this is too much to handle
Candidates 3870.466 13 to too tip top trip tp up yo you grip rip took tool
Began 3870.804 268 581 -0.212963 0.496399
Stationary 3870.835 268 581 -0.212963 0.496399
Moved 3870.865 297.4662 581 -0.1447542 0.496399
Moved 3870.896 331.4691 581 -0.06604383 0.496399
Moved 3870.927 346.9545 581 -0.030198 0.496399
Moved 3870.958 358.1191 581 -0.00435397 0.496399
Moved 3870.988 367.2347 581 0.01674702 0.496399
Moved 3871.019 373.5351 588 0.03133128 0.5144032
Moved 3871.05 378.5402 591.5402 0.04291713 0.5235087
Moved 3871.08 385.2903 600.5805 0.05854229 0.5467605
Moved 3871.111 389 616.597 0.06712963 0.5879553
Moved 3871.142 390 631.2508 0.06944448 0.625645
Moved 3871.173 391 651.5857 0.07175922 0.6779466
Moved 3871.203 391 668.8802 0.07175922 0.7224284
Moved 3871.234 391 690.8093 0.07175922 0.7788305
Moved 3871.265 391 701.6243 0.07175922 0.8066468
Moved 3871.295 391 711.158 0.07175922 0.8311675
Moved 3871.326 391 719.8568 0.07175922 0.8535408
Moved 3871.357 391 725.259 0.07175922 0.8674354
Moved 3871.387 391 730.7723 0.07175922 0.8816159
Moved 3871.418 391 732.5 0.07175922 0.8860595
Moved 3871.449 391 735.1321 0.07175922 0.8928294
Moved 3871.48 384 735.6716 0.0555556 0.894217
Stationary 3871.51 384 736 0.0555556 0.8950616
Stationary 3871.541 384 736 0.0555556 0.8950616
Stationary 3871.572 384 736 0.0555556 0.8950616
Ended 3871.603 384 736 0.0555556 0.8950616
Accept 3871.664 1 too
Began 3871.818 368 553 0.01851857 0.4243826
Stationary 3871.848 368 553 0.01851857 0.4243826
Moved 3871.879 386.7458 516.5084 0.06191164 0.3305256
Moved 3871.91 397.8618 483.1992 0.08764307 0.2448537
Moved 3871.94 406.0744 457.5453 0.1066538 0.1788717
Moved 3871.971 413.9328 431.5573 0.1248445 0.1120299
Moved 3872.002 420.0361 411.3737 0.1389724 0.06011751
Moved 3872.032 423.3952 394.6287 0.1467482 0.01704899
Moved 3872.063 426.913 385.3479 0.1548912 -0.006821322
Moved 3872.094 429.7781 377.6657 0.1615234 -0.02658004
Moved 3872.125 431.6485 371.7029 0.1658531 -0.0419163
Moved 3872.156 434.1725 367.8275 0.1716956 -0.05188396
Moved 3872.186 435.5 365.5 0.1747686 -0.05787045
Moved 3872.217 436.2726 364.7274 0.1765568 -0.05985754
Moved 3872.248 437.4225 364 0.1792186 -0.06172839
Moved 3872.278 443.5617 404.3224 0.1934299 0.04198153
Moved 3872.309 442 439.9131 0.1898148 0.1335214
Moved 3872.34 433.8749 483.2524 0.1710066 0.2449908
Moved 3872.37 431.2738 519.893 0.1649857 0.3392309
Moved 3872.401 427.0108 565.4188 0.1551177 0.456324
Moved 3872.432 424.628 589.6041 0.1496018 0.5185289
Moved 3872.463 423 603.9987 0.1458333 0.5555519
Moved 3872.493 420.1968 613.0158 0.1393445 0.5787443
Moved 3872.524 417.3298 623.6808 0.1327079 0.6061749
Moved 3872.555 413.4597 633.6208 0.1237494 0.6317406
Moved 3872.585 409.5816 644.2553 0.1147721 0.6590927
Moved 3872.616 406.1254 648.8746 0.1067717 0.6709738
Moved 3872.647 403.1909 652 0.09997884 0.6790121
Moved 3872.677 400.3113 654.6887 0.09331326 0.6859275
Moved 3872.708 397.8047 655 0.08751094 0.6867283
Moved 3872.739 394.8683 656 0.08071373 0.6893002
Moved 3872.77 391.0078 656 0.0717773 0.6893002
Moved 3872.801 373.8176 633.168 0.03198514 0.6305759
Moved 3872.831 352.297 605.0626 -0.01783108 0.5582886
Moved 3872.862 334.137 569.5844 -0.05986815 0.4670381
Moved 3872.893 318.1541 541.4775 -0.09686539 0.3947465
Moved 3872.923 306.9283 517.8566 -0.1228511 0.3339933
Moved 3872.954 299.8909 501.2273 -0.1391414 0.2912224
Moved 3872.985 294.1468 489.2936 -0.1524379 0.2605288
Moved 3873.016 290.7063 475.8254 -0.160402 0.2258883
Moved 3873.046 287.1545 461.9271 -0.1686238 0.1901416
Moved 3873.077 286 451.1152 -0.1712963 0.1623333
Moved 3873.108 286 442.2127 -0.1712963 0.1394359
Moved 3873.138 286 433.6192 -0.1712963 0.1173332
Moved 3873.169 286 428.0423 -0.1712963 0.1029894
Moved 3873.2 286 424.1453 -0.1712963 0.09296625
Moved 3873.23 286 421.2739 -0.1712963 0.08558089
Moved 3873.261 286 418.7689 -0.1712963 0.07913793
Moved 3873.292 294.2036 418 -0.1523065 0.07716041
Moved 3873.323 301.2568 418 -0.1359797 0.07716041
Moved 3873.353 327.3956 447.2444 -0.07547324 0.1523776
Moved 3873.384 343.716 470.074 -0.03769437 0.2110957
Moved 3873.415 363.0251 501.0377 0.007002553 0.2907347
Moved 3873.445 372.5686 516.9477 0.02909402 0.3316556
Moved 3873.476 379.5545 527.3318 0.04526506 0.3583635
Moved 3873.507 385.7177 537.8627 0.05953163 0.3854493
Moved 3873.538 390.4469 546.3408 0.07047902 0.4072549
Moved 3873.568 394.3214 550.6427 0.07944753 0.4183196
Moved 3873.599 396.7546 553.8773 0.08508017 0.4266391
Ended 3873.63 399.6358 556.6358 0.09174962 0.433734
Candidates 3873.753 13 much bitch church bush busy nick black click many neck check bunch buddy
Began 3874.121 302 578 -0.1342593 0.488683
Stationary 3874.152 302 578 -0.1342593 0.488683
Stationary 3874.183 302 578 -0.1342593 0.488683
Moved 3874.213 328.2163 578 -0.07357343 0.488683
Moved 3874.244 355.2378 578 -0.01102358 0.488683
Moved 3874.275 375.182 586 0.03514349 0.5092591
Moved 3874.306 392.09 588 0.07428239 0.5144032
Moved 3874.336 403.2564 589 0.1001305 0.5169753
Moved 3874.367 411.8919 589 0.1201202 0.5169753
Ended 3874.398 418 589 0.1342593 0.5169753
Accept 3874.459 0 much
Began 3874.674 368 505 0.01851857 0.3009258
Stationary 3874.705 368 505 0.01851857 0.3009258
Stationary 3874.736 368 505 0.01851857 0.3009258
Moved 3874.766 360.3862 541.3655 0.0008939704 0.3944584
Moved 3874.797 356.0408 590.6324 -0.009164761 0.5211738
Moved 3874.828 353.6348 610.5567 -0.01473432 0.5724194
Moved 3874.859 353 624.4815 -0.01620372 0.6082342
Moved 3874.889 353 641.4075 -0.01620372 0.6517681
Moved 3874.92 353 657.1207 -0.01620372 0.6921829
Moved 3874.951 353 658.9534 -0.01620372 0.6968965
Moved 3874.981 353 662.0164 -0.01620372 0.7047747
Moved 3875.012 353 664.8939 -0.01620372 0.7121755
Moved 3875.043 359.1368 667.7671 -0.001998196 0.7195655
Moved 3875.073 375 671.5 0.03472219 0.7291666
Moved 3875.104 398.415 676.3145 0.08892357 0.7415495
Moved 3875.135 430.3817 678 0.1629205 0.7458847
Moved 3875.166 470.6587 678 0.2561543 0.7458847
Ended 3875.197 504.5453 665.7955 0.3345957 0.7144943
Candidates 3875.258 13 to too top trip you tip trio rio group tp ri http yo
Began 3875.872 344.399 604 -0.03611351 0.5555555
Moved 3875.903 378.4332 604 0.04266937 0.5555555
Moved 3875.934 420.903 604 0.1409791 0.5555555
Moved 3875.964 466.1279 604 0.2456664 0.5555555
Moved 3875.995 499.7323 604 0.3234544 0.5555555
Ended 3876.026 512.5191 604 0.3530535 0.5555555
Accept 3876.087 0 to
Began 3876.302 362 543 0.004629592 0.3986624
Stationary 3876.333 362 543 0.004629592 0.3986624
Stationary 3876.364 362 543 0.004629592 0.3986624
Stationary 3876.394 362 543 0.004629592 0.3986624
Moved 3876.425 349.1457 543 -0.02512564 0.3986624
Moved 3876.456 344.4039 543 -0.03610213 0.3986624
Moved 3876.487 340.3327 543 -0.04552613 0.3986624
Moved 3876.517 338.5 543 -0.04976853 0.3986624
Moved 3876.548 336.5 543 -0.05439813 0.3986624
Stationary 3876.579 336.5 543 -0.05439813 0.3986624
Moved 3876.609 337 543 -0.05324075 0.3986624
Moved 3876.64 364.8071 543 0.01112759 0.3986624
Moved 3876.671 385.6297 543 0.05932808 0.3986624
Moved 3876.701 403.489 543 0.100669 0.3986624
Moved 3876.732 413.0217 543 0.1227355 0.3986624
Moved 3876.763 420.1076 543 0.139138 0.3986624
Moved 3876.794 424.8812 543 0.1501879 0.3986624
Moved 3876.824 426.2957 543 0.1534624 0.3986624
Stationary 3876.855 426 543 0.1527777 0.3986624
Moved 3876.886 407.5847 543 0.1101497 0.3986624
Moved 3876.917 372.9371 543 0.02994706 0.3986624
Moved 3876.947 336.8881 543 -0.05349974 0.3986624
Moved 3876.978 302.2559 543 -0.1336668 0.3986624
Moved 3877.009 281.8069 543 -0.1810026 0.3986624
Moved 3877.04 272.5924 543 -0.2023323 0.3986624
Moved 3877.07 267.4939 543 -0.2141345 0.3986624
Moved 3877.101 267 543 -0.2152778 0.3986624
Moved 3877.132 266 543 -0.2175926 0.3986624
Stationary 3877.162 266 543 -0.2175926 0.3986624
Stationary 3877.193 266 543 -0.2175926 0.3986624
Moved 3877.224 297.4911 531.2527 -0.1446966 0.3684482
Moved 3877.254 342.5207 515.4569 -0.04046137 0.3278212
Moved 3877.285 373.925 502.5673 0.03223389 0.2946688
Moved 3877.316 407.6132 489.7547 0.1102157 0.2617147
Moved 3877.347 437.3519 476.824 0.1790553 0.2284568
Moved 3877.377 464.4379 466.0858 0.2417543 0.2008379
Moved 3877.408 488.7641 454.4634 0.2980652 0.1709449
Moved 3877.439 509.5272 444.8837 0.3461277 0.1463058
Moved 3877.469 521.7398 437.8401 0.3743977 0.1281896
Moved 3877.5 528.1407 433.8593 0.3892146 0.1179507
Moved 3877.531 533.9558 428.0884 0.4026754 0.1031079
Moved 3877.562 537.6601 424.1699 0.4112502 0.09302955
Moved 3877.592 539.7045 421.2955 0.4159826 0.08563662
Moved 3877.623 541.5 419.5 0.4201389 0.08101848
Moved 3877.654 541 417.8687 0.4189815 0.07682278
Moved 3877.685 515.7686 418 0.3605753 0.07716041
Moved 3877.715 503.1678 418 0.331407 0.07716041
Moved 3877.746 468.2528 431.956 0.2505852 0.1130555
Moved 3877.777 435.6573 445.3015 0.1751326 0.1473804
Moved 3877.807 410.5608 456.6542 0.1170388 0.1765798
Moved 3877.838 387.727 467.2798 0.06418288 0.203909
Moved 3877.869 360.8257 479.2997 0.001911322 0.2348243
Moved 3877.899 337.3867 490.8067 -0.05234569 0.2644204
Moved 3877.93 317.0736 501.9632 -0.09936656 0.2931152
Moved 3877.961 303.6837 508.5898 -0.1303618 0.3101588
Moved 3877.992 294.5184 513.4816 -0.1515777 0.3227406
Moved 3878.022 283.5629 519.2186 -0.1769377 0.3374962
Moved 3878.053 275.7396 524.1736 -0.1950473 0.3502408
Moved 3878.084 272.0175 526.9825 -0.2036632 0.3574652
Moved 3878.115 270 529.8563 -0.2083333 0.3648567
Moved 3878.145 270 534.4608 -0.2083333 0.3766994
Moved 3878.176 286.6465 542.122 -0.1697999 0.3964042
Moved 3878.207 310.0675 557.61 -0.1155844 0.4362395
Moved 3878.237 344.2762 570.085 -0.03639758 0.4683256
Moved 3878.268 379.9283 576.6607 0.04613042 0.4852383
Moved 3878.299 414.6007 577 0.1263906 0.4861111
Moved 3878.33 447.4365 577 0.2023992 0.4861111
Moved 3878.36 482.9576 577 0.2846242 0.4861111
Moved 3878.391 516.7957 569 0.362953 0.4655349
Moved 3878.421 543.2521 567.3926 0.4241946 0.4614005
Moved 3878.452 562.8975 566 0.4696702 0.4578188
Moved 3878.483 577.7537 566 0.5040596 0.4578188
Moved 3878.514 587.671 565 0.5270162 0.4552468
Moved 3878.544 596.2981 565 0.5469863 0.4552468
Moved 3878.575 600.6388 565 0.5570342 0.4552468
Moved 3878.606 602.1024 565 0.5604222 0.4552468
Moved 3878.637 603 565 0.5624999 0.4552468
Stationary 3878.667 603 565 0.5624999 0.4552468
Moved 3878.698 553.1694 586.0248 0.4471514 0.5093231
Moved 3878.729 509.4266 603.4771 0.3458948 0.5542104
Moved 3878.76 477.8602 619.0699 0.2728246 0.5943155
Moved 3878.79 454.5954 627.1734 0.2189708 0.6151578
Moved 3878.821 432.211 634.3683 0.1671552 0.6336632
Moved 3878.852 412.8831 638.4453 0.1224146 0.6441492
Moved 3878.882 397.4007 642.6397 0.08657564 0.6549373
Moved 3878.913 381.0583 645.1884 0.04874607 0.6614926
Moved 3878.944 368.1811 647.7638 0.01893769 0.6681167
Moved 3878.975 356.4436 650.2782 -0.008232345 0.6745837
Moved 3879.005 344.9502 652.5125 -0.03483757 0.6803302
Moved 3879.036 334.8398 656.3867 -0.05824124 0.6902949
Moved 3879.067 327.152 658.924 -0.07603709 0.696821
Moved 3879.097 322.204 661 -0.08749073 0.7021603
Moved 3879.128 319.3302 663 -0.09414305 0.7073045
Moved 3879.159 317.9 664.1 -0.09745365 0.7101335
Moved 3879.19 315.9772 665 -0.1019047 0.7124484
Stationary 3879.22 315.9772 665 -0.1019047 0.7124484
Moved 3879.251 316 666 -0.1018519 0.7150204
Ended 3879.282 314.5 666 -0.1053241 0.7150204
Candidates 3879.435 13 handle my handled smaller female buy analogy envelope enable make ensure smile finally
Began 3879.958 205 656 -0.3587963 0.6893002
Moved 3879.988 252.2861 668.7769 -0.2493376 0.7221628
Moved 3880.019 307.0734 674.8374 -0.1225152 0.7377505
Moved 3880.05 344 676 -0.03703703 0.7407405
Moved 3880.08 363.3685 676 0.00779748 0.7407405
Moved 3880.111 374.4108 676 0.03335843 0.7407405
Ended 3880.142 377 676 0.03935188 0.7407405
Accept 3880.203 0 handle
Began 3880.295 282 646 -0.1805555 0.6635801
Moved 3880.326 306.3423 646 -0.1242075 0.6635801
Moved 3880.357 381.9449 638.2892 0.05079836 0.6437478
Moved 3880.387 459.726 635.5015 0.2308473 0.6365778
Moved 3880.418 563.0475 628.9062 0.4700173 0.6196145
Moved 3880.449 611.0574 623.1571 0.5811514 0.6048279
Moved 3880.48 637.0135 615.4966 0.641235 0.585125
Moved 3880.51 651.9912 609.4035 0.6759055 0.5694534
Moved 3880.541 668.366 604.6536 0.7138101 0.5572366
Ended 3880.572 677 603 0.7337962 0.5529835
PhraseEnd 3880.633
