the facts get in the way
Moved 936.0981 151.2988 260 -0.4831045 -0.3292181
Moved 936.1288 149 260 -0.4884259 -0.3292181
Moved 936.1595 146.5566 260 -0.4940819 -0.3292181
Moved 936.1902 145.5 260 -0.4965277 -0.3292181
Moved 936.2209 145.1651 261 -0.4973029 -0.3266461
Ended 936.2517 145 261 -0.4976852 -0.3266461
Accept 936.3132 0 fact
Delete 936.3132 LeftSwipe
Began 936.7434 428 278 0.1574074 -0.2829219
Stationary 936.7741 428 278 0.1574074 -0.2829219
Moved 936.8049 410.9693 278 0.1179844 -0.2829219
Moved 936.8356 396.9566 278 0.08554766 -0.2829219
Moved 936.8663 374.8497 278 0.03437439 -0.2829219
Moved 936.897 352.6532 278 -0.0170064 -0.2829219
Moved 936.9277 340.1826 278 -0.04587362 -0.2829219
Moved 936.9585 329.02 278 -0.07171298 -0.2829219
Moved 936.9893 320.1532 271 -0.09223799 -0.300926
Moved 937.02 313.0223 270 -0.1087447 -0.303498
Moved 937.0507 309.0121 269 -0.1180274 -0.30607
Moved 937.0814 306.1343 269 -0.1246891 -0.30607
Moved 937.1122 303.2621 268 -0.1313376 -0.308642
Moved 937.1429 298.7809 267.3904 -0.1417108 -0.3102098
Moved 937.1736 293.7021 267 -0.1534673 -0.311214
Moved 937.2044 283.9325 267 -0.1760823 -0.311214
Moved 937.2351 272.5069 266 -0.2025304 -0.3137861
Moved 937.2657 263 266 -0.2245371 -0.3137861
Moved 937.2966 256.4133 266 -0.2397841 -0.3137861
Moved 937.3273 251.8485 266 -0.2503508 -0.3137861
Moved 937.358 249.5 266 -0.255787 -0.3137861
Moved 937.3886 248.4022 266 -0.2583282 -0.3137861
Moved 937.4195 247.5 266 -0.2604167 -0.3137861
Moved 937.4502 248 274.3463 -0.2592593 -0.2923192
Moved 937.481 258.9537 286.0854 -0.2339035 -0.2621261
Moved 937.5117 270.8241 298.0593 -0.2064257 -0.231329
Moved 937.5424 281.8874 307.2582 -0.1808162 -0.2076692
Moved 937.5731 298.4941 316.9966 -0.1423748 -0.1826218
Moved 937.6039 311.0229 324.0092 -0.1133728 -0.1645855
Moved 937.6346 324.5223 329.8806 -0.08212437 -0.1494842
Moved 937.6653 333.5011 333 -0.06133998 -0.141461
Moved 937.6961 340.8992 333 -0.04421482 -0.141461
Moved 937.7268 347.5569 314.3295 -0.0288036 -0.1894819
Moved 937.7576 353.0532 289.6276 -0.01608059 -0.2530155
Moved 937.7883 356.9275 258.7249 -0.007112226 -0.3324977
Moved 937.819 358.5 240.5 -0.003472219 -0.3793725
Moved 937.8497 360.3231 215.0924 0.0007478396 -0.4447212
Moved 937.8804 363.1801 202.0992 0.007361472 -0.4781398
Moved 937.9112 365.0498 190.8009 0.01168927 -0.5071993
Moved 937.9419 365.6212 184.1362 0.01301219 -0.524341
Moved 937.9727 366.4954 176.5139 0.01503557 -0.5439457
Moved 938.0034 368.3694 168.8916 0.01937369 -0.5635505
Moved 938.0341 368 164.7565 0.01851857 -0.5741861
Moved 938.0648 369 163 0.02083332 -0.5787038
Stationary 938.0956 369 163 0.02083332 -0.5787038
Moved 938.1263 371.0568 186.7556 0.02559443 -0.5176039
Moved 938.157 381.1524 220.4573 0.04896392 -0.4309227
Moved 938.1877 393.6436 265.6635 0.07787872 -0.3146514
Moved 938.2184 400.3452 302.7259 0.09339163 -0.2193264
Moved 938.2492 403.6569 332.9123 0.1010577 -0.1416866
Moved 938.28 406.2005 349.4037 0.1069456 -0.09927043
Moved 938.3107 410.0607 367.4247 0.1158812 -0.05291997
Moved 938.3414 413.9382 381.6911 0.124857 -0.01622667
Moved 938.3721 416.5 389 0.130787 0.002572016
Moved 938.4028 416 393.3351 0.1296297 0.01372204
Moved 938.4336 403.7725 393 0.1013252 0.01285996
Moved 938.4643 364.9536 350.9536 0.01146674 -0.09528399
Moved 938.4951 334.8556 315.907 -0.05820473 -0.1854243
Moved 938.5258 313.8499 289.3249 -0.1068289 -0.2537941
Moved 938.5565 300.4186 269.2326 -0.1379198 -0.3054718
Moved 938.5873 293.4666 256.9332 -0.1540125 -0.337106
Moved 938.618 289.19 246.5699 -0.1639121 -0.3637605
Ended 938.6487 287 241 -0.1689815 -0.3780865
Candidates 938.7409 13 facts acted acts says serves agrees saves secrets affected attracted faced ahead ages
Began 939.8165 384 251 0.0555556 -0.3523664
Stationary 939.8472 384 251 0.0555556 -0.3523664
Stationary 939.8779 384 251 0.0555556 -0.3523664
Stationary 939.9087 384 251 0.0555556 -0.3523664
Stationary 939.9394 384 251 0.0555556 -0.3523664
Moved 939.9702 371.2689 260.259 0.02608528 -0.328552
Moved 940.0009 358.772 272.228 -0.002842496 -0.2977675
Moved 940.0316 342.505 292.2441 -0.04049758 -0.2462856
Moved 940.0623 329.5504 307.4496 -0.07048523 -0.2071769
Moved 940.0931 320.544 317.456 -0.09133339 -0.1814404
Moved 940.1238 315.9894 323.0106 -0.1018763 -0.167154
Moved 940.1545 313.1229 327.8771 -0.1085118 -0.1546371
Moved 940.1852 310.2489 331.751 -0.1151645 -0.1446734
Moved 940.216 308.7525 334.2475 -0.1186284 -0.1382523
Moved 940.2467 308 337.3948 -0.1203704 -0.1301575
Moved 940.2775 305.9315 338 -0.1251586 -0.1286009
Moved 940.3082 304.5 340.5 -0.1284722 -0.1221709
Moved 940.3389 303.5227 341.4773 -0.1307344 -0.1196572
Moved 940.3697 302 343.3447 -0.1342593 -0.1148544
Moved 940.4004 300 344.2213 -0.1388889 -0.1125996
Moved 940.4311 297.5 345.5 -0.1446759 -0.1093108
Moved 940.4618 297 346.5984 -0.1458333 -0.1064855
Moved 940.4926 297 349.9406 -0.1458333 -0.09788945
Moved 940.5233 306.4955 355.713 -0.1238531 -0.08304274
Moved 940.554 313.6821 359.788 -0.1072174 -0.07256174
Moved 940.5848 325.0913 363 -0.08080722 -0.06430049
Moved 940.6155 335.5505 365 -0.0565961 -0.05915646
Moved 940.6462 346 365 -0.03240739 -0.05915646
Moved 940.677 355.1389 365 -0.01125266 -0.05915646
Moved 940.7077 364.7151 365 0.0109146 -0.05915646
Moved 940.7385 371.5437 365.7719 0.02672156 -0.05717116
Moved 940.7692 376.5402 366 0.03828744 -0.05658444
Ended 940.7999 383.4523 366 0.05428781 -0.05658444
Accept 940.9229 0 facts
Candidates 940.9229 13 get et free e feet r were re eu dry ferry rt try
Began 941.7833 384 266 0.0555556 -0.3137861
Moved 941.814 394.2842 290.2548 0.0793617 -0.2514025
Moved 941.8447 402.5669 302.8503 0.09853443 -0.2190066
Moved 941.8754 423.5336 332.2596 0.1470686 -0.1433653
Moved 941.9062 452.6172 361.681 0.2143918 -0.0676929
Moved 941.937 463.4313 370.6209 0.2394244 -0.0446993
Moved 941.9677 467.7514 373.501 0.2494246 -0.0372918
Moved 941.9984 471 376 0.2569444 -0.03086435
Moved 942.0291 472.192 376 0.2597037 -0.03086435
Moved 942.0598 465.5761 351.5878 0.2443892 -0.09365278
Moved 942.0906 438.2407 304.2333 0.1811127 -0.2154494
Moved 942.1213 425.3242 255.2969 0.1512135 -0.3413148
Moved 942.152 420.2044 219.0443 0.1393621 -0.4345568
Moved 942.1827 420 194.3966 0.1388889 -0.4979512
Moved 942.2135 420 174.1072 0.1388889 -0.550136
Moved 942.2443 420 154.6709 0.1388889 -0.6001263
Ended 942.275 420 140 0.1388889 -0.6378601
Accept 942.3364 0 get
Candidates 942.3364 13 in un iv gun ibm inn hiv on uv fun gunn john ic
Began 942.951 387 200 0.06250004 -0.4835392
Stationary 942.9818 387 200 0.06250004 -0.4835392
Moved 943.0126 387 226.0795 0.06250004 -0.4164622
Moved 943.0432 375.2226 249.7739 0.03523747 -0.3555198
Moved 943.074 372 283.262 0.02777775 -0.269388
Moved 943.1047 372 302.0786 0.02777775 -0.2209914
Moved 943.1355 372 312.3122 0.02777775 -0.1946703
Moved 943.1661 380.8423 321.2632 0.04824599 -0.1716482
Moved 943.197 380.7108 322.7108 0.04794161 -0.1679249
Moved 943.2277 384.1634 323 0.05593389 -0.1671811
Moved 943.2584 391.336 323 0.07253706 -0.1671811
Moved 943.2891 409.9677 289.0504 0.1156659 -0.2545001
Moved 943.3198 425.3559 260.6746 0.1512868 -0.3274832
Moved 943.3506 435.2296 233.5679 0.1741427 -0.397202
Moved 943.3813 439.2003 217.5979 0.1833341 -0.4382771
Moved 943.412 442.1397 199.4412 0.1901382 -0.4849765
Moved 943.4428 442 186.9651 0.1898148 -0.517065
Moved 943.4735 431.1621 184 0.1647271 -0.5246913
Moved 943.5043 398.2748 209.1663 0.08859912 -0.4599634
Moved 943.535 357.4435 247.5565 -0.005917847 -0.3612229
Moved 943.5657 333.7668 280.0552 -0.06072491 -0.2776358
Moved 943.5965 319.9442 300.4893 -0.09272167 -0.2250791
Moved 943.6272 309.1055 323.0521 -0.1178114 -0.167047
Ended 943.658 305.8574 333.4991 -0.12533 -0.1401773
Accept 943.7194 0 in
Candidates 943.7194 13 the there threw trigger higher time that turkey tiger tune fighter else further
Began 944.8564 352 381 -0.01851852 -0.01800419
Stationary 944.8872 352 381 -0.01851852 -0.01800419
Stationary 944.9179 352 381 -0.01851852 -0.01800419
Stationary 944.9487 352 381 -0.01851852 -0.01800419
Stationary 944.9794 352 381 -0.01851852 -0.01800419
Moved 945.0101 337.075 372 -0.05306711 -0.04115226
Moved 945.0408 320.1301 372 -0.09229138 -0.04115226
Moved 945.0715 303.1542 386.6041 -0.1315874 -0.003590289
Moved 945.1023 283.7036 401.247 -0.1766121 0.03407152
Moved 945.133 271.3652 412.6348 -0.2051731 0.06336098
Moved 945.1638 262.6537 420.5642 -0.2253387 0.08375556
Moved 945.1945 254.9342 426.7105 -0.2432079 0.09956399
Moved 945.2252 251.7768 430.2232 -0.2505167 0.1085987
Moved 945.256 246.8158 433.0921 -0.2620004 0.1159776
Moved 945.2866 243.2745 435.7255 -0.2701979 0.1227508
Moved 945.3174 239.4935 436 -0.2789502 0.1234567
Moved 945.3481 234.2387 436 -0.2911142 0.1234567
Moved 945.3789 220.4818 413.2166 -0.3229589 0.06485735
Moved 945.4096 209.199 380.0765 -0.3490764 -0.02037935
Moved 945.4404 202.374 343.1143 -0.364875 -0.115447
Moved 945.4711 201 311.5641 -0.3680556 -0.1965943
Moved 945.5018 201 294.1783 -0.3680556 -0.2413111
Moved 945.5325 201 282.3652 -0.3680556 -0.2716944
Moved 945.5632 201 275.4536 -0.3680556 -0.2894713
Moved 945.594 201 273.7906 -0.3680556 -0.2937483
Moved 945.6247 212.2381 274 -0.3420416 -0.2932099
Moved 945.6555 261.6883 323.6195 -0.2275733 -0.1655878
Moved 945.6862 293.0551 347.3127 -0.1549652 -0.1046484
Moved 945.7167 320.0018 364.6678 -0.09258851 -0.06001076
Moved 945.7477 345.4926 382.4448 -0.03358205 -0.01428824
Moved 945.7784 362.3566 393.6783 0.005455116 0.0146046
Ended 945.8091 364 395 0.009259283 0.01800408
Accept 945.932 0 the
Candidates 945.932 13 fact act react exact ag text dash gah ash sexy attract gag reach
Began 946.9769 407 269 0.1087963 -0.30607
Moved 947.0076 396.3767 269 0.08420527 -0.30607
Moved 947.0384 375.5196 269 0.03592501 -0.30607
Moved 947.0691 346.9492 282.8203 -0.03021012 -0.2705239
Moved 947.0999 312.567 297.4713 -0.1097985 -0.2328415
Moved 947.1306 290.1217 306.2195 -0.1617552 -0.2103407
Moved 947.1613 269.0976 313.9721 -0.2104223 -0.190401
Moved 947.192 255.5 319 -0.2418981 -0.1774692
Moved 947.2228 243.2155 321.3569 -0.2703346 -0.1714071
Moved 947.2535 233.2848 323.2384 -0.2933221 -0.166568
Moved 947.2842 222.6867 326.1044 -0.3178549 -0.1591964
Moved 947.3149 213.4132 327.6467 -0.3393214 -0.1552297
Moved 947.3457 204.4641 328.512 -0.3600368 -0.1530043
Moved 947.3765 191.5681 329.8106 -0.3898886 -0.1496641
Moved 947.4072 188.5048 330 -0.3969797 -0.149177
Moved 947.4379 180.6899 330 -0.4150697 -0.149177
Moved 947.4686 173.7152 330 -0.4312148 -0.149177
Moved 947.4993 166.9686 330 -0.4468319 -0.149177
Moved 947.53 160.791 330 -0.461132 -0.149177
Moved 947.5608 155.093 330 -0.4743216 -0.149177
Moved 947.5916 150.3387 330 -0.4853269 -0.149177
Moved 947.6223 147.3016 330 -0.4923575 -0.149177
Moved 947.653 146 330 -0.4953704 -0.149177
Moved 947.6838 145 330 -0.4976852 -0.149177
Ended 947.7145 145 330 -0.4976852 -0.149177
Accept 947.7759 0 fact
Delete 947.7759 LeftSwipe
Began 948.114 412 272 0.1203704 -0.2983539
Stationary 948.1447 412 272 0.1203704 -0.2983539
Moved 948.1755 396.1758 291.4323 0.08374015 -0.2483738
Moved 948.2062 373.824 315.3441 0.03199995 -0.1868724
Moved 948.2369 352.7127 343.3351 -0.01686866 -0.1148787
Moved 948.2676 337.8587 362.8315 -0.05125294 -0.06473384
Moved 948.2984 323.717 382.1962 -0.08398841 -0.01492763
Moved 948.3291 313.6725 395.3275 -0.1072397 0.01884645
Moved 948.3599 305.3776 405.6224 -0.1264408 0.045325
Moved 948.3905 299.7962 412.2039 -0.1393607 0.06225268
Moved 948.4213 293.2023 417.1985 -0.1546244 0.07509891
Moved 948.452 287.0587 421.4706 -0.1688456 0.08608696
Moved 948.4828 283.6537 423 -0.1767276 0.09002049
Moved 948.5135 280.1757 424.9122 -0.1847785 0.09493867
Moved 948.5443 276.4123 425 -0.1934901 0.09516452
Moved 948.575 265.6889 417.7156 -0.2183128 0.07642902
Moved 948.6057 252.2505 396.9507 -0.2494201 0.02302142
Moved 948.6364 236.5803 363.1606 -0.2856938 -0.06388739
Moved 948.6671 230.0591 339.4138 -0.3007891 -0.1249645
Moved 948.6979 227 312.6679 -0.3078704 -0.1937554
Moved 948.7286 227 299.3932 -0.3078704 -0.2278982
Moved 948.7593 227 288.262 -0.3078704 -0.256528
Moved 948.7901 227 279.8148 -0.3078704 -0.2782541
Moved 948.8208 236.7047 272.8857 -0.2854056 -0.2960759
Moved 948.8515 240.9702 268.5149 -0.2755319 -0.3073176
Moved 948.8823 245.7367 265.6317 -0.2644983 -0.3147335
Moved 948.913 268.7477 274.6028 -0.2112322 -0.2916594
Moved 948.9438 302.4032 299.3624 -0.133326 -0.2279775
Moved 948.9745 338.6581 330.0294 -0.04940252 -0.1491014
Moved 949.0052 369.0049 358.004 0.02084474 -0.07715037
Moved 949.0359 394.3224 379.5841 0.07945011 -0.02164582
Moved 949.0667 415.5105 398.5717 0.1284965 0.02719047
Ended 949.0974 416 399 0.1296297 0.02829214
Candidates 949.1896 13 way east great easy rest war west wary waste water essay heart reader
Began 949.712 328 318 -0.07407407 -0.1800412
Stationary 949.7427 328 318 -0.07407407 -0.1800412
Stationary 949.7735 328 318 -0.07407407 -0.1800412
Moved 949.8043 366.9967 318 0.01619607 -0.1800412
Moved 949.8349 406.918 327.6599 0.1086065 -0.1551959
Moved 949.8656 435.0477 328 0.1737214 -0.1543211
Moved 949.8964 457.4042 328 0.2254727 -0.1543211
Moved 949.9271 473.1911 328 0.2620163 -0.1543211
Moved 949.9579 495.9497 319.21 0.3146984 -0.176929
Moved 949.9886 512.2406 317.3519 0.3524088 -0.1817082
Moved 950.0193 523.0723 316.4819 0.3774823 -0.1839457
Moved 950.0501 527.8743 315.0419 0.3885979 -0.1876494
Moved 950.0808 535.0103 314.4949 0.4051165 -0.1890565
Moved 950.1115 540.767 314 0.4184421 -0.1903292
Moved 950.1423 545.2524 314 0.4288249 -0.1903292
Moved 950.173 550.2738 314 0.4404486 -0.1903292
Moved 950.2037 553.6543 314 0.4482738 -0.1903292
Moved 950.2344 558.0565 314 0.4584641 -0.1903292
Moved 950.2652 562.7968 314 0.4694369 -0.1903292
Moved 950.2959 566.9675 314 0.4790914 -0.1903292
Moved 950.3267 570.8261 314 0.4880234 -0.1903292
Moved 950.3574 572.6927 314 0.4923443 -0.1903292
Moved 950.3881 574.5629 314 0.4966735 -0.1903292
Moved 950.4189 577.0806 314 0.5025014 -0.1903292
Moved 950.4496 578.3755 314 0.5054989 -0.1903292
Moved 950.4803 580.1337 314 0.5095686 -0.1903292
Moved 950.511 581 321 0.511574 -0.1723252
Stationary 950.5417 581 321 0.511574 -0.1723252
Moved 950.5725 582 321 0.513889 -0.1723252
Moved 950.6033 583 322 0.5162038 -0.1697531
Ended 950.634 583 322 0.5162038 -0.1697531
Accept 950.6954 0 way
PhraseEnd 950.6954
