the postal service is very slow
Moved 787.8405 575.2655 360.8163 0.4982998 -0.06991688
Moved 787.871 582.1781 362 0.5143011 -0.06687243
Moved 787.9019 585.3388 363 0.5216176 -0.06430049
Moved 787.9326 586.7863 365.5727 0.5249683 -0.05768348
Moved 787.9633 588 384.4344 0.5277778 -0.009170736
Moved 787.994 588 407.6877 0.5277778 0.05063701
Moved 788.0247 588 431.4579 0.5277778 0.1117745
Moved 788.0554 578.4974 447.0103 0.5057811 0.1517753
Moved 788.0862 572.1978 461.3371 0.4911985 0.1886241
Moved 788.1169 558.8535 476.1465 0.4603091 0.2267141
Moved 788.1476 540.5 487 0.4178241 0.2546296
Moved 788.1783 499.824 495.4235 0.3236666 0.2762949
Moved 788.209 447.4955 497 0.2025359 0.2803498
Moved 788.2398 396.4498 497 0.08437464 0.2803498
Moved 788.2705 363.0457 497 0.007050335 0.2803498
Moved 788.3012 332.6522 497 -0.0633052 0.2803498
Moved 788.332 311.4691 488.2938 -0.1123401 0.2579573
Moved 788.3626 298.5895 485.5298 -0.1421539 0.2508484
Ended 788.3934 296 486 -0.1481481 0.2520575
Candidates 788.4855 13 slow show allow sale shoe shore shower alter shorter fake score value sake
Began 788.9156 279 390 -0.1875 0.005143954
Stationary 788.9464 279 390 -0.1875 0.005143954
Moved 788.9771 292.9841 390 -0.1551293 0.005143954
Moved 789.0078 326.8053 403.6324 -0.07683968 0.04020671
Moved 789.0385 359.8908 408.5986 -0.0002527734 0.05297975
Moved 789.0692 392.3554 412.1356 0.0748968 0.06207693
Moved 789.0999 413.2501 412 0.1232642 0.06172835
Moved 789.1306 426.6373 412 0.1542529 0.06172835
Ended 789.1614 428 412 0.1574074 0.06172835
Accept 789.2228 0 slow
Began 789.5607 283 349 -0.1782407 -0.1003086
Stationary 789.5915 283 349 -0.1782407 -0.1003086
Moved 789.6222 312.4248 349 -0.1101278 -0.1003086
Moved 789.6528 357.48 349 -0.005833308 -0.1003086
Moved 789.6836 406.6527 349 0.1079925 -0.1003086
Moved 789.7144 445.9427 357.0786 0.1989414 -0.07953055
Moved 789.7451 476.6218 357 0.269958 -0.07973259
Moved 789.7758 505 357 0.3356481 -0.07973259
Moved 789.8063 520.3958 357 0.3712866 -0.07973259
Moved 789.8372 530.4812 357 0.3946324 -0.07973259
Moved 789.8679 537.1827 357 0.4101452 -0.07973259
Moved 789.8986 541.0128 357 0.4190111 -0.07973259
Moved 789.9294 543.7853 357 0.4254288 -0.07973259
Moved 789.9601 547.5563 357 0.4341581 -0.07973259
Moved 789.9908 550.3216 357 0.4405593 -0.07973259
Moved 790.0215 553.7891 357 0.4485859 -0.07973259
Moved 790.0522 556 357 0.4537037 -0.07973259
Moved 790.083 558.3121 357 0.4590559 -0.07973259
Moved 790.1136 559.5 357 0.4618056 -0.07973259
Moved 790.1444 560.0544 357 0.463089 -0.07973259
Moved 790.1751 561 357 0.4652777 -0.07973259
Ended 790.2059 561 357 0.4652777 -0.07973259
PhraseEnd 790.298
