want to join us for lunch
want to join us for lunch
Basic
List

0.6 0.6
432 388.8
Began 87.09464 277 492 -0.1921296 0.2674896
Stationary 87.12536 277 492 -0.1921296 0.2674896
Stationary 87.15611 277 492 -0.1921296 0.2674896
Stationary 87.18683 277 492 -0.1921296 0.2674896
Moved 87.21754 258.3102 462.1583 -0.2353931 0.1907362
Moved 87.24828 241.5625 429.1249 -0.2741609 0.105774
Moved 87.27901 228.8714 402.7428 -0.3035384 0.03791868
Moved 87.30966 223.235 390.4701 -0.3165856 0.006353001
Moved 87.34042 217.5669 379.1337 -0.3297063 -0.02280428
Moved 87.37118 214.4058 371.2175 -0.3370236 -0.04316479
Moved 87.40192 213 364.6287 -0.3402778 -0.06011138
Moved 87.43262 213 358.0096 -0.3402778 -0.07713592
Moved 87.46338 223.4898 345.6377 -0.3159958 -0.1089565
Moved 87.49407 237.4562 331.2865 -0.2836661 -0.145868
Moved 87.5248 253.5 311.5 -0.2465278 -0.1967593
Moved 87.55553 271.8188 294.2982 -0.2041232 -0.2410026
Moved 87.58625 289.93 281.04 -0.1621992 -0.2751029
Moved 87.61699 308.1407 270.5729 -0.1200447 -0.3020245
Moved 87.64767 324.072 260.816 -0.08316671 -0.3271195
Moved 87.67841 344.3781 246.1732 -0.03616194 -0.3647809
Moved 87.70917 356.5136 236.6149 -0.00807042 -0.389365
Moved 87.73985 369.0708 223.9292 0.02099713 -0.4219928
Moved 87.77061 378.1383 215.3962 0.0419869 -0.4439398
Moved 87.80125 384.8137 208.7794 0.05743921 -0.4609583
Moved 87.83208 393.8204 206.7266 0.07828801 -0.4662382
Moved 87.86279 403.5234 207 0.1007487 -0.465535
Moved 87.89352 409.7046 235.7504 0.1150568 -0.3915887
Moved 87.92421 410 281.6716 0.1157407 -0.2734785
Moved 87.95496 410 328.2702 0.1157407 -0.1536261
Moved 87.98571 398.0564 362.6429 0.08809347 -0.06521892
Moved 88.01643 393.286 389.713 0.07705093 0.004405661
Moved 88.04716 387.5568 412.0513 0.06378889 0.06186022
Moved 88.07787 382 431.5 0.05092591 0.1118827
Moved 88.1086 376.8178 446.5464 0.03893017 0.1505823
Moved 88.13923 373.0282 459.8873 0.03015777 0.1848953
Moved 88.17004 367.3095 470.5357 0.01692017 0.2122831
Moved 88.20079 363.4135 480.1729 0.007901688 0.2370702
Moved 88.23151 358.7381 490.7856 -0.002920975 0.2643663
Moved 88.26225 353.7298 499.4053 -0.01451428 0.2865362
Moved 88.29297 350.9934 508.0197 -0.02084861 0.3086926
Moved 88.32365 347 514.5 -0.0300926 0.32536
Moved 88.35438 345.6167 518.3832 -0.03329461 0.3353478
Moved 88.38515 344 522.2582 -0.03703703 0.3453141
Moved 88.41577 343 524.8666 -0.03935183 0.3520232
Moved 88.4466 342 527 -0.04166668 0.3575102
Ended 88.47735 342 528 -0.04166668 0.3600822
Candidates 88.5695 13 want any rant range danny table rabbit game randy rabbi rent same abu
Began 89.03043 337 480 -0.05324075 0.2366254
Stationary 89.06113 337 480 -0.05324075 0.2366254
Stationary 89.09186 337 480 -0.05324075 0.2366254
Moved 89.1226 354.5942 480 -0.0125134 0.2366254
Moved 89.15331 368.0879 480 0.01872192 0.2366254
Moved 89.18404 383.4966 480 0.05439033 0.2366254
Moved 89.21478 395.4655 480 0.08209597 0.2366254
Moved 89.24548 409.1739 480 0.1138285 0.2366254
Moved 89.27623 421.2221 480 0.1417178 0.2366254
Moved 89.30696 432.8295 480 0.1685868 0.2366254
Moved 89.33767 439.9706 480 0.1851171 0.2366254
Moved 89.36839 447.075 480 0.2015626 0.2366254
Moved 89.39912 453.8145 487 0.2171632 0.2546296
Moved 89.42982 459.5577 487 0.2304576 0.2546296
Moved 89.46053 463.6482 488 0.2399265 0.2572016
Moved 89.49128 466.1681 488 0.2457596 0.2572016
Moved 89.52203 470.0812 488 0.2548175 0.2572016
Moved 89.55271 472.912 489 0.2613705 0.2597736
Moved 89.58347 475.5 489 0.2673611 0.2597736
Moved 89.61421 477.3486 490 0.2716402 0.2623456
Moved 89.64492 480.2233 490 0.2782947 0.2623456
Moved 89.67567 482 491 0.2824074 0.2649176
Moved 89.70639 484.4728 491 0.2881315 0.2649176
Moved 89.73708 485.1675 491 0.2897396 0.2649176
Moved 89.7678 486 491 0.2916667 0.2649176
Moved 89.79857 487 491 0.2939814 0.2649176
Moved 89.8293 488.3151 491 0.2970256 0.2649176
Moved 89.86002 489 491 0.2986111 0.2649176
Moved 89.89075 489 492.057 0.2986111 0.2676362
Ended 89.92148 491 492 0.3032407 0.2674896
Accept 90.04439 0 want
Candidates 90.04439 13 to go too top you do full group hi rio tip trip gi
Began 90.47456 432 377 0.1666667 -0.02829226
Stationary 90.5053 432 377 0.1666667 -0.02829226
Moved 90.53596 444.7607 397.6411 0.1962054 0.02479694
Moved 90.56666 457.8156 415.7419 0.2264251 0.07135269
Moved 90.59747 473.077 434.8924 0.2617522 0.1206079
Moved 90.62816 485.7396 450.4245 0.291064 0.1605567
Moved 90.65893 494.6938 460.6938 0.3117912 0.1869695
Moved 90.68964 502.362 468.362 0.3295417 0.2066923
Moved 90.72032 507.9893 475.9893 0.3425678 0.2263098
Moved 90.75108 512.7335 481.7335 0.3535497 0.241084
Moved 90.78177 515.5 487 0.3599537 0.2546296
Moved 90.81254 517.2731 492.5462 0.364058 0.2688945
Moved 90.84324 519 497.1484 0.3680556 0.2807313
Moved 90.87396 520 501.0164 0.3703704 0.2906798
Moved 90.90472 520 503.5189 0.3703704 0.2971163
Moved 90.93543 520 506.3915 0.3703704 0.3045048
Moved 90.96616 520 508.5 0.3703704 0.3099279
Moved 90.99688 520 511.1334 0.3703704 0.3167011
Moved 91.02764 506.2737 511 0.3385966 0.3163579
Moved 91.05836 493.7968 511 0.3097149 0.3163579
Moved 91.08907 480.8406 497.2725 0.2797236 0.2810505
Moved 91.11979 462.3676 476.5054 0.2369621 0.2276374
Moved 91.15054 435.6582 429.5006 0.1751346 0.1067402
Moved 91.18126 421.2397 392.029 0.1417585 0.01036259
Moved 91.21199 415.4348 359.218 0.1283214 -0.07402773
Moved 91.24268 415 336.8291 0.1273148 -0.1316124
Moved 91.27342 415 308.9353 0.1273148 -0.2033558
Moved 91.30415 415 290.598 0.1273148 -0.2505197
Moved 91.33465 415 276.5 0.1273148 -0.2867798
Moved 91.36562 415 256.5728 0.1273148 -0.3380329
Moved 91.39632 413.8457 246.6914 0.1246428 -0.3634481
Moved 91.42707 414 239.949 0.125 -0.3807897
Moved 91.45775 412.6154 237.6154 0.1217948 -0.3867918
Moved 91.48851 413 232.2048 0.1226852 -0.4007078
Moved 91.5192 412 230.8691 0.1203704 -0.4041432
Moved 91.54996 410.8709 227.8708 0.1177566 -0.4118548
Moved 91.5807 411 226.8224 0.1180555 -0.4145514
Ended 91.6114 411 226 0.1180555 -0.4166668
Accept 91.70356 0 to
Candidates 91.70356 13 join john job upon him jon hpv hiv jim in noun mob kim
Began 92.47175 422 529 0.1435185 0.3626543
Stationary 92.50246 422 529 0.1435185 0.3626543
Moved 92.53322 411.3286 529 0.1188162 0.3626543
Moved 92.56393 390.6767 514.048 0.07101099 0.3241974
Moved 92.59456 359.4781 494.8497 -0.001208186 0.274819
Moved 92.62538 332.7519 476.6959 -0.06307438 0.2281271
Moved 92.65611 314.9763 464.6509 -0.1042216 0.1971473
Moved 92.68684 300.5583 455.3722 -0.1375965 0.1732823
Moved 92.71758 288.6693 448.2231 -0.1651174 0.1548947
Moved 92.74827 279.0332 441.6888 -0.1874232 0.1380883
Moved 92.77901 270.5 436 -0.2071759 0.1234567
Moved 92.80974 264.8062 431.8708 -0.220356 0.1128364
Moved 92.84043 259.12 427.06 -0.2335185 0.1004629
