is there any indication of this
Moved 1986.569 382.901 562.0841 0.05301148 0.4477471
Moved 1986.6 396.0608 574.0609 0.08347411 0.4785515
Moved 1986.63 400.1942 578.1943 0.09304225 0.4891827
Moved 1986.661 404.0629 582.0629 0.1019974 0.4991329
Moved 1986.692 405.5 583 0.1053241 0.5015431
Moved 1986.723 405 583 0.1041667 0.5015431
Moved 1986.753 405 574.1558 0.1041667 0.4787957
Moved 1986.784 356.2541 509.2709 -0.008671184 0.3119107
Moved 1986.815 323.1378 451.4673 -0.08532906 0.1632389
Moved 1986.846 305.3237 415.4219 -0.1265656 0.07052939
Moved 1986.876 291.5458 385.0916 -0.1584588 -0.007480456
Moved 1986.907 281.9353 361.8706 -0.1807053 -0.06720531
Moved 1986.938 277.5317 346.8293 -0.1908988 -0.1058917
Moved 1986.969 275 333.7828 -0.1967592 -0.1394474
Moved 1986.999 272.3257 318.6287 -0.2029496 -0.1784241
Moved 1987.03 272 307.3713 -0.2037037 -0.2073785
Moved 1987.061 272 296.7018 -0.2037037 -0.2348204
Moved 1987.091 272 287.139 -0.2037037 -0.2594163
Moved 1987.122 272 280.3306 -0.2037037 -0.2769275
Moved 1987.153 272 275.5951 -0.2037037 -0.2891073
Moved 1987.183 272 272.8016 -0.2037037 -0.2962922
Moved 1987.214 272 270.9661 -0.2037037 -0.3010132
Moved 1987.245 272 270 -0.2037037 -0.303498
Moved 1987.276 269.7585 274.345 -0.2088923 -0.2923225
Moved 1987.306 256.1783 299.2791 -0.240328 -0.2281918
Moved 1987.337 237.3787 332.5478 -0.2838456 -0.1426241
Moved 1987.368 206.5 381.5 -0.3553241 -0.01671818
Moved 1987.399 200.8556 392.0311 -0.3683898 0.01036785
Moved 1987.429 188.5293 412.9532 -0.396923 0.06417993
Moved 1987.46 181.8859 425.8568 -0.4123011 0.09736829
Moved 1987.491 176.7587 438.9653 -0.4241697 0.1310834
Moved 1987.521 174.1912 446.2351 -0.4301128 0.1497816
Moved 1987.552 173 453.3616 -0.4328704 0.1681111
Moved 1987.583 173 460.1044 -0.4328704 0.1854537
Moved 1987.614 173 466.1974 -0.4328704 0.2011249
Moved 1987.644 180.6826 472.881 -0.4150867 0.2183152
Moved 1987.675 197.6717 487.0037 -0.37576 0.2546391
Moved 1987.706 225.0216 505.213 -0.31245 0.3014735
Moved 1987.737 262.5122 523.4462 -0.2256661 0.3483699
Moved 1987.767 312.5107 545.6714 -0.1099289 0.4055336
Moved 1987.798 342.5203 558.8081 -0.04046237 0.4393212
Moved 1987.829 365 570.5 0.01157403 0.4693929
Moved 1987.86 379.8282 576.7313 0.04589855 0.4854198
Moved 1987.89 386.459 580.2295 0.06124755 0.4944173
Moved 1987.921 390.1108 582 0.06970097 0.4989711
Stationary 1987.952 390 582 0.06944448 0.4989711
Stationary 1987.982 390 582 0.06944448 0.4989711
Moved 1988.013 379.3296 566.5872 0.04474451 0.4593292
Moved 1988.044 334.2786 507.7877 -0.05954022 0.3080958
Moved 1988.075 287.3491 430.1561 -0.1681733 0.1084262
Moved 1988.105 265.134 387.9632 -0.2195971 -9.473949E-05
Moved 1988.136 253.304 358.6081 -0.2469814 -0.07559654
Moved 1988.167 246.8494 342.6235 -0.2619227 -0.1167091
Moved 1988.198 241.0533 328.1067 -0.2753395 -0.1540467
Moved 1988.228 237.1476 320.2952 -0.2843806 -0.1741379
Moved 1988.259 233.2837 316.2837 -0.2933248 -0.1844556
Moved 1988.29 226.0946 316 -0.3099662 -0.1851853
Moved 1988.32 203.1993 342.0009 -0.3629646 -0.1183106
Moved 1988.351 172.3436 380.5627 -0.4343897 -0.01912898
Moved 1988.382 143.5961 416.325 -0.500935 0.07285228
Moved 1988.413 119.2826 446.1056 -0.5572162 0.1494484
Moved 1988.443 105.2484 463.0021 -0.5897028 0.1929066
Moved 1988.474 99.8849 470.2302 -0.6021183 0.2114973
Moved 1988.505 98 474.6146 -0.6064815 0.2227742
Moved 1988.536 98 477.481 -0.6064815 0.2301465
Moved 1988.566 111.7116 483.6846 -0.5747417 0.2461023
Moved 1988.597 142.5994 499.2997 -0.503242 0.2862647
Moved 1988.628 179.0517 515.7365 -0.4188618 0.3285402
Moved 1988.658 213.9649 527.3256 -0.3380441 0.3583475
Moved 1988.689 252.453 537.0755 -0.2489514 0.3834245
Moved 1988.72 289.8038 542.1005 -0.1624913 0.3963488
Moved 1988.751 337.121 542 -0.05296057 0.3960905
Moved 1988.781 377.7429 542 0.04107147 0.3960905
Moved 1988.812 413.2784 531.6202 0.1233296 0.3693936
Moved 1988.843 440.3186 527.6136 0.1859228 0.3590884
Moved 1988.874 467.6142 523.9318 0.249107 0.3496187
Moved 1988.904 485.7109 521.0578 0.2909974 0.3422268
Moved 1988.935 499 518.5 0.3217593 0.335648
Moved 1988.966 506.7207 516.6396 0.3396312 0.3308632
Moved 1988.996 511.2353 514.7646 0.3500817 0.3260406
Moved 1989.027 512 511.7879 0.3518519 0.3183845
Moved 1989.058 499.4435 486.8157 0.3227859 0.2541556
Moved 1989.089 444.5 414 0.1956019 0.06687239
Moved 1989.119 414.3107 370.097 0.1257191 -0.04604669
Moved 1989.15 392.2549 331.7592 0.07466415 -0.1446524
Moved 1989.181 380.5555 304.4815 0.04758229 -0.214811
Moved 1989.212 374.3083 288.9251 0.03312121 -0.2548223
Moved 1989.242 372.4346 282.4346 0.02878378 -0.271516
Moved 1989.273 372 281 0.02777775 -0.2752058
Ended 1989.304 372 281 0.02777775 -0.2752058
Accept 1989.396 0 any
Candidates 1989.396 13 indication information incubation induction observation imagination investigation instruction obstruction occupation obligation medication innovation
Began 1990.133 309 365 -0.1180555 -0.05915646
Stationary 1990.164 309 365 -0.1180555 -0.05915646
Moved 1990.195 315.8614 402.005 -0.1021726 0.03602106
Moved 1990.226 341.5071 447.5758 -0.04280761 0.1532299
Moved 1990.256 365.4895 486.1322 0.01270721 0.2523976
Moved 1990.287 382.8622 509.4071 0.05292177 0.312261
Moved 1990.318 392.082 522.7759 0.07426382 0.3466459
Moved 1990.349 396.5 528.5 0.08449078 0.3613682
Moved 1990.379 399.109 532.109 0.09053022 0.3706506
Moved 1990.409 401.2085 533 0.09538998 0.3729423
Stationary 1990.441 401.2085 533 0.09538998 0.3729423
Moved 1990.471 402.0964 533 0.09744535 0.3729423
Moved 1990.502 410.7456 533 0.1174667 0.3729423
Moved 1990.533 428.8797 518.623 0.1594438 0.3359643
Moved 1990.564 454.9688 513.0069 0.2198352 0.3215197
Moved 1990.594 474.9738 512 0.2661432 0.31893
Moved 1990.625 491.1998 512 0.3037032 0.31893
Moved 1990.656 500.4943 512 0.3252182 0.31893
Moved 1990.686 501.889 512 0.3284468 0.31893
Moved 1990.717 504.7228 512 0.3350066 0.31893
Moved 1990.748 505.5 512 0.3368056 0.31893
Moved 1990.779 506 512 0.337963 0.31893
Moved 1990.809 497.1771 509.0394 0.3175395 0.3113152
Moved 1990.84 473.7341 499.6306 0.2632734 0.2871155
Moved 1990.871 440.7338 488.1489 0.1868838 0.2575845
Moved 1990.901 404.5 474.5 0.1030092 0.2224794
Moved 1990.932 368.4696 462.4899 0.01960556 0.1915891
Moved 1990.963 336.9087 449.9594 -0.0534521 0.1593605
Moved 1990.994 314.8565 440.3671 -0.1044988 0.1346888
Moved 1991.024 297.6636 431.8318 -0.1442971 0.1127362
Moved 1991.055 279.3801 422.1901 -0.1866202 0.08793733
Moved 1991.086 266.4118 413.5588 -0.2166394 0.06573771
Moved 1991.117 255.9562 406.9708 -0.2408422 0.048793
Moved 1991.147 247.8341 400.8341 -0.2596433 0.03300949
Moved 1991.178 244.5461 397.546 -0.2672545 0.02455244
Moved 1991.209 243 396 -0.2708333 0.02057605
Ended 1991.24 243 396 -0.2708333 0.02057605
Accept 1991.362 0 indication
Candidates 1991.362 13 of your ups good tips for if food type off or our god
Began 1992.1 359 388 -0.002314796 -3.924585E-08
Moved 1992.131 359 402.1353 -0.002314796 0.03635599
Moved 1992.161 352.6781 432.6439 -0.01694893 0.1148247
Moved 1992.192 351.2213 462.345 -0.02032116 0.1912164
Moved 1992.223 351 485.5518 -0.02083332 0.2509048
Moved 1992.254 351 495.4344 -0.02083332 0.2763229
Moved 1992.284 351 499.0257 -0.02083332 0.2855598
Stationary 1992.315 351 499 -0.02083332 0.2854938
Moved 1992.346 351 480.8519 -0.02083332 0.2388166
Moved 1992.376 365.291 441.8041 0.01224776 0.138385
Moved 1992.407 384.2336 409.5608 0.05609632 0.05545463
Moved 1992.438 394.8844 402.2789 0.08075098 0.03672537
Moved 1992.469 411.9294 413.5153 0.1202071 0.06562574
Moved 1992.499 431.7736 449.0095 0.1661427 0.1569174
Moved 1992.53 445.5612 494.6837 0.1980584 0.274392
Moved 1992.561 454.588 521.97 0.2189537 0.3445729
Moved 1992.592 459.7666 539.0663 0.2309412 0.3885449
Moved 1992.622 461 546.2878 0.2337964 0.4071188
Moved 1992.653 461 548 0.2337964 0.4115225
Moved 1992.684 421.89 526.2936 0.1432639 0.3556934
Moved 1992.714 351.589 466.5096 -0.01946986 0.2019279
Moved 1992.745 317.2346 436.0314 -0.09899408 0.1235375
Moved 1992.776 291.7488 413.0444 -0.1579889 0.06441442
Moved 1992.807 274.946 399.1216 -0.1968844 0.02860493
Moved 1992.837 263.825 389.8687 -0.2226274 0.004806244
Moved 1992.868 254.925 382.925 -0.2432291 -0.01305294
Moved 1992.899 249.0927 379.5464 -0.2567298 -0.02174291
Moved 1992.93 248 378 -0.2592593 -0.02572024
Ended 1992.96 248 378 -0.2592593 -0.02572024
Accept 1993.083 0 of
Candidates 1993.083 13 this third his us food its rid toss thus died god is foods
Began 1993.79 312.0374 448 -0.1110246 0.1543209
Moved 1993.821 389.2877 448 0.06779561 0.1543209
Moved 1993.851 491.9568 471.1367 0.3054556 0.2138289
Moved 1993.882 528.0233 473 0.3889427 0.2186213
Moved 1993.913 572.2647 473 0.4913535 0.2186213
Ended 1993.944 600.7413 461.7259 0.5572717 0.1896241
Accept 1994.005 0 this
PhraseEnd 1994.005
