I just cannot figure this out
Moved 784.2516 388.9668 413 0.06705274 0.06430033
Stationary 784.2823 388.9668 413 0.06705274 0.06430033
Moved 784.313 389 421.0535 0.06712963 0.08501418
Moved 784.3438 389 433.6577 0.06712963 0.1174323
Moved 784.3745 389 447.2791 0.06712963 0.1524668
Moved 784.4053 402.0605 463.121 0.0973622 0.1932122
Moved 784.436 411.8053 479.4093 0.1199198 0.2351061
Moved 784.4667 419.138 492.2759 0.1368935 0.2681993
Moved 784.4974 423.9401 499.8203 0.1480095 0.2876036
Moved 784.5281 427.5 504 0.15625 0.2983539
Moved 784.5588 431.3788 508.3788 0.1652288 0.3096161
Moved 784.5896 434.2486 511.2487 0.1718718 0.3169975
Moved 784.6204 436 514.1231 0.1759259 0.3243906
Moved 784.6511 437 515.4894 0.1782407 0.3279048
Moved 784.6818 437 516.173 0.1782407 0.329663
Stationary 784.7125 437 516 0.1782407 0.329218
Moved 784.7432 402.8348 487.3624 0.09915472 0.2555616
Moved 784.774 376.3288 460.5616 0.03779808 0.1866297
Moved 784.8047 354.889 440.889 -0.01183108 0.1360312
Moved 784.8354 336.5 425 -0.05439813 0.09516452
Moved 784.8661 325.8264 415.8698 -0.0791055 0.07168157
Moved 784.8969 313.3014 403.3014 -0.1080987 0.03935535
Moved 784.9276 303.8181 395.4091 -0.1300507 0.01905614
Moved 784.9583 295.6707 390.3353 -0.1489104 0.006006382
Moved 784.9891 289.6334 386.6334 -0.1628857 -0.003515016
Moved 785.0198 283.9042 384.9521 -0.1761477 -0.00783932
Moved 785.0505 279.153 384 -0.1871459 -0.01028807
Moved 785.0812 276.5 384 -0.193287 -0.01028807
Moved 785.112 274.5 384 -0.1979167 -0.01028807
Moved 785.1427 274 384 -0.199074 -0.01028807
Moved 785.1735 287.5833 401.6999 -0.1676314 0.03523634
Moved 785.2042 310.5732 420.0203 -0.114414 0.08235676
Moved 785.2349 341.0397 445.0297 -0.04388963 0.1466813
Moved 785.2656 356.5576 458.5577 -0.007968396 0.1814754
Moved 785.2963 368.0141 465.5071 0.01855125 0.1993494
Moved 785.3271 377.9616 472.2212 0.04157782 0.2166182
Moved 785.3578 387.8537 480.2358 0.06447623 0.237232
Moved 785.3885 393.9813 486.9813 0.07866035 0.2545814
Ended 785.4193 400.0783 493.0783 0.09277384 0.270263
Candidates 785.5114 13 just gift judy fifth fifty first today rudy friday dish visit trust fisher
Began 786.2182 407 423 0.1087963 0.09002049
Stationary 786.249 407 423 0.1087963 0.09002049
Stationary 786.2797 407 423 0.1087963 0.09002049
Moved 786.3104 443.6929 423 0.1937336 0.09002049
Moved 786.3411 485.4259 423 0.2903377 0.09002049
Ended 786.3718 523 432 0.3773148 0.1131687
Accept 786.4333 0 just
Began 786.7405 436 436 0.1759259 0.1234567
Stationary 786.7713 436 436 0.1759259 0.1234567
Moved 786.802 408.2175 414.2175 0.1116147 0.06743187
Moved 786.8328 389.8246 395.8246 0.06903837 0.02012488
Moved 786.8635 368.5632 374.5632 0.01982212 -0.03455982
Moved 786.8942 353.5607 359.5607 -0.01490588 -0.0731465
Moved 786.9249 341.5616 348.5616 -0.04268144 -0.1014362
Moved 786.9556 331.921 341.9473 -0.06499772 -0.1184483
Moved 786.9863 322.3014 335.2009 -0.08726522 -0.1358002
Moved 787.0171 315.4808 330.2404 -0.1030536 -0.1485588
Moved 787.0478 311 326 -0.113426 -0.1594652
Moved 787.0786 308.8683 324.8683 -0.1183603 -0.1623757
Moved 787.1093 306.9895 324 -0.1227094 -0.164609
Moved 787.14 305.1185 323 -0.1270406 -0.1671811
Moved 787.1708 304.5 323 -0.1284722 -0.1671811
Moved 787.2015 303 320.7156 -0.1319445 -0.1730567
Moved 787.2322 297.6905 315.6906 -0.1442349 -0.1859812
Moved 787.2629 289.9513 308.9513 -0.1621497 -0.2033146
Moved 787.2936 284.3684 307 -0.1750732 -0.2083334
Moved 787.3243 276.7582 307 -0.1926894 -0.2083334
Moved 787.355 268.1225 307 -0.2126794 -0.2083334
Moved 787.3859 258.3386 325.3229 -0.2353274 -0.1612067
Moved 787.4166 246.0777 343.6529 -0.2637091 -0.1140616
Moved 787.4473 237.1974 354.2017 -0.2842652 -0.08692972
Moved 787.478 229.6225 359.9183 -0.3017999 -0.07222658
Moved 787.5087 225.0112 361.9944 -0.3124741 -0.06688686
Moved 787.5395 218.2682 363.8659 -0.3280829 -0.06207336
Moved 787.5702 213.5371 364.7314 -0.3390346 -0.05984718
Moved 787.6009 212 365 -0.3425926 -0.05915646
Moved 787.6317 210.5 366.5 -0.3460648 -0.05529835
Moved 787.6624 211 367.5 -0.3449074 -0.05272634
Moved 787.6931 224.4224 368 -0.3138371 -0.05144041
Moved 787.7238 239.0208 368 -0.2800443 -0.05144041
Moved 787.7545 269.9925 348.3677 -0.2083508 -0.1019349
Moved 787.7853 300.616 335.3267 -0.1374629 -0.1354768
Moved 787.816 332.9545 321.0165 -0.06260539 -0.1722826
Moved 787.8467 361.1412 310.9435 0.002641579 -0.1981906
Moved 787.8774 382.3586 301.8207 0.05175591 -0.2216545
Moved 787.9081 397.3325 296.2005 0.0864177 -0.2361099
Moved 787.9389 407.6194 293.1268 0.1102302 -0.2440154
Moved 787.9697 421.1027 286.5982 0.1414415 -0.2608072
Moved 788.0002 430.1311 283 0.1623405 -0.2700618
Moved 788.0311 434.8654 280.5673 0.1732996 -0.2763187
Moved 788.0618 437.9678 280 0.1804811 -0.2777778
Moved 788.0925 440.8294 280 0.1871051 -0.2777778
Moved 788.1233 446.7051 285.6407 0.2007062 -0.2632698
Moved 788.1541 449.5 292 0.2071759 -0.2469136
Moved 788.1848 453.1437 297.2156 0.2156105 -0.2334991
Moved 788.2155 457.8589 312.5062 0.2265253 -0.1941713
Moved 788.2462 461.8062 340.8687 0.2356626 -0.1212225
Moved 788.2769 466.5135 370.0809 0.246559 -0.04608837
Moved 788.3077 473.6046 405.4182 0.2629735 0.04479985
Moved 788.3384 479.0732 433.5126 0.2756325 0.117059
Moved 788.3691 483.8948 454.6317 0.2867935 0.1713776
Moved 788.3998 491.8499 479.0872 0.305208 0.2342775
Moved 788.4305 498.9717 498.9434 0.3216938 0.2853482
Moved 788.4613 502.2018 509.8074 0.3291709 0.3132906
Moved 788.492 504.8237 516.6474 0.3352401 0.3308832
Moved 788.5227 506 522.6397 0.337963 0.3462954
Moved 788.5535 507 526.5 0.3402778 0.3562242
Moved 788.5842 508 529.3842 0.3425926 0.3636425
Moved 788.6149 509 530.9184 0.3449074 0.3675884
Moved 788.6456 509 532.3477 0.3449074 0.3712644
Moved 788.6764 510.5 534.5 0.3483796 0.3768003
Moved 788.7071 510 535.0458 0.3472221 0.3782043
Moved 788.7378 510 536 0.3472221 0.3806583
Moved 788.7686 510 537.3734 0.3472221 0.3841908
Stationary 788.7993 510 537.3734 0.3472221 0.3841908
Moved 788.83 510 538.1867 0.3472221 0.3862826
Moved 788.8607 500.5285 539.184 0.3252974 0.3888475
Moved 788.8915 486.6139 539 0.2930878 0.3883744
Moved 788.9222 464.5357 539 0.2419808 0.3883744
Moved 788.9529 442.0554 539 0.1899429 0.3883744
Moved 788.9836 416.9212 528.6921 0.1317621 0.3618624
Moved 789.0144 393.7548 526.8221 0.07813613 0.3570527
Moved 789.0451 377.9826 525.1965 0.04162629 0.3528716
Moved 789.0758 361.9332 524 0.004475018 0.3497942
Moved 789.1066 347.5861 523 -0.02873585 0.3472221
Moved 789.1373 333.2231 523 -0.06198346 0.3472221
Moved 789.168 324.4361 522 -0.0823239 0.3446501
Moved 789.1987 317.4794 519.2397 -0.09842739 0.3375506
Ended 789.2295 317 519 -0.09953702 0.3369341
Candidates 789.3217 13 labor jamie about major habit jackie favor vanity vampire ignore family value harbor
Began 791.2882 562 386 0.4675925 -0.005144111
Moved 791.319 547.7375 386 0.4345776 -0.005144111
Moved 791.3497 503.2677 407.3996 0.3316382 0.049896
Moved 791.3804 416.909 413 0.1317338 0.06430033
Ended 791.4111 337.7067 393.5413 -0.05160481 0.01425237
Cancel 791.4726
Began 792.0257 405 422 0.1041667 0.08744851
Moved 792.0565 405 406.8555 0.1041667 0.04849653
Moved 792.0871 405 387.8635 0.1041667 -0.0003512112
Moved 792.1179 396.8376 363.9315 0.08527219 -0.06190461
Moved 792.1486 387.7491 340.4983 0.06423414 -0.1221753
Moved 792.1793 378.4706 317.5881 0.0427559 -0.1811007
Moved 792.21 368.672 293.344 0.02007405 -0.2434568
Moved 792.2408 367.3343 289.3358 0.01697759 -0.2537661
Moved 792.2715 361.6642 270.3207 0.003852248 -0.302673
Moved 792.3022 357.7833 256.1331 -0.005131314 -0.3391641
Moved 792.333 355.9136 247.8273 -0.009459158 -0.3605266
Moved 792.3636 355.3469 243.3469 -0.01077106 -0.3720501
Moved 792.3944 354.4716 241 -0.01279732 -0.3780865
Stationary 792.4252 354 241 -0.01388888 -0.3780865
Moved 792.4559 351.0561 240 -0.02070348 -0.3806585
Moved 792.4866 340.7651 240 -0.04452521 -0.3806585
Moved 792.5173 322.2567 253.7104 -0.08736863 -0.345395
Moved 792.548 298.1432 267.6982 -0.1431871 -0.3094182
Moved 792.5788 275.5823 284.3713 -0.1954113 -0.2665349
Moved 792.6095 253.5714 304.4286 -0.2463625 -0.214947
Moved 792.6402 232.2518 324.1655 -0.2957135 -0.1641833
Moved 792.671 217.5 338 -0.3298611 -0.1286009
Moved 792.7017 208.3608 346.4261 -0.3510167 -0.1069287
Moved 792.7324 202.8268 352.1732 -0.363827 -0.09214707
Moved 792.7632 200 356.373 -0.3703704 -0.08134528
Moved 792.7939 199 357.4672 -0.3726852 -0.07853088
Moved 792.8246 199 360.3273 -0.3726852 -0.07117455
Moved 792.8553 199 363.2122 -0.3726852 -0.06375466
Moved 792.886 221.5828 367.0833 -0.3204101 -0.0537983
Moved 792.9167 245.8466 368 -0.264244 -0.05144041
Moved 792.9475 269.657 368 -0.2091273 -0.05144041
Moved 792.9782 298.2064 355.4704 -0.1430407 -0.08366675
Moved 793.009 323.4481 341.301 -0.08461083 -0.1201105
Moved 793.0397 354.1454 324.3127 -0.01355221 -0.1638047
Moved 793.0704 366.378 317.7165 0.01476397 -0.1807704
Moved 793.1011 380.5142 307.1887 0.04748652 -0.2078482
Moved 793.1318 387.1781 301.8575 0.06291231 -0.22156
Moved 793.1626 395.7149 294.1901 0.08267343 -0.2412807
Moved 793.1933 401.5505 290.2247 0.09618162 -0.2514797
Moved 793.224 406 286 0.1064815 -0.2623458
Moved 793.2548 411.3695 281.6304 0.118911 -0.2735843
Moved 793.2855 417.115 276.885 0.1322106 -0.2857897
Moved 793.3162 420.9288 273.0712 0.1410389 -0.2955988
Moved 793.347 425.9025 268.0975 0.152552 -0.3083912
Moved 793.3777 429.3202 263.6798 0.1604635 -0.3197536
Moved 793.4084 432 259.8055 0.1666667 -0.3297183
Moved 793.4391 434.5 258.5 0.1724537 -0.3330762
Moved 793.4698 435.1925 259 0.1740567 -0.3317901
Moved 793.5006 436.5 259 0.1770833 -0.3317901
Stationary 793.5313 436.5 259 0.1770833 -0.3317901
Moved 793.562 437.1869 259 0.1786733 -0.3317901
Moved 793.5928 438.7855 259 0.1823738 -0.3317901
Moved 793.6235 441 282.2388 0.1875 -0.2720195
Moved 793.6542 443.5188 304.1876 0.1933305 -0.2155671
Moved 793.6849 447.0599 338.4194 0.2015276 -0.1275221
Moved 793.7157 453.7185 379.8738 0.2169409 -0.02090061
Moved 793.7464 460.5288 409.8798 0.2327057 0.05627506
Moved 793.7771 466 435.5 0.2453704 0.1221707
Moved 793.8079 477.8282 464.6565 0.2727506 0.1971617
Moved 793.8386 486.468 481.936 0.29275 0.241605
Moved 793.8693 491.7157 493.4314 0.3048974 0.2711712
Moved 793.9 492.8831 497.7662 0.3075998 0.2823205
Moved 793.9308 499.9469 509.2625 0.3239511 0.3118891
Moved 793.9615 504.1843 519.553 0.33376 0.3383564
Moved 793.9922 508.0573 525.0573 0.3427251 0.3525134
Moved 794.0229 510 529.6266 0.3472221 0.364266
Moved 794.0536 511.4995 532.4995 0.3506933 0.371655
Moved 794.0844 513.3695 534 0.355022 0.3755144
Moved 794.1152 513 536.5 0.3541666 0.3819444
Moved 794.1459 513 537.1445 0.3541666 0.3836021
Moved 794.1766 507.8705 538 0.3422927 0.3858024
Moved 794.2073 492.8704 538 0.3075704 0.3858024
Moved 794.238 472.7725 538 0.2610474 0.3858024
Moved 794.2687 450.6653 538 0.2098735 0.3858024
Moved 794.2994 435.4314 538 0.1746096 0.3858024
Moved 794.3302 423 538 0.1458333 0.3858024
Moved 794.361 408.1195 538 0.1113878 0.3858024
Moved 794.3917 394.7904 538 0.08053342 0.3858024
Moved 794.4224 383.3748 538 0.0541082 0.3858024
Moved 794.4531 376.0185 538 0.03707985 0.3858024
Moved 794.4839 365.5059 531 0.01274516 0.3677982
Moved 794.5146 360.3831 530 0.0008867185 0.3652262
Moved 794.5453 358.946 528.9459 -0.002439916 0.3625152
Moved 794.576 356.3751 529 -0.008390943 0.3626543
Ended 794.6068 354 528 -0.01388888 0.3600822
Candidates 794.7297 13 major many labor vanity jamie unable inability habit about baby make ballot inventory
Began 796.1124 584 377 0.5185185 -0.02829226
Moved 796.1431 554.6958 377 0.4506847 -0.02829226
Moved 796.1739 471.3065 406.3985 0.2576539 0.0473212
Moved 796.2046 402.6483 412 0.09872288 0.06172835
Moved 796.2353 331.9651 394.3116 -0.0648955 0.01623358
Ended 796.2661 331.9651 394.3116 -0.0648955 0.01623358
Cancel 796.3275
Began 796.9113 382 394 0.05092591 0.01543206
Stationary 796.9421 382 394 0.05092591 0.01543206
Moved 796.9728 382 365.4636 0.05092591 -0.05796416
Moved 797.0035 382 343.1984 0.05092591 -0.1152305
Moved 797.0342 372.558 312.9058 0.02906938 -0.1931436
Moved 797.0649 368.3568 295.3921 0.01934459 -0.2381891
Moved 797.0956 362.6313 281.0782 0.006090899 -0.2750047
Moved 797.1264 356.8029 273.8029 -0.007400662 -0.2937168
Moved 797.1572 349.2108 267.8072 -0.02497494 -0.3091379
Moved 797.1878 340.6223 264.5408 -0.04485577 -0.3175392
Moved 797.2186 329.6328 259.3163 -0.07029454 -0.3309765
Moved 797.2493 320.5563 257.1391 -0.09130478 -0.3365765
Moved 797.28 312.0804 255.2701 -0.110925 -0.3413835
Moved 797.3109 303.1908 254 -0.1315029 -0.3446502
Moved 797.3415 297.7271 253 -0.1441502 -0.3472223
Moved 797.3723 292.9549 252 -0.1551969 -0.3497943
Moved 797.403 290.0835 252 -0.1618437 -0.3497943
Moved 797.4337 288.211 252 -0.1661783 -0.3497943
Moved 797.4644 286.671 252 -0.169743 -0.3497943
Moved 797.4952 285.6271 252 -0.1721595 -0.3497943
Moved 797.5259 285 252 -0.1736111 -0.3497943
Moved 797.5566 284.3059 252 -0.1752177 -0.3497943
Moved 797.5873 283.5 252 -0.1770833 -0.3497943
Moved 797.6181 281.6868 263.8188 -0.1812806 -0.3193962
Moved 797.6488 275.4491 279.2855 -0.1957197 -0.2796155
Moved 797.6795 271.2601 290.9594 -0.2054164 -0.2495901
Moved 797.7102 265.7889 304.0278 -0.2180812 -0.2159779
Moved 797.741 260.5741 315.9012 -0.2301525 -0.1854394
Moved 797.7717 251.9523 330.7463 -0.2501105 -0.1472576
Moved 797.8025 243.5514 343.3108 -0.269557 -0.1149415
Moved 797.8332 233.7862 353.2138 -0.2921616 -0.08947074
Moved 797.864 224.1698 361.2202 -0.3144217 -0.0688782
Moved 797.8946 216.727 367.273 -0.3316505 -0.05331015
Moved 797.9254 208.9031 374.0969 -0.3497613 -0.03575902
Moved 797.9561 202.1786 378.8214 -0.3653274 -0.02360756
Moved 797.9868 196.4352 382.7824 -0.3786222 -0.01341981
Moved 798.0176 191.3586 385.3207 -0.3903736 -0.006891337
Moved 798.0483 187.8096 387 -0.3985889 -0.002572055
Moved 798.079 186 389.0586 -0.4027778 0.00272272
Moved 798.1097 184.3186 390.6814 -0.4066699 0.006896517
Moved 798.1404 184 393.4324 -0.4074074 0.01397211
Moved 798.1712 197.0379 397.3038 -0.3772272 0.02392941
Moved 798.2019 217.2753 399 -0.3303813 0.02829214
Moved 798.2326 237.1748 399 -0.2843176 0.02829214
Moved 798.2634 261.2126 388.7964 -0.2286744 0.002048241
Moved 798.2941 295.0189 368.7631 -0.1504192 -0.0494778
Moved 798.3248 306.6109 358.7155 -0.123586 -0.07532017
Moved 798.3555 322.2843 344.7157 -0.08730486 -0.111328
Moved 798.3863 334.9172 334.0828 -0.05806198 -0.1386761
Moved 798.417 348.3492 322.0635 -0.02696941 -0.1695899
Moved 798.4477 358.4828 310.3965 -0.003512154 -0.1995974
Moved 798.4785 367.0567 301.9433 0.01633495 -0.2213393
Moved 798.5092 370.9097 296.1806 0.02525389 -0.236161
Moved 798.5399 374.7784 292.2216 0.03420939 -0.2463437
Moved 798.5706 376.3054 287.3892 0.03774394 -0.2587726
Moved 798.6014 379.1712 282.8287 0.04437784 -0.2705022
Moved 798.6321 381.0429 279.9571 0.04871041 -0.2778882
Moved 798.6628 382 277.3345 0.05092591 -0.2846335
Moved 798.6935 383 274.5884 0.05324075 -0.2916965
Moved 798.7243 385 270.4467 0.05787035 -0.302349
Moved 798.755 387.1567 268.8433 0.06286283 -0.3064731
Moved 798.7858 388 266.3096 0.06481478 -0.3129897
Moved 798.8164 390.5565 263.887 0.07073262 -0.3192207
Moved 798.8472 394.8641 259.1359 0.08070398 -0.3314407
Moved 798.8779 397.5998 257.7001 0.08703659 -0.3351335
Moved 798.9087 400.818 255.182 0.09448608 -0.3416101
Moved 798.9394 403.691 253.309 0.1011366 -0.3464276
Moved 798.9701 406.5 253 0.1076389 -0.3472223
Moved 799.0009 407 253 0.1087963 -0.3472223
Moved 799.0316 409.0059 253 0.1134396 -0.3472223
Stationary 799.0623 409.0059 253 0.1134396 -0.3472223
Moved 799.093 410.7568 253 0.1174927 -0.3472223
Moved 799.1237 411.5 253 0.119213 -0.3472223
Moved 799.1545 412 253 0.1203704 -0.3472223
Stationary 799.1852 412 253 0.1203704 -0.3472223
Moved 799.2159 413.0929 253 0.1229002 -0.3472223
Stationary 799.2466 413 253 0.1226852 -0.3472223
Stationary 799.2774 413 253 0.1226852 -0.3472223
Stationary 799.3082 413 253 0.1226852 -0.3472223
Moved 799.3389 414.0694 260.4858 0.1251606 -0.3279686
Moved 799.3696 414 260.5656 0.125 -0.3277635
Moved 799.4003 414 263.433 0.125 -0.3203884
Moved 799.431 414 268.5897 0.125 -0.3071254
Moved 799.4617 414 272.6463 0.125 -0.2966917
Moved 799.4925 414 281.8036 0.125 -0.2731389
Moved 799.5232 415.5702 291.7106 0.1286347 -0.247658
Moved 799.554 417 298.2065 0.1319444 -0.2309502
Moved 799.5847 419.9958 309.9788 0.138879 -0.200672
Moved 799.6154 426.7335 333.8006 0.1544756 -0.1394018
Moved 799.6462 432.4772 352.9087 0.1677713 -0.09025542
Moved 799.6768 439.8216 377.7386 0.1847722 -0.02639237
Moved 799.7076 447.3036 397.9108 0.2020916 0.02549061
Moved 799.7383 454.045 415.1349 0.2176966 0.0697913
Moved 799.769 461.3053 433.9158 0.234503 0.1180961
Moved 799.7998 470.1931 452.3863 0.2550767 0.1656025
Moved 799.8305 482.0614 471.592 0.2825494 0.215
Moved 799.8612 494.439 488.7317 0.3112014 0.2590835
Moved 799.892 504.4168 502.7834 0.3342981 0.2952248
Moved 799.9227 515.2261 517.7827 0.3593197 0.3338031
Moved 799.9534 526.7018 532.1272 0.3858837 0.3706974
Moved 799.9841 532.5953 541.893 0.3995263 0.3958153
Moved 800.0149 536.8146 546.8146 0.4092931 0.4084738
Moved 800.0456 538 550.6857 0.4120371 0.4184301
Moved 800.0763 539 553.5612 0.4143518 0.425826
Moved 800.1071 539 556.1017 0.4143518 0.4323602
Moved 800.1378 529.9911 559.001 0.3934981 0.4398172
Moved 800.1685 507.8475 560 0.3422395 0.4423867
Moved 800.1993 483.7675 560 0.2864988 0.4423867
Moved 800.23 457.5982 549.7321 0.2259217 0.4159776
Moved 800.2607 432.5551 545.6789 0.1679515 0.4055527
Moved 800.2914 409.8372 540.9767 0.115364 0.3934586
Moved 800.3221 392.7198 537.3439 0.07574022 0.384115
Moved 800.3529 378.3977 533.5994 0.04258732 0.374484
Moved 800.3836 368.1564 532 0.01888057 0.3703703
Moved 800.4143 358.4018 530 -0.003699561 0.3652262
Moved 800.4451 353.6018 528.3009 -0.01481061 0.3608561
Moved 800.4758 347.8651 527 -0.02809018 0.3575102
Moved 800.5065 344.5601 525.5601 -0.03574048 0.3538068
Ended 800.5372 343 526 -0.03935183 0.3549381
Candidates 800.6294 13 major vanity labor about value habit ballot many harbor jamie vampire favor baby
Began 805.5152 563 395 0.4699074 0.01800408
Moved 805.5459 527.2371 395 0.3871229 0.01800408
Moved 805.5766 458.7438 395 0.2285736 0.01800408
Ended 805.6074 391.4774 380.8597 0.07286429 -0.01836486
Cancel 805.6688
Backspace 812.306
Began 813.4737 545 404 0.4282407 0.04115226
Stationary 813.5045 545 404 0.4282407 0.04115226
Stationary 813.5352 545 404 0.4282407 0.04115226
Stationary 813.5659 545 404 0.4282407 0.04115226
Stationary 813.5966 545 404 0.4282407 0.04115226
Stationary 813.6274 545 404 0.4282407 0.04115226
Stationary 813.6581 545 404 0.4282407 0.04115226
Stationary 813.6888 545 404 0.4282407 0.04115226
Stationary 813.7195 545 404 0.4282407 0.04115226
Stationary 813.7502 545 404 0.4282407 0.04115226
Stationary 813.7809 545 404 0.4282407 0.04115226
Moved 813.8117 536.5527 413.5032 0.4086869 0.06559455
Moved 813.8425 535.8272 413 0.4070074 0.06430033
Moved 813.8732 536 414.2705 0.4074074 0.06756814
Stationary 813.9039 536 414.2705 0.4074074 0.06756814
Moved 813.9346 535 415.1534 0.4050927 0.06983899
Moved 813.9653 533.6266 415 0.4019134 0.06944436
Moved 813.9961 528.805 418.0975 0.3907523 0.07741127
Moved 814.0268 520.7895 420.7368 0.3721979 0.08419955
Moved 814.0576 511.9069 425.0465 0.3516364 0.09528415
Moved 814.0883 504.1996 429.4002 0.3337955 0.106482
Moved 814.119 497.4483 434.5517 0.3181673 0.1197316
Moved 814.1497 493.38 437.81 0.30875 0.128112
Moved 814.1805 488.6448 442.6776 0.2977889 0.1406316
Moved 814.2112 480.0336 452.9664 0.2778556 0.1670945
Moved 814.2419 477.1242 455.8758 0.2711208 0.1745775
Moved 814.2726 473.1427 459.8573 0.2619043 0.1848181
Moved 814.3033 467.755 465.4901 0.2494328 0.1993055
Moved 814.334 465.5 467.5 0.244213 0.2044752
Moved 814.3648 464.9053 468.0947 0.2428364 0.2060048
Moved 814.3956 464 469 0.2407408 0.2083333
Moved 814.4263 462.5 470.5 0.2372685 0.2121912
Moved 814.457 461.5869 471 0.2351549 0.2134772
Moved 814.4877 462 472.2225 0.2361111 0.2166216
Moved 814.5186 462 473.2485 0.2361111 0.2192604
Moved 814.5493 462 474.2492 0.2361111 0.2218343
Moved 814.58 460.7319 474 0.2331756 0.2211934
Ended 814.6107 461 475 0.2337964 0.2237653
Candidates 814.7028 13 lo look lou k l loop ok lip july lj poly logo ph
Began 816.2393 434 370 0.1712963 -0.04629637
Stationary 816.27 434 370 0.1712963 -0.04629637
Moved 816.3008 424.73 370 0.149838 -0.04629637
Moved 816.3315 411 353.5 0.1180555 -0.08873464
Moved 816.3622 388.238 339.9285 0.06536583 -0.1236407
Moved 816.3929 371.9655 328.1724 0.02769788 -0.1538777
Moved 816.4236 360.6967 316.6967 0.001612703 -0.1833934
Moved 816.4544 352.2553 306.6738 -0.01792744 -0.2091725
Moved 816.4852 345.0611 297.5916 -0.03458077 -0.2325318
Moved 816.5158 340.6676 292.3352 -0.04475092 -0.2460514
Moved 816.5466 338.8013 289.8013 -0.04907106 -0.2525687
Moved 816.5773 337.2554 288 -0.05264952 -0.2572017
Moved 816.608 336.389 286 -0.05465512 -0.2623458
Moved 816.6387 336 284.9578 -0.05555556 -0.2650263
Moved 816.6695 334.6255 283.6255 -0.05873725 -0.2684529
Moved 816.7002 333.5761 283 -0.06116638 -0.2700618
Moved 816.731 333 279.9123 -0.06249999 -0.2780034
Ended 816.7617 333 279 -0.06249999 -0.2803498
Accept 816.8232 4 l
Began 817.3148 448 388 0.2037037 -3.924585E-08
Stationary 817.3455 448 388 0.2037037 -3.924585E-08
Stationary 817.3763 448 388 0.2037037 -3.924585E-08
Stationary 817.407 448 388 0.2037037 -3.924585E-08
Stationary 817.4377 448 388 0.2037037 -3.924585E-08
Moved 817.4684 438.4891 388 0.1816877 -3.924585E-08
Moved 817.4992 432.2828 400.4344 0.1673213 0.03198153
Moved 817.5299 428.5 409.5 0.1585648 0.05529835
Moved 817.5607 420.0276 425.9449 0.1389526 0.09759482
Moved 817.5914 417.9065 432.374 0.1340428 0.1141305
Moved 817.6221 414.0327 443.869 0.1250758 0.143696
Moved 817.6528 410.0524 458.7903 0.1158621 0.1820737
Moved 817.6835 407.1788 467.4635 0.1092102 0.2043813
