I want to hold your hand
Moved 1435.587 456.5933 66.8927 0.2235955 -0.8258933
Moved 1435.618 477.6806 58.23413 0.2724088 -0.8481633
Moved 1435.649 494.737 55 0.3118913 -0.8564815
Moved 1435.68 503.7732 54 0.3328083 -0.8590534
Moved 1435.71 510.7262 54 0.3489032 -0.8590534
Moved 1435.741 519.3478 54 0.3688605 -0.8590534
Moved 1435.772 525.8475 68.77124 0.3839061 -0.8210617
Moved 1435.802 528 77.94434 0.3888889 -0.7974683
Moved 1435.833 529 90.36377 0.3912036 -0.7655253
Moved 1435.864 520.7105 117.1184 0.372015 -0.696712
Moved 1435.895 504.5267 144.21 0.3345526 -0.6270319
Moved 1435.925 488.8271 166.2593 0.2982109 -0.5703208
Moved 1435.956 475.076 183.924 0.2663797 -0.524887
Moved 1435.987 463.8238 199.7202 0.2403329 -0.4842587
Moved 1436.018 452.7616 213.548 0.2147259 -0.4486935
Moved 1436.048 444.7843 228.6927 0.19626 -0.4097409
Moved 1436.079 436.5117 243.9766 0.1771104 -0.3704307
Moved 1436.11 429.4578 259.6265 0.160782 -0.3301788
Moved 1436.141 423.406 273.188 0.1467732 -0.2952985
Moved 1436.171 416.5 288 0.130787 -0.2572017
Moved 1436.202 411.4845 300.2887 0.1191771 -0.225595
Moved 1436.233 406.9453 311.1093 0.1086698 -0.1977642
Moved 1436.264 400.9384 323.1231 0.09476492 -0.1668645
Moved 1436.294 395.5645 333.871 0.08232523 -0.1392207
Moved 1436.325 389.0271 343.9594 0.06719232 -0.1132734
Moved 1436.356 383.5162 351.4838 0.05443563 -0.09392043
Moved 1436.386 378.6921 357.4618 0.0432688 -0.07854485
Moved 1436.417 373.1656 362.8344 0.03047605 -0.06472646
Moved 1436.448 369.3168 366.6832 0.02156675 -0.05482732
Moved 1436.479 366.5544 369.4456 0.01517236 -0.04772241
Moved 1436.509 363.1058 371 0.007189413 -0.04372435
Moved 1436.54 361.3421 372.658 0.003106694 -0.03945998
Moved 1436.571 360 374.4229 0 -0.03492073
Moved 1436.602 358.5 374 -0.003472219 -0.03600823
Moved 1436.632 358 375 -0.004629641 -0.03343629
Moved 1436.663 358 376 -0.004629641 -0.03086435
Ended 1436.694 358 376 -0.004629641 -0.03086435
Accept 1436.878 0 I
Candidates 1436.878 13 want range went grant rant teacher same really frame entry rabbit wander wacky
Began 1437.524 334 256 -0.06018519 -0.3395062
Stationary 1437.555 334 256 -0.06018519 -0.3395062
Stationary 1437.585 334 256 -0.06018519 -0.3395062
Stationary 1437.616 334 256 -0.06018519 -0.3395062
Stationary 1437.647 334 256 -0.06018519 -0.3395062
Stationary 1437.677 334 256 -0.06018519 -0.3395062
Stationary 1437.708 334 256 -0.06018519 -0.3395062
Stationary 1437.739 334 256 -0.06018519 -0.3395062
Moved 1437.77 334 265.767 -0.06018519 -0.3143853
Moved 1437.8 342 268.2391 -0.04166668 -0.308027
Moved 1437.831 344 271.0023 -0.03703703 -0.30092
Moved 1437.862 347.6851 277.0277 -0.02850667 -0.2854226
Moved 1437.893 352.3959 287.7919 -0.017602 -0.257737
Moved 1437.923 356.9697 298.8787 -0.007014573 -0.2292215
Moved 1437.954 359.7278 309.9114 -0.0006299714 -0.2008453
Moved 1437.985 361 318.5912 0.002314846 -0.1785206
Moved 1438.016 362 328.7139 0.004629592 -0.1524848
Moved 1438.046 362 335.9874 0.004629592 -0.1337774
Moved 1438.077 362 344.2526 0.004629592 -0.1125193
Moved 1438.108 354.8639 351.676 -0.01188914 -0.09342594
Moved 1438.139 349.6927 359.9609 -0.02385944 -0.072117
Moved 1438.169 344.1753 368.2371 -0.03663132 -0.05083052
Moved 1438.2 339.2226 374.6661 -0.04809593 -0.03429499
Moved 1438.231 331.7723 382.2277 -0.06534179 -0.01484663
Moved 1438.261 326.2358 387.7642 -0.07815778 -0.0006066232
Moved 1438.292 322.8679 392.1321 -0.08595397 0.01062774
Moved 1438.323 320.4655 396.5344 -0.09151494 0.02195064
Moved 1438.354 318.7025 399.2974 -0.09559596 0.02905708
Moved 1438.385 316.9453 401 -0.09966379 0.03343609
Moved 1438.415 316.1807 403 -0.1014336 0.03858017
Moved 1438.446 316 404.5 -0.1018519 0.04243823
Moved 1438.477 315 405 -0.1041667 0.04372424
Stationary 1438.507 315 405 -0.1041667 0.04372424
Moved 1438.538 314 406 -0.1064815 0.04629618
Stationary 1438.569 314 406 -0.1064815 0.04629618
Stationary 1438.6 314 406 -0.1064815 0.04629618
Stationary 1438.63 314 406 -0.1064815 0.04629618
Moved 1438.661 340.4838 394.9355 -0.04517635 0.01783818
Moved 1438.692 351.6102 392.5311 -0.01942088 0.01165386
Moved 1438.723 371.4861 388.004 0.02658804 1.012543E-05
Moved 1438.753 390.7977 385.7432 0.07129093 -0.005804658
Moved 1438.784 414.8925 383.3107 0.127066 -0.01206096
Moved 1438.815 437.191 383 0.1786829 -0.01286016
Moved 1438.845 452.0703 382 0.2131258 -0.01543218
Moved 1438.876 466.8816 382 0.247411 -0.01543218
Moved 1438.907 478.9566 382 0.2753625 -0.01543218
Moved 1438.938 488.4457 382 0.2973281 -0.01543218
Moved 1438.969 495.745 382 0.3142245 -0.01543218
Moved 1438.999 499.5 382 0.3229167 -0.01543218
Moved 1439.03 504.2468 382 0.3339045 -0.01543218
Moved 1439.061 508.7796 382 0.3443972 -0.01543218
Ended 1439.091 509 382 0.3449074 -0.01543218
Accept 1439.307 0 want
Candidates 1439.307 13 to top you too tip trip http yo tp up trio group yup
Began 1439.614 326 279 -0.07870371 -0.2803498
Stationary 1439.645 326 279 -0.07870371 -0.2803498
Stationary 1439.675 326 279 -0.07870371 -0.2803498
Moved 1439.706 339.8461 279 -0.04665261 -0.2803498
Moved 1439.737 352.4492 279 -0.01747857 -0.2803498
Moved 1439.768 369.6771 289.1233 0.02240072 -0.2543126
Moved 1439.798 385.0512 290.2103 0.05798886 -0.2515169
Moved 1439.829 399.0551 294.3517 0.09040534 -0.240865
Moved 1439.86 411.7299 299.8649 0.119745 -0.2266849
Moved 1439.891 425.748 306.374 0.1521944 -0.2099435
Moved 1439.921 437.7842 313.8381 0.180056 -0.1907456
Moved 1439.952 448.8989 323.8989 0.2057844 -0.1648693
Moved 1439.983 460.5746 336.5746 0.2328116 -0.1322669
Moved 1440.014 471.6305 348.6305 0.2584038 -0.1012591
Moved 1440.044 482 359 0.2824074 -0.07458848
Moved 1440.075 493.2245 368.1683 0.30839 -0.05100737
Moved 1440.106 502.4507 377.4507 0.329747 -0.02713309
Moved 1440.136 510.7201 386.7202 0.3488891 -0.003291785
Moved 1440.167 517.0298 393.0298 0.3634949 0.01293665
Moved 1440.198 522.5665 399.5665 0.3763112 0.02974906
Moved 1440.229 528.0937 405.0937 0.3891057 0.04396521
Moved 1440.26 531.3096 409.3096 0.3965499 0.05480852
Moved 1440.29 533 411 0.4004629 0.05915629
Moved 1440.321 534.0966 412.0966 0.4030013 0.0619767
Stationary 1440.352 534.0966 412.0966 0.4030013 0.0619767
Stationary 1440.382 534.0966 412.0966 0.4030013 0.0619767
Moved 1440.413 534 398.7021 0.4027778 0.02752586
Moved 1440.444 534 384.3915 0.4027778 -0.009281212
Moved 1440.475 526.01 366.07 0.3842825 -0.0564043
Moved 1440.505 526 348.5 0.3842592 -0.1015947
Moved 1440.536 526 332.8851 0.3842592 -0.1417566
Moved 1440.567 526 315.3824 0.3842592 -0.1867735
Moved 1440.598 534.7051 299.4746 0.4044098 -0.2276888
Moved 1440.628 536.0768 288.6929 0.4075851 -0.2554194
Moved 1440.659 536.8525 278.4426 0.4093807 -0.2817834
Moved 1440.69 537 267.924 0.4097222 -0.3088375
Moved 1440.721 537 259.8685 0.4097222 -0.3295562
Moved 1440.751 537 250.5334 0.4097222 -0.3535663
Moved 1440.782 526.243 242.8287 0.3848219 -0.3733829
Moved 1440.813 516.6069 237.3035 0.3625159 -0.387594
Moved 1440.844 502.4637 233.8927 0.329777 -0.3963665
Moved 1440.874 482.5 231.5 0.2835648 -0.4025207
Moved 1440.905 464.0182 231 0.2407828 -0.4038066
Moved 1440.936 443.7152 231 0.1937851 -0.4038066
Moved 1440.966 421 244.5 0.1412037 -0.3690844
Moved 1440.997 388.4372 253.3037 0.06582687 -0.3464411
Moved 1441.028 378.7725 256.065 0.04345486 -0.339339
Moved 1441.059 356.2232 259.7961 -0.008742512 -0.3297425
Moved 1441.089 339.9877 262.1687 -0.04632478 -0.3236402
Moved 1441.12 320.0308 263 -0.0925214 -0.3215021
Moved 1441.151 301.6995 263 -0.1349549 -0.3215021
Moved 1441.182 287.9141 263 -0.1668656 -0.3215021
Moved 1441.212 277.3286 263 -0.191369 -0.3215021
Moved 1441.243 266.3086 258.29 -0.2168783 -0.3336163
Moved 1441.274 257.7213 253.5737 -0.2367562 -0.3457466
Moved 1441.305 251.6404 251.8202 -0.2508324 -0.3502568
Moved 1441.335 246.7383 250 -0.2621798 -0.3549383
Moved 1441.366 242.6128 249 -0.2717296 -0.3575103
Moved 1441.397 238.8726 246.8726 -0.2803875 -0.3629822
Moved 1441.427 237.5 247 -0.2835648 -0.3626543
Moved 1441.458 234.705 246 -0.2900347 -0.3652264
Moved 1441.489 232.9621 245 -0.2940692 -0.3677984
Moved 1441.52 231.5871 245 -0.2972521 -0.3677984
Moved 1441.55 228.8029 244 -0.303697 -0.3703704
Moved 1441.581 226.9939 243 -0.3078845 -0.3729424
Moved 1441.612 224.246 242.246 -0.3142453 -0.3748817
Moved 1441.643 222.4981 242 -0.3182913 -0.3755144
Moved 1441.673 221.5 242 -0.3206019 -0.3755144
Moved 1441.704 220.692 242 -0.3224723 -0.3755144
Ended 1441.735 221 242 -0.3217593 -0.3755144
Accept 1441.858 0 to
Candidates 1441.858 13 hold holds pools looks pills hills kills old polls gold golf kong pulls
Began 1442.411 348 244 -0.0277778 -0.3703704
Stationary 1442.442 348 244 -0.0277778 -0.3703704
Stationary 1442.473 348 244 -0.0277778 -0.3703704
Stationary 1442.503 348 244 -0.0277778 -0.3703704
Stationary 1442.534 348 244 -0.0277778 -0.3703704
Stationary 1442.565 348 244 -0.0277778 -0.3703704
Moved 1442.596 348 255.4648 -0.0277778 -0.3408826
Moved 1442.626 348 264.5693 -0.0277778 -0.3174658
Moved 1442.657 348 281.2956 -0.0277778 -0.2744456
Moved 1442.688 356.0104 296.7217 -0.009235243 -0.2347694
Moved 1442.719 358.7947 312.4867 -0.002790093 -0.1942215
Moved 1442.749 363.477 327.6696 0.008048614 -0.1551708
Moved 1442.78 368.079 342.3161 0.01870145 -0.1174998
Moved 1442.811 373.677 354.354 0.0316597 -0.08653805
Moved 1442.841 377.1812 362.7717 0.0397712 -0.06488761
Moved 1442.872 380.0584 368.0583 0.04643142 -0.05129033
Moved 1442.903 382.8218 373.6436 0.0528282 -0.03692501
Moved 1442.934 384.5862 376.5862 0.0569126 -0.02935645
Moved 1442.964 387.3438 379.3438 0.06329576 -0.0222641
Moved 1442.995 390.5632 380 0.07074822 -0.02057613
Moved 1443.026 394.0905 381 0.07891327 -0.01800419
Moved 1443.057 398.3047 382 0.08866835 -0.01543218
Moved 1443.087 405.3312 382 0.1049333 -0.01543218
Moved 1443.118 415.8426 382 0.1292652 -0.01543218
Moved 1443.149 427.1171 382 0.1553637 -0.01543218
Moved 1443.18 439.9731 373.0054 0.185123 -0.03856643
Moved 1443.21 449.3471 369.6632 0.206822 -0.04716261
Moved 1443.241 460.7968 365.8008 0.2333259 -0.05709683
Moved 1443.272 473.7972 363.0406 0.2634194 -0.06419609
Moved 1443.302 486.8896 360.2776 0.293726 -0.07130258
Moved 1443.333 495.4301 358.8566 0.3134956 -0.0749573
Moved 1443.364 503.704 359 0.3326482 -0.07458848
Moved 1443.395 510.3153 359 0.3479522 -0.07458848
Moved 1443.425 517.2715 359 0.3640544 -0.07458848
Moved 1443.456 520.8882 359 0.3724265 -0.07458848
Moved 1443.487 524.6335 363.4347 0.3810962 -0.06318245
Moved 1443.518 525 368.393 0.3819444 -0.05042951
Moved 1443.548 525 373.7336 0.3819444 -0.03669346
Moved 1443.579 512.4578 380.7711 0.3529114 -0.01859288
Moved 1443.61 498.2031 384.3594 0.3199146 -0.009363825
Moved 1443.641 484.4499 387.11 0.2880785 -0.002288975
Moved 1443.671 466.8326 388 0.2472977 -3.924585E-08
Moved 1443.702 447.0182 388 0.201431 -3.924585E-08
Moved 1443.733 431.7956 388 0.1661935 -3.924585E-08
Moved 1443.764 417.985 388 0.1342244 -3.924585E-08
Moved 1443.794 403.2207 388 0.1000479 -3.924585E-08
Moved 1443.825 389.9149 380.8809 0.06924748 -0.01831063
Moved 1443.856 377.1265 379.2253 0.03964474 -0.0225688
Moved 1443.886 368.5 377.5 0.01967589 -0.02700625
Moved 1443.917 356.255 374.102 -0.008669049 -0.03574599
Moved 1443.948 345.16 371.29 -0.03435179 -0.04297829
Moved 1443.979 335.1495 368.5374 -0.05752429 -0.05005824
Moved 1444.01 324.2354 365.0471 -0.08278851 -0.05903534
Moved 1444.04 311.6127 358.6451 -0.1120076 -0.07550134
Moved 1444.071 301.7217 353.5739 -0.1349034 -0.08854454
Moved 1444.102 290.2831 348.8207 -0.1613818 -0.1007698
Moved 1444.132 282.1591 344.3864 -0.1801872 -0.112175
Moved 1444.163 276.6296 341.6296 -0.1929869 -0.1192654
Moved 1444.194 270.7466 339.8733 -0.206605 -0.1237828
Moved 1444.225 268.1149 339 -0.2126971 -0.1260288
Moved 1444.255 265.7116 338 -0.2182602 -0.1286009
Moved 1444.286 263.9507 338 -0.2223363 -0.1286009
Moved 1444.317 262.5 337 -0.2256944 -0.1311728
Moved 1444.348 261.8114 337 -0.2272884 -0.1311728
Ended 1444.378 262 337 -0.2268519 -0.1311728
Accept 1444.839 0 hold
Candidates 1444.839 13 your type for our or out it upper tour types got toys per
Began 1445.208 345 271 -0.03472224 -0.300926
Stationary 1445.239 345 271 -0.03472224 -0.300926
Stationary 1445.27 345 271 -0.03472224 -0.300926
Stationary 1445.301 345 271 -0.03472224 -0.300926
Stationary 1445.331 345 271 -0.03472224 -0.300926
Stationary 1445.362 345 271 -0.03472224 -0.300926
Stationary 1445.393 345 271 -0.03472224 -0.300926
Stationary 1445.423 345 271 -0.03472224 -0.300926
Stationary 1445.454 345 271 -0.03472224 -0.300926
Stationary 1445.485 345 271 -0.03472224 -0.300926
Stationary 1445.516 345 271 -0.03472224 -0.300926
Stationary 1445.546 345 271 -0.03472224 -0.300926
Moved 1445.577 353.2122 271 -0.01571258 -0.300926
Moved 1445.608 369.3113 271 0.02155393 -0.300926
Moved 1445.639 378.6891 271 0.04326184 -0.300926
Moved 1445.669 388.8666 278 0.06682087 -0.2829219
Moved 1445.7 397.1333 279.3777 0.08595675 -0.2793783
Moved 1445.731 401.1462 279 0.09524584 -0.2803498
Moved 1445.762 404.5991 280 0.1032387 -0.2777778
Moved 1445.792 407.3459 280 0.109597 -0.2777778
Stationary 1445.823 407.3459 280 0.109597 -0.2777778
Stationary 1445.854 407.3459 280 0.109597 -0.2777778
Stationary 1445.885 407.3459 280 0.109597 -0.2777778
Stationary 1445.915 407 280 0.1087963 -0.2777778
Moved 1445.946 389.1805 280 0.06754756 -0.2777778
Moved 1445.977 367.5 269.5 0.01736114 -0.304784
Moved 1446.008 344.4235 273 -0.03605679 -0.295782
Moved 1446.038 319.6412 273 -0.09342312 -0.295782
Moved 1446.069 295.7158 273 -0.148806 -0.295782
Moved 1446.1 275.8763 273 -0.1947307 -0.295782
Moved 1446.13 255.4805 270.2115 -0.2419433 -0.302954
Moved 1446.161 237.3026 267.921 -0.2840218 -0.3088452
Moved 1446.192 221.5161 264.7032 -0.3205647 -0.3171215
Moved 1446.223 208.7582 260.5861 -0.3500967 -0.3277108
Moved 1446.253 195.6768 255.0707 -0.3803778 -0.3418964
Moved 1446.284 187.5845 251.7922 -0.3991101 -0.3503287
Moved 1446.315 181.0852 249 -0.4141545 -0.3575103
Moved 1446.346 178.6193 248 -0.4198627 -0.3600824
Moved 1446.376 178 248 -0.4212963 -0.3600824
Stationary 1446.407 178 248 -0.4212963 -0.3600824
Moved 1446.438 178 247 -0.4212963 -0.3626543
Moved 1446.469 193.4493 240.7754 -0.385534 -0.3786642
Moved 1446.499 213.8823 231.479 -0.3382353 -0.4025746
Moved 1446.53 238.9688 222.6125 -0.2801648 -0.4253794
Moved 1446.561 263.5208 214.8438 -0.2233314 -0.4453608
Moved 1446.592 291.1866 205.5441 -0.1592903 -0.4692798
Moved 1446.622 314.646 197.2578 -0.1049861 -0.4905921
Moved 1446.653 336.721 188.9796 -0.05388663 -0.5118838
Moved 1446.684 357.2162 180.8918 -0.006443858 -0.5326855
Moved 1446.714 375.2393 173.3804 0.03527602 -0.5520054
Moved 1446.745 392.5482 166.071 0.07534305 -0.5708049
Moved 1446.776 407.4357 160.8547 0.1098049 -0.5842214
Moved 1446.807 418.4073 155.0371 0.135202 -0.5991845
Moved 1446.837 429.9531 145.2852 0.1619285 -0.6242666
Moved 1446.868 439.002 136.998 0.182875 -0.6455812
Moved 1446.899 446.5 131 0.2002315 -0.6610083
Moved 1446.93 453.6332 125.5779 0.2167435 -0.6749541
Moved 1446.96 458.9207 123.0397 0.2289832 -0.6814824
Moved 1446.991 462.7071 121 0.2377479 -0.6867284
Moved 1447.022 466.0906 120 0.2455801 -0.6893003
Moved 1447.053 468.5 118.5 0.2511574 -0.6931585
Moved 1447.083 470.5 119 0.2557871 -0.6918724
Moved 1447.114 471.3738 118 0.2578098 -0.6944445
Stationary 1447.145 471 118 0.2569444 -0.6944445
Stationary 1447.175 471 118 0.2569444 -0.6944445
Moved 1447.206 471 130.4559 0.2569444 -0.6624076
Moved 1447.237 454.6186 141.5085 0.2190245 -0.6339801
Moved 1447.268 442.2314 154.3223 0.1903506 -0.601023
Moved 1447.298 428.4339 167.5662 0.1584118 -0.5669595
Moved 1447.329 413.7153 182.2847 0.1243409 -0.5291033
Moved 1447.36 403 190.5 0.09953707 -0.5079733
Moved 1447.391 388.5266 202.2278 0.0660338 -0.4778093
Moved 1447.421 373.9232 212.046 0.03222962 -0.4525566
Moved 1447.452 357.5607 222.1082 -0.005646547 -0.4266765
Moved 1447.483 344.1925 230.4845 -0.03659134 -0.4051324
Moved 1447.514 326.1896 240.9052 -0.07826472 -0.3783304
Moved 1447.544 311.6784 249.881 -0.1118555 -0.3552445
Moved 1447.575 297.0942 257.4529 -0.1456152 -0.3357693
Moved 1447.606 286.3729 264.8136 -0.1704332 -0.3168375
Moved 1447.637 274.3416 272.3292 -0.1982833 -0.2975073
Moved 1447.667 263.3163 276.4209 -0.2238049 -0.2869833
Moved 1447.698 254.5173 281.3218 -0.244173 -0.2743781
Moved 1447.729 249.1403 282.6199 -0.2566197 -0.2710395
Moved 1447.76 243.2519 285.3741 -0.2702502 -0.2639556
Moved 1447.79 238.8848 287.1152 -0.2803593 -0.2594773
Moved 1447.821 233.6799 289 -0.2924077 -0.2546296
Moved 1447.852 228.3972 291.3014 -0.3046362 -0.2487105
Moved 1447.883 224.9536 293.0464 -0.3126074 -0.2442223
Moved 1447.913 222.2069 293.7931 -0.3189656 -0.2423017
Moved 1447.944 219.8619 295.1381 -0.3243937 -0.2388425
Moved 1447.975 218.0652 295 -0.3285528 -0.2391976
Ended 1448.005 218 295 -0.3287037 -0.2391976
Accept 1448.221 0 your
Candidates 1448.221 13 hands hand james game name adams sand and hamas jane gamma fans hammer
Began 1448.62 263 299 -0.2245371 -0.2289095
Stationary 1448.651 263 299 -0.2245371 -0.2289095
Stationary 1448.682 263 299 -0.2245371 -0.2289095
Stationary 1448.712 263 299 -0.2245371 -0.2289095
Stationary 1448.743 263 299 -0.2245371 -0.2289095
Stationary 1448.774 263 299 -0.2245371 -0.2289095
Stationary 1448.805 263 299 -0.2245371 -0.2289095
Stationary 1448.835 263 299 -0.2245371 -0.2289095
Stationary 1448.866 263 299 -0.2245371 -0.2289095
Stationary 1448.897 263 299 -0.2245371 -0.2289095
Stationary 1448.928 263 299 -0.2245371 -0.2289095
Stationary 1448.958 263 299 -0.2245371 -0.2289095
Stationary 1448.989 263 299 -0.2245371 -0.2289095
Stationary 1449.02 263 299 -0.2245371 -0.2289095
Stationary 1449.051 263 299 -0.2245371 -0.2289095
Moved 1449.081 270.7205 308.9263 -0.2066656 -0.2033788
Moved 1449.112 270 310.3047 -0.2083333 -0.1998335
Moved 1449.143 270 312.0577 -0.2083333 -0.1953248
Moved 1449.173 270 314.8306 -0.2083333 -0.1881931
Moved 1449.204 270 318.3586 -0.2083333 -0.1791188
Moved 1449.235 262.948 328.0297 -0.2246574 -0.1542446
Moved 1449.266 259.2336 340.8317 -0.2332555 -0.1213177
Moved 1449.296 255.4721 357.6394 -0.2419627 -0.07808803
Moved 1449.327 253.017 373.8812 -0.2476459 -0.03631372
Moved 1449.358 250.2645 392.1487 -0.2540174 0.0106704
Moved 1449.389 247.5076 409.9545 -0.2603991 0.05646717
Moved 1449.419 247 427.7208 -0.2615741 0.1021624
Moved 1449.45 245 443.278 -0.2662037 0.1421759
Moved 1449.481 242.5894 457.6425 -0.2717839 0.1791216
Moved 1449.511 239.826 468.6961 -0.2781806 0.2075516
Moved 1449.542 237.2736 477.1793 -0.284089 0.2293706
Moved 1449.573 233.1718 485.2422 -0.2935838 0.2501086
Moved 1449.604 230.8202 493.5394 -0.2990273 0.2714491
Moved 1449.635 228.0732 497.9268 -0.3053862 0.2827335
Moved 1449.665 226.7194 501.2806 -0.3085199 0.2913596
Moved 1449.696 226 504.1331 -0.3101852 0.2986961
Moved 1449.727 226 505.4985 -0.3101852 0.3022079
Moved 1449.757 225 507.3209 -0.3125 0.3068951
Stationary 1449.788 225 507.3209 -0.3125 0.3068951
Moved 1449.819 223.9008 508.0992 -0.3150445 0.3088972
Stationary 1449.85 224 508 -0.3148148 0.3086419
Moved 1449.88 224 509.3606 -0.3148148 0.3121413
Moved 1449.911 222.8218 509 -0.3175422 0.3112139
Stationary 1449.942 222.8218 509 -0.3175422 0.3112139
Moved 1449.973 221.8804 509 -0.3197214 0.3112139
Stationary 1450.003 222 509 -0.3194444 0.3112139
Ended 1450.034 222 509 -0.3194444 0.3112139
Expand 1450.219
Accept 1450.219 1 hand
Began 1450.557 287 266 -0.1689815 -0.3137861
Stationary 1450.587 287 266 -0.1689815 -0.3137861
Stationary 1450.618 287 266 -0.1689815 -0.3137861
Stationary 1450.649 287 266 -0.1689815 -0.3137861
Stationary 1450.68 287 266 -0.1689815 -0.3137861
Moved 1450.71 307.8669 266 -0.1206786 -0.3137861
Moved 1450.741 320.4212 257.5157 -0.09161759 -0.3356077
Moved 1450.772 332.7043 256 -0.0631846 -0.3395062
Moved 1450.802 350.7836 255 -0.02133434 -0.3420782
Moved 1450.833 369.1271 255 0.02112766 -0.3420782
Moved 1450.864 383.0526 255 0.05336265 -0.3420782
Moved 1450.895 396.0782 255 0.08351435 -0.3420782
Moved 1450.926 406.1395 255 0.1068043 -0.3420782
Moved 1450.956 418.5239 255 0.135472 -0.3420782
Moved 1450.987 430.6176 255 0.1634666 -0.3420782
Moved 1451.018 442.7762 255 0.1916115 -0.3420782
Moved 1451.048 457.5367 255 0.2257793 -0.3420782
Moved 1451.079 474.2744 255 0.264524 -0.3420782
Moved 1451.11 489 255 0.2986111 -0.3420782
Moved 1451.141 505.4117 255 0.3366012 -0.3420782
Moved 1451.171 521.7069 260.7069 0.3743215 -0.3274
Moved 1451.202 536.8273 263 0.4093225 -0.3215021
Moved 1451.233 546.069 264 0.4307154 -0.31893
Moved 1451.264 551.5331 265 0.4433638 -0.3163581
Moved 1451.294 555.5 265 0.4525463 -0.3163581
Ended 1451.325 558 266 0.4583333 -0.3137861
PhraseEnd 1451.387
