he is just like everyone else
he is just like everyone else
Basic
Radial

0.6 0.6
432 388.8
Began 1144.6 398 334 0.08796295 -0.1388889
Stationary 1144.631 398 334 0.08796295 -0.1388889
Stationary 1144.661 398 334 0.08796295 -0.1388889
Stationary 1144.692 398 334 0.08796295 -0.1388889
Moved 1144.723 380.7698 334 0.0480782 -0.1388889
Moved 1144.754 358.2088 355.1942 -0.004146297 -0.08437718
Moved 1144.784 337.6022 370.2841 -0.05184671 -0.04556562
Moved 1144.815 317.4182 388.6515 -0.09856904 0.001675602
Moved 1144.846 302.1454 402.3788 -0.1339226 0.03698239
Moved 1144.876 291.962 411.038 -0.1574953 0.0592541
Moved 1144.907 284.5839 417.4161 -0.1745743 0.07565878
Moved 1144.938 279.4176 422.5824 -0.1865332 0.08894645
Moved 1144.969 273.8321 427.1679 -0.1994628 0.1007404
Moved 1144.999 269.5524 431.4476 -0.2093695 0.111748
Moved 1145.03 265.6813 435.3187 -0.2183303 0.1217043
Moved 1145.061 262.2277 438.7723 -0.2263248 0.130587
Moved 1145.092 258.4832 443.5168 -0.2349927 0.1427902
Moved 1145.122 254.7605 449.2395 -0.24361 0.157509
Moved 1145.153 251.5055 454.989 -0.2511446 0.1722966
Moved 1145.184 246.9744 462.0768 -0.2616333 0.1905266
Moved 1145.214 241.2169 471.6747 -0.2749609 0.2152126
Moved 1145.245 236.4921 482.0157 -0.2858978 0.24181
Moved 1145.276 233.81 489.7599 -0.2921064 0.261728
Ended 1145.307 233 497 -0.2939815 0.2803498
Candidates 1145.43 13 new be news need net beer he ne bed ve best chat newer
Began 1146.013 181 404 -0.4143519 0.04115226
Stationary 1146.044 181 404 -0.4143519 0.04115226
Stationary 1146.075 181 404 -0.4143519 0.04115226
Stationary 1146.106 181 404 -0.4143519 0.04115226
Stationary 1146.136 181 404 -0.4143519 0.04115226
Moved 1146.167 196.0585 417.0585 -0.3794941 0.07473894
Moved 1146.198 205.6721 425.6722 -0.3572404 0.09689342
Moved 1146.229 215.9755 434.9755 -0.33339 0.1208217
Moved 1146.259 224.8279 443.2186 -0.3128985 0.142023
Moved 1146.29 230.9527 449.9527 -0.2987207 0.1593433
Moved 1146.321 236.6788 455.6788 -0.2854657 0.174071
Moved 1146.351 241.8041 460.8041 -0.2736016 0.1872534
Moved 1146.382 246.5427 465.7714 -0.2626325 0.2000292
