travel at the speed of light
Moved 1932.248 534.2216 343 0.4032908 -0.1157408
Stationary 1932.279 534.2216 343 0.4032908 -0.1157408
Moved 1932.31 535.1874 343 0.4055263 -0.1157408
Ended 1932.34 536.0451 343 0.4075118 -0.1157408
Candidates 1932.402 13 travel cancel excel tandem several small general random canal label angel recall feedback
Began 1933.569 147 316 -0.4930556 -0.1851853
Stationary 1933.6 147 316 -0.4930556 -0.1851853
Stationary 1933.631 147 316 -0.4930556 -0.1851853
Moved 1933.661 162.5164 332.1616 -0.4571379 -0.1436172
Moved 1933.692 186.2112 361.014 -0.4022889 -0.06940849
Moved 1933.723 210.3228 394.0971 -0.3464749 0.01568174
Moved 1933.754 238.3968 429.7777 -0.281489 0.1074529
Moved 1933.784 253.4892 447.8849 -0.2465527 0.1540249
Moved 1933.815 262.564 459.128 -0.2255463 0.1829423
Moved 1933.846 265.4428 463.4428 -0.2188823 0.19404
Moved 1933.876 267 466.3061 -0.2152778 0.2014045
Moved 1933.907 268 468.5 -0.212963 0.2070472
Moved 1933.938 269.7144 470 -0.2089945 0.2109053
Moved 1933.969 270 471.3002 -0.2083333 0.2142493
Moved 1933.999 271.0111 472.0112 -0.2059928 0.2160781
Ended 1934.03 272.2255 472 -0.2031818 0.2160493
Accept 1934.183 0 travel
Candidates 1934.183 13 car as case ass ad care a cases far s add cat sad
Began 1936.303 133 215 -0.5254629 -0.4449589
Stationary 1936.334 133 215 -0.5254629 -0.4449589
Stationary 1936.365 133 215 -0.5254629 -0.4449589
Ended 1936.395 133 215 -0.5254629 -0.4449589
Accept 1936.488 0 car
Candidates 1936.488 2 z x
Began 1937.133 108 306 -0.5833333 -0.2109054
Stationary 1937.163 108 306 -0.5833333 -0.2109054
Stationary 1937.194 108 306 -0.5833333 -0.2109054
Stationary 1937.225 108 306 -0.5833333 -0.2109054
Ended 1937.255 108 306 -0.5833333 -0.2109054
Accept 1937.317 0 z
Delete 1937.317 LeftSwipe
Began 1937.931 247 328 -0.2615741 -0.1543211
Stationary 1937.962 247 328 -0.2615741 -0.1543211
Stationary 1937.993 247 328 -0.2615741 -0.1543211
Moved 1938.024 260.9715 343.9714 -0.2292327 -0.1132422
Moved 1938.054 287.0077 367.0077 -0.1689637 -0.05399264
Moved 1938.085 304.915 381.915 -0.1275116 -0.01565078
Moved 1938.115 324.8816 401.2714 -0.08129253 0.03413432
Moved 1938.146 336.6865 411.5148 -0.05396654 0.06048045
Moved 1938.177 351.2689 424.2305 -0.02021089 0.09318528
Moved 1938.208 366.6591 437.6591 0.01541466 0.127724
Moved 1938.238 378.5565 448.9637 0.04295478 0.1567996
Moved 1938.269 387.9951 457.9951 0.06480356 0.1800285
Moved 1938.3 393.2136 463.4272 0.07688344 0.194
Moved 1938.331 396.0835 466.0835 0.08352657 0.2008319
Moved 1938.361 397 467.5889 0.0856481 0.2047038
Moved 1938.392 399.4495 470.4495 0.09131818 0.2120612
Moved 1938.423 400 476.6431 0.09259263 0.2279913
Moved 1938.454 400 482.1906 0.09259263 0.2422597
Moved 1938.484 400 484.4539 0.09259263 0.248081
Moved 1938.515 400 491.9846 0.09259263 0.2674501
Moved 1938.546 385.5642 508.5126 0.05917639 0.3099605
Moved 1938.577 378 517 0.04166663 0.33179
Moved 1938.607 371.5076 521.4924 0.02663791 0.3433445
Moved 1938.638 365.7658 524 0.01334667 0.3497942
Moved 1938.669 356.586 526 -0.007902831 0.3549381
Moved 1938.699 349.0172 527 -0.02542312 0.3575102
Moved 1938.73 343.2786 527 -0.03870696 0.3575102
Moved 1938.761 342.2004 527.7996 -0.04120275 0.3595667
Moved 1938.792 339.5 528 -0.04745369 0.3600822
Moved 1938.822 338.5 528 -0.04976853 0.3600822
Moved 1938.853 338 528 -0.05092591 0.3600822
Moved 1938.884 338 529.5 -0.05092591 0.3639403
Stationary 1938.914 338 529.5 -0.05092591 0.3639403
Stationary 1938.945 338 529.5 -0.05092591 0.3639403
Stationary 1938.976 338 529.5 -0.05092591 0.3639403
Moved 1939.007 338 530.0607 -0.05092591 0.3653823
Stationary 1939.037 338 530.0607 -0.05092591 0.3653823
Stationary 1939.068 338 530.0607 -0.05092591 0.3653823
Stationary 1939.099 338 530.0607 -0.05092591 0.3653823
Stationary 1939.13 338 530.0607 -0.05092591 0.3653823
Ended 1939.16 348.5 532.5 -0.02662038 0.3716563
Candidates 1939.283 13 cut shut duty du air sure sit shirt shit di edit fy due
Began 1940.266 114 268 -0.5694444 -0.308642
Stationary 1940.297 114 268 -0.5694444 -0.308642
Stationary 1940.328 114 268 -0.5694444 -0.308642
Ended 1940.358 114 268 -0.5694444 -0.308642
Accept 1940.42 0 cut
Delete 1940.42 LeftSwipe
Began 1940.819 96 259 -0.6111112 -0.3317901
Stationary 1940.85 96 259 -0.6111112 -0.3317901
Stationary 1940.881 96 259 -0.6111112 -0.3317901
Stationary 1940.911 96 259 -0.6111112 -0.3317901
Ended 1940.942 96 259 -0.6111112 -0.3317901
Delete 1941.065 LeftSwipe
Began 1941.741 219 381 -0.3263889 -0.01800419
Stationary 1941.771 219 381 -0.3263889 -0.01800419
Stationary 1941.802 219 381 -0.3263889 -0.01800419
Stationary 1941.833 219 381 -0.3263889 -0.01800419
Stationary 1941.864 219 381 -0.3263889 -0.01800419
Stationary 1941.894 219 381 -0.3263889 -0.01800419
Stationary 1941.925 219 381 -0.3263889 -0.01800419
Moved 1941.956 248.2682 406.439 -0.2586385 0.04742528
Moved 1941.987 266.3836 420.4168 -0.2167047 0.08337648
Moved 1942.017 283.7648 432.0588 -0.1764704 0.11332
Moved 1942.048 302.3554 445.6133 -0.1334365 0.1481822
Moved 1942.079 312.4826 452.4826 -0.109994 0.1658502
Moved 1942.109 319.234 456.617 -0.09436563 0.176484
Moved 1942.14 326.4719 462.4719 -0.07761131 0.191543
Moved 1942.171 340.1978 471.0989 -0.04583856 0.2137316
Moved 1942.202 345.8553 475.9276 -0.03274247 0.2261512
Moved 1942.232 355.5307 483.7406 -0.01034558 0.2462463
Moved 1942.263 374.9979 499.7482 0.03471732 0.287418
Moved 1942.294 384 508 0.0555556 0.3086419
Moved 1942.324 388.1587 511.1588 0.06518225 0.3167662
Moved 1942.355 389 511.791 0.06712963 0.3183923
Moved 1942.386 391.3324 513 0.07252871 0.321502
Moved 1942.417 392.1027 515.1027 0.07431169 0.32691
Moved 1942.447 393.0806 516 0.07657547 0.329218
Moved 1942.478 393 517.396 0.07638891 0.3328086
Moved 1942.509 394.0737 517 0.07887433 0.33179
Moved 1942.54 394 518.0145 0.07870366 0.3343993
Moved 1942.57 395.0887 518 0.08122375 0.3343621
Ended 1942.601 396 518 0.08333336 0.3343621
Candidates 1942.693 13 say st at ai ay day safety du after dry dt daddy art
Began 1943.676 469 268 0.2523148 -0.308642
Stationary 1943.707 469 268 0.2523148 -0.308642
Stationary 1943.738 469 268 0.2523148 -0.308642
Moved 1943.768 460.8672 285.8092 0.2334888 -0.2628364
Moved 1943.799 462 301.7468 0.2361111 -0.2218448
Moved 1943.83 462 329.1808 0.2361111 -0.151284
Moved 1943.86 462 348.3558 0.2361111 -0.1019656
Moved 1943.891 471.3289 361.3308 0.2577057 -0.06859367
Moved 1943.922 470 378.9401 0.2546296 -0.02330223
Moved 1943.953 471.7422 395.7111 0.2586625 0.01983313
Moved 1943.983 472 411.6465 0.2592593 0.0608191
Moved 1944.014 472 428.4213 0.2592593 0.103964
Moved 1944.045 472 442.9481 0.2592593 0.1413274
Moved 1944.076 465.1334 452.4333 0.2433643 0.1657234
Moved 1944.106 455.3727 467.3527 0.2207701 0.2040964
Moved 1944.137 439.0431 490.7955 0.1829702 0.2643917
Moved 1944.168 421.9856 510.1593 0.1434853 0.3141957
Moved 1944.198 391.6506 530.3425 0.07326533 0.3661072
Moved 1944.229 382.4645 536.6904 0.05200108 0.382434
Moved 1944.26 379 538 0.04398147 0.3858024
Moved 1944.291 371.5303 544.4697 0.02669046 0.4024426
Moved 1944.321 366.9333 548.0333 0.01604944 0.4116083
Moved 1944.352 365 551.6053 0.01157403 0.4207955
Moved 1944.383 364 554.4711 0.009259283 0.4281664
Moved 1944.413 363 560 0.006944438 0.4423867
Moved 1944.444 363 566.4566 0.006944438 0.4589932
Moved 1944.475 363 569.749 0.006944438 0.4674612
Moved 1944.506 363 572.5892 0.006944438 0.4747664
Moved 1944.536 363 577.9809 0.006944438 0.4886338
Moved 1944.567 377.9927 583.9951 0.04164974 0.5041026
Moved 1944.598 383.7363 589.7363 0.05494515 0.518869
Moved 1944.629 393.7161 595.4865 0.07804652 0.5336585
Moved 1944.659 408.677 603.8385 0.1126782 0.5551401
Moved 1944.69 420.8297 610.3318 0.1408094 0.5718411
Moved 1944.721 427.0231 613 0.155146 0.5787036
Moved 1944.751 431.7946 615 0.1661912 0.5838476
Moved 1944.782 433.5 616 0.1701389 0.5864196
Moved 1944.813 435 616 0.1736111 0.5864196
Moved 1944.844 436 617 0.1759259 0.5889916
Moved 1944.874 437 617 0.1782407 0.5889916
Moved 1944.905 438 617 0.1805556 0.5889916
Moved 1944.936 439.4868 618 0.1839973 0.5915637
Ended 1944.966 442 618 0.1898148 0.5915637
Accept 1945.028 2 at
Began 1945.888 320 469 -0.09259259 0.2083333
Stationary 1945.919 320 469 -0.09259259 0.2083333
Stationary 1945.949 320 469 -0.09259259 0.2083333
Stationary 1945.98 320 469 -0.09259259 0.2083333
Stationary 1946.011 320 469 -0.09259259 0.2083333
Moved 1946.042 332.6852 442.9005 -0.06322866 0.1412048
Moved 1946.072 350.4257 426.5743 -0.02216269 0.09921364
Moved 1946.103 368.81 406.228 0.02039363 0.04688255
Moved 1946.134 382.3329 389.0006 0.05169659 0.002573586
Moved 1946.165 395.8058 368.09 0.08288374 -0.05120893
Moved 1946.195 406.261 349.7301 0.1070858 -0.0984308
Moved 1946.226 414.369 336.2619 0.1258543 -0.1330713
Moved 1946.257 421.9779 324.0442 0.1434674 -0.1644955
Moved 1946.287 426.2783 317.7217 0.1534221 -0.1807571
Moved 1946.318 429.3824 311.2352 0.1606074 -0.1974403
Moved 1946.349 435 302.3049 0.1736111 -0.2204092
Moved 1946.38 437.5 299.5 0.1793981 -0.2276234
Moved 1946.41 437.6943 298.3057 0.179848 -0.2306951
Moved 1946.441 438 296.8577 0.1805556 -0.2344196
Moved 1946.472 439 293.5596 0.1828703 -0.2429024
Stationary 1946.502 439 293.5596 0.1828703 -0.2429024
Moved 1946.533 426.7498 309.1003 0.1545133 -0.2029314
Moved 1946.564 404.1787 335.549 0.1022655 -0.1349051
Moved 1946.595 379.2637 365.9203 0.04459193 -0.0567893
Moved 1946.625 358.3892 392.7635 -0.003728668 0.01225165
Moved 1946.656 342.1714 411.8286 -0.04126981 0.06128731
Moved 1946.687 325.9342 430.7544 -0.078856 0.1099649
Moved 1946.717 307.42 456.3 -0.1217129 0.1756686
Moved 1946.748 299.4618 464.5382 -0.1401347 0.1968574
Moved 1946.779 289.9308 478.0969 -0.1621972 0.2317305
Moved 1946.81 278.3488 493.5349 -0.1890073 0.2714373
Moved 1946.84 269.5 507 -0.2094908 0.3060699
Moved 1946.871 262 521 -0.2268519 0.3420781
Moved 1946.902 259.8575 526.285 -0.2318113 0.3556712
Moved 1946.932 255.5463 533.4537 -0.2417909 0.3741091
Moved 1946.963 255 536.0155 -0.2430556 0.3806983
Moved 1946.994 253.1135 537.8865 -0.2474226 0.3855105
Moved 1947.025 251.6245 539.3755 -0.2508693 0.3893403
Moved 1947.055 252 540.0973 -0.25 0.3911966
Moved 1947.086 252 542 -0.25 0.3960905
Ended 1947.117 252 544 -0.25 0.4012345
Candidates 1947.24 13 the enter one emmett me tune emerge hunger june under time knew tube
Began 1948.376 270 386 -0.2083333 -0.005144111
Stationary 1948.407 270 386 -0.2083333 -0.005144111
Stationary 1948.438 270 386 -0.2083333 -0.005144111
Stationary 1948.469 270 386 -0.2083333 -0.005144111
Stationary 1948.499 270 386 -0.2083333 -0.005144111
Stationary 1948.53 270 386 -0.2083333 -0.005144111
Stationary 1948.561 270 386 -0.2083333 -0.005144111
Stationary 1948.591 270 386 -0.2083333 -0.005144111
Moved 1948.622 270 405.5 -0.2083333 0.04501017
Moved 1948.653 301.8543 427.4834 -0.1345966 0.1015519
Moved 1948.684 340.0023 454.735 -0.0462909 0.1716435
Moved 1948.714 382.9052 477.4161 0.05302141 0.2299797
Moved 1948.745 419.0191 498.0127 0.1366182 0.2829544
Moved 1948.776 444.6787 514.9133 0.1960154 0.3264231
Moved 1948.807 463.4801 525.9868 0.2395374 0.3549041
Moved 1948.837 481.6959 535.348 0.2817036 0.3789813
Moved 1948.868 497.2618 543.3047 0.3177356 0.3994461
Moved 1948.899 509.107 551.0535 0.3451552 0.4193763
Moved 1948.929 520.9526 557.7811 0.3725756 0.4366796
Moved 1948.96 531.708 564.854 0.3974723 0.4548713
Moved 1948.991 540.5357 569.7678 0.4179067 0.4675097
Moved 1949.021 543.6451 572.6451 0.4251045 0.4749102
Moved 1949.052 546.5 574.5 0.4317129 0.479681
Moved 1949.083 548.0632 575.0632 0.4353315 0.4811294
Moved 1949.114 549 575.9381 0.4375 0.4833798
Moved 1949.144 550.374 576 0.4406805 0.483539
Moved 1949.175 551 577.5 0.4421297 0.487397
Moved 1949.206 552.212 577 0.4449351 0.4861111
Stationary 1949.237 552 577 0.4444444 0.4861111
Moved 1949.267 521.1012 577 0.3729195 0.4861111
Moved 1949.298 423.9618 544.2805 0.1480597 0.401956
Moved 1949.329 397.9817 537.0505 0.08792062 0.3833602
Moved 1949.359 358.6146 527.0596 -0.003207028 0.3576635
Moved 1949.39 325.6577 519.9429 -0.0794961 0.3393593
Moved 1949.421 297.293 513.4293 -0.1451551 0.3226062
Moved 1949.452 271.1623 510.5736 -0.2056428 0.3152613
Moved 1949.482 251.1625 510 -0.2519387 0.3137859
Moved 1949.513 227.6715 509 -0.3063159 0.3112139
Moved 1949.544 223.1439 509 -0.3167966 0.3112139
Moved 1949.574 212.0644 516.9678 -0.3424436 0.3317074
Moved 1949.605 210.597 517.403 -0.3458403 0.3328266
Moved 1949.636 208.0464 518.9536 -0.3517444 0.3368146
Moved 1949.667 207.1663 520.8337 -0.3537816 0.3416503
Moved 1949.697 207 524.1454 -0.3541667 0.3501681
Moved 1949.728 216.0409 525 -0.3332386 0.3523662
Moved 1949.759 229.0258 516.9484 -0.303181 0.3316572
Moved 1949.79 236.5583 505.2184 -0.2857447 0.3014876
Moved 1949.82 253.8963 472.2247 -0.2456104 0.2166273
Moved 1949.851 264.1785 436.2861 -0.2218091 0.1241925
Moved 1949.882 272.2798 404.1608 -0.2030561 0.04156572
Moved 1949.912 279.5864 373.3611 -0.1861426 -0.03765145
Moved 1949.943 283.1749 356.1257 -0.177836 -0.08198138
Moved 1949.974 285 348.8699 -0.1736111 -0.1006435
Moved 1950.005 286 344.4139 -0.1712963 -0.1121043
Ended 1950.035 288 343 -0.1666667 -0.1157408
Accept 1950.127 0 the
Candidates 1950.127 13 died showed suited suppress speed appears appeared dowd followed supported rooted spread doors
Began 1951.479 391 289 0.07175922 -0.2546296
Moved 1951.51 391 295.0084 0.07175922 -0.2391759
Moved 1951.541 391 315.9181 0.07175922 -0.1853959
Moved 1951.571 410.4201 350.0503 0.1167132 -0.09760734
Moved 1951.602 429.1836 391.095 0.1601472 0.007960472
Moved 1951.633 450.5425 432.3054 0.2095891 0.1139541
Moved 1951.663 469.75 472.5937 0.2540509 0.2175763
Moved 1951.694 484.6645 502.7183 0.2885753 0.2950573
Moved 1951.725 498.9111 533.8221 0.3215535 0.3750569
Moved 1951.756 509.4386 555.8771 0.3459226 0.4317827
Moved 1951.786 519.926 576.6206 0.3701991 0.4851352
Moved 1951.817 525.5 590 0.3831019 0.5195472
Moved 1951.848 528.1024 594.1791 0.3891258 0.5302959
Moved 1951.879 532.2283 602.3425 0.3986767 0.5512922
Moved 1951.909 533.3413 607.3653 0.401253 0.5642111
Moved 1951.94 538.8333 618.4999 0.413966 0.5928496
Moved 1951.971 543.1396 627.2792 0.4239343 0.6154299
Moved 1952.001 548.4833 634.225 0.4363039 0.6332946
Moved 1952.032 550.0804 637.1608 0.4400009 0.6408455
Moved 1952.063 553.9543 642.9086 0.4489682 0.6556291
Moved 1952.094 555.8246 645.8246 0.4532977 0.663129
Moved 1952.124 556 647.5 0.4537037 0.6674381
Moved 1952.155 557 648 0.4560185 0.6687242
Moved 1952.186 557 649 0.4560185 0.6712963
Moved 1952.216 558.279 650.279 0.4589791 0.6745859
Moved 1952.247 558 651 0.4583333 0.6764401
Expand 1952.247
Moved 1952.278 558 652.1923 0.4583333 0.6795067
Moved 1952.309 559 652 0.4606481 0.6790121
Stationary 1952.339 559 652 0.4606481 0.6790121
Stationary 1952.37 559 652 0.4606481 0.6790121
Moved 1952.401 560.0327 652 0.4630387 0.6790121
Moved 1952.431 562 637.8503 0.4675925 0.6426189
Moved 1952.462 564.0833 631.8334 0.4724149 0.6271434
Moved 1952.493 565 628.0186 0.474537 0.6173317
Moved 1952.524 566 625.1426 0.4768519 0.6099345
Moved 1952.554 567 623 0.4791667 0.6044238
Moved 1952.585 568 620.7646 0.4814814 0.5986742
Moved 1952.616 569.3729 619.6271 0.4846594 0.5957487
Moved 1952.646 569 618.7316 0.4837963 0.5934454
Moved 1952.677 570.3745 617.6255 0.486978 0.5906005
Moved 1952.708 571.5 617 0.4895833 0.5889916
Moved 1952.739 571 615.625 0.4884259 0.5854551
Moved 1952.769 572.5 614.5 0.4918982 0.5825616
Moved 1952.8 572 613.8281 0.4907407 0.5808336
Stationary 1952.831 572 613.8281 0.4907407 0.5808336
Moved 1952.862 573 612.7938 0.4930556 0.5781733
Moved 1952.892 575.2868 610.7132 0.4983491 0.5728219
Ended 1952.923 575.2868 610.7132 0.4983491 0.5728219
Accept 1952.984 4 speed
Began 1953.814 472 519 0.2592593 0.3369341
Stationary 1953.845 472 519 0.2592593 0.3369341
Stationary 1953.875 472 519 0.2592593 0.3369341
Stationary 1953.906 472 519 0.2592593 0.3369341
Moved 1953.937 452.2379 504.8094 0.2135137 0.3004355
Moved 1953.968 415.2152 471.9866 0.127813 0.2160147
Moved 1953.998 380.5962 444.6435 0.04767637 0.1456879
Moved 1954.029 342.9851 410.6542 -0.0393863 0.05826695
Moved 1954.06 305.2271 381.51 -0.1267891 -0.01669244
Moved 1954.09 284.3845 363.3845 -0.1750359 -0.06331157
Moved 1954.121 270.051 351.4408 -0.2082153 -0.09403087
Moved 1954.152 262.1884 345.1256 -0.2264158 -0.1102737
Moved 1954.182 256.3846 341.1923 -0.2398505 -0.1203903
Moved 1954.213 254 338.3196 -0.2453704 -0.1277789
Moved 1954.244 251.5 336.5 -0.2511574 -0.1324588
Moved 1954.275 250.927 335.9271 -0.2524837 -0.1339325
Stationary 1954.305 250.927 335.9271 -0.2524837 -0.1339325
Ended 1954.336 250 335 -0.2546296 -0.1363169
Candidates 1954.459 13 is id of if odds us odd off pass usa its pa pigs
Began 1955.319 371 226 0.025463 -0.4166668
Stationary 1955.35 371 226 0.025463 -0.4166668
Moved 1955.381 371 242.2059 0.025463 -0.3749848
Moved 1955.411 379.1537 274.8716 0.04433731 -0.2909681
Moved 1955.442 388.7929 328.5505 0.06665031 -0.1529052
Moved 1955.473 394.9257 366.9372 0.08084654 -0.05417396
Moved 1955.503 399.3467 396.5602 0.09108036 0.022017
Moved 1955.534 404.7681 427.913 0.1036298 0.1026568
Moved 1955.565 405.5615 447.8076 0.1054664 0.1538259
Moved 1955.596 406 457.3157 0.1064815 0.1782812
Moved 1955.626 406 462.6135 0.1064815 0.191907
Moved 1955.657 406 484.3435 0.1064815 0.247797
Moved 1955.688 408.7169 507.5845 0.1127706 0.3075731
Moved 1955.719 409.5901 517.7703 0.1147919 0.3337712
Moved 1955.749 410 525.3743 0.1157407 0.353329
Moved 1955.78 410 530.8909 0.1157407 0.3675177
Moved 1955.811 410 541.5 0.1157407 0.3948044
Moved 1955.841 410 546.4247 0.1157407 0.4074709
Moved 1955.872 410 563.683 0.1157407 0.4518594
Moved 1955.903 410 580.2039 0.1157407 0.4943516
Moved 1955.934 410 590 0.1157407 0.5195472
Moved 1955.964 411 604.3596 0.1180555 0.5564803
Moved 1955.995 412.3176 610.6353 0.1211056 0.5726214
Moved 1956.026 413 615.1856 0.1226852 0.5843251
Moved 1956.057 414.0547 618.0547 0.1251267 0.5917045
Moved 1956.087 414 620.6794 0.125 0.5984553
Moved 1956.118 414 622.4755 0.125 0.6030747
Moved 1956.149 415.3018 623 0.1280135 0.6044238
Moved 1956.179 415 624.5 0.1273148 0.6082818
Moved 1956.21 415 625.2032 0.1273148 0.6100906
Moved 1956.241 415 626.0479 0.1273148 0.612263
Stationary 1956.271 415 626.0479 0.1273148 0.612263
Moved 1956.302 415 627.1497 0.1273148 0.6150969
Ended 1956.333 416.1285 627 0.1299271 0.6147118
Expand 1956.364
Accept 1956.456 2 of
Began 1957.255 559 342 0.4606481 -0.1183128
Stationary 1957.285 559 342 0.4606481 -0.1183128
Stationary 1957.316 559 342 0.4606481 -0.1183128
Moved 1957.347 545.2702 358.4123 0.4288663 -0.07610015
Moved 1957.377 528.7321 384.9018 0.3905836 -0.007968635
Moved 1957.408 516.735 402.6866 0.3628126 0.0377741
Moved 1957.439 510.1744 411.7383 0.347626 0.0610554
Moved 1957.47 499.8518 430.0835 0.323731 0.1082394
Moved 1957.5 489.6668 450.9995 0.3001547 0.1620357
Moved 1957.531 484.6807 460.6385 0.2886127 0.1868275
Moved 1957.562 479.8518 474.4447 0.2774347 0.2223371
Moved 1957.592 473.1076 494.6771 0.2618232 0.2743751
Moved 1957.623 469.1797 510.1016 0.2527308 0.3140473
Moved 1957.654 468 522.6975 0.25 0.3464442
Moved 1957.685 464.7958 535.6126 0.2425829 0.379662
Moved 1957.715 462.9227 543.2318 0.238247 0.3992587
Moved 1957.746 461.5 551 0.2349537 0.4192385
Moved 1957.777 458.5211 558.4366 0.2280581 0.4383656
Moved 1957.807 456 564.56 0.2222222 0.4541152
Moved 1957.838 454 568.1505 0.2175926 0.46335
Moved 1957.869 453 570.6834 0.2152778 0.4698646
Moved 1957.9 451.4421 572 0.2116715 0.4732509
Moved 1957.93 444.6928 572 0.1960482 0.4732509
Moved 1957.961 421.1948 552.0403 0.1416545 0.4219143
Moved 1957.992 393.6152 525.6152 0.07781297 0.3539484
Moved 1958.023 370.5658 497.9572 0.02445787 0.2828117
Moved 1958.053 353.6154 472.2308 -0.01477912 0.216643
Moved 1958.084 343.1064 454.749 -0.03910547 0.1716795
Moved 1958.115 326.9281 420.7844 -0.07655531 0.08432188
Moved 1958.145 324.0519 413.1299 -0.0832131 0.06463439
Moved 1958.176 323 404.4332 -0.08564815 0.04226641
Moved 1958.207 323 399.2513 -0.08564815 0.02893844
Moved 1958.238 323 396.751 -0.08564815 0.02250758
Moved 1958.268 330.7867 394.8876 -0.06762335 0.01771503
Moved 1958.299 351.8292 395 -0.01891389 0.01800408
