they might find your comment offensive
Moved 865.4963 314 532.2466 -0.1064815 0.3710045
Moved 865.527 336.6439 539.4764 -0.05406499 0.3895998
Moved 865.5577 398.5457 540 0.08922627 0.3909464
Moved 865.5884 438.9077 528.8738 0.1826566 0.3623297
Moved 865.6191 469.5682 521.9727 0.2536302 0.34458
Moved 865.6498 488.1427 513.3429 0.2966267 0.3223839
Moved 865.6805 504.5327 503.8804 0.3345665 0.2980462
Moved 865.7112 514.7062 498.2938 0.3581161 0.2836775
Moved 865.742 521.8782 493.1218 0.3747181 0.2703748
Moved 865.7727 525.9499 491.0501 0.3841433 0.2650465
Ended 865.8033 527 490 0.3865741 0.2623456
Candidates 865.8956 13 they that key get jerry hey t today yet jet theft try friday
Began 866.3256 169 419 -0.4421296 0.07973251
Moved 866.3563 182.0811 419 -0.4118494 0.07973251
Moved 866.387 248.4815 419 -0.2581446 0.07973251
Moved 866.4177 385.2687 449.5745 0.05849232 0.1583705
Moved 866.4484 489.1137 456 0.2988743 0.174897
Moved 866.4791 610.819 469.4133 0.5805995 0.2093962
Moved 866.5098 638.2963 469 0.6442044 0.2083333
Moved 866.5406 658.4076 469 0.6907583 0.2083333
Ended 866.5714 662.5 469 0.7002315 0.2083333
Accept 866.6328 0 they
Began 867.2164 307 465 -0.1226852 0.1980452
Stationary 867.2471 307 465 -0.1226852 0.1980452
Moved 867.2778 341.6967 430.9194 -0.04236872 0.1103894
Moved 867.3085 373.3221 405.6949 0.03083806 0.0455115
Moved 867.3392 409.3591 380.2307 0.1142572 -0.01998297
Moved 867.3699 444.6071 354.5953 0.1958498 -0.08591758
Moved 867.4007 468.5804 333.4197 0.2513434 -0.1403815
Moved 867.4314 484.5797 317.4203 0.2883788 -0.1815321
Moved 867.4621 495.8233 307.1766 0.3144059 -0.2078791
Moved 867.4928 499.3793 311.517 0.3226371 -0.1967155
Moved 867.5235 500 329.2087 0.324074 -0.1512121
Moved 867.5543 500 416.7558 0.324074 0.0739603
Moved 867.5849 500 465.2076 0.324074 0.1985792
Moved 867.6157 500 504.8383 0.324074 0.3005101
Moved 867.6464 500 534.2536 0.324074 0.3761666
Moved 867.6771 500 564.0981 0.324074 0.4529271
Moved 867.7078 500 569.608 0.324074 0.4670986
Moved 867.7385 491.5 582.5 0.3043981 0.5002571
Moved 867.7693 482.8018 592.1982 0.2842635 0.525201
Moved 867.7999 472.2491 596.9377 0.2598359 0.5373912
Moved 867.8307 458.4026 598 0.2277838 0.5401233
Moved 867.8614 435.5472 589.283 0.1748779 0.5177032
Moved 867.8922 386.592 563.5953 0.0615556 0.451634
Moved 867.9229 354.2484 537.3236 -0.01331384 0.3840627
Moved 867.9535 325.5891 507.6481 -0.07965475 0.3077368
Moved 867.9843 308.9186 485.8643 -0.118244 0.2517086
Moved 868.015 296.4533 464.2933 -0.1470987 0.1962276
Moved 868.0457 290.4964 450.741 -0.160888 0.1613708
Moved 868.0764 287.1518 440.6072 -0.16863 0.1353066
Moved 868.1071 286 428.3555 -0.1712963 0.103795
Moved 868.1378 286 419.4131 -0.1712963 0.08079485
Moved 868.1686 286 411.7958 -0.1712963 0.06120325
Moved 868.1992 292.3417 408.0941 -0.1566165 0.0516822
Moved 868.23 301.3247 403.2251 -0.1358223 0.03915912
Moved 868.2607 317.874 401 -0.09751388 0.03343609
Moved 868.2914 335.5 401 -0.05671298 0.03343609
Moved 868.3221 346.257 401 -0.03181259 0.03343609
Moved 868.3528 355.8205 409.9402 -0.009674729 0.05643043
Moved 868.3836 364.2064 419.2064 0.009737113 0.08026335
Moved 868.4142 370.473 434.4189 0.024243 0.1193902
Moved 868.445 374.1977 454.1862 0.03286501 0.170232
Moved 868.4757 374 472.4619 0.03240744 0.2172372
Moved 868.5065 364.1306 490.6082 0.009561579 0.2639097
Moved 868.5371 353.4208 508.095 -0.01522963 0.3088863
Moved 868.5679 341.1261 524.2487 -0.04368951 0.3504337
Moved 868.5986 326.7419 542.2581 -0.0769863 0.3967542
Moved 868.6293 314.7899 554.3681 -0.104653 0.4279014
Moved 868.66 301.7039 563.9777 -0.1349448 0.4526173
Moved 868.6907 287.8907 573.582 -0.1669196 0.4773198
Moved 868.7215 274.0047 581.1971 -0.1990631 0.4969061
Moved 868.7522 262.5783 587.7108 -0.2255131 0.5136594
Moved 868.7829 247.5613 594.3309 -0.2602746 0.5306863
Moved 868.8136 231.0821 600.959 -0.2984211 0.5477339
Moved 868.8443 218 607 -0.3287037 0.5632715
Moved 868.875 208.7889 610.1407 -0.3500257 0.5713496
Moved 868.9057 203 612 -0.3634259 0.5761316
Ended 868.9365 203 612 -0.3634259 0.5761316
Candidates 869.0286 13 might movie mount move mother night minute money mighty middle like life flight
Began 869.4586 130 445 -0.5324074 0.1466049
Moved 869.4894 139.5314 445 -0.510344 0.1466049
Moved 869.5201 183.5826 445 -0.4083736 0.1466049
Moved 869.5507 285.5 467.5 -0.1724537 0.2044752
Moved 869.5814 401.7613 476.6357 0.0966697 0.2279725
Moved 869.6122 504.4231 486.34 0.3343127 0.2529321
Moved 869.6429 595.9739 501.1298 0.5462359 0.2909717
Moved 869.6736 618.4363 505.2675 0.5982322 0.3016139
Ended 869.7044 642.8112 513.4292 0.6546555 0.3226058
Accept 869.7657 0 might
Began 870.3187 433 421 0.1689814 0.08487643
Stationary 870.3494 433 421 0.1689814 0.08487643
Moved 870.3801 414.1393 421 0.1253223 0.08487643
Moved 870.4108 399.8856 429.7048 0.0923278 0.1072653
Moved 870.4415 387.308 434.673 0.06321292 0.1200436
Moved 870.4723 378.3582 440.6418 0.04249582 0.1353955
Moved 870.503 372.5757 449.2728 0.02911051 0.1575947
Moved 870.5337 372 458.7022 0.02777775 0.1818472
Moved 870.5644 386.8079 482.0131 0.06205519 0.2418032
Moved 870.5952 415.1247 509.0935 0.1276034 0.3114544
Moved 870.6259 443.5 531 0.193287 0.3677982
Moved 870.6566 462.6942 543.4339 0.2377181 0.3997785
Moved 870.6873 481.7432 553.89 0.2818128 0.4266716
Moved 870.718 498.1524 561.4915 0.3197972 0.4462228
Moved 870.7487 508.0287 564.2571 0.3426589 0.4533361
Moved 870.7795 516.6597 565 0.3626383 0.4552468
Moved 870.8101 522.1954 565 0.3754525 0.4552468
Moved 870.8409 525.9763 565 0.3842045 0.4552468
Moved 870.8716 530.0762 551.8477 0.3936948 0.4214188
Moved 870.9023 538.2078 535.5844 0.4125181 0.3795894
Moved 870.933 545.8549 511.4354 0.4302196 0.3174779
Moved 870.9637 551.7377 491.1803 0.4438373 0.2653814
Moved 870.9944 556.3748 462.439 0.4545712 0.1914582
Moved 871.0252 558.562 433.9418 0.4596343 0.1181629
Moved 871.0558 559 408.0867 0.4606481 0.05166321
Moved 871.0866 560 378.9333 0.462963 -0.02331965
Moved 871.1174 560 344.0919 0.462963 -0.1129324
Moved 871.148 554.5381 317.2208 0.4503196 -0.1820453
Moved 871.1788 548 299 0.4351853 -0.2289095
Moved 871.2095 542.7814 285.4534 0.4231051 -0.2637515
Moved 871.2402 537.0654 273.1309 0.4098738 -0.2954453
Moved 871.2709 526.81 261.648 0.3861343 -0.3249794
Moved 871.3016 512.0739 258.7249 0.3520228 -0.3324978
Moved 871.3323 490.1794 259 0.3013413 -0.3317901
Moved 871.3631 467.1471 288.0662 0.2480257 -0.2570315
Moved 871.3938 442.2247 320.663 0.1903349 -0.173192
Moved 871.4245 426.7871 343.3193 0.1545998 -0.1149196
Moved 871.4553 415.3409 365.3182 0.1281039 -0.05833794
Moved 871.486 407.1408 382.4319 0.1091223 -0.01432136
Moved 871.5167 401.2537 398.2388 0.0954947 0.0263344
Moved 871.5474 392.915 410.78 0.07619213 0.05859056
Moved 871.5781 381.7443 425.2557 0.05033404 0.09582209
Moved 871.6088 368.8022 439.6374 0.02037535 0.1328121
Moved 871.6395 358.3216 449.6784 -0.00388518 0.1586378
Moved 871.6702 346.7493 458.438 -0.030673 0.1811677
Moved 871.701 337.2996 466.3502 -0.05254716 0.2015178
Moved 871.7316 328 473.5 -0.07407407 0.2199073
Moved 871.7624 320 481 -0.09259259 0.2391974
Ended 871.7931 319 481 -0.09490739 0.2391974
Candidates 871.9467 13 find time rooms done films since fine funds fund home finds wonder front
Began 872.3767 153 418 -0.4791667 0.07716041
Moved 872.4075 181.1666 418 -0.4139661 0.07716041
Moved 872.4381 294.7019 449.8685 -0.1511529 0.1591266
Moved 872.4688 417.2112 475.2571 0.1324333 0.2244267
Moved 872.4996 513.2555 481.6951 0.3547581 0.2409852
Moved 872.5303 607.2111 491.4017 0.5722478 0.2659509
Moved 872.561 640.2811 495 0.6487989 0.2752057
Moved 872.5917 662.7391 498.1932 0.700785 0.2834188
Ended 872.6224 667 500 0.7106481 0.2880658
Accept 872.6838 0 find
Began 872.9604 434 387 0.1712963 -0.002572055
Stationary 872.9911 434 387 0.1712963 -0.002572055
Stationary 873.0218 434 387 0.1712963 -0.002572055
Moved 873.0525 416.666 420.0019 0.1311715 0.08230935
Moved 873.0832 408.7438 446.2808 0.112833 0.1498989
Moved 873.1139 405.0089 471.9204 0.1041871 0.2158445
Moved 873.1447 404 499.8748 0.1018518 0.2877437
Moved 873.1754 404 523.5 0.1018518 0.3485081
Moved 873.2061 414.5019 545.7565 0.1261617 0.4057523
Moved 873.2368 422.3602 561.4803 0.1443523 0.446194
Moved 873.2675 431.9748 572.9811 0.1666083 0.4757743
Moved 873.2982 449.2379 579.5714 0.2065691 0.4927246
Moved 873.3289 489.3261 587.8326 0.2993661 0.5139728
Moved 873.3596 502.5441 588 0.3299632 0.5144032
Moved 873.3903 529.321 588 0.3919468 0.5144032
Moved 873.421 555.9439 588 0.4535739 0.5144032
Moved 873.4518 591.744 576.9458 0.5364444 0.4859716
Moved 873.4825 612.8205 572.1942 0.5852327 0.4737503
Moved 873.5132 624.8855 565.0687 0.6131608 0.4554236
Moved 873.5439 633.7094 559.2906 0.6335866 0.4405621
Moved 873.5746 639.4357 554.5643 0.6468418 0.4284061
Moved 873.6053 642 549.8035 0.6527777 0.4161611
Moved 873.636 643 544.7465 0.6550926 0.4031544
Moved 873.6667 643 539.0289 0.6550926 0.3884486
Moved 873.6975 643 533.2774 0.6550926 0.3736558
Moved 873.7282 589 512 0.5300926 0.31893
Moved 873.7589 558.0974 508.5162 0.4585587 0.3099697
Moved 873.7896 527.0304 509 0.3866444 0.3112139
Moved 873.8204 510.0654 509 0.3473737 0.3112139
Moved 873.8511 496.8127 518.0624 0.3166961 0.3345226
Moved 873.8818 483.3065 523.8467 0.2854317 0.3494
Moved 873.9125 467.3416 531.8292 0.2484758 0.369931
Moved 873.9432 452.2374 541.4576 0.2135125 0.3946954
Moved 873.9739 437.6278 551.6978 0.1796939 0.4210333
Moved 874.0046 423.1689 561.1892 0.1462243 0.4454454
Moved 874.0353 399.7529 573.6989 0.09202063 0.4776204
Moved 874.0661 395.0522 575.9739 0.0811394 0.4834719
Moved 874.0968 382.5774 578.8557 0.05226244 0.4908838
Moved 874.1276 375.383 581 0.03560871 0.496399
Moved 874.1582 364.046 583.4885 0.009365777 0.5027996
Moved 874.1889 354.9421 584 -0.01170809 0.5041152
Moved 874.2197 346.9799 586.0101 -0.03013914 0.509285
Moved 874.2504 343.1171 587.8829 -0.03908073 0.5141019
Ended 874.2811 341.6781 588 -0.04241189 0.5144032
Candidates 874.3425 13 your report tour out type route rope grow row it root reporter our
Began 874.8647 151 463 -0.4837963 0.1929011
Stationary 874.8954 151 463 -0.4837963 0.1929011
Moved 874.9261 185.4878 463 -0.4039634 0.1929011
Moved 874.9568 312.4887 494.1222 -0.1099799 0.272948
Moved 874.9876 422.4341 514.8138 0.1445234 0.326167
Moved 875.0183 514.6108 519.3191 0.3578955 0.3377548
Moved 875.0491 613.9851 529.3912 0.5879285 0.3636605
Moved 875.0798 642.4321 531.572 0.6537779 0.3692695
Moved 875.1105 666.6666 536.4285 0.7098764 0.3817605
Ended 875.1412 678 542 0.7361111 0.3960905
Accept 875.2026 0 your
Began 875.6327 424 532 0.1481481 0.3703703
Stationary 875.6633 424 532 0.1481481 0.3703703
Stationary 875.6941 424 532 0.1481481 0.3703703
Moved 875.7248 409 512.5 0.113426 0.3202159
Moved 875.7556 398.3263 489.3157 0.08871824 0.2605855
Moved 875.7863 390.9149 464.617 0.07156223 0.1970601
Moved 875.817 385.174 442.6961 0.05827318 0.1406792
Moved 875.8477 381.5508 424.3044 0.04988601 0.0933755
Moved 875.8784 380 412.0149 0.04629632 0.06176662
Moved 875.9091 379 404.6038 0.04398147 0.04270518
Moved 875.9398 379 401.5 0.04398147 0.03472222
Moved 875.9705 384.1977 402 0.05601317 0.03600815
Moved 876.0013 433.6148 472.99 0.1704046 0.2185956
Moved 876.032 461.2112 519.7905 0.2342851 0.3389674
Moved 876.0627 479.508 552.1144 0.276639 0.4221049
Moved 876.0934 498.1429 581.0818 0.3197753 0.4966094
Moved 876.1241 513.0881 605.3234 0.3543707 0.5589593
Moved 876.1547 526.8944 627.3152 0.3863297 0.6155226
Moved 876.1855 540.9888 651.9777 0.4189556 0.6789549
Moved 876.2162 553.6135 672.3557 0.4481794 0.7313675
Moved 876.2469 560.1594 683.1594 0.4633318 0.7591546
Moved 876.2777 561.5 686.5 0.4664352 0.7677469
Moved 876.3084 561 687.0834 0.4652777 0.7692472
Moved 876.3391 561 688.3766 0.4652777 0.7725735
Stationary 876.3699 561 688 0.4652777 0.7716049
Moved 876.4006 561 653.9836 0.4652777 0.6841142
Moved 876.4313 550.6734 596.101 0.4413736 0.5352391
Moved 876.462 550 554.2653 0.4398148 0.427637
Moved 876.4927 550 514.0022 0.4398148 0.3240796
Moved 876.5234 557.5756 485.8194 0.457351 0.2515931
Moved 876.5541 560.448 448.6237 0.464 0.1559252
Moved 876.5849 563.3254 422.3965 0.4706607 0.0884682
Moved 876.6156 566.8011 388.8893 0.4787064 0.002287131
Moved 876.6463 567.7386 367.3069 0.4808763 -0.05322295
Moved 876.6771 570.6114 346.7203 0.4875264 -0.106172
Moved 876.7078 574.4872 327.564 0.4964981 -0.1554425
Moved 876.7385 575 317.9717 0.4976852 -0.1801139
Moved 876.7692 576 311.2336 0.5000001 -0.1974444
Moved 876.7999 576 304.5054 0.5000001 -0.2147495
Moved 876.8306 576 300 0.5000001 -0.2263375
Moved 876.8613 553.9305 299 0.4489133 -0.2289095
Moved 876.892 538.5284 310.483 0.4132601 -0.1993751
Moved 876.9228 531.332 316.7344 0.3966018 -0.1832964
Moved 876.9534 517.6649 329.8115 0.3649651 -0.1496618
Moved 876.9842 502.2019 346.7981 0.329171 -0.105972
Moved 877.0149 491.3514 362.081 0.3040541 -0.06666419
Moved 877.0456 479.5133 383.9734 0.2766511 -0.01035643
Moved 877.0763 471.6286 401.7427 0.2583996 0.0353465
Moved 877.1071 461.1396 427.651 0.2341195 0.1019829
Moved 877.1378 452.0112 449.3073 0.2129889 0.1576834
Moved 877.1685 445.2696 463.5507 0.1973833 0.1943174
Moved 877.1992 434.9886 477.5172 0.1735846 0.2302395
Moved 877.2299 420.8701 492.1299 0.140903 0.2678238
Moved 877.2607 406.9982 507.0018 0.1087921 0.3060746
Moved 877.2914 393.8987 520.1013 0.07846922 0.3397667
Moved 877.3221 377.6498 538.2419 0.04085601 0.3864245
Moved 877.3528 364.1306 555.4171 0.009561579 0.4305995
Moved 877.3835 345.8933 576.66 -0.0326543 0.4852365
Moved 877.4142 334.4232 591.8652 -0.05920559 0.5243446
Moved 877.4449 323.9249 606.5938 -0.0835071 0.5622268
Moved 877.4756 314.8532 617.1468 -0.1045065 0.5893692
Moved 877.5063 312.0495 620.4257 -0.1109965 0.5978026
Moved 877.5371 305.3011 629.0483 -0.1266177 0.61998
Moved 877.5678 298.3383 636.6617 -0.1427354 0.6395618
Moved 877.5985 295.9015 641.0985 -0.1483762 0.6509734
Moved 877.6293 293.5 644.5 -0.1539352 0.659722
Moved 877.66 294 645.2297 -0.1527778 0.6615989
Moved 877.6907 293 647 -0.1550926 0.6661521
Moved 877.7214 305.8319 647 -0.1253891 0.6661521
Moved 877.7521 345.6606 614.6238 -0.03319318 0.5828801
Moved 877.7828 378.6436 583.3564 0.04315635 0.5024599
Moved 877.8135 406.0015 551.4981 0.1064849 0.4205197
Moved 877.8442 433.2814 514.632 0.1696329 0.3256994
Moved 877.8749 459.2669 479.8378 0.2297845 0.2362082
Moved 877.9056 493.4398 439.1489 0.3088883 0.1315557
Moved 877.9364 508.8784 417.7945 0.344626 0.07663185
Moved 877.9671 520.9464 399.7561 0.372561 0.03023677
Moved 877.9979 528.0377 385.9246 0.3889762 -0.005338104
Moved 878.0286 529.9567 381.1301 0.3934182 -0.01766966
Moved 878.0593 532 376.4975 0.3981481 -0.0295847
Moved 878.09 516.9943 373.6359 0.3634126 -0.03694487
Moved 878.1207 481.979 402.0211 0.2823587 0.03606235
Moved 878.1514 447.7265 458.3155 0.2030705 0.1808526
Moved 878.1821 426.2654 498.4692 0.1533922 0.2841284
Moved 878.2128 411.0168 530.9496 0.1180945 0.3676686
Moved 878.2436 399.5065 560.3604 0.09145032 0.4433136
Moved 878.2743 393.1327 590.2703 0.07669598 0.5202425
Moved 878.305 385.4292 622.4248 0.05886386 0.6029444
Moved 878.3357 380.343 653.9134 0.04709015 0.6839336
Moved 878.3665 376.4713 676.7012 0.0381279 0.7425441
Ended 878.3972 375 711.408 0.03472219 0.8318104
Candidates 878.52 13 comment consent content opponent vincent conference connect commerce november combine continue confident contact
Began 879.0115 109 444 -0.5810185 0.1440329
Stationary 879.0422 109 444 -0.5810185 0.1440329
Moved 879.0729 165.1798 458.3315 -0.4509726 0.1808936
Moved 879.1035 310.7641 502.4575 -0.113972 0.2943864
Moved 879.1343 431.7263 523.0215 0.1660332 0.3472776
Moved 879.165 564.4304 540.9353 0.4732185 0.393352
Moved 879.1957 647.1429 548.9524 0.6646826 0.4139721
Moved 879.2265 671.5 554.5 0.7210647 0.4282407
Ended 879.2572 678 557 0.7361111 0.4346707
Accept 879.3187 0 comment
Began 880.0866 298 476 -0.1435185 0.2263374
Stationary 880.1173 298 476 -0.1435185 0.2263374
Moved 880.148 316.5717 491.0145 -0.1005285 0.264955
Moved 880.1787 347.7486 519.3169 -0.02835974 0.3377491
Moved 880.2094 378.3902 549.3902 0.04256994 0.4150981
Moved 880.2401 412.7034 584.3206 0.1219986 0.5049397
Moved 880.2709 440.8344 617.525 0.1871167 0.590342
Moved 880.3016 460.039 641.3853 0.2315718 0.6517112
Moved 880.3323 475.4481 665.7842 0.267241 0.7144654
Moved 880.363 479.9695 674.9084 0.2777072 0.7379332
Moved 880.3937 480 678.8428 0.2777778 0.7480522
Moved 880.4244 480 680 0.2777778 0.7510287
Moved 880.4552 480 681 0.2777778 0.7536006
Moved 880.4859 464.4391 681 0.241757 0.7536006
Moved 880.5166 426.6508 655.9374 0.1542843 0.6891392
Moved 880.5473 375.2888 618.3904 0.03539085 0.5925679
Moved 880.5781 339.2869 587.7154 -0.04794692 0.5136711
Moved 880.6088 311.326 560.326 -0.1126714 0.4432253
Moved 880.6395 288.2531 540.0964 -0.1660808 0.3911944
Moved 880.6702 268.0334 520.3239 -0.2128856 0.3403392
Moved 880.7009 252.1131 505.1132 -0.2497381 0.3012168
Moved 880.7315 239.1879 493.1879 -0.2796575 0.270545
Moved 880.7623 232.0771 484.1157 -0.2961177 0.2472111
Moved 880.7931 226.1654 476.4963 -0.3098022 0.2276138
Moved 880.8238 220.5975 470.5975 -0.3226909 0.2124421
Moved 880.8545 217.8172 467.8172 -0.3291269 0.2052911
Moved 880.8853 215.8852 464.8852 -0.3335991 0.1977499
Moved 880.916 214.6276 463.6276 -0.3365101 0.1945154
Moved 880.9467 214 463 -0.3379629 0.1929011
Stationary 880.9774 214 463 -0.3379629 0.1929011
Stationary 881.0081 214 463 -0.3379629 0.1929011
Stationary 881.0388 214 463 -0.3379629 0.1929011
Stationary 881.0695 214 463 -0.3379629 0.1929011
Moved 881.1002 226.632 476.1761 -0.3087221 0.2267902
Moved 881.1309 231.4222 486.2665 -0.2976339 0.2527431
Moved 881.1617 236.2924 497.1698 -0.2863601 0.2807865
Moved 881.1924 237 503.6474 -0.2847222 0.2974469
Moved 881.2231 237 513.0631 -0.2847222 0.3216643
Moved 881.2538 233.0685 522.2466 -0.293823 0.3452843
Moved 881.2845 223.7073 533.7236 -0.3154924 0.3748035
Moved 881.3152 217.1777 548.7039 -0.3306073 0.413333
Moved 881.3459 208.5803 565.8394 -0.3505085 0.4574057
Moved 881.3766 201.6355 580.7291 -0.3665846 0.4957024
Moved 881.4073 196.6633 595.0102 -0.3780943 0.5324336
Moved 881.4381 192.9146 604.1708 -0.3867717 0.5559947
Moved 881.4688 191.0422 611.9156 -0.3911061 0.5759147
Moved 881.4995 190 616.9443 -0.3935185 0.5888484
Moved 881.5302 190 617.5 -0.3935185 0.5902777
Moved 881.561 239.741 575.4848 -0.2783774 0.4822139
Moved 881.5917 312.7078 511.4927 -0.1094726 0.3176252
Moved 881.6224 359.1907 469.3014 -0.001873374 0.2091084
Moved 881.6531 406.9909 425.5537 0.1087752 0.09658864
Moved 881.6838 435.7332 398.2668 0.1753083 0.0264063
Moved 881.7145 461.1027 370.5969 0.2340339 -0.04476107
Moved 881.7452 473.1368 357.2084 0.2618908 -0.07919641
Moved 881.7759 479.3999 347.9002 0.2763886 -0.1031374
Moved 881.8067 482 338.2798 0.2824074 -0.1278812
Moved 881.8374 482 323.9625 0.2824074 -0.1647055
Moved 881.8681 458.4534 304.3174 0.2279014 -0.2152331
Moved 881.8988 417.5629 302 0.1332474 -0.2211935
Moved 881.9296 372.4102 318.5299 0.02872745 -0.1786783
Moved 881.9603 338.5213 331.144 -0.04971927 -0.1462345
Moved 881.991 296.0979 356.0869 -0.1479215 -0.08208098
Moved 882.0217 259.0605 387.945 -0.2336562 -0.0001414813
Moved 882.0524 232.004 415.8705 -0.296287 0.07168322
Moved 882.0831 215.6399 437.5402 -0.3341669 0.1274181
Moved 882.1138 205.2278 454.287 -0.3582689 0.1704912
Moved 882.1446 199.7324 474.0704 -0.3709898 0.2213743
Moved 882.1753 196.2256 488.8718 -0.3791074 0.2594439
Moved 882.206 196 511.0255 -0.3796296 0.3164236
Moved 882.2368 209.6692 535.0038 -0.347988 0.3780961
Moved 882.2675 234.0557 561.7501 -0.2915377 0.446888
Moved 882.2982 277.7264 596.6192 -0.1904482 0.5365719
Moved 882.3289 324.6768 625.6154 -0.08176664 0.6111505
Moved 882.3596 357.8807 638.3523 -0.004905711 0.6439101
Moved 882.3903 387.1993 644.9332 0.06296147 0.6608362
Moved 882.421 418.8029 646 0.1361177 0.6635801
Moved 882.4517 451.1234 646 0.2109338 0.6635801
Moved 882.4825 476.6804 630.1598 0.2700934 0.6228389
Moved 882.5131 491.0266 617.9733 0.3033024 0.5914951
Moved 882.5439 501.2866 601.1401 0.3270524 0.5481998
Moved 882.5746 504 575.9064 0.3333333 0.4832982
Moved 882.6053 471.7422 507.2355 0.2586625 0.3066756
Moved 882.636 411.4558 425.428 0.1191107 0.09626549
Moved 882.6667 376.0214 379.1735 0.03708661 -0.022702
Moved 882.6974 361.4123 353.9716 0.003269315 -0.08752171
Moved 882.7282 348.0705 341.6423 -0.02761468 -0.1192329
Moved 882.7589 325.117 337 -0.08074761 -0.1311728
Moved 882.7896 299.4468 347.1872 -0.1401694 -0.1049713
Moved 882.8203 278.7458 358.6101 -0.1880884 -0.07559136
Moved 882.8511 254.6535 387.5834 -0.2438577 -0.001071451
Moved 882.8818 231.5708 426.8583 -0.2972898 0.09994417
Moved 882.9125 220.1541 455.9225 -0.3237174 0.1746977
Moved 882.9432 210.5134 483.9552 -0.3460337 0.2467982
Moved 882.9739 207.0044 514.9511 -0.3541564 0.3265202
Moved 883.0046 207 549.231 -0.3541667 0.4146888
Moved 883.0353 220.1833 580.2778 -0.3236497 0.4945416
Moved 883.066 227.5985 599.3964 -0.3064851 0.543715
Moved 883.0968 237.4142 622.1044 -0.2837635 0.6021203
Moved 883.1274 260.1009 662.1429 -0.2312479 0.7051001
Ended 883.1582 365 775 0.01157403 0.9953703
Candidates 883.2196 1 offensive
Began 883.7418 71 474 -0.6689815 0.2211934
Moved 883.7725 114.5166 462.8605 -0.5682486 0.1925424
Moved 883.8032 230.2051 477.6111 -0.3004512 0.2304811
Moved 883.8339 373.9367 508.2888 0.03226082 0.3093846
Moved 883.8647 506.9161 528.3499 0.3400835 0.3609822
Moved 883.8954 624.6422 540.2551 0.6125976 0.3916024
Moved 883.9261 660.1231 542.2603 0.6947294 0.3967598
Moved 883.9568 675.0255 544.8051 0.7292256 0.4033053
Ended 883.9875 676 545 0.7314815 0.4038065
Accept 884.049 0 offensive
Began 884.3561 94 457 -0.6157407 0.1774691
Stationary 884.3868 94 457 -0.6157407 0.1774691
Moved 884.4176 105.088 457 -0.5900742 0.1774691
Moved 884.4482 247.2374 471.6664 -0.2610246 0.2151914
Moved 884.479 375.2894 488.0955 0.03539214 0.2574472
Moved 884.5097 512.4966 500.4804 0.3530014 0.2893015
Moved 884.5405 629.0566 510.5489 0.6228161 0.3151977
Moved 884.571 657.4001 510 0.6884261 0.3137859
Moved 884.6019 671.0303 510 0.7199775 0.3137859
Ended 884.6326 672 510 0.7222222 0.3137859
PhraseEnd 884.694
