this is a very good idea
Moved 116.2913 266.2821 511.4702 -0.2169396 0.3175672
Moved 116.3221 268.8633 519.5898 -0.2109646 0.3384511
Moved 116.3528 269 521.626 -0.2106481 0.3436883
Moved 116.3836 269 523.5 -0.2106481 0.3485081
Moved 116.4143 245.8056 514.5047 -0.2643388 0.3253721
Moved 116.4451 213.309 481.0925 -0.3395624 0.2394352
Moved 116.4759 195.1956 455.113 -0.3814915 0.1726157
Moved 116.5066 182.0174 437.4244 -0.4119966 0.1271204
Moved 116.5374 173.9178 423.2945 -0.4307458 0.09077793
Moved 116.5681 168.712 412.136 -0.4427963 0.06207811
Moved 116.5989 166.2407 406.4814 -0.4485169 0.04753438
Moved 116.6296 164.5605 403.5605 -0.4524062 0.04002198
Ended 116.6604 165 403 -0.4513889 0.03858017
PhraseEnd 116.9679
