the price of gas is high
Moved 1020.05 302.4182 455.9543 -0.1332911 0.1747797
Moved 1020.081 298.3357 470.9857 -0.1427414 0.2134405
Moved 1020.112 294.8621 480.5516 -0.1507821 0.2380441
Moved 1020.142 291.9427 490.172 -0.1575402 0.262788
Moved 1020.173 289.0673 497.7981 -0.1641961 0.2824024
Moved 1020.204 287.1922 502.6157 -0.1685366 0.2947933
Moved 1020.234 286 506.764 -0.1712963 0.3054629
Moved 1020.265 282.7449 509.2551 -0.1788312 0.3118699
Moved 1020.296 281 512.1291 -0.1828704 0.319262
Moved 1020.327 278.2493 514.7507 -0.1892376 0.3260047
Moved 1020.357 274.4588 517.5413 -0.1980121 0.3331822
Moved 1020.388 270.5805 519 -0.2069895 0.3369341
Moved 1020.419 267.7117 520 -0.2136303 0.3395061
Moved 1020.449 266.2111 520.7889 -0.2171039 0.3415351
Ended 1020.48 266 521 -0.2175926 0.3420781
Began 1020.941 527 478 0.3865741 0.2314814
Stationary 1020.972 527 478 0.3865741 0.2314814
Moved 1021.002 517.8865 478 0.3654781 0.2314814
Moved 1021.033 508.1924 490.8076 0.3430379 0.2644228
Moved 1021.064 500.5308 499.4692 0.3253028 0.2867005
Moved 1021.094 493.2764 509.0853 0.3085102 0.3114333
Moved 1021.125 489.7715 515.4569 0.3003971 0.3278212
Moved 1021.156 488 521.6356 0.2962963 0.3437129
Moved 1021.187 485.3705 527.2591 0.2902094 0.3581766
Moved 1021.217 483.5036 531.4964 0.2858879 0.369075
Moved 1021.248 483 535.3707 0.2847222 0.3790397
Moved 1021.279 482 536.9457 0.2824074 0.3830906
Moved 1021.309 482 539.5 0.2824074 0.3896604
Moved 1021.34 480.8757 540.1243 0.2798049 0.3912662
Moved 1021.371 479.8583 540 0.2774497 0.3909464
Moved 1021.402 476.7946 540 0.2703581 0.3909464
Moved 1021.432 456.1387 513.1387 0.2225432 0.3218586
Moved 1021.463 423.9652 476.9652 0.1480676 0.2288199
Moved 1021.494 398.6469 451.9084 0.08946051 0.1643733
Moved 1021.525 375.4076 427.1801 0.03566573 0.1007718
Moved 1021.555 358.4671 410.467 -0.003548463 0.05778556
Moved 1021.586 341.1052 397.0842 -0.04373799 0.02336455
Moved 1021.617 327.8955 387.4216 -0.07431586 -0.001487614
Moved 1021.647 317.7872 381.1915 -0.0977148 -0.01751166
Moved 1021.678 310.1737 376.7245 -0.1153387 -0.02900072
Moved 1021.709 304.3024 372.1512 -0.1289296 -0.04076349
Moved 1021.739 301 369.3322 -0.1365741 -0.04801409
Moved 1021.77 298.5 367.5 -0.1423611 -0.05272634
Moved 1021.801 297.8604 366.8604 -0.1438416 -0.05437136
Ended 1021.832 298 366 -0.1435185 -0.05658444
Began 1022.415 418 395 0.1342593 0.01800408
Stationary 1022.446 418 395 0.1342593 0.01800408
Stationary 1022.477 418 395 0.1342593 0.01800408
Stationary 1022.507 418 395 0.1342593 0.01800408
Stationary 1022.538 418 395 0.1342593 0.01800408
Stationary 1022.569 418 395 0.1342593 0.01800408
Moved 1022.599 407.5853 395 0.1101512 0.01800408
Moved 1022.63 404.714 395 0.1035047 0.01800408
Moved 1022.661 403.2079 395 0.1000183 0.01800408
Moved 1022.692 400.336 395 0.09337039 0.01800408
Moved 1022.722 397.4661 395 0.08672704 0.01800408
Moved 1022.753 394.937 395 0.08087278 0.01800408
Moved 1022.784 388.0797 395 0.06499936 0.01800408
Moved 1022.814 379.4977 395 0.04513363 0.01800408
Moved 1022.845 369.4678 395 0.02191633 0.01800408
Moved 1022.876 354.4417 395 -0.01286636 0.01800408
Moved 1022.907 334.2601 395 -0.05958309 0.01800408
Moved 1022.937 311.2069 395 -0.112947 0.01800408
Moved 1022.968 285.1208 406.9597 -0.1733315 0.04876466
Moved 1022.999 251.9182 417.6939 -0.2501894 0.0763731
Moved 1023.029 216.3631 427.2123 -0.3324927 0.1008546
Moved 1023.06 185.3342 436.4998 -0.404319 0.1247421
Moved 1023.091 168.4518 442.4193 -0.4433985 0.1399671
Moved 1023.122 158.2663 446.1558 -0.4669761 0.1495775
Moved 1023.152 152.1295 449.4352 -0.4811817 0.1580123
Moved 1023.183 147.6873 451.3127 -0.4914647 0.1628414
Moved 1023.214 146.72 452.28 -0.4937037 0.165329
Moved 1023.244 144.6525 453 -0.4984895 0.167181
Moved 1023.275 144 454 -0.5000001 0.169753
Stationary 1023.306 144 454 -0.5000001 0.169753
Moved 1023.336 150.937 454 -0.4839422 0.169753
Moved 1023.367 186.8302 431.1572 -0.400856 0.111001
Moved 1023.398 217.8547 410.6089 -0.3290399 0.05815054
Moved 1023.429 233.2365 399.0108 -0.2934341 0.02831989
Moved 1023.459 245.3463 388.7692 -0.2654022 0.001978227
Moved 1023.49 251.979 384.0105 -0.2500485 -0.0102611
Moved 1023.521 255.317 381.3415 -0.2423217 -0.01712587
Moved 1023.552 259.8638 378.5681 -0.2317967 -0.02425904
Moved 1023.582 263.2928 377.7072 -0.2238593 -0.02647329
Moved 1023.613 266.1665 376.8335 -0.2172072 -0.02872051
Moved 1023.644 267 376.2772 -0.2152778 -0.03015118
Ended 1023.674 268.145 374.855 -0.2126274 -0.03380913
Began 1024.074 434 471 0.1712963 0.2134772
Stationary 1024.104 434 471 0.1712963 0.2134772
Stationary 1024.135 434 471 0.1712963 0.2134772
Stationary 1024.166 434 471 0.1712963 0.2134772
Moved 1024.196 434 482.158 0.1712963 0.2421758
Moved 1024.227 434 496.4341 0.1712963 0.2788942
Moved 1024.258 444.7571 511.0284 0.196197 0.3164309
Moved 1024.289 450 522 0.2083333 0.3446501
Moved 1024.319 453.1811 527.3621 0.2156969 0.3584416
Moved 1024.35 455.055 531.1099 0.2200346 0.368081
Moved 1024.381 455 532.374 0.2199073 0.3713321
Moved 1024.411 455 533.1801 0.2199073 0.3734055
Stationary 1024.442 455 533 0.2199073 0.3729423
Moved 1024.473 443.1397 533 0.1924531 0.3729423
Moved 1024.504 422.3578 504.3578 0.1443468 0.2992742
Moved 1024.534 392.3142 472.6824 0.07480135 0.2178045
Moved 1024.565 368.4523 444.947 0.01956562 0.1464686
Moved 1024.596 344.9553 418.5746 -0.0348258 0.07863841
Moved 1024.626 329.3633 401.3633 -0.07091825 0.03437058
Moved 1024.657 313.2583 387.8389 -0.1081983 -0.0004145147
Moved 1024.688 298.3493 377.012 -0.14271 -0.02826149
Moved 1024.719 283.7635 367.3817 -0.1764734 -0.05303064
Moved 1024.749 271.768 358.8144 -0.2042407 -0.07506594
Moved 1024.78 260.2394 351.2394 -0.2309272 -0.09454884
Moved 1024.811 251.6175 346.2058 -0.2508854 -0.1074953
Moved 1024.841 245 342 -0.2662037 -0.1183128
Moved 1024.872 239.7888 341 -0.2782666 -0.1208849
Moved 1024.903 232.7408 338.9136 -0.2945816 -0.1262512
Moved 1024.934 228.0792 338.0396 -0.3053723 -0.1284989
Moved 1024.964 223.2949 338 -0.316447 -0.1286009
Moved 1024.995 218.3122 338 -0.3279811 -0.1286009
Moved 1025.026 214.7896 338 -0.3361352 -0.1286009
Moved 1025.056 211.9123 338 -0.3427955 -0.1286009
Moved 1025.087 210.3461 346 -0.3464212 -0.1080248
Moved 1025.118 209.4788 348 -0.3484288 -0.1028807
Moved 1025.149 209 349.5 -0.349537 -0.09902263
Moved 1025.179 208 350.5 -0.3518518 -0.09645069
Ended 1025.21 208 350 -0.3518518 -0.09773669
Began 1025.671 416 378 0.1296297 -0.02572024
Stationary 1025.701 416 378 0.1296297 -0.02572024
Stationary 1025.732 416 378 0.1296297 -0.02572024
Moved 1025.763 399.5 378 0.09143522 -0.02572024
Moved 1025.794 390.2573 378 0.07003993 -0.02572024
Moved 1025.824 383.7562 378 0.05499125 -0.02572024
Moved 1025.855 378.0031 378 0.04167378 -0.02572024
Moved 1025.886 374.1754 378 0.03281355 -0.02572024
Moved 1025.916 372.5821 378 0.02912531 -0.02572024
Moved 1025.947 370.8528 378 0.02512207 -0.02572024
Moved 1025.978 370 378 0.02314816 -0.02572024
Stationary 1026.009 370 378 0.02314816 -0.02572024
Moved 1026.039 370 386.1169 0.02314816 -0.004843488
Moved 1026.07 370 396.7267 0.02314816 0.02244529
Moved 1026.101 387.0023 415.0034 0.0625053 0.06945319
Moved 1026.131 397.6158 431.3597 0.08707365 0.1115217
Moved 1026.162 410.7784 451.2898 0.1175426 0.1627823
Moved 1026.193 424.0895 466.7075 0.1483554 0.2024368
Moved 1026.224 438.971 483.1328 0.1828032 0.2446831
Moved 1026.254 454.1521 501.2129 0.2179446 0.2911853
Moved 1026.285 467.4991 514.5993 0.2488406 0.3256154
Moved 1026.316 475.5 523.5 0.2673611 0.3485081
Moved 1026.346 478.2786 527.2786 0.273793 0.3582267
Moved 1026.377 479 530.1579 0.275463 0.3656324
Stationary 1026.408 479 530 0.275463 0.3652262
Moved 1026.439 437.9269 490.2022 0.1803864 0.2628657
Moved 1026.469 391.3219 437.4484 0.07250448 0.1271819
Moved 1026.5 366.3195 403.6494 0.01462857 0.04025051
Moved 1026.531 348.8256 379.4341 -0.02586663 -0.0220316
Moved 1026.561 339.1402 365.4253 -0.04828652 -0.05806251
Moved 1026.592 329.2287 350.6383 -0.07122989 -0.09609489
Moved 1026.623 323.0736 343.0736 -0.08547778 -0.1155515
Moved 1026.654 319.9704 338.9703 -0.09266118 -0.1261052
Moved 1026.684 318.0889 335.0889 -0.09701644 -0.1360884
Moved 1026.715 318 333.5 -0.09722222 -0.140175
Stationary 1026.746 318 333.5 -0.09722222 -0.140175
Moved 1026.776 318 334 -0.09722222 -0.1388889
Moved 1026.807 334.2674 345.2006 -0.05956615 -0.1100809
Moved 1026.838 344.7826 353.8369 -0.03522555 -0.08786809
Moved 1026.869 355 361.5 -0.01157408 -0.06815843
Moved 1026.899 372.1821 375.8704 0.02819926 -0.03119771
Moved 1026.93 383.751 386.751 0.05497922 -0.003212469
Moved 1026.961 390.1168 394.1168 0.06971468 0.01573229
Moved 1026.991 394.2168 399.2167 0.07920543 0.02884959
Moved 1027.022 397 402.4778 0.0856481 0.03723717
Moved 1027.053 398 405.3538 0.08796295 0.04463411
Moved 1027.083 399 406 0.09027779 0.04629618
Stationary 1027.114 399 406 0.09027779 0.04629618
Ended 1027.145 399 406 0.09027779 0.04629618
PhraseEnd 1028.281
