I will meet you at noon
Moved 1003.776 320.4279 519 -0.09160221 0.3369341
Moved 1003.806 337.8309 516.5282 -0.05131741 0.3305766
Moved 1003.837 347.9662 516 -0.02785593 0.329218
Moved 1003.868 358.0176 515 -0.004588813 0.326646
Moved 1003.898 365.018 512.6606 0.01161585 0.3206291
Moved 1003.929 371.4251 513 0.02644708 0.321502
Moved 1003.96 375.9532 512 0.03692885 0.31893
Moved 1003.991 382.2465 511 0.05149643 0.3163579
Ended 1004.021 390.5 511 0.0706019 0.3163579
Began 1004.82 345 546 -0.03472224 0.4063785
Stationary 1004.851 345 546 -0.03472224 0.4063785
Stationary 1004.882 345 546 -0.03472224 0.4063785
Stationary 1004.913 345 546 -0.03472224 0.4063785
Stationary 1004.943 345 546 -0.03472224 0.4063785
Stationary 1004.974 345 546 -0.03472224 0.4063785
Stationary 1005.005 345 546 -0.03472224 0.4063785
Stationary 1005.036 345 546 -0.03472224 0.4063785
Stationary 1005.066 345 546 -0.03472224 0.4063785
Moved 1005.097 364.8657 535.4537 0.01126329 0.3792533
Moved 1005.128 382.5 530 0.05208333 0.3652262
Moved 1005.159 396.4409 527.7118 0.08435399 0.3593409
Moved 1005.189 407.0453 524.2386 0.1089013 0.350408
Moved 1005.22 414.5 521.5 0.1261574 0.3433641
Moved 1005.251 421.8721 519.7093 0.1432224 0.3387584
Moved 1005.281 425.7938 518.2062 0.1523005 0.3348923
Moved 1005.312 430.9864 517 0.1643203 0.33179
Moved 1005.343 435.505 514.7475 0.17478 0.3259966
Moved 1005.374 440.0145 512.9855 0.1852189 0.3214646
Moved 1005.404 444.6142 512 0.1958662 0.31893
Moved 1005.435 452.5499 509.8167 0.2142359 0.3133145
Moved 1005.466 458.8968 510 0.2289277 0.3137859
Moved 1005.497 467.1119 510 0.2479442 0.3137859
Moved 1005.527 477.7713 510 0.2726188 0.3137859
Moved 1005.558 489.6752 517.9188 0.3001741 0.3341532
Moved 1005.589 500.7357 522.3679 0.3257771 0.3455963
Moved 1005.62 513.803 527.9015 0.3560254 0.3598288
Moved 1005.65 519.8741 529.8741 0.370079 0.3649025
Moved 1005.681 524.6354 531 0.3811005 0.3677982
Moved 1005.712 526.0147 531 0.3842933 0.3677982
Moved 1005.742 527 531 0.3865741 0.3677982
Stationary 1005.773 527 531 0.3865741 0.3677982
Moved 1005.804 518.6367 531 0.3672145 0.3677982
Moved 1005.835 501.8833 531 0.3284336 0.3677982
Moved 1005.865 488.7927 531 0.2981312 0.3677982
Moved 1005.896 469.4617 531 0.2533835 0.3677982
Moved 1005.927 456.3763 522.8752 0.2230931 0.3469013
Moved 1005.958 443.4478 522 0.1931661 0.3446501
Moved 1005.988 435.1405 521 0.1739364 0.3420781
Moved 1006.019 426.8164 519 0.1546677 0.3369341
Moved 1006.05 419.5173 517.1724 0.1377716 0.3322335
Moved 1006.081 415.5 517 0.1284723 0.33179
Moved 1006.111 411.9641 516 0.1202873 0.329218
Moved 1006.142 411 516 0.1180555 0.329218
Moved 1006.173 411 520.6249 0.1180555 0.3411133
Ended 1006.203 411 524 0.1180555 0.3497942
Began 1006.695 133 406 -0.5254629 0.04629618
Stationary 1006.726 133 406 -0.5254629 0.04629618
Stationary 1006.757 133 406 -0.5254629 0.04629618
Stationary 1006.787 133 406 -0.5254629 0.04629618
Stationary 1006.818 133 406 -0.5254629 0.04629618
Stationary 1006.849 133 406 -0.5254629 0.04629618
Stationary 1006.88 133 406 -0.5254629 0.04629618
Moved 1006.91 142.6609 413.6609 -0.5030997 0.06600015
Moved 1006.941 144.1551 415.1552 -0.4996409 0.06984341
Moved 1006.972 145 415 -0.4976852 0.06944436
Moved 1007.003 146.3576 416.3576 -0.4945425 0.07293615
Moved 1007.033 147.069 416 -0.4928958 0.07201634
Moved 1007.064 151.9802 417.9901 -0.4815274 0.07713498
Moved 1007.095 164.0048 418 -0.4536927 0.07716041
Moved 1007.125 176.5 418 -0.4247685 0.07716041
Moved 1007.156 189.8618 418 -0.3938384 0.07716041
Moved 1007.187 204.9404 404.7947 -0.3589342 0.04319619
Moved 1007.218 213.5 400 -0.3391204 0.03086416
Moved 1007.248 220.5107 395.7447 -0.322892 0.01991947
Moved 1007.279 225.678 393.322 -0.3109304 0.01368805
Moved 1007.31 232.33 392 -0.2955324 0.01028803
Moved 1007.341 242.0235 392 -0.2730937 0.01028803
Moved 1007.371 251.7311 397.2235 -0.2506225 0.02372294
Moved 1007.402 267.6252 411.1877 -0.2138306 0.05963902
Moved 1007.433 283.2098 429.4115 -0.177755 0.106511
Moved 1007.464 299.8218 449.7505 -0.1393014 0.1588232
Moved 1007.494 311.5742 463.889 -0.1120967 0.1951878
Moved 1007.525 325.8716 479.8716 -0.07900089 0.2362952
Moved 1007.556 339.6356 495.5627 -0.04713982 0.2766529
Moved 1007.586 351.073 507.0729 -0.02066443 0.3062575
Moved 1007.617 358.3063 514.2042 -0.003920496 0.3245992
Moved 1007.648 365.5863 521.5863 0.01293123 0.3435861
Moved 1007.679 373.8975 528.265 0.03217002 0.3607637
Moved 1007.709 379.7855 533.7855 0.04579971 0.3749627
Moved 1007.74 382.8448 536.8448 0.05288134 0.3828311
Moved 1007.771 385.6096 538 0.05928149 0.3858024
Moved 1007.802 387.5 539.5 0.06365737 0.3896604
Moved 1007.832 390.7089 540.8544 0.07108529 0.393144
Ended 1007.863 392 541.5 0.07407407 0.3948044
Began 1008.416 358 253 -0.004629641 -0.3472223
Stationary 1008.447 358 253 -0.004629641 -0.3472223
Stationary 1008.478 358 253 -0.004629641 -0.3472223
Stationary 1008.509 358 253 -0.004629641 -0.3472223
Moved 1008.539 358 262.2257 -0.004629641 -0.3234935
Moved 1008.57 358 264.8674 -0.004629641 -0.3166991
Moved 1008.601 365.6234 267.6234 0.01301706 -0.3096107
Moved 1008.632 367.0429 270.0429 0.01630306 -0.3033876
Moved 1008.662 368 272.812 0.01851857 -0.2962655
Moved 1008.693 369.5739 275.5739 0.0221617 -0.289162
Moved 1008.724 372.333 277 0.02854874 -0.2854939
Moved 1008.754 374.7414 280.4828 0.03412355 -0.2765361
Moved 1008.785 378.4952 283.4952 0.04281303 -0.268788
Moved 1008.816 384.5131 287.5131 0.05674323 -0.2584541
Moved 1008.847 391.0267 291.0267 0.07182111 -0.2494169
Moved 1008.877 399.874 293.4685 0.09230087 -0.2431366
Moved 1008.908 414.1457 298.4583 0.1253373 -0.2303027
Moved 1008.939 427.9306 300.9861 0.1572468 -0.2238011
Moved 1008.97 438 304.5 0.1805556 -0.2147634
Moved 1009 446.4499 307.15 0.2001154 -0.2079476
Moved 1009.031 455.7403 312.7403 0.221621 -0.1935693
Moved 1009.062 468.7153 329.7518 0.2516558 -0.1498154
Moved 1009.093 479.5414 349.9745 0.2767164 -0.09780208
Moved 1009.123 490.617 385.7554 0.3023543 -0.005773262
Moved 1009.154 500.0016 422.0065 0.3240778 0.08746508
Moved 1009.185 504.418 446.9263 0.334301 0.1515593
Moved 1009.215 506.863 462.9039 0.3399606 0.1926539
Moved 1009.246 510.627 482.3892 0.3486738 0.2427706
Moved 1009.277 513.3834 496.9172 0.3550542 0.2801368
Moved 1009.308 516.1497 509.7486 0.3614576 0.3131394
Moved 1009.338 517.5552 519.6656 0.3647112 0.3386461
Moved 1009.369 519 527.9721 0.3680556 0.3600105
Moved 1009.4 520 533.1733 0.3703704 0.373388
Moved 1009.431 520 537.2988 0.3703704 0.3839988
Moved 1009.461 520 540.3035 0.3703704 0.3917269
Moved 1009.492 521 541 0.3726852 0.3935184
Moved 1009.523 521 542 0.3726852 0.3960905
Stationary 1009.554 521 542 0.3726852 0.3960905
Moved 1009.584 506.8645 532.695 0.339964 0.3721578
Moved 1009.615 495.8473 517.4828 0.3144614 0.3330318
Moved 1009.646 483.2249 494.4499 0.2852429 0.2737908
Moved 1009.677 473.9244 469.7481 0.263714 0.2102574
Moved 1009.707 469.2097 445.887 0.2528001 0.1488861
Moved 1009.738 465.4423 425.6536 0.2440793 0.09684566
Moved 1009.769 465 410.4873 0.2430555 0.05783764
Moved 1009.799 464 397.228 0.2407408 0.02373452
Moved 1009.83 462.5 386 0.2372685 -0.005144111
Moved 1009.861 462 377.1822 0.2361111 -0.02782358
Moved 1009.892 461 370.7103 0.2337964 -0.0444694
Moved 1009.922 461 363.6542 0.2337964 -0.06261794
Moved 1009.953 459.7953 358.5906 0.2310076 -0.07564145
Moved 1009.984 460 349.0884 0.2314815 -0.1000814
Moved 1010.015 460 343.3416 0.2314815 -0.1148623
Moved 1010.045 459 336.6519 0.2291666 -0.1320684
Moved 1010.076 458 332.1249 0.2268519 -0.1437119
Moved 1010.107 456.2986 326.5971 0.2229133 -0.1579293
Moved 1010.138 453.7509 321.7509 0.2170158 -0.1703939
Moved 1010.168 451.1107 316.2214 0.2109045 -0.1846157
Moved 1010.199 446.7019 309.0529 0.200699 -0.2030532
Moved 1010.23 436.7774 296.3698 0.1777254 -0.2356743
Moved 1010.26 430.2356 287.3535 0.1625825 -0.2588646
Moved 1010.291 424.7021 279.0532 0.1497734 -0.2802131
Moved 1010.322 420.5901 270.7701 0.1402548 -0.3015171
Moved 1010.353 417.1095 267.1095 0.1321979 -0.3109324
Moved 1010.383 415 262.7689 0.1273148 -0.3220966
Moved 1010.414 414 259.6236 0.125 -0.3301862
Moved 1010.445 413 257.8704 0.1226852 -0.3346955
Stationary 1010.476 413 258 0.1226852 -0.3343622
Ended 1010.506 413 258 0.1226852 -0.3343622
PhraseEnd 1011.582
