I listen to the tape everyday
Moved 59.99171 379.4742 340.6312 0.04507919 -0.1218334
Moved 60.02237 351.8124 357.6649 -0.01895274 -0.07802249
Moved 60.05312 321.4947 381.2316 -0.08913268 -0.01740844
Moved 60.08388 298.9181 400.1967 -0.1413934 0.03137016
Moved 60.11457 285 415.5 -0.1736111 0.07073037
Moved 60.1453 269.7256 432.3293 -0.2089686 0.1140156
Moved 60.176 263.3928 442.4108 -0.2236278 0.1399455
Moved 60.20674 259.4535 449.093 -0.2327465 0.157132
Moved 60.23744 259 452.9922 -0.2337963 0.167161
Ended 60.26814 259 454.3787 -0.2337963 0.1707271
Began 60.88258 399 517 0.09027779 0.33179
Stationary 60.91323 399 517 0.09027779 0.33179
Stationary 60.94397 399 517 0.09027779 0.33179
Stationary 60.9747 399 517 0.09027779 0.33179
Stationary 61.00535 399 517 0.09027779 0.33179
Moved 61.03615 369.2869 496.2151 0.02149741 0.278331
Moved 61.06682 323.0538 458.2115 -0.08552352 0.180585
Moved 61.09758 284.6978 424.6978 -0.1743107 0.09438718
Moved 61.12826 246.0569 388.6679 -0.2637572 0.001717791
Moved 61.159 220.8432 363.8432 -0.3221223 -0.06213176
Moved 61.18963 207.5802 349.5802 -0.3528236 -0.09881642
Moved 61.22044 201.9026 342.9026 -0.3659662 -0.1159912
Moved 61.25116 198.6813 339.6813 -0.3734228 -0.1242765
Moved 61.28178 197 338 -0.3773148 -0.1286009
Moved 61.31258 195.5 338 -0.3807871 -0.1286009
Moved 61.34331 207.1873 346.7012 -0.353733 -0.1062211
Moved 61.37403 264.4173 387.2936 -0.2212562 -0.001816848
Moved 61.40478 355.1116 439.3262 -0.01131574 0.1320117
Moved 61.43548 410.5 464.5 0.1168981 0.1967592
Moved 61.46612 440.7085 476.9103 0.1868253 0.2286787
Moved 61.49689 471.4491 487.2347 0.2579839 0.2552333
Moved 61.52761 494.041 493.5068 0.31028 0.2713653
Moved 61.55837 506.7495 496.9499 0.3396979 0.2802208
Moved 61.58907 515.3893 498.6947 0.3596976 0.2847085
Moved 61.61979 518 499 0.3657407 0.2854938
Stationary 61.65048 518 499 0.3657407 0.2854938
Stationary 61.6812 518 499 0.3657407 0.2854938
Moved 61.7119 494.907 487.296 0.3122847 0.2553909
Moved 61.74265 445.5583 478.0649 0.1980515 0.2316483
Moved 61.7734 391.0668 473.0037 0.07191379 0.2186309
Moved 61.80409 353.2591 473 -0.015604 0.2186213
Moved 61.83479 314.2198 481.3901 -0.1059726 0.2402007
Moved 61.86553 281.3242 484.964 -0.18212 0.2493929
Moved 61.89623 263.5 487.5 -0.2233796 0.2559156
Moved 61.92696 252.5753 488 -0.2486682 0.2572016
Moved 61.9577 242.2698 488 -0.2725237 0.2572016
Moved 61.98841 234.0015 488 -0.2916631 0.2572016
Moved 62.01912 228.8312 489 -0.3036314 0.2597736
Moved 62.0498 227 489.8561 -0.3078704 0.2619754
Moved 62.08055 225.7735 490 -0.3107094 0.2623456
Ended 62.11126 226 490 -0.3101852 0.2623456
Began 62.97139 220 455 -0.3240741 0.172325
Stationary 63.00214 220 455 -0.3240741 0.172325
Stationary 63.03282 220 455 -0.3240741 0.172325
Moved 63.06353 251.4653 445.8428 -0.2512377 0.1487726
Moved 63.09427 279.4682 419.3757 -0.1864162 0.08069882
Moved 63.12495 309.5062 366.4465 -0.1168839 -0.05543595
Moved 63.15572 332.8372 305.9478 -0.06287694 -0.2110397
Moved 63.18639 347.5534 268.8575 -0.02881154 -0.3064364
Moved 63.21714 358.3036 236.6544 -0.003926754 -0.3892634
Moved 63.24783 361.1805 224.2781 0.002732575 -0.4210956
Moved 63.27858 362 217.1438 0.004629592 -0.4394451
Moved 63.30931 362 213.7266 0.004629592 -0.4482342
Moved 63.34001 362 213 0.004629592 -0.4501029
Stationary 63.37071 362 213 0.004629592 -0.4501029
Moved 63.40146 332.1397 252.6023 -0.06449148 -0.3482451
Moved 63.43219 305.8069 295.3416 -0.125447 -0.2383189
Moved 63.46285 282.4541 345.0919 -0.1795045 -0.1103605
Moved 63.4936 263.7464 383.4227 -0.2228093 -0.01177305
Moved 63.52432 250.7633 408.4734 -0.2528628 0.05265793
Moved 63.55503 244.5183 419.9634 -0.2673188 0.08221045
Moved 63.58575 239.0206 430.9587 -0.2800448 0.1104905
Moved 63.61647 235.7588 436.4824 -0.2875954 0.1246975
Moved 63.64719 233.2655 441.2036 -0.2933669 0.1368403
Moved 63.67788 230.6157 445.7687 -0.2995008 0.1485819
Moved 63.70864 229 449.1462 -0.3032407 0.1572689
Moved 63.73933 229 453.7888 -0.3032407 0.1692097
Moved 63.77003 229 461.864 -0.3032407 0.1899792
Moved 63.80079 245.8825 475.7565 -0.2641609 0.225711
Moved 63.83147 274.6023 495.1847 -0.1976799 0.2756808
Moved 63.86222 300.0591 505.8972 -0.1387521 0.3032333
Moved 63.89293 322.5542 512.1232 -0.08668011 0.3192468
Moved 63.92364 348.3453 513.8162 -0.0269784 0.3236011
Moved 63.95439 372.0717 514 0.02794375 0.324074
Moved 63.98507 388.7112 514 0.06646096 0.324074
Moved 64.01582 401.7409 506.2518 0.09662251 0.3041456
Moved 64.04652 419.5 502.5 0.1377314 0.2944958
Moved 64.07726 428.8391 500 0.1593498 0.2880658
Moved 64.10798 436.586 498 0.1772823 0.2829217
Moved 64.13869 445.4846 497 0.197881 0.2803498
Moved 64.16942 455.7602 497 0.2216672 0.2803498
Moved 64.20012 464.0402 497 0.2408338 0.2803498
Moved 64.23082 469.6649 497 0.253854 0.2803498
Moved 64.26154 476.4246 497 0.2695013 0.2803498
Moved 64.29229 478.9728 497 0.2754 0.2803498
Moved 64.32301 481.5 497 0.28125 0.2803498
Moved 64.3537 482 497 0.2824074 0.2803498
Moved 64.38445 483.3601 497 0.2855557 0.2803498
Moved 64.41515 483 495.5 0.2847222 0.2764916
Moved 64.44588 484.1671 496 0.2874238 0.2777777
Moved 64.47662 484 495.066 0.287037 0.2753754
Stationary 64.5073 484 495 0.287037 0.2752057
Stationary 64.53795 484 495 0.287037 0.2752057
Moved 64.56876 484 493.7597 0.287037 0.2720156
Moved 64.59947 484 492.3508 0.287037 0.2683918
Moved 64.63014 463.5884 484.2942 0.2397879 0.2476702
Moved 64.6609 404.0374 447.7603 0.1019383 0.1537042
Moved 64.6916 361.1815 417.0225 0.002734959 0.07464624
Moved 64.72231 330.4192 391.7773 -0.06847411 0.009715116
Moved 64.75304 314.4377 377.4377 -0.1054682 -0.02716653
Moved 64.78371 305.2678 369.2678 -0.1266948 -0.04817963
Moved 64.81447 299.4494 364.4494 -0.1401634 -0.0605726
Moved 64.84522 296.9681 363 -0.1459072 -0.06430049
Moved 64.87595 294.209 361 -0.152294 -0.06944452
Moved 64.90666 291.5 360 -0.1585648 -0.07201654
Moved 64.93739 288.991 360 -0.1643727 -0.07201654
Moved 64.96805 285.4464 360 -0.1725777 -0.07201654
Moved 64.99883 275.2585 360 -0.1961609 -0.07201654
Moved 65.02953 261.0553 368.9921 -0.2290387 -0.04888864
Moved 65.06023 235.4991 372.7501 -0.2881964 -0.03922317
Moved 65.09099 205.8414 374 -0.3568486 -0.03600823
Moved 65.12169 173.6808 374 -0.4312944 -0.03600823
Moved 65.15243 156.9923 374 -0.4699252 -0.03600823
Moved 65.1831 141.9487 374 -0.5047483 -0.03600823
Moved 65.21381 136.6917 374 -0.5169173 -0.03600823
Moved 65.24451 133.104 375.8959 -0.5252221 -0.03113193
Moved 65.27528 132 379.7067 -0.5277778 -0.02133067
Moved 65.30597 132 395.7228 -0.5277778 0.01986303
Moved 65.33672 167.37 434.9255 -0.4459028 0.120693
Moved 65.36744 206.5 471.5 -0.3553241 0.2147633
Moved 65.39814 248.4881 502.3051 -0.2581294 0.2939944
Moved 65.42886 277.1827 520.9904 -0.1917066 0.3420534
Moved 65.45959 303.5232 533.6962 -0.1307333 0.374733
Moved 65.49031 319.1632 539.0327 -0.09452968 0.3884584
Moved 65.52101 333.9048 543.7809 -0.06040553 0.400671
Moved 65.55173 344.6277 545 -0.03558392 0.4038065
Moved 65.58245 356.5251 546 -0.008043647 0.4063785
Moved 65.61315 366.9854 547.7463 0.01616985 0.4108702
Moved 65.64388 373 548 0.0300926 0.4115225
Moved 65.67462 376.2758 548 0.0376754 0.4115225
Moved 65.70534 379.0397 548 0.04407336 0.4115225
Ended 65.73608 381.1026 548 0.04884869 0.4115225
PhraseEnd 67.08766
