win first prize in the contest
Moved 224.6841 266.6793 460.6793 -0.2160201 0.1869323
Moved 224.7149 254.2943 443.0591 -0.2446891 0.1416128
Moved 224.7456 247.7647 434.2745 -0.259804 0.1190186
Moved 224.7762 239.1605 417.9343 -0.279721 0.07699134
Moved 224.8071 233.0161 407.5242 -0.2939442 0.05021648
Moved 224.8378 228.9949 397.9846 -0.3032527 0.02568033
Moved 224.8685 225.1138 389.3414 -0.3122365 0.003450142
Moved 224.8992 223.2429 383.4857 -0.3165674 -0.01161089
Moved 224.93 221 377.1119 -0.3217593 -0.02800435
Moved 224.9607 218.8032 372.8032 -0.3268445 -0.0390866
Moved 224.9914 219 368.9308 -0.3263889 -0.04904641
Moved 225.0222 217.5 366.5 -0.3298611 -0.05529835
Moved 225.0529 218 365.7508 -0.3287037 -0.05722532
Stationary 225.0836 218 366 -0.3287037 -0.05658444
Moved 225.1143 230.2698 366 -0.3003013 -0.05658444
Moved 225.1451 243.4888 383.391 -0.2697019 -0.01185445
Moved 225.1757 253.4071 395.6107 -0.2467428 0.01957489
Moved 225.2065 265.4211 409.8948 -0.2189325 0.05631384
Moved 225.2372 277.4001 424.7502 -0.1912034 0.09452199
Moved 225.268 292.1053 443.5474 -0.1571636 0.1428688
Moved 225.2986 300.3075 454.0767 -0.138177 0.1699504
Moved 225.3294 311.5312 466.164 -0.1121963 0.201039
Moved 225.3601 324.0599 479.0599 -0.08319467 0.2342074
Moved 225.3908 334.0676 490.0845 -0.06002873 0.2625628
Moved 225.4216 344.7249 501.7249 -0.03535911 0.2925021
Moved 225.4523 350.5662 508.5662 -0.0218375 0.3100982
Moved 225.483 355.3069 513.9603 -0.01086374 0.3239718
Moved 225.5137 360.4492 519.4492 0.001039803 0.3380893
Moved 225.5444 365.171 525.171 0.0119698 0.3528059
Moved 225.5752 367.9748 529.9747 0.01846006 0.3651613
Moved 225.6059 369.5 534 0.02199074 0.3755144
Moved 225.6366 370 536.3846 0.02314816 0.3816475
Ended 225.6674 371 537 0.025463 0.3832304
Began 226.1897 557 509 0.4560185 0.3112139
Stationary 226.2204 557 509 0.4560185 0.3112139
Stationary 226.2511 557 509 0.4560185 0.3112139
Moved 226.2819 542.8691 509 0.423308 0.3112139
Moved 226.3125 531.7318 519.1755 0.3975272 0.3373855
Moved 226.3433 523.3245 519.3378 0.3780659 0.3378028
Moved 226.374 508.6417 520 0.3440779 0.3395061
Moved 226.4048 484.3971 520 0.2879562 0.3395061
Moved 226.4355 460.4773 508.7078 0.2325864 0.3104624
Moved 226.4662 441.5 504.5 0.1886574 0.2996398
Moved 226.4969 430.4302 501.6075 0.1630328 0.2922004
Moved 226.5276 421.7125 501 0.1428529 0.2906378
Moved 226.5584 411.9684 500 0.1202973 0.2880658
Moved 226.5891 402.782 499 0.09903241 0.2854938
Moved 226.6198 393.6156 497.9039 0.07781397 0.2826747
Moved 226.6506 381.0032 497.0008 0.04861842 0.2803518
Moved 226.6813 372.2541 496.1271 0.02836595 0.2781046
Moved 226.712 364.7661 496 0.01103262 0.2777777
Moved 226.7427 358.2057 496 -0.004153351 0.2777777
Moved 226.7735 351.7004 496 -0.01921202 0.2777777
Moved 226.8042 344.9632 496 -0.03480742 0.2777777
Moved 226.8349 340 496 -0.04629632 0.2777777
Moved 226.8656 330.8574 496 -0.06745974 0.2777777
Moved 226.8963 324.5092 503 -0.08215452 0.2957818
Moved 226.927 317.7816 506.1092 -0.09772783 0.3037787
Moved 226.9578 311.0377 507.6541 -0.1133386 0.3077523
Moved 226.9885 303.9631 511.0369 -0.129715 0.3164527
Moved 227.0192 297.4704 513 -0.1447445 0.321502
Moved 227.05 292.6851 516.1575 -0.1558216 0.329623
Moved 227.0807 287.6403 518.6799 -0.1674993 0.3361107
Moved 227.1114 282.9016 521.0983 -0.1784684 0.342331
Moved 227.1422 278.5839 523.4161 -0.1884631 0.3482923
Moved 227.1729 275.0082 525.9918 -0.1967403 0.3549171
Moved 227.2036 271.1421 528.8579 -0.2056896 0.3622888
Moved 227.2343 267.2801 531.72 -0.2146295 0.36965
Moved 227.265 265.8514 533.1486 -0.2179365 0.3733245
Moved 227.2958 263.9482 535.0519 -0.2223423 0.3782198
Stationary 227.3265 264 535 -0.2222222 0.3780863
Stationary 227.3572 264 535 -0.2222222 0.3780863
Moved 227.388 276 535 -0.1944444 0.3780863
Moved 227.4186 289.6369 535 -0.1628775 0.3780863
Moved 227.4494 314.9221 522.7234 -0.1043471 0.3465107
Moved 227.4801 342.8249 516.0389 -0.03975719 0.3293182
Moved 227.5109 361.6197 513.4829 0.003749232 0.322744
Moved 227.5416 381.7061 509.6134 0.05024572 0.3127916
Moved 227.5722 400.7281 507.7531 0.09427796 0.3080069
Moved 227.603 417.8185 506 0.133839 0.3034978
Moved 227.6337 432.1172 504 0.166938 0.2983539
Moved 227.6645 442.2575 504 0.1904108 0.2983539
Moved 227.6952 453.1216 503 0.2155593 0.2957818
Moved 227.7259 460.6584 503 0.2330055 0.2957818
Moved 227.7566 468.4402 503 0.2510189 0.2957818
Moved 227.7874 475.7845 503 0.2680197 0.2957818
Moved 227.8181 484.3925 503 0.2879457 0.2957818
Moved 227.8488 490.0072 503 0.3009427 0.2957818
Moved 227.8795 492.8745 503 0.3075799 0.2957818
Moved 227.9102 494.3003 503 0.3108803 0.2957818
Moved 227.941 495 503 0.3125 0.2957818
Stationary 227.9717 495 503 0.3125 0.2957818
Moved 228.0024 478.0631 498.0395 0.2732943 0.2830232
Moved 228.0331 448.5034 476.2529 0.204869 0.2269877
Moved 228.0639 428.4555 463.4097 0.1584617 0.1939548
Moved 228.0946 408.0972 447.369 0.1113362 0.152698
Moved 228.1253 389.02 432.1833 0.06717592 0.1136402
Moved 228.1561 368.7475 415.8196 0.02024889 0.07155246
Moved 228.1868 354.2496 403.7997 -0.01331101 0.04063692
Moved 228.2175 339.8761 392.3009 -0.04658302 0.01106195
Moved 228.2482 322.2746 379.5622 -0.08732725 -0.02170225
Moved 228.2789 309.5208 371.3125 -0.11685 -0.04292068
Moved 228.3097 294.345 359.076 -0.1519791 -0.07439295
Moved 228.3401 280.592 348.194 -0.1838148 -0.1023816
Moved 228.3711 267.642 341.0568 -0.2137916 -0.1207387
Moved 228.4018 254.938 332.9628 -0.243199 -0.1415566
Moved 228.4326 244.3737 326.2491 -0.2676534 -0.1588242
Moved 228.4633 234.7552 319.7552 -0.2899184 -0.1755266
Moved 228.494 225.5 313 -0.3113426 -0.1929013
Moved 228.5248 216.6443 305.6443 -0.3318418 -0.2118202
Moved 228.5555 209.033 298.0496 -0.3494605 -0.2313541
Moved 228.5862 196.1503 287.4335 -0.3792817 -0.2586586
Moved 228.6169 194.3998 285.3998 -0.3833338 -0.2638895
Moved 228.6477 187.4673 279.4673 -0.3993813 -0.279148
Moved 228.6784 183.8654 275.8654 -0.4077191 -0.2884121
Moved 228.709 180.0012 273.0012 -0.4166639 -0.2957789
Moved 228.7398 177.4878 270.4878 -0.422482 -0.3022434
Moved 228.7705 175.6281 268.6281 -0.4267869 -0.3070267
Moved 228.8013 174.7505 268 -0.4288182 -0.308642
Stationary 228.832 174.7505 268 -0.4288182 -0.308642
Moved 228.8627 185.4275 282.113 -0.4041031 -0.2723432
Moved 228.8934 202.2836 308.02 -0.3650842 -0.2057101
Moved 228.9242 216.1289 337.2578 -0.3330349 -0.1305098
Moved 228.9549 225.8432 360.608 -0.3105482 -0.07045275
Moved 228.9856 235.4931 382.6484 -0.2882103 -0.01376438
Moved 229.0163 241.401 399.2028 -0.2745348 0.02881376
Moved 229.0471 247 414.5 -0.2615741 0.0681584
Moved 229.0778 253.1506 434.4517 -0.2473367 0.1194744
Moved 229.1085 255 444.8391 -0.2430556 0.146191
Moved 229.1392 256.8177 453.4531 -0.2388479 0.1683463
Moved 229.1699 258 459.5486 -0.2361111 0.1840242
Moved 229.2007 260.2328 466.4657 -0.2309425 0.2018149
Moved 229.2314 261 473.1951 -0.2291666 0.219123
Moved 229.2621 262 480.9073 -0.2268519 0.2389592
Moved 229.2928 262 491.421 -0.2268519 0.2660004
Moved 229.3236 263.3539 499.0618 -0.2237177 0.2856526
Moved 229.3543 263 507.681 -0.2245371 0.3078216
Moved 229.385 264 513.6861 -0.2222222 0.3232667
Moved 229.4158 264 520.9807 -0.2222222 0.3420283
Moved 229.4465 264 527.0508 -0.2222222 0.3576408
Moved 229.4772 264 533.7899 -0.2222222 0.3749738
Moved 229.5079 264 539.856 -0.2222222 0.3905761
Moved 229.5386 264 543.8033 -0.2222222 0.4007285
Moved 229.5694 264 546.6713 -0.2222222 0.4081052
Ended 229.6001 264 547 -0.2222222 0.4089505
Began 230.061 469 503 0.2523148 0.2957818
Stationary 230.0917 469 503 0.2523148 0.2957818
Stationary 230.1225 469 503 0.2523148 0.2957818
Stationary 230.1532 469 503 0.2523148 0.2957818
Stationary 230.1839 469 503 0.2523148 0.2957818
Moved 230.2146 469 490.4174 0.2523148 0.2634191
Moved 230.2453 454.8369 475.7825 0.2195298 0.2257779
Moved 230.2761 443.9213 459.2284 0.1942623 0.1832006
Moved 230.3068 434.169 445.7112 0.1716874 0.1484342
Moved 230.3375 427.0052 433.342 0.1551047 0.1166204
Moved 230.3683 419.4099 422.2132 0.1375229 0.08799686
Moved 230.399 413.4633 413.695 0.1237577 0.06608786
Moved 230.4297 407.1026 403.8377 0.1090339 0.04073476
Moved 230.4604 401.0016 394.5024 0.09491105 0.01672415
Moved 230.4912 390.4362 377.1542 0.07045408 -0.02789548
Moved 230.5219 384.5667 368.5668 0.0568675 -0.04998258
Moved 230.5526 375.9485 355.2647 0.03691782 -0.08419579
Moved 230.5833 368.5 344 0.01967589 -0.1131688
Moved 230.614 363.9135 335.8703 0.009059112 -0.1340785
Moved 230.6448 359.0727 324.218 -0.002146612 -0.1640484
Moved 230.6755 355.3916 317.3916 -0.01066759 -0.181606
Moved 230.7062 352.3257 308.9772 -0.01776447 -0.2032478
Moved 230.737 350.7787 302.5573 -0.02134572 -0.2197601
Moved 230.7676 351 294.8156 -0.02083332 -0.2396719
Moved 230.7984 351 287.0734 -0.02083332 -0.2595851
Moved 230.8291 351 282 -0.02083332 -0.2726338
Moved 230.8598 365.7095 273.2905 0.01321634 -0.2950347
Moved 230.8906 373.3124 266.6876 0.0308158 -0.3120177
Moved 230.9213 379.962 260.019 0.0462083 -0.3291693
Moved 230.952 383.5476 256.4524 0.05450835 -0.3383426
Moved 230.9828 386.4202 253.5798 0.06115784 -0.345731
Moved 231.0134 388.5 252.5 0.06597221 -0.3485083
Moved 231.0442 390.0822 250.9178 0.06963462 -0.3525776
Moved 231.0749 391.2991 249.7009 0.07245163 -0.3557076
Stationary 231.1057 391.2991 249.7009 0.07245163 -0.3557076
Moved 231.1364 392.0106 249 0.07409871 -0.3575103
Moved 231.1671 392 247.6266 0.07407407 -0.3610428
Ended 231.1978 393 248 0.07638891 -0.3600824
Began 232.3961 297 503 -0.1458333 0.2957818
Stationary 232.4268 297 503 -0.1458333 0.2957818
Stationary 232.4576 297 503 -0.1458333 0.2957818
Stationary 232.4882 297 503 -0.1458333 0.2957818
Stationary 232.519 297 503 -0.1458333 0.2957818
Moved 232.5497 297 493.9952 -0.1458333 0.2726215
Moved 232.5805 307.4413 484.6984 -0.1216636 0.2487097
Moved 232.6111 322.457 468.8001 -0.08690501 0.2078192
Moved 232.6419 334.304 455.4351 -0.05948136 0.1734441
Moved 232.6726 346.5293 441.4707 -0.03118217 0.1375275
Moved 232.7033 356.0236 429.9764 -0.009204745 0.107964
Moved 232.7341 364.0021 420.3304 0.00926425 0.08315431
Moved 232.7648 370.8721 411.6918 0.02516687 0.0609357
Moved 232.7955 377.9518 405.0483 0.04155497 0.04384845
Moved 232.8262 383.2785 397.5823 0.05388538 0.02464573
Moved 232.8569 390.8636 388.5153 0.07144342 0.001325136
Moved 232.8877 396.9898 379.0204 0.08562446 -0.02309564
Moved 232.9184 402.7173 372.2827 0.09888261 -0.04042519
Moved 232.9491 405.2283 366.315 0.1046953 -0.05577425
Moved 232.9799 406.7327 364.2673 0.1081776 -0.0610408
Moved 233.0106 408 361.3976 0.1111111 -0.06842193
Moved 233.0414 409 358.5221 0.113426 -0.07581765
Moved 233.072 409 353.948 0.113426 -0.08758246
Moved 233.1026 409 350.096 0.113426 -0.09748968
Moved 233.1335 409 347.2248 0.113426 -0.1048745
Moved 233.1642 409 346 0.113426 -0.1080248
Stationary 233.195 409 346 0.113426 -0.1080248
Stationary 233.2256 409 346 0.113426 -0.1080248
Moved 233.2564 399.09 346 0.09048621 -0.1080248
Moved 233.2871 393.2036 356.7964 0.0768602 -0.08025628
Moved 233.3178 386.3023 365.0465 0.06088505 -0.05903683
Moved 233.3485 378.3607 376.8524 0.04250159 -0.02867184
Moved 233.3793 368.6463 388.4421 0.02001454 0.001137188
Moved 233.41 359.4988 399.5012 -0.001160105 0.02958109
Moved 233.4408 348.5482 413.9421 -0.02650877 0.06672353
Moved 233.4715 338.9104 427.4528 -0.04881859 0.1014732
Moved 233.5022 329.0569 438.9431 -0.0716275 0.1310264
Moved 233.5329 322.0613 448.6733 -0.08782104 0.1560527
Moved 233.5636 314.1801 458.4265 -0.1060645 0.1811381
Moved 233.5944 308.0415 467.4378 -0.1202744 0.2043153
Moved 233.6251 303.9815 474.0369 -0.1296724 0.2212884
Moved 233.6558 299.2207 480.669 -0.1406929 0.2383461
Moved 233.6865 294.4888 490.2667 -0.1516462 0.2630316
Moved 233.7173 290.3732 498.8805 -0.1611732 0.2851864
Moved 233.748 286.8548 505.4356 -0.1693176 0.3020462
Moved 233.7787 283.9825 511.035 -0.1759665 0.3164481
Moved 233.8094 280.2196 517.6706 -0.1846769 0.3335148
Moved 233.8402 277.5 521.5 -0.1909722 0.3433641
Moved 233.8709 274.6769 527.6462 -0.1975071 0.3591722
Moved 233.9016 271.8117 532.3766 -0.2041396 0.371339
Moved 233.9324 267.9424 538.1152 -0.2130964 0.3860987
Moved 233.9631 265.4099 542.1801 -0.2189585 0.3965537
Moved 233.9937 262.5432 546.9135 -0.2255943 0.4087282
Moved 234.0245 259.6682 549.3318 -0.2322496 0.4149481
Moved 234.0552 258.9018 551.0983 -0.2340237 0.4194914
Ended 234.086 259 551 -0.2337963 0.4192385
Began 234.9463 297 217 -0.1458333 -0.4398148
Stationary 234.9771 297 217 -0.1458333 -0.4398148
Stationary 235.0078 297 217 -0.1458333 -0.4398148
Stationary 235.0384 297 217 -0.1458333 -0.4398148
Moved 235.0691 297 234.6401 -0.1458333 -0.3944442
Moved 235.0999 316.947 265.5695 -0.09965976 -0.3148932
Moved 235.1306 334.0783 300.3722 -0.060004 -0.2253802
Moved 235.1614 350.8145 328.8265 -0.02126286 -0.1521953
Moved 235.1921 364.3611 351.7778 0.01009514 -0.09316424
Moved 235.2228 375.4623 366.8279 0.03579248 -0.05445503
Moved 235.2536 390.1881 379.9505 0.06987979 -0.0207036
Moved 235.2843 403.2394 394.0492 0.1000912 0.01555855
Moved 235.315 414.0408 405.0408 0.1250945 0.04382922
Moved 235.3457 424.6114 416.0742 0.1495634 0.07220727
Moved 235.3764 433.2278 424.2278 0.1695088 0.09317841
Moved 235.4072 438.9169 429.9169 0.182678 0.107811
Moved 235.4379 445.6588 435.6588 0.1982843 0.1225792
Moved 235.4686 452.3894 440.3894 0.2138643 0.1347464
Moved 235.4992 457.2975 444.2975 0.2252257 0.1447982
Moved 235.5301 465.1494 452.224 0.2434013 0.1651851
Moved 235.5608 470.894 457.894 0.256699 0.1797684
Moved 235.5915 475.6083 463.4125 0.267612 0.193962
Moved 235.6222 482.0636 471.0636 0.2825545 0.2136409
Moved 235.6529 487.2289 479.6868 0.2945114 0.2358198
Moved 235.6837 492.0965 485.193 0.3057789 0.2499819
Moved 235.7144 495.7228 490.7228 0.3141731 0.2642046
Moved 235.7451 498.4851 495.9702 0.3205673 0.2777009
Moved 235.7758 500.3561 497.3561 0.3248984 0.2812657
Moved 235.8066 501.2284 498 0.3269177 0.2829217
Stationary 235.8373 501.2284 498 0.3269177 0.2829217
Moved 235.8681 501 480.298 0.3263889 0.237392
Moved 235.8987 497.1934 449.4743 0.3175772 0.1581128
Moved 235.9295 487.7348 420.7826 0.2956824 0.08431729
Moved 235.9602 484.0403 401.2015 0.2871304 0.03395457
Moved 235.9909 480.1768 383.8838 0.2781869 -0.01058704
Moved 236.0217 476.3004 369.2015 0.2692138 -0.04834995
Moved 236.0524 472.7031 357.2578 0.2608867 -0.07906956
Moved 236.0831 469.9243 344.6974 0.2544545 -0.1113749
Moved 236.1139 467.0545 329.3268 0.2478113 -0.1509085
Moved 236.1445 464.1896 319.5687 0.2411796 -0.1760064
Moved 236.1753 464 312.9259 0.2407408 -0.1930918
Moved 236.206 461.7665 306.533 0.2355706 -0.2095346
Moved 236.2367 461 298.6878 0.2337964 -0.2297124
Moved 236.2675 457.5765 289.8648 0.2258716 -0.2524053
Moved 236.2982 453.0421 283.0421 0.2153752 -0.2699535
Moved 236.3289 448.2556 276.2556 0.2042952 -0.2874086
Moved 236.3596 442.5243 276 0.1910284 -0.288066
Moved 236.3904 436.5945 276 0.1773021 -0.288066
Moved 236.4211 428.9612 282.7958 0.1596325 -0.2705869
Moved 236.4518 417.7986 301.4028 0.133793 -0.2227295
Moved 236.4826 404.3761 324.4359 0.1027223 -0.1634881
Moved 236.5133 393.1794 343.686 0.07680415 -0.1139763
Moved 236.544 383.5228 359.9544 0.05445093 -0.0721338
Moved 236.5747 372.5395 375.1526 0.02902667 -0.03304383
Moved 236.6055 363.5573 390.8854 0.008234481 0.007421352
Moved 236.6362 351.6985 410.4523 -0.01921654 0.05774777
Moved 236.6669 343.2172 428.6743 -0.03884917 0.1046147
Moved 236.6976 336.3665 444.0837 -0.05470713 0.1442482
Moved 236.7284 329.9217 455.7972 -0.06962577 0.1743754
Moved 236.7591 323.5481 476.5816 -0.08437932 0.2278333
Moved 236.7898 318.9067 492.5599 -0.09512345 0.2689297
Moved 236.8205 314.5689 504.8622 -0.1051646 0.3005716
Moved 236.8512 311.04 514.44 -0.1133334 0.3252057
Moved 236.882 309.6445 521.711 -0.1165636 0.3439068
Moved 236.9127 309 533 -0.1180555 0.3729423
Moved 236.9434 309 536.3401 -0.1180555 0.3815331
Moved 236.9742 308.3529 542.647 -0.1195534 0.3977546
Moved 237.0049 308 548 -0.1203704 0.4115225
Moved 237.0356 307 550.3811 -0.1226852 0.4176468
Moved 237.0663 304.0894 551.9106 -0.1294226 0.4215807
Moved 237.097 298.6613 552 -0.1419877 0.4218106
Moved 237.1278 287.7127 552 -0.1673317 0.4218106
Moved 237.1585 275.4204 552 -0.1957862 0.4218106
Moved 237.1892 262.8955 540.9478 -0.2247789 0.393384
Moved 237.22 252.3118 535.2078 -0.2492783 0.3786208
Moved 237.2507 241.9421 526.7065 -0.2732822 0.3567554
Moved 237.2814 236.3792 520.0688 -0.2861593 0.339683
Moved 237.3121 230.6404 513.6404 -0.2994435 0.3231492
Moved 237.3428 227.9466 506.8932 -0.3056791 0.3057953
Moved 237.3736 221.9916 493.9833 -0.3194638 0.2725906
Moved 237.4043 220.552 486.7599 -0.3227963 0.2540121
Moved 237.435 217.6895 472.1373 -0.3294224 0.2164023
Moved 237.4657 216.8176 459.2705 -0.3314407 0.1833089
Moved 237.4964 217 447.2452 -0.3310185 0.1523795
Moved 237.5268 217 436.1657 -0.3310185 0.1238829
Moved 237.558 217 428.0292 -0.3310185 0.1029556
Moved 237.5887 217 417.921 -0.3310185 0.07695732
Moved 237.6194 217 409.3858 -0.3310185 0.05500456
Moved 237.6501 217 402.3337 -0.3310185 0.03686661
Moved 237.6808 217 396.9278 -0.3310185 0.02296236
Moved 237.7115 217 391.9479 -0.3310185 0.01015412
Moved 237.7422 217 387.189 -0.3310185 -0.002086113
Moved 237.773 217 383.4396 -0.3310185 -0.01172957
Moved 237.8037 217 381.3488 -0.3310185 -0.01710703
Moved 237.8345 217 380 -0.3310185 -0.02057613
Moved 237.8652 217 379 -0.3310185 -0.02314815
Moved 237.8959 217 377.0624 -0.3310185 -0.02813182
Stationary 237.9266 217 377 -0.3310185 -0.02829226
Moved 237.9574 231.2985 377 -0.2979201 -0.02829226
Moved 237.9881 265.4594 414.6486 -0.2188441 0.06854045
Moved 238.0188 292.4708 453.7399 -0.1563176 0.1690839
Moved 238.0495 314.2857 479.1714 -0.1058202 0.2344942
Moved 238.0803 338.0373 506.5435 -0.05083968 0.3048957
Moved 238.111 354.8855 525.2626 -0.01183912 0.3530416
Moved 238.1417 366.691 535.9214 0.01548857 0.3804562
Moved 238.1724 370.7704 540.7704 0.02493153 0.3929278
Moved 238.2031 373.6378 544.6378 0.0315689 0.402875
Moved 238.2339 376.5 547.5 0.03819446 0.4102365
Moved 238.2646 377 549.0128 0.03935188 0.4141273
Moved 238.2953 378 549.8798 0.04166663 0.4163575
Moved 238.3261 379 550.7411 0.04398147 0.4185728
Moved 238.3568 379 551.5 0.04398147 0.4205247
Ended 238.3875 379 552 0.04398147 0.4218106
PhraseEnd 239.2478
