this is a non profit organization
Moved 1291.559 446 213.8364 0.199074 -0.4479516
Moved 1291.59 446 205.636 0.199074 -0.4690433
Ended 1291.621 447 202 0.2013889 -0.4783951
Began 1292.112 383 408 0.05324075 0.05144025
Stationary 1292.143 383 408 0.05324075 0.05144025
Moved 1292.173 351.3734 408 -0.01996909 0.05144025
Moved 1292.204 332.2874 408 -0.06414965 0.05144025
Moved 1292.235 321.6763 408 -0.08871217 0.05144025
Moved 1292.266 308.0287 408 -0.120304 0.05144025
Moved 1292.296 299.5291 408 -0.139979 0.05144025
Moved 1292.327 297.0059 408 -0.1458197 0.05144025
Stationary 1292.358 297 408 -0.1458333 0.05144025
Moved 1292.388 310.175 424.4357 -0.1153357 0.09371322
Moved 1292.419 330.7016 440.0847 -0.06782035 0.1339625
Moved 1292.45 349.6595 451.922 -0.02393623 0.1644084
Moved 1292.481 384.9453 467.3781 0.05774359 0.2041617
Moved 1292.511 428.0709 480.7856 0.1575715 0.238646
Moved 1292.542 471.2177 491.4042 0.2574483 0.2659572
Moved 1292.573 532.9823 503.3882 0.400422 0.2967804
Moved 1292.603 558.1515 508.4303 0.4586839 0.3097486
Moved 1292.634 577.6357 511.1816 0.5037864 0.3168251
Moved 1292.665 593.9916 512.5983 0.5416472 0.3204689
Moved 1292.696 605.4412 515.4804 0.568151 0.3278817
Moved 1292.726 610.3438 518.3438 0.5794994 0.3352461
Moved 1292.757 614.2235 520.2235 0.5884804 0.3400809
Moved 1292.788 615 520.7735 0.5902778 0.3414955
Moved 1292.818 615 522 0.5902778 0.3446501
Moved 1292.849 615 523.0752 0.5902778 0.3474155
Moved 1292.88 615 524.2504 0.5902778 0.3504381
Moved 1292.911 593.0852 525.9095 0.5395491 0.3547055
Moved 1292.941 544.1882 526 0.4263615 0.3549381
Moved 1292.972 478.5181 517 0.2743476 0.33179
Moved 1293.003 436.3085 514.7693 0.1766399 0.3260526
Moved 1293.033 394.7953 511.8905 0.08054475 0.3186483
Moved 1293.064 366.1423 510.0203 0.01421829 0.3138382
Moved 1293.095 343.4911 507.3559 -0.03821502 0.3069852
Moved 1293.125 324.2422 503.606 -0.08277272 0.2973405
Moved 1293.156 306.1454 498.735 -0.1246634 0.2848123
Moved 1293.187 292.3124 494.8625 -0.1566842 0.274852
Moved 1293.218 285.056 493 -0.1734814 0.2700616
Moved 1293.248 278.4435 491.4812 -0.1887881 0.2661553
Moved 1293.279 272.217 489.6085 -0.2032013 0.2613388
Moved 1293.31 270.5 490 -0.2071759 0.2623456
Moved 1293.341 271 490 -0.2060186 0.2623456
Moved 1293.371 305.7798 513.7628 -0.1255097 0.3234638
Moved 1293.402 361.1901 528.0248 0.002754728 0.3601459
Moved 1293.433 384.2911 532.2347 0.05622943 0.370974
Moved 1293.463 462.0388 536 0.2362008 0.3806583
Moved 1293.494 503.836 536 0.3329538 0.3806583
Moved 1293.525 532.9562 536 0.4003616 0.3806583
Moved 1293.556 547.4399 536 0.4338886 0.3806583
Moved 1293.586 551.1523 536 0.4424822 0.3806583
Moved 1293.617 552 536 0.4444444 0.3806583
Stationary 1293.648 552 536 0.4444444 0.3806583
Moved 1293.678 501.9706 495.1673 0.3286358 0.275636
Moved 1293.709 435.4157 448.724 0.1745734 0.156183
Moved 1293.74 383.5777 411.5284 0.05457809 0.06051534
Moved 1293.771 344.2284 381.6907 -0.03650829 -0.01622769
Moved 1293.801 318.6079 363.1733 -0.09581496 -0.06385474
Moved 1293.832 301.7975 352.6785 -0.1347279 -0.09084748
Moved 1293.863 289.7482 344.3741 -0.16262 -0.1122066
Moved 1293.893 287.1348 343 -0.1686694 -0.1157408
Stationary 1293.924 287 343 -0.1689815 -0.1157408
Moved 1293.955 309.1932 362.3546 -0.1176082 -0.06596059
Moved 1293.985 346.5728 394.3632 -0.03108139 0.01636611
Moved 1294.016 383.0828 426.0745 0.05343239 0.09792822
Moved 1294.047 412.8092 455.9283 0.1222435 0.1747125
Moved 1294.078 442.0006 479.2505 0.1898162 0.2346977
Moved 1294.108 462.5343 497.2175 0.2373479 0.2809092
Moved 1294.139 476.033 509.8264 0.2685948 0.3133393
Moved 1294.17 482.1547 516.1547 0.2827654 0.3296158
Moved 1294.201 483 521.4306 0.2847222 0.3431856
Moved 1294.231 483 524.5 0.2847222 0.3510802
Moved 1294.262 456.7531 530.7216 0.2239656 0.3670821
Moved 1294.293 418.2961 532 0.1349448 0.3703703
Moved 1294.323 387.8235 532 0.06440639 0.3703703
Moved 1294.354 358.6721 532 -0.003073712 0.3703703
Moved 1294.385 341.5372 522.0149 -0.04273787 0.3446884
Moved 1294.416 330.9 521 -0.06736105 0.3420781
Moved 1294.446 326.0854 519 -0.07850602 0.3369341
Stationary 1294.477 326 519 -0.07870371 0.3369341
Ended 1294.508 326 519 -0.07870371 0.3369341
Began 1295.306 522 510 0.375 0.3137859
Stationary 1295.337 522 510 0.375 0.3137859
Stationary 1295.368 522 510 0.375 0.3137859
Stationary 1295.398 522 510 0.375 0.3137859
Stationary 1295.429 522 510 0.375 0.3137859
Moved 1295.46 506.8917 521.1083 0.3400271 0.3423566
Moved 1295.491 501.1414 524.4293 0.3267163 0.3508982
Moved 1295.521 496.3747 527 0.3156821 0.3575102
Moved 1295.552 489.3607 529 0.299446 0.3626543
Moved 1295.583 481.7716 530.7428 0.2818786 0.3671367
Moved 1295.613 473.1472 531 0.2619148 0.3677982
Moved 1295.644 460.3369 531 0.2322614 0.3677982
Moved 1295.675 438.8389 531 0.1824974 0.3677982
Moved 1295.706 406.2169 520.2028 0.1069836 0.3400277
Moved 1295.736 372.7319 515.2277 0.02947211 0.3272316
Moved 1295.767 348.2004 514 -0.02731378 0.324074
Moved 1295.798 327.8836 513 -0.07434358 0.321502
Moved 1295.828 309.8721 512 -0.1160369 0.31893
Moved 1295.859 299.9506 512 -0.1390034 0.31893
Moved 1295.89 295.5473 512 -0.149196 0.31893
Moved 1295.921 292.838 512 -0.1554676 0.31893
Moved 1295.951 291.5 512 -0.1585648 0.31893
Stationary 1295.982 291.5 512 -0.1585648 0.31893
Stationary 1296.013 291.5 512 -0.1585648 0.31893
Stationary 1296.043 291.5 512 -0.1585648 0.31893
Moved 1296.074 292 510.8233 -0.1574074 0.3159034
Moved 1296.105 322.3792 463.2416 -0.08708517 0.1935225
Moved 1296.135 344.7687 416.8731 -0.03525769 0.07426199
Moved 1296.166 355.9815 391.3764 -0.009302 0.008684166
Moved 1296.197 360.3003 375.9489 0.0006951888 -0.03099583
Moved 1296.228 360 363.714 0 -0.0624641
Moved 1296.258 341.4435 353.1663 -0.04295488 -0.08959287
Moved 1296.289 311.0162 351 -0.1133884 -0.09516476
Moved 1296.32 272.1978 368.1904 -0.2032457 -0.05095062
Moved 1296.351 227.141 386.4295 -0.3075439 -0.004039341
Moved 1296.381 193.1438 398.3568 -0.3862413 0.02663765
Moved 1296.412 175.4177 403.7165 -0.4272739 0.04042303
Moved 1296.443 166.5091 405.4969 -0.4478956 0.04500232
Moved 1296.473 161.2791 406 -0.4600021 0.04629618
Moved 1296.504 159.5 407.5 -0.4641204 0.05015428
Moved 1296.535 159 408.7604 -0.4652778 0.05339598
Moved 1296.566 165.4469 423.7363 -0.4503543 0.09191442
Moved 1296.596 191.5988 455.5988 -0.3898176 0.1738652
Moved 1296.627 219.5148 481.1243 -0.3251971 0.2395173
Moved 1296.658 242.6414 500.7311 -0.2716634 0.2899461
Moved 1296.688 260.1444 511.6578 -0.2311472 0.3180498
Moved 1296.719 272.0987 518.3992 -0.2034752 0.3353887
Moved 1296.75 294.7085 524.6727 -0.1511377 0.3515243
Moved 1296.781 306.9786 525 -0.1227347 0.3523662
Moved 1296.811 335.7298 525 -0.0561811 0.3523662
Moved 1296.842 368.819 508.5905 0.02041439 0.3101606
Moved 1296.873 388.5887 496.1509 0.06617755 0.2781659
Moved 1296.903 406.6042 468.7916 0.1078801 0.2077972
Moved 1296.934 413.1164 416.7878 0.1229546 0.0740426
Moved 1296.965 413 362.8578 0.1226852 -0.0646661
Moved 1296.996 420.0649 312.6106 0.1390392 -0.1939029
Moved 1297.026 427.1815 284.0617 0.1555127 -0.2673311
Moved 1297.057 432.5368 264.6581 0.1679092 -0.3172374
Moved 1297.088 434.7863 255.641 0.1731164 -0.3404296
Moved 1297.118 437 249.6769 0.1782407 -0.3557693
Moved 1297.149 437 248 0.1782407 -0.3600824
Moved 1297.18 417.0642 286.4797 0.1320931 -0.2611119
Moved 1297.211 404.0225 338.8932 0.1019039 -0.1263035
Moved 1297.241 401 423.8441 0.09490739 0.09219146
Moved 1297.272 421.678 499.5628 0.1427732 0.2869413
Moved 1297.303 434.1879 521.7818 0.1717312 0.3440889
Moved 1297.333 446.4108 544.8216 0.200025 0.4033476
Moved 1297.364 452.0139 557.0417 0.2129951 0.434778
Moved 1297.395 454 564.7896 0.2175926 0.4547055
Moved 1297.426 454 569.7941 0.2175926 0.4675774
Moved 1297.456 439.1838 577.704 0.1832958 0.4879219
Moved 1297.487 432.3191 579.1362 0.1674054 0.4916053
Moved 1297.518 410.1439 580 0.1160738 0.4938271
Moved 1297.548 384.5358 574.9778 0.05679588 0.48091
Moved 1297.579 359.545 561.2725 -0.001053264 0.4456596
Moved 1297.61 339.1778 550.7852 -0.04819959 0.418686
Moved 1297.641 324.8464 541.6771 -0.08137415 0.39526
Moved 1297.671 312.8955 533.597 -0.1090382 0.3744778
Moved 1297.702 304.8468 527.4234 -0.1276695 0.3585992
Moved 1297.733 300.0978 524.549 -0.1386624 0.3512061
Moved 1297.763 296.9553 520.9777 -0.1459368 0.3420207
Moved 1297.794 294.1035 518.1035 -0.1525382 0.3346283
Moved 1297.825 291.2289 514.2289 -0.1591925 0.3246627
Moved 1297.856 285.2991 507.0655 -0.1729187 0.3062384
Moved 1297.886 277.6426 499.6426 -0.1906421 0.2871466
Moved 1297.917 273.9488 493.8976 -0.1991926 0.2723703
Moved 1297.948 268.1953 489.1953 -0.2125109 0.2602758
Moved 1297.979 252.9418 471.5049 -0.24782 0.2147759
Moved 1298.009 237.4753 456.4753 -0.2836221 0.1761195
Moved 1298.04 221.0449 440.0449 -0.3216554 0.1338602
Moved 1298.071 209.7854 421.3744 -0.3477191 0.08583944
Moved 1298.101 201.3901 399.7309 -0.3671525 0.03017201
Moved 1298.132 198.5304 374.774 -0.3737721 -0.0340176
Moved 1298.163 198 350.5054 -0.375 -0.09643687
Moved 1298.193 209.4812 326.4268 -0.3484233 -0.1583673
Moved 1298.224 219.9604 304.3391 -0.3241657 -0.2151773
Moved 1298.255 229.8678 287.887 -0.301232 -0.2574922
Moved 1298.286 236.9907 277.5139 -0.2847438 -0.2841721
Moved 1298.316 242.1389 269.861 -0.2728265 -0.3038554
Moved 1298.347 245.9407 264.1185 -0.2640261 -0.3186252
Moved 1298.378 247 263 -0.2615741 -0.3215021
Moved 1298.408 248 262 -0.2592593 -0.3240741
Moved 1298.439 249 297.2745 -0.2569445 -0.2333475
Moved 1298.47 249 352.0048 -0.2569445 -0.09258042
Moved 1298.501 242.0906 387.8577 -0.2729384 -0.0003661638
Moved 1298.531 238.5187 410.3317 -0.2812067 0.05743753
Moved 1298.562 235.6457 426.48 -0.2878571 0.0989711
Moved 1298.593 232.7704 439.1478 -0.2945129 0.1315528
Moved 1298.623 232 445.6691 -0.2962963 0.1483257
Moved 1298.654 231 451.3068 -0.2986111 0.1628262
Moved 1298.685 231 454.5261 -0.2986111 0.171106
Moved 1298.716 231 456.5 -0.2986111 0.1761831
Moved 1298.746 238.3331 459.8333 -0.2816364 0.1847563
Moved 1298.777 274.6486 470.1622 -0.1975727 0.2113224
Moved 1298.808 316.0957 476.3493 -0.1016303 0.2272358
Moved 1298.838 347 479.5 -0.0300926 0.2353394
Moved 1298.869 368.8295 484.3111 0.02043873 0.2477136
Moved 1298.9 382.877 489.9262 0.05295594 0.2621558
Moved 1298.931 391.5539 494.7026 0.07304142 0.2744407
Moved 1298.961 397.5793 499.5793 0.0869892 0.2869839
Moved 1298.992 405.7775 504.2592 0.1059665 0.2990203
Moved 1299.023 417.6592 508.1318 0.1334705 0.308981
Moved 1299.053 441.0406 509 0.187594 0.3112139
Moved 1299.084 481 509 0.2800926 0.3112139
Moved 1299.115 519.2282 497.8322 0.3685838 0.2824902
Moved 1299.146 543.8635 492.4676 0.4256099 0.2686922
Moved 1299.176 555.4288 491 0.4523814 0.2649176
Moved 1299.207 561.3787 488.3107 0.4661544 0.2580006
Moved 1299.238 564.5566 484.8867 0.4735107 0.249194
Moved 1299.268 565 462.5709 0.474537 0.1917974
Moved 1299.299 517.1947 372.4414 0.3638766 -0.04001703
Moved 1299.33 486.8342 312.002 0.2935975 -0.1954683
Moved 1299.361 477.6005 287.4019 0.2722233 -0.2587402
Moved 1299.391 473.5 263.5 0.2627315 -0.3202162
Moved 1299.422 473 250.2637 0.2615741 -0.3542601
Moved 1299.453 472 239.946 0.2592593 -0.3807972
Moved 1299.483 472 230.3402 0.2592593 -0.4055037
Moved 1299.514 470.6881 225.3762 0.2562226 -0.4182711
Moved 1299.545 468.717 217.1511 0.2516598 -0.4394262
Moved 1299.576 466.8416 210.6831 0.2473184 -0.456062
Ended 1299.606 466 208 0.2453704 -0.462963
PhraseEnd 1300.282
