if you were not so stupid
Basic
0.6 0.6
432 388.8
Began 1100.183 486 520 0.2916667 0.3395061
Stationary 1100.214 486 520 0.2916667 0.3395061
Stationary 1100.244 486 520 0.2916667 0.3395061
Stationary 1100.275 486 520 0.2916667 0.3395061
Stationary 1100.306 486 520 0.2916667 0.3395061
Moved 1100.336 475.1528 511.5633 0.2665573 0.3178067
Moved 1100.367 472.1246 508.1246 0.2595477 0.3089623
Moved 1100.398 465.4244 502.2122 0.244038 0.2937556
Moved 1100.429 459.6885 497.3442 0.2307604 0.2812351
Moved 1100.459 453.4031 493.4677 0.2162108 0.2712646
Moved 1100.49 448.8357 490.9178 0.2056382 0.2647063
Moved 1100.521 442.1544 487.0515 0.1901722 0.2547619
Moved 1100.552 436.3669 483.3669 0.1767752 0.2452851
Moved 1100.582 431 480.5 0.1643519 0.2379114
Moved 1100.613 426.59 477.795 0.1541435 0.2309541
Moved 1100.644 419.8498 472.8498 0.1385412 0.218235
Moved 1100.674 411.2235 468.1118 0.1185729 0.2060487
Moved 1100.705 405.9724 463.9724 0.1064177 0.1954022
Moved 1100.736 397.4432 459.2216 0.08667419 0.1831831
Moved 1100.767 391.2253 454.4835 0.07228066 0.1709967
Moved 1100.797 383.61 449.74 0.05465269 0.1587962
Moved 1100.828 378.6776 445.6777 0.04323532 0.1483479
Moved 1100.859 373.4678 441.9355 0.03117541 0.138723
Moved 1100.889 369.5979 438.598 0.02221743 0.1301387
Moved 1100.92 362.2503 432.1877 0.00520895 0.1136515
Moved 1100.951 356.4334 427.4335 -0.008255939 0.1014235
Moved 1100.982 350.3449 422.6898 -0.0223498 0.08922251
Moved 1101.012 344.9559 417.9559 -0.03482431 0.07704711
Moved 1101.043 338.8615 412.9307 -0.04893184 0.06412216
Moved 1101.074 332.1834 406.1223 -0.0643902 0.04661085
Moved 1101.104 326.3925 400.3925 -0.07779524 0.03187356
Moved 1101.135 322.5 395 -0.08680557 0.01800408
Moved 1101.166 317.811 391.811 -0.09765972 0.009801966
Moved 1101.197 313.9357 387.9357 -0.1066304 -0.0001654998
Moved 1101.228 312 385.0682 -0.1111111 -0.007540581
Moved 1101.258 309.6089 384 -0.1166461 -0.01028807
Moved 1101.289 309 381.6231 -0.1180555 -0.01640155
Moved 1101.32 307.5 380.5 -0.1215278 -0.0192902
Moved 1101.35 307 379.8784 -0.1226852 -0.02088884
Stationary 1101.381 307 379.8784 -0.1226852 -0.02088884
Moved 1101.412 306 379 -0.125 -0.02314815
Ended 1101.443 306 379 -0.125 -0.02314815
Began 1103.409 382 558 0.05092591 0.4372427
Stationary 1103.44 382 558 0.05092591 0.4372427
Stationary 1103.471 382 558 0.05092591 0.4372427
Stationary 1103.501 382 558 0.05092591 0.4372427
Stationary 1103.532 382 558 0.05092591 0.4372427
Stationary 1103.563 382 558 0.05092591 0.4372427
Stationary 1103.593 382 558 0.05092591 0.4372427
Stationary 1103.624 382 558 0.05092591 0.4372427
Stationary 1103.655 382 558 0.05092591 0.4372427
Moved 1103.686 395.5039 558 0.08218497 0.4372427
Moved 1103.716 400.3964 558 0.09351015 0.4372427
Moved 1103.747 405.2702 558 0.1047921 0.4372427
Moved 1103.778 410.0188 551 0.1157843 0.4192385
Moved 1103.809 414.7561 548.1219 0.1267503 0.4118362
Moved 1103.839 420.9072 545.5464 0.1409888 0.4052119
Moved 1103.87 428.9488 542.6837 0.1596038 0.397849
Moved 1103.901 436.5829 539.8057 0.1772752 0.3904467
Moved 1103.931 443.5868 538.2066 0.1934879 0.3863338
Moved 1103.962 452.382 535.4045 0.2138472 0.3791266
Moved 1103.993 460.3893 532.5369 0.2323825 0.3717512
Moved 1104.024 466.9694 532 0.2476143 0.3703703
Moved 1104.054 474.4703 530.1766 0.2649775 0.3656804
Moved 1104.085 483.3883 528.3058 0.2856211 0.3608688
Moved 1104.116 491.1338 527 0.3035505 0.3575102
Moved 1104.146 500.7581 525.5605 0.325829 0.3538078
Moved 1104.177 506.9646 525 0.3401959 0.3523662
Moved 1104.208 513.7065 524 0.3558022 0.3497942
Moved 1104.239 519.4502 523 0.3690977 0.3472221
Moved 1104.27 524.3582 523 0.3804587 0.3472221
Moved 1104.3 527.109 521.891 0.3868264 0.3443697
Moved 1104.331 529.9803 522 0.393473 0.3446501
Moved 1104.362 531.374 522 0.396699 0.3446501
Stationary 1104.392 531 522 0.3958333 0.3446501
Moved 1104.423 531 521 0.3958333 0.3420781
Moved 1104.454 522.8504 521 0.3769685 0.3420781
Moved 1104.485 514.8857 521 0.3585317 0.3420781
Moved 1104.515 502.0818 521 0.328893 0.3420781
Moved 1104.546 488.7473 521 0.2980261 0.3420781
Moved 1104.577 481.093 528 0.2803077 0.3600822
Moved 1104.607 472.7289 529 0.2609465 0.3626543
Moved 1104.638 462.2374 530 0.2366605 0.3652262
Moved 1104.669 452.32 530 0.2137036 0.3652262
Moved 1104.7 443.7054 531 0.1937624 0.3677982
Moved 1104.73 437.0438 531 0.1783421 0.3677982
Moved 1104.761 430.3062 531 0.1627459 0.3677982
Moved 1104.792 425.29 531 0.1511342 0.3677982
Moved 1104.823 420.6676 531 0.1404343 0.3677982
Moved 1104.853 417.8936 531 0.1340131 0.3677982
Moved 1104.884 415.5 531 0.1284723 0.3677982
Moved 1104.915 413.1655 531 0.1230682 0.3677982
Moved 1104.945 411.8206 531 0.119955 0.3677982
Moved 1104.976 410.6287 531 0.117196 0.3677982
Moved 1105.007 409.6473 531 0.1149244 0.3677982
Moved 1105.038 408.8079 531 0.1129813 0.3677982
Moved 1105.068 407.9667 531 0.1110341 0.3677982
Moved 1105.099 406.6255 531 0.1079294 0.3677982
Moved 1105.13 405.8132 531 0.106049 0.3677982
Stationary 1105.161 405.8132 531 0.106049 0.3677982
Ended 1105.191 406 531 0.1064815 0.3677982
Began 1106.328 199 469 -0.3726852 0.2083333
Stationary 1106.359 199 469 -0.3726852 0.2083333
Stationary 1106.39 199 469 -0.3726852 0.2083333
Stationary 1106.42 199 469 -0.3726852 0.2083333
Stationary 1106.451 199 469 -0.3726852 0.2083333
