what goes up must come down
Moved 246.2646 332.183 492.3464 -0.06439129 0.2683805
Moved 246.2953 343.3919 500.0439 -0.0384446 0.2881788
Moved 246.3261 354.8271 507.4136 -0.01197432 0.3071335
Moved 246.3568 363.2249 513.1499 0.007464985 0.3218876
Moved 246.3872 368.4252 516 0.01950284 0.329218
Moved 246.4182 372.9859 518.493 0.03005992 0.33563
Moved 246.449 374.5 519.5 0.03356477 0.3382201
Moved 246.4797 376.2289 521.2289 0.03756692 0.3426668
Ended 246.5105 376 521 0.03703703 0.3420781
Began 247.0945 322 340 -0.08796295 -0.1234569
Stationary 247.1252 322 340 -0.08796295 -0.1234569
Stationary 247.156 322 340 -0.08796295 -0.1234569
Stationary 247.1867 322 340 -0.08796295 -0.1234569
Stationary 247.2174 322 340 -0.08796295 -0.1234569
Moved 247.2481 333.225 355.8375 -0.06197914 -0.08272249
Moved 247.2789 339.9837 363.4755 -0.04633402 -0.06307735
Moved 247.3096 347.0799 371.1065 -0.02990772 -0.0434505
Moved 247.3404 357.6956 381.6956 -0.005334218 -0.01621497
Moved 247.3711 367.5381 391.3072 0.01744936 0.008506068
Moved 247.4018 377 399.5 0.03935188 0.02957815
Moved 247.4326 386.5663 408.5663 0.06149619 0.05289698
Moved 247.4633 396.0302 417.0201 0.08340319 0.07464024
Moved 247.494 404.6389 426.5186 0.1033308 0.09907027
Moved 247.5248 411.971 434.2947 0.1203032 0.1190706
Moved 247.5555 423.8941 444.894 0.147903 0.1463323
Moved 247.5863 436.8223 454.4933 0.1778294 0.1710219
Moved 247.6169 448.1216 463.1215 0.2039851 0.1932137
Moved 247.6477 458.6406 470.6406 0.2283347 0.2125528
Moved 247.6785 468.2704 476.847 0.250626 0.2285159
Moved 247.7092 480.4656 481.5862 0.2788556 0.2407053
Moved 247.74 488.684 485.8947 0.2978797 0.2517866
Moved 247.7707 497.2039 488.7346 0.3176017 0.259091
Moved 247.8014 503.2085 491.6042 0.3315013 0.2664717
Moved 247.8321 506.4782 493.4781 0.3390699 0.2712915
Moved 247.8628 509.0132 494 0.344938 0.2726337
Moved 247.8936 510 494.8732 0.3472221 0.2748795
Moved 247.9244 510 495 0.3472221 0.2752057
Stationary 247.9551 510 495 0.3472221 0.2752057
Moved 247.9858 501.0407 495 0.3264832 0.2752057
Moved 248.0165 493.0394 495 0.3079615 0.2752057
Moved 248.0473 481.702 495 0.2817175 0.2752057
Moved 248.0781 468.2008 485.9009 0.2504649 0.2518028
Moved 248.1088 448.0624 484.7232 0.2038481 0.2487736
Moved 248.1395 430.0028 482.8575 0.1620435 0.2439751
Moved 248.1702 409.9168 480.9881 0.1155483 0.2391668
Moved 248.2009 393.3367 479 0.07716835 0.2340534
Moved 248.2317 378.9975 477.5995 0.04397571 0.2304513
Moved 248.2624 364.6328 477 0.01072407 0.2289094
Moved 248.2932 349.6197 476 -0.02402842 0.2263374
Moved 248.3239 335.1426 476 -0.05754034 0.2263374
Moved 248.3546 324.667 476 -0.08178929 0.2263374
Moved 248.3854 315.6382 476 -0.1026893 0.2263374
Moved 248.4161 311.0367 476 -0.113341 0.2263374
Moved 248.4468 304.2988 476 -0.128938 0.2263374
Moved 248.4776 300.2754 476 -0.1382513 0.2263374
Moved 248.5084 297.5 476 -0.1446759 0.2263374
Moved 248.5391 294.8999 476 -0.1506946 0.2263374
Moved 248.5698 293 476 -0.1550926 0.2263374
Moved 248.6006 290.5 476 -0.1608796 0.2263374
Moved 248.6313 288.709 476 -0.1650253 0.2263374
Moved 248.662 287.5 476 -0.1678241 0.2263374
Moved 248.6928 284.8761 476 -0.1738978 0.2263374
Moved 248.7235 282.0023 476 -0.1805502 0.2263374
Moved 248.7542 278.9664 476 -0.1875778 0.2263374
Moved 248.7849 273.22 471.83 -0.2008796 0.2156121
Moved 248.8157 265.2227 460.9636 -0.2193919 0.1876636
Moved 248.8465 259.2744 451.4116 -0.2331611 0.1630957
Moved 248.8772 250.9151 438.2202 -0.2525113 0.1291669
Moved 248.9079 241.2912 424.7216 -0.2747889 0.0944484
Moved 248.9386 232.6932 411.822 -0.2946917 0.06127043
Moved 248.9694 228.0433 404.0649 -0.3054553 0.04131925
Moved 249.0001 221.3044 395.3044 -0.3210546 0.01878695
Moved 249.0309 216.5631 388.5631 -0.3320298 0.00144825
Moved 249.0616 213.5 382 -0.3391204 -0.01543218
Moved 249.0923 209.9057 376.9058 -0.3474404 -0.02853464
Moved 249.1231 208 372.0283 -0.3518518 -0.04107958
Moved 249.1538 205.1566 367.1566 -0.3584337 -0.0536096
Moved 249.1845 204 365 -0.3611111 -0.05915646
Moved 249.2152 202.5 362.5 -0.3645833 -0.06558649
Ended 249.246 203 362 -0.3634259 -0.06687243
Began 249.9837 354 500 -0.01388888 0.2880658
Stationary 250.0144 354 500 -0.01388888 0.2880658
Stationary 250.0452 354 500 -0.01388888 0.2880658
Stationary 250.0759 354 500 -0.01388888 0.2880658
Stationary 250.1066 354 500 -0.01388888 0.2880658
Moved 250.1374 371.2932 500 0.0261418 0.2880658
Moved 250.1681 399.9134 518.4152 0.09239207 0.3354298
Moved 250.1988 423.8399 526.1899 0.1477776 0.3554268
Moved 250.2296 447.1246 534.5467 0.2016773 0.3769204
Moved 250.2603 465.7671 539.3953 0.2448313 0.3893912
Moved 250.291 480.3281 543.5313 0.2785373 0.4000289
Moved 250.3218 494.0154 545.8031 0.3102208 0.4058721
Moved 250.3525 505.9847 547 0.3379276 0.4089505
Moved 250.3833 517.1217 548 0.3637077 0.4115225
Moved 250.414 528.6493 548 0.3903918 0.4115225
Moved 250.4445 536.7219 548 0.4090785 0.4115225
Moved 250.4754 545.5778 548 0.4295783 0.4115225
Moved 250.5062 552.3087 548 0.4451589 0.4115225
Moved 250.5369 556.2969 548 0.4543911 0.4115225
Moved 250.5676 559.0681 548 0.4608058 0.4115225
Moved 250.5984 561.5 548 0.4664352 0.4115225
Moved 250.6291 563.5 548 0.4710648 0.4115225
Moved 250.6599 564.3166 548 0.4729551 0.4115225
Moved 250.6906 565.2492 548 0.4751139 0.4115225
Moved 250.7208 566.2487 548 0.4774275 0.4115225
Moved 250.7521 567.2495 548 0.4797441 0.4115225
Ended 250.7828 568 541 0.4814814 0.3935184
Began 251.459 383 259 0.05324075 -0.3317901
Stationary 251.4897 383 259 0.05324075 -0.3317901
Stationary 251.5204 383 259 0.05324075 -0.3317901
Stationary 251.5512 383 259 0.05324075 -0.3317901
Stationary 251.582 383 259 0.05324075 -0.3317901
Stationary 251.6127 383 259 0.05324075 -0.3317901
Moved 251.6434 393.7914 285.957 0.07822076 -0.2624564
Moved 251.6741 396 317.1492 0.08333336 -0.1822296
Moved 251.7049 396 338.9824 0.08333336 -0.1260743
Moved 251.7356 388.2426 353.7872 0.06537626 -0.08799604
Moved 251.7663 382.9082 369.7294 0.05302837 -0.04699228
Moved 251.7971 378.1619 383.0954 0.04204134 -0.0126148
Moved 251.8279 373.7184 397.1263 0.03175566 0.02347291
Moved 251.8586 369.1927 409.0368 0.02127925 0.05410688
Moved 251.8893 365.3254 420.6984 0.01232733 0.08410084
Moved 251.92 364 431.174 0.009259283 0.111044
Moved 251.9508 364 441.6407 0.009259283 0.1379647
Moved 251.9815 364 451.9426 0.009259283 0.1644613
Moved 252.0123 364 463.409 0.009259283 0.1939531
Moved 252.043 369.0729 473.8988 0.02100209 0.2209331
Moved 252.0737 374.3868 483.7736 0.0333028 0.2463312
Moved 252.1045 378.1314 494.5258 0.04197091 0.2739859
Moved 252.1352 382.0007 502.0015 0.0509276 0.2932135
Moved 252.166 383.8659 507.7318 0.05524506 0.3079519
Moved 252.1967 385 510.3621 0.05787035 0.3147174
Moved 252.2274 387 514.2377 0.06250004 0.3246855
Moved 252.2581 388 516.1069 0.06481478 0.3294931
Moved 252.2889 389.3734 517.3734 0.0679941 0.3327505
Moved 252.3196 389 519 0.06712963 0.3369341
Moved 252.3504 389 520.1925 0.06712963 0.3400012
Moved 252.3811 389 521.374 0.06712963 0.34304
Stationary 252.4118 389 521 0.06712963 0.3420781
Stationary 252.4426 389 521 0.06712963 0.3420781
Moved 252.4733 378.449 521 0.04270613 0.3420781
Moved 252.504 366.4825 509.9649 0.01500567 0.3136957
Moved 252.5347 345.4801 500.2667 -0.03361086 0.2887518
Moved 252.5655 327.0988 489.7325 -0.07616008 0.2616577
Moved 252.5963 310.5855 477.9513 -0.1143854 0.2313561
Moved 252.627 298.1323 469.3058 -0.1432124 0.2091198
Moved 252.6577 280.5231 455.6185 -0.1839742 0.1739158
Moved 252.6884 268.1242 446.0931 -0.2126754 0.1494165
Moved 252.7192 258.653 438.4897 -0.2345995 0.1298604
Moved 252.7499 249.6406 430.9805 -0.2554616 0.1105464
Moved 252.7807 239.1153 422.3365 -0.2798256 0.08831397
Moved 252.8114 231.7319 414.7319 -0.2969168 0.06875493
Moved 252.842 225.5588 408.5588 -0.3112064 0.05287763
Moved 252.8729 220.0055 404.5027 -0.3240613 0.04244534
Moved 252.9036 216.6308 399.6308 -0.3318731 0.0299146
Moved 252.9343 214 397 -0.3379629 0.02314815
Moved 252.965 212 394.2523 -0.3425926 0.01608103
Moved 252.9958 211 393 -0.3449074 0.01285996
Moved 253.0265 211 391.5164 -0.3449074 0.009044011
Stationary 253.0573 211 392 -0.3449074 0.01028803
Stationary 253.088 211 392 -0.3449074 0.01028803
Moved 253.1187 218.8774 392 -0.3266727 0.01028803
Moved 253.1495 236.9284 411.9283 -0.284888 0.06154401
Moved 253.1802 258.3514 431.3514 -0.2352977 0.1115005
Moved 253.2109 285.4445 455.381 -0.1725823 0.1733049
Moved 253.2417 304.4899 470.6357 -0.1284955 0.2125402
Moved 253.2724 321.8161 484.0134 -0.08838857 0.2469481
Moved 253.3032 332.5114 492.2091 -0.06363104 0.2680274
Moved 253.3339 340.4938 498.3292 -0.04515314 0.2837685
Moved 253.3646 347.0732 503.0732 -0.02992317 0.2959701
Moved 253.3953 351.3653 506.6827 -0.01998767 0.3052537
Moved 253.4261 354.4497 509.4497 -0.01284783 0.3123705
Moved 253.4568 356.329 510 -0.008497685 0.3137859
Moved 253.4875 356 511 -0.009259283 0.3163579
Ended 253.5183 357.5 511 -0.005787015 0.3163579
Began 254.0716 235 274 -0.2893518 -0.2932099
Stationary 254.1023 235 274 -0.2893518 -0.2932099
Stationary 254.1331 235 274 -0.2893518 -0.2932099
Stationary 254.1638 235 274 -0.2893518 -0.2932099
Stationary 254.1945 235 274 -0.2893518 -0.2932099
Moved 254.2253 248.0709 290.7849 -0.259095 -0.2500388
Moved 254.256 267.8887 312.8887 -0.2132206 -0.1931875
Moved 254.2867 288.0992 338.8615 -0.1664371 -0.1263851
Moved 254.3174 310.4562 361.8196 -0.1146847 -0.06733654
Moved 254.3482 329 380 -0.07175927 -0.02057613
Moved 254.379 345.0217 396.0217 -0.03467197 0.02063198
Moved 254.4096 363.1486 413.2702 0.007288357 0.06499526
Moved 254.4404 381.4593 429.9728 0.04967431 0.1079547
Moved 254.4711 395.4654 443.4654 0.08209587 0.1426578
Moved 254.5019 408.9053 455.7545 0.1132068 0.1742655
Moved 254.5326 427.1819 469.1213 0.1555137 0.2086452
Moved 254.5634 445.5093 481.6074 0.1979382 0.2407598
Moved 254.5941 457 490.5 0.2245371 0.2636316
Moved 254.6248 471.4612 497.8768 0.2580121 0.2826048
Moved 254.6556 484.6335 503.1584 0.2885033 0.2961891
Moved 254.6863 494.099 507.033 0.3104143 0.3061548
Moved 254.717 501.2082 509.6041 0.3268709 0.3127677
Moved 254.7477 507.9261 511.4631 0.3424216 0.317549
Moved 254.7785 514.6867 511 0.3580711 0.3163579
Moved 254.8092 518.2119 512 0.3662311 0.31893
Moved 254.84 521.5 512 0.3738426 0.31893
Moved 254.8707 523 512 0.3773148 0.31893
Stationary 254.9014 523 512 0.3773148 0.31893
Stationary 254.9322 523 512 0.3773148 0.31893
Moved 254.9629 523 498.5585 0.3773148 0.2843583
Moved 254.9937 506.6457 473.7428 0.3394575 0.2205318
Moved 255.0244 493.5986 449.1971 0.3092559 0.1574001
Moved 255.0552 484.4178 427.399 0.2880042 0.101335
Moved 255.0859 477.9581 409.8743 0.2730511 0.05626093
Moved 255.1166 473.2165 391.7576 0.2620752 0.009664527
Moved 255.1474 469 373.5 0.2523148 -0.03729432
Moved 255.1781 464.4467 356.6168 0.2417749 -0.08071813
Moved 255.2088 461.8471 341.2353 0.2357571 -0.1202797
Moved 255.2396 460 327.8833 0.2314815 -0.1546212
Moved 255.2703 458.4134 316.6537 0.2278089 -0.183504
Moved 255.301 456.5526 306.6577 0.2235013 -0.2092139
Moved 255.3318 456 297.0162 0.2222222 -0.234012
Moved 255.3625 455 289.5732 0.2199073 -0.2531555
Moved 255.3932 454 284.5285 0.2175926 -0.2661305
Moved 255.424 453 279.794 0.2152778 -0.2783076
Moved 255.4547 450.5294 275.5294 0.2095587 -0.2892763
Moved 255.4854 448.0182 271.0364 0.2037458 -0.3008325
Moved 255.5162 442.3022 265.1511 0.1905143 -0.3159693
Moved 255.5469 435.5632 260.2816 0.1749149 -0.3284938
Moved 255.5777 427.2364 256.4121 0.1556397 -0.3384462
Moved 255.6084 419.6112 256 0.1379889 -0.3395062
Moved 255.6391 404.0165 264.9788 0.1018901 -0.3164127
Moved 255.6698 386.8271 286.8972 0.06209989 -0.2600382
Moved 255.7006 374 309 0.03240744 -0.2031893
Moved 255.7314 361.9987 334.2531 0.004626513 -0.1382381
Moved 255.7621 352.4972 357.0056 -0.01736755 -0.0797183
Moved 255.7928 342.0343 375.9313 -0.0415872 -0.03104096
Moved 255.8235 334.3106 388.8156 -0.05946616 0.00209773
Moved 255.8542 325.7369 402.6841 -0.07931277 0.03776778
Moved 255.885 319.1167 414.1778 -0.09463733 0.0673296
Moved 255.9158 314.6563 423.5156 -0.1049624 0.09134669
Moved 255.9464 311.5923 432.8154 -0.1120548 0.1152657
Moved 255.9772 308.4279 443.1441 -0.1193798 0.1418315
Moved 256.008 305.5605 453.7582 -0.1260175 0.169131
Moved 256.0387 302.0836 459.8746 -0.1340657 0.1848627
Moved 256.0694 298.1884 468.4349 -0.1430825 0.2068797
Moved 256.1001 293.6513 475.0231 -0.1535849 0.2238247
Moved 256.1309 289.8989 480.1011 -0.1622712 0.2368855
Moved 256.1616 286.9046 484.1908 -0.1692023 0.2474042
Moved 256.1924 286 485.9633 -0.1712963 0.251963
Moved 256.2231 284.1613 488.8387 -0.1755525 0.2593587
Moved 256.2538 282.767 490.233 -0.17878 0.2629448
Moved 256.2845 281.7721 492 -0.181083 0.2674896
Moved 256.3153 281 494.1031 -0.1828704 0.272899
Moved 256.346 280 495.9667 -0.1851852 0.2776921
Moved 256.3768 278.4503 499.0993 -0.1887723 0.2857492
Ended 256.4075 278 500 -0.1898148 0.2880658
Began 256.8379 270 325 -0.2083333 -0.1620371
Stationary 256.8685 270 325 -0.2083333 -0.1620371
Stationary 256.8993 270 325 -0.2083333 -0.1620371
Stationary 256.93 270 325 -0.2083333 -0.1620371
Stationary 256.9608 270 325 -0.2083333 -0.1620371
Moved 256.9915 277.9021 336.2888 -0.1900413 -0.1330023
Moved 257.0222 286.7006 345.7006 -0.1696745 -0.1087949
Moved 257.0529 303.0875 360.7893 -0.1317419 -0.06998643
Moved 257.0837 326.4001 377.8001 -0.07777746 -0.02623436
Moved 257.1144 347.3788 393.3618 -0.02921561 0.01379044
Moved 257.1452 367.2219 407.1479 0.01671741 0.04924872
Moved 257.1759 383.4144 417.2762 0.05419989 0.07529886
Moved 257.2066 400.7288 427.8644 0.09427965 0.1025318
Moved 257.2374 416.1247 437.4749 0.1299183 0.1272501
Moved 257.2681 434.2004 448.1002 0.1717602 0.1545786
Moved 257.2989 447.2682 455.6341 0.2020098 0.1739559
Moved 257.3296 462.4333 463.2599 0.237114 0.1935698
Moved 257.3603 477.8022 467.9506 0.2726903 0.2056341
Moved 257.391 491.5233 472.6308 0.3044521 0.2176718
Moved 257.4218 502.5703 476.7852 0.3300238 0.2283568
Moved 257.4525 511.7667 480.2556 0.3513117 0.2372827
Moved 257.4832 517.2562 483.1281 0.3640191 0.2446711
Moved 257.5139 519.6631 485.6631 0.3695905 0.2511909
Moved 257.5447 522 487.5353 0.375 0.2560064
Moved 257.5754 522 489.4058 0.375 0.2608173
Moved 257.6062 522 490.5 0.375 0.2636316
Moved 257.6369 522 491.1453 0.375 0.2652912
Moved 257.6677 510.0466 493.6511 0.3473301 0.2717363
Moved 257.6984 497.943 494 0.3193125 0.2726337
Moved 257.7291 484.7736 494 0.2888278 0.2726337
Moved 257.7598 462.494 495 0.2372546 0.2752057
Moved 257.7906 441.4277 495 0.18849 0.2752057
Moved 257.8213 422.0118 495 0.1435459 0.2752057
Moved 257.8521 404.7264 495 0.1035335 0.2752057
Moved 257.8828 389.7802 495 0.06893566 0.2752057
Moved 257.9135 378.3149 488.5511 0.04239559 0.258619
Moved 257.9443 369.5 486.5 0.02199074 0.2533436
Moved 257.975 360.9223 486 0.002134939 0.2520575
Moved 258.0057 352.3257 484.7752 -0.01776467 0.2489073
Moved 258.0365 343.6968 485 -0.03773878 0.2494856
Moved 258.0672 336.0891 484 -0.05534942 0.2469135
Moved 258.0979 326.4814 483 -0.0775894 0.2443414
Moved 258.1287 320.5 483 -0.09143516 0.2443414
Moved 258.1594 305.352 483 -0.1265 0.2443414
Moved 258.1901 293.8616 483 -0.1530982 0.2443414
Moved 258.2208 281.0107 483 -0.1828457 0.2443414
Moved 258.2516 273.2639 483 -0.2007781 0.2443414
Moved 258.2823 265.1978 482 -0.2194497 0.2417695
Moved 258.3131 256.6388 482 -0.2392621 0.2417695
Moved 258.3438 249.6916 482 -0.2553434 0.2417695
Moved 258.3746 243.4211 482 -0.2698586 0.2417695
Moved 258.4053 238.9213 482 -0.2802748 0.2417695
Moved 258.436 233.1835 482 -0.2935568 0.2417695
Moved 258.4667 230.2176 482 -0.3004223 0.2417695
Moved 258.4974 227.5 482 -0.306713 0.2417695
Moved 258.5282 224.7796 482 -0.3130102 0.2417695
Moved 258.5589 222.0018 482 -0.3194402 0.2417695
Moved 258.5897 217.9305 482 -0.3288647 0.2417695
Moved 258.6204 215.3927 482 -0.334739 0.2417695
Moved 258.6512 212.5266 480.5266 -0.3413737 0.2379797
Moved 258.6819 211 469.612 -0.3449074 0.2099074
Moved 258.7126 211 454.7112 -0.3449074 0.1715823
Moved 258.7434 220.8659 439.9846 -0.3220696 0.1337053
Moved 258.774 231.7905 423.0158 -0.2967812 0.09006119
Moved 258.8048 240.3693 408.7178 -0.2769229 0.05328657
Moved 258.8356 250.0022 395.9964 -0.2546246 0.02056683
Moved 258.8663 264.3886 380.6115 -0.2213227 -0.01900355
Moved 258.897 278.9952 365.0048 -0.1875111 -0.05914405
Moved 258.9278 290.4695 354.1479 -0.1609502 -0.08706834
Moved 258.9585 304.9138 343.3473 -0.1275144 -0.1148476
Moved 258.9893 320.017 333.9872 -0.09255319 -0.1389218
Moved 259.02 336.3653 322.3808 -0.05470996 -0.1687737
Moved 259.0507 348.5 311 -0.02662038 -0.1980453
Moved 259.0815 363.5474 297.7621 0.008211534 -0.2320936
Moved 259.1122 379.8674 283.1326 0.04598925 -0.2697206
Moved 259.1429 384.131 278.869 0.05585889 -0.2806869
Moved 259.1736 390.1631 273.8369 0.06982188 -0.2936294
Moved 259.2044 395.9046 266.6431 0.08311252 -0.3121321
Moved 259.2351 401.6486 260.0272 0.09640872 -0.3291483
Moved 259.2658 407.3953 254.6047 0.1097113 -0.3430949
Moved 259.2966 409.6962 250.3037 0.1150376 -0.3541571
Moved 259.3273 414.1482 245.8518 0.125343 -0.3656075
Moved 259.3581 417.4365 242.5635 0.1329548 -0.3740652
Moved 259.3888 418.9859 241 0.1365415 -0.3780865
Moved 259.4195 419.8507 239.1493 0.1385434 -0.3828465
Moved 259.4503 421.3593 237.6407 0.1420353 -0.3867265
Moved 259.481 421 236.9242 0.1412037 -0.3885694
Ended 259.5117 421 236 0.1412037 -0.3909465
PhraseEnd 260.1573
