this is a very good idea
Stationary 896.1759 369 220 0.02083332 -0.4320988
Stationary 896.2066 369 220 0.02083332 -0.4320988
Stationary 896.2374 369 220 0.02083332 -0.4320988
Stationary 896.2681 369 220 0.02083332 -0.4320988
Stationary 896.2989 369 220 0.02083332 -0.4320988
Moved 896.3295 369 237.1862 0.02083332 -0.3878957
Moved 896.3602 365.1069 247.2246 0.01182149 -0.3620766
Moved 896.3911 358.0051 258.9848 -0.004617919 -0.3318293
Moved 896.4218 344.6847 278.0746 -0.0354521 -0.2827299
Moved 896.4525 325 298 -0.08101851 -0.2314816
Moved 896.4832 298.1422 320.2863 -0.1431895 -0.1741609
Moved 896.5139 277.8465 340.8458 -0.1901702 -0.1212815
Moved 896.5446 262.6873 358.7752 -0.2252607 -0.07516664
Moved 896.5754 254.3303 377.5627 -0.2446058 -0.02684503
Moved 896.6062 250.2546 395.2177 -0.2540402 0.018564
Moved 896.6369 246.5703 416.0077 -0.2625687 0.07203616
Moved 896.6676 241.5942 436.4205 -0.2740876 0.1245382
Moved 896.6984 241 452.7921 -0.275463 0.1666461
Moved 896.7291 239.7119 465.4403 -0.2784446 0.1991776
Moved 896.7598 238 488.4794 -0.2824074 0.2584346
Moved 896.7906 238 507.3549 -0.2824074 0.3069827
Moved 896.8214 238 516.3348 -0.2824074 0.330079
Moved 896.8521 238 522.4382 -0.2824074 0.3457772
Moved 896.8828 248.8234 528.735 -0.2573533 0.3619727
Moved 896.9135 251.6789 533.6788 -0.2507434 0.3746883
Moved 896.9443 254.4456 535 -0.2443389 0.3780863
Moved 896.975 256.8855 536 -0.2386909 0.3806583
Moved 897.0057 260.2992 536 -0.2307888 0.3806583
Moved 897.0364 264.095 536 -0.2220022 0.3806583
Moved 897.0672 277.4714 536 -0.1910385 0.3806583
Moved 897.0979 290.915 531.9189 -0.1599189 0.3701618
Moved 897.1287 307.0686 525.3105 -0.1225264 0.3531647
Moved 897.1594 322.5255 520.8949 -0.08674651 0.3418078
Moved 897.1901 334.2195 518.4451 -0.05967711 0.3355069
Moved 897.2208 346.2836 516.6791 -0.03175095 0.3309646
Moved 897.2516 355.2515 515.9161 -0.01099184 0.3290023
Moved 897.2823 361.7015 516 0.003938675 0.329218
Moved 897.313 366.544 516 0.01514812 0.329218
Moved 897.3438 371.0367 516 0.02554784 0.329218
Moved 897.3745 374.8037 516 0.0342678 0.329218
Moved 897.4052 376.1839 516 0.03746272 0.329218
Moved 897.436 380.1056 516 0.0465407 0.329218
Ended 897.4667 384.3386 516 0.0563393 0.329218
Began 898.0199 321 385 -0.09027779 -0.007716127
Stationary 898.0507 321 385 -0.09027779 -0.007716127
Stationary 898.0814 321 385 -0.09027779 -0.007716127
Stationary 898.1121 321 385 -0.09027779 -0.007716127
Stationary 898.1429 321 385 -0.09027779 -0.007716127
Stationary 898.1736 321 385 -0.09027779 -0.007716127
Stationary 898.2043 321 385 -0.09027779 -0.007716127
Moved 898.2351 333.2783 385 -0.06185581 -0.007716127
Moved 898.2658 336.0989 395.0989 -0.05532651 0.01825858
Moved 898.2966 339.8636 399.7272 -0.04661197 0.03016264
Moved 898.3273 346.2368 407.2368 -0.03185923 0.04947732
Moved 898.358 351.1077 413.1077 -0.02058402 0.06457741
Moved 898.3888 358.5068 420.5068 -0.003456473 0.08360792
Moved 898.4194 369.0002 432.4002 0.02083391 0.114198
Moved 898.4502 382.8192 445.8192 0.05282224 0.1487119
Moved 898.4809 393.6853 457.6853 0.0779752 0.1792317
Moved 898.5117 410.7637 472.3165 0.1175086 0.2168633
Moved 898.5424 428.2292 486.5923 0.1579379 0.2535809
Moved 898.5732 445.3905 501.3905 0.1976632 0.2916422
Moved 898.6038 455 508.5 0.2199073 0.3099279
Moved 898.6346 466.2467 515.935 0.2459414 0.3290508
Moved 898.6653 478.3768 519.0754 0.2740203 0.337128
Moved 898.696 488 521.5 0.2962963 0.3433641
Moved 898.7268 499.1078 522 0.3220087 0.3446501
Moved 898.7575 509.1503 524 0.3452552 0.3497942
Moved 898.7883 520.2761 525.819 0.3710094 0.3544727
Moved 898.819 529.6846 528.1711 0.3927884 0.3605224
Moved 898.8497 534.9944 529.9972 0.4050796 0.365219
Moved 898.8805 536.3754 530 0.4082763 0.3652262
Moved 898.9112 537 530 0.4097222 0.3652262
Stationary 898.942 537 530 0.4097222 0.3652262
Moved 898.9727 516.0728 519.7773 0.3612796 0.3389334
Moved 899.0034 495 510 0.3125 0.3137859
Moved 899.0341 459.4981 495.6531 0.2303196 0.2768854
Moved 899.0649 435.0386 486.9116 0.1737005 0.2544021
Moved 899.0956 410.908 477.636 0.1178425 0.2305452
Moved 899.1263 393.4524 470.5579 0.07743616 0.2123401
Moved 899.157 379.9375 462.7031 0.04615168 0.1921376
Moved 899.1877 364.7015 452.6209 0.01088321 0.166206
Moved 899.2186 344.1303 438.8314 -0.03673548 0.1307391
Moved 899.2493 328.0152 427.0121 -0.07403895 0.1003398
Moved 899.28 317.678 419.0085 -0.09796748 0.07975444
Moved 899.3107 307.3733 410.5822 -0.121821 0.05808171
Moved 899.3415 304.0244 406.0487 -0.1295733 0.04642149
Moved 899.3722 301.2637 404.2637 -0.1359637 0.04183043
Moved 899.403 299.9391 404 -0.13903 0.04115226
Moved 899.4337 300 402.5 -0.1388889 0.03729416
Moved 899.4644 299 401.6643 -0.1412037 0.03514474
Moved 899.4951 297.9733 402 -0.1435803 0.03600815
Stationary 899.5259 297.9733 402 -0.1435803 0.03600815
Moved 899.5566 296.8333 402 -0.1462193 0.03600815
Stationary 899.5873 296.8333 402 -0.1462193 0.03600815
Moved 899.618 295.88 402 -0.148426 0.03600815
Stationary 899.6488 296 402 -0.1481481 0.03600815
Ended 899.6796 306.0539 415.0701 -0.1248752 0.06962462
Began 900.202 444 539 0.1944444 0.3883744
Stationary 900.2327 444 539 0.1944444 0.3883744
Stationary 900.2635 444 539 0.1944444 0.3883744
Stationary 900.2943 444 539 0.1944444 0.3883744
Stationary 900.325 444 539 0.1944444 0.3883744
Stationary 900.3557 444 539 0.1944444 0.3883744
Moved 900.3864 433.9702 539 0.1712273 0.3883744
Stationary 900.4171 433.9702 539 0.1712273 0.3883744
Stationary 900.4479 433.9702 539 0.1712273 0.3883744
Moved 900.4786 435 539 0.1736111 0.3883744
Moved 900.5093 433.9482 532 0.1711764 0.3703703
Moved 900.5401 434 530.5 0.1712963 0.3665122
Moved 900.5709 434 529.7191 0.1712963 0.3645037
Moved 900.6016 434 528.9851 0.1712963 0.3626159
Moved 900.6323 433.1971 527.1971 0.1694378 0.3580172
Moved 900.663 433 523.608 0.1689814 0.348786
Moved 900.6937 426.9414 513.9219 0.1549569 0.3238731
Moved 900.7245 413.4803 500.2688 0.1237969 0.2887571
Moved 900.7552 395.5375 485.2109 0.08226276 0.2500281
Moved 900.7859 375.2593 469.2074 0.03532241 0.2088666
Moved 900.8167 349.3276 450.2932 -0.02470454 0.1602189
Moved 900.8474 332 439 -0.06481484 0.1311728
Moved 900.8782 319.9314 432.4657 -0.09275135 0.1143665
Moved 900.9089 309.7847 425.5231 -0.1162391 0.0965101
Moved 900.9396 300.5134 420.009 -0.1377004 0.08232752
Moved 900.9703 289.9328 414.4664 -0.1621926 0.06807205
Moved 901.0011 279.8728 408.4364 -0.1854796 0.05256268
Moved 901.0318 266.642 399.1136 -0.2161064 0.02858444
Moved 901.0625 255.3156 390.3156 -0.2423249 0.005955794
Moved 901.0933 249.0252 385.0252 -0.2568861 -0.007651254
Moved 901.124 246.7069 384 -0.2622526 -0.01028807
Moved 901.1547 246 382.5 -0.2638889 -0.01414617
Moved 901.1855 245 383 -0.2662037 -0.01286016
Stationary 901.2162 245 383 -0.2662037 -0.01286016
Moved 901.2469 243.6898 383 -0.2692366 -0.01286016
Moved 901.2777 243 397.5872 -0.2708333 0.02465825
Moved 901.3084 242 411.3159 -0.2731481 0.05996868
Moved 901.3391 242 427.1357 -0.2731481 0.1006576
Moved 901.3699 242 444.0779 -0.2731481 0.1442333
Moved 901.4006 250.2207 453.4415 -0.2541187 0.1683165
Moved 901.4313 253.3707 463.1121 -0.2468271 0.1931894
Moved 901.4621 256.8775 473.6326 -0.2387094 0.2202484
Moved 901.4928 258.6072 483.8215 -0.2347056 0.2464544
Moved 901.5236 259 490.7421 -0.2337963 0.2642542
Moved 901.5543 259 496.2617 -0.2337963 0.2784508
Moved 901.585 259 498.5748 -0.2337963 0.2844002
Moved 901.6157 259 500.5 -0.2337963 0.2893518
Moved 901.6465 259 502.1042 -0.2337963 0.293478
Stationary 901.6772 259 502 -0.2337963 0.2932098
Moved 901.708 243.3042 493.031 -0.2701291 0.2701414
Moved 901.7387 217.5506 470.5006 -0.3297441 0.2121928
Moved 901.7695 195.2985 448.484 -0.3812535 0.1555658
Moved 901.8002 178 430 -0.4212963 0.1080246
Moved 901.8309 166.8833 414.8599 -0.4470294 0.06908412
Moved 901.8616 159.6628 404.6628 -0.4637436 0.04285691
Moved 901.8923 155.9219 397.9219 -0.472403 0.02551934
Moved 901.9231 154.0322 395.0322 -0.4767773 0.01808676
Moved 901.9538 153 392.2792 -0.4791667 0.01100603
Moved 901.9846 153 390.9004 -0.4791667 0.007459734
Moved 902.0153 153 389.7604 -0.4791667 0.004527598
Stationary 902.046 153 389.7604 -0.4791667 0.004527598
Moved 902.0767 172.3411 400.4144 -0.4343957 0.03193003
Ended 902.1075 172.3411 400.4144 -0.4343957 0.03193003
PhraseEnd 903.2753
