want to join us for lunch
Stationary 1590.492 348 521 -0.0277778 0.3420781
Stationary 1590.523 348 521 -0.0277778 0.3420781
Stationary 1590.554 348 521 -0.0277778 0.3420781
Moved 1590.584 358.1196 521 -0.004352728 0.3420781
Moved 1590.615 375.5 521 0.03587961 0.3420781
Moved 1590.646 393.4569 521 0.07744659 0.3420781
Moved 1590.677 410.6737 521 0.1173002 0.3420781
Moved 1590.707 428.466 521 0.1584862 0.3420781
Moved 1590.738 441.3333 521 0.1882716 0.3420781
Moved 1590.769 450.724 514 0.2100092 0.324074
Moved 1590.799 458.7009 513 0.2284743 0.321502
Moved 1590.83 466.326 512.2247 0.2461251 0.3195078
Moved 1590.861 472.995 512 0.2615626 0.31893
Moved 1590.892 476.197 512 0.2689745 0.31893
Moved 1590.922 479.1542 511 0.2758199 0.3163579
Moved 1590.953 483.4195 511 0.2856933 0.3163579
Moved 1590.984 486.2741 509.726 0.2923011 0.3130811
Moved 1591.015 488.5 510 0.2974537 0.3137859
Moved 1591.045 490.0321 510 0.3010003 0.3137859
Moved 1591.076 491.338 510 0.3040231 0.3137859
Moved 1591.107 493.18 509 0.308287 0.3112139
Stationary 1591.138 493.18 509 0.308287 0.3112139
Moved 1591.168 495.0082 509 0.312519 0.3112139
Moved 1591.199 496.2858 509 0.3154764 0.3112139
Stationary 1591.23 496.2858 509 0.3154764 0.3112139
Moved 1591.261 497.0228 509 0.3171825 0.3112139
Moved 1591.291 498.2216 509 0.3199573 0.3112139
Moved 1591.322 499.4856 508 0.3228832 0.3086419
Moved 1591.353 500.0093 508 0.3240955 0.3086419
Moved 1591.384 501.1129 508 0.3266504 0.3086419
Moved 1591.414 502.5 508 0.3298611 0.3086419
Moved 1591.445 504.1806 508 0.3337514 0.3086419
Moved 1591.476 505.3327 508 0.3364182 0.3086419
Moved 1591.506 506.0558 508 0.3380921 0.3086419
Stationary 1591.537 506.0558 508 0.3380921 0.3086419
Moved 1591.568 507.2214 508 0.3407903 0.3086419
Ended 1591.599 507 508 0.3402778 0.3086419
Began 1592.121 357 354 -0.006944438 -0.08744855
Stationary 1592.152 357 354 -0.006944438 -0.08744855
Stationary 1592.183 357 354 -0.006944438 -0.08744855
Stationary 1592.214 357 354 -0.006944438 -0.08744855
Stationary 1592.244 357 354 -0.006944438 -0.08744855
Stationary 1592.275 357 354 -0.006944438 -0.08744855
Stationary 1592.306 357 354 -0.006944438 -0.08744855
Stationary 1592.336 357 354 -0.006944438 -0.08744855
Stationary 1592.367 357 354 -0.006944438 -0.08744855
Stationary 1592.398 357 354 -0.006944438 -0.08744855
Stationary 1592.429 357 354 -0.006944438 -0.08744855
Stationary 1592.459 357 354 -0.006944438 -0.08744855
Stationary 1592.49 357 354 -0.006944438 -0.08744855
Stationary 1592.521 357 354 -0.006944438 -0.08744855
Stationary 1592.552 357 354 -0.006944438 -0.08744855
Stationary 1592.582 357 354 -0.006944438 -0.08744855
Stationary 1592.613 357 354 -0.006944438 -0.08744855
Moved 1592.644 367.7248 354 0.01788149 -0.08744855
Moved 1592.675 372.8388 354 0.02971957 -0.08744855
Moved 1592.705 380.8923 361.9641 0.04836182 -0.06696473
Moved 1592.736 389.807 364.2018 0.06899774 -0.06120948
Moved 1592.767 399.2642 368.5095 0.09088943 -0.05012991
Moved 1592.797 409.2179 374.6089 0.1139304 -0.03444208
Moved 1592.828 417.526 380.684 0.1331621 -0.0188169
Moved 1592.859 425.3699 387.3699 0.1513191 -0.001620775
Moved 1592.89 432.3336 392.3336 0.1674389 0.0111459
Moved 1592.92 437.6254 397.4169 0.1796884 0.02422038
Moved 1592.951 441.5129 401.5129 0.1886872 0.03475546
Moved 1592.982 444.0071 405.0142 0.194461 0.04376082
Moved 1593.013 445.5 406 0.1979166 0.04629618
Moved 1593.043 447 409.1032 0.2013889 0.05427772
Moved 1593.074 448 410.5 0.2037037 0.05787029
Moved 1593.105 449.2852 411.2852 0.2066788 0.05988988
Moved 1593.136 450 412.4222 0.2083333 0.06281436
Moved 1593.166 450.9663 412.9664 0.2105702 0.06421387
Moved 1593.197 451.5 413.5 0.2118056 0.06558634
Moved 1593.228 452.1546 414.1545 0.2133207 0.06726987
Moved 1593.259 454.3242 417.6484 0.2183431 0.07625619
Moved 1593.289 460.6073 431.0837 0.2328872 0.1108118
Moved 1593.32 469.5993 449.1987 0.2537022 0.157404
Moved 1593.351 479.9306 466.8612 0.2776172 0.2028322
Moved 1593.382 489.6237 488.6631 0.3000548 0.2589072
Moved 1593.412 498.5005 506.7511 0.320603 0.3054297
Moved 1593.443 503.5953 518.4882 0.3323964 0.3356176
Moved 1593.474 507.1396 524.2792 0.340601 0.3505124
Moved 1593.505 509.1169 531.3507 0.3451781 0.3687003
Moved 1593.535 511 536.3552 0.349537 0.381572
Moved 1593.566 511 541.4568 0.349537 0.3946933
Moved 1593.597 511 547.0995 0.349537 0.4092064
Moved 1593.627 511 553.046 0.349537 0.4245011
Moved 1593.658 499 557 0.3217593 0.4346707
Moved 1593.689 496.7804 558.1098 0.3166214 0.4375252
Moved 1593.72 493.5247 559 0.3090849 0.4398148
Moved 1593.75 489.1283 559 0.2989081 0.4398148
Moved 1593.781 484.1376 559 0.2873555 0.4398148
Moved 1593.812 479.0484 551.1937 0.275575 0.4197367
Moved 1593.843 473.4644 544.2859 0.2626491 0.40197
Moved 1593.873 465.4517 530.9034 0.2441011 0.3675498
Moved 1593.904 459.0267 517.0534 0.2292284 0.3319274
Moved 1593.935 456.1156 501.8095 0.2224899 0.2927198
Moved 1593.966 455 487.2974 0.2199073 0.2553946
Moved 1593.996 454 472.6641 0.2175926 0.2177573
Moved 1594.027 454 458.8689 0.2175926 0.1822759
Moved 1594.058 454 442.5246 0.2175926 0.1402381
Moved 1594.089 454 429.7129 0.2175926 0.1072862
Moved 1594.119 461.6075 417.5699 0.2352026 0.07605419
Moved 1594.15 464.1745 405.1276 0.2411446 0.04405253
Moved 1594.181 466.7151 392.7096 0.2470256 0.01211304
Moved 1594.211 467.9797 379.1016 0.249953 -0.02288677
Moved 1594.242 468 361.5 0.25 -0.06815843
Moved 1594.273 468 335.2817 0.25 -0.1355922
Moved 1594.304 468 317.9304 0.25 -0.1802202
Moved 1594.334 468 309.3587 0.25 -0.2022667
Moved 1594.365 468 300.8031 0.25 -0.2242718
Moved 1594.396 468 294.1337 0.25 -0.2414257
Moved 1594.427 468 287.5 0.25 -0.2584877
Moved 1594.457 468 283.3536 0.25 -0.2691522
Moved 1594.488 459.6717 277.3434 0.2307215 -0.2846105
Moved 1594.519 458.1117 271.2234 0.2271105 -0.3003513
Moved 1594.55 457 267.1031 0.2245371 -0.3109489
Moved 1594.58 455.235 263.235 0.2204515 -0.3208978
Moved 1594.611 453.7621 259.762 0.2170418 -0.3298302
Moved 1594.642 453 257.2156 0.2152778 -0.3363796
Moved 1594.673 452 254.6637 0.2129629 -0.3429432
Moved 1594.703 450.3131 252.3131 0.209058 -0.3489889
Moved 1594.734 448.8446 251 0.2056588 -0.3523664
Moved 1594.765 448 249.2982 0.2037037 -0.3567433
Moved 1594.796 447 247.7604 0.2013889 -0.3606986
Moved 1594.826 445.5 248 0.1979166 -0.3600824
Moved 1594.857 444.9005 247 0.1965289 -0.3626543
Moved 1594.888 445 245.5 0.1967593 -0.3665124
Moved 1594.918 443.5 246 0.193287 -0.3652264
Moved 1594.949 442.8729 246 0.1918354 -0.3652264
Moved 1594.98 441.7361 246 0.1892038 -0.3652264
Moved 1595.011 439.7841 246 0.1846853 -0.3652264
Moved 1595.041 438.5 246 0.181713 -0.3652264
Moved 1595.072 436.7468 246 0.1776546 -0.3652264
Moved 1595.103 435.7658 246 0.1753838 -0.3652264
Moved 1595.134 434.6673 246 0.172841 -0.3652264
Ended 1595.164 434 246 0.1712963 -0.3652264
Began 1595.841 396 476 0.08333336 0.2263374
Stationary 1595.871 396 476 0.08333336 0.2263374
Stationary 1595.902 396 476 0.08333336 0.2263374
Stationary 1595.933 396 476 0.08333336 0.2263374
Stationary 1595.964 396 476 0.08333336 0.2263374
Stationary 1595.994 396 476 0.08333336 0.2263374
Stationary 1596.025 396 476 0.08333336 0.2263374
Stationary 1596.056 396 476 0.08333336 0.2263374
Stationary 1596.087 396 476 0.08333336 0.2263374
Stationary 1596.117 396 476 0.08333336 0.2263374
Stationary 1596.148 396 476 0.08333336 0.2263374
Stationary 1596.179 396 476 0.08333336 0.2263374
Stationary 1596.209 396 476 0.08333336 0.2263374
Stationary 1596.24 396 476 0.08333336 0.2263374
Stationary 1596.271 396 476 0.08333336 0.2263374
Stationary 1596.302 396 476 0.08333336 0.2263374
Stationary 1596.333 396 476 0.08333336 0.2263374
Stationary 1596.363 396 476 0.08333336 0.2263374
Stationary 1596.394 396 476 0.08333336 0.2263374
Moved 1596.425 396 486.6271 0.08333336 0.2536705
Moved 1596.455 396 490.7037 0.08333336 0.2641554
Moved 1596.486 404 495.7232 0.1018518 0.2770657
Moved 1596.517 407.13 502.39 0.1090973 0.2942129
Moved 1596.548 408.6708 508.0123 0.1126638 0.3086736
Moved 1596.578 410 512.4443 0.1157407 0.3200727
Moved 1596.609 412.5 518.5 0.1215278 0.335648
Moved 1596.64 414.0558 523.1116 0.1251291 0.3475091
Moved 1596.671 415.5995 528.1991 0.1287026 0.3605942
Moved 1596.701 417 532.3041 0.1319444 0.3711524
Moved 1596.732 417 534.3892 0.1319444 0.3765154
Moved 1596.763 417 535.5 0.1319444 0.3793723
Moved 1596.794 417 536 0.1319444 0.3806583
Moved 1596.824 408.8359 536 0.1130462 0.3806583
Moved 1596.855 386.4352 523.2578 0.06119251 0.3478853
Moved 1596.886 353.7881 500.2516 -0.01437942 0.288713
Moved 1596.917 327.7209 480.4496 -0.07472023 0.2377818
Moved 1596.947 305.709 459.6204 -0.1256737 0.1842087
Moved 1596.978 291.9506 448.1255 -0.1575217 0.1546437
Moved 1597.009 281.1062 438.8297 -0.1826246 0.1307346
Moved 1597.039 273.1846 430.1846 -0.2009615 0.1084995
Moved 1597.07 267.3692 424.3692 -0.2144231 0.09354214
Moved 1597.101 263.9537 419.8611 -0.2223294 0.0819473
Moved 1597.132 259.8154 415.8154 -0.2319089 0.07154147
Moved 1597.162 256.8667 411.7334 -0.2387345 0.06104265
Moved 1597.193 254.3257 409.3257 -0.2446164 0.05484997
Moved 1597.224 253.0522 406.0522 -0.2475644 0.0464304
Moved 1597.255 252 404.5139 -0.25 0.04247386
Moved 1597.285 249.9692 401.9692 -0.2547009 0.03592891
Moved 1597.316 248.4283 399.4283 -0.2582678 0.02939377
Moved 1597.347 247 398.1884 -0.2615741 0.02620469
Moved 1597.378 244.6391 397 -0.267039 0.02314815
Moved 1597.408 244 394.1043 -0.2685185 0.01570034
Moved 1597.439 241.5633 392.5633 -0.274159 0.01173679
Moved 1597.47 242 392 -0.2731481 0.01028803
Ended 1597.5 242 392 -0.2731481 0.01028803
Began 1598.238 411 460 0.1180555 0.1851851
Stationary 1598.269 411 460 0.1180555 0.1851851
Stationary 1598.3 411 460 0.1180555 0.1851851
Stationary 1598.33 411 460 0.1180555 0.1851851
Stationary 1598.361 411 460 0.1180555 0.1851851
Stationary 1598.392 411 460 0.1180555 0.1851851
Stationary 1598.423 411 460 0.1180555 0.1851851
Moved 1598.453 421 460 0.1412037 0.1851851
Moved 1598.484 423.4295 460 0.1468276 0.1851851
Moved 1598.515 424 460 0.1481481 0.1851851
Moved 1598.546 425.1872 460 0.1508963 0.1851851
Stationary 1598.576 425 460 0.150463 0.1851851
Stationary 1598.607 425 460 0.150463 0.1851851
Stationary 1598.638 425 460 0.150463 0.1851851
Moved 1598.668 414.449 460 0.1260393 0.1851851
Moved 1598.699 402.7031 448.7773 0.09884983 0.1563203
Moved 1598.73 392.9757 443.2318 0.07633269 0.142057
Moved 1598.761 382.454 438.227 0.05197684 0.1291846
Moved 1598.792 374.7107 434.1404 0.03405243 0.1186739
Moved 1598.822 367.0764 430.051 0.01638065 0.1081557
Moved 1598.853 360.5472 426.6982 0.001266797 0.09953232
Moved 1598.884 351.7207 422.4805 -0.01916498 0.08868425
Moved 1598.914 344.0723 418.3815 -0.03686974 0.07814175
Moved 1598.945 337.4138 415.1379 -0.05228296 0.06979915
Moved 1598.976 332.7905 413 -0.06298503 0.06430033
Moved 1599.007 328.64 409.32 -0.07259255 0.05483533
Moved 1599.037 325.779 406.7791 -0.07921521 0.04829995
Moved 1599.068 323.2419 403.2419 -0.08508831 0.03920229
Moved 1599.099 321.974 401.974 -0.08802325 0.03594131
Moved 1599.13 319.7441 399.7441 -0.09318485 0.03020608
Moved 1599.16 318 396.9357 -0.09722222 0.0229828
Moved 1599.191 316.6665 395.6664 -0.1003091 0.01971814
Moved 1599.222 316 393.0968 -0.1018519 0.01310906
Moved 1599.253 314.795 391.795 -0.1046411 0.009760875
Stationary 1599.283 315 392 -0.1041667 0.01028803
Stationary 1599.314 315 392 -0.1041667 0.01028803
Stationary 1599.345 315 392 -0.1041667 0.01028803
Moved 1599.376 330.301 406.301 -0.0687477 0.04707054
Moved 1599.406 350.8483 423.9922 -0.02118458 0.09257253
Moved 1599.437 372.2773 442.8676 0.02841969 0.1411204
Moved 1599.468 402.3947 462.7814 0.09813597 0.1923388
Moved 1599.499 430.4886 478.827 0.1631682 0.2336085
Moved 1599.529 454.506 491.6144 0.2187639 0.266498
Moved 1599.56 474.1861 500.8198 0.2643197 0.2901744
Moved 1599.591 488.5 509 0.2974537 0.3112139
Moved 1599.621 498.2671 513.1781 0.3200627 0.32196
Moved 1599.652 502.6328 515 0.3301685 0.326646
Moved 1599.683 505.1909 516 0.3360901 0.329218
Moved 1599.714 507.5 517 0.3414352 0.33179
Moved 1599.745 508 518 0.3425926 0.3343621
Moved 1599.775 509.5 518 0.3460647 0.3343621
Moved 1599.806 509 519.3293 0.3449074 0.3377811
Stationary 1599.837 509 519.3293 0.3449074 0.3377811
Stationary 1599.867 509 519.3293 0.3449074 0.3377811
Stationary 1599.898 509 519.3293 0.3449074 0.3377811
Moved 1599.929 498.9919 519 0.3217404 0.3369341
Moved 1599.96 486.5 519 0.2928241 0.3369341
Moved 1599.99 463.7114 519 0.2400727 0.3369341
Moved 1600.021 444.1248 519 0.1947333 0.3369341
Moved 1600.052 419.4344 519 0.1375795 0.3369341
Moved 1600.083 395.3846 519 0.08190881 0.3369341
Moved 1600.113 380.2841 519 0.04695395 0.3369341
Moved 1600.144 358.6998 519 -0.003009637 0.3369341
Moved 1600.175 343.0659 519 -0.03919939 0.3369341
Moved 1600.206 330.3639 519 -0.06860202 0.3369341
Moved 1600.236 319.6729 519 -0.09334981 0.3369341
Moved 1600.267 309.6078 519 -0.1166486 0.3369341
Moved 1600.298 300.3171 519 -0.1381549 0.3369341
Moved 1600.328 292.3565 519 -0.1565822 0.3369341
Moved 1600.359 285.6407 519 -0.172128 0.3369341
Moved 1600.39 280.0185 519.9908 -0.1851424 0.3394823
Moved 1600.421 274.9312 520 -0.1969185 0.3395061
Moved 1600.451 271.9194 521 -0.2038904 0.3420781
Moved 1600.482 270.6403 521 -0.2068513 0.3420781
Moved 1600.513 269 523.1699 -0.2106481 0.347659
Moved 1600.544 269 524.4433 -0.2106481 0.3509343
Ended 1600.574 269 524.4433 -0.2106481 0.3509343
Began 1601.251 556 420 0.4537037 0.08230445
Stationary 1601.281 556 420 0.4537037 0.08230445
Stationary 1601.312 556 420 0.4537037 0.08230445
Stationary 1601.343 556 420 0.4537037 0.08230445
Stationary 1601.374 556 420 0.4537037 0.08230445
Stationary 1601.404 556 420 0.4537037 0.08230445
Stationary 1601.435 556 420 0.4537037 0.08230445
Stationary 1601.466 556 420 0.4537037 0.08230445
Stationary 1601.497 556 420 0.4537037 0.08230445
Stationary 1601.527 556 420 0.4537037 0.08230445
Stationary 1601.558 556 420 0.4537037 0.08230445
Stationary 1601.589 556 420 0.4537037 0.08230445
Stationary 1601.62 556 420 0.4537037 0.08230445
Stationary 1601.65 556 420 0.4537037 0.08230445
Stationary 1601.681 556 420 0.4537037 0.08230445
Stationary 1601.712 556 420 0.4537037 0.08230445
Stationary 1601.742 556 420 0.4537037 0.08230445
Stationary 1601.773 556 420 0.4537037 0.08230445
Moved 1601.804 556 406.9081 0.4537037 0.04863181
Moved 1601.835 556 403.5 0.4537037 0.03986618
Moved 1601.865 549.8479 400.1212 0.4394628 0.03117573
Moved 1601.896 547.5626 397.5626 0.4341727 0.02459518
Moved 1601.927 547.0099 395.0099 0.4328932 0.01802951
Moved 1601.958 546 392.5 0.4305556 0.01157403
Moved 1601.988 543.2092 392 0.4240953 0.01028803
Moved 1602.019 538.3478 391 0.412842 0.007715971
Moved 1602.05 531.3553 391 0.3966558 0.007715971
Moved 1602.081 519.3094 406.6906 0.3687719 0.04807232
Moved 1602.111 508.8024 416.8371 0.34445 0.0741694
Moved 1602.142 490.7077 441.2093 0.3025641 0.1368551
Moved 1602.173 486.0766 445.9234 0.2918439 0.1489799
Moved 1602.203 478.1798 455.8202 0.2735644 0.1744346
Moved 1602.234 471.7563 464.6582 0.2586953 0.1971661
Moved 1602.265 461.679 476.4012 0.235368 0.2273694
Moved 1602.296 453.0797 488.5604 0.2154621 0.2586429
Moved 1602.327 446.2382 498.9522 0.1996255 0.2853709
Moved 1602.357 441.0345 507.2874 0.1875798 0.3068091
Moved 1602.388 434.0477 514.9284 0.1714068 0.3264619
Moved 1602.419 429 520 0.1597223 0.3395061
Moved 1602.449 422.8476 523.0762 0.1454806 0.347418
Moved 1602.48 418.4401 526.2799 0.1352781 0.3556581
Moved 1602.511 416.0959 527.9041 0.1298515 0.3598357
Moved 1602.542 414.5439 528 0.126259 0.3600822
Moved 1602.572 413.994 528 0.1249861 0.3600822
Moved 1602.603 407 462.0269 0.1087963 0.1903982
Moved 1602.634 407 440.074 0.1087963 0.1339352
Moved 1602.665 407 404.3024 0.1087963 0.04192988
Moved 1602.695 416.7888 367.2669 0.1314557 -0.05332585
Moved 1602.726 422.284 340.8641 0.1441759 -0.1212343
Moved 1602.757 428.039 316.2033 0.1574977 -0.1846623
Moved 1602.788 438.7123 286.1005 0.1822044 -0.2620873
Moved 1602.818 444.793 270.8281 0.19628 -0.301368
Moved 1602.849 448.0316 261.8734 0.203777 -0.3243998
Moved 1602.88 449 257.4072 0.2060185 -0.3358868
Moved 1602.911 450 253.8618 0.2083333 -0.3450057
Moved 1602.941 450 250.3088 0.2083333 -0.354144
Moved 1602.972 450 248.5 0.2083333 -0.3587964
Moved 1603.003 450 246.5322 0.2083333 -0.3638576
Moved 1603.033 440.6536 247 0.186698 -0.3626543
Moved 1603.064 401.4177 262.5747 0.09587426 -0.322596
Moved 1603.095 384.0512 270.9744 0.05567411 -0.3009919
Moved 1603.126 352.4351 283.66 -0.01751135 -0.2683643
Moved 1603.156 335.2094 289.9163 -0.05738576 -0.2522731
Moved 1603.187 323 295 -0.08564815 -0.2391976
Moved 1603.218 312.9464 297.8107 -0.1089203 -0.2319683
Moved 1603.249 300.4544 300.3091 -0.137837 -0.2255424
Moved 1603.279 290.5377 302 -0.1607924 -0.2211935
Moved 1603.31 281.2867 303 -0.1822067 -0.2186215
Moved 1603.341 276.5329 303 -0.1932109 -0.2186215
Moved 1603.372 271.6196 303 -0.2045843 -0.2186215
Moved 1603.402 269.2719 303 -0.2100187 -0.2186215
Moved 1603.433 267.5 303 -0.2141203 -0.2186215
Moved 1603.464 266.7342 303 -0.2158931 -0.2186215
Moved 1603.495 267 306.364 -0.2152778 -0.2099692
Moved 1603.525 277.8414 311.5609 -0.190182 -0.1966027
Moved 1603.556 295.2712 321.7264 -0.1498351 -0.1704567
Moved 1603.587 313 332.5 -0.1087963 -0.142747
Moved 1603.617 335.726 346.8478 -0.05618994 -0.1058443
Moved 1603.648 359 358.5 -0.002314796 -0.07587456
Moved 1603.679 381.5066 369.2533 0.04978368 -0.04821691
Moved 1603.71 400.5 379.5 0.09374996 -0.02186214
Moved 1603.74 413.2769 386.5179 0.1233261 -0.003812146
Moved 1603.771 424.8008 393.9004 0.1500019 0.01517582
Moved 1603.802 433.9522 399.9761 0.1711856 0.0308027
Moved 1603.833 441.5 405 0.1886574 0.04372424
Moved 1603.863 446.7829 407.7829 0.2008863 0.05088186
Ended 1603.894 448.046 408 0.2038101 0.05144025
PhraseEnd 1605.124
