I just cannot figure this out
Stationary 419.0662 557 427 0.4560185 0.1003086
Stationary 419.0969 557 427 0.4560185 0.1003086
Stationary 419.1277 557 427 0.4560185 0.1003086
Moved 419.1584 547.197 427 0.4333262 0.1003086
Stationary 419.1892 547.197 427 0.4333262 0.1003086
Stationary 419.2199 546.86 427 0.4325462 0.1003086
Stationary 419.2506 546.86 427 0.4325462 0.1003086
Moved 419.2813 545.8716 427 0.4302583 0.1003086
Moved 419.3121 545 427 0.4282407 0.1003086
Moved 419.3428 544 427 0.4259259 0.1003086
Moved 419.3735 541.8372 427 0.4209194 0.1003086
Moved 419.4042 540.0867 427 0.4168674 0.1003086
Moved 419.435 538.2469 427 0.4126087 0.1003086
Moved 419.4657 536.3796 427 0.4082862 0.1003086
Moved 419.4965 533.5123 427 0.4016488 0.1003086
Moved 419.5272 531.9794 427 0.3981005 0.1003086
Moved 419.5579 530.5477 427 0.3947863 0.1003086
Moved 419.5887 528.2456 427 0.3894574 0.1003086
Moved 419.6194 527.5 427 0.3877315 0.1003086
Moved 419.6501 527 427 0.3865741 0.1003086
Moved 419.6808 525.5 427 0.3831019 0.1003086
Stationary 419.7116 525.5 427 0.3831019 0.1003086
Moved 419.7423 524.8135 427 0.3815128 0.1003086
Moved 419.773 523.7401 427 0.3790279 0.1003086
Stationary 419.8038 523.7401 427 0.3790279 0.1003086
Moved 419.8345 523.0079 427 0.3773331 0.1003086
Moved 419.8652 522.5 427 0.3761573 0.1003086
Stationary 419.8959 522.5 427 0.3761573 0.1003086
Stationary 419.9267 522.5 427 0.3761573 0.1003086
Stationary 419.9574 522.5 427 0.3761573 0.1003086
Moved 419.9882 521.9827 427 0.37496 0.1003086
Stationary 420.0189 522 427 0.375 0.1003086
Stationary 420.0496 522 427 0.375 0.1003086
Stationary 420.0803 522 427 0.375 0.1003086
Stationary 420.1111 522 427 0.375 0.1003086
Stationary 420.1418 522 427 0.375 0.1003086
Stationary 420.1725 522 427 0.375 0.1003086
Stationary 420.2032 522 427 0.375 0.1003086
Stationary 420.234 522 427 0.375 0.1003086
Stationary 420.2647 522 427 0.375 0.1003086
Stationary 420.2954 522 427 0.375 0.1003086
Stationary 420.3262 522 427 0.375 0.1003086
Stationary 420.3569 522 427 0.375 0.1003086
Stationary 420.3876 522 427 0.375 0.1003086
Stationary 420.4184 522 427 0.375 0.1003086
Stationary 420.4491 522 427 0.375 0.1003086
Stationary 420.4798 522 427 0.375 0.1003086
Stationary 420.5106 522 427 0.375 0.1003086
Stationary 420.5413 522 427 0.375 0.1003086
Moved 420.5721 522 419.9127 0.375 0.08207976
Stationary 420.6028 522 420 0.375 0.08230445
Moved 420.6335 522 418.5 0.375 0.07844638
Moved 420.6642 522 419 0.375 0.07973251
Moved 420.6949 522 417.8521 0.375 0.07677992
Ended 420.7256 522 418 0.375 0.07716041
Began 420.8793 525 347 0.3819444 -0.1054527
Stationary 420.91 525 347 0.3819444 -0.1054527
Stationary 420.9408 525 347 0.3819444 -0.1054527
Stationary 420.9715 525 347 0.3819444 -0.1054527
Stationary 421.0023 525 347 0.3819444 -0.1054527
Stationary 421.033 525 347 0.3819444 -0.1054527
Stationary 421.0637 525 347 0.3819444 -0.1054527
Stationary 421.0945 525 347 0.3819444 -0.1054527
Stationary 421.1252 525 347 0.3819444 -0.1054527
Moved 421.1559 525 356 0.3819444 -0.0823046
Moved 421.1866 525 358 0.3819444 -0.07716057
Moved 421.2174 525 359.4442 0.3819444 -0.07344611
Moved 421.2481 525 361.2224 0.3819444 -0.06887247
Moved 421.2789 525 363 0.3819444 -0.06430049
Moved 421.3096 525 366.1775 0.3819444 -0.05612793
Moved 421.3403 525 367.7119 0.3819444 -0.05218137
Moved 421.371 525 370.5816 0.3819444 -0.04480056
Moved 421.4017 525 372.2271 0.3819444 -0.04056836
Moved 421.4325 525 375.3262 0.3819444 -0.03259714
Moved 421.4632 525 377 0.3819444 -0.02829226
Moved 421.494 525 378.6939 0.3819444 -0.0239355
Moved 421.5247 532.9103 380.1301 0.4002553 -0.0202416
Moved 421.5554 532 382.0491 0.3981481 -0.01530581
Moved 421.5861 532.9833 383.9833 0.4004244 -0.01033092
Moved 421.6169 533 385.3713 0.4004629 -0.006761041
Moved 421.6476 533 387.7262 0.4004629 -0.0007042276
Moved 421.6783 533 393.7407 0.4004629 0.014765
Moved 421.709 533 402.3348 0.4004629 0.03686932
Moved 421.7398 523.0389 411.9417 0.3774048 0.06157839
Moved 421.7705 517.0558 424.2404 0.3635551 0.09321087
Moved 421.8013 509.1458 438.7083 0.345245 0.1304225
Moved 421.832 503.4121 447.8818 0.3319725 0.1540168
Moved 421.8627 499.8342 454.3315 0.3236904 0.1706058
Moved 421.8934 497.2938 458.4124 0.3178097 0.1811018
Moved 421.9242 494.8414 463.1586 0.3121328 0.193309
Moved 421.9549 492.6039 467.7923 0.3069534 0.205227
Moved 421.9857 491 470.2177 0.3032407 0.2114651
Moved 422.0164 489 472.7225 0.2986111 0.2179077
Moved 422.0471 487.8428 474.1572 0.2959324 0.2215977
Moved 422.0779 487 476 0.2939814 0.2263374
Moved 422.1086 484.9931 479.007 0.2893358 0.2340713
Moved 422.1393 484 480.8835 0.287037 0.2388978
Moved 422.17 483 482.7542 0.2847222 0.2437091
Moved 422.2007 482 484.6203 0.2824074 0.2485089
Moved 422.2315 482 486 0.2824074 0.2520575
Moved 422.2622 481 489.0037 0.2800926 0.259783
Moved 422.2929 479.5563 490.4437 0.2767506 0.2634869
Moved 422.3237 479 494.5 0.275463 0.2739197
Moved 422.3542 478 498.3209 0.2731481 0.283747
Moved 422.3852 476.7968 502.2032 0.2703629 0.2937326
Moved 422.4159 477 505.0769 0.2708333 0.3011236
Moved 422.4466 476 508.6097 0.2685185 0.31021
Moved 422.4774 475 511.4798 0.2662037 0.317592
Moved 422.5081 475 514.3483 0.2662037 0.3249697
Moved 422.5388 474 517.2267 0.2638889 0.3323733
Moved 422.5696 473 519.5 0.2615741 0.3382201
Moved 422.6003 472 521.5964 0.2592593 0.3436122
Moved 422.631 472 523.0339 0.2592593 0.3473094
Moved 422.6617 470.5 525.5 0.2557871 0.3536522
Moved 422.6925 471 526.8843 0.2569444 0.3572127
Moved 422.7232 470 528 0.2546296 0.3600822
Moved 422.7539 470 529.1927 0.2546296 0.3631498
Moved 422.7847 468.967 530.033 0.2522385 0.365311
Moved 422.8154 469 531.006 0.2523148 0.3678138
Stationary 422.8461 469 531.006 0.2523148 0.3678138
Moved 422.8769 467.6266 532 0.2491356 0.3703703
Moved 422.9076 468 533.3248 0.25 0.3737777
Moved 422.9383 468 534.249 0.25 0.3761546
Moved 422.969 467 535.5 0.2476852 0.3793723
Stationary 422.9998 467 535.5 0.2476852 0.3793723
Moved 423.0305 467 536.1724 0.2476852 0.3811017
Moved 423.0612 466 537.5 0.2453704 0.3845164
Moved 423.092 466 538.0552 0.2453704 0.3859445
Moved 423.1227 465 538 0.2430555 0.3858024
Moved 423.1534 465 539.1575 0.2430555 0.3887795
Moved 423.1842 465 540.1132 0.2430555 0.3912376
Moved 423.2148 463.5 540 0.2395834 0.3909464
Moved 423.2456 464 541.5 0.2407408 0.3948044
Moved 423.2764 462.5 541 0.2372685 0.3935184
Moved 423.3071 463 542.0916 0.2384259 0.3963261
Stationary 423.3378 463 542 0.2384259 0.3960905
Moved 423.3685 461.5 543.5 0.2349537 0.3999484
Moved 423.3993 462 543 0.2361111 0.3986624
Moved 423.43 462 544 0.2361111 0.4012345
Moved 423.4607 460.6703 544 0.2330332 0.4012345
Moved 423.4913 461 545.374 0.2337964 0.4047683
Stationary 423.5222 461 545 0.2337964 0.4038065
Moved 423.5529 461 546 0.2337964 0.4063785
Moved 423.5837 460 546.4879 0.2314815 0.4076334
Moved 423.6144 460 547 0.2314815 0.4089505
Moved 423.6451 460 548.1154 0.2314815 0.4118192
Stationary 423.6759 460 548 0.2314815 0.4115225
Moved 423.7066 459 549.3055 0.2291666 0.4148803
Stationary 423.7373 459 549.3055 0.2291666 0.4148803
Stationary 423.768 459 549 0.2291666 0.4140946
Moved 423.7988 459 550.4761 0.2291666 0.4178912
Moved 423.8295 458 550 0.2268519 0.4166666
Stationary 423.8603 458 550 0.2268519 0.4166666
Moved 423.891 458 551.2492 0.2268519 0.4198796
Stationary 423.9217 458 551 0.2268519 0.4192385
Ended 423.9524 458 551 0.2268519 0.4192385
Backspace 425.5197
Began 426.626 449 447 0.2060185 0.1517489
Stationary 426.6568 449 447 0.2060185 0.1517489
Stationary 426.6875 449 447 0.2060185 0.1517489
Stationary 426.7182 449 447 0.2060185 0.1517489
Stationary 426.7489 449 447 0.2060185 0.1517489
Stationary 426.7796 449 447 0.2060185 0.1517489
Ended 426.8104 449 447 0.2060185 0.1517489
Began 427.5479 443 480 0.1921296 0.2366254
Stationary 427.5787 443 480 0.1921296 0.2366254
Stationary 427.6094 443 480 0.1921296 0.2366254
Stationary 427.6401 443 480 0.1921296 0.2366254
Stationary 427.6709 443 480 0.1921296 0.2366254
Stationary 427.7016 443 480 0.1921296 0.2366254
Stationary 427.7323 443 480 0.1921296 0.2366254
Stationary 427.763 443 480 0.1921296 0.2366254
Stationary 427.7938 443 480 0.1921296 0.2366254
Stationary 427.8245 443 480 0.1921296 0.2366254
Stationary 427.8552 443 480 0.1921296 0.2366254
Stationary 427.886 443 480 0.1921296 0.2366254
Stationary 427.9167 443 480 0.1921296 0.2366254
Stationary 427.9474 443 480 0.1921296 0.2366254
Stationary 427.9781 443 480 0.1921296 0.2366254
Stationary 428.0089 443 480 0.1921296 0.2366254
Stationary 428.0396 443 480 0.1921296 0.2366254
Moved 428.0704 452.8977 487.8977 0.215041 0.2569385
Moved 428.1011 455.4566 489.4567 0.2209644 0.2609482
Moved 428.1318 458.3363 492 0.2276303 0.2674896
Moved 428.1625 460.2065 494.2065 0.2319594 0.2731647
Moved 428.1933 461 496.8109 0.2337964 0.2798632
Moved 428.2241 462.6186 499.6185 0.237543 0.2870846
Moved 428.2547 464 502.9288 0.2407408 0.2955988
Moved 428.2855 464.3646 504.3646 0.2415848 0.2992916
Moved 428.3162 465 506.8782 0.2430555 0.3057565
Moved 428.3469 465.7486 508.7486 0.2447885 0.3105673
Moved 428.3777 466 510.5 0.2453704 0.3150719
Moved 428.4084 466 511 0.2453704 0.3163579
Moved 428.4391 467.0415 512 0.2477813 0.31893
Moved 428.4698 467 513.4756 0.2476852 0.3227253
Moved 428.5005 467 514.3511 0.2476852 0.324977
Moved 428.5313 467 515.1259 0.2476852 0.3269699
Stationary 428.562 467 515 0.2476852 0.326646
Moved 428.5927 467 516 0.2476852 0.329218
Moved 428.6234 467 517 0.2476852 0.33179
Stationary 428.6542 467 517 0.2476852 0.33179
Stationary 428.685 467 517 0.2476852 0.33179
Moved 428.7157 467 518.1183 0.2476852 0.3346663
Stationary 428.7464 467 518.1183 0.2476852 0.3346663
Moved 428.7772 468 518 0.25 0.3343621
Stationary 428.8078 468 518 0.25 0.3343621
Moved 428.8386 468 519 0.25 0.3369341
Stationary 428.8693 468 519 0.25 0.3369341
Stationary 428.9001 468 519 0.25 0.3369341
Stationary 428.9308 468 519 0.25 0.3369341
Stationary 428.9615 468 519 0.25 0.3369341
Moved 428.9923 468 520.0694 0.25 0.3396845
Stationary 429.0229 468 520 0.25 0.3395061
Ended 429.0537 468 520 0.25 0.3395061
Began 430.1293 436 248 0.1759259 -0.3600824
Stationary 430.16 436 248 0.1759259 -0.3600824
Stationary 430.1908 436 248 0.1759259 -0.3600824
Stationary 430.2215 436 248 0.1759259 -0.3600824
Stationary 430.2522 436 248 0.1759259 -0.3600824
Moved 430.2829 436 257.4678 0.1759259 -0.3357309
Moved 430.3137 436 262.935 0.1759259 -0.3216693
Moved 430.3444 436 268.7062 0.1759259 -0.3068255
Moved 430.3752 436 272.4225 0.1759259 -0.2972672
Moved 430.4059 436 277.5962 0.1759259 -0.2839604
Moved 430.4366 436 281.1666 0.1759259 -0.2747774
Moved 430.4673 436 286.5609 0.1759259 -0.2609032
Moved 430.498 436 296.0273 0.1759259 -0.2365553
Moved 430.5288 429 300.7736 0.1597223 -0.2243477
Moved 430.5595 429 302.325 0.1597223 -0.2203575
Moved 430.5903 428 304.8306 0.1574074 -0.2139132
Moved 430.621 428 307.5 0.1574074 -0.2070474
Moved 430.6517 428 309.5 0.1574074 -0.2019033
Ended 430.6825 428 309.5 0.1574074 -0.2019033
Backspace 431.8503
Began 434.7082 484 452 0.287037 0.164609
Stationary 434.739 484 452 0.287037 0.164609
Stationary 434.7697 484 452 0.287037 0.164609
Stationary 434.8004 484 452 0.287037 0.164609
Stationary 434.8311 484 452 0.287037 0.164609
Stationary 434.8618 484 452 0.287037 0.164609
Stationary 434.8926 484 452 0.287037 0.164609
Stationary 434.9233 484 452 0.287037 0.164609
Stationary 434.954 484 452 0.287037 0.164609
Moved 434.9848 484 461.5128 0.287037 0.1890759
Stationary 435.0155 484 462 0.287037 0.1903292
Moved 435.0463 484 463.2066 0.287037 0.1934325
Moved 435.077 484 464 0.287037 0.1954732
Moved 435.1077 484 465.3745 0.287037 0.1990085
Moved 435.1385 484 466.0255 0.287037 0.2006827
Moved 435.1692 484 467.5 0.287037 0.2044752
Moved 435.1999 484 468.2414 0.287037 0.2063821
Moved 435.2306 484 470.3492 0.287037 0.2118035
Moved 435.2614 484 473.3619 0.287037 0.2195521
Moved 435.2921 475.5147 476.2122 0.2673951 0.226883
Moved 435.3228 475 479.0863 0.2662037 0.2342754
Moved 435.3535 473 480.7077 0.2615741 0.2384457
Moved 435.3843 470.524 483.476 0.2558426 0.2455659
Moved 435.415 470 486.3461 0.2546296 0.2529476
Moved 435.4457 469 488.2126 0.2523148 0.2577483
Moved 435.4764 466.2184 492.5633 0.2458758 0.2689384
Moved 435.5072 464.3383 498.985 0.2415239 0.2854553
Moved 435.5379 461.5 505 0.2349537 0.3009258
Moved 435.5687 461 508.83 0.2337964 0.3107766
Moved 435.5994 460 511.899 0.2314815 0.3186703
Moved 435.6301 459 514.8237 0.2291666 0.3261925
Moved 435.6609 458 516.694 0.2268519 0.3310029
Moved 435.6916 458 518 0.2268519 0.3343621
Moved 435.7223 458 520.0693 0.2268519 0.3396842
Moved 435.7531 457 521 0.2245371 0.3420781
Moved 435.7838 457 522.5 0.2245371 0.3459361
Stationary 435.8145 457 522.5 0.2245371 0.3459361
Moved 435.8452 457 523.1728 0.2245371 0.3476666
Moved 435.8759 456 524.1056 0.2222222 0.3500658
Stationary 435.9067 456 524 0.2222222 0.3497942
Moved 435.9374 456 525.018 0.2222222 0.3524125
Ended 435.9681 456 525 0.2222222 0.3523662
Began 436.6136 429 290 0.1597223 -0.2520577
Stationary 436.6443 429 290 0.1597223 -0.2520577
Stationary 436.675 429 290 0.1597223 -0.2520577
Stationary 436.7057 429 290 0.1597223 -0.2520577
Stationary 436.7365 429 290 0.1597223 -0.2520577
Stationary 436.7672 429 290 0.1597223 -0.2520577
Moved 436.7978 429 301.8227 0.1597223 -0.2216495
Moved 436.8287 422 308.5707 0.1435185 -0.2042934
Moved 436.8594 421 318.2895 0.1412037 -0.1792967
Moved 436.8901 421 332.4609 0.1412037 -0.1428475
Moved 436.9208 420 341.6976 0.1388889 -0.1190905
Moved 436.9515 420 350.2095 0.1388889 -0.09719793
Moved 436.9823 420 360.8294 0.1388889 -0.06988329
Moved 437.013 420 370.2608 0.1388889 -0.0456255
Moved 437.0437 420 379.3639 0.1388889 -0.02221221
Moved 437.0745 420 390.1563 0.1388889 0.005545871
Moved 437.1052 420 402.4862 0.1388889 0.03725864
Moved 437.1359 420 415.9006 0.1388889 0.07176085
Moved 437.1666 420 430 0.1388889 0.1080246
Moved 437.1974 420 449.4584 0.1388889 0.158072
Moved 437.2281 420 455.5134 0.1388889 0.1736454
Moved 437.2588 420 464.9871 0.1388889 0.198012
Moved 437.2896 420 472.2592 0.1388889 0.2167158
Moved 437.3203 431.5037 483.1898 0.1655178 0.2448297
Moved 437.351 430.3193 491.9578 0.1627761 0.2673812
Moved 437.3818 431 498.571 0.1643519 0.2843905
Moved 437.4125 433 504.1669 0.1689814 0.298783
Moved 437.4432 434.5954 509.5954 0.1726746 0.3127453
Moved 437.4739 435 513.9495 0.1736111 0.323944
Moved 437.5047 435 515.9838 0.1736111 0.3291763
Moved 437.5354 435 517.8492 0.1736111 0.3339742
Moved 437.5661 435 519.3606 0.1736111 0.3378615
Stationary 437.5969 435 519 0.1736111 0.3369341
Moved 437.6276 417.4738 511.0791 0.1330411 0.3165614
Moved 437.6584 404.9524 500.9524 0.1040565 0.2905153
Moved 437.6891 389.6068 488.6068 0.06853411 0.2587622
Moved 437.7198 375 475.5 0.03472219 0.2250513
Moved 437.7505 360.5808 458.5808 0.001344482 0.181535
Moved 437.7813 348.5438 446.3917 -0.026519 0.1501844
Moved 437.812 335.9641 436.9731 -0.05563865 0.1259595
Moved 437.8427 325.2446 428.8297 -0.08045232 0.1050147
Moved 437.8735 317.0846 422.0846 -0.09934127 0.08766606
Moved 437.9042 310.3416 417.6708 -0.11495 0.07631376
Moved 437.9349 306.7994 413.7994 -0.1231495 0.06635654
Moved 437.9657 303.2672 411.2672 -0.1313258 0.05984357
Moved 437.9964 299.7904 408.3952 -0.139374 0.05245671
Moved 438.0271 295.0447 404.0447 -0.1503595 0.04126709
Moved 438.0578 288.2663 400.1776 -0.1660502 0.03132074
Moved 438.0886 281.5076 396.2538 -0.1816954 0.02122879
Moved 438.1193 275.7646 392.3823 -0.1949893 0.01127137
Moved 438.1501 271.0161 390.5081 -0.2059814 0.006450645
Moved 438.1808 266.9308 386.9308 -0.2154381 -0.002750114
Moved 438.2115 262.2016 384.1008 -0.2263852 -0.01002896
Moved 438.2422 259.226 382.226 -0.2332731 -0.01485079
Moved 438.273 255.5 380.5 -0.2418981 -0.0192902
Moved 438.3036 250.6733 377.8367 -0.253071 -0.02614025
Moved 438.3344 245.9365 375.9683 -0.2640358 -0.03094591
Moved 438.3652 242.1878 374 -0.2727135 -0.03600823
Moved 438.3959 239.6365 371.6365 -0.2786192 -0.04208718
Moved 438.4266 235.6584 369.6584 -0.2878278 -0.04717493
Moved 438.4574 233 368.7912 -0.2939815 -0.04940543
Moved 438.4881 229.9162 369 -0.30112 -0.04886839
Moved 438.5188 228.5 368 -0.3043981 -0.05144041
Moved 438.5496 227.9725 368 -0.3056193 -0.05144041
Moved 438.5803 226.6261 368 -0.308736 -0.05144041
Stationary 438.611 227 368 -0.3078704 -0.05144041
Stationary 438.6417 227 368 -0.3078704 -0.05144041
Stationary 438.6724 227 368 -0.3078704 -0.05144041
Stationary 438.7032 227 368 -0.3078704 -0.05144041
Moved 438.7339 239.1066 379.1066 -0.2798459 -0.02287413
Moved 438.7646 250.5967 389.5967 -0.2532484 0.004106608
Moved 438.7953 262.1294 401.1295 -0.2265522 0.03376914
Moved 438.8261 272.5 410.5 -0.2025463 0.05787029
Moved 438.8568 284.6719 421.6719 -0.1743706 0.08660473
Moved 438.8876 298.1628 438.2441 -0.1431417 0.1292287
Moved 438.9183 309.6487 451.5609 -0.1165539 0.1634796
Moved 438.949 320.4254 464.4255 -0.09160777 0.1965675
Moved 438.9797 331.0504 476.0504 -0.067013 0.226467
Moved 439.0105 339.4346 489.8692 -0.04760509 0.2620092
Moved 439.0412 349.3152 503.5253 -0.02473334 0.2971328
Moved 439.0719 354.9338 510.9338 -0.01172721 0.3161878
Moved 439.1027 361.0272 518.5408 0.002377828 0.3357531
Moved 439.1334 369.6284 530.4426 0.02228786 0.3663646
Moved 439.1641 370.9111 533.7332 0.02525707 0.3748281
Moved 439.1948 374.7496 539.4992 0.03414263 0.3896584
Moved 439.2256 377.6221 545.2442 0.04079193 0.4044347
Moved 439.2563 379 549.9949 0.04398147 0.4166535
Moved 439.287 381 553.0432 0.04861106 0.4244938
Moved 439.3178 382 555.9149 0.05092591 0.4318796
Moved 439.3485 383.3479 557.3478 0.05404601 0.4355654
Ended 439.3793 384 559 0.0555556 0.4398148
Began 440.2397 362 214 0.004629592 -0.4475308
Stationary 440.2705 362 214 0.004629592 -0.4475308
Stationary 440.3012 362 214 0.004629592 -0.4475308
Stationary 440.3319 362 214 0.004629592 -0.4475308
Stationary 440.3626 362 214 0.004629592 -0.4475308
Moved 440.3934 343.8618 236.2073 -0.03735682 -0.3904134
Moved 440.4241 340.988 240.5179 -0.04400924 -0.3793263
Moved 440.4548 335.9026 247.146 -0.05578091 -0.3622789
Moved 440.4855 330.1567 254.7649 -0.06908163 -0.342683
Moved 440.5163 322.6404 262.5731 -0.08648048 -0.3226002
Moved 440.547 317 270.5 -0.09953702 -0.302212
Moved 440.5777 305.1713 283.9944 -0.1269182 -0.2675042
Moved 440.6085 296.8954 293.1395 -0.1460755 -0.2439827
Moved 440.6392 289.161 300.7585 -0.1639791 -0.2243867
Moved 440.6698 283.2961 305.704 -0.1775554 -0.2116668
Moved 440.7006 273.6842 313.9868 -0.1998051 -0.1903632
Moved 440.7314 266.3525 320.4317 -0.2167767 -0.1737868
Moved 440.7621 258.768 327.1547 -0.2343333 -0.1564953
Moved 440.7928 253.235 333.765 -0.2471412 -0.1394933
Moved 440.8236 243.2155 345.7845 -0.2703346 -0.108579
Moved 440.8543 239.0086 349.9914 -0.2800727 -0.09775891
Moved 440.8851 234.157 354.843 -0.2913032 -0.08528054
Moved 440.9158 227.4469 361.5531 -0.3068358 -0.06802186
Moved 440.9465 221.6983 366.3016 -0.3201427 -0.05580854
Moved 440.9772 215.9624 370.0377 -0.3334205 -0.04619952
Moved 441.0079 210.8912 374.1088 -0.3451593 -0.03572841
Moved 441.0386 206.0765 377.9235 -0.3563044 -0.02591694
