I want to hold your hand
Moved 1194.53 493.7995 473.8663 0.3097211 0.2208496
Moved 1194.561 504.2129 480.6064 0.333826 0.2381852
Moved 1194.592 511.5 484.5 0.3506944 0.2481995
Moved 1194.623 515.2318 489.2318 0.3593328 0.2603697
Moved 1194.653 519.099 491 0.3682847 0.2649176
Moved 1194.684 521 493.972 0.3726852 0.2725616
Moved 1194.715 523 495.51 0.3773148 0.2765175
Moved 1194.746 524 498.373 0.3796296 0.2838812
Moved 1194.776 525 500.246 0.3819444 0.2886984
Moved 1194.807 526 501.5 0.3842592 0.2919238
Moved 1194.838 526 502.0745 0.3842592 0.2934013
Stationary 1194.869 526 502 0.3842592 0.2932098
Stationary 1194.899 526 502 0.3842592 0.2932098
Stationary 1194.93 526 502 0.3842592 0.2932098
Moved 1194.961 527.77 478.1499 0.3883565 0.231867
Moved 1194.992 530.6497 459.1017 0.3950225 0.1828748
Moved 1195.022 533.5139 446.4584 0.4016525 0.150356
Moved 1195.053 535 438.9448 0.4050927 0.1310308
Moved 1195.084 536.8972 431.2056 0.4094843 0.1111253
Moved 1195.115 538 426.4747 0.4120371 0.09895756
Moved 1195.145 538 423.5 0.4120371 0.09130646
Moved 1195.176 539 419.619 0.4143518 0.0813244
Moved 1195.207 539 415.9371 0.4143518 0.07185457
Moved 1195.237 539.9383 411.1234 0.4165238 0.05947376
Moved 1195.268 540 404.947 0.4166667 0.04358794
Moved 1195.299 540 399.3451 0.4166667 0.02917972
Moved 1195.33 540 395.7907 0.4166667 0.02003776
Moved 1195.36 540 392.9396 0.4166667 0.01270459
Moved 1195.391 540 391.8968 0.4166667 0.01002249
Moved 1195.422 540 390.6266 0.4166667 0.006755624
Moved 1195.453 540 389.7513 0.4166667 0.004504247
Moved 1195.483 540 388.8137 0.4166667 0.002092746
Stationary 1195.514 540 388.8137 0.4166667 0.002092746
Stationary 1195.545 540 388.8137 0.4166667 0.002092746
Stationary 1195.576 540 388.8137 0.4166667 0.002092746
Stationary 1195.606 540 388.8137 0.4166667 0.002092746
Stationary 1195.637 540 388.8137 0.4166667 0.002092746
Moved 1195.668 531.6141 395.2364 0.3972549 0.01861207
Moved 1195.699 526 404.5 0.3842592 0.04243823
Moved 1195.729 510.1302 414.6213 0.3475237 0.06847028
Moved 1195.76 493.0117 424.9941 0.3078975 0.09514941
Moved 1195.791 472.8192 434.5904 0.2611555 0.1198311
Moved 1195.822 458.5088 440.5965 0.2280295 0.135279
Moved 1195.852 442.6221 445.2756 0.1912548 0.1473136
Moved 1195.883 431.5768 448.1411 0.1656871 0.1546837
Moved 1195.914 420.9758 450 0.1411476 0.1594649
Moved 1195.944 409.4484 450 0.114464 0.1594649
Moved 1195.975 396.5221 450 0.08454193 0.1594649
Moved 1196.006 382.7784 450 0.05272766 0.1594649
Moved 1196.037 372.6493 440.3246 0.02928068 0.1345797
Moved 1196.067 357.7344 433.0406 -0.005244364 0.1158452
Moved 1196.098 342.8808 424.9404 -0.03962785 0.09501119
Moved 1196.129 328.9969 415.3975 -0.07176653 0.0704666
Moved 1196.16 316.4642 406.3714 -0.1007773 0.04725146
Moved 1196.19 299.3265 394.8843 -0.1404479 0.01770655
Moved 1196.221 280.4553 382.403 -0.1841312 -0.01439554
Moved 1196.252 264 371 -0.2222222 -0.04372435
Moved 1196.283 252.6311 361.7233 -0.2485392 -0.06758427
Moved 1196.313 244.0872 355.0436 -0.2683167 -0.08476461
Moved 1196.344 237.3459 350.1729 -0.2839216 -0.09729189
Moved 1196.375 234.74 347.74 -0.2899537 -0.1035495
Moved 1196.406 231 345.5 -0.2986111 -0.1093108
Moved 1196.436 228.9137 344 -0.3034405 -0.1131688
Moved 1196.467 227.5 342.5 -0.306713 -0.1170267
Ended 1196.498 228 343 -0.3055556 -0.1157408
Began 1197.174 340 508 -0.04629632 0.3086419
Stationary 1197.205 340 508 -0.04629632 0.3086419
Stationary 1197.235 340 508 -0.04629632 0.3086419
Stationary 1197.266 340 508 -0.04629632 0.3086419
Stationary 1197.297 340 508 -0.04629632 0.3086419
Moved 1197.328 347.3822 508 -0.02920792 0.3086419
Moved 1197.359 355.5 508 -0.01041666 0.3086419
Moved 1197.389 365.8324 508 0.01350085 0.3086419
Moved 1197.42 381.3917 508 0.04951775 0.3086419
Moved 1197.451 394.7727 508 0.0804923 0.3086419
Moved 1197.481 406.5609 508 0.1077797 0.3086419
Moved 1197.512 420.8894 508 0.1409477 0.3086419
Moved 1197.543 435.2359 508 0.1741571 0.3086419
Moved 1197.574 451.8037 508 0.2125086 0.3086419
Moved 1197.604 470.5483 508 0.2558988 0.3086419
Moved 1197.635 491.6537 508 0.304754 0.3086419
Moved 1197.666 508.2788 508 0.343238 0.3086419
Moved 1197.697 520.5963 508 0.3717506 0.3086419
Moved 1197.727 532.278 508 0.3987915 0.3086419
Moved 1197.758 540.2495 508 0.4172442 0.3086419
Moved 1197.789 544.989 508 0.4282152 0.3086419
Moved 1197.82 546.0164 508 0.4305934 0.3086419
Moved 1197.85 546.905 508 0.4326505 0.3086419
Stationary 1197.881 547 508 0.4328704 0.3086419
Stationary 1197.912 547 508 0.4328704 0.3086419
Moved 1197.943 534.3437 508 0.4035733 0.3086419
Moved 1197.973 517.7753 508 0.3652205 0.3086419
Moved 1198.004 498.6784 508 0.3210147 0.3086419
Moved 1198.035 486.2019 508 0.292134 0.3086419
Moved 1198.066 463.9892 517.3459 0.2407157 0.3326799
Moved 1198.096 449.1755 516 0.2064247 0.329218
Moved 1198.127 436.6801 517.08 0.1775002 0.3319957
Moved 1198.158 423.3276 517 0.1465916 0.33179
Moved 1198.188 408.6035 517 0.112508 0.33179
Moved 1198.219 393.9205 517 0.07851959 0.33179
Moved 1198.25 383.5385 517 0.05448739 0.33179
Moved 1198.281 371.409 517 0.02640963 0.33179
Moved 1198.311 360.075 509.415 0.0001735489 0.3122813
Moved 1198.342 344.3365 507.5561 -0.036258 0.3075001
Moved 1198.373 333.0214 506.0043 -0.06245041 0.3035088
Moved 1198.404 323.2719 504 -0.08501872 0.2983539
Moved 1198.434 314.5397 502 -0.1052321 0.2932098
Moved 1198.465 306.5 501 -0.1238426 0.2906378
Moved 1198.496 300.7684 498.8842 -0.1371101 0.2851959
Moved 1198.527 293.0324 497.0162 -0.1550176 0.2803913
Moved 1198.557 285.4416 495.1472 -0.172589 0.2755842
Moved 1198.588 281.3546 494 -0.1820496 0.2726337
Moved 1198.619 275.423 492 -0.19578 0.2674896
Moved 1198.65 272.8403 491 -0.2017585 0.2649176
Moved 1198.68 269.9705 490 -0.2084016 0.2623456
Moved 1198.711 269 490 -0.2106481 0.2623456
Ended 1198.742 269 490 -0.2106481 0.2623456
Began 1199.357 409 388 0.113426 -3.924585E-08
Stationary 1199.387 409 388 0.113426 -3.924585E-08
Moved 1199.418 395.7194 388 0.08268367 -3.924585E-08
Moved 1199.449 386.4777 388 0.06129086 -3.924585E-08
Moved 1199.479 376.0056 384.5098 0.03704985 -0.008976979
Moved 1199.51 365.8678 379.9736 0.01358281 -0.02064418
Moved 1199.541 345.6006 376.1716 -0.03333196 -0.03042291
Moved 1199.572 329.0958 374 -0.07153744 -0.03600823
Moved 1199.603 313.7724 373 -0.1070084 -0.03858032
Moved 1199.633 299.025 370.8375 -0.1411458 -0.04414225
Moved 1199.664 284.8568 368.9714 -0.1739425 -0.04894201
Moved 1199.695 266.6622 367.0946 -0.2160596 -0.05376902
Moved 1199.725 247 365.5 -0.2615741 -0.05787045
Moved 1199.756 225.3314 364.6664 -0.3117328 -0.06001429
Moved 1199.787 206.7373 365 -0.3547747 -0.05915646
Moved 1199.818 192.769 365 -0.3871087 -0.05915646
Moved 1199.848 180.5387 365 -0.4154197 -0.05915646
Moved 1199.879 170.5446 365 -0.4385541 -0.05915646
Moved 1199.91 164.2853 365 -0.4530433 -0.05915646
Moved 1199.941 161.7732 365 -0.4588584 -0.05915646
Moved 1199.971 159.5 365 -0.4641204 -0.05915646
Moved 1200.002 159 372.5884 -0.4652778 -0.03963886
Moved 1200.033 159 374.4512 -0.4652778 -0.03484781
Moved 1200.064 159 377.0012 -0.4652778 -0.02828912
Moved 1200.094 170.7536 378 -0.4380703 -0.02572024
Moved 1200.125 179.4841 378 -0.4178609 -0.02572024
Moved 1200.156 191.0328 378 -0.3911278 -0.02572024
Moved 1200.187 206.8862 378 -0.3544301 -0.02572024
Moved 1200.217 224.9617 371.0383 -0.3125886 -0.04362585
Moved 1200.248 243.0733 367.1324 -0.2706635 -0.05367193
Moved 1200.279 265 361 -0.2199074 -0.06944452
Moved 1200.31 288.4376 352.0859 -0.1656538 -0.09237155
Moved 1200.34 313.4767 340.4462 -0.1076928 -0.1223092
Moved 1200.371 332.2992 330.8504 -0.06412218 -0.1469897
Moved 1200.402 345.9379 323.2372 -0.03255109 -0.1665709
Moved 1200.432 360.2865 313.6281 0.0006633003 -0.1912859
Moved 1200.463 373.2317 303.0762 0.03062894 -0.2184253
Moved 1200.494 386.7865 293.4102 0.06200572 -0.2432867
Moved 1200.525 395.0866 288.6089 0.08121908 -0.2556356
Moved 1200.556 402.6491 283.9006 0.09872476 -0.2677455
Moved 1200.586 413.6838 278.1581 0.124268 -0.2825153
Moved 1200.617 419.9403 273.0596 0.1387508 -0.2956287
Moved 1200.648 429.6766 269.1617 0.1612884 -0.305654
Moved 1200.678 436.4185 266.2907 0.1768948 -0.3130383
Moved 1200.709 441.1507 265 0.1878488 -0.3163581
Moved 1200.74 444.0951 265 0.1946646 -0.3163581
Moved 1200.771 446.5 265 0.2002315 -0.3163581
Moved 1200.801 446 265 0.199074 -0.3163581
Moved 1200.832 424 285 0.1481481 -0.2649178
Moved 1200.863 392.562 306.8962 0.07537514 -0.2086004
Moved 1200.894 361.297 328.1353 0.003002286 -0.153973
Moved 1200.924 337.9018 344.0614 -0.05115331 -0.1130109
Moved 1200.955 323.2101 355.7071 -0.08516192 -0.08305797
Moved 1200.986 306.5 369.0833 -0.1238425 -0.04865403
Moved 1201.017 289.3048 380.1301 -0.1636463 -0.02024152
Moved 1201.047 277.5341 388.4658 -0.1908932 0.001198019
Moved 1201.078 270.6812 392.6594 -0.2067566 0.01198404
Moved 1201.109 266.4727 396.5273 -0.2164983 0.02193227
Moved 1201.14 263.6016 399.3984 -0.2231444 0.02931689
Moved 1201.17 261.0456 400.9543 -0.229061 0.03331879
Moved 1201.201 259.6271 402.3729 -0.2323447 0.03696716
Moved 1201.232 259 403.5 -0.2337963 0.03986618
Ended 1201.263 259 404 -0.2337963 0.04115226
PhraseEnd 1202.277
