I can still feel your presence
Moved 929.2758 544.2169 374.7831 0.4264279 -0.03399405
Moved 929.3065 549.7556 373 0.439249 -0.03858032
Ended 929.3372 557 371 0.4560185 -0.04372435
Began 930.0133 342 377 -0.04166668 -0.02829226
Stationary 930.0441 342 377 -0.04166668 -0.02829226
Stationary 930.0748 342 377 -0.04166668 -0.02829226
Stationary 930.1056 342 377 -0.04166668 -0.02829226
Stationary 930.1363 342 377 -0.04166668 -0.02829226
Stationary 930.167 342 377 -0.04166668 -0.02829226
Moved 930.1977 342 388.9116 -0.04166668 0.002344469
Moved 930.2285 342 391.288 -0.04166668 0.008456578
Moved 930.2592 342 397.3068 -0.04166668 0.02393726
Moved 930.29 342 399.9098 -0.04166668 0.0306321
Moved 930.3207 342 402.6743 -0.04166668 0.03774254
Moved 930.3514 342 406.1712 -0.04166668 0.04673652
Moved 930.3821 335.2023 413.5491 -0.05740216 0.06571267
Moved 930.4129 325.5516 424.0605 -0.07974167 0.09274808
Moved 930.4436 315.4659 439.3011 -0.1030882 0.1319473
Moved 930.4744 304.722 453.917 -0.1279584 0.1695395
Moved 930.5051 295.2434 471.6843 -0.1498995 0.2152372
Moved 930.5358 287.9892 487.6846 -0.1666917 0.2563904
Moved 930.5665 282.3472 500.3057 -0.1797519 0.2888519
Moved 930.5973 276.9403 508.5896 -0.1922679 0.3101583
Moved 930.628 269.1083 516.8917 -0.2103975 0.3315115
Moved 930.6588 261.8911 524.1089 -0.227104 0.3500744
Moved 930.6895 257.4685 526.5315 -0.2373414 0.3563052
Moved 930.7202 255 529.2925 -0.2430556 0.3634066
Moved 930.751 252.9725 530.0275 -0.2477489 0.3652971
Stationary 930.7816 252.9725 530.0275 -0.2477489 0.3652971
Moved 930.8124 253 531.5 -0.2476852 0.3690843
Moved 930.8431 253 531 -0.2476852 0.3677982
Moved 930.8739 274.3047 516.0595 -0.1983686 0.329371
Moved 930.9046 306 496 -0.125 0.2777777
Moved 930.9353 345.2773 476.3614 -0.03408045 0.2272668
Moved 930.9661 381.9323 460.1155 0.05076925 0.1854823
Moved 930.9968 417.2523 446.5953 0.1325285 0.1507079
Moved 931.0275 437.6422 439.1534 0.1797273 0.1315672
Moved 931.0583 460.5918 430.9031 0.2328514 0.1103474
Moved 931.089 482.7838 421.5811 0.2842218 0.08637094
Moved 931.1198 497.4136 414.2932 0.3180871 0.0676263
Moved 931.1505 508.2678 409.0393 0.3432126 0.0541134
Moved 931.1812 519.6696 401.7478 0.3696056 0.03535957
Moved 931.212 529.5294 395.4706 0.3924292 0.01921438
Moved 931.2427 539.7598 390.1201 0.4161108 0.005452937
Moved 931.2734 547.2815 386.1456 0.433522 -0.004769549
Moved 931.3042 554.3717 382.8141 0.4499345 -0.01333817
Moved 931.3349 559.888 380.056 0.4627037 -0.0204321
Moved 931.3656 562.5 378.5 0.46875 -0.02443423
Moved 931.3964 572.9496 379 0.4929388 -0.02314815
Ended 931.4271 572.9496 379 0.4929388 -0.02314815
Began 932.0724 355 491 -0.01157408 0.2649176
Stationary 932.1032 355 491 -0.01157408 0.2649176
Stationary 932.1339 355 491 -0.01157408 0.2649176
Stationary 932.1647 355 491 -0.01157408 0.2649176
Stationary 932.1954 355 491 -0.01157408 0.2649176
Stationary 932.2261 355 491 -0.01157408 0.2649176
Stationary 932.2569 355 491 -0.01157408 0.2649176
Stationary 932.2877 355 491 -0.01157408 0.2649176
Stationary 932.3184 355 491 -0.01157408 0.2649176
Moved 932.3491 367.7678 491 0.01798103 0.2649176
Moved 932.3798 376.8066 491 0.03890415 0.2649176
Moved 932.4106 388.4937 491 0.06595761 0.2649176
Moved 932.4413 407.2511 491 0.1093775 0.2649176
Moved 932.472 425.2844 491 0.1511213 0.2649176
Moved 932.5027 442.5492 491 0.1910861 0.2649176
Moved 932.5335 456.4684 491 0.2233064 0.2649176
Moved 932.5642 473.3016 491 0.2622723 0.2649176
Moved 932.595 487.1016 491 0.2942167 0.2649176
Moved 932.6257 497.7394 491 0.3188413 0.2649176
Moved 932.6564 503.2613 491 0.3316233 0.2649176
Moved 932.6871 507.3907 491 0.3411822 0.2649176
Moved 932.7179 510.1584 491 0.347589 0.2649176
Moved 932.7486 511.3596 491 0.3503694 0.2649176
Stationary 932.7794 511 491 0.349537 0.2649176
Stationary 932.8101 511 491 0.349537 0.2649176
Moved 932.8408 499.5185 491 0.3229595 0.2649176
Moved 932.8716 488.8088 502.1442 0.2981685 0.2935806
Moved 932.9023 471.4435 503.0795 0.257971 0.2959864
Moved 932.933 448.1303 504 0.2040054 0.2983539
Moved 932.9637 427.7768 504 0.1568906 0.2983539
Moved 932.9944 410.7842 495.9692 0.117556 0.2776984
Moved 933.0252 397.8389 496 0.08759002 0.2777777
Moved 933.056 386.3369 496 0.06096502 0.2777777
Moved 933.0867 377.0787 496 0.03953407 0.2777777
Moved 933.1174 369.6433 496 0.02232243 0.2777777
Moved 933.1481 359.2533 496 -0.001728435 0.2777777
Moved 933.1789 349.0538 506.5233 -0.02533848 0.3048437
Moved 933.2097 339.5465 505.8178 -0.0473461 0.3030292
Moved 933.2404 330.5 508.5 -0.06828706 0.3099279
Moved 933.2711 322.131 510.2897 -0.0876596 0.314531
Moved 933.3018 314.89 510 -0.1044214 0.3137859
Moved 933.3326 307.9772 511 -0.1204231 0.3163579
Moved 933.3633 298.103 513.2242 -0.1432801 0.3220788
Moved 933.394 289.0519 515.9827 -0.1642318 0.3291736
Moved 933.4247 281.503 518.7485 -0.1817061 0.3362873
Moved 933.4555 275.5997 521.2002 -0.1953711 0.342593
Moved 933.4862 271.0585 523.9708 -0.205883 0.349719
Moved 933.517 265.8835 526 -0.2178623 0.3549381
Stationary 933.5477 266 526 -0.2175926 0.3549381
Moved 933.5784 265 527.921 -0.2199074 0.3598789
Moved 933.6091 280 541.5 -0.1851852 0.3948044
Ended 933.6398 280 541.5 -0.1851852 0.3948044
Began 934.0394 580 520 0.5092593 0.3395061
Stationary 934.0702 580 520 0.5092593 0.3395061
Stationary 934.101 580 520 0.5092593 0.3395061
Stationary 934.1317 580 520 0.5092593 0.3395061
Stationary 934.1624 580 520 0.5092593 0.3395061
Stationary 934.1931 580 520 0.5092593 0.3395061
Stationary 934.2238 580 520 0.5092593 0.3395061
Moved 934.2545 569.9341 520 0.4859586 0.3395061
Moved 934.2853 567.8424 520 0.4811167 0.3395061
Moved 934.316 565.0797 520 0.4747216 0.3395061
Moved 934.3468 560.6242 520 0.4644079 0.3395061
Moved 934.3775 556.9049 520 0.4557984 0.3395061
Moved 934.4083 551.2813 520 0.4427808 0.3395061
Moved 934.439 544.1306 520 0.4262281 0.3395061
Moved 934.4697 535.8275 520 0.4070081 0.3395061
Moved 934.5005 524.6312 520 0.3810908 0.3395061
Moved 934.5312 511.5905 520 0.350904 0.3395061
Moved 934.5619 498.5866 520 0.3208024 0.3395061
Moved 934.5926 486.6168 520 0.2930943 0.3395061
Moved 934.6234 467.0062 520 0.2476994 0.3395061
Moved 934.6541 445.4262 520 0.1977459 0.3395061
Moved 934.6849 419.0548 520 0.1367009 0.3395061
Moved 934.7156 397.4966 520 0.08679757 0.3395061
Moved 934.7463 378.7218 520 0.04333755 0.3395061
Moved 934.777 358.1848 520 -0.004201879 0.3395061
Moved 934.8078 340.7285 520 -0.04461005 0.3395061
Moved 934.8385 328.5209 520 -0.07286822 0.3395061
Moved 934.8693 315.6935 520 -0.1025615 0.3395061
Moved 934.9 297.0341 530.6553 -0.1457545 0.3669118
Moved 934.9307 284.5 533.5 -0.1747685 0.3742283
Moved 934.9614 275.9999 537 -0.1944447 0.3832304
Moved 934.9921 267.6977 539 -0.2136627 0.3883744
Moved 935.0229 260.9441 541 -0.229296 0.3935184
Moved 935.0536 256.028 542 -0.2406759 0.3960905
Moved 935.0844 252.2571 542 -0.2494049 0.3960905
Moved 935.1151 250.7486 542 -0.2528968 0.3960905
Stationary 935.1458 250.7486 542 -0.2528968 0.3960905
Stationary 935.1766 251 542 -0.2523148 0.3960905
Stationary 935.2073 251 542 -0.2523148 0.3960905
Moved 935.2381 251 533.7849 -0.2523148 0.374961
Moved 935.2687 251 529.0387 -0.2523148 0.3627537
Moved 935.2995 251 525.0906 -0.2523148 0.3525993
Moved 935.3302 259.4933 520.5734 -0.2326545 0.3409808
Moved 935.361 260 515.0315 -0.2314815 0.326727
Moved 935.3917 261 511 -0.2291666 0.3163579
Moved 935.4225 263 507.814 -0.2245371 0.3081636
Moved 935.4532 264 505.048 -0.2222222 0.3010494
Moved 935.4839 265.7139 502.2861 -0.2182549 0.2939458
Moved 935.5146 267.0897 499.9103 -0.2150701 0.287835
Moved 935.5454 267 498.1143 -0.2152778 0.2832157
Moved 935.5761 268 493.0522 -0.212963 0.2701961
Moved 935.6069 268 481.8682 -0.212963 0.2414305
Moved 935.6376 268 455.8533 -0.212963 0.1745198
Moved 935.6682 268 421.434 -0.212963 0.08599257
Moved 935.699 268 393.9982 -0.212963 0.01542735
Moved 935.7299 268 371.8581 -0.212963 -0.04151725
Moved 935.7605 268 357.5234 -0.212963 -0.07838646
Moved 935.7913 269.3459 344.6162 -0.2098473 -0.1115839
Moved 935.822 272.1055 335.7891 -0.2034595 -0.1342875
Moved 935.8527 274.6729 329.6543 -0.1975165 -0.1500661
Moved 935.8835 276.3405 325.6594 -0.1936561 -0.1603411
Moved 935.9141 278 320.8959 -0.1898148 -0.1725929
Moved 935.9449 279.8627 318.1373 -0.1855031 -0.179688
Moved 935.9756 280 316.7714 -0.1851852 -0.1832011
Moved 936.0063 281 314.9361 -0.1828704 -0.1879216
Moved 936.0372 282 313.5 -0.1805555 -0.1916154
Moved 936.0679 282 312.8979 -0.1805555 -0.1931639
Moved 936.0986 283 311.0065 -0.1782407 -0.1980284
Stationary 936.1293 283 311 -0.1782407 -0.1980453
Moved 936.1601 284.3596 309.6404 -0.1750936 -0.2015422
Moved 936.1908 285.2816 309 -0.1729592 -0.2031893
Moved 936.2215 285 307.6898 -0.1736111 -0.2065593
Stationary 936.2523 285 307.6898 -0.1736111 -0.2065593
Moved 936.283 286 306.5 -0.1712963 -0.2096194
Stationary 936.3137 286 306.5 -0.1712963 -0.2096194
Stationary 936.3445 286 306.5 -0.1712963 -0.2096194
Moved 936.3752 287 305.5 -0.1689815 -0.2121914
Stationary 936.4059 287 305.5 -0.1689815 -0.2121914
Moved 936.4367 287 306 -0.1689815 -0.2109054
Moved 936.4674 288 306 -0.1666667 -0.2109054
Stationary 936.4981 288 306 -0.1666667 -0.2109054
Moved 936.5289 288.7238 306 -0.1649912 -0.2109054
Stationary 936.5596 289 306 -0.1643519 -0.2109054
Stationary 936.5904 289 306 -0.1643519 -0.2109054
Moved 936.621 289 300.6207 -0.1643519 -0.2247411
Moved 936.6519 289 292.6264 -0.1643519 -0.2453024
Moved 936.6826 289 288.2725 -0.1643519 -0.2565008
Moved 936.7133 289 285.3745 -0.1643519 -0.2639547
Stationary 936.7441 289 285 -0.1643519 -0.2649178
Stationary 936.7748 289 285 -0.1643519 -0.2649178
Moved 936.8055 289 305.4632 -0.1643519 -0.2122862
Moved 936.8362 289 325.5455 -0.1643519 -0.160634
Moved 936.8669 289 348.0695 -0.1643519 -0.102702
Moved 936.8977 289 370.6508 -0.1643519 -0.04462246
Moved 936.9284 289 395.6998 -0.1643519 0.01980405
Moved 936.9592 280.9351 419.4541 -0.1830205 0.08090042
Moved 936.9899 279.1811 440.37 -0.1870807 0.1346964
Moved 937.0206 278 463.356 -0.1898148 0.1938166
Moved 937.0514 274.945 483.3301 -0.1968866 0.2451906
Moved 937.0821 272.1833 497.0837 -0.2032795 0.2805651
Moved 937.1129 272 505.5 -0.2037037 0.3022119
Moved 937.1436 272 510.015 -0.2037037 0.3138244
Moved 937.1743 272 511 -0.2037037 0.3163579
Stationary 937.2051 272 511 -0.2037037 0.3163579
Stationary 937.2358 272 511 -0.2037037 0.3163579
Moved 937.2665 279.2933 464.4134 -0.1868211 0.1965364
Moved 937.2972 292.9276 405.3618 -0.1552601 0.04465464
Moved 937.328 304.6865 356.5676 -0.1280405 -0.08084474
Moved 937.3586 315.7294 329.1765 -0.1024782 -0.151295
Moved 937.3894 324.2953 309.4094 -0.08264979 -0.2021363
Moved 937.4202 329.4034 297.1933 -0.07082557 -0.2335564
Moved 937.4509 335.9139 287.1722 -0.05575493 -0.2593307
Moved 937.4817 339.3828 282.2344 -0.04772499 -0.2720309
Moved 937.5124 344.2934 278.8533 -0.03635789 -0.280727
Moved 937.5431 351.6273 276.0931 -0.01938115 -0.2878264
Moved 937.5739 365 273.5 0.01157403 -0.2944959
Moved 937.6046 382.998 272.8574 0.05323619 -0.2961487
Moved 937.6353 401.4437 272.0927 0.09593437 -0.2981155
Moved 937.666 417.0428 271 0.1320435 -0.300926
Moved 937.6968 426.3401 270 0.1535649 -0.303498
Moved 937.7275 434.7525 268 0.1730381 -0.308642
Moved 937.7582 440.2927 266 0.1858627 -0.3137861
Moved 937.789 443.4014 264.5986 0.1930588 -0.3173905
Moved 937.8197 444.8119 264 0.1963238 -0.31893
Moved 937.8504 445 262.7137 0.1967593 -0.3222384
Stationary 937.8812 445 263 0.1967593 -0.3215021
Stationary 937.9119 445 263 0.1967593 -0.3215021
Moved 937.9426 428.261 263 0.1580115 -0.3215021
Moved 937.9733 407.2039 261.6893 0.1092682 -0.3248732
Moved 938.0041 388.4869 259.9267 0.06594182 -0.3294067
Moved 938.0349 371.5 259 0.02662033 -0.3317901
Moved 938.0656 351.4147 256.7358 -0.01987338 -0.3376139
Moved 938.0963 333.8693 257 -0.06048769 -0.3369342
Moved 938.1271 320.8359 257 -0.09065761 -0.3369342
Moved 938.1578 311.1707 257 -0.1130307 -0.3369342
Moved 938.1885 301.9111 257 -0.1344651 -0.3369342
Moved 938.2192 294.4114 257 -0.1518254 -0.3369342
Moved 938.25 287.8881 261.4475 -0.1669256 -0.3254951
Moved 938.2808 283.0055 267.9945 -0.1782281 -0.3086562
Moved 938.3115 278.4677 273.2984 -0.1887321 -0.2950145
Moved 938.3422 274.4718 282.5847 -0.197982 -0.2711299
Moved 938.3729 270.7167 294.4165 -0.2066743 -0.2406983
Moved 938.4037 267.6095 309.1714 -0.2138668 -0.2027484
Moved 938.4343 263.5424 330.2034 -0.2232816 -0.1486537
Moved 938.4651 259.7832 348.5175 -0.2319832 -0.1015498
Moved 938.4958 257.2538 368.2233 -0.2378384 -0.05086608
Moved 938.5266 252.577 390.9612 -0.2486644 0.007616168
Moved 938.5573 245.4288 414.9041 -0.2652111 0.06919762
Moved 938.5881 237.0826 434.7522 -0.284531 0.1202473
Moved 938.6188 226.8613 452.9927 -0.3081913 0.1671622
Moved 938.6495 216.4266 472.0034 -0.3323458 0.216058
Moved 938.6803 208.2763 488.4474 -0.3512123 0.2583525
Moved 938.711 203.3386 498.9842 -0.3626422 0.2854531
Moved 938.7418 200.868 506.5281 -0.3683611 0.3048561
Moved 938.7725 198.1034 513.7932 -0.3747607 0.3235421
Moved 938.8032 198 516.5 -0.375 0.3305041
Moved 938.834 198 517 -0.375 0.33179
Moved 938.8646 198 518 -0.375 0.3343621
Stationary 938.8954 198 518 -0.375 0.3343621
Moved 938.9261 198 519 -0.375 0.3369341
Ended 938.9569 198 521 -0.375 0.3420781
PhraseEnd 940.9238
