please provide your date of birth
Moved 338.0641 547 518.3586 0.4328704 0.3352845
Moved 338.0948 534.357 518 0.4036041 0.3343621
Moved 338.1257 493.804 518 0.3097314 0.3343621
Moved 338.1564 436.0846 509.0602 0.1761218 0.3113689
Moved 338.1872 401.9961 508 0.09721309 0.3086419
Moved 338.218 368.3147 506 0.01924703 0.3034978
Moved 338.2487 345.6484 505 -0.03322129 0.3009258
Moved 338.2794 331.353 505 -0.06631245 0.3009258
Moved 338.3102 321.7769 505 -0.08847937 0.3009258
Moved 338.341 312.5756 505 -0.1097787 0.3009258
Moved 338.3717 304.2608 505 -0.1290259 0.3009258
Moved 338.4025 296.3115 505 -0.1474271 0.3009258
Moved 338.4332 286.858 505 -0.1693101 0.3009258
Moved 338.464 275.8765 505 -0.1947303 0.3009258
Moved 338.4948 270.7104 505 -0.2066889 0.3009258
Moved 338.5255 270 505 -0.2083333 0.3009258
Ended 338.5562 270 505 -0.2083333 0.3009258
Began 338.7716 320 394 -0.09259259 0.01543206
Stationary 338.8023 320 394 -0.09259259 0.01543206
Moved 338.8331 311.4074 394 -0.1124829 0.01543206
Moved 338.8638 294 394 -0.1527778 0.01543206
Moved 338.8946 273.9236 394 -0.199251 0.01543206
Moved 338.925 248.6596 394 -0.2577325 0.01543206
Moved 338.9559 226.5 394 -0.3090278 0.01543206
Moved 338.9868 216.1879 394 -0.3328984 0.01543206
Moved 339.0176 209.6181 394 -0.3481063 0.01543206
Moved 339.0483 205.5605 394 -0.3574987 0.01543206
Moved 339.0791 202.8195 402.2636 -0.3638438 0.03668612
Moved 339.1099 207.7036 410.7036 -0.3525381 0.05839387
Moved 339.1406 233.318 432.6544 -0.2932454 0.1148517
Moved 339.1714 264.9496 450.4221 -0.220024 0.1605505
Moved 339.2021 286.7799 464.2375 -0.1694909 0.196084
Moved 339.2328 307.9986 473.1995 -0.1203736 0.2191343
Moved 339.2636 319.209 480.0696 -0.09442359 0.2368046
Moved 339.2943 323.8303 482.8303 -0.0837262 0.2439051
Moved 339.3251 324 484 -0.08333336 0.2469135
Moved 339.3559 324 485 -0.08333336 0.2494856
Moved 339.3867 318.6033 486 -0.09582564 0.2520575
Moved 339.4174 305.5 486 -0.1261574 0.2520575
Moved 339.4482 289.9983 486 -0.1620409 0.2520575
Moved 339.4789 275.9377 486 -0.1945888 0.2520575
Moved 339.5097 263.5 486 -0.2233796 0.2520575
Moved 339.5404 255.1357 486 -0.2427415 0.2520575
Moved 339.5711 251.276 486 -0.2516759 0.2520575
Moved 339.6019 248.5 486 -0.2581019 0.2520575
Moved 339.6327 249 489.4826 -0.2569445 0.2610149
Ended 339.6634 249 491 -0.2569445 0.2649176
Began 340.0017 513 530 0.3541666 0.3652262
Stationary 340.0325 513 530 0.3541666 0.3652262
Moved 340.0632 496.8848 521.3226 0.316863 0.3429078
Moved 340.094 482.5386 509.7822 0.2836542 0.3132257
Moved 340.1248 469.5501 500.2401 0.2535882 0.2886832
Moved 340.1555 455.7527 489.2021 0.2216498 0.2602935
Moved 340.1863 438.7418 475.9515 0.1822726 0.2262125
Moved 340.2171 422.1709 461.1425 0.1439141 0.1881236
Moved 340.2478 412.42 451.42 0.1213425 0.1631172
Moved 340.2785 402.3944 443.5458 0.09813527 0.1428647
Moved 340.3093 393.3325 437.2494 0.07715851 0.1266701
Moved 340.3399 385 430.5 0.05787035 0.1093106
Moved 340.3708 365.8723 415.2952 0.01359344 0.07020365
Moved 340.4016 348.5039 400.4031 -0.02661134 0.03190103
Moved 340.4323 337.3501 392.0126 -0.05243038 0.01032029
Moved 340.463 330.8446 387.9223 -0.06748925 -0.0001999184
Moved 340.4937 327.132 385.132 -0.07608344 -0.007376729
Stationary 340.5246 327 385 -0.07638887 -0.007716127
Stationary 340.5553 327 385 -0.07638887 -0.007716127
Ended 340.5861 327 385 -0.07638887 -0.007716127
Began 340.7706 270 286 -0.2083333 -0.2623458
Stationary 340.8014 270 286 -0.2083333 -0.2623458
Stationary 340.8322 270 286 -0.2083333 -0.2623458
Moved 340.8629 303.5 329.5 -0.130787 -0.150463
Moved 340.8936 356.5029 389.0032 -0.008095155 0.002580219
Moved 340.9244 396.3826 427.3826 0.08421908 0.1012927
Moved 340.9552 407.6052 438.3657 0.1101972 0.1295414
Moved 340.9859 424.9566 456.0932 0.1503624 0.1751368
Moved 341.0166 442.6906 476.6287 0.1914133 0.2279543
Moved 341.0474 448.701 486.402 0.2053265 0.2530916
Moved 341.0782 450.4667 490.4667 0.2094135 0.2635459
Moved 341.1089 450 494.8751 0.2083333 0.2748844
Moved 341.1396 450 498.7064 0.2083333 0.2847387
Moved 341.1704 450 501.4661 0.2083333 0.2918367
Moved 341.2012 441.433 504.2239 0.1885024 0.2989296
Moved 341.2319 434.9988 506 0.1736085 0.3034978
Moved 341.2627 418.9442 506 0.136445 0.3034978
Moved 341.2934 393.1694 507 0.07678092 0.3060699
Moved 341.3242 368.5782 507 0.01985689 0.3060699
Moved 341.3549 338.6813 507 -0.04934877 0.3060699
Moved 341.3857 321.3658 499 -0.08943106 0.2854938
Moved 341.4164 308.5135 498 -0.1191818 0.2829217
Moved 341.4472 302.3076 496.7692 -0.1335473 0.279756
Moved 341.4779 296.8444 497 -0.1461936 0.2803498
Moved 341.5087 295.6414 497 -0.1489783 0.2803498
Moved 341.5395 294.8886 497 -0.1507207 0.2803498
Stationary 341.5703 295 497 -0.150463 0.2803498
Moved 341.601 310.5394 497 -0.1144921 0.2803498
Moved 341.6318 328.2734 493.9089 -0.07344127 0.2723993
Moved 341.6625 342.5401 487.0759 -0.04041637 0.2548248
Moved 341.6932 357.4862 476.5138 -0.005819052 0.2276589
Moved 341.724 361.6203 472.3796 0.003750722 0.2170258
Moved 341.7548 373.0358 457.607 0.03017555 0.1790303
Moved 341.7855 375.593 452.8139 0.03609498 0.1667023
Moved 341.8162 383.4664 441.5336 0.05432039 0.1376892
Moved 341.847 392.0702 427.6623 0.0742365 0.1020119
Moved 341.8778 399.0977 415.8371 0.09050409 0.07159739
Moved 341.9085 402.6538 412.6731 0.09873569 0.06345957
Moved 341.9393 407.4145 406.5855 0.1097558 0.04780216
Moved 341.97 411.9404 403.0298 0.1202325 0.03865677
Moved 342.0008 417.468 400.266 0.1330278 0.03154829
Ended 342.0316 426.9294 397.8141 0.1549291 0.02524203
PhraseEnd 342.5851
