the union will go on strike
Moved 851.5759 443.0383 545.9617 0.1922183 0.40628
Moved 851.6066 449.7435 537.4275 0.2077396 0.3843299
Moved 851.6373 459.3727 512.0909 0.2300294 0.3191639
Moved 851.668 470.6182 475.4908 0.2560607 0.2250278
Moved 851.6988 481.8407 442.2678 0.2820387 0.1395775
Moved 851.7295 490.364 410.544 0.3017685 0.05798351
Moved 851.7602 495.9379 381.2174 0.314671 -0.01744494
Moved 851.7909 498.6285 369.4861 0.3208993 -0.04761817
Moved 851.8217 501.3716 359.5137 0.3272491 -0.07326715
Moved 851.8524 504.2446 352.5109 0.3338995 -0.09127872
Moved 851.8831 505.5 349.5 0.3368056 -0.09902263
Moved 851.9138 506 347.3763 0.337963 -0.1044849
Moved 851.9445 506 344.5112 0.337963 -0.1118541
Moved 851.9751 507 343.5 0.3402778 -0.1144548
Moved 852.006 507 342.626 0.3402778 -0.1167026
Moved 852.0367 507 341.8978 0.3402778 -0.1185756
Ended 852.0674 507 340.9244 0.3402778 -0.1210791
Began 852.4668 300 375 -0.1388889 -0.03343629
Stationary 852.4976 300 375 -0.1388889 -0.03343629
Stationary 852.5283 300 375 -0.1388889 -0.03343629
Moved 852.559 311.8491 379.5586 -0.1114604 -0.02171151
Moved 852.5897 329.8169 395.6127 -0.06986832 0.01957984
Moved 852.6204 364.4742 425.5493 0.0103568 0.09657718
Moved 852.6512 407.4873 454.4924 0.1099243 0.1710194
Moved 852.6819 437.5 470 0.1793981 0.2109053
Moved 852.7126 457.9562 483.3973 0.2267506 0.2453633
Moved 852.7433 475.9737 493.5564 0.2684575 0.2714927
Moved 852.774 488.1364 504.1365 0.2966122 0.2987048
Moved 852.8048 497.258 510.6935 0.3177269 0.3155695
Moved 852.8354 505.3097 516.8731 0.336365 0.3314637
Moved 852.8662 510.6199 521.6199 0.3486573 0.3436727
Moved 852.897 514.3514 524.1757 0.3572949 0.3502461
Moved 852.9277 516.6821 526.6821 0.36269 0.3566924
Moved 852.9584 519.553 528.553 0.3693357 0.3615046
Ended 852.9891 521.2142 529 0.3731809 0.3626543
Began 853.3271 506 535 0.337963 0.3780863
Stationary 853.3578 506 535 0.337963 0.3780863
Stationary 853.3885 506 535 0.337963 0.3780863
Moved 853.4193 485.3986 503.7123 0.2902746 0.297614
Moved 853.45 462.8243 461.1274 0.2380193 0.1880849
Moved 853.4807 444.3177 424.6354 0.1951799 0.09422687
Moved 853.5114 431.0285 397.057 0.1644178 0.02329469
Moved 853.5422 422.8494 370.5483 0.1454848 -0.04488619
Moved 853.5729 418.0702 351.3512 0.1344218 -0.0942614
Moved 853.6035 414.2014 337.8055 0.1254661 -0.1291012
Moved 853.6343 412.3385 326.354 0.1211539 -0.1585547
Moved 853.665 410.8017 313.0086 0.1175966 -0.1928791
Moved 853.6957 411 300.7379 0.1180555 -0.2244397
Moved 853.7264 410 294.0922 0.1157407 -0.2415325
Moved 853.7572 410 288 0.1157407 -0.2572017
Moved 853.7879 410 282.3381 0.1157407 -0.2717643
Moved 853.8186 410 277.5967 0.1157407 -0.283959
Moved 853.8494 410 272.8555 0.1157407 -0.2961537
Moved 853.8801 410 269.3883 0.1157407 -0.3050712
Moved 853.9108 410 265.5134 0.1157407 -0.3150377
Moved 853.9415 410 263.8223 0.1157407 -0.3193871
Moved 853.9722 410 260.7775 0.1157407 -0.3272184
Ended 854.003 410 260.7775 0.1157407 -0.3272184
Began 854.4331 229 376 -0.3032407 -0.03086435
Stationary 854.4639 229 376 -0.3032407 -0.03086435
Stationary 854.4944 229 376 -0.3032407 -0.03086435
Stationary 854.5253 229 376 -0.3032407 -0.03086435
Moved 854.556 240.2246 400.5614 -0.2772579 0.03230813
Moved 854.5867 251.7633 427.3689 -0.2505478 0.1012574
Moved 854.6174 260.5819 447.7458 -0.2301344 0.1536671
Moved 854.6481 267.5 462.5 -0.2141203 0.1916151
Moved 854.6789 277.5522 482.1043 -0.1908515 0.2420377
Moved 854.7096 287.1659 496.2212 -0.1685975 0.2783466
Moved 854.7403 293.8731 505.8096 -0.1530716 0.3030082
Moved 854.7711 297.324 511.6479 -0.1450834 0.3180245
Moved 854.8018 304.9352 518.6235 -0.1274649 0.3359656
Moved 854.8325 309.3659 523.3659 -0.1172085 0.3481632
Moved 854.8633 315.1357 527.0905 -0.1038525 0.3577428
Moved 854.894 323.9457 532.1783 -0.08345902 0.3708288
Moved 854.9247 340.2997 538.9199 -0.04560257 0.3881683
Moved 854.9554 354.6547 542.3309 -0.01237333 0.3969416
Moved 854.9861 361.7739 544.887 0.004106263 0.4035158
Moved 855.0168 367.7226 545.7226 0.01787633 0.405665
Moved 855.0476 371.5945 546 0.02683918 0.4063785
Moved 855.0783 374.465 546 0.0334839 0.4063785
Moved 855.109 375.3244 546 0.03547321 0.4063785
Moved 855.1398 376.2328 546 0.03757586 0.4063785
Moved 855.1705 377.374 546 0.04021754 0.4063785
Moved 855.2012 378.249 546 0.04224301 0.4063785
Moved 855.2319 379.2215 546 0.04449417 0.4063785
Moved 855.2626 380.1871 546 0.04672944 0.4063785
Stationary 855.2934 380.1871 546 0.04672944 0.4063785
Stationary 855.3241 380.1871 546 0.04672944 0.4063785
Stationary 855.3548 380.1871 546 0.04672944 0.4063785
Stationary 855.3855 380.1871 546 0.04672944 0.4063785
Stationary 855.4163 380 546 0.04629632 0.4063785
Moved 855.447 374.6335 546 0.03387371 0.4063785
Moved 855.4777 355.7014 546 -0.009950349 0.4063785
Moved 855.5084 320.844 531.6147 -0.09063891 0.3693793
Moved 855.5391 297.0852 525.3256 -0.1456361 0.3532035
Moved 855.5699 276.3811 516.5524 -0.1935623 0.3306389
Moved 855.6005 267.7959 513.3979 -0.2134353 0.3225255
Moved 855.6313 266 513 -0.2175926 0.321502
Stationary 855.662 266 513 -0.2175926 0.321502
Moved 855.6927 300.8127 513 -0.1370075 0.321502
Moved 855.7235 345.349 520.7791 -0.03391435 0.3415098
Moved 855.7542 373.5 521 0.03125002 0.3420781
Moved 855.785 401.5843 523.176 0.09626 0.3476749
Moved 855.8157 426.4209 523 0.1537522 0.3472221
Moved 855.8464 444.6695 523 0.1959942 0.3472221
Moved 855.8771 456.551 523 0.2234976 0.3472221
Moved 855.9078 467.9101 523 0.2497918 0.3472221
Moved 855.9385 476.3571 523 0.2693452 0.3472221
Moved 855.9692 482.0508 523 0.2825249 0.3472221
Moved 855.9999 485.5978 523 0.2907358 0.3472221
Moved 856.0307 488.4725 523 0.2973901 0.3472221
Moved 856.0615 490.3471 523 0.3017294 0.3472221
Moved 856.0922 491.8967 512.2399 0.3053163 0.3195469
Moved 856.1229 492 482.393 0.3055556 0.2427803
Moved 856.1536 492 444.7314 0.3055556 0.1459141
Moved 856.1843 492 420.637 0.3055556 0.08394288
Moved 856.215 492 395.512 0.3055556 0.01932097
Moved 856.2458 492 379.271 0.3055556 -0.02245114
Moved 856.2766 492 371.3905 0.3055556 -0.04271998
Moved 856.3073 492 367.5 0.3055556 -0.05272634
Moved 856.338 485 363.7845 0.2893518 -0.0622827
Moved 856.3687 482.9092 362 0.2845119 -0.06687243
Moved 856.3994 480.0284 360 0.2778436 -0.07201654
Moved 856.4301 468.7353 363.2646 0.2517022 -0.06361973
Moved 856.4609 443.8022 385.1978 0.1939867 -0.007207462
Moved 856.4916 419.9757 410.2492 0.1388327 0.05722532
Moved 856.5223 398.4585 435.9025 0.0890243 0.1232059
Moved 856.553 383.4195 454.8708 0.05421172 0.1719928
Moved 856.5837 367.4299 472.5701 0.01719892 0.2175155
Moved 856.6144 352.0474 488.9526 -0.0184088 0.2596518
Moved 856.6451 343.2205 499.7795 -0.03884137 0.2874986
Moved 856.676 332.9063 509.3203 -0.0627168 0.3120376
Moved 856.7067 322.7585 516.2966 -0.08620719 0.3299809
Moved 856.7374 308.3822 523.0471 -0.1194857 0.3473433
Moved 856.7681 296.538 527.1848 -0.1469028 0.3579856
Moved 856.7988 287.0897 530.9552 -0.1687739 0.367683
Moved 856.8295 279.3255 532.8373 -0.1867466 0.3725238
Moved 856.8602 274 533 -0.199074 0.3729423
Moved 856.891 272.5 534 -0.2025463 0.3755144
Moved 856.9218 270.5 535.5 -0.2071759 0.3793723
Ended 856.9524 270.5 535.5 -0.2071759 0.3793723
PhraseEnd 857.7513
