this is too much to handle
Moved 1435.39 386.9326 539 0.06234407 0.3883744
Moved 1435.421 402.2277 539 0.09774934 0.3883744
Moved 1435.452 418.7697 539 0.136041 0.3883744
Moved 1435.482 435.2032 539 0.1740814 0.3883744
Moved 1435.513 449.6289 539 0.2074742 0.3883744
Moved 1435.544 461.0962 539 0.2340191 0.3883744
Moved 1435.575 472.5514 539 0.2605356 0.3883744
Moved 1435.605 482.7325 539 0.2841029 0.3883744
Moved 1435.636 490.1621 530.9459 0.3013013 0.3676592
Moved 1435.667 497.0298 529.3234 0.3171985 0.3634861
Moved 1435.698 505.2698 526.5767 0.3362728 0.3564215
Moved 1435.728 512.8643 523.7119 0.3538524 0.3490533
Moved 1435.759 519.4806 519.8398 0.369168 0.339094
Moved 1435.79 523.7059 517.2941 0.3789487 0.3325465
Moved 1435.82 529.1531 515.4235 0.391558 0.3277352
Moved 1435.851 533.8901 512.5549 0.4025235 0.3203572
Moved 1435.882 536.3099 512 0.4081247 0.31893
Moved 1435.913 538.8301 510.1699 0.4139587 0.3142228
Moved 1435.943 541 509 0.4189815 0.3112139
Moved 1435.974 543 508.4302 0.4236111 0.3097485
Moved 1436.005 544 508 0.4259259 0.3086419
Moved 1436.036 545 506.9908 0.4282407 0.3060463
Moved 1436.066 546.4406 507 0.4315754 0.3060699
Moved 1436.097 547 506.252 0.4328704 0.3041459
Moved 1436.128 548.5 506 0.4363426 0.3034978
Moved 1436.158 549.1565 506 0.4378623 0.3034978
Stationary 1436.189 549 506 0.4375 0.3034978
Moved 1436.22 550 505 0.4398148 0.3009258
Stationary 1436.251 550 505 0.4398148 0.3009258
Stationary 1436.281 550 505 0.4398148 0.3009258
Moved 1436.312 551 505 0.4421297 0.3009258
Stationary 1436.343 551 505 0.4421297 0.3009258
Stationary 1436.374 551 505 0.4421297 0.3009258
Stationary 1436.404 551 505 0.4421297 0.3009258
Stationary 1436.435 551 505 0.4421297 0.3009258
Ended 1436.466 552 505 0.4444444 0.3009258
Began 1437.049 505 193 0.3356481 -0.5015433
Stationary 1437.08 505 193 0.3356481 -0.5015433
Stationary 1437.111 505 193 0.3356481 -0.5015433
Moved 1437.142 491.4599 211.425 0.3043053 -0.4541537
Moved 1437.172 479.7242 230.6414 0.2771392 -0.404729
Moved 1437.203 466.4037 248.2349 0.2463048 -0.3594783
Moved 1437.234 449.6923 269.6814 0.207621 -0.3043175
Moved 1437.265 439.6302 283.1598 0.184329 -0.2696508
Moved 1437.295 427.0311 298.5627 0.1551646 -0.2300342
Moved 1437.326 416.1606 311.2993 0.1300013 -0.1972754
Moved 1437.357 405.9955 330.0089 0.1064712 -0.149154
Moved 1437.387 399.5237 344.9525 0.09149015 -0.1107189
Moved 1437.418 392.8986 365.6039 0.07615408 -0.05760326
Moved 1437.449 384.994 400.0208 0.05785664 0.03091769
Moved 1437.48 383.5573 410.0994 0.0545307 0.05683985
Moved 1437.51 382 432.8501 0.05092591 0.1153551
Moved 1437.541 382 455.7033 0.05092591 0.174134
Moved 1437.572 382 473.3144 0.05092591 0.21943
Moved 1437.603 391.3871 487.8669 0.07265548 0.2568593
Moved 1437.633 395.2249 503.4499 0.08153926 0.296939
Moved 1437.664 399.9448 513.9172 0.09246468 0.3238609
Moved 1437.695 404.664 521.496 0.1033889 0.343354
Moved 1437.725 408.7924 529.1886 0.1129453 0.3631393
Moved 1437.756 413.5369 534.5369 0.1239281 0.3768953
Moved 1437.787 417.2735 538.1368 0.1325776 0.3861542
Moved 1437.818 420.7509 541.7509 0.1406271 0.3954498
Moved 1437.848 423.5384 543.5384 0.1470797 0.4000472
Moved 1437.879 425.5 544 0.1516204 0.4012345
Moved 1437.91 425 544 0.150463 0.4012345
Stationary 1437.94 425 544 0.150463 0.4012345
Stationary 1437.971 425 544 0.150463 0.4012345
Moved 1438.002 413 528 0.1226852 0.3600822
Moved 1438.033 407.8991 514.5322 0.1108775 0.3254427
Moved 1438.063 398.3695 495.6467 0.08881837 0.2768689
Moved 1438.094 385.8797 473.7593 0.05990664 0.2205744
Moved 1438.125 376.4024 453.8047 0.03796846 0.1692508
Moved 1438.156 367.4916 432.6018 0.01734157 0.1147165
Moved 1438.186 357.8933 405.7154 -0.004876654 0.04556424
Moved 1438.217 350.272 381.9068 -0.02251844 -0.01567181
Moved 1438.248 343.4652 360.3956 -0.03827502 -0.07099913
Moved 1438.279 339.3257 343.977 -0.04785721 -0.113228
Moved 1438.309 334.5701 323.2803 -0.0588656 -0.1664603
Moved 1438.34 330.9182 308.673 -0.06731887 -0.2040304
Moved 1438.371 327.291 297.1638 -0.07571538 -0.2336322
Moved 1438.401 324.5119 283.5596 -0.08214836 -0.2686226
Moved 1438.432 320.6432 270.2161 -0.09110366 -0.3029421
Moved 1438.463 316.77 258.0798 -0.1000695 -0.334157
Moved 1438.494 313.2739 248.8218 -0.1081622 -0.3579687
Moved 1438.524 309.4066 239.22 -0.1171142 -0.3826647
Moved 1438.555 305.5283 229.585 -0.1260918 -0.4074461
Moved 1438.586 300.3256 222.3256 -0.1381352 -0.4261174
Moved 1438.616 297.2399 216.2399 -0.145278 -0.4417699
Moved 1438.647 294.253 212.2529 -0.1521922 -0.4520244
Moved 1438.678 291.3813 209.3813 -0.1588396 -0.4594102
Moved 1438.709 289.9001 208 -0.1622682 -0.462963
Moved 1438.739 290 206.5 -0.162037 -0.466821
Moved 1438.77 289 214.8695 -0.1643519 -0.4452945
Moved 1438.801 296.3876 234.1714 -0.1472508 -0.3956498
Moved 1438.832 308.2241 253.1421 -0.1198517 -0.3468568
Moved 1438.862 323.8721 275.2209 -0.08362939 -0.2900696
Moved 1438.893 337.2124 293.3185 -0.05274912 -0.2435222
Moved 1438.924 350.4118 309.0942 -0.02219488 -0.2029472
Moved 1438.954 368.67 330.115 0.02006938 -0.1488813
Moved 1438.985 383.3228 347.6536 0.0539881 -0.1037717
Moved 1439.016 394.7267 361.9084 0.0803859 -0.06710814
Moved 1439.047 402.0338 373.7117 0.09730032 -0.0367499
Moved 1439.077 407.0919 383.7297 0.1090091 -0.01098319
Moved 1439.108 412.8366 391.8366 0.122307 0.009867821
Moved 1439.139 416.2931 398.5862 0.1303081 0.02722783
Moved 1439.17 421.6656 405.4984 0.1427444 0.04500597
Moved 1439.2 425.7038 410.4075 0.1520921 0.0576325
Moved 1439.231 429.568 414.568 0.161037 0.06833324
Moved 1439.262 432.0615 417.0615 0.166809 0.07474647
Moved 1439.292 433.9516 419 0.1711841 0.07973251
Moved 1439.323 434 420.3937 0.1712963 0.08331699
Moved 1439.354 435 421 0.1736111 0.08487643
Moved 1439.385 435 422.374 0.1736111 0.08841032
Stationary 1439.415 435 422 0.1736111 0.08744851
Ended 1439.446 428 422 0.1574074 0.08744851
Began 1440.245 296 516 -0.1481481 0.329218
Stationary 1440.276 296 516 -0.1481481 0.329218
Stationary 1440.307 296 516 -0.1481481 0.329218
Stationary 1440.337 296 516 -0.1481481 0.329218
Stationary 1440.368 296 516 -0.1481481 0.329218
Moved 1440.399 310.807 516 -0.1138726 0.329218
Moved 1440.429 325.5799 526.316 -0.07967616 0.3557509
Moved 1440.46 340.2158 528.8693 -0.04579673 0.3623181
Moved 1440.491 362.8331 531.6904 0.006558001 0.3695741
Moved 1440.521 384.888 534.5554 0.05761117 0.3769429
Moved 1440.552 403.5991 536.4332 0.1009238 0.3817725
Moved 1440.583 420.7615 536 0.1406517 0.3806583
Moved 1440.614 434.3647 536 0.1721406 0.3806583
Moved 1440.644 447.2378 536 0.2019394 0.3806583
Moved 1440.675 461.5 536 0.2349537 0.3806583
Moved 1440.706 473.3721 536 0.2624354 0.3806583
Moved 1440.737 483.8916 528.0361 0.2867861 0.3601751
Moved 1440.767 492.5058 526 0.3067264 0.3549381
Moved 1440.798 499.9289 522.3807 0.3239095 0.3456295
Moved 1440.829 507.7894 518.4738 0.3421052 0.3355806
Moved 1440.859 514.1345 515.8655 0.3567929 0.328872
Moved 1440.89 519.0032 514 0.3680631 0.324074
Moved 1440.921 522.537 512 0.376243 0.31893
Moved 1440.952 525.4066 509.5934 0.3828855 0.3127402
Moved 1440.982 528.2709 509 0.389516 0.3112139
Moved 1441.013 529.5 507.5 0.3923611 0.3073559
Moved 1441.044 531 507 0.3958333 0.3060699
Moved 1441.075 531 505.7448 0.3958333 0.3028415
Moved 1441.105 532 506 0.3981481 0.3034978
Ended 1441.136 532 506 0.3981481 0.3034978
Began 1441.843 364 328 0.009259283 -0.1543211
Stationary 1441.874 364 328 0.009259283 -0.1543211
Stationary 1441.904 364 328 0.009259283 -0.1543211
Stationary 1441.935 364 328 0.009259283 -0.1543211
Moved 1441.966 346.1252 328 -0.03211757 -0.1543211
Moved 1441.996 333.7004 322.2257 -0.06087869 -0.1691726
Moved 1442.027 322.5601 316.936 -0.08666654 -0.1827777
Moved 1442.058 310.6745 312.4698 -0.1141794 -0.194265
Moved 1442.089 295.3304 306.7322 -0.1496981 -0.2090222
Moved 1442.119 280.0202 301.0101 -0.1851384 -0.2237396
Moved 1442.15 268.3994 298.3499 -0.2120385 -0.2305817
Moved 1442.181 255.0064 294.6013 -0.2430407 -0.2402232
Moved 1442.211 239.3951 290.7325 -0.2791781 -0.2501736
Moved 1442.242 223.3174 289 -0.316395 -0.2546296
Moved 1442.273 210.1397 289 -0.3468989 -0.2546296
Moved 1442.304 194.4384 293.0986 -0.3832445 -0.2440879
Moved 1442.334 177.7567 302.7478 -0.4218596 -0.2192701
Moved 1442.365 162.7871 313.9703 -0.4565113 -0.1904057
Moved 1442.396 151.6408 331.2911 -0.4823129 -0.1458562
Moved 1442.427 148 345.6083 -0.4907407 -0.1090321
Moved 1442.457 148 358.0651 -0.4907407 -0.07699307
Moved 1442.488 158.0798 367.1064 -0.4674078 -0.05373864
Moved 1442.519 168.5236 374.7142 -0.4432324 -0.03417145
Moved 1442.55 187.4309 380.7758 -0.3994655 -0.01858071
Moved 1442.58 213.6872 382 -0.3386871 -0.01543218
Moved 1442.611 242.6694 382 -0.2715985 -0.01543218
Moved 1442.642 270.7838 364.6865 -0.206519 -0.0599628
Moved 1442.672 294.4877 351.3202 -0.1516488 -0.09434114
Moved 1442.703 314 338.5 -0.1064815 -0.127315
Moved 1442.734 333.4577 319.8934 -0.06144042 -0.1751714
Moved 1442.765 349.2272 303.9773 -0.02493694 -0.2161079
Moved 1442.795 363.404 286.5152 0.007879635 -0.2610207
Moved 1442.826 376.0847 274.4988 0.03723304 -0.2919269
Moved 1442.857 390.2571 259.2914 0.07003963 -0.3310405
Moved 1442.888 399.9371 251.0629 0.09244701 -0.3522046
Moved 1442.918 408.5607 242.4393 0.112409 -0.3743844
Moved 1442.949 417.1664 233.8336 0.1323296 -0.3965185
Moved 1442.98 424.1866 227.8134 0.1485802 -0.4120028
Moved 1443.01 430.9183 222.0817 0.1641628 -0.4267447
Moved 1443.041 433.982 219.0179 0.1712546 -0.4346247
Moved 1443.072 437.8413 217.1587 0.1801881 -0.4394066
Moved 1443.103 440.7097 216.2903 0.186828 -0.4416403
Moved 1443.133 442 216 0.1898148 -0.4423869
Moved 1443.164 432.8014 226.3485 0.1685217 -0.4157704
Moved 1443.195 413.9178 245.0704 0.1248096 -0.3676173
Moved 1443.225 392.6786 266.3215 0.07564485 -0.3129592
Moved 1443.256 377 283.5 0.03935188 -0.2687758
Moved 1443.287 360.2899 300.9951 0.0006711482 -0.2237781
Moved 1443.318 343.0647 316.7794 -0.03920207 -0.1831806
Moved 1443.348 329.9041 331.1278 -0.06966636 -0.1462762
Moved 1443.379 321.4055 341.126 -0.08933906 -0.1205608
Moved 1443.41 311.8123 352.1877 -0.1115456 -0.09210978
Moved 1443.441 303.2098 361.7902 -0.1314588 -0.06741214
Moved 1443.471 297.7249 368.4126 -0.1441553 -0.05037919
Moved 1443.502 292.6393 374.0411 -0.1559276 -0.03590266
Moved 1443.533 285.3569 382.6431 -0.1727849 -0.0137782
Moved 1443.563 279.1679 390.2482 -0.1871114 0.005782327
Moved 1443.594 274.0975 394.9025 -0.1988483 0.01775318
Moved 1443.625 270.1965 398.8035 -0.2078784 0.02778665
Moved 1443.656 266.3257 401.6743 -0.2168387 0.03517049
Moved 1443.686 262.4549 404.5451 -0.2257988 0.04255424
Moved 1443.717 260.5 406.5 -0.2303241 0.04758226
Moved 1443.748 259.7327 407.2673 -0.2321002 0.0495557
Moved 1443.779 257.5 408 -0.2372685 0.05144025
Moved 1443.809 256.7609 409.2391 -0.2389794 0.05462733
Stationary 1443.84 256.7609 409.2391 -0.2389794 0.05462733
Moved 1443.871 255.5 410 -0.2418981 0.05658428
Stationary 1443.901 255.5 410 -0.2418981 0.05658428
Moved 1443.932 256 411.0815 -0.2407407 0.05936583
Stationary 1443.963 256 411.0815 -0.2407407 0.05936583
Stationary 1443.994 256 411.0815 -0.2407407 0.05936583
Moved 1444.024 256 412.0764 -0.2407407 0.0619247
Moved 1444.055 256 413 -0.2407407 0.06430033
Moved 1444.086 272.5 415.5 -0.2025463 0.07073037
Moved 1444.117 306.5441 419.3696 -0.1237404 0.08068312
Moved 1444.147 341.8554 422.9237 -0.04200146 0.08982426
Moved 1444.178 382.7786 423 0.05272825 0.09002049
Moved 1444.209 417.5787 424 0.1332839 0.09259254
Moved 1444.24 446.8766 424 0.2011032 0.09259254
Moved 1444.27 471.4982 424 0.2580978 0.09259254
Moved 1444.301 489.5439 414.152 0.2998701 0.06726339
Moved 1444.332 504.9454 409.4219 0.3355217 0.05509733
Moved 1444.362 518 405.5 0.3657407 0.04501017
Moved 1444.393 527.5674 401.8109 0.3878874 0.03552166
Moved 1444.424 534.106 400 0.4030232 0.03086416
Moved 1444.455 538.8459 397.077 0.4139951 0.02334618
Moved 1444.485 543.6221 395.689 0.4250512 0.01977606
Moved 1444.516 548.2985 392.7015 0.435876 0.01209235
Moved 1444.547 552.176 390.824 0.4448518 0.007263465
Moved 1444.577 554 387.9605 0.4490741 -0.0001016075
Moved 1444.608 556 385.4233 0.4537037 -0.006627212
Moved 1444.639 556 383.9925 0.4537037 -0.01030737
Moved 1444.67 556 382 0.4537037 -0.01543218
Moved 1444.7 548.9738 382 0.4374393 -0.01543218
Moved 1444.731 520.6697 398.2202 0.3719206 0.02628648
Moved 1444.762 489.2438 417.4537 0.2991754 0.07575541
Moved 1444.793 451.6035 442.148 0.212045 0.1392695
Moved 1444.823 420.8698 461.0651 0.1409023 0.1879247
Moved 1444.854 393.9059 474.547 0.078486 0.2226002
Moved 1444.885 369.9783 484.2581 0.02309789 0.2475774
Moved 1444.915 349.5 494.5 -0.02430553 0.2739197
Moved 1444.946 330.8788 501.3203 -0.06741007 0.2914616
Moved 1444.977 310.7982 507.0577 -0.113893 0.3062182
Moved 1445.008 295.4118 511.897 -0.1495097 0.3186652
Moved 1445.038 285.8587 515.5707 -0.1716234 0.3281138
Moved 1445.069 278.2085 517.2639 -0.1893322 0.3324687
Moved 1445.1 269.6101 519.1299 -0.2092358 0.3372683
Moved 1445.13 254.9949 521.001 -0.2430674 0.3420808
Moved 1445.161 243.2615 522.5477 -0.2702279 0.3460588
Moved 1445.192 232.3137 523 -0.2955701 0.3472221
Moved 1445.223 225.1455 524 -0.3121632 0.3497942
Moved 1445.253 222.1477 524.8524 -0.3191026 0.3519865
Moved 1445.284 220 525.6707 -0.3240741 0.3540913
Moved 1445.315 217.5 526 -0.3298611 0.3549381
Moved 1445.346 216.7988 526 -0.3314843 0.3549381
Moved 1445.376 216.0305 527 -0.3332627 0.3575102
Moved 1445.407 215.5 527 -0.3344907 0.3575102
Moved 1445.438 216 527.7088 -0.3333333 0.3593333
Moved 1445.469 216 529.5 -0.3333333 0.3639403
Ended 1445.499 216 531 -0.3333333 0.3677982
PhraseEnd 1446.913
