come and see our new car
Basic
0.6 0.6
432 388.8
Began 1030.201 271 265 -0.2060186 -0.3163581
Stationary 1030.232 271 265 -0.2060186 -0.3163581
Stationary 1030.263 271 265 -0.2060186 -0.3163581
Stationary 1030.294 271 265 -0.2060186 -0.3163581
Moved 1030.324 289.9312 305.1729 -0.1621962 -0.2130329
Moved 1030.355 308.7545 343.509 -0.1186238 -0.1144316
Moved 1030.386 322.4477 366.6058 -0.08692671 -0.05502638
Moved 1030.417 334.2332 387.658 -0.05964547 -0.0008796566
Moved 1030.447 340.073 395.0876 -0.04612734 0.01822931
Moved 1030.478 355 416.5 -0.01157408 0.07330243
Moved 1030.509 367.4177 431.5012 0.01717061 0.1118858
Moved 1030.539 377.5015 445.5015 0.04051278 0.1478948
Moved 1030.57 386.5362 454.6522 0.06142646 0.1714304
Moved 1030.601 395.187 462.7913 0.08145144 0.1923645
Moved 1030.632 405.7792 470.8344 0.1059705 0.2130514
Moved 1030.662 419.9402 479.4701 0.1387506 0.2352625
Moved 1030.693 432.2233 486.9847 0.1671835 0.2545903
Moved 1030.724 448.2203 495.6102 0.2042138 0.276775
Moved 1030.755 458.2486 504.2485 0.2274273 0.2989931
Moved 1030.785 466.8669 508.2889 0.247377 0.3093851
Moved 1030.816 476 514.5 0.2685185 0.32536
Moved 1030.847 491.3216 521.1608 0.3039852 0.3424916
Moved 1030.877 497.2433 524 0.3176928 0.3497942
Moved 1030.908 501.1632 525 0.3267667 0.3523662
Moved 1030.939 503.5 525 0.3321759 0.3523662
Moved 1030.97 506.9921 515.079 0.3402595 0.3268493
Moved 1031 510.5 487 0.3483796 0.2546296
Moved 1031.031 510 448.7361 0.3472221 0.1562143
Moved 1031.062 498.5 402.5 0.3206019 0.03729416
Moved 1031.093 494.3759 375.8792 0.3110552 -0.03117494
Moved 1031.123 490.152 350.7603 0.3012778 -0.09578124
Moved 1031.154 487.0414 325.2481 0.2940772 -0.161399
Moved 1031.185 484.5 307.5 0.2881944 -0.2070474
Moved 1031.216 482.2715 291.9003 0.2830357 -0.2471702
Moved 1031.246 478.7244 277.8975 0.2748249 -0.2831856
Moved 1031.277 477.1863 268.559 0.2712646 -0.3072043
Moved 1031.308 475.6529 265.6529 0.267715 -0.3146788
Moved 1031.339 474.3998 260.3998 0.2648145 -0.3281897
Moved 1031.369 472.8514 256.8514 0.2612302 -0.3373163
Moved 1031.4 469.6406 254.3203 0.2537976 -0.3438265
Moved 1031.431 465.5606 251.5607 0.2443533 -0.3509242
Moved 1031.461 462.0919 249.546 0.2363239 -0.356106
Moved 1031.492 457.9933 249 0.2268363 -0.3575103
Moved 1031.523 438 267 0.1805556 -0.311214
Moved 1031.554 406.9306 306.7499 0.1086356 -0.2089765
Moved 1031.584 382.8592 351.2816 0.05291482 -0.09444051
Moved 1031.615 363.5832 389.9066 0.008294384 0.004903573
Moved 1031.646 337.7697 433.0342 -0.05145913 0.1158288
Moved 1031.677 322.8411 457.2383 -0.08601596 0.1780821
Moved 1031.707 308.1076 479.9738 -0.1201212 0.2365579
Moved 1031.738 294.7539 496.8691 -0.1510326 0.280013
Moved 1031.769 283.5803 508.4197 -0.1768975 0.3097214
Moved 1031.8 274.2936 520.6086 -0.1983945 0.3410714
Moved 1031.83 268.646 527.354 -0.2114677 0.3584207
Moved 1031.861 264.6805 532.3195 -0.2206471 0.3711921
Moved 1031.892 261.7979 536.2021 -0.2273197 0.3811783
Moved 1031.922 260 539.4858 -0.2314815 0.3896238
Moved 1031.953 258.0017 541.9982 -0.2361071 0.3960859
Moved 1031.984 257 544 -0.2384259 0.4012345
Moved 1032.015 254.9576 547.0424 -0.2431536 0.4090595
Moved 1032.045 254 549 -0.2453704 0.4140946
Ended 1032.076 254 549 -0.2453704 0.4140946
Began 1032.783 161 367 -0.4606481 -0.05401234
Stationary 1032.814 161 367 -0.4606481 -0.05401234
Stationary 1032.844 161 367 -0.4606481 -0.05401234
Moved 1032.875 179.9383 357.2864 -0.4168096 -0.07899579
Moved 1032.906 199.6689 350.332 -0.3711368 -0.09688271
Moved 1032.937 223.9735 337.9036 -0.314876 -0.1288489
Moved 1032.968 253.4293 322.4022 -0.2466913 -0.1687188
Moved 1032.998 278.1251 309.1249 -0.1895252 -0.2028679
Moved 1033.029 297.3021 299.8993 -0.145134 -0.2265965
Moved 1033.06 316.8454 290.5773 -0.0998949 -0.2505728
Moved 1033.09 334.6177 280.3613 -0.05875538 -0.2768485
Moved 1033.121 353.5611 268.0243 -0.01490489 -0.3085796
Moved 1033.152 364.1296 262.7222 0.009559394 -0.3222165
Moved 1033.183 374.884 258.058 0.03445367 -0.334213
Moved 1033.213 383.5 253 0.05439818 -0.3472223
Moved 1033.244 391.1066 250.9467 0.07200599 -0.3525035
Moved 1033.275 396.9007 248.6997 0.08541833 -0.3582827
Moved 1033.306 400.6688 247.1655 0.09414078 -0.3622286
Moved 1033.336 404.378 244.6219 0.1027268 -0.3687707
Moved 1033.367 406.9196 244 0.1086103 -0.3703704
Moved 1033.398 409.1439 243 0.113759 -0.3729424
Moved 1033.428 412.6806 242 0.1219458 -0.3755144
Moved 1033.459 414.215 241 0.1254976 -0.3780865
Stationary 1033.49 414.215 241 0.1254976 -0.3780865
Moved 1033.521 414 263.2326 0.125 -0.3209038
Moved 1033.551 394.9771 291.6205 0.08096546 -0.2478898
Moved 1033.582 376.8329 319.5562 0.03896495 -0.1760387
Moved 1033.613 351.4825 345.1507 -0.01971642 -0.1102092
Moved 1033.644 328.6492 362.5455 -0.07257123 -0.06546939
Moved 1033.674 311.5718 375.4487 -0.1121024 -0.03228215
Moved 1033.705 298.8606 387.1394 -0.1415264 -0.002213506
Moved 1033.736 290.2777 395.1482 -0.1613941 0.01838523
Moved 1033.766 285.3994 399.6006 -0.1726865 0.0298369
Moved 1033.797 281.3005 402.3497 -0.1821747 0.03690774
Moved 1033.828 279.095 405.905 -0.1872801 0.04605203
Moved 1033.859 276.6394 407.1803 -0.1929643 0.049332
Moved 1033.89 274.28 409.72 -0.1984258 0.05586404
Moved 1033.92 272.7227 411.2773 -0.2020309 0.05986963
