the five boxing wizards jump quickly
Basic
0.6 0.6
432 388.8
Began 315.3297 348 613 -0.0277778 0.5787036
Stationary 315.3604 348 613 -0.0277778 0.5787036
Stationary 315.3911 348 613 -0.0277778 0.5787036
Stationary 315.4218 348 613 -0.0277778 0.5787036
Moved 315.4526 356.2631 592.8027 -0.008650173 0.5267557
Moved 315.4833 365.7477 574.5046 0.01330485 0.4796927
Moved 315.514 374.3672 559.0546 0.03325741 0.4399553
Moved 315.5447 381 546.5 0.04861106 0.4076646
Moved 315.5754 389.5965 533.0059 0.06851037 0.3729573
Moved 315.6061 398.2553 516.4894 0.08855391 0.3304767
Moved 315.6368 406.8746 502.209 0.1085061 0.2937473
Moved 315.6675 414.0394 485.2283 0.1250912 0.2500728
Moved 315.6982 423.0586 462.8829 0.1459689 0.1925999
Moved 315.729 427.442 446.6741 0.1561156 0.1509108
Moved 315.7597 432.1783 431.5543 0.1670794 0.1120224
Moved 315.7904 434.6591 420.3636 0.172822 0.08323959
Moved 315.8211 436 412.3988 0.1759259 0.06275404
Moved 315.8518 437.4007 406.1987 0.1791682 0.04680716
Moved 315.8825 437 402.0776 0.1782407 0.03620784
Moved 315.9132 437 398.1666 0.1782407 0.02614861
Moved 315.9439 437 396.2923 0.1782407 0.02132788
Moved 315.9746 437 393.4177 0.1782407 0.01393428
Moved 316.0053 429.4404 390.92 0.1607417 0.007510283
Moved 316.0361 410.3668 390 0.1165899 0.005143954
Moved 316.0668 376.0091 415.4932 0.0370582 0.07071283
Moved 316.0975 346 444 -0.03240739 0.1440329
Moved 316.1282 325.4934 464.5066 -0.07987638 0.1967762
Moved 316.1589 306.2293 484.8991 -0.1244692 0.249226
Moved 316.1896 294.9882 498.0118 -0.1504903 0.2829522
Moved 316.2203 285.4419 510.0775 -0.1725881 0.3139851
Moved 316.251 274.4168 520.1874 -0.1981092 0.339988
Moved 316.2818 267.2162 528.7838 -0.2147773 0.3620982
Moved 316.3125 263.8533 533.2935 -0.2225619 0.373697
Moved 316.3432 260.2888 535.7112 -0.2308129 0.3799155
Moved 316.3739 258.4179 538.5821 -0.2351438 0.3872995
Moved 316.4046 257 540.461 -0.2384259 0.3921321
Moved 316.4353 256 541.5 -0.2407407 0.3948044
Moved 316.4661 255 542 -0.2430556 0.3960905
Ended 316.4967 255 542 -0.2430556 0.3960905
Began 317.0189 281 320 -0.1828704 -0.1748972
Stationary 317.0496 281 320 -0.1828704 -0.1748972
Moved 317.0803 289.2781 329.1979 -0.1637082 -0.15124
Moved 317.111 334.7332 366.7491 -0.05848795 -0.05465778
Moved 317.1417 379.4106 398.2737 0.04493197 0.02642419
Moved 317.1724 403.319 412.7537 0.1002756 0.0636669
Moved 317.2031 418.2864 420.1146 0.1349222 0.0825991
Moved 317.2338 432.5087 428.6725 0.1678442 0.1046102
Moved 317.2645 449.3033 437.8876 0.2067205 0.1283116
Moved 317.2952 467.5086 451.7918 0.2488624 0.1640735
Moved 317.326 482.1154 466.1154 0.2826745 0.2009141
Moved 317.3567 494.0219 477.0219 0.3102359 0.2289657
Moved 317.3874 506.8333 490.8333 0.3398918 0.2644889
Moved 317.4181 516.4931 501.4931 0.3622526 0.2919061
Moved 317.4488 519.3621 505.7241 0.3688937 0.3027882
Moved 317.4795 521.5 507.5 0.3738426 0.3073559
Moved 317.5102 522.1835 508.1835 0.3754247 0.3091138
Moved 317.5409 522 509.3734 0.375 0.3121743
Stationary 317.5716 522 509 0.375 0.3112139
Moved 317.6023 455.5363 432.4448 0.2211488 0.1143128
Moved 317.6331 418.5303 386.6119 0.1354868 -0.003570352
Moved 317.6638 392.2754 349.0725 0.07471144 -0.1001222
Moved 317.6945 375.2455 322.9922 0.03529052 -0.1672011
Moved 317.7252 361.0741 298.3797 0.002486308 -0.2305049
Moved 317.7559 353.6912 285.4854 -0.01460373 -0.2636694
Moved 317.7866 350.0335 279.067 -0.02307057 -0.2801776
Moved 317.8173 346.9653 272.9653 -0.03017296 -0.2958713
Moved 317.848 343.6107 267.2213 -0.0379383 -0.3106448
Moved 317.8787 340.4832 262.4832 -0.04517774 -0.3228313
Moved 317.9095 338.1567 258.3134 -0.05056316 -0.3335561
Moved 317.9402 335.3399 253.6798 -0.05708347 -0.3454738
Moved 317.9709 333 249.9248 -0.06249999 -0.3551317
Moved 318.0015 332 247.5886 -0.06481484 -0.3611404
Moved 318.0323 330.5 246.5 -0.06828706 -0.3639403
Moved 318.063 329.1412 246 -0.07143239 -0.3652264
Moved 318.0937 325.5349 260.3254 -0.07978033 -0.3283813
Moved 318.1244 318.5 290 -0.0960648 -0.2520577
Moved 318.1552 310.7054 357.388 -0.1141079 -0.07873456
Moved 318.1858 303.9548 399.271 -0.1297342 0.02898919
Moved 318.2166 298.2045 431.8751 -0.1430451 0.1128474
Moved 318.2473 294.4189 454.9053 -0.151808 0.1720814
Moved 318.278 289.7255 481.4705 -0.1626725 0.2404075
Moved 318.3087 285.8481 494.4556 -0.1716479 0.2738056
Moved 318.3394 282.98 504.0399 -0.1782869 0.2984565
Moved 318.3701 280.4319 510.1362 -0.1841854 0.3141362
Moved 318.4008 276.5569 518.3292 -0.1931553 0.3352089
Moved 318.4315 272.3369 525.9948 -0.202924 0.3549247
Moved 318.4622 270 529.8812 -0.2083333 0.3649207
Moved 318.493 268.7238 531.2762 -0.2112874 0.3685086
Moved 318.5236 266 534.5822 -0.2175926 0.3770118
Moved 318.5544 265 536 -0.2199074 0.3806583
Moved 318.5851 264 538 -0.2222222 0.3858024
Ended 318.6158 264 538 -0.2222222 0.3858024
Began 319.1072 377 200 0.03935188 -0.4835392
Stationary 319.1379 377 200 0.03935188 -0.4835392
Stationary 319.1685 377 200 0.03935188 -0.4835392
Moved 319.1993 383.1481 227.1482 0.05358368 -0.4137135
Moved 319.23 394.4785 252.5486 0.07981141 -0.3483832
Moved 319.2607 405.753 280.8826 0.1059098 -0.2755079
Moved 319.2914 415.228 299.3989 0.1278425 -0.2278835
Moved 319.3221 423.0235 313.3726 0.1458878 -0.1919431
Moved 319.3528 433.7154 332.0019 0.1706374 -0.1440281
