this is a non profit organization
Moved 786.4909 348.8465 451.3071 -0.02581835 0.1628268
Moved 786.5216 358.4432 438.409 -0.003603597 0.1296527
Moved 786.5524 367.0682 424.8864 0.01636147 0.09487226
Moved 786.5831 377.2346 410.0894 0.03989498 0.0568143
Moved 786.6138 390.14 393.432 0.06976853 0.01397113
Moved 786.6446 402.1952 372.9084 0.09767412 -0.03881588
Moved 786.6753 415.8807 354.9432 0.1293534 -0.08502261
Moved 786.706 423.0217 343.3044 0.1458836 -0.1149579
Moved 786.7368 430.5449 335.9103 0.1632982 -0.1339757
Moved 786.7675 437.2415 333.5861 0.1787998 -0.1399535
Moved 786.7982 457.3575 347.9292 0.2253646 -0.1030628
Moved 786.829 465.1221 357.4198 0.2433382 -0.07865278
Moved 786.8597 479.4915 391.0779 0.2766007 0.007916478
Moved 786.8904 488.7216 431.3126 0.2979666 0.1114005
Moved 786.9211 494.0884 455.6186 0.3103898 0.173916
Moved 786.9519 494 472.8164 0.3101851 0.2181491
Moved 786.9826 494 484.2036 0.3101851 0.2474371
Moved 787.0134 481.5 492.5 0.28125 0.2687756
Moved 787.0441 467.617 495.2766 0.2491133 0.2759171
Moved 787.0748 444.657 496 0.1959652 0.2777777
Moved 787.1055 420.8026 496 0.1407467 0.2777777
Moved 787.1363 383.0762 481.0254 0.05341708 0.2392627
Moved 787.1671 351.3442 469.6721 -0.02003665 0.210062
Moved 787.1978 328.0944 459.0472 -0.07385556 0.1827344
Moved 787.2285 316.6452 454.4919 -0.1003584 0.1710184
Moved 787.2592 296.8935 443.9467 -0.14608 0.1438958
Moved 787.2899 277.714 434.357 -0.190477 0.1192309
Moved 787.3207 262.9244 425.3395 -0.224712 0.09603786
Moved 787.3514 253.0722 419.0482 -0.247518 0.07985629
Moved 787.3821 248.1624 416.1624 -0.2588833 0.07243411
Ended 787.4129 247 415 -0.2615741 0.06944436
Began 787.9661 524 526 0.3796296 0.3549381
Stationary 787.9968 524 526 0.3796296 0.3549381
Moved 788.0275 517.5355 526 0.3646654 0.3549381
Moved 788.0583 496.6501 526 0.3163196 0.3549381
Moved 788.0891 473.1824 516.2642 0.2619962 0.3298974
Moved 788.1198 445.0158 504.0079 0.196796 0.2983743
Moved 788.1505 420.9402 493.4029 0.1410652 0.2710979
Moved 788.1813 400.5978 485.7989 0.09397636 0.2515402
Moved 788.212 384.1709 476.7806 0.05595118 0.2283451
Moved 788.2427 363.6021 465.1263 0.008338193 0.1983699
Moved 788.2734 345.6419 453.7953 -0.0332364 0.1692267
Moved 788.3041 331.8175 445.2117 -0.06523724 0.1471493
Moved 788.3349 314.1711 436.057 -0.1060854 0.1236034
Moved 788.3657 300.3267 429.3307 -0.1381326 0.1063031
Moved 788.3964 284 420 -0.1759259 0.08230445
Moved 788.4271 279.4693 416.8815 -0.1864137 0.07428369
Moved 788.4578 269.2582 409.8388 -0.2100505 0.05616969
Moved 788.4885 260.0863 403.5432 -0.2312816 0.03997724
Moved 788.5193 254.3342 399.6671 -0.2445968 0.03000797
Ended 788.55 251.0371 398.679 -0.252229 0.02746652
Began 789.9638 253 443 -0.2476852 0.1414608
Stationary 789.9945 253 443 -0.2476852 0.1414608
Stationary 790.0252 253 443 -0.2476852 0.1414608
Stationary 790.0559 253 443 -0.2476852 0.1414608
Stationary 790.0867 253 443 -0.2476852 0.1414608
Stationary 790.1174 253 443 -0.2476852 0.1414608
Stationary 790.1482 253 443 -0.2476852 0.1414608
Stationary 790.1789 253 443 -0.2476852 0.1414608
Stationary 790.2096 253 443 -0.2476852 0.1414608
Stationary 790.2404 253 443 -0.2476852 0.1414608
Moved 790.2711 240 443 -0.2777777 0.1414608
Moved 790.3018 231.7093 443 -0.2969691 0.1414608
Moved 790.3326 222.1237 432.0618 -0.3191582 0.1133277
Moved 790.3633 215.4667 429.1556 -0.3345679 0.1058527
Moved 790.394 210.5041 425.5041 -0.3460553 0.09646105
Moved 790.4248 204.5625 421.7813 -0.3598092 0.08688581
Moved 790.4555 198.8198 416.9099 -0.3731022 0.07435669
Moved 790.4862 194.0394 411.0788 -0.384168 0.05935896
Moved 790.517 188.9816 405.9816 -0.395876 0.0462488
Moved 790.5477 185.6162 401.2324 -0.4036663 0.03403381
Moved 790.5785 181.7516 396.5032 -0.412612 0.02187034
Moved 790.6092 179.167 392.334 -0.4185949 0.01114704
Moved 790.6399 175.3567 387.7134 -0.427415 -0.0007371156
Moved 790.6707 173.4738 384.4738 -0.4317737 -0.009069638
Moved 790.7014 173 384 -0.4328704 -0.01028807
Ended 790.7321 173 382.5 -0.4328704 -0.01414617
Began 791.6541 398 288 0.08796295 -0.2572017
Stationary 791.6849 398 288 0.08796295 -0.2572017
Stationary 791.7156 398 288 0.08796295 -0.2572017
Moved 791.7463 398 308.5 0.08796295 -0.2044754
Moved 791.777 407.1679 340.4599 0.109185 -0.1222739
Moved 791.8078 413.0186 368.0837 0.1227283 -0.0512251
Moved 791.8385 420.5529 394.8824 0.1401689 0.01770157
Moved 791.8693 434.1985 434.8625 0.1717556 0.120531
Moved 791.9 437.3034 445.0619 0.1789431 0.146764
Moved 791.9307 446.0483 463.0806 0.199186 0.1931084
Moved 791.9615 455.5848 487.1696 0.2212611 0.2550657
Moved 791.9922 463.3268 507.5382 0.2391825 0.3074542
Moved 792.0229 469.632 524.8961 0.2537778 0.3520988
Moved 792.0536 474.0801 537.4006 0.2640744 0.3842608
Moved 792.0844 476.709 545.1269 0.2701596 0.4041328
Moved 792.1151 478 549.4763 0.2731481 0.4153195
Moved 792.1459 479 552.7875 0.275463 0.423836
Moved 792.1766 479 553.5 0.275463 0.4256686
Moved 792.2073 479 553 0.275463 0.4243826
Moved 792.2381 457.2487 515.8549 0.2251127 0.3288449
Moved 792.2688 436.1484 477.847 0.1762694 0.2310881
Moved 792.2995 419.8913 445.3608 0.1386372 0.1475329
Moved 792.3303 409.1267 418.4224 0.1137193 0.07824694
Moved 792.361 400.3339 390.6696 0.09336562 0.006866298
Moved 792.3917 395.5852 370.0482 0.08237313 -0.04617251
Moved 792.4225 394 353.9274 0.07870366 -0.08763529
Moved 792.4532 393 328.4608 0.07638891 -0.1531358
Moved 792.4839 393 311.2381 0.07638891 -0.197433
Moved 792.5147 393 298.5038 0.07638891 -0.2301856
Moved 792.5454 393 289.4997 0.07638891 -0.2533445
Moved 792.5762 393 283.501 0.07638891 -0.268773
Ended 792.6068 393 282 0.07638891 -0.2726338
Began 794.0513 546 507 0.4305556 0.3060699
Stationary 794.0821 546 507 0.4305556 0.3060699
Stationary 794.1128 546 507 0.4305556 0.3060699
Stationary 794.1435 546 507 0.4305556 0.3060699
Stationary 794.1742 546 507 0.4305556 0.3060699
Stationary 794.205 546 507 0.4305556 0.3060699
Stationary 794.2357 546 507 0.4305556 0.3060699
Moved 794.2664 532.4969 507 0.3992983 0.3060699
Moved 794.2972 526.4372 507 0.3852713 0.3060699
Moved 794.3279 511.191 507 0.3499793 0.3060699
Moved 794.3586 495.5301 498.0844 0.3137272 0.2831386
Moved 794.3894 479.248 492.7852 0.2760372 0.2695091
Moved 794.4201 458.8268 484.9258 0.2287657 0.2492946
Moved 794.4509 440.7694 478.3298 0.1869663 0.2323296
Moved 794.4816 422.459 469.7295 0.1445811 0.2102095
Moved 794.5123 403.852 457.4657 0.1015092 0.1786669
Moved 794.5431 385.6346 447.2198 0.05933931 0.1523141
Moved 794.5738 368.5295 435.7312 0.01974434 0.1227654
Moved 794.6045 355.1961 425.5686 -0.01112019 0.09662702
Moved 794.6353 340.1523 411.6904 -0.0459438 0.06093194
Moved 794.666 328.6607 399.6606 -0.07254471 0.02999129
Moved 794.6967 320.3808 390.3808 -0.09171104 0.006123374
Moved 794.7275 315.4462 384.4462 -0.1031337 -0.009140398
Moved 794.7582 312.3621 379.7241 -0.110273 -0.02128577
Moved 794.7889 311 375.4829 -0.113426 -0.03219424
Moved 794.8196 310 371.2338 -0.1157407 -0.04312311
Moved 794.8503 310 368.8282 -0.1157407 -0.04931014
Moved 794.8811 310 368 -0.1157407 -0.05144041
Moved 794.9118 310 367 -0.1157407 -0.05401234
Stationary 794.9426 310 367 -0.1157407 -0.05401234
Moved 794.9733 319.0747 367 -0.09473448 -0.05401234
Moved 795.004 329.6061 367 -0.07035627 -0.05401234
Moved 795.0347 343.0963 381.3223 -0.03912881 -0.0171754
Moved 795.0656 359.6754 396.3409 -0.0007514159 0.021453
Moved 795.0963 378.1838 410.9865 0.0420922 0.05912165
Moved 795.127 396.3471 426.2893 0.08413692 0.0984806
Moved 795.1577 416.8481 444.8481 0.1315928 0.1462143
Moved 795.1885 440.1817 464.7272 0.1856059 0.1973435
Moved 795.2191 457.9091 480.5909 0.2266415 0.2381453
Moved 795.2499 476.3398 498.1484 0.2693051 0.2833034
Moved 795.2806 491.375 510.6071 0.3041087 0.3153474
Moved 795.3114 505.8963 523.5284 0.3377229 0.3485813
Moved 795.3421 516.5164 533.5164 0.3623066 0.3742705
Moved 795.3728 523.7513 539.3757 0.379054 0.3893407
Moved 795.4036 527.8185 542.9093 0.3884688 0.3984292
Moved 795.4343 529.7827 545.7827 0.3930154 0.4058195
Moved 795.465 531.3277 547.3277 0.3965919 0.4097933
Moved 795.4958 531 548 0.3958333 0.4115225
Stationary 795.5266 531 548 0.3958333 0.4115225
Stationary 795.5573 531 548 0.3958333 0.4115225
Stationary 795.588 531 548 0.3958333 0.4115225
Moved 795.6187 511.6236 537.2841 0.3509807 0.3839611
Moved 795.6495 494.4951 528.1401 0.3113312 0.3604425
Moved 795.6802 473.3275 510.5197 0.2623322 0.3151224
Moved 795.7109 451.0134 495.1505 0.2106792 0.2755929
Moved 795.7416 421.291 475.7183 0.1418773 0.2256128
Moved 795.7723 393.3378 454.0702 0.07717073 0.1699336
Moved 795.8032 367.8559 436.5706 0.01818498 0.1249244
Moved 795.8339 342.8152 414.8152 -0.03977964 0.06896902
Moved 795.8646 321.6179 395.6179 -0.08884753 0.01959322
Moved 795.8953 308.3607 383.3607 -0.1195354 -0.01193239
Moved 795.9261 299.7405 373.7405 -0.1394895 -0.03667564
Moved 795.9568 294.0905 369.0452 -0.1525683 -0.04875207
Moved 795.9875 293 366.1708 -0.1550926 -0.05614504
Moved 796.0182 292 365 -0.1574074 -0.05915646
Stationary 796.049 292 365 -0.1574074 -0.05915646
Stationary 796.0798 292 365 -0.1574074 -0.05915646
Moved 796.1105 310.6462 373.4693 -0.1142449 -0.03737328
Moved 796.1412 328.7198 385.0856 -0.07240782 -0.007495997
Moved 796.1719 346.5073 396.4327 -0.03123303 0.02168903
Moved 796.2027 382.7126 417.3661 0.05257547 0.07553014
Moved 796.2334 402.1864 427.5932 0.09765366 0.1018343
Moved 796.2642 419.3896 438.2783 0.137476 0.1293166
Moved 796.2949 426.9303 443.442 0.1549314 0.1425975
Moved 796.3256 442.4769 454.4769 0.1909186 0.1709795
Moved 796.3563 452.7457 462.4971 0.2146891 0.1916078
Moved 796.3871 457.811 468.6221 0.2264144 0.2073612
Moved 796.4178 459 472.6753 0.2291666 0.2177862
Moved 796.4485 459 475.5479 0.2291666 0.2251746
Moved 796.4792 459 479.4184 0.2291666 0.2351296
Moved 796.51 442.1613 484.9597 0.1901881 0.2493819
Moved 796.5408 424.1806 491.6627 0.1485662 0.266622
Moved 796.5714 403.0797 496.4058 0.09972154 0.2788215
Moved 796.6022 376.5 502 0.03819446 0.2932098
Moved 796.6329 363.395 504.0864 0.007858872 0.2985761
Moved 796.6637 345.2189 507.9562 -0.0342155 0.3085293
Moved 796.6944 329.8433 510.8314 -0.06980717 0.3159242
Moved 796.7251 317.1412 512.3718 -0.0992102 0.3198861
Moved 796.7559 305.0085 513 -0.1272953 0.321502
Moved 796.7866 300.8767 513 -0.1368595 0.321502
Ended 796.8173 299.5 514.5 -0.1400463 0.32536
Began 797.5549 497 494 0.3171296 0.2726337
Stationary 797.5857 497 494 0.3171296 0.2726337
Stationary 797.6164 497 494 0.3171296 0.2726337
Stationary 797.6471 497 494 0.3171296 0.2726337
Stationary 797.6779 497 494 0.3171296 0.2726337
Stationary 797.7086 497 494 0.3171296 0.2726337
Moved 797.7394 487.2801 494 0.2946299 0.2726337
Moved 797.7701 485.8905 494 0.2914132 0.2726337
Moved 797.8008 482.8706 494 0.2844228 0.2726337
Moved 797.8315 480.0029 494 0.2777846 0.2726337
Moved 797.8623 475.7314 494 0.2678968 0.2726337
Moved 797.893 470.2461 494 0.2551994 0.2726337
Moved 797.9238 464.2545 494 0.2413298 0.2726337
Moved 797.9545 459.757 494 0.2309191 0.2726337
Moved 797.9852 455.6746 494 0.2214689 0.2726337
Moved 798.0159 449.928 494 0.2081667 0.2726337
Moved 798.0467 444.1784 494 0.1948573 0.2726337
Moved 798.0774 439.433 494 0.1838726 0.2726337
Moved 798.1082 434.5929 494 0.1726687 0.2726337
Moved 798.1389 422.6856 494 0.1451055 0.2726337
Moved 798.1696 417.3767 494 0.1328164 0.2726337
Moved 798.2003 405.5846 494 0.10552 0.2726337
Moved 798.2311 391.0937 494 0.07197608 0.2726337
Moved 798.2618 378.5695 494 0.04298498 0.2726337
Moved 798.2925 366.0848 494 0.01408527 0.2726337
Moved 798.3232 353.6691 494 -0.0146548 0.2726337
Moved 798.354 341.4507 494 -0.04293829 0.2726337
Moved 798.3848 331.9514 494 -0.06492744 0.2726337
Moved 798.4155 324.7043 494 -0.08170307 0.2726337
Moved 798.4462 316.8222 494 -0.09994869 0.2726337
Moved 798.4769 310.4773 494 -0.1146359 0.2726337
Moved 798.5077 303.7311 494 -0.130252 0.2726337
Moved 798.5384 301.3195 498.7632 -0.1358344 0.2848847
Moved 798.5691 300 501.5479 -0.1388889 0.2920469
Moved 798.5999 298.5 502 -0.1423611 0.2932098
Moved 798.6306 297.7508 503.2492 -0.1440953 0.2964228
Moved 798.6613 297 503.8104 -0.1458333 0.297866
Moved 798.6921 297 504.5 -0.1458333 0.2996398
Moved 798.7228 297 504 -0.1458333 0.2983539
Stationary 798.7535 297 504 -0.1458333 0.2983539
Stationary 798.7843 297 504 -0.1458333 0.2983539
Stationary 798.815 297 504 -0.1458333 0.2983539
Moved 798.8458 297 494.5189 -0.1458333 0.2739684
Moved 798.8765 297 489.4472 -0.1458333 0.2609238
Moved 798.9072 297 481.6965 -0.1458333 0.2409888
Moved 798.9379 306.0355 467.8936 -0.1249179 0.2054876
Moved 798.9687 311.965 456.7251 -0.1111922 0.176762
Moved 798.9994 322.6055 440.9932 -0.0865614 0.1362992
Moved 799.0302 339.3645 423.3626 -0.0477674 0.09095317
Moved 799.0609 351.5825 407.2719 -0.01948496 0.04956748
Moved 799.0916 359.3838 395.5404 -0.001426339 0.01939393
Moved 799.1224 365.1328 385.3008 0.01188139 -0.006942356
Moved 799.1531 369.876 378.124 0.02286116 -0.02540133
Moved 799.1838 371.3076 373.6924 0.02617508 -0.03679942
Moved 799.2145 371 371.5 0.025463 -0.04243827
Moved 799.2453 372 369.5 0.02777775 -0.04758238
Moved 799.276 372 368.9409 0.02777775 -0.04902051
Moved 799.3068 362.4748 368 0.005728602 -0.05144041
Moved 799.3375 339.9168 368 -0.04648894 -0.05144041
Moved 799.3682 311.3408 368 -0.1126371 -0.05144041
Moved 799.3989 284.2326 376 -0.1753874 -0.03086435
Moved 799.4296 254.0324 377.2834 -0.2452954 -0.0275633
Moved 799.4604 229.674 378 -0.3016805 -0.02572024
Moved 799.4911 211.8854 380.0229 -0.3428579 -0.02051718
Moved 799.5219 198.393 382.6517 -0.3740904 -0.01375583
Moved 799.5526 190.2103 384.3948 -0.3930317 -0.009272579
Moved 799.5834 184.7335 385 -0.4057095 -0.007716127
Moved 799.6141 182.8586 386 -0.4100495 -0.005144111
Moved 799.6448 182 387.6892 -0.412037 -0.0007993988
Moved 799.6755 182 389.5613 -0.412037 0.004015557
Moved 799.7062 182 390.5 -0.412037 0.006429962
Moved 799.737 182 391 -0.412037 0.007715971
Moved 799.7677 195.2534 391 -0.3813579 0.007715971
Moved 799.7985 207.1147 391 -0.353901 0.007715971
Moved 799.8292 222.3441 386.5412 -0.318648 -0.0037521
Moved 799.8599 237.5795 379.9034 -0.2833807 -0.02082471
Moved 799.8907 259.0047 373.9988 -0.2337855 -0.03601129
Moved 799.9214 279.2356 367.1274 -0.1869547 -0.05368479
Moved 799.9521 299.445 358.5183 -0.1401736 -0.07582746
Moved 799.9829 320.5095 348.8846 -0.09141321 -0.1006053
Moved 800.0136 337.9166 338.5417 -0.05111898 -0.1272077
Moved 800.0443 353.1297 327.9222 -0.01590341 -0.1545212
Moved 800.0751 367.9481 314.7099 0.01839847 -0.1885034
Moved 800.1058 386.8184 300.9868 0.06207963 -0.2237994
Moved 800.1365 403.6313 285.3687 0.1009983 -0.2639694
Moved 800.1673 413.404 270.3267 0.1236203 -0.3026578
Moved 800.198 418.3678 259.2643 0.1351107 -0.3311103
Moved 800.2288 421.5661 252.434 0.142514 -0.3486781
Moved 800.2595 423 248.5624 0.1458333 -0.3586359
Moved 800.2902 424 244.688 0.1481481 -0.3686009
Moved 800.321 425.2917 243.7083 0.1511382 -0.3711207
Moved 800.3517 426.0836 244 0.1529711 -0.3703704
Moved 800.3824 429 262.02 0.1597223 -0.3240228
Moved 800.4131 432.2142 286.9639 0.1671625 -0.2598666
Moved 800.4438 440.0412 321.2264 0.1852804 -0.1717428
Moved 800.4746 446.7584 349.9128 0.2008297 -0.09796087
Moved 800.5054 455.5121 385.5602 0.2210927 -0.006275177
Moved 800.5361 464.1554 416.7551 0.2411005 0.07395862
Moved 800.5668 473.6021 450.8064 0.2629679 0.161539
Moved 800.5975 482.0689 481.2298 0.2825669 0.2397884
Moved 800.6283 488.3109 503.5883 0.297016 0.2972949
Moved 800.6591 492.3965 516.586 0.3064734 0.3307252
Moved 800.6898 495.2713 524.5427 0.313128 0.3511899
Moved 800.7205 496.5 531.5 0.3159723 0.3690843
Moved 800.7512 496 534.1205 0.3148148 0.3758242
Moved 800.782 496 534.5596 0.3148148 0.3769537
Moved 800.8127 496 535 0.3148148 0.3780863
Moved 800.8434 486.3644 536 0.2925103 0.3806583
Moved 800.8741 478.7071 536 0.274785 0.3806583
Moved 800.9049 464.4977 519.4977 0.2418929 0.3382143
Moved 800.9356 447.5263 504.5264 0.2026072 0.2997077
Moved 800.9664 431.2218 490.3329 0.1648653 0.263202
Moved 800.9971 406.9264 467.9265 0.108626 0.2055721
Moved 801.0278 383.8905 445.7792 0.05530198 0.148609
Moved 801.0585 354.1188 420.1188 -0.0136138 0.08261009
Moved 801.0893 312.2972 385.4978 -0.1104232 -0.006435731
Moved 801.1201 279.1637 353.1638 -0.187121 -0.08959947
Moved 801.1508 252.746 331.7777 -0.2482732 -0.1446047
Moved 801.1815 236.713 318.713 -0.2853866 -0.1782075
Moved 801.2122 223.4169 307.8127 -0.3161645 -0.2062431
Moved 801.243 213.2129 297.2129 -0.339785 -0.2335059
Moved 801.2736 207.8672 291.8672 -0.3521592 -0.2472553
Moved 801.3044 204.3274 288.3274 -0.3603533 -0.2563596
Moved 801.3351 202.5 286.5 -0.3645833 -0.2610596
Moved 801.3659 201.6271 287 -0.366604 -0.2597736
Moved 801.3967 200.5 286 -0.369213 -0.2623458
Stationary 801.4273 200.5 286 -0.369213 -0.2623458
Moved 801.4581 199.7835 286 -0.3708714 -0.2623458
Moved 801.4888 200 298.0872 -0.3703704 -0.2312574
Moved 801.5196 200 308.3093 -0.3703704 -0.2049658
Moved 801.5503 200 323.8315 -0.3703704 -0.1650423
Moved 801.5811 207 339.3046 -0.3541667 -0.1252455
Moved 801.6118 208 348.3994 -0.3518518 -0.1018536
Moved 801.6425 209.2273 354.4546 -0.3490109 -0.0862795
Moved 801.6732 210.1014 361.2029 -0.3469874 -0.06892263
Moved 801.704 210.9704 364.9703 -0.344976 -0.05923275
Moved 801.7347 212.5 369 -0.3414352 -0.04886839
Moved 801.7654 214.3454 373.6908 -0.3371634 -0.03680359
Moved 801.7961 219.4488 380.6732 -0.32535 -0.01884468
Moved 801.8268 228.278 390.3706 -0.3049121 0.006097157
Moved 801.8576 236.5536 398.5536 -0.2857556 0.02714392
Moved 801.8884 250.5645 408.5387 -0.2533229 0.05282586
Moved 801.9191 264.8566 417.114 -0.2202393 0.07488148
Moved 801.9498 277.2449 425.9959 -0.1915627 0.09772602
Moved 801.9806 289.8315 435.0652 -0.1624272 0.1210524
Moved 802.0113 302.5402 445.1752 -0.1330087 0.1470556
Moved 802.0421 315.5331 455.5331 -0.1029327 0.1736961
Moved 802.0728 332.022 470.5165 -0.06476382 0.2122338
Moved 802.1035 337.7665 475.7665 -0.05146642 0.2257368
Moved 802.1342 347.4427 488.257 -0.0290678 0.2578625
Moved 802.1649 357.0592 499.0592 -0.006807397 0.2856461
Moved 802.1957 364.6785 508.9046 0.01082977 0.3109686
Moved 802.2264 373.2242 516.2242 0.03061156 0.3297946
Moved 802.257 381.8873 520.9625 0.05066504 0.3419816
Moved 802.2878 388.5 524.5 0.06597221 0.3510802
Moved 802.3186 397.0568 527.3523 0.08577973 0.3584163
Moved 802.3493 409.0424 528 0.1135241 0.3600822
Moved 802.3801 420.3081 528 0.139602 0.3600822
Moved 802.4108 431.1225 528 0.1646354 0.3600822
Moved 802.4415 446.5 516 0.2002315 0.329218
Moved 802.4723 460.8314 513.2675 0.233406 0.3221898
Moved 802.5029 471.949 507.5255 0.2591411 0.3074215
Moved 802.5338 483.0325 502.4838 0.2847973 0.294454
Moved 802.5645 493.2632 499 0.3084796 0.2854938
Moved 802.5952 504 495 0.3333333 0.2752057
Moved 802.626 515.2688 494.9462 0.3594185 0.2750673
Moved 802.6567 525.7681 495 0.3837224 0.2752057
Moved 802.6874 534.4405 495 0.4037974 0.2752057
