this is a very good idea
Moved 819.443 269.5613 376.5613 -0.2093487 -0.02942042
Moved 819.4737 264.9723 370.9445 -0.2199716 -0.04386706
Moved 819.5045 262.323 368.323 -0.2261041 -0.05060965
Moved 819.5352 260.7769 366.777 -0.229683 -0.05458604
Moved 819.5659 259.6862 367 -0.2322078 -0.05401234
Moved 819.5966 257.8123 384.3138 -0.2365456 -0.009481092
Moved 819.6274 258 443.0555 -0.2361111 0.1416036
Moved 819.6581 258 484.9687 -0.2361111 0.249405
Moved 819.6888 257 501.233 -0.2384259 0.291237
Moved 819.7195 254.6725 506.6551 -0.2438138 0.3051828
Moved 819.7503 252.2561 508 -0.2494073 0.3086419
Moved 819.781 217.0215 477.7756 -0.3309687 0.2309042
Moved 819.8117 177.487 419.4783 -0.4224839 0.08096255
Moved 819.8425 151.9584 369.7086 -0.4815777 -0.04704597
Moved 819.8732 137.9114 332.7046 -0.5140941 -0.1422208
Moved 819.9039 134.5 316.5 -0.5219908 -0.1838992
Ended 819.9346 134.5 316.5 -0.5219908 -0.1838992
PhraseEnd 820.6415
