this is a non profit organization
Moved 394.1024 158.5006 382 -0.4664338 -0.01543218
Moved 394.1331 165.2544 383 -0.4508001 -0.01286016
Moved 394.1638 170.9958 384 -0.4375097 -0.01028807
Moved 394.1946 176 384 -0.4259259 -0.01028807
Moved 394.2253 179.4112 384 -0.4180296 -0.01028807
Moved 394.256 183.2781 384 -0.4090786 -0.01028807
Moved 394.2868 186.849 384 -0.4008124 -0.01028807
Moved 394.3176 189.6636 384 -0.3942972 -0.01028807
Moved 394.3483 192.5 384 -0.3877315 -0.01028807
Moved 394.379 193 384 -0.3865741 -0.01028807
Ended 394.4097 194 384 -0.3842593 -0.01028807
Began 395.1167 395 269 0.08101851 -0.30607
Stationary 395.1475 395 269 0.08101851 -0.30607
Stationary 395.1782 395 269 0.08101851 -0.30607
Moved 395.209 407.3858 283.0787 0.1096893 -0.2698593
Moved 395.2397 420.2615 306.8127 0.1394942 -0.2088152
Moved 395.2704 433.3189 336.7974 0.1697198 -0.1316941
Moved 395.3011 444.2386 361.5964 0.1949967 -0.06791056
Moved 395.3319 455.8314 393.5786 0.221832 0.01434809
Moved 395.3626 463.6499 414.7748 0.2399304 0.06886509
Moved 395.3934 471.0842 437.9473 0.2571393 0.1284651
Moved 395.4241 478.7239 455.4479 0.2748239 0.173477
Moved 395.4548 486.3282 474.7659 0.2924266 0.2231631
Moved 395.4856 494.9634 488.9084 0.3124153 0.2595381
Moved 395.5163 502.5 502 0.3298611 0.2932098
Moved 395.547 513.0458 515.3945 0.3542727 0.3276606
Moved 395.5778 520.4667 527.7 0.3714507 0.3593106
Moved 395.6085 527.2073 537.311 0.387054 0.3840302
Moved 395.6393 530.6718 541.3437 0.3950737 0.3944024
Moved 395.67 532 545.5452 0.3981481 0.4052088
Moved 395.7007 533 548.4077 0.4004629 0.4125712
Moved 395.7315 533 549.3734 0.4004629 0.4150549
Stationary 395.7622 533 549.3734 0.4004629 0.4150549
Stationary 395.7929 533 549 0.4004629 0.4140946
Moved 395.8236 520.2066 542.2958 0.3708485 0.3968514
Moved 395.8544 508.8002 524.7202 0.3444448 0.3516466
Moved 395.8852 491.4077 500.6796 0.3041846 0.2898136
Moved 395.9159 473.2042 471.007 0.2620468 0.2134953
Moved 395.9466 457.3189 446.308 0.2252752 0.1499692
Moved 395.9774 444.9249 422.6348 0.1965854 0.08908122
Moved 396.0081 437.8218 407.5544 0.180143 0.05029427
Moved 396.0388 433.0416 392.2078 0.1690777 0.01082256
Moved 396.0695 428 382 0.1574074 -0.01543218
Moved 396.1003 423.3087 367.2717 0.1465479 -0.05331369
Moved 396.1311 418.5656 353.1311 0.1355684 -0.08968345
Moved 396.1618 415.9053 341.6212 0.1294104 -0.1192871
Moved 396.1925 413.3492 330.746 0.1234936 -0.1472582
Moved 396.2233 409.4783 317.3917 0.1145332 -0.1816058
Moved 396.254 406.6112 304.0562 0.1078964 -0.2159049
Moved 396.2847 402.7257 291.9027 0.09890198 -0.247164
Moved 396.3155 401.2 285.5999 0.09537021 -0.263375
Moved 396.3462 400.3313 279.6626 0.09335945 -0.2786456
Moved 396.377 400 275.4627 0.09259263 -0.2894478
Moved 396.4077 400 272.9703 0.09259263 -0.2958583
Moved 396.4384 400 270.0883 0.09259263 -0.3032709
Moved 396.4692 400 267.2165 0.09259263 -0.3106572
Moved 396.4999 400 263.6978 0.09259263 -0.3197075
Moved 396.5306 400 259.6026 0.09259263 -0.3302403
Moved 396.5613 400 254.9249 0.09259263 -0.3422714
Moved 396.5921 400 250.061 0.09259263 -0.3547813
Moved 396.6228 400 246.5 0.09259263 -0.3639403
Moved 396.6536 400 242.6683 0.09259263 -0.3737954
Moved 396.6843 400 240.5 0.09259263 -0.3793725
Moved 396.7151 400 239 0.09259263 -0.3832304
Ended 396.7458 407 238 0.1087963 -0.3858025
Began 397.2683 588 564 0.5277778 0.4526748
Stationary 397.299 588 564 0.5277778 0.4526748
Stationary 397.3298 588 564 0.5277778 0.4526748
Stationary 397.3606 588 564 0.5277778 0.4526748
Stationary 397.3913 588 564 0.5277778 0.4526748
Stationary 397.422 588 564 0.5277778 0.4526748
Stationary 397.4527 588 564 0.5277778 0.4526748
Stationary 397.4835 588 564 0.5277778 0.4526748
Stationary 397.5143 588 564 0.5277778 0.4526748
Stationary 397.545 588 564 0.5277778 0.4526748
Moved 397.5757 578.7242 564 0.506306 0.4526748
Moved 397.6064 577.9201 564 0.5044447 0.4526748
Moved 397.6372 576.625 564 0.5014467 0.4526748
Moved 397.6679 574.0135 564 0.4954017 0.4526748
Moved 397.6986 571.4999 564 0.4895832 0.4526748
Moved 397.7294 568.6328 564 0.4829461 0.4526748
Moved 397.7601 563.7588 564 0.4716639 0.4526748
Moved 397.7909 559.2968 558.0386 0.4613351 0.4373419
Moved 397.8216 554.6519 554.3259 0.450583 0.427793
Moved 397.8524 548.9131 551.4565 0.4372988 0.4204128
Moved 397.8831 545.5734 548.5734 0.4295681 0.4129974
Moved 397.9138 542.0965 546.0482 0.4215197 0.4065025
Moved 397.9446 540.1813 544.1813 0.4170863 0.4017008
Moved 397.9753 537.3085 542.3085 0.4104364 0.396884
Moved 398.006 535.8737 540.8737 0.4071149 0.3931934
Moved 398.0368 532.9432 538.9432 0.4003316 0.3882284
Moved 398.0675 531.0718 537.0718 0.3959996 0.3834151
Moved 398.0982 529.2039 536 0.3916757 0.3806583
Moved 398.129 527.739 535 0.3882847 0.3780863
Moved 398.1597 524.7848 532.7848 0.3814463 0.3723888
Moved 398.1905 519.8145 529.9073 0.369941 0.3649878
Moved 398.2212 513.078 526.039 0.3543473 0.3550385
Moved 398.252 505.5813 523.5271 0.3369936 0.3485779
Moved 398.2827 494.5922 519.6481 0.311556 0.3386009
Moved 398.3134 481.9086 514.7817 0.2821958 0.3260846
Moved 398.3442 472.6865 511.1716 0.2608484 0.3167994
Moved 398.3749 458.7105 508.3421 0.2284965 0.3095218
Moved 398.4056 445.927 506.4818 0.1989051 0.3047369
Moved 398.4364 435.4502 505 0.1746532 0.3009258
Moved 398.4671 426.2967 504 0.1534646 0.2983539
Moved 398.4979 415.8309 503 0.1292382 0.2957818
Moved 398.5286 405.353 502 0.1049838 0.2932098
Moved 398.5593 396.5 502 0.08449078 0.2932098
Moved 398.5901 388.8874 501 0.06686896 0.2906378
Moved 398.6208 381.2789 500 0.04925678 0.2880658
Moved 398.6516 376.2299 500 0.0375692 0.2880658
Moved 398.6823 370.2755 498.7585 0.02378603 0.2848727
Moved 398.713 364.6145 497.8073 0.01068175 0.2824259
Moved 398.7437 357.8733 496.9366 -0.004922946 0.2801867
Moved 398.7745 350.1982 496 -0.0226893 0.2777777
Moved 398.8052 341.2198 493.5549 -0.0434728 0.2714889
Moved 398.836 335.3543 491.6771 -0.05705029 0.2666592
Moved 398.8666 329.6143 491 -0.07033736 0.2649176
Moved 398.8975 325.1816 489 -0.08059819 0.2597736
Moved 398.9282 322.3703 487.3703 -0.08710573 0.255582
Moved 398.9589 319.4999 486 -0.09375027 0.2520575
Moved 398.9897 316.6346 485 -0.1003829 0.2494856
Moved 399.0204 315.0985 484 -0.1039386 0.2469135
Moved 399.0511 313.5 483 -0.1076389 0.2443414
Moved 399.0818 312.9032 483 -0.1090204 0.2443414
Stationary 399.1126 312.9032 483 -0.1090204 0.2443414
Stationary 399.1433 313 483 -0.1087963 0.2443414
Stationary 399.174 313 483 -0.1087963 0.2443414
Moved 399.2048 328.2074 493.4716 -0.07359391 0.2712746
Moved 399.2355 337.9023 498.4511 -0.05115211 0.284082
Moved 399.2663 352.8091 502.1618 -0.01664559 0.2936259
Moved 399.297 366.1115 505.0279 0.01414696 0.3009976
Moved 399.3278 378.5073 507 0.04284104 0.3060699
Moved 399.3585 391.464 508 0.0728333 0.3086419
Moved 399.3892 404.1568 509 0.1022147 0.3112139
Moved 399.4199 418.7866 509 0.1360802 0.3112139
Moved 399.4507 431.9477 509 0.1665456 0.3112139
Moved 399.4814 442.8015 509 0.1916702 0.3112139
Moved 399.5121 453.877 509 0.2173078 0.3112139
Moved 399.5429 462.0105 499.6423 0.2361353 0.2871456
Moved 399.5736 466.7496 500 0.2471056 0.2880658
Moved 399.6044 474.3522 495.8239 0.2647041 0.2773247
Moved 399.6351 475.6092 495.3908 0.2676138 0.2762109
Moved 399.6658 478.4707 492.5292 0.2742378 0.2688508
Moved 399.6966 479 490.0136 0.275463 0.2623807
Moved 399.7274 479 483.4109 0.275463 0.2453984
Moved 399.758 473.175 473.0875 0.2619792 0.2188465
Moved 399.7888 460.0117 462.0117 0.2315087 0.1903593
Moved 399.8195 438.1895 446.3246 0.1809943 0.1500119
Moved 399.8503 414.9705 434.9852 0.1272465 0.1208467
Moved 399.881 391.1096 424.4932 0.07201284 0.09386101
Moved 399.9117 369.0198 416.806 0.02087921 0.07408931
Moved 399.9425 347.0832 410.4523 -0.02989998 0.05774777
Moved 399.9732 327.9772 403.5616 -0.07412682 0.04002469
Moved 400.004 313.1218 398.4487 -0.1085144 0.02687419
Moved 400.0347 294.9438 391.2616 -0.1505931 0.008388841
Moved 400.0654 281.1896 386.5474 -0.1824315 -0.003736127
Moved 400.0962 270.053 380.3687 -0.2082105 -0.01962779
Moved 400.1269 263.2753 377.1376 -0.2238998 -0.02793818
Moved 400.1576 259.2683 376 -0.2331752 -0.03086435
Moved 400.1884 258 375.4018 -0.2361111 -0.03240279
Moved 400.2191 257 375 -0.2384259 -0.03343629
Stationary 400.2499 257 375 -0.2384259 -0.03343629
Moved 400.2806 266.5561 382.6683 -0.2163053 -0.01371336
Moved 400.3113 278.5916 392.155 -0.1884454 0.01068661
Moved 400.3421 290.9728 401.7782 -0.1597853 0.03543763
Moved 400.3728 311.9699 414.5542 -0.1111808 0.0682978
Moved 400.4036 329.9638 424.9783 -0.06952817 0.0951086
Moved 400.4343 344.3901 433.634 -0.03613407 0.1173714
Moved 400.465 356.992 442.1952 -0.006963015 0.1393909
Moved 400.4958 370.0617 450.7963 0.02329091 0.161513
Moved 400.5265 384.5365 458.4024 0.05679747 0.1810761
Moved 400.5572 400.3983 467.3136 0.09351462 0.2039958
Moved 400.588 417.4512 475.7256 0.1329889 0.2256316
Moved 400.6187 437.6005 484.3502 0.1796308 0.2478142
Moved 400.6495 450.5802 489.6321 0.2096764 0.2613993
Moved 400.6802 464.1334 495.5667 0.2410495 0.2766633
Moved 400.7109 478.8986 501.4493 0.2752282 0.2917933
Moved 400.7417 489.8028 505.601 0.3004695 0.3024715
Moved 400.7724 499.5393 508.5392 0.3230076 0.3100288
Moved 400.8032 501.9394 509.9697 0.3285635 0.313708
Moved 400.8339 503.8451 510.8451 0.3329748 0.3159595
Stationary 400.8646 504 511 0.3333333 0.3163579
Stationary 400.8953 504 511 0.3333333 0.3163579
Moved 400.9261 496.039 512 0.314905 0.31893
Moved 400.9568 485.962 512 0.2915787 0.31893
Moved 400.9876 469.7174 512 0.2539754 0.31893
Moved 401.0183 452.2174 512 0.2134662 0.31893
Moved 401.0491 429.8495 503.1183 0.1616886 0.2960861
Moved 401.0798 405.9508 501.8688 0.1063676 0.2928724
Moved 401.1105 387.6082 497.4595 0.063908 0.2815315
Moved 401.1412 369.0228 492.4318 0.02088607 0.2686003
Moved 401.172 352.7835 487.5567 -0.01670485 0.2560613
Moved 401.2027 341.7539 482.377 -0.0422364 0.2427389
Moved 401.2335 333.4755 479.1585 -0.06139924 0.2344611
Moved 401.2642 325.8556 476.2852 -0.07903789 0.2270709
Moved 401.2949 317.983 472.983 -0.09726156 0.2185775
Moved 401.3257 316.534 473 -0.1006158 0.2186213
Moved 401.3564 315 472 -0.1041667 0.2160493
Moved 401.3871 313.1416 472 -0.1084686 0.2160493
Ended 401.4179 312.5 472 -0.1099537 0.2160493
Began 402.3093 479 503 0.275463 0.2957818
Stationary 402.34 479 503 0.275463 0.2957818
Stationary 402.3707 479 503 0.275463 0.2957818
Stationary 402.4015 479 503 0.275463 0.2957818
Stationary 402.4322 479 503 0.275463 0.2957818
Stationary 402.463 479 503 0.275463 0.2957818
Stationary 402.4937 479 503 0.275463 0.2957818
Stationary 402.5244 479 503 0.275463 0.2957818
Stationary 402.5551 479 503 0.275463 0.2957818
Moved 402.5859 468.8184 503 0.2518944 0.2957818
Moved 402.6167 468 503 0.25 0.2957818
Moved 402.6473 466.2117 497.4818 0.2458603 0.2815888
Moved 402.6781 464.6697 494.6697 0.2422909 0.2743561
Moved 402.7089 463.9557 493.9557 0.2406383 0.2725199
Moved 402.7395 461.9738 491.9738 0.2360505 0.2674222
Moved 402.7703 461.0748 490.0748 0.2339694 0.2625379
Moved 402.801 461 488.209 0.2337964 0.2577392
Moved 402.8318 461 486.3373 0.2337964 0.252925
Moved 402.8626 459.9336 484.9336 0.2313278 0.2493147
Moved 402.8933 458.987 482.987 0.2291366 0.244308
Moved 402.924 458 481.1074 0.2268519 0.2394736
Moved 402.9548 455.5 480 0.2210648 0.2366254
Moved 402.9855 451.3806 477.6903 0.2115291 0.2306848
Moved 403.0162 447.8144 477 0.2032741 0.2289094
Moved 403.047 441.915 476 0.189618 0.2263374
Moved 403.0777 436.284 476 0.1765834 0.2263374
Moved 403.1084 430.1095 476 0.1622905 0.2263374
Moved 403.1392 422.055 476 0.1436458 0.2263374
Moved 403.1699 413.256 476 0.1232777 0.2263374
Moved 403.2007 403.983 476 0.1018125 0.2263374
Moved 403.2314 393.4879 476 0.07751833 0.2263374
Moved 403.2621 384.0008 479.4974 0.05555729 0.2353327
Moved 403.2928 376.9225 484.0258 0.03917237 0.2469799
Moved 403.3236 370.2956 484.9014 0.02383242 0.249232
Moved 403.3543 361.6821 486 0.003893773 0.2520575
Moved 403.3851 353.708 486.646 -0.01456474 0.2537191
Moved 403.4157 343.2342 487 -0.03880972 0.2546296
Moved 403.4466 333.9272 488 -0.06035358 0.2572016
Moved 403.4773 326.2948 488 -0.07802139 0.2572016
Moved 403.5081 319.5 488 -0.09375001 0.2572016
Moved 403.5388 315.3785 488 -0.1032904 0.2572016
Moved 403.5695 310.634 488 -0.1142731 0.2572016
Moved 403.6002 307.9477 488 -0.1204915 0.2572016
Moved 403.631 305.4253 488 -0.1263302 0.2572016
Moved 403.6617 303.9979 488 -0.1296346 0.2572016
Moved 403.6925 300.6863 488 -0.1373001 0.2572016
Moved 403.7232 298.8163 488 -0.1416288 0.2572016
Moved 403.7539 297.5 488 -0.1446759 0.2572016
Moved 403.7847 296.9071 488 -0.1460483 0.2572016
Moved 403.8154 294.7534 488 -0.1510339 0.2572016
Moved 403.8462 293.9931 488 -0.1527938 0.2572016
Stationary 403.8769 293.9931 488 -0.1527938 0.2572016
Moved 403.9076 292.9154 488 -0.1552883 0.2572016
Stationary 403.9384 293 488 -0.1550926 0.2572016
Stationary 403.9691 293 488 -0.1550926 0.2572016
Moved 403.9998 292 488 -0.1574074 0.2572016
Stationary 404.0305 292 488 -0.1574074 0.2572016
Stationary 404.0613 292 488 -0.1574074 0.2572016
Stationary 404.092 292 488 -0.1574074 0.2572016
Stationary 404.1228 292 488 -0.1574074 0.2572016
Stationary 404.1535 292 488 -0.1574074 0.2572016
Stationary 404.1843 292 488 -0.1574074 0.2572016
Moved 404.215 292 477.9406 -0.1574074 0.2313286
Moved 404.2457 292 476.385 -0.1574074 0.2273276
Moved 404.2764 300.2315 469.6481 -0.1383529 0.2100003
Moved 404.3072 303.4779 460.0443 -0.1308383 0.1852989
Moved 404.3379 309.2118 449.5764 -0.1175653 0.1583753
Moved 404.3687 314.9796 439.5306 -0.1042138 0.1325374
Moved 404.3994 320.0261 428.9479 -0.09253228 0.1053185
Moved 404.4301 328.7872 416.3192 -0.07225176 0.07283729
Moved 404.4609 335.5326 405.9349 -0.05663757 0.04612868
Moved 404.4916 340.2678 398.0983 -0.04567633 0.02597287
Moved 404.5223 345.2835 390.5748 -0.03406594 0.006622267
Moved 404.5531 350.0294 381.9559 -0.02308011 -0.01554544
Moved 404.5838 353.8844 375.1156 -0.0141565 -0.03313896
Moved 404.6145 355 370 -0.01157408 -0.04629637
Moved 404.6453 357 367.704 -0.006944438 -0.05220177
Moved 404.676 358.172 364.8279 -0.004231433 -0.05959891
Moved 404.7068 358 361.9567 -0.004629641 -0.0669838
Moved 404.7375 354.0845 361 -0.01369327 -0.06944452
Moved 404.7682 340.2898 361 -0.04562547 -0.06944452
Moved 404.799 326.5336 361 -0.07746851 -0.06944452
Moved 404.8297 310.9723 361 -0.1134901 -0.06944452
Moved 404.8605 293.5477 369.7421 -0.1538248 -0.04695978
Moved 404.8912 276.9391 373.6122 -0.1922707 -0.03700578
Moved 404.9219 262.5827 376.4835 -0.225503 -0.02962081
Moved 404.9527 249.9526 379 -0.2547393 -0.02314815
Moved 404.9834 232.6502 381.8916 -0.2947911 -0.01571098
Moved 405.0142 218.2047 383 -0.3282298 -0.01286016
Moved 405.0449 208.1061 383 -0.3516063 -0.01286016
Moved 405.0756 200.6129 383 -0.3689516 -0.01286016
Moved 405.1064 192.9994 383 -0.3865755 -0.01286016
Moved 405.1371 188.2603 383 -0.3975457 -0.01286016
Moved 405.1678 185.5 383 -0.4039352 -0.01286016
Moved 405.1986 185 383 -0.4050926 -0.01286016
Stationary 405.2293 185 383 -0.4050926 -0.01286016
Moved 405.2601 185 373.9474 -0.4050926 -0.03614347
Moved 405.2908 185 370.1937 -0.4050926 -0.04579819
Moved 405.3214 209.9148 359.3344 -0.3474193 -0.07372868
Moved 405.3523 225.6982 351.1509 -0.3108838 -0.09477646
Moved 405.383 253.6045 341.3582 -0.2462859 -0.1199635
Moved 405.4137 270.3272 334.8364 -0.2075759 -0.1367379
Moved 405.4445 287.5832 325.8056 -0.1676314 -0.1599651
Moved 405.4752 302.3477 318.5914 -0.1334543 -0.1785201
Moved 405.506 318.0263 312.9869 -0.09716139 -0.192935
Moved 405.5367 331.5121 306.244 -0.06594419 -0.2102779
Moved 405.5674 341.2334 302.5111 -0.04344125 -0.2198789
Moved 405.5982 348.8342 299.3886 -0.02584671 -0.2279099
Moved 405.6289 357.4677 294.7662 -0.005861769 -0.239799
Moved 405.6597 368.9676 289.0216 0.02075841 -0.2545741
Moved 405.6904 380.4696 283.2652 0.04738331 -0.2693797
Moved 405.7211 390 277 0.06944448 -0.2854939
Moved 405.7519 398.8112 270.1888 0.08984078 -0.3030124
Moved 405.7827 406.2865 265.8568 0.1071447 -0.3141545
Moved 405.8134 411.0253 262.9874 0.1181141 -0.3215346
Moved 405.8441 414.0578 260.4711 0.1251337 -0.3280065
Moved 405.8748 417.4053 259 0.1328826 -0.3317901
Moved 405.9056 420.2629 258 0.1394975 -0.3343622
Moved 405.9363 424.2877 258 0.1488141 -0.3343622
Moved 405.967 427.4385 258 0.1561076 -0.3343622
Moved 405.9978 431.7798 258 0.1661571 -0.3343622
Moved 406.0285 443.2927 272.5854 0.1928071 -0.2968483
Moved 406.0593 452.9685 295.9214 0.215205 -0.2368277
Moved 406.09 458.7212 327.3272 0.2285212 -0.1560515
Moved 406.1208 460.7251 353.5262 0.23316 -0.08866722
Moved 406.1515 461 377.1889 0.2337964 -0.02780639
Moved 406.1822 461 405 0.2337964 0.04372424
Moved 406.2129 461 410.8809 0.2337964 0.05884986
Moved 406.2437 462 426.1847 0.2361111 0.09821157
Moved 406.2744 462 438 0.2361111 0.1286007
Moved 406.3052 463 451.7628 0.2384259 0.1639988
Moved 406.3359 465 465.6376 0.2430555 0.1996852
Moved 406.3667 467 476.9847 0.2476852 0.2288702
Moved 406.3974 469 486.0451 0.2523148 0.2521736
Moved 406.4281 470 497.5491 0.2546296 0.2817619
Moved 406.4589 472 505.4966 0.2592593 0.3022032
Moved 406.4896 473 512.3267 0.2615741 0.3197701
Moved 406.5204 474 516.3544 0.2638889 0.3301294
Moved 406.5511 474 520.0976 0.2638889 0.3397571
Moved 406.5818 474 523.8506 0.2638889 0.34941
Moved 406.6125 474 524.5 0.2638889 0.3510802
Moved 406.6433 474 525.165 0.2638889 0.3527905
Moved 406.674 474 527.3497 0.2638889 0.3584096
Stationary 406.7048 474 527.3497 0.2638889 0.3584096
Moved 406.7355 463.8774 527 0.240457 0.3575102
Moved 406.7662 455.2251 527 0.2204284 0.3575102
Moved 406.797 441.9848 520.5757 0.1897797 0.3409869
Moved 406.8277 428.5 511 0.1585648 0.3163579
Moved 406.8585 411.7459 500.955 0.1197822 0.290522
Moved 406.8892 393.6059 488.6848 0.07779152 0.2589628
Moved 406.92 375.2238 472.2238 0.03524035 0.216625
Moved 406.9507 362.6331 459.2913 0.006095072 0.1833623
Moved 406.9814 343.8628 438.8629 -0.03735458 0.13082
Moved 407.0122 330.896 420.4543 -0.06737043 0.08347299
Moved 407.0429 317.6679 400.4189 -0.09799094 0.03194153
Moved 407.0736 307.0175 380.7132 -0.1226448 -0.01874186
Moved 407.1044 297.4038 361.8077 -0.1448985 -0.06736716
Moved 407.1351 288.8162 342.6324 -0.1647773 -0.1166863
Moved 407.1658 281.1368 327.2737 -0.1825536 -0.1561892
Moved 407.1966 271.5864 305.3683 -0.2046611 -0.2125302
Moved 407.2274 264.9651 288.6085 -0.2199882 -0.2556367
Moved 407.2581 259.8952 275.7904 -0.2317241 -0.288605
Moved 407.2888 255.8885 264.777 -0.2409988 -0.3169315
Moved 407.3195 252.0747 254.299 -0.249827 -0.3438814
Moved 407.3503 248.4266 245.6398 -0.2582718 -0.3661529
Moved 407.381 245 240 -0.2662037 -0.3806585
Moved 407.4117 244 234.5734 -0.2685185 -0.3946159
Moved 407.4425 241.9229 230.8458 -0.2733266 -0.4042031
Moved 407.4732 240.0503 229 -0.2776614 -0.4089506
Moved 407.504 238.6567 226.6567 -0.2808872 -0.4149776
Moved 407.5347 236.6601 224.66 -0.2855091 -0.4201131
