what goes up must come down
Moved 317.2845 585.2222 533.8889 0.5213477 0.3752284
Moved 317.3152 588.5551 532.4449 0.5290626 0.3715147
Moved 317.3459 590 530.6755 0.5324074 0.3669636
Moved 317.3767 593.081 529.919 0.5395394 0.3650179
Ended 317.4074 596 529 0.5462963 0.3626543
Began 318.2983 429 200 0.1597223 -0.4835392
Moved 318.3291 429 213.641 0.1597223 -0.4484543
Moved 318.3598 420.8848 238.0183 0.1409371 -0.3857554
Moved 318.3905 413.0372 275.814 0.1227713 -0.2885443
Moved 318.4212 407.4738 307.1569 0.1098932 -0.2079299
Moved 318.4519 401.9415 340.3511 0.09708673 -0.1225537
Moved 318.4826 398.7095 376.0674 0.08960525 -0.03069081
Moved 318.5134 394.2144 404.6412 0.07920007 0.04280133
Moved 318.5441 388.0384 434.8079 0.0649038 0.1203907
Moved 318.5748 383.7467 453.7731 0.05496919 0.1691694
Moved 318.6055 379.9882 470.0593 0.0462689 0.2110577
Moved 318.6363 379 480.4938 0.04398147 0.2378954
Moved 318.667 379 488.4954 0.04398147 0.2584757
Moved 318.6977 378 493.0065 0.04166663 0.2700784
Moved 318.7284 378 495 0.04166663 0.2752057
Moved 318.7592 376.5 495 0.03819446 0.2752057
Moved 318.7899 373.0423 495 0.03019055 0.2752057
Moved 318.8206 347.6894 466.9529 -0.02849679 0.2030682
Moved 318.8513 306.1601 418.6901 -0.1246293 0.07893538
Moved 318.882 274.964 382.1569 -0.1968426 -0.01502865
Moved 318.9128 254.0387 357.3784 -0.2452809 -0.07875928
Moved 318.9435 241.2977 343.8722 -0.2747738 -0.1134975
Moved 318.9742 235.1915 339.1915 -0.2889085 -0.1255363
Moved 319.005 230.3622 336.3622 -0.3000875 -0.1328133
Moved 319.0356 227.6046 336 -0.3064708 -0.1337449
Moved 319.0664 228 351.7277 -0.3055556 -0.09329305
Moved 319.0971 263.4734 401.4891 -0.2234412 0.03469404
Moved 319.1278 304.5976 455.2544 -0.1282464 0.1729794
Moved 319.1585 337.9589 489.9589 -0.05102103 0.26224
Moved 319.1893 354.4425 507.4424 -0.01286462 0.3072078
Moved 319.22 360.6683 515.0025 0.001547039 0.3266525
Moved 319.2507 363.1047 518.1047 0.007186731 0.3346313
Moved 319.2814 364.4832 519.4832 0.01037767 0.3381768
Ended 319.3122 365 521.5 0.01157403 0.3433641
Began 319.9573 292 320 -0.1574074 -0.1748972
Stationary 319.9881 292 320 -0.1574074 -0.1748972
Moved 320.0188 292 304.037 -0.1574074 -0.2159543
Moved 320.0495 292 282.6194 -0.1574074 -0.2710407
Moved 320.0802 283.6022 265.2153 -0.1768468 -0.3158044
Moved 320.1109 280.7079 246.5394 -0.1835465 -0.363839
Moved 320.1417 278.9616 239.9232 -0.1875889 -0.380856
Moved 320.1724 278 235.3997 -0.1898148 -0.3924907
Moved 320.2031 278 232.7455 -0.1898148 -0.3993172
Moved 320.2338 277 231.5 -0.1921296 -0.4025207
Moved 320.2645 277 232 -0.1921296 -0.4012346
Moved 320.2953 296.5 269 -0.1469907 -0.30607
Moved 320.326 338.2944 344.8828 -0.05024438 -0.1108982
Moved 320.3567 358.8528 374.2393 -0.002655586 -0.03539278
Moved 320.3875 379.5606 401.0057 0.04527916 0.03345073
Moved 320.4182 394.7018 419.6422 0.08032839 0.08138424
Moved 320.4489 405.068 432.068 0.104324 0.1133435
Moved 320.4796 410.9092 438.9092 0.1178453 0.1309392
Moved 320.5103 412.2093 441.2093 0.1208549 0.1368551
Moved 320.5411 412 442.5 0.1203704 0.1401748
Moved 320.5718 413.3099 443.3099 0.1234025 0.1422578
Stationary 320.6025 413 443 0.1226852 0.1414608
Moved 320.6332 404.3935 423.4372 0.1027627 0.09114496
Moved 320.6639 390.4814 392.603 0.07055878 0.01183902
Moved 320.6947 372.1853 344.0214 0.02820661 -0.1131137
Moved 320.7254 362.3953 313.4494 0.005544623 -0.1917454
Moved 320.7561 355.5 289.5 -0.01041666 -0.2533437
Moved 320.7868 351.9359 265.4235 -0.01866679 -0.3152688
Moved 320.8176 348.1754 246.8772 -0.02737175 -0.3629701
Moved 320.8483 347.4107 237.8214 -0.0291419 -0.3862618
Moved 320.879 345.9925 233.9924 -0.03242487 -0.3961101
Moved 320.9097 331.9413 248.816 -0.06495073 -0.3579835
Moved 320.9404 308.974 284.052 -0.1181158 -0.2673559
Moved 320.9712 287.0859 325.1016 -0.1687826 -0.1617757
Moved 321.0019 269.9996 361.7507 -0.2083342 -0.06751362
Moved 321.0326 257 400 -0.2384259 0.03086416
Moved 321.0634 253 453.7441 -0.2476852 0.1690949
Moved 321.0941 253 488.1783 -0.2476852 0.2576602
Moved 321.1248 253 516.1691 -0.2476852 0.3296528
Moved 321.1555 253 532.1578 -0.2476852 0.3707761
Moved 321.1862 253 538.9973 -0.2476852 0.3883674
Moved 321.2169 253 542.5 -0.2476852 0.3973764
Moved 321.2476 253 543 -0.2476852 0.3986624
Moved 321.2784 253 544.5 -0.2476852 0.4025204
Ended 321.3091 253 545.3601 -0.2476852 0.4047327
Began 322.0771 279 424 -0.1875 0.09259254
Stationary 322.1079 279 424 -0.1875 0.09259254
Stationary 322.1386 279 424 -0.1875 0.09259254
Stationary 322.1693 279 424 -0.1875 0.09259254
Stationary 322.2 279 424 -0.1875 0.09259254
Stationary 322.2308 279 424 -0.1875 0.09259254
Moved 322.2615 285.4896 424 -0.1724777 0.09259254
Moved 322.2922 310.354 442.9203 -0.1149213 0.141256
Moved 322.3228 344.9522 466.3451 -0.0348329 0.2015048
Moved 322.3536 390.1734 495.1156 0.06984591 0.275503
Moved 322.3844 429.2543 521.0206 0.1603109 0.3421311
Moved 322.4151 451.6315 536.0197 0.2121099 0.3807089
Moved 322.4458 467.4313 547.0588 0.2486835 0.4091018
Moved 322.4766 481.2567 556.354 0.2806868 0.4330091
Moved 322.5073 490.6349 563.6349 0.3023956 0.4517357
Moved 322.538 497.9519 567.9519 0.319333 0.4628391
Moved 322.5687 501.424 569.424 0.3273703 0.4666255
Moved 322.5994 502.5 570 0.3298611 0.4681069
Moved 322.6302 502 571 0.3287037 0.4706789
Stationary 322.6609 502 571 0.3287037 0.4706789
Moved 322.6916 484.9854 571 0.2893181 0.4706789
Moved 322.7224 446.4706 555.4596 0.2001635 0.4307087
Moved 322.753 394.1294 540.9356 0.07900318 0.3933527
Moved 322.7838 344.8032 529.6006 -0.03517782 0.364199
Moved 322.8145 290.7808 520.2374 -0.1602296 0.3401167
Moved 322.8452 261.237 519 -0.228618 0.3369341
Moved 322.8759 239.2494 519 -0.2795152 0.3369341
Moved 322.9066 226.7224 519 -0.3085131 0.3369341
Moved 322.9374 220.8305 519 -0.3221516 0.3369341
Moved 322.9681 217.6697 519 -0.3294682 0.3369341
Moved 322.9988 217 526 -0.3310185 0.3549381
Moved 323.0295 217 527 -0.3310185 0.3575102
Stationary 323.0603 217 527 -0.3310185 0.3575102
Moved 323.091 230.4234 527 -0.2999458 0.3575102
Moved 323.1217 255 501.5 -0.2430556 0.2919238
Moved 323.1524 314.1305 445.176 -0.1061794 0.1470575
Moved 323.1831 350.8656 404.0726 -0.0211445 0.04133907
Moved 323.2139 382.4152 363.2891 0.05188714 -0.06355686
Moved 323.2446 399.3974 336.9039 0.09119759 -0.1314201
Moved 323.2753 410.9595 311.0809 0.1179619 -0.1978372
Moved 323.306 417.752 299.7441 0.1336851 -0.2269955
Moved 323.3367 421.5 294 0.1423611 -0.2417696
Moved 323.3675 422 291.0248 0.1435185 -0.2494219
Moved 323.3981 423 288.5 0.1458333 -0.2559158
Moved 323.4289 424 286.5 0.1481481 -0.2610596
Ended 323.4597 424 285.5 0.1481481 -0.2636318
PhraseEnd 325.4259
