the facts get in the way
Moved 550.9833 244.7276 330.454 -0.2668342 -0.1480093
Moved 551.0141 254.5805 317.7744 -0.2440266 -0.1806214
Moved 551.0448 263.2374 305.3502 -0.2239876 -0.2125766
Moved 551.0756 269.3145 293.3709 -0.2099201 -0.2433876
Moved 551.1063 274.1555 282.5337 -0.1987142 -0.2712612
Moved 551.137 279.9642 268.0715 -0.185268 -0.3084581
Moved 551.1677 286.1647 254.6707 -0.1709151 -0.3429253
Moved 551.1985 293.4487 241.9188 -0.1540539 -0.3757232
Moved 551.2292 300.856 230.5734 -0.1369073 -0.4049039
Moved 551.2599 306.058 222.913 -0.1248656 -0.4246066
Moved 551.2906 309.7736 219.2264 -0.1162649 -0.4340883
Moved 551.3214 312.5 217.5 -0.1099537 -0.4385288
Moved 551.3521 315.9765 218 -0.1019062 -0.4372429
Moved 551.3828 321.4866 224.6896 -0.08915146 -0.4200372
Moved 551.4136 327 254 -0.07638887 -0.3446502
Moved 551.4442 327.938 288.2555 -0.07421767 -0.2565445
Moved 551.475 329 325.8074 -0.07175927 -0.1599604
Moved 551.5057 332.4371 350.9343 -0.06380295 -0.09533376
Moved 551.5365 336.1814 375.6327 -0.05513559 -0.03180892
Moved 551.5672 339.2781 395.7515 -0.04796733 0.01993686
Moved 551.5979 343.7926 415.7742 -0.03751705 0.0714357
Moved 551.6287 346.1506 433.9035 -0.03205885 0.1180645
Moved 551.6594 348 451.5579 -0.0277778 0.1634717
Moved 551.6901 350.3282 466.2973 -0.02238845 0.2013819
Moved 551.7209 352 486.4022 -0.01851852 0.2530919
Moved 551.7516 353 499.2773 -0.01620372 0.2862071
Moved 551.7823 353 508.5 -0.01620372 0.3099279
Moved 551.813 353 518.1977 -0.01620372 0.3348706
Moved 551.8438 342.4321 524.3518 -0.04066636 0.350699
Moved 551.8745 337.4551 529.5449 -0.05218724 0.3640556
Moved 551.9052 333.0197 532.9803 -0.06245444 0.3728917
Moved 551.9359 327.2467 536.7533 -0.0758179 0.3825959
Moved 551.9667 323.5 538 -0.08449072 0.3858024
Moved 551.9974 320.7168 540.2833 -0.0909334 0.391675
Moved 552.0281 318.3049 541 -0.0965165 0.3935184
Moved 552.0589 316.7733 542.2267 -0.1000617 0.3966735
Moved 552.0896 314.8917 542 -0.1044175 0.3960905
Moved 552.1202 314 543 -0.1064815 0.3986624
Moved 552.151 313 543 -0.1087963 0.3986624
Moved 552.1818 310.8021 543 -0.113884 0.3986624
Moved 552.2125 307.0968 536.3389 -0.1224611 0.38153
Moved 552.2433 303 528 -0.1319445 0.3600822
Moved 552.274 297.7727 517.4319 -0.1440446 0.3329008
Moved 552.3047 291.2641 501.7924 -0.1591108 0.2926759
Moved 552.3354 283.727 485.1808 -0.176558 0.2499506
Moved 552.3662 276.849 468.5469 -0.1924792 0.2071678
Moved 552.3969 269.3042 449.9127 -0.209944 0.1592402
Moved 552.4276 262.7879 432.3636 -0.2250281 0.1141038
Moved 552.4584 258.3077 416.9231 -0.2353988 0.07439063
Moved 552.4891 253.4335 405.8671 -0.2466816 0.04595438
Moved 552.5198 248.8993 394.3489 -0.2571776 0.0163293
Moved 552.5505 244.3854 386.0781 -0.2676264 -0.00494329
Moved 552.5813 241.9493 379.8478 -0.2732656 -0.02096765
Moved 552.612 239.5531 375.1061 -0.2788123 -0.03316345
Moved 552.6428 236.8034 369.6068 -0.2851774 -0.04730782
Moved 552.6734 234.0613 364.1227 -0.2915247 -0.06141285
Moved 552.7042 231.5 359 -0.2974537 -0.07458848
Moved 552.7349 229.8349 355.8349 -0.3013082 -0.08272924
Moved 552.7656 228.5 354.5 -0.3043981 -0.08616254
Moved 552.7964 227.3273 354 -0.3071126 -0.08744855
Moved 552.8271 226.5 354 -0.3090278 -0.08744855
Moved 552.8578 227 354 -0.3078704 -0.08744855
Ended 552.8886 227 354 -0.3078704 -0.08744855
Began 553.8412 496 396 0.3148148 0.02057605
Stationary 553.8719 496 396 0.3148148 0.02057605
Stationary 553.9026 496 396 0.3148148 0.02057605
Moved 553.9333 479.6824 396 0.2770425 0.02057605
Moved 553.9641 466.5797 408.1682 0.2467122 0.05187274
Moved 553.9948 456.6108 413.6946 0.2236362 0.06608676
Moved 554.0256 447.5 419 0.2025463 0.07973251
Moved 554.0563 437.8224 424.0887 0.1801445 0.09282076
Moved 554.087 428.7815 430.6093 0.1592164 0.1095916
Moved 554.1178 420.3067 436.6932 0.1395989 0.1252397
Moved 554.1485 412.0675 443.9325 0.1205267 0.1438593
Moved 554.1792 399.0736 452.1948 0.09044817 0.1651099
Moved 554.21 389.0202 459.9899 0.06717642 0.185159
Moved 554.2407 375.7283 468.7631 0.03640801 0.2077238
Moved 554.2714 363.5162 477.0903 0.008139412 0.2291415
Moved 554.3021 346.6854 487.3887 -0.03082077 0.2556294
Moved 554.3329 330.6479 495.676 -0.06794457 0.2769445
Moved 554.3636 315.2123 503.8939 -0.1036753 0.2980808
Moved 554.3943 296.9201 511.155 -0.1460183 0.3167565
Moved 554.425 281.0792 517.2631 -0.182687 0.3324666
Moved 554.4558 265.5366 521.7853 -0.2186653 0.3440981
Moved 554.4865 252.5 524.5 -0.2488426 0.3510802
Moved 554.5172 243.4831 527.1292 -0.2697151 0.3578425
Moved 554.548 234.3206 528 -0.2909244 0.3600822
Moved 554.5787 227.6783 529 -0.3063003 0.3626543
Moved 554.6094 223.9245 529 -0.3149896 0.3626543
Moved 554.6401 220.131 529 -0.3237708 0.3626543
Moved 554.6708 218 530 -0.3287037 0.3652262
Moved 554.7016 217 530 -0.3310185 0.3652262
Moved 554.7324 217 531.8018 -0.3310185 0.3698604
Moved 554.7631 228 533 -0.3055556 0.3729423
Moved 554.7938 240.5733 535.2622 -0.2764507 0.3787608
Moved 554.8245 259.5 536 -0.2326389 0.3806583
Moved 554.8553 275.5 536 -0.1956018 0.3806583
Moved 554.886 292.3214 536 -0.1566633 0.3806583
Moved 554.9167 308.7335 536 -0.1186724 0.3806583
Moved 554.9474 320 536 -0.09259259 0.3806583
Moved 554.9781 328.4423 527.8526 -0.07305031 0.3597031
Moved 555.0089 336.0749 526 -0.0553822 0.3549381
Moved 555.0396 340.7852 524.2148 -0.04447872 0.3503466
Moved 555.0703 342.1666 522.8334 -0.04128094 0.3467936
Moved 555.1011 344.5 521.5 -0.03587961 0.3433641
Moved 555.1318 345.1877 520.8123 -0.03428777 0.3415954
Ended 555.1625 346 520 -0.03240739 0.3395061
Began 555.6235 524 527 0.3796296 0.3575102
Stationary 555.6542 524 527 0.3796296 0.3575102
Moved 555.685 510.3708 517.3708 0.3480805 0.3327437
Moved 555.7157 504 510.5 0.3333333 0.3150719
Moved 555.7464 496.9697 503.9545 0.3170595 0.2982369
Moved 555.7772 490.668 497.668 0.3024721 0.2820677
Moved 555.8079 485.9092 490.9092 0.2914565 0.2646841
Moved 555.8386 481.1636 484.2454 0.2804713 0.2475447
Moved 555.8693 475.554 474.831 0.2674862 0.2233307
Moved 555.9001 469.038 464.5569 0.2524027 0.1969057
Moved 555.9308 462.5167 456.275 0.237307 0.1756042
Moved 555.9615 456.924 449.924 0.224361 0.1592693
Moved 555.9922 449.6218 441.6218 0.2074579 0.1379161
Moved 556.023 441.3188 430.0918 0.188238 0.1082607
Moved 556.0537 437.027 422.0405 0.1783032 0.08755272
Moved 556.0844 432.1761 413.3522 0.1670743 0.06520613
Moved 556.1152 428.6569 404.3138 0.158928 0.04195943
Moved 556.1459 425.0622 393.2489 0.150607 0.01350018
Moved 556.1766 422.5 381.5 0.144676 -0.01671818
Moved 556.2073 421 366.9047 0.1412037 -0.05425755
Moved 556.238 420 354.2847 0.1388889 -0.08671623
Moved 556.2688 420 343.1561 0.1388889 -0.1153392
Moved 556.2996 420 332.5596 0.1388889 -0.1425936
Moved 556.3303 420 319.3516 0.1388889 -0.1765648
Moved 556.361 420 308.9731 0.1388889 -0.2032584
Moved 556.3917 420 299.6827 0.1388889 -0.2271536
Moved 556.4225 427.843 292.4712 0.1570438 -0.2457017
Moved 556.4532 429.6147 284.1558 0.1611452 -0.2670891
Moved 556.4839 431.3675 276.8975 0.1652026 -0.2857576
Moved 556.5146 433.138 269.5861 0.1693008 -0.3045625
Moved 556.5454 434 261.2509 0.1712963 -0.326001
Moved 556.5761 435 252.9753 0.1736111 -0.3472856
Moved 556.6068 437 246.8048 0.1782407 -0.3631564
Moved 556.6376 438 242 0.1805556 -0.3755144
Moved 556.6683 439 238.7286 0.1828703 -0.3839284
Moved 556.699 440 235.9714 0.1851852 -0.3910199
Moved 556.7297 441.5 235 0.1886574 -0.3935186
Moved 556.7605 442.1982 235 0.1902735 -0.3935186
Ended 556.7912 444 235 0.1944444 -0.3935186
Began 557.6209 321 564 -0.09027779 0.4526748
Stationary 557.6517 321 564 -0.09027779 0.4526748
Stationary 557.6824 321 564 -0.09027779 0.4526748
Stationary 557.7131 321 564 -0.09027779 0.4526748
Stationary 557.7438 321 564 -0.09027779 0.4526748
Moved 557.7745 330.4837 551.2904 -0.06832486 0.4199855
Moved 557.8053 335.3429 541.5428 -0.05707662 0.3949145
Moved 557.836 342.6277 529.6205 -0.04021361 0.3642501
Moved 557.8668 348.8004 518.666 -0.02592494 0.3360749
Moved 557.8975 355.0476 508.9286 -0.01146386 0.3110303
Moved 557.9282 362.3863 498.8183 0.00552386 0.2850264
Moved 557.9589 369.5 489 0.02199074 0.2597736
Moved 557.9897 375.0083 478.9862 0.03474136 0.2340179
Moved 558.0204 382.5272 468.7092 0.05214632 0.2075853
Moved 558.0511 389.5 458 0.06828706 0.180041
Moved 558.0818 394.921 448.1581 0.08083552 0.1547274
Moved 558.1125 403.0946 436.2072 0.09975612 0.1239896
Moved 558.1433 408.8943 425.2115 0.1131812 0.09570851
Moved 558.1741 414.4272 411.9321 0.1259888 0.06155359
Moved 558.2048 418.6938 402.9185 0.1358654 0.03837048
Moved 558.2355 421.434 394.698 0.1422083 0.01722728
Moved 558.2662 424.192 387.4241 0.1485926 -0.001481295
Moved 558.297 425 380.1501 0.150463 -0.02019019
Moved 558.3277 426 374.2167 0.1527777 -0.03545094
Moved 558.3584 428.1548 364.5357 0.1577657 -0.06035055
Moved 558.3892 430 354.2519 0.162037 -0.08680076
Moved 558.4199 432.5 345.5 0.167824 -0.1093108
Moved 558.4506 433 341.92 0.1689814 -0.1185186
Moved 558.4813 433 338.1614 0.1689814 -0.1281857
Moved 558.5121 418.3714 337 0.1351191 -0.1311728
Moved 558.5428 390.6737 352.178 0.07100403 -0.09213498
Moved 558.5735 360.5354 368.521 0.001239379 -0.05010032
Moved 558.6042 337.1323 384.7043 -0.05293443 -0.008476673
Moved 558.6349 318.3049 396.1301 -0.09651636 0.02091062
Moved 558.6657 303.564 405.0616 -0.1306389 0.04388256
Moved 558.6964 289.7568 414.3459 -0.1626001 0.06776209
Moved 558.7272 274.7119 423.8587 -0.1974261 0.09222914
Moved 558.7579 259.2669 431.8666 -0.2331785 0.1128255
Moved 558.7886 246.9281 440.6575 -0.2617404 0.1354358
Moved 558.8194 236.3381 450.4965 -0.2862544 0.1607418
Moved 558.8501 229.2803 460.6262 -0.3025918 0.1867957
Moved 558.8808 225 470.5 -0.3125 0.2121912
Moved 558.9115 222.8978 480.4088 -0.3173662 0.2376767
Moved 558.9423 221 492.5313 -0.3217593 0.268856
Moved 558.973 221 503.1744 -0.3217593 0.2962305
Moved 559.0037 221 509.9619 -0.3217593 0.3136879
Moved 559.0344 230.5034 519.255 -0.2997608 0.3375899
Moved 559.0652 235.9838 527.4758 -0.2870744 0.3587339
Moved 559.0959 246.9724 536.9724 -0.261638 0.3831593
Moved 559.1266 256 545 -0.2407407 0.4038065
Moved 559.1573 263.3375 549.6697 -0.2237557 0.415817
Moved 559.1881 272.648 555.432 -0.2022037 0.4306378
Moved 559.2189 275.9496 557.9496 -0.1945611 0.4371131
Moved 559.2495 277.5 558 -0.1909722 0.4372427
Moved 559.2803 278.0742 558 -0.1896432 0.4372427
Stationary 559.311 278 558 -0.1898148 0.4372427
Stationary 559.3417 278 558 -0.1898148 0.4372427
Stationary 559.3725 278 558 -0.1898148 0.4372427
Stationary 559.4032 278 558 -0.1898148 0.4372427
Moved 559.434 273.3048 558 -0.2006832 0.4372427
Moved 559.4647 268.9165 549.9164 -0.2108415 0.4164517
Moved 559.4954 266.1286 546.1287 -0.2172948 0.4067094
Moved 559.5261 264.3654 543.3654 -0.2213763 0.3996023
Moved 559.5569 263 542 -0.2245371 0.3960905
Moved 559.5876 262 540.1904 -0.2268519 0.391436
Moved 559.6183 260.8164 538.8164 -0.2295916 0.3879022
Moved 559.649 259.6613 538 -0.2322655 0.3858024
Moved 559.6798 260 537 -0.2314815 0.3832304
Stationary 559.7105 260 537 -0.2314815 0.3832304
Ended 559.7412 260 537 -0.2314815 0.3832304
Began 560.7245 204 478 -0.3611111 0.2314814
Stationary 560.7553 204 478 -0.3611111 0.2314814
Stationary 560.786 204 478 -0.3611111 0.2314814
Stationary 560.8168 204 478 -0.3611111 0.2314814
Stationary 560.8475 204 478 -0.3611111 0.2314814
Stationary 560.8781 204 478 -0.3611111 0.2314814
Moved 560.9089 193.6151 466.6151 -0.3851502 0.2021992
Moved 560.9396 190.5441 460.0881 -0.3922592 0.1854118
Moved 560.9704 187.0554 455.1108 -0.4003347 0.1726099
Moved 561.0012 183.9264 446.8528 -0.4075778 0.1513703
Moved 561.0319 183 441.3273 -0.4097222 0.1371587
Moved 561.0626 182 436 -0.412037 0.1234567
Moved 561.0933 180.3442 432.6885 -0.4158698 0.1149395
Moved 561.1241 178.5974 421.9872 -0.4199133 0.08741555
Moved 561.1548 177 410.2293 -0.4236111 0.05717406
Moved 561.1855 176 400.3133 -0.4259259 0.03166995
Moved 561.2162 176 394.036 -0.4259259 0.01552472
Moved 561.2469 176 390.9094 -0.4259259 0.007483007
Moved 561.2776 176 390 -0.4259259 0.005143954
Stationary 561.3084 176 390 -0.4259259 0.005143954
Moved 561.3392 195.1916 399.3448 -0.381501 0.0291789
Moved 561.3699 211.7309 408.1539 -0.3432154 0.05183616
Moved 561.4006 220.0218 411.3406 -0.3240236 0.06003223
Moved 561.4313 243.1882 423.5941 -0.2703976 0.09154861
Moved 561.4621 266.3282 435.4732 -0.216833 0.1221018
Moved 561.4927 283 445 -0.1782407 0.1466049
Moved 561.5235 304.0607 457.6061 -0.1294892 0.1790279
Moved 561.5543 318.1446 465.2578 -0.0968876 0.1987083
Moved 561.585 330.9479 473.1687 -0.06725028 0.2190553
Moved 561.6157 341.5447 482.4086 -0.04272053 0.2428203
Moved 561.6464 353.9159 492.944 -0.01408349 0.2699175
Moved 561.6772 359.3452 498.3452 -0.001515647 0.2838097
Moved 561.7079 366.2145 506.3218 0.01438548 0.3043255
Moved 561.7386 372.7491 512.6236 0.02951165 0.3205338
Moved 561.7693 380.3407 519.3407 0.04708489 0.3378103
Moved 561.8001 387.2825 523.855 0.0631539 0.3494211
Moved 561.8307 390.1865 527.3729 0.06987611 0.3584694
Moved 561.8616 393.9519 529.952 0.0785924 0.3651027
Moved 561.8923 396.4024 531 0.08426487 0.3677982
Moved 561.923 397.7894 533.7894 0.08747537 0.3749726
Moved 561.9537 401.9386 536.9385 0.09707996 0.3830723
Moved 561.9845 402 538.3254 0.09722222 0.3866394
Moved 562.0152 403 540 0.09953707 0.3909464
Stationary 562.0459 403 540 0.09953707 0.3909464
Ended 562.0767 403 540 0.09953707 0.3909464
PhraseEnd 562.9371
