reading week is just about here
Basic
0.6 0.6
432 388.8
Began 225.8561 360 522 0 0.3446501
Stationary 225.8868 360 522 0 0.3446501
Stationary 225.9176 360 522 0 0.3446501
Stationary 225.9483 360 522 0 0.3446501
Moved 225.979 355.1378 522 -0.011255 0.3446501
Moved 226.0098 348.5879 522 -0.02641683 0.3446501
Moved 226.0405 342.4297 522 -0.04067192 0.3446501
Moved 226.0713 336.5395 522 -0.05430678 0.3446501
Moved 226.102 330.617 522 -0.0680161 0.3446501
Moved 226.1327 324.4367 522 -0.08232237 0.3446501
Moved 226.1635 319.1198 522 -0.09462997 0.3446501
Moved 226.1942 315.1371 522 -0.1038492 0.3446501
Moved 226.225 310.3875 522 -0.1148438 0.3446501
Moved 226.2557 303.6511 522 -0.1304372 0.3446501
Moved 226.2864 297.5012 522 -0.1446732 0.3446501
Moved 226.3171 286.6223 522 -0.1698559 0.3446501
Moved 226.3479 275.0901 512.03 -0.1965506 0.3190072
Moved 226.3786 263.6486 507.3243 -0.2230356 0.3069041
Moved 226.4094 252.2254 501.9352 -0.2494783 0.2930432
Moved 226.4401 236.6439 495.322 -0.2855464 0.2760338
Moved 226.4709 224.5534 488.7321 -0.3135338 0.2590845
Moved 226.5016 214.045 482.7838 -0.3378587 0.2437852
Moved 226.5323 199.8169 471.8169 -0.3707941 0.2155784
Moved 226.5628 183.5619 457.9682 -0.4084216 0.1799593
Moved 226.5937 166.3383 442.6152 -0.448291 0.1404712
Moved 226.6245 155.9395 431.9395 -0.4723622 0.113013
Moved 226.6552 144.2265 418.5331 -0.4994757 0.07853162
Moved 226.686 136.3349 408.3349 -0.5177432 0.05230158
Moved 226.7167 131.5732 400.7194 -0.5287658 0.03271445
Moved 226.7475 126.1452 391.2178 -0.5413306 0.008276284
Moved 226.7782 124.1989 386.1989 -0.5458359 -0.004632463
Moved 226.8089 123 382.3306 -0.548611 -0.01458195
Moved 226.8396 123 378.8363 -0.548611 -0.02356925
Moved 226.8704 123 375.9142 -0.548611 -0.03108484
Moved 226.9011 129.6649 373.0479 -0.533183 -0.03845717
Moved 226.9319 141.1191 370.1761 -0.5066687 -0.04584324
Moved 226.9626 157.4131 370 -0.4689511 -0.04629637
Moved 226.9933 172.0723 370 -0.4350178 -0.04629637
Moved 227.0241 186.4989 377.582 -0.4016229 -0.02679526
Moved 227.0548 200.655 381.462 -0.3688541 -0.01681591
Moved 227.0855 217.1702 387.0568 -0.3306245 -0.002426061
Moved 227.1162 229.5786 392.7893 -0.3019013 0.0123181
Moved 227.147 242.0309 398.5155 -0.2730765 0.02704601
Moved 227.1777 251.9909 403.5964 -0.2500211 0.04011413
Moved 227.2085 264.6723 410.3361 -0.220666 0.05744879
Moved 227.2392 277.6953 419.1563 -0.19052 0.08013434
Moved 227.2699 296.3207 431.0754 -0.1474057 0.1107907
Moved 227.3006 317.2067 445.5593 -0.09905865 0.1480433
Moved 227.3313 345.0259 464.684 -0.03466224 0.1972323
Moved 227.3621 373.9099 481.2833 0.03219873 0.239926
Moved 227.3928 394.229 490.4609 0.07923384 0.263531
Moved 227.4236 423.6033 505.3016 0.1472298 0.3017016
Moved 227.4543 442.6843 511.8948 0.1913989 0.3186593
Moved 227.4851 458.8513 517.6171 0.2288225 0.3333773
Moved 227.5158 470.6099 521.644 0.2560415 0.3437344
Moved 227.5466 479.5403 523.1801 0.2767136 0.3476854
Moved 227.5773 485.1314 524 0.289656 0.3497942
Moved 227.608 488.7166 524 0.2979551 0.3497942
Moved 227.6387 493 524 0.3078704 0.3497942
Moved 227.6695 493 524 0.3078704 0.3497942
Moved 227.7002 494 524 0.3101851 0.3497942
Moved 227.731 494 508.0681 0.3101851 0.3088169
Moved 227.7617 483.3616 482.4041 0.2855593 0.2428087
Moved 227.7924 473.4021 456.739 0.2625049 0.1767978
Moved 227.8231 462.4074 427.6203 0.2370541 0.101904
Moved 227.8539 454.2941 402.9802 0.2182733 0.03852934
Moved 227.8846 448.2285 379.5997 0.2042328 -0.02160571
Moved 227.9153 445 362.7695 0.1967593 -0.06489342
Moved 227.9461 442.8501 349.1003 0.1917825 -0.1000506
Moved 227.9768 440.9362 338.7449 0.1873524 -0.1266849
Moved 228.0076 438.0654 329.1963 0.180707 -0.1512442
Moved 228.0383 433.3883 318.1649 0.1698803 -0.179617
Moved 228.069 426.0463 305.0926 0.1528849 -0.2132393
Moved 228.0998 419.4186 294.2248 0.1375431 -0.2411914
Moved 228.1305 415.9227 287.8454 0.1294506 -0.2575994
Moved 228.1612 411.2801 281.5602 0.1187039 -0.2737648
Moved 228.192 407.9863 276.4932 0.1110794 -0.2867975
Moved 228.2227 404.6185 272.6185 0.1032835 -0.2967632
Moved 228.2535 401.7516 269.7516 0.09664714 -0.3041369
Moved 228.2842 392.2653 270 0.0746881 -0.303498
Moved 228.3149 373.4181 289.2365 0.03106048 -0.2540215
Moved 228.3457 354.3474 311.6526 -0.01308471 -0.1963668
Moved 228.3764 333.7836 330.8144 -0.06068617 -0.1470824
Moved 228.4071 318.7057 345.3951 -0.09558861 -0.1095805
Moved 228.4379 303.1561 359.0751 -0.1315831 -0.07439531
Moved 228.4686 286.1582 368.9209 -0.17093 -0.04907184
Moved 228.4993 273.4095 376.4429 -0.2004411 -0.02972497
Moved 228.53 260.6864 382.1882 -0.2298925 -0.0149482
Moved 228.5608 252.1955 384.9348 -0.2495473 -0.007883785
Moved 228.5915 245.3914 388.8043 -0.2652977 0.002068688
Moved 228.6223 239.3555 391.3223 -0.2792698 0.008544843
Moved 228.653 233.615 394.1925 -0.2925579 0.01592718
Moved 228.6837 229.8708 395 -0.3012249 0.01800408
Moved 228.7145 228.2794 396 -0.3049087 0.02057605
Moved 228.7452 226 397 -0.3101852 0.02314815
Ended 228.7759 226 398 -0.3101852 0.02572008
Began 229.2369 185 471 -0.4050926 0.2134772
Stationary 229.2677 185 471 -0.4050926 0.2134772
Stationary 229.2985 185 471 -0.4050926 0.2134772
Stationary 229.3292 185 471 -0.4050926 0.2134772
Stationary 229.3599 185 471 -0.4050926 0.2134772
