did you have a good time
Basic
0.6 0.6
432 388.8
Began 1077.517 318 417 -0.09722222 0.0745884
Moved 1077.548 304.225 417 -0.1291088 0.0745884
Moved 1077.579 285.6515 417 -0.1721029 0.0745884
Moved 1077.609 271.5 417 -0.2048611 0.0745884
Moved 1077.64 260.7574 417 -0.2297282 0.0745884
Moved 1077.671 252.2128 417 -0.2495074 0.0745884
Moved 1077.701 248.1941 417 -0.2588099 0.0745884
Moved 1077.732 245.7076 417 -0.2645657 0.0745884
Moved 1077.763 244.5 417 -0.2673611 0.0745884
Stationary 1077.794 244.5 417 -0.2673611 0.0745884
Moved 1077.824 245 417 -0.2662037 0.0745884
Moved 1077.855 270.3077 429.1231 -0.207621 0.1057692
Moved 1077.886 312.9311 444.4462 -0.1089559 0.1451806
Moved 1077.917 369.5277 460.6583 0.02205491 0.1868784
Moved 1077.947 412.6199 472.3653 0.1218054 0.2169889
Moved 1077.978 443.2107 481.954 0.1926174 0.2416513
Moved 1078.009 465.1605 489.5602 0.2434272 0.2612143
Moved 1078.039 485.846 498.2197 0.2913101 0.2834869
Moved 1078.07 492.8949 502.895 0.3076271 0.2955117
Moved 1078.101 495.8188 505.8187 0.3143952 0.3030316
Moved 1078.131 496 507 0.3148148 0.3060699
Moved 1078.162 484 507 0.287037 0.3060699
Moved 1078.193 435.3517 467.6987 0.1744253 0.2049864
Moved 1078.224 380.5988 423.5588 0.04768233 0.09145787
Moved 1078.254 343.7764 389.7764 -0.03755455 0.004568924
Moved 1078.285 319.4944 364.1812 -0.09376293 -0.06126231
Moved 1078.316 303.648 346.648 -0.1304444 -0.106358
Moved 1078.347 293.5374 334.5374 -0.1538486 -0.1375066
Moved 1078.377 285.9405 325.9405 -0.1714341 -0.1596182
Moved 1078.408 281.438 320.8759 -0.1818566 -0.1726442
Moved 1078.439 278.5634 317.5634 -0.1885107 -0.1811642
Ended 1078.469 278 316 -0.1898148 -0.1851853
Began 1078.684 394 433 0.07870366 0.1157406
Stationary 1078.715 394 433 0.07870366 0.1157406
Stationary 1078.746 394 433 0.07870366 0.1157406
Stationary 1078.776 394 433 0.07870366 0.1157406
Moved 1078.807 377.65 446.35 0.0408565 0.1500771
Moved 1078.838 368.8567 453.0956 0.02050151 0.1674269
Moved 1078.869 360.1676 461.7487 0.0003879269 0.1896827
Moved 1078.899 354.0781 468.3829 -0.01370812 0.206746
Moved 1078.93 352 473.3323 -0.01851852 0.219476
Moved 1078.961 349.7969 478.2031 -0.02361834 0.2320038
Moved 1078.992 350 481.7949 -0.02314816 0.2412418
Moved 1079.022 350 485.1815 -0.02314816 0.2499523
Moved 1079.053 350 490.9349 -0.02314816 0.2647501
Moved 1079.084 365.6938 498.0162 0.01317998 0.2829635
Moved 1079.114 381.3617 502.8176 0.04944841 0.2953127
Moved 1079.145 410.3455 507 0.1165405 0.3060699
Moved 1079.176 444.8199 507 0.1963423 0.3060699
Moved 1079.207 477 493.5 0.2708333 0.2713476
Moved 1079.237 491.3141 493.9372 0.3039678 0.2724721
Moved 1079.268 500.8717 492 0.3260919 0.2674896
Moved 1079.299 504.8093 491 0.3352066 0.2649176
Moved 1079.329 506.2395 491 0.3385174 0.2649176
Stationary 1079.36 506 491 0.337963 0.2649176
Moved 1079.391 495.7129 491 0.3141503 0.2649176
Moved 1079.422 477.499 491 0.2719885 0.2649176
Moved 1079.452 458.6488 491 0.2283536 0.2649176
Moved 1079.483 445.5841 491 0.1981113 0.2649176
Moved 1079.514 439.5652 491 0.1841787 0.2649176
Moved 1079.544 436.1898 491 0.1763653 0.2649176
Moved 1079.575 432.7597 491 0.1684251 0.2649176
Moved 1079.606 427.0172 491 0.1551324 0.2649176
Ended 1079.637 423 491 0.1458333 0.2649176
Began 1079.852 397 374 0.0856481 -0.03600823
Stationary 1079.882 397 374 0.0856481 -0.03600823
Stationary 1079.913 397 374 0.0856481 -0.03600823
Moved 1079.944 383.6353 374 0.0547112 -0.03600823
Moved 1079.974 372.7184 365.3437 0.02944072 -0.0582724
Moved 1080.005 356.357 363 -0.008432965 -0.06430049
Moved 1080.036 344.7919 362 -0.03520394 -0.06687243
Moved 1080.067 330.6252 362 -0.06799728 -0.06687243
Moved 1080.097 314.5948 362 -0.1051045 -0.06687243
Moved 1080.128 292.7849 374.9557 -0.1555905 -0.03355026
Moved 1080.159 273.3817 382.5507 -0.2005053 -0.01401564
Moved 1080.189 247.3943 394.2524 -0.2606615 0.01608123
Moved 1080.22 218.5592 404.8323 -0.3274093 0.04329281
Moved 1080.251 192.3265 410.621 -0.3881331 0.05818143
Moved 1080.282 175.5626 412 -0.4269384 0.06172835
Moved 1080.312 166.4193 412 -0.4481034 0.06172835
Moved 1080.343 161.9346 412 -0.4584846 0.06172835
Moved 1080.374 158.5 412 -0.4664352 0.06172835
Moved 1080.404 156.5 412 -0.4710648 0.06172835
Moved 1080.435 157 400.8695 -0.4699074 0.03310054
Moved 1080.466 233.0509 370.4745 -0.2938636 -0.04507583
Moved 1080.497 274.2857 340.0649 -0.1984128 -0.1232898
Moved 1080.527 299.1836 313.1634 -0.1407787 -0.1924811
Moved 1080.558 319.2212 291.7788 -0.09439548 -0.2474826
Moved 1080.589 331.5993 280.4007 -0.06574234 -0.2767473
Moved 1080.62 337.5396 271.1907 -0.05199179 -0.3004356
Moved 1080.65 339.7771 266.4458 -0.04681224 -0.3126394
Moved 1080.681 341 263.3538 -0.04398147 -0.3205921
Moved 1080.712 341 263 -0.04398147 -0.3215021
Moved 1080.742 325.7355 273.529 -0.07931595 -0.2944214
Moved 1080.773 310.2982 299.4632 -0.1150504 -0.2277182
Moved 1080.804 294.9199 337.6082 -0.1506483 -0.1296085
Moved 1080.834 282.9198 378.4012 -0.1784264 -0.02468839
Moved 1080.865 274.1818 413.0682 -0.1986532 0.06447583
Moved 1080.896 267.9104 441.7168 -0.2131703 0.1381605
Moved 1080.927 262.0792 461.7227 -0.2266685 0.1896158
Moved 1080.957 258.364 475.1797 -0.2352684 0.2242277
Moved 1080.988 255.5957 484.6171 -0.2416766 0.2485007
