want to join us for lunch
Moved 292.8643 461.0574 521 0.233929 0.3420781
Moved 292.895 473.5297 521 0.2628002 0.3420781
Moved 292.9258 484.8071 521 0.2889052 0.3420781
Moved 292.9565 492.443 521 0.306581 0.3420781
Moved 292.9872 500.0627 521 0.3242193 0.3420781
Moved 293.0179 507.1244 521 0.3405658 0.3420781
Moved 293.0487 511.1183 521 0.3498108 0.3420781
Moved 293.0794 515.9543 521 0.3610055 0.3420781
Moved 293.1101 518.8195 521 0.3676377 0.3420781
Moved 293.1409 521.6897 521 0.3742817 0.3420781
Moved 293.1716 524.2649 521 0.3802428 0.3420781
Moved 293.2023 526 513.428 0.3842592 0.3226029
Ended 293.233 527.0063 513 0.3865888 0.321502
Began 293.909 393 383 0.07638891 -0.01286016
Stationary 293.9398 393 383 0.07638891 -0.01286016
Stationary 293.9705 393 383 0.07638891 -0.01286016
Stationary 294.0012 393 383 0.07638891 -0.01286016
Stationary 294.032 393 383 0.07638891 -0.01286016
Stationary 294.0627 393 383 0.07638891 -0.01286016
Moved 294.0934 408.3036 396.3036 0.1118139 0.02135693
Moved 294.1241 412.5272 402.0543 0.1215907 0.03614791
Moved 294.1549 415.0775 405.0776 0.1274943 0.04392377
Moved 294.1856 417.9454 408.9454 0.1341329 0.05387188
Moved 294.2163 422.6135 412.8067 0.1449385 0.06380317
Moved 294.247 426.5 416.5 0.1539352 0.07330243
Moved 294.2778 431.3906 419.1953 0.165256 0.08023486
Moved 294.3085 437.1678 424.0839 0.1786293 0.0928084
Moved 294.3392 443.9029 428.9514 0.1942195 0.1053277
Moved 294.3699 449.58 432.0533 0.2073612 0.1133058
Moved 294.4006 458.1469 437.7646 0.2271917 0.1279953
Moved 294.4314 466.8023 442.2675 0.2472275 0.1395767
Moved 294.4621 477.433 448.2887 0.2718357 0.1550634
Moved 294.4928 486.7251 453.0438 0.2933452 0.1672937
Moved 294.5236 496.6641 459.6641 0.316352 0.1843211
Moved 294.5543 506.2121 464.606 0.3384539 0.1970319
Moved 294.5851 512.6014 468.7343 0.3532441 0.2076499
Moved 294.6158 520.3813 473.6907 0.371253 0.2203978
Moved 294.6465 527.1126 479.5563 0.3868347 0.2354842
Moved 294.6772 532.8762 485.8762 0.4001765 0.2517392
Moved 294.7079 534.9866 489.9731 0.4050615 0.2622765
Moved 294.7387 537 493.6904 0.4097222 0.2718374
Moved 294.7694 538 496.7313 0.4120371 0.2796585
Moved 294.8001 538 499.5 0.4120371 0.2867798
Moved 294.8308 538 502.1264 0.4120371 0.2935348
Moved 294.8616 538 504.9973 0.4120371 0.300919
Moved 294.8923 538 507.8727 0.4120371 0.3083144
Moved 294.923 538 510.3406 0.4120371 0.3146619
Moved 294.9538 527.0807 513.3064 0.386761 0.32229
Moved 294.9845 513.0286 514 0.3542328 0.324074
Moved 295.0152 490.2519 514 0.3015089 0.324074
Moved 295.0459 470.8415 504.9366 0.2565776 0.3007628
Moved 295.0767 462.1378 502.046 0.2364302 0.2933281
Moved 295.1074 447.6139 496.3069 0.2028099 0.2785672
Moved 295.1381 438.3195 494.1065 0.1812951 0.2729076
Moved 295.1688 427.8109 491.2703 0.1569696 0.2656127
Moved 295.1996 417.5865 485.7933 0.1333021 0.2515258
Moved 295.2303 405.9501 479.3167 0.106366 0.234868
Moved 295.261 402.9522 477.9761 0.0994264 0.2314199
Moved 295.2917 399.2472 474.1236 0.09085009 0.2215113
Moved 295.3224 396.2427 470.2427 0.08389512 0.2115296
Moved 295.3532 394.5 466.5 0.07986108 0.2019032
Moved 295.3839 394 460.6818 0.07870366 0.1869386
Moved 295.4146 394 452.9057 0.07870366 0.1669385
Moved 295.4453 394 442.4927 0.07870366 0.1401562
Moved 295.476 394 431.6258 0.07870366 0.1122062
Moved 295.5068 403.4686 419.5894 0.1006218 0.08124826
Moved 295.5375 405.2227 409.332 0.1046821 0.05486614
Moved 295.5683 409.0936 399.7191 0.1136426 0.03014176
Moved 295.599 413.2671 390.4659 0.1233033 0.006342209
Moved 295.6297 416.5033 380.9935 0.1307946 -0.01802099
Moved 295.6605 418 372.8552 0.1342593 -0.03895292
Moved 295.6912 420.9128 362.436 0.1410018 -0.06575102
Moved 295.7219 423 352.0972 0.1458333 -0.09234252
Moved 295.7526 425 340.3997 0.150463 -0.1224289
Moved 295.7834 427.3984 332.2032 0.1560148 -0.1435102
Moved 295.8141 429.9393 321.2429 0.1618964 -0.1717004
Moved 295.8448 430.8103 314.3794 0.1639128 -0.1893535
Moved 295.8756 431 309.6219 0.1643519 -0.2015897
Moved 295.9063 431 303 0.1643519 -0.2186215
Moved 295.937 431 296.8392 0.1643519 -0.2344672
Moved 295.9677 431 291.0853 0.1643519 -0.2492663
Moved 295.9984 431 286.3376 0.1643519 -0.2614772
Moved 296.0292 431 283.692 0.1643519 -0.2682821
Moved 296.0599 431 278.4435 0.1643519 -0.2817812
Moved 296.0907 422.9735 273.7067 0.1457719 -0.2939642
Moved 296.1214 422.9819 270.9819 0.1457914 -0.3009726
Moved 296.152 423 268.5 0.1458333 -0.307356
Moved 296.1828 422 266.5748 0.1435185 -0.3123077
Moved 296.2135 421 262.4048 0.1412037 -0.3230328
Ended 296.2443 421 263 0.1412037 -0.3215021
Began 297.7192 403 575 0.09953707 0.480967
Stationary 297.7499 403 575 0.09953707 0.480967
Stationary 297.7806 403 575 0.09953707 0.480967
Stationary 297.8114 403 575 0.09953707 0.480967
Stationary 297.842 403 575 0.09953707 0.480967
Moved 297.8728 390.0656 575 0.06959627 0.480967
Moved 297.9035 386.6617 575 0.06171693 0.480967
Moved 297.9342 383.1093 575 0.05349378 0.480967
Moved 297.965 378.5463 575 0.04293114 0.480967
Moved 297.9957 373.8022 575 0.03194968 0.480967
Moved 298.0264 369.0316 565.5158 0.02090653 0.4565735
Moved 298.0571 365.9475 559.895 0.01376728 0.4421165
Moved 298.0878 361.1474 554.1474 0.002656082 0.4273338
Moved 298.1186 356.4024 546.6036 -0.008327712 0.407931
Moved 298.1493 352.5 541 -0.0173611 0.3935184
Moved 298.18 346.6054 531.2108 -0.03100599 0.3683405
Moved 298.2108 341.8376 520.6753 -0.04204248 0.3412429
Moved 298.2415 338.0446 512.1337 -0.05082269 0.3192739
Moved 298.2723 334.6633 503.9901 -0.05864968 0.2983283
Moved 298.3029 330.6653 494.996 -0.06790435 0.2751953
Moved 298.3337 327.7909 489.5818 -0.0745581 0.26127
Moved 298.3644 325.9204 483.8408 -0.07888798 0.2465039
Moved 298.3951 325 478.7555 -0.08101851 0.2334245
Moved 298.4259 322.5114 474.0229 -0.08677904 0.2212522
Moved 298.4566 319.5141 466.2712 -0.09371728 0.2013147
Moved 298.4873 314.3316 457.6633 -0.1057138 0.179175
Moved 298.518 304.3929 445.7411 -0.1287201 0.1485111
Moved 298.5487 292.4315 432.4315 -0.1564086 0.1142785
Moved 298.5795 282.4289 422.8217 -0.1795628 0.08956179
Moved 298.6102 276.0789 416.0789 -0.1942618 0.07221924
Moved 298.6406 268.3349 409.335 -0.2121877 0.05487379
Moved 298.6717 262.5862 403.5862 -0.225495 0.04008791
Moved 298.7024 257 399.5 -0.2384259 0.02957815
Moved 298.7332 251.771 394.771 -0.2505301 0.01741507
Moved 298.7639 246.0282 390.0283 -0.2638236 0.005216716
Moved 298.7945 242.1426 387.1426 -0.2728179 -0.002205185
Moved 298.8253 238.4717 383.7358 -0.2813155 -0.01096749
Moved 298.856 234.5362 380.7681 -0.2904254 -0.01860057
Moved 298.8868 231.7863 377.8931 -0.296791 -0.02599504
Moved 298.9175 230.0217 376.0217 -0.3008758 -0.03080855
Moved 298.9482 227.5255 373.5255 -0.3066539 -0.0372287
Moved 298.979 226.6384 372.6384 -0.3087074 -0.03951021
Ended 299.0097 226 371 -0.3101852 -0.04372435
Began 299.9622 320 372 -0.09259259 -0.04115226
Stationary 299.993 320 372 -0.09259259 -0.04115226
Stationary 300.0237 320 372 -0.09259259 -0.04115226
Stationary 300.0544 320 372 -0.09259259 -0.04115226
Stationary 300.0851 320 372 -0.09259259 -0.04115226
Moved 300.1158 336.7459 386.3094 -0.0538289 -0.004348205
Moved 300.1466 347.9688 395.9766 -0.02785002 0.02051601
Moved 300.1773 361.2752 406.4202 0.002951821 0.04737693
Moved 300.208 371.9571 414.2178 0.02767851 0.06743262
Moved 300.2388 380.5 421.5 0.04745374 0.08616251
Moved 300.2695 386.3052 425.3052 0.06089171 0.09594964
Moved 300.3002 391.0313 430.0626 0.07183174 0.1081857
Moved 300.3309 396.9066 434.9067 0.08543203 0.1206447
Moved 300.3616 401.2916 438.2916 0.09558231 0.1293506
Moved 300.3924 409.8483 445.5655 0.1153895 0.1480593
Moved 300.4231 418.4826 453.4826 0.1353764 0.1684223
Moved 300.4538 427.7131 459.8565 0.1567432 0.184816
Moved 300.4846 436.8874 467.4155 0.1779801 0.204258
Moved 300.5153 447.3947 475.046 0.2023025 0.2238837
Moved 300.5461 461.1139 482.6683 0.2340599 0.2434885
Moved 300.5768 472.2292 491.2292 0.2597899 0.2655073
Moved 300.6075 490.0886 507.0886 0.3011311 0.3062978
Moved 300.6382 501.4798 516.9865 0.3274995 0.3317553
Moved 300.6689 507.7344 522.7344 0.3419777 0.3465389
Moved 300.6996 512.3741 527.7483 0.3527179 0.3594348
Moved 300.7304 513.8151 528 0.3560534 0.3600822
Moved 300.7611 515 530.6845 0.3587963 0.3669868
Moved 300.7918 516.1194 532.1194 0.3613877 0.3706775
Moved 300.8226 516 534.5 0.3611111 0.3768003
Moved 300.8533 516 535.2682 0.3611111 0.3787761
Moved 300.884 502.7415 536 0.3304201 0.3806583
Moved 300.9147 484.666 536 0.2885788 0.3806583
Moved 300.9455 451.7971 519.1188 0.2124932 0.3372397
Moved 300.9762 427.338 508.7163 0.155875 0.3104843
Moved 301.0069 411.1193 503.0397 0.1183316 0.295884
Moved 301.0377 390.808 494.952 0.07131477 0.2750822
Moved 301.0684 372.5791 489.1931 0.02911826 0.2602701
Moved 301.0991 360.9244 484.4622 0.002139807 0.2481023
Moved 301.1298 351.6203 482.1551 -0.01939754 0.2421683
Moved 301.1606 343.0054 480.3351 -0.03933936 0.2374875
Moved 301.1913 334.5 480 -0.05902777 0.2366254
Moved 301.222 325.3526 480 -0.08020237 0.2366254
Moved 301.2527 319.0419 480 -0.09481049 0.2366254
Moved 301.2835 310.4331 480 -0.1147381 0.2366254
Moved 301.3142 304.5421 480 -0.1283749 0.2366254
Moved 301.345 298 480 -0.1435185 0.2366254
Moved 301.3757 293.9725 480 -0.1528415 0.2366254
Moved 301.4064 290.0957 487.9044 -0.1618156 0.2569556
Moved 301.4371 287.2239 488.7761 -0.1684632 0.2591976
Moved 301.4679 285.8775 489 -0.1715797 0.2597736
Moved 301.4986 282.8462 490 -0.1785968 0.2623456
Moved 301.5293 282 491.0345 -0.1805555 0.2650065
Moved 301.5601 280.537 491 -0.183942 0.2649176
Moved 301.5907 280 492.4577 -0.1851852 0.2686668
Ended 301.6215 280 492 -0.1851852 0.2674896
Began 302.5741 518 389 0.3657407 0.002572016
Stationary 302.6048 518 389 0.3657407 0.002572016
Stationary 302.6355 518 389 0.3657407 0.002572016
Stationary 302.6662 518 389 0.3657407 0.002572016
Moved 302.697 508.1621 417.9325 0.3429679 0.07698683
Moved 302.7277 502.7148 431.1409 0.3303582 0.1109589
Moved 302.7584 495.6479 442.5282 0.3139997 0.1402473
Moved 302.7891 490.5056 449.2415 0.3020964 0.1575141
Moved 302.8197 483.7589 456.8616 0.286479 0.177113
Moved 302.8506 477.0107 463.9893 0.2708582 0.1954455
Moved 302.8813 472.2686 470.7314 0.259881 0.2127864
Moved 302.912 467.1974 476.704 0.248142 0.228148
Moved 302.9427 461.4706 483.5294 0.2348857 0.245703
Moved 302.9735 457.3619 488.6381 0.2253747 0.2588428
Moved 303.0042 453.8848 492.1152 0.217326 0.2677859
Moved 303.0349 448.0147 497.9902 0.2037377 0.2828965
Moved 303.0656 442.388 503.612 0.1907129 0.2973558
Moved 303.0964 435.6476 510.3524 0.1751102 0.3146922
Moved 303.1271 429.3202 515.4532 0.1604635 0.3278116
Moved 303.1579 421.7991 523.2009 0.1430534 0.3477389
Moved 303.1885 416.0536 529.9195 0.1297538 0.3650192
Moved 303.2193 412 534 0.1203704 0.3755144
Moved 303.25 408.6401 537.3599 0.1125928 0.3841561
Moved 303.2808 405.7686 539.2314 0.1059459 0.3889695
Moved 303.3115 400.765 539 0.09436338 0.3883744
Moved 303.3422 392.2451 528.6693 0.0746415 0.3618035
Moved 303.373 383.8723 500.9252 0.05525996 0.2904455
Moved 303.4036 380.5594 472.0345 0.04759113 0.2161381
Moved 303.4344 381 449.8339 0.04861106 0.1590377
Moved 303.465 381 432.0432 0.04861106 0.1132796
Moved 303.4958 381 418.0964 0.04861106 0.07740845
Moved 303.5266 389.5977 405.0114 0.06851326 0.04375356
Moved 303.5573 394.1507 390.548 0.07905244 0.00655339
Moved 303.588 397.8772 375.4912 0.08767873 -0.03217281
Moved 303.6187 401.7503 364.9987 0.09664425 -0.05915975
Moved 303.6495 404.6192 355.5231 0.1032852 -0.08353104
Moved 303.6802 408.1668 345.3328 0.1114972 -0.1097409
Moved 303.711 413.0822 327.7123 0.1228755 -0.1550609
Moved 303.7416 416.9062 319.2814 0.1317272 -0.1767454
Moved 303.7724 419.5 313 0.1377314 -0.1929013
Moved 303.8031 423.6 308.4 0.1472222 -0.2047324
Moved 303.8339 425.1768 304.8232 0.1508724 -0.2139321
Moved 303.8646 427.0478 301.9521 0.1552033 -0.2213166
Moved 303.8953 428.4807 300.5193 0.15852 -0.2250018
Moved 303.926 430.4916 297.5084 0.163175 -0.2327458
Moved 303.9566 432.3667 293.6333 0.1675155 -0.2427128
Moved 303.9875 433 290.7619 0.1689814 -0.250098
Moved 304.0182 434.2502 289.7499 0.1718754 -0.252701
Moved 304.049 435 287.3492 0.1736111 -0.2588755
Moved 304.0797 435 287 0.1736111 -0.2597736
Moved 304.1104 435 284.5 0.1736111 -0.2662037
Moved 304.1411 435 283.0819 0.1736111 -0.2698511
Moved 304.1718 435 282.5 0.1736111 -0.2713478
Moved 304.2026 418.6971 283 0.1358731 -0.2700618
Moved 304.2333 406.9698 283 0.1087265 -0.2700618
Moved 304.264 390.3704 283 0.07030179 -0.2700618
Moved 304.2948 372.2351 283 0.02832194 -0.2700618
Moved 304.3255 360.5 283 0.001157423 -0.2700618
Moved 304.3562 344.9183 291.3469 -0.03491129 -0.2485933
Moved 304.3869 330.8824 292.2235 -0.06740198 -0.2463388
Moved 304.4177 316.5375 294 -0.1006076 -0.2417696
Moved 304.4484 303.677 296.6646 -0.1303773 -0.2349161
Moved 304.4791 293.3704 300.5432 -0.1542351 -0.2249404
Moved 304.5099 284.7606 302.4131 -0.1741653 -0.2201308
Moved 304.5406 278.4333 305.2833 -0.1888118 -0.2127487
Moved 304.5713 273.1824 306.8176 -0.2009666 -0.2088025
Moved 304.602 268.3003 308 -0.2122679 -0.2057614
Moved 304.6328 265.427 308.573 -0.2189191 -0.2042876
Moved 304.6635 263.9972 309 -0.2222288 -0.2031893
Moved 304.6942 262.0517 310 -0.2267323 -0.2006174
Moved 304.7249 262 310.8262 -0.2268519 -0.1984923
Moved 304.7556 262 313.3959 -0.2268519 -0.191883
Moved 304.7864 283.2366 323.2426 -0.177693 -0.1665572
Moved 304.8171 309.9538 337.4769 -0.1158476 -0.1299462
Moved 304.8479 327.9538 347.9769 -0.07418096 -0.1029401
Moved 304.8786 343.1981 355.9189 -0.03889323 -0.08251323
Moved 304.9093 361.2533 364.1266 0.002901057 -0.06140265
Moved 304.9401 378.5588 372.5196 0.04296025 -0.03981586
Moved 304.9707 389.4043 378.2695 0.06806552 -0.025027
Moved 305.0015 401.0426 384.0213 0.09500603 -0.01023332
Moved 305.0322 417.7802 390.9268 0.1337504 0.007527591
Moved 305.063 426.0076 394.3359 0.1527953 0.0162959
Moved 305.0937 435.6294 398.2098 0.175068 0.02625964
Moved 305.1244 441.516 400.758 0.1886944 0.03281369
Moved 305.1552 444.632 402.632 0.1959074 0.03763379
Moved 305.1859 447.5045 404 0.2025567 0.04115226
Moved 305.2166 449.0062 405 0.2060328 0.04372424
Ended 305.2473 449 405 0.2060185 0.04372424
PhraseEnd 305.9847
