that is a very nasty cut
Moved 712.8226 387.411 236.724 0.06345133 -0.3890843
Moved 712.8533 375.4207 257.6323 0.03569593 -0.335308
Moved 712.884 360.1969 287.6062 0.0004557768 -0.2582146
Moved 712.9147 346.9231 311.3692 -0.03027062 -0.1970957
Moved 712.9455 336.0565 333.868 -0.05542467 -0.1392284
Moved 712.9762 331.3772 349.1798 -0.06625647 -0.09984624
Moved 713.007 323.6377 372.268 -0.08417199 -0.04046303
Moved 713.0377 316.152 396.6454 -0.1015 0.02223603
Moved 713.0684 309.3051 416.8646 -0.1173494 0.07424021
Moved 713.0991 305.9023 432.5861 -0.1252261 0.1146762
Moved 713.1299 301.3271 449.8551 -0.1358168 0.1590923
Moved 713.1606 291.3932 469.4102 -0.158812 0.2093882
Moved 713.1913 278.5519 488.1721 -0.1885372 0.2576441
Moved 713.222 272.3619 498.4571 -0.2028659 0.2840975
Moved 713.2528 267.3185 506.6815 -0.2145405 0.3052505
Moved 713.2836 261.3505 514.9743 -0.2283554 0.3265799
Moved 713.3142 252.5697 524.2405 -0.2486814 0.3504127
Moved 713.345 240.5069 541.4931 -0.2766044 0.3947867
Moved 713.3758 232.2245 551.7755 -0.2957766 0.4212332
Moved 713.4065 227.9777 559.0446 -0.3056071 0.4399294
Moved 713.4372 225 563.4975 -0.3125 0.4513823
Moved 713.468 225 565 -0.3125 0.4552468
Moved 713.4987 225 566 -0.3125 0.4578188
Stationary 713.5294 225 566 -0.3125 0.4578188
Moved 713.5601 238.193 567.2386 -0.2819607 0.4610045
Moved 713.5908 252.9871 567 -0.247715 0.4603909
Moved 713.6216 270.2558 567 -0.2077412 0.4603909
Moved 713.6523 288.435 558.5093 -0.1656598 0.4385526
Moved 713.683 302.4152 555.0975 -0.1332981 0.4297774
Moved 713.7137 318.3359 550.6656 -0.09644464 0.4183787
Moved 713.7445 333.543 547.5762 -0.06124298 0.4104324
Moved 713.7753 345.5294 544.0941 -0.03349667 0.4014766
Moved 713.806 359.8424 540.3596 -0.0003647804 0.3918714
Moved 713.8367 374.0202 536.5959 0.03245413 0.3821911
Moved 713.8674 384.7428 535 0.0572749 0.3780863
Moved 713.8981 395.8951 531.421 0.08309037 0.368881
Moved 713.9289 406.3382 528.6655 0.1072643 0.3617938
Moved 713.9596 415.1929 525.9036 0.1277613 0.3546901
Moved 713.9904 422.7055 524 0.1451516 0.3497942
Moved 714.0211 427.6472 521.6764 0.1565907 0.3438179
Moved 714.0518 431.0814 520 0.1645402 0.3395061
Moved 714.0826 433.8317 518.1683 0.1709067 0.334795
Moved 714.1133 435.2966 516.7034 0.1742978 0.3310271
Moved 714.144 435 515.972 0.1736111 0.329146
Stationary 714.1748 435 515.972 0.1736111 0.329146
Moved 714.2055 436.5473 515 0.1771928 0.326646
Ended 714.2362 437.5 515 0.1793981 0.326646
Began 715.066 428 232 0.1574074 -0.4012346
Stationary 715.0967 428 232 0.1574074 -0.4012346
Stationary 715.1274 428 232 0.1574074 -0.4012346
Stationary 715.1581 428 232 0.1574074 -0.4012346
Stationary 715.1888 428 232 0.1574074 -0.4012346
Moved 715.2196 418.9772 245.0342 0.1365214 -0.3677105
Moved 715.2503 408.1543 257.6149 0.1114682 -0.3353527
Moved 715.2811 390.5 276.5 0.0706019 -0.2867798
Moved 715.3118 375.3194 293.6805 0.03546168 -0.2425913
Moved 715.3425 359.7738 308.5219 -0.0005236765 -0.2044192
Moved 715.3732 340.7346 324.799 -0.04459595 -0.1625541
Moved 715.404 326.2652 335.8232 -0.07808989 -0.1341995
Moved 715.4348 307.2234 348.7295 -0.1221682 -0.1010045
Moved 715.4655 288.2781 360.8146 -0.1660229 -0.06992136
Moved 715.4962 269.6866 371.8755 -0.2090587 -0.04147251
Moved 715.5269 254.5222 380.5588 -0.2441617 -0.01913903
Moved 715.5577 233.9336 391.5332 -0.2918203 0.009087416
Moved 715.5884 212.9797 399.3826 -0.3403247 0.02927623
Moved 715.6191 190.0195 406.6602 -0.3934733 0.04799419
Moved 715.6498 165.4705 412.8824 -0.4502998 0.06399786
Moved 715.6806 145.6883 416.0445 -0.4960918 0.07213086
Moved 715.7113 133.616 418 -0.5240371 0.07716041
Moved 715.7421 127 419.5 -0.5393518 0.08101848
Moved 715.7728 124.0076 419 -0.5462788 0.07973251
Moved 715.8035 121.2591 419 -0.552641 0.07973251
Moved 715.8342 119.7508 419 -0.5561324 0.07973251
Stationary 715.865 120 419 -0.5555555 0.07973251
Stationary 715.8957 120 419 -0.5555555 0.07973251
Stationary 715.9264 120 419 -0.5555555 0.07973251
Stationary 715.9572 120 419 -0.5555555 0.07973251
Stationary 715.9879 120 419 -0.5555555 0.07973251
Stationary 716.0187 120 419 -0.5555555 0.07973251
Moved 716.0493 131.4432 419 -0.5290667 0.07973251
Moved 716.0801 136.9252 419 -0.516377 0.07973251
Moved 716.1108 141.7719 409.2983 -0.5051576 0.0547796
Moved 716.1416 148.2576 409.8712 -0.4901446 0.05625309
Moved 716.1723 154.7668 409 -0.4750769 0.05401234
Moved 716.2031 159 408 -0.4652778 0.05144025
Moved 716.2338 164.0453 407 -0.4535988 0.04886827
Moved 716.2645 171.3183 405 -0.4367633 0.04372424
Moved 716.2952 179.0858 403.4786 -0.4187829 0.03981107
Moved 716.3259 186.8617 402.0346 -0.4007832 0.03609716
Moved 716.3566 201.4793 397.6083 -0.3669461 0.02471257
Moved 716.3875 214.1927 394.5615 -0.3375169 0.01687615
Moved 716.4182 230.1435 391.8094 -0.3005939 0.009797963
Moved 716.4489 251.9637 386.0145 -0.250084 -0.005106788
Moved 716.4796 264.0178 383.2455 -0.2221811 -0.01222854
Moved 716.5103 270.6621 380.7352 -0.2068006 -0.01868534
Moved 716.5411 281.5645 378.1089 -0.1815635 -0.0254401
Moved 716.5718 290.4169 375.6458 -0.161072 -0.03177541
Moved 716.6025 296.2374 374 -0.1475987 -0.03600823
Moved 716.6332 301.7516 374 -0.1348341 -0.03600823
Moved 716.664 307 374 -0.1226852 -0.03600823
Moved 716.6947 312.273 386.0012 -0.1104791 -0.005141129
Moved 716.7254 321.7127 401.2817 -0.08862808 0.03416061
Moved 716.7562 329.2151 414.0376 -0.07126142 0.06696904
Moved 716.7869 335.0266 425.0663 -0.05780891 0.09533517
Moved 716.8176 343.3425 440.9042 -0.03855904 0.1360703
Moved 716.8484 349.08 454.16 -0.02527773 0.1701646
Moved 716.8791 354.5802 463.8704 -0.01254578 0.1951397
Moved 716.9099 357.7394 472.2183 -0.00523284 0.2166106
Moved 716.9406 361.499 481.9962 0.003469984 0.2417596
Moved 716.9713 364.2614 492.0457 0.00986437 0.2676072
Moved 717.002 367.0254 501.1015 0.01626243 0.2908988
Moved 717.0328 367 506.9078 0.01620372 0.3058328
Moved 717.0635 367 514.4027 0.01620372 0.3251097
Moved 717.0942 367 523.904 0.01620372 0.3495472
Moved 717.125 367 530.1272 0.01620372 0.3655533
Moved 717.1557 367 536.397 0.01620372 0.3816794
Moved 717.1865 367 540.9204 0.01620372 0.3933137
Moved 717.2172 367 544.7192 0.01620372 0.4030842
Moved 717.2479 367 547.117 0.01620372 0.4092515
Moved 717.2786 367 547.9105 0.01620372 0.4112924
Moved 717.3093 367 548.5 0.01620372 0.4128085
Moved 717.3401 367 549.2158 0.01620372 0.4146495
Moved 717.3708 370.674 549 0.02470821 0.4140946
Moved 717.4016 377.183 549 0.03977538 0.4140946
Moved 717.4323 383.7244 549 0.05491753 0.4140946
Moved 717.463 390.2203 549 0.0699545 0.4140946
Moved 717.4924 394.1124 549 0.07896383 0.4140946
Moved 717.5244 399.6998 544.1011 0.09189774 0.4014946
Moved 717.5552 400.5 538.5 0.09374996 0.3870883
Moved 717.5859 402.8912 541 0.09928524 0.3935184
Moved 717.6166 404 540.3463 0.1018518 0.391837
Moved 717.6473 405.2107 540 0.1046544 0.3909464
Stationary 717.6781 405.2107 540 0.1046544 0.3909464
Moved 717.7087 405 538.6399 0.1041667 0.3874482
Stationary 717.7396 405 538.6399 0.1041667 0.3874482
Ended 717.7703 405 538 0.1041667 0.3858024
Began 718.5079 269 167 -0.2106481 -0.5684157
Stationary 718.5387 269 167 -0.2106481 -0.5684157
Moved 718.5693 269 179.8516 -0.2106481 -0.5353612
Moved 718.6 269 192.4821 -0.2106481 -0.5028753
Moved 718.6308 277.3688 209.2129 -0.1912759 -0.4598434
Moved 718.6616 283.2467 231.1104 -0.1776696 -0.4035228
Moved 718.6923 288.8726 247.3629 -0.1646468 -0.3617209
Moved 718.723 296.774 266.7415 -0.1463564 -0.3118789
Moved 718.7537 306.1237 288.2164 -0.1247138 -0.2566451
Moved 718.7845 317.881 309.2096 -0.09749775 -0.2026503
Moved 718.8152 330.1631 330.7855 -0.06906688 -0.1471568
Moved 718.8459 337.9674 345.9348 -0.05100146 -0.1081925
Moved 718.8766 345.2125 361.425 -0.03423025 -0.06835128
Moved 718.9074 353.4902 381.4771 -0.01506905 -0.01677705
Moved 718.9381 360.5247 401.0986 0.001214445 0.03368986
Moved 718.9689 368.344 418.032 0.01931478 0.07724271
Moved 718.9996 377.3047 438.0444 0.04005731 0.1287148
Moved 719.0303 386.5672 453.9453 0.06149818 0.1696124
Moved 719.0611 396.1906 471.8416 0.08377452 0.2156419
Moved 719.0918 406.6489 493.2979 0.1079836 0.2708277
Moved 719.1225 416.6071 509.9107 0.131035 0.3135563
Moved 719.1533 424.7573 522.5955 0.1499011 0.3461816
Moved 719.184 431.8133 534.3555 0.1662346 0.3764288
Moved 719.2147 439.2379 545.3568 0.1834211 0.4047243
Moved 719.2454 442.8791 552.7582 0.1918498 0.4237607
Moved 719.2761 446 558.5004 0.199074 0.4385298
Moved 719.3069 447.0378 560.0378 0.2014765 0.4424841
Moved 719.3376 448.3596 562.7192 0.2045361 0.4493805
Moved 719.3683 449 564 0.2060185 0.4526748
Moved 719.3991 449 565.5 0.2060185 0.4565328
Moved 719.4298 449 566.1652 0.2060185 0.4582438
Moved 719.4606 427.3797 566 0.1559714 0.4578188
Moved 719.4913 412.6263 566 0.1218203 0.4578188
Moved 719.522 398.1148 554.4459 0.08822868 0.4281015
Moved 719.5527 386.0919 549.046 0.06039799 0.4142127
Moved 719.5835 375.0617 545.7654 0.03486514 0.4057752
Moved 719.6141 365.0095 541.0047 0.01159598 0.3935305
Moved 719.645 356.5696 537.2848 -0.00794073 0.3839628
Moved 719.6757 345.0778 532.5389 -0.03454214 0.3717563
Moved 719.7064 334.0532 528.0133 -0.06006197 0.3601164
Moved 719.7371 326.7736 524.2579 -0.07691304 0.3504574
Moved 719.7679 320.4661 520.6441 -0.09151359 0.3411627
Moved 719.7986 315.098 518.049 -0.1039399 0.3344879
Moved 719.8293 311.2891 515.2891 -0.1127568 0.3273895
Moved 719.86 308.5309 513.5309 -0.1191415 0.3228674
Moved 719.8908 306.1302 513 -0.1246986 0.321502
Moved 719.9216 304.6806 513 -0.1280542 0.321502
Stationary 719.9523 305 513 -0.1273148 0.321502
Stationary 719.983 305 513 -0.1273148 0.321502
Moved 720.0137 309.235 519.0499 -0.1175117 0.3370625
Ended 720.0444 316 526 -0.1018519 0.3549381
PhraseEnd 721.5503
