healthy food is good for you
Basic
0.6 0.6
432 388.8
Began 520.9724 482 381 0.2824074 -0.01800419
Stationary 521.0031 482 381 0.2824074 -0.01800419
Stationary 521.0339 482 381 0.2824074 -0.01800419
Stationary 521.0646 482 381 0.2824074 -0.01800419
Stationary 521.0953 482 381 0.2824074 -0.01800419
Moved 521.126 472.0033 381 0.259267 -0.01800419
Moved 521.1568 465.6945 390.9582 0.2446634 0.007608397
Moved 521.1876 458.1812 400.2281 0.2272714 0.03145096
Moved 521.2183 449.1696 410.1071 0.2064112 0.05685982
Moved 521.249 440.5448 418.4552 0.1864464 0.07833119
Moved 521.2798 433.986 426.014 0.1712638 0.09777261
Moved 521.3105 425.3757 434.6243 0.1513327 0.1199183
Moved 521.3412 417.7652 441.8232 0.1337158 0.1384341
Moved 521.3719 405.8595 451.8553 0.1061563 0.164237
Moved 521.4027 394.7498 457.7001 0.08043945 0.1792697
Moved 521.4334 382.4102 465.4359 0.05187531 0.1991664
Moved 521.4641 371.645 472.1775 0.0269561 0.2165058
Moved 521.4949 361.6362 478.2728 0.003787577 0.2321831
Moved 521.5256 347.047 485.9812 -0.02998382 0.2520092
Moved 521.5564 334.3854 493.743 -0.05929307 0.2719728
Moved 521.5871 323.0449 500.4775 -0.08554424 0.2892939
Moved 521.6178 308.9971 509.6677 -0.1180622 0.3129312
Moved 521.6486 302.4495 513.3303 -0.1332188 0.3223515
Moved 521.6793 291.0902 518.9549 -0.1595134 0.336818
Moved 521.71 279.4346 522.6414 -0.186494 0.3462997
Moved 521.7408 269.4239 524.394 -0.209667 0.3508076
Moved 521.7715 255.6745 524 -0.2414941 0.3497942
Moved 521.8022 241.1728 524 -0.275063 0.3497942
Moved 521.833 227.4526 515.0511 -0.3068227 0.3267774
Moved 521.8638 211.3858 506.4315 -0.3440143 0.3046077
Moved 521.8945 198.4319 497.4319 -0.3740002 0.2814605
Moved 521.9252 186.9539 488.2155 -0.4005695 0.2577557
Moved 521.9559 174.8003 472.8003 -0.4287031 0.2181077
Moved 521.9866 165.8728 460.1638 -0.4493684 0.1856064
Moved 522.0174 158.8355 445.5066 -0.4656585 0.1479078
Moved 522.0482 153.8059 432.4176 -0.4773012 0.1142427
Moved 522.0789 151.0095 417.0567 -0.4837744 0.07473423
Moved 522.1092 151 406.5779 -0.4837963 0.04778277
Moved 522.1404 151 393.0946 -0.4837963 0.01310329
Moved 522.1711 162.6842 381.0877 -0.4567495 -0.01777853
Moved 522.2018 183.808 367.697 -0.4078518 -0.05221959
Moved 522.2325 233.7624 361 -0.2922167 -0.06944452
Moved 522.2633 273.7331 361 -0.199692 -0.06944452
Moved 522.2941 316.3158 361 -0.1011208 -0.06944452
Moved 522.3248 354.2365 369.6864 -0.01334136 -0.04710295
Moved 522.3555 370.3416 370 0.02393901 -0.04629637
Moved 522.3863 396.7093 371.6343 0.08497526 -0.04209283
Moved 522.417 423.5943 374 0.1472091 -0.03600823
Moved 522.4478 446.6488 376.3784 0.200576 -0.02989106
Moved 522.4785 466.6946 379.2421 0.2469782 -0.02252563
Moved 522.5092 493.4305 389.2152 0.3088669 0.003125461
Moved 522.5399 514.3566 396.6713 0.3573069 0.02230275
Moved 522.5707 530.7291 402.0916 0.3952062 0.03624378
Moved 522.6014 541.2801 406.1401 0.4196298 0.04665649
Moved 522.6322 550.8795 409.9598 0.4418507 0.05648099
Moved 522.6629 555.8323 412 0.4533156 0.06172835
Moved 522.6937 558.6949 414 0.459942 0.06687239
Moved 522.7244 559 417.4001 0.4606481 0.07561746
Moved 522.7551 559 427.2307 0.4606481 0.100902
Moved 522.7858 541.3424 443.5891 0.419774 0.142976
Moved 522.8165 515.7006 465.4996 0.3604181 0.1993301
Moved 522.8474 505.6454 471.3455 0.3371423 0.2143658
Moved 522.8781 488.9476 481.6314 0.2984898 0.2408214
Moved 522.9088 469.4043 491.2553 0.2532506 0.2655743
Moved 522.9396 449.7558 499.8189 0.2077681 0.2876
Moved 522.9703 431.6545 507.9559 0.165867 0.3085284
Moved 523.001 416.3035 512.6786 0.1303322 0.3206753
Moved 523.0318 404.1638 516.209 0.1022309 0.3297556
Moved 523.0625 392.8824 518.7794 0.07611663 0.3363667
Moved 523.0932 382.0346 521.6552 0.05100608 0.3437632
Moved 523.124 371.9129 524.5218 0.02757619 0.3511362
Moved 523.1547 362.8264 527.0434 0.006542504 0.3576218
Moved 523.1854 347.335 529.933 -0.02931709 0.3650539
Moved 523.2162 333.7709 530.8073 -0.06071543 0.3673025
Moved 523.2469 321.9752 531 -0.08802041 0.3677982
Moved 523.2776 315.6464 531 -0.1026704 0.3677982
Moved 523.3083 308.9507 531 -0.1181698 0.3677982
Moved 523.3391 303.1631 531 -0.1315669 0.3677982
Moved 523.3699 300.4054 531 -0.1379505 0.3677982
Moved 523.4006 297.6613 531 -0.1443025 0.3677982
Moved 523.4313 296.7896 531 -0.1463203 0.3677982
Stationary 523.462 296.7896 531 -0.1463203 0.3677982
Moved 523.4928 297 522.7839 -0.1458333 0.3466663
Moved 523.5236 297 517.0391 -0.1458333 0.3318906
Moved 523.5543 307.7689 508.6156 -0.1209054 0.3102252
Moved 523.585 312.6202 499.173 -0.1096754 0.2859387
Moved 523.6157 318.3691 491.8412 -0.09636789 0.2670812
Moved 523.6465 329.3099 480.6901 -0.07104188 0.2384003
Moved 523.6772 339.5984 468.8687 -0.0472258 0.2079956
Moved 523.7079 349.2025 457.7975 -0.02499427 0.1795202
Moved 523.7386 359.8191 445.2412 -0.0004187226 0.1472252
Moved 523.7694 375.965 424.7937 0.03695607 0.09463392
Moved 523.8001 383.4524 411.9127 0.05428791 0.06150383
Moved 523.8309 391.2594 398.8515 0.07235974 0.0279102
Moved 523.8616 395.197 393.803 0.08147458 0.01492528
Moved 523.8924 401.8553 383.217 0.09688734 -0.01230185
Moved 523.9231 406.2052 374.1923 0.1069564 -0.03551373
Moved 523.9538 411.6951 365.9574 0.1196645 -0.05669401
Moved 523.9846 414 358.5332 0.125 -0.07578909
Moved 524.0153 417.0914 353.8171 0.1321561 -0.08791896
