that is a very odd question
Stationary 1106.827 426 220 0.1527777 -0.4534314
Stationary 1106.871 426 220 0.1527777 -0.4534314
Stationary 1106.914 426 220 0.1527777 -0.4534314
Moved 1106.975 471.373 257.1441 0.2578078 -0.3396321
Moved 1107.02 512.6693 297.0856 0.353401 -0.2172624
Moved 1107.065 540.5095 327.3868 0.417846 -0.1244275
Moved 1107.11 548 340.8108 0.4351853 -0.08330028
Moved 1107.154 550 349.3744 0.4398148 -0.05706376
Moved 1107.199 550 352.0545 0.4398148 -0.04885253
Moved 1107.242 542.8381 356.0231 0.4232363 -0.03669374
Moved 1107.285 516.1113 357 0.3613688 -0.03370098
Moved 1107.328 443 317 0.1921296 -0.1562499
Moved 1107.371 392.9233 282.6854 0.07621129 -0.2613804
Moved 1107.432 346.0921 248.3646 -0.0321942 -0.3665299
Moved 1107.479 327.9568 235.2177 -0.07417411 -0.4068086
Moved 1107.526 317 227.5 -0.09953702 -0.4304534
Moved 1107.579 311.5 224 -0.1122685 -0.4411764
Ended 1107.625 311 222 -0.113426 -0.4473039
Candidates 1107.695 5 is its his hits ita
Began 1108.052 392 213 0.07407407 -0.4748775
Stationary 1108.11 392 213 0.07407407 -0.4748775
Moved 1108.156 399.018 231.0128 0.09031951 -0.4196911
Moved 1108.205 406.3414 253.7068 0.1072717 -0.350163
Moved 1108.254 411 273.642 0.1180555 -0.2890868
Moved 1108.305 414 285.8323 0.125 -0.2517392
Moved 1108.352 415 291.9129 0.1273148 -0.2331099
Moved 1108.4 416 295.8572 0.1296297 -0.2210258
Ended 1108.445 418 298 0.1342593 -0.2144608
Accept 1108.486 is
Began 1108.808 422 252 0.1435185 -0.3553922
Stationary 1108.858 422 252 0.1435185 -0.3553922
Moved 1108.903 405.9883 252 0.1064545 -0.3553922
Moved 1108.952 350.2649 252 -0.02253502 -0.3553922
Moved 1108.998 307.0155 252 -0.1226493 -0.3553922
Moved 1109.042 288.8078 252 -0.1647967 -0.3553922
Moved 1109.087 279.6082 252 -0.1860921 -0.3553922
Moved 1109.131 273.3063 252 -0.2006798 -0.3553922
Moved 1109.176 270.7375 252 -0.206626 -0.3553922
Moved 1109.222 267.6266 252 -0.2138274 -0.3553922
Moved 1109.274 266.7859 252 -0.2157733 -0.3553922
Ended 1109.321 266 252 -0.2175926 -0.3553922
Candidates 1109.377 5 a s as gas ass
Began 1109.789 387 217 0.06250004 -0.4626225
Stationary 1109.851 387 217 0.06250004 -0.4626225
Moved 1109.9 387 241.1376 0.06250004 -0.3886716
Moved 1109.947 387 278.4211 0.06250004 -0.274445
Moved 1110.008 396 299 0.08333336 -0.211397
Moved 1110.063 397 308.1973 0.0856481 -0.183219
Moved 1110.105 397 310.5 0.0856481 -0.1761642
Ended 1110.146 397 312 0.0856481 -0.1715685
Accept 1110.188 a
Began 1110.406 430 251 0.162037 -0.358456
Stationary 1110.462 430 251 0.162037 -0.358456
Stationary 1110.53 430 251 0.162037 -0.358456
Stationary 1110.574 430 251 0.162037 -0.358456
Moved 1110.62 419.5 239.5 0.1377314 -0.3936887
Moved 1110.669 414.5087 229.5261 0.1261776 -0.4242459
Moved 1110.713 411.2157 219.4315 0.1185549 -0.455173
Moved 1110.756 408.5 207 0.1122685 -0.4932598
Moved 1110.8 403.2721 188.0885 0.100167 -0.5511994
Moved 1110.843 399.2619 173.0476 0.09088407 -0.5972807
Moved 1110.887 397 164.8101 0.0856481 -0.6225181
Moved 1110.93 393.5641 154.1283 0.07769476 -0.6552442
Moved 1110.987 393 149.1907 0.07638891 -0.6703717
Moved 1111.031 389.6912 149 0.06872952 -0.6709558
Moved 1111.074 373.6562 171.0189 0.03161152 -0.6034959
Moved 1111.119 349.3872 214.6219 -0.02456665 -0.4699082
Moved 1111.166 328.7918 257.5413 -0.07224118 -0.3384151
Moved 1111.214 313.0326 306.8694 -0.1087208 -0.1872872
Moved 1111.257 311 337.1768 -0.113426 -0.09443396
Moved 1111.299 311 349.4879 -0.113426 -0.05671623
Moved 1111.342 326.6288 361.5773 -0.07724826 -0.01967748
Moved 1111.386 359.0726 374.4744 -0.002146761 0.01983568
Moved 1111.455 415.1439 383 0.1276478 0.04595589
Moved 1111.498 440.6332 384 0.1866508 0.04901971
Moved 1111.542 450.9789 384 0.2105993 0.04901971
Ended 1111.585 461 384 0.2337964 0.04901971
Candidates 1111.634 5 very cry carry vary carey
Began 1112.052 417 229 0.1319444 -0.4258578
Moved 1112.108 417 244.1506 0.1319444 -0.3794405
Moved 1112.155 432 291.5 0.1666667 -0.2343749
Moved 1112.204 438.5 306 0.181713 -0.189951
Moved 1112.262 441.2645 315.2645 0.1881124 -0.161567
Moved 1112.316 441 317.0765 0.1875 -0.1560155
Ended 1112.372 442 318 0.1898148 -0.1531863
Accept 1112.422 very
Began 1112.607 413 215 0.1226852 -0.46875
Stationary 1112.655 413 215 0.1226852 -0.46875
Stationary 1112.705 413 215 0.1226852 -0.46875
Moved 1112.756 427.2193 231.4069 0.1556002 -0.4184838
Moved 1112.807 486.782 275.8093 0.2934769 -0.2824472
Moved 1112.86 517.434 302.9435 0.3644306 -0.1993152
Moved 1112.91 543.0218 321.7664 0.4236616 -0.1416471
Moved 1112.957 551.2869 329.2869 0.4427937 -0.1186062
Moved 1113.004 557.4485 333.4485 0.4570569 -0.1058562
Moved 1113.051 560.0114 335.0114 0.4629892 -0.1010681
Moved 1113.105 560 337 0.462963 -0.0949754
Moved 1113.162 447.7573 308.9711 0.2031419 -0.1808482
Moved 1113.214 388.485 282.7021 0.06593754 -0.2613293
Moved 1113.271 345.0626 260.7084 -0.0345774 -0.3287121
Ended 1113.379 317 240 -0.09953702 -0.3921569
Candidates 1113.456 5 is his its good god
Began 1114.298 427 273 0.1550926 -0.291054
Stationary 1114.353 427 273 0.1550926 -0.291054
Ended 1114.415 427 273 0.1550926 -0.291054
Cancel 1114.464
Began 1114.55 382 256 0.05092591 -0.3431373
Stationary 1114.596 382 256 0.05092591 -0.3431373
Stationary 1114.642 382 256 0.05092591 -0.3431373
Moved 1114.686 417.0601 280.7067 0.1320835 -0.2674426
Moved 1114.733 467.7036 312.2022 0.2493138 -0.1709491
Moved 1114.792 517.9663 344.1236 0.3656628 -0.07315075
Moved 1114.867 539.0671 358.0671 0.4145071 -0.03043175
Moved 1114.913 544.3928 361 0.4268352 -0.02144608
Moved 1114.958 547.2589 363.2589 0.4334695 -0.01452549
Moved 1115.009 549 364.6706 0.4375 -0.01020039
Moved 1115.057 550 366.374 0.4398148 -0.004981733
Moved 1115.106 550 367 0.4398148 -0.003063632
Moved 1115.165 525.1629 369 0.3823216 0.003063726
Moved 1115.225 411.076 319.538 0.1182316 -0.1484741
Moved 1115.278 368.9764 296.1103 0.02077878 -0.2202503
Moved 1115.341 327.9237 271.5695 -0.07425074 -0.2954367
Moved 1115.426 305.9882 255.9941 -0.1250272 -0.3431551
Moved 1115.47 299.693 249.693 -0.1395995 -0.3624601
Moved 1115.519 294.388 246.3879 -0.1518797 -0.3725859
Moved 1115.566 290.4096 243.4095 -0.161089 -0.381711
Moved 1115.612 287.1083 241 -0.1687308 -0.3890932
Moved 1115.655 284.1609 240 -0.1755535 -0.3921569
Moved 1115.702 283 238 -0.1782407 -0.3982843
Ended 1115.748 283 238 -0.1782407 -0.3982843
Candidates 1115.85 5 good god goods odd odds
Began 1116.823 412 304 0.1203704 -0.1960783
Stationary 1116.876 412 304 0.1203704 -0.1960783
Moved 1116.922 392.726 271.089 0.07575462 -0.2969087
Moved 1116.972 373.7642 221.2925 0.03186147 -0.4494715
Moved 1117.021 369.0355 205.071 0.02091557 -0.4991697
Moved 1117.068 367 196.1981 0.01620372 -0.5263538
Moved 1117.114 365.7972 193 0.01341959 -0.536152
Ended 1117.159 366 191 0.01388888 -0.5422794
Accept 1117.202 odd
Began 1117.675 430 291 0.162037 -0.2359069
Stationary 1117.722 430 291 0.162037 -0.2359069
Stationary 1117.765 430 291 0.162037 -0.2359069
Stationary 1117.816 430 291 0.162037 -0.2359069
Stationary 1117.868 430 291 0.162037 -0.2359069
Moved 1117.916 420.4645 291 0.1399642 -0.2359069
Moved 1117.96 398.5 291 0.08912037 -0.2359069
Moved 1118.007 352.5 291 -0.0173611 -0.2359069
Moved 1118.054 309.5345 305.7808 -0.1168183 -0.1906227
Moved 1118.105 283.5547 311.0891 -0.1769568 -0.1743594
Moved 1118.152 265.8993 316.0403 -0.2178257 -0.1591903
Moved 1118.198 248.6826 322.3293 -0.2576791 -0.1399224
Moved 1118.244 236.5447 328.2276 -0.285776 -0.1218516
Moved 1118.292 230.7884 332.6058 -0.2991009 -0.108438
Moved 1118.341 228 337.9907 -0.3055556 -0.09194038
Moved 1118.388 228 344.2942 -0.3055556 -0.07262801
Moved 1118.435 232.1567 353.1876 -0.2959335 -0.04538097
Moved 1118.508 307.0222 387.0074 -0.1226338 0.05823337
Moved 1118.556 428.5 404.5 0.1585648 0.111826
Moved 1118.604 483.1467 398.8533 0.2850619 0.09452591
Moved 1118.658 498.0398 395 0.3195367 0.08272064
Moved 1118.706 501.3902 395 0.3272921 0.08272064
Moved 1118.754 478.7646 390.4608 0.274918 0.06881354
Moved 1118.798 412.8206 381.8184 0.12227 0.04233566
Moved 1118.842 360.4739 370.3422 0.001097123 0.007175839
Moved 1118.885 327.9742 353.6959 -0.07413378 -0.04382386
Moved 1118.932 306.1483 332.1483 -0.1246566 -0.1098397
Moved 1119.007 279.5005 274.002 -0.1863414 -0.2879841
Moved 1119.057 273.0264 244.1321 -0.2013278 -0.3794973
Moved 1119.11 272 231.5 -0.2037037 -0.4181986
Moved 1119.164 272 231 -0.2037037 -0.4197304
Moved 1119.211 323.7052 280.6631 -0.08401573 -0.2675765
Moved 1119.256 391.8157 340.1801 0.07364751 -0.08523241
Moved 1119.301 436.3554 366.0706 0.1767487 -0.005911004
Moved 1119.349 485.9578 381.4196 0.2915689 0.04111393
Moved 1119.395 548.9566 393.9928 0.4373995 0.07963485
Moved 1119.439 583.5775 398 0.5175403 0.09191177
Moved 1119.509 610.1885 402.5943 0.5791401 0.1059875
Moved 1119.554 613.4892 403 0.5867805 0.1072304
Moved 1119.598 616.0219 403 0.5926432 0.1072304
Moved 1119.643 546.085 259.3317 0.4307522 -0.3329297
Moved 1119.688 520.1945 222.4335 0.3708207 -0.4459759
Moved 1119.735 501.799 196.7319 0.3282383 -0.5247183
Moved 1119.781 492.2426 182.8639 0.3061171 -0.5672062
Ended 1119.825 489 177 0.2986111 -0.5851716
Candidates 1119.9 5 question saturation equation wisdom station
Began 1120.36 427 208 0.1550926 -0.4901961
Moved 1120.418 427 219.1699 0.1550926 -0.4559745
Moved 1120.468 427 253.2096 0.1550926 -0.3516862
Moved 1120.514 427 285.4536 0.1550926 -0.2528995
Moved 1120.564 434 299.7815 0.1712963 -0.2090027
Ended 1120.61 436 310 0.1759259 -0.1776961
Accept 1120.655 question
PhraseEnd 1121.037
