we run the risk of failure
Moved 49.11047 266.9112 482 -0.2154832 0.2417695
Moved 49.12543 268.5796 482 -0.2116214 0.2417695
Ended 49.14169 270.0196 482 -0.208288 0.2417695
Candidates 49.32623 12 see are war we se ar aware at art wear set ser
Began 50.38678 424 472 0.1481481 0.2160493
Stationary 50.40619 424 472 0.1481481 0.2160493
Moved 50.42059 424 457.0341 0.1481481 0.1775567
Moved 50.43729 413.704 433.2419 0.1243147 0.1163628
Moved 50.45096 406.9693 405.8771 0.1087252 0.04598024
Moved 50.46649 393.8459 354.8454 0.07834712 -0.08527426
Moved 50.48224 389.4287 329.1437 0.06812204 -0.1513795
Moved 50.4989 385.0822 312.3085 0.05806078 -0.1946799
Moved 50.51263 380.8273 285.573 0.04821141 -0.2634439
Moved 50.52878 377.1568 269.4113 0.03971478 -0.3050123
Ended 50.54388 377 258.991 0.03935188 -0.3318133
Accept 50.58679 3 we
Began 51.88089 325 484 -0.08101851 0.2469135
Stationary 51.90021 325 484 -0.08101851 0.2469135
Stationary 51.91431 325 484 -0.08101851 0.2469135
Stationary 51.93005 325 484 -0.08101851 0.2469135
Stationary 51.94431 325 484 -0.08101851 0.2469135
Stationary 51.95889 325 484 -0.08101851 0.2469135
Stationary 51.98401 325 484 -0.08101851 0.2469135
Stationary 51.99411 325 484 -0.08101851 0.2469135
Moved 52.00601 336.7187 484 -0.05389199 0.2469135
Moved 52.02164 341.0243 484 -0.0439252 0.2469135
Moved 52.03864 345.3452 489.4721 -0.03392319 0.2609879
Moved 52.05313 349.6597 493.4398 -0.02393583 0.2711929
Moved 52.06827 354.6306 496.3152 -0.01242926 0.2785885
Moved 52.08487 360.4019 500.3015 0.0009303291 0.2888411
Moved 52.1001 366 504.5 0.01388888 0.2996398
Moved 52.11533 371.505 507.8788 0.02663195 0.3083301
Moved 52.13058 376.2071 512.2071 0.03751645 0.3194626
Moved 52.14667 380.5 516.5 0.04745374 0.3305041
Moved 52.16205 384.9043 517.9521 0.05764892 0.334239
Moved 52.17609 389.1726 520.7817 0.06752908 0.3415167
Moved 52.19312 391.6431 522.8215 0.07324785 0.3467632
Moved 52.20822 394.5268 524.2634 0.07992308 0.3504716
Moved 52.22281 395.3067 525.3067 0.0817285 0.353155
Moved 52.23877 397.8386 526 0.08758932 0.3549381
Moved 52.25391 400.5611 527.2805 0.09389132 0.3582316
Moved 52.26904 403.4518 527.726 0.1005829 0.3593774
Moved 52.28464 406.2915 528 0.1071562 0.3600822
Moved 52.30011 410.1918 528 0.1161848 0.3600822
Moved 52.31561 414.1042 528 0.1252411 0.3600822
Moved 52.32996 416.2149 528 0.1301271 0.3600822
Moved 52.34555 422 528 0.1435185 0.3600822
Moved 52.36166 426.0526 528 0.1528996 0.3600822
Moved 52.37729 430.3942 528 0.1629496 0.3600822
Moved 52.39297 433.8015 520.0992 0.1708367 0.3397614
Moved 52.40689 439.3583 518.6604 0.1836997 0.3360606
Moved 52.42297 443.3282 516.2239 0.1928894 0.329794
Moved 52.44101 445.7794 514.2206 0.1985635 0.3246413
Moved 52.45346 449.8646 512.7118 0.20802 0.3207607
Moved 52.46982 452.4582 510.2709 0.2140237 0.3144826
Moved 52.48553 454.1686 508.8314 0.2179829 0.3107803
Moved 52.5015 456.6045 506.3955 0.2236215 0.3045151
Moved 52.51523 458.0462 504.9538 0.2269589 0.300807
Moved 52.53232 459 502.0192 0.2291666 0.2932591
Moved 52.54712 459.6997 499.6005 0.2307864 0.2870383
Moved 52.5621 460 495.8875 0.2314815 0.2774882
Moved 52.57761 460 492.0896 0.2314815 0.2677202
Moved 52.59317 460 486.3492 0.2314815 0.2529556
Moved 52.60837 460 479.2067 0.2314815 0.2345851
Moved 52.62378 454.4044 467.605 0.2185286 0.2047453
Moved 52.63959 450.5132 458.5396 0.2095212 0.181429
Moved 52.66116 440.9352 439.8704 0.18735 0.1334115
Stationary 52.67206 440.9352 439.8704 0.18735 0.1334115
Moved 52.685 433.989 424.7759 0.171271 0.0945882
Moved 52.7001 429.4037 413.8075 0.1606569 0.06637718
Moved 52.71536 424.7335 402.2892 0.149846 0.03675202
Moved 52.73041 420.9449 393.3072 0.1410761 0.01365014
Moved 52.74695 417.0929 382.2476 0.1321594 -0.01479522
Moved 52.7626 414.1922 372.1727 0.1254448 -0.04070824
Moved 52.77795 411.3613 364.6302 0.118892 -0.06010746
Moved 52.79272 407.0157 354.0366 0.1088325 -0.0873546
Moved 52.80829 404.133 345.3989 0.1021597 -0.1095709
Moved 52.82391 401.2725 334.9539 0.09553819 -0.1364357
Moved 52.83966 399.6938 324.8565 0.09188374 -0.1624062
Moved 52.85388 397.2531 314.7715 0.08623402 -0.1883449
Moved 52.87039 395.8041 305.8246 0.08287986 -0.2113563
Moved 52.88608 394.7727 298.4088 0.0804923 -0.2304302
Moved 52.90167 394 289.6041 0.07870366 -0.253076
Moved 52.91699 392.8285 277.4568 0.07599195 -0.2843188
Moved 52.93329 393 269.7289 0.07638891 -0.3041952
Moved 52.9491 393 258.5848 0.07638891 -0.332858
Moved 52.96216 392 249.5265 0.07407407 -0.3561562
Moved 52.97638 392 241.3398 0.07407407 -0.3772124
Moved 52.9931 392 235.9774 0.07407407 -0.3910047
Moved 53.00842 392 225.8856 0.07407407 -0.4169609
Moved 53.02448 392 215.7968 0.07407407 -0.4429096
Moved 53.04068 392 205.7228 0.07407407 -0.4688201
Moved 53.05551 392 197.652 0.07407407 -0.4895783
Moved 53.0708 392 189.9166 0.07407407 -0.5094738
Moved 53.08667 392 183.3884 0.07407407 -0.5262643
Moved 53.10114 392 179.528 0.07407407 -0.5361934
Moved 53.11603 392 175.3832 0.07407407 -0.546854
Moved 53.13162 392 172.7133 0.07407407 -0.5537211
Moved 53.14752 399.5605 170.9199 0.09157538 -0.5583336
Moved 53.16278 399 169.5123 0.09027779 -0.5619539
Moved 53.17853 399 168.0824 0.09027779 -0.5656317
Moved 53.19992 399 166.6278 0.09027779 -0.5693729
Ended 53.21133 400.5 165.5 0.09374996 -0.5722737
Candidates 53.29886 12 run tin in un ruin tim rum hiv yum rob gunn gun
Began 53.96072 420 304 0.1388889 -0.2160494
Stationary 53.98001 420 304 0.1388889 -0.2160494
Stationary 53.996 420 304 0.1388889 -0.2160494
Moved 54.01013 420 313.2656 0.1388889 -0.1922181
Moved 54.02588 420 330.4893 0.1388889 -0.1479185
Moved 54.04303 420 356.92 0.1388889 -0.07993839
Moved 54.05643 420 395.6688 0.1388889 0.0197243
Moved 54.07211 432 440.5 0.1666667 0.1350308
Ended 54.08887 435.5 464.5 0.1747686 0.1967592
Accept 54.11526 0 run
Began 54.94843 349 522 -0.02546296 0.3446501
Stationary 54.96619 349 522 -0.02546296 0.3446501
Stationary 54.98053 349 522 -0.02546296 0.3446501
Stationary 54.99738 349 522 -0.02546296 0.3446501
Stationary 55.01309 349 522 -0.02546296 0.3446501
Stationary 55.02631 349 522 -0.02546296 0.3446501
Moved 55.04413 349 513.6429 -0.02546296 0.3231555
Moved 55.05847 349 508.1671 -0.02546296 0.3090715
Moved 55.07306 349 506.4266 -0.02546296 0.3045951
Moved 55.09085 349 499.7161 -0.02546296 0.2873355
Moved 55.10474 349 493.9608 -0.02546296 0.2725328
Moved 55.12051 353.8893 487.5076 -0.01414503 0.2559352
Moved 55.13583 358.281 480.2976 -0.003979206 0.237391
Moved 55.15128 359.5789 473.1057 -0.0009748836 0.2188931
Moved 55.16544 362.0352 464.8946 0.004711051 0.1977741
Moved 55.19043 367 452.5 0.01620372 0.165895
Stationary 55.20071 367 452.5 0.01620372 0.165895
Moved 55.21194 369.9383 446.1235 0.02300521 0.1494945
Moved 55.2269 371.4039 440.3844 0.0263979 0.1347335
Moved 55.24374 375.703 432.7426 0.03634949 0.1150787
Moved 55.25858 378.5748 425.5629 0.0429973 0.09661219
Moved 55.2735 382.454 418.092 0.05197684 0.07739715
Moved 55.29358 384.7599 413.4802 0.05731453 0.06553547
Moved 55.30478 388.8282 406.6196 0.06673197 0.04788999
Moved 55.32019 393.1724 401.1035 0.07678807 0.03370218
Moved 55.33569 397.4987 395.3351 0.08680244 0.01886607
Moved 55.35132 401.8102 390.1898 0.09678274 0.005632212
Moved 55.36658 406.0945 385.9055 0.1067002 -0.005387043
Moved 55.3815 408.9496 381.5756 0.1133093 -0.01652392
Moved 55.39798 413.0242 378.6505 0.1227412 -0.02404711
Moved 55.41232 416.9931 374.0092 0.1319284 -0.03598461
Moved 55.42838 422.7456 369.6909 0.1452444 -0.0470915
Moved 55.44354 427.634 363.488 0.1565601 -0.06304525
Moved 55.45898 431.9501 359.0499 0.1665511 -0.07446014
Moved 55.47385 436.2926 353.7075 0.1766032 -0.08820105
Moved 55.48929 439.4112 350.5889 0.1838221 -0.09622204
Moved 55.50482 440.5 348 0.1863426 -0.1028807
Moved 55.52026 442.7726 346.2274 0.1916032 -0.1074398
Moved 55.53659 444.2113 344.7887 0.1949335 -0.1111403
Moved 55.55075 444.6501 343.3499 0.1959493 -0.1148407
Moved 55.57401 445 342 0.1967593 -0.1183128
Stationary 55.58548 445 342 0.1967593 -0.1183128
Stationary 55.59787 445 342 0.1967593 -0.1183128
Stationary 55.612 445 342 0.1967593 -0.1183128
Moved 55.62723 431.4167 352.0714 0.1653166 -0.09240916
Moved 55.64474 422.3518 359.7068 0.1443328 -0.07277053
Moved 55.65869 410.9647 369.6559 0.1179738 -0.04718145
Moved 55.67404 400.2727 380.7274 0.09322375 -0.01870544
Moved 55.69125 391.4586 390.7983 0.07282078 0.007197297
Moved 55.70508 383.7968 398.2032 0.05508522 0.02624276
Moved 55.72104 375.1008 405.7493 0.03495544 0.04565148
Moved 55.73822 371.3859 409.6141 0.02635618 0.05559183
Moved 55.75122 362.7448 417.2552 0.006353656 0.0752449
Moved 55.76767 356.6323 423.3677 -0.007795592 0.09096631
Moved 55.78415 347.3629 432.1645 -0.02925242 0.1135917
Moved 55.79816 340.1551 440.8139 -0.0459373 0.1358381
Moved 55.81354 332.9607 448.0393 -0.06259099 0.154422
Moved 55.82834 326.5906 454.4094 -0.07733662 0.170806
Moved 55.84509 322.068 458.932 -0.08780549 0.1824382
Moved 55.8588 316.3822 464.6177 -0.100967 0.197062
Moved 55.87299 310.6133 470.3867 -0.114321 0.2118998
Moved 55.88898 304.8585 474.8561 -0.1276423 0.2233954
Moved 55.90479 298.3691 482.9047 -0.1426641 0.2440964
Moved 55.92227 290.0053 493.3262 -0.1620247 0.2709007
Moved 55.9454 278.9108 503.8615 -0.1877065 0.2979976
Moved 55.95804 274.5651 508.4349 -0.1977661 0.3097606
Stationary 55.96884 274.5651 508.4349 -0.1977661 0.3097606
Moved 55.98273 268.2498 513.3336 -0.2123846 0.3223599
Moved 55.99799 262.9068 517.0466 -0.2247527 0.3319099
Moved 56.01407 258.6238 520.9175 -0.2346671 0.3418659
Ended 56.02829 257 522 -0.2384259 0.3446501
Candidates 56.16394 12 the there threw she where they tune time emmett enter hunter tube
Began 56.89111 366 433 0.01388888 0.1157406
Stationary 56.90491 366 433 0.01388888 0.1157406
Stationary 56.91693 366 433 0.01388888 0.1157406
Stationary 56.93723 366 433 0.01388888 0.1157406
Moved 56.95306 366 447.4964 0.01388888 0.1530257
Moved 56.96863 366 459.6271 0.01388888 0.1842261
Moved 56.98541 378.997 492.1928 0.04397452 0.2679856
Moved 57.00003 386.5 513.5 0.06134262 0.3227879
Ended 57.01532 404 552 0.1018518 0.4218106
Accept 57.07434 0 the
Began 57.90433 274 521 -0.199074 0.3420781
Stationary 57.9231 274 521 -0.199074 0.3420781
Stationary 57.94296 274 521 -0.199074 0.3420781
Stationary 57.95325 274 521 -0.199074 0.3420781
Stationary 57.96805 274 521 -0.199074 0.3420781
Stationary 57.98422 274 521 -0.199074 0.3420781
Stationary 58.00021 274 521 -0.199074 0.3420781
Stationary 58.01511 274 521 -0.199074 0.3420781
Stationary 58.0293 274 521 -0.199074 0.3420781
Stationary 58.04578 274 521 -0.199074 0.3420781
Moved 58.0603 285.1609 521 -0.1732385 0.3420781
Moved 58.0769 290.082 521 -0.1618473 0.3420781
Moved 58.09467 295.8531 521 -0.1484881 0.3420781
Moved 58.10812 303.488 521 -0.1308147 0.3420781
Moved 58.12396 310.7024 521 -0.1141148 0.3420781
Moved 58.1424 315.5019 521 -0.1030048 0.3420781
Moved 58.15668 323.272 521 -0.08501852 0.3420781
Moved 58.17044 329.1758 521 -0.07135236 0.3420781
Moved 58.18652 336.6674 521 -0.05401055 0.3420781
Moved 58.20157 343.8737 521 -0.03732949 0.3420781
Moved 58.21603 352.6889 521 -0.01692384 0.3420781
Moved 58.23105 360.258 521 0.0005971392 0.3420781
Moved 58.25333 372.0453 521 0.02788266 0.3420781
Stationary 58.26416 372.0453 521 0.02788266 0.3420781
Moved 58.27783 379.2448 521 0.04454811 0.3420781
Moved 58.29327 384.9622 521 0.05778283 0.3420781
Moved 58.30878 391.6463 521 0.0732553 0.3420781
Moved 58.32416 396.1158 521 0.08360137 0.3420781
Moved 58.33936 402.218 521 0.09772678 0.3420781
Moved 58.35529 405.7605 514.5588 0.1059272 0.3255112
Moved 58.37045 412.6738 514 0.1219301 0.324074
Moved 58.38559 418.8851 512.223 0.1363081 0.3195035
Moved 58.40186 424.868 512 0.1501574 0.31893
Moved 58.41739 431.6305 510.3423 0.1658114 0.3146664
Moved 58.43195 437.3896 508.9026 0.1791425 0.3109634
Moved 58.44968 442.6082 508.4639 0.1912228 0.3098351
Moved 58.46173 446.2365 508 0.1996214 0.3086419
Moved 58.47726 451.4489 508 0.2116872 0.3086419
Moved 58.49255 455.6519 508 0.2214163 0.3086419
Moved 58.50812 458.9782 508 0.2291163 0.3086419
Moved 58.52368 463.2838 508 0.2390828 0.3086419
Moved 58.54523 464.8695 508 0.2427534 0.3086419
Moved 58.55502 466.3045 508 0.2460753 0.3086419
Moved 58.56915 467.5 508 0.2488426 0.3086419
Moved 58.58572 468.5 508 0.2511574 0.3086419
Moved 58.60001 469.1488 508 0.2526593 0.3086419
Stationary 58.61526 469.1488 508 0.2526593 0.3086419
Stationary 58.63019 469.1488 508 0.2526593 0.3086419
Stationary 58.64569 469.1488 508 0.2526593 0.3086419
Moved 58.66196 469 506.9482 0.2523148 0.3059365
Moved 58.67758 457.0414 504.0104 0.2246329 0.2983806
Moved 58.69769 450.8515 499.9406 0.2103044 0.287913
Moved 58.7244 424.9585 490.6528 0.1503669 0.2640247
Moved 58.74283 411.9051 486.3394 0.1201506 0.2529305
Moved 58.75616 399.0728 482.0242 0.09044617 0.2418318
Moved 58.77124 388.0472 478.5118 0.06492406 0.2327977
Moved 58.7868 377.7204 474.4516 0.04101942 0.2223549
Moved 58.80228 366.786 471.3358 0.01570831 0.214341
Moved 58.8175 356.0987 466.787 -0.009030749 0.2026415
Moved 58.84006 335.9435 458.7774 -0.05568643 0.1820406
Stationary 58.85092 335.9435 458.7774 -0.05568643 0.1820406
Moved 58.86343 327.724 454.862 -0.07471288 0.1719701
Moved 58.8801 320.0141 450.507 -0.09256001 0.160769
Moved 58.89438 312.3375 446.2025 -0.1103299 0.1496977
Moved 58.9101 306.9456 442.9673 -0.1228112 0.1413768
Moved 58.92575 299.6697 438.6018 -0.1396534 0.1301486
Moved 58.9426 292.4831 434.2899 -0.156289 0.1190582
Moved 58.95633 285.2882 429.9729 -0.172944 0.1079549
Moved 58.97156 277.8667 423.65 -0.1901234 0.09169237
Moved 58.98724 270.8862 418.1089 -0.206282 0.07744059
Moved 59.00217 265.6927 413.3542 -0.2183038 0.06521131
Moved 59.0181 261.4594 409.4594 -0.2281031 0.05519392
Moved 59.03412 256.0405 405.2804 -0.240647 0.04444538
Moved 59.04843 251.2822 400.9617 -0.2516615 0.03333763
Moved 59.06329 246.6576 396.6576 -0.2623666 0.02226743
Moved 59.07965 242.3413 392.3413 -0.2723581 0.01116588
Moved 59.10208 234.6582 385.1055 -0.290143 -0.00744486
Stationary 59.11188 234.6582 385.1055 -0.290143 -0.00744486
Moved 59.1261 232.0223 382.0223 -0.2962446 -0.01537472
Moved 59.14291 229.0333 379.0333 -0.3031637 -0.02306259
Moved 59.15698 226.1717 376.1717 -0.3097877 -0.03042268
Moved 59.1727 222.2905 374.1453 -0.318772 -0.03563469
Moved 59.19339 218.2673 370.2673 -0.3280849 -0.04560879
Stationary 59.20398 218.2673 370.2673 -0.3280849 -0.04560879
Moved 59.2178 216.8252 368.8253 -0.3314231 -0.04931775
Moved 59.23441 215.5 367.5 -0.3344907 -0.05272634
Moved 59.24847 215 367 -0.3356481 -0.05401234
Stationary 59.26398 215 367 -0.3356481 -0.05401234
Stationary 59.27817 215 367 -0.3356481 -0.05401234
Stationary 59.29526 215 367 -0.3356481 -0.05401234
Stationary 59.30957 215 367 -0.3356481 -0.05401234
Stationary 59.32462 215 367 -0.3356481 -0.05401234
Moved 59.34186 224.2375 367 -0.314265 -0.05401234
Moved 59.36096 228.6079 367 -0.3041484 -0.05401234
Moved 59.37357 240.1038 367 -0.2775375 -0.05401234
Moved 59.38861 250.1508 367 -0.2542806 -0.05401234
Moved 59.40155 258.2685 367 -0.2354897 -0.05401234
Moved 59.41763 265.923 367 -0.2177709 -0.05401234
Moved 59.43323 274.4529 367 -0.1980258 -0.05401234
Moved 59.44794 284.4597 367 -0.1748619 -0.05401234
Moved 59.46399 292.8956 374.7836 -0.1553343 -0.0339928
Moved 59.47977 305.1554 376.5936 -0.1269551 -0.02933745
Moved 59.49515 317.3121 378.0347 -0.09881452 -0.025631
Moved 59.50952 327.3137 379.4734 -0.07566273 -0.02193066
Moved 59.52472 338.3674 381.8193 -0.0500754 -0.015897
Moved 59.54074 348.4366 383.3481 -0.02676715 -0.01196488
Moved 59.55551 360.9136 384.7914 0.002114872 -0.008252697
Moved 59.57153 369.6056 385.9437 0.02223512 -0.005288928
Moved 59.58728 382.2511 387.3613 0.05150726 -0.00164291
Moved 59.60602 393.2198 387.8022 0.07689784 -0.0005087833
Moved 59.61765 403.6542 389.2363 0.1010514 0.003179856
Moved 59.63376 415.7573 389 0.1290679 0.002572016
Moved 59.64859 426.9614 389 0.1550033 0.002572016
Moved 59.66336 436.3706 389 0.1767838 0.002572016
Moved 59.6788 443.5023 389 0.1932924 0.002572016
Moved 59.69537 451.6354 389 0.212119 0.002572016
Moved 59.7103 459.2428 389 0.2297288 0.002572016
Moved 59.72549 466.9167 389 0.2474925 0.002572016
Moved 59.742 474.0506 389 0.2640061 0.002572016
Moved 59.75653 481.4323 389 0.2810934 0.002572016
Moved 59.77151 487.2018 389 0.2944485 0.002572016
Moved 59.78845 492 389 0.3055556 0.002572016
Moved 59.802 497.2386 390.8096 0.3176818 0.007226378
Moved 59.81729 501.7451 391 0.3281136 0.007715971
Moved 59.83359 507.7598 392 0.3420367 0.01028803
Moved 59.85342 514.6113 392 0.3578966 0.01028803
Moved 59.86349 525.8879 393.574 0.3839997 0.01433631
Ended 59.87909 537 394.5 0.4097222 0.01671807
Candidates 59.95316 12 risk trial total royal tidal rural ritual goal dual serial disk refusal
Began 60.4776 419 362 0.1365741 -0.06687243
Stationary 60.49756 419 362 0.1365741 -0.06687243
Moved 60.51279 419 379.9784 0.1365741 -0.0206317
Moved 60.52811 419 397.8243 0.1365741 0.02526825
Moved 60.543 419 430.0917 0.1365741 0.1082604
Ended 60.55936 440 494 0.1851852 0.2726337
Accept 60.60266 0 risk
Began 61.38812 597 499 0.548611 0.2854938
Stationary 61.4057 597 499 0.548611 0.2854938
Stationary 61.42105 597 499 0.548611 0.2854938
Stationary 61.44492 597 499 0.548611 0.2854938
Stationary 61.45453 597 499 0.548611 0.2854938
Stationary 61.46628 597 499 0.548611 0.2854938
Moved 61.48291 581.642 499 0.5130603 0.2854938
Moved 61.4985 574.4637 499 0.4964438 0.2854938
Moved 61.51511 569.518 499 0.4849954 0.2854938
Moved 61.52911 558.1164 499 0.4586028 0.2854938
Moved 61.54559 545.515 499 0.4294329 0.2854938
Moved 61.56067 536.2459 491.2808 0.4079766 0.2656397
Moved 61.57556 527.0569 489.8428 0.3867059 0.2619414
Moved 61.59277 516.8006 488.4001 0.3629644 0.2582305
Moved 61.60574 506.7385 485.9253 0.3396724 0.2518654
Moved 61.62115 498.993 484.8561 0.321743 0.2491155
Moved 61.6384 488.6642 483.3806 0.2978339 0.2453205
Moved 61.65872 479.692 481.9487 0.2770647 0.2416374
Moved 61.66986 472.526 479.5052 0.2604769 0.2353528
Moved 61.68393 463.4552 477.1301 0.2394798 0.2292439
Moved 61.69955 456.1317 474.2527 0.222527 0.2218433
Moved 61.71255 449.7502 472.3751 0.207755 0.217014
Moved 61.72995 445.2384 471.0596 0.1973111 0.2136307
Moved 61.74515 436.8199 468.2733 0.1778239 0.2064642
Moved 61.76053 429.9975 464.5984 0.1620311 0.1970124
Moved 61.77484 422.8011 461.5204 0.1453729 0.1890958
Moved 61.79333 417.278 459.639 0.132588 0.1842567
Moved 61.80704 411.5322 456.7661 0.1192874 0.1768673
Moved 61.82141 404.758 454.4395 0.1036065 0.1708834
Moved 61.83804 400.0612 452.5306 0.09273419 0.1659737
Moved 61.85257 393.6128 449.8452 0.0778075 0.1590667
Moved 61.87201 386.9407 446.9703 0.06236265 0.1516726
Moved 61.88422 379.2704 443.1352 0.04460742 0.1418085
Moved 61.89902 373.0316 439.819 0.03016581 0.1332791
Moved 61.91473 366.6418 435.4813 0.01537442 0.1221227
Moved 61.92978 359.6197 431.1718 -0.0008802612 0.1110385
Moved 61.94501 353.5 426 -0.0150463 0.09773654
Moved 61.96097 346.8262 420.8262 -0.03049498 0.08442941
Moved 61.97598 339.6297 414.9037 -0.04715353 0.06919684
Moved 61.99133 334.4119 409.1295 -0.05923172 0.05434542
Moved 62.00757 328.371 403.371 -0.07321527 0.03953455
Moved 62.02249 322.6322 396.6322 -0.08649954 0.02220209
Moved 62.03909 317.9045 392.9363 -0.09744331 0.01269627
Moved 62.05334 313.5756 387.1008 -0.1074639 -0.002312955
Moved 62.07297 310.3013 383.7351 -0.1150432 -0.01096937
Moved 62.08585 305.9815 378.9814 -0.1250429 -0.02319595
Moved 62.10153 302.1075 374.6613 -0.1340103 -0.03430732
Moved 62.11469 300.111 371.2219 -0.138632 -0.04315357
Ended 62.13052 293.4156 361.7818 -0.1541305 -0.06743364
Candidates 62.28131 12 of off pd odd ps if oops los loss pigs lps pg
Began 62.7374 396 337 0.08333336 -0.1311728
Stationary 62.74844 396 337 0.08333336 -0.1311728
Stationary 62.76187 396 337 0.08333336 -0.1311728
Stationary 62.77795 396 337 0.08333336 -0.1311728
Moved 62.79526 396 352.1527 0.08333336 -0.09219982
Moved 62.80905 396 373.5188 0.08333336 -0.03724597
Moved 62.82373 396 402.051 0.08333336 0.03613927
Moved 62.84528 421.2661 486.3395 0.1418196 0.2529308
Ended 62.85745 422 489 0.1435185 0.2597736
Accept 62.88211 0 of
Began 63.91431 399 365 0.09027779 -0.05915646
Stationary 63.93271 399 365 0.09027779 -0.05915646
Stationary 63.94733 399 365 0.09027779 -0.05915646
Stationary 63.96393 399 365 0.09027779 -0.05915646
Stationary 63.97769 399 365 0.09027779 -0.05915646
Stationary 63.9939 399 365 0.09027779 -0.05915646
Stationary 64.00986 399 365 0.09027779 -0.05915646
Stationary 64.02643 399 365 0.09027779 -0.05915646
Stationary 64.04083 399 365 0.09027779 -0.05915646
Moved 64.06033 386.7113 365 0.06183177 -0.05915646
Moved 64.07242 382.7478 365 0.05265693 -0.05915646
Moved 64.08646 377 365 0.03935188 -0.05915646
Moved 64.10266 372.0811 365 0.02796551 -0.05915646
Moved 64.11761 366.337 365 0.0146689 -0.05915646
Moved 64.13263 362 375.5 0.004629592 -0.03215028
Moved 64.14835 356.3914 372.9217 -0.008353144 -0.03878173
Moved 64.16351 350.5583 373 -0.02185573 -0.03858032
Moved 64.17941 344.0499 374.79 -0.03692155 -0.03397631
Moved 64.19397 338.0684 376.2329 -0.05076756 -0.03026523
Moved 64.20959 334.9814 376.6729 -0.05791347 -0.02913361
Moved 64.22525 330.6624 377 -0.06791099 -0.02829226
Moved 64.24734 325.6695 378 -0.07946868 -0.02572024
Stationary 64.25815 325.6695 378 -0.07946868 -0.02572024
Moved 64.271 321.6786 379.1072 -0.08870705 -0.02287256
Moved 64.28925 318.9087 379.5457 -0.09511868 -0.02174472
Moved 64.30228 316.0313 380 -0.1017794 -0.02057613
Moved 64.31793 314.5728 380 -0.1051555 -0.02057613
Moved 64.33301 311.2706 381 -0.1127996 -0.01800419
Moved 64.34885 309.6966 381 -0.1164431 -0.01800419
Moved 64.36545 307.4253 382.2874 -0.1217008 -0.0146931
Moved 64.37991 303.517 382.8277 -0.1307478 -0.01330332
Moved 64.39539 297.9198 384.2701 -0.1437042 -0.009593414
Moved 64.41077 290.4498 385.71 -0.1609958 -0.005889861
Moved 64.43243 282.1026 389.4487 -0.1803181 0.003726119
Moved 64.44403 275.0499 389.59 -0.1966438 0.004089497
Moved 64.45767 267.8502 392.0599 -0.2133098 0.01044215
Moved 64.47211 260.0863 392 -0.2312816 0.01028803
Moved 64.48788 249.7053 393.6135 -0.2553119 0.014438
Moved 64.50317 239.6943 395.0436 -0.2784854 0.01811632
Moved 64.51819 226.6529 395 -0.3086738 0.01800408
Moved 64.53366 216.5828 395 -0.3319843 0.01800408
Moved 64.54913 205.0705 395 -0.3586332 0.01800408
Moved 64.56454 192.5243 395 -0.3876753 0.01800408
Moved 64.58008 183.5521 395 -0.4084442 0.01800408
Moved 64.59552 172.1379 385.4957 -0.4348659 -0.006441148
Moved 64.61353 166.858 386.2145 -0.4470881 -0.004592432
Moved 64.6264 161.1193 384.7798 -0.460372 -0.008282327
