the bathroom is good for reading
Moved 1284.941 309.9515 371.7803 -0.1158531 -0.04171732
Moved 1284.972 291.8558 389.1923 -0.1577412 0.003066514
Moved 1285.002 276.5667 412.58 -0.1931328 0.06322017
Moved 1285.033 265.7995 434.8679 -0.2180566 0.1205448
Moved 1285.064 258.0131 458.9476 -0.2360808 0.1824784
Moved 1285.095 251.511 479.7117 -0.251132 0.2358839
Moved 1285.125 246.5026 499.2408 -0.2627254 0.2861132
Moved 1285.156 242.1347 516.5958 -0.2728362 0.3307503
Moved 1285.187 241 536.3875 -0.275463 0.381655
Moved 1285.218 239.0435 553.7824 -0.2799919 0.4263951
Moved 1285.248 239 561.6704 -0.2800926 0.4466831
Moved 1285.279 239 569.5693 -0.2800926 0.4669991
Moved 1285.31 238 573.9195 -0.2824074 0.4781879
Moved 1285.34 238 577.837 -0.2824074 0.4882639
Moved 1285.371 238 578.5 -0.2824074 0.489969
Moved 1285.402 238 579.934 -0.2824074 0.4936574
Stationary 1285.433 238 580 -0.2824074 0.4938271
Moved 1285.463 238 581.0254 -0.2824074 0.4964644
Moved 1285.494 261.0717 574.0609 -0.2290006 0.4785515
Moved 1285.525 295.8846 557.8269 -0.1484153 0.4367975
Moved 1285.556 333.5633 544.0131 -0.06119599 0.4012682
Moved 1285.586 367.597 534.4677 0.01758566 0.3767171
Moved 1285.617 407.3904 524.7682 0.1097 0.3517701
Moved 1285.648 437.7326 520.6268 0.1799366 0.3411181
Moved 1285.679 469.7238 518 0.2539904 0.3343621
Moved 1285.709 491.1402 518 0.3035653 0.3343621
Moved 1285.74 512.7031 518 0.3534793 0.3343621
Moved 1285.771 528.6463 518 0.390385 0.3343621
Moved 1285.802 540.6147 518 0.4180895 0.3343621
Moved 1285.832 547.6942 526.347 0.4344772 0.3558308
Moved 1285.863 552.1168 527.1168 0.4447148 0.3578106
Moved 1285.894 554.8818 527.8818 0.4511152 0.3597781
Moved 1285.924 555 528 0.4513889 0.3600822
Moved 1285.955 556 529.0856 0.4537037 0.3628744
Stationary 1285.986 556 529 0.4537037 0.3626543
Moved 1286.017 557 529 0.4560185 0.3626543
Stationary 1286.047 557 529 0.4560185 0.3626543
Moved 1286.078 540.9696 514.1635 0.4189111 0.3244945
Moved 1286.109 521.8772 491.308 0.3747157 0.2657098
Moved 1286.14 500.3025 459.9538 0.3247744 0.1850663
Moved 1286.17 483.2688 431.5375 0.2853443 0.1119792
Moved 1286.201 470.7601 400.8403 0.2563892 0.03302547
Moved 1286.232 463.037 374.7899 0.2385115 -0.03397679
Moved 1286.262 456.8356 350.2601 0.2241564 -0.09706771
Moved 1286.293 454.5 330.5 0.21875 -0.147891
Moved 1286.324 453 312.0374 0.2152778 -0.1953772
Moved 1286.355 452 296.8062 0.2129629 -0.2345519
Moved 1286.385 452 285.5049 0.2129629 -0.263619
Moved 1286.416 452 274.8434 0.2129629 -0.2910406
Moved 1286.447 452 266.8419 0.2129629 -0.3116208
Moved 1286.478 459.8157 255.7372 0.2310548 -0.3401821
Moved 1286.508 463.1917 244.0414 0.2388697 -0.370264
Moved 1286.539 467.0235 231.9061 0.2477396 -0.4014761
Moved 1286.57 468.791 224.418 0.251831 -0.4207357
Moved 1286.6 470 219.4489 0.2546296 -0.4335164
Moved 1286.631 470 217.0394 0.2546296 -0.4397135
Moved 1286.662 471 217 0.2569444 -0.4398148
Ended 1286.693 471 217 0.2569444 -0.4398148
Began 1287.277 500 583 0.324074 0.5015431
Stationary 1287.307 500 583 0.324074 0.5015431
Stationary 1287.338 500 583 0.324074 0.5015431
Stationary 1287.369 500 583 0.324074 0.5015431
Moved 1287.4 500 575.2587 0.324074 0.4816323
Moved 1287.43 490.7575 566.1362 0.3026793 0.4581693
Moved 1287.461 485.2165 558.2165 0.289853 0.4377995
Moved 1287.492 478.2782 550.4173 0.2737921 0.4177399
Moved 1287.522 471.8531 543.2797 0.2589193 0.3993819
Moved 1287.553 466.3191 536.3191 0.246109 0.381479
Moved 1287.584 460.8054 528.708 0.2333457 0.3619032
Moved 1287.615 454.8497 521.2745 0.2195595 0.3427842
Moved 1287.646 446.9787 510.6383 0.2013396 0.3154277
Moved 1287.676 437.6749 499.6749 0.1798031 0.2872296
Moved 1287.707 428.5103 488.5103 0.1585887 0.2585141
Moved 1287.737 416.1432 477.4527 0.1299612 0.2300737
Moved 1287.768 393.2543 459.5029 0.07697751 0.1839065
Moved 1287.799 363.0745 443.8891 0.007116994 0.1437476
Moved 1287.83 333 433 -0.06249999 0.1157406
Moved 1287.861 305.8394 422.9357 -0.1253718 0.08985515
Moved 1287.891 279.5513 415.4432 -0.1862238 0.07058433
Moved 1287.922 262.3854 411.4771 -0.2259597 0.06038347
Moved 1287.953 251.1254 409.0314 -0.2520246 0.05409299
Moved 1287.983 240.1006 405.2751 -0.2775449 0.04443192
Moved 1288.014 233.0209 402.5104 -0.2939331 0.03732108
Moved 1288.045 227.4918 399.7459 -0.306732 0.03021056
Moved 1288.076 225.3236 399.3235 -0.3117509 0.02912431
Moved 1288.106 222.5542 397.5541 -0.3181617 0.02457332
Moved 1288.137 220.5 398 -0.3229167 0.02572008
Moved 1288.168 219.7077 396.7077 -0.3247507 0.02239623
Moved 1288.199 218.6404 397 -0.3272212 0.02314815
Stationary 1288.229 219 397 -0.3263889 0.02314815
Ended 1288.26 219 397 -0.3263889 0.02314815
Began 1288.752 349 373 -0.02546296 -0.03858032
Stationary 1288.783 349 373 -0.02546296 -0.03858032
Stationary 1288.813 349 373 -0.02546296 -0.03858032
Stationary 1288.844 349 373 -0.02546296 -0.03858032
Stationary 1288.875 349 373 -0.02546296 -0.03858032
Stationary 1288.906 349 373 -0.02546296 -0.03858032
Stationary 1288.936 349 373 -0.02546296 -0.03858032
Stationary 1288.967 349 373 -0.02546296 -0.03858032
Stationary 1288.998 349 373 -0.02546296 -0.03858032
Stationary 1289.028 349 373 -0.02546296 -0.03858032
Stationary 1289.059 349 373 -0.02546296 -0.03858032
Stationary 1289.09 349 373 -0.02546296 -0.03858032
Moved 1289.121 349 383.1133 -0.02546296 -0.01256864
Moved 1289.151 368.8259 404.4905 0.02043029 0.0424137
Moved 1289.182 391.7765 433.3735 0.0735566 0.1167014
Moved 1289.213 421.8939 464.5399 0.1432729 0.1968618
Moved 1289.244 450.4383 491.0787 0.209348 0.2651201
Moved 1289.274 476.3873 511.2905 0.2694151 0.3171051
Moved 1289.305 493.5697 522.9418 0.3091892 0.3470725
Moved 1289.336 507.3475 530.6738 0.3410822 0.3669592
Moved 1289.366 517.6678 536.556 0.3649719 0.3820883
Moved 1289.397 522.3235 539 0.3757488 0.3883744
Moved 1289.428 524.5 540 0.3807871 0.3909464
Moved 1289.459 525.3992 541.3992 0.3828684 0.394545
Moved 1289.489 525 541 0.3819444 0.3935184
Stationary 1289.52 525 541 0.3819444 0.3935184
Moved 1289.551 509.1622 533.4942 0.3452827 0.3742134
Moved 1289.582 480.6459 514.8438 0.2792729 0.3262443
Moved 1289.612 446.8781 494.9224 0.2011066 0.275006
Moved 1289.643 413.7664 474.6137 0.1244592 0.2227719
Moved 1289.674 386.5 457 0.06134262 0.1774691
Moved 1289.705 362.1184 443.0658 0.004903675 0.1416301
Moved 1289.735 340.9831 432.7437 -0.04402062 0.1150813
Moved 1289.766 323.4473 424.9789 -0.08461267 0.09511036
Moved 1289.797 310.2527 420.1011 -0.1151557 0.08256444
Moved 1289.828 299.2071 415.3018 -0.1407243 0.07022046
Moved 1289.858 290.5953 411.0635 -0.160659 0.05931972
Moved 1289.889 286.5288 409.7644 -0.1700722 0.05597837
Moved 1289.92 285.309 409 -0.1728958 0.05401234
Moved 1289.95 284 407.5447 -0.1759259 0.05026935
Moved 1289.981 281.7798 406.7798 -0.1810653 0.04830188
Stationary 1290.012 281.7798 406.7798 -0.1810653 0.04830188
Moved 1290.043 281 405.8173 -0.1828704 0.04582621
Moved 1290.073 280 406 -0.1851852 0.04629618
Stationary 1290.104 280 406 -0.1851852 0.04629618
Ended 1290.135 280 406 -0.1851852 0.04629618
Began 1290.934 401 416 0.09490739 0.07201634
Stationary 1290.965 401 416 0.09490739 0.07201634
Stationary 1290.995 401 416 0.09490739 0.07201634
Stationary 1291.026 401 416 0.09490739 0.07201634
Stationary 1291.057 401 416 0.09490739 0.07201634
Stationary 1291.088 401 416 0.09490739 0.07201634
Stationary 1291.118 401 416 0.09490739 0.07201634
Stationary 1291.149 401 416 0.09490739 0.07201634
Moved 1291.18 401 406.3342 0.09490739 0.04715566
Moved 1291.21 393.3132 407 0.07711401 0.04886827
Moved 1291.241 388.0939 407 0.06503224 0.04886827
Moved 1291.272 381.1808 407 0.04902969 0.04886827
Moved 1291.303 368.5469 415.6906 0.01978447 0.07122063
Moved 1291.333 354.7639 417.4472 -0.01212065 0.07573861
Moved 1291.364 339.9421 418 -0.04643038 0.07716041
Moved 1291.395 329.4164 418 -0.07079542 0.07716041
Moved 1291.426 319.7814 418 -0.09309869 0.07716041
Moved 1291.456 311.5205 418 -0.112221 0.07716041
Moved 1291.487 308.0905 418 -0.1201608 0.07716041
Moved 1291.518 306.5 418 -0.1238426 0.07716041
Moved 1291.549 305.5 418 -0.1261574 0.07716041
Moved 1291.579 306 418 -0.125 0.07716041
Stationary 1291.61 306 418 -0.125 0.07716041
Moved 1291.641 326.2837 423.0945 -0.07804701 0.0902637
Moved 1291.672 352.8989 435.8539 -0.01643772 0.1230811
Moved 1291.702 379.1826 448.3033 0.04440417 0.1551011
Moved 1291.733 400.9702 458.9868 0.09483834 0.182579
Moved 1291.764 425.3506 469.2931 0.1512745 0.2090871
Moved 1291.794 440.5 476 0.1863426 0.2263374
Moved 1291.825 455.7241 480.5747 0.2215835 0.2381036
Moved 1291.856 466.0291 484.7573 0.2454376 0.2488612
Moved 1291.887 477 489 0.2708333 0.2597736
Moved 1291.917 484.8711 490.2903 0.2890534 0.2630924
Moved 1291.948 490.0528 492 0.301048 0.2674896
Moved 1291.979 493.4924 493 0.3090101 0.2700616
Moved 1292.01 496.2624 494 0.3154221 0.2726337
Moved 1292.04 499.0225 495 0.3218113 0.2752057
Moved 1292.071 501.5 495 0.3275463 0.2752057
Moved 1292.102 504 496 0.3333333 0.2777777
Moved 1292.132 505.5 496 0.3368056 0.2777777
Moved 1292.163 506.3586 496 0.3387931 0.2777777
Moved 1292.194 506 498.1385 0.337963 0.283278
Moved 1292.225 475.6017 502.8796 0.2675965 0.2954722
Moved 1292.255 446.2192 505.7073 0.1995816 0.3027451
Moved 1292.286 419.792 507.4675 0.1384075 0.3072724
Moved 1292.317 397.8928 508 0.08771479 0.3086419
Moved 1292.348 375.6982 509 0.03633827 0.3112139
Moved 1292.378 358.1141 509 -0.004365494 0.3112139
Moved 1292.409 345.0421 509 -0.03462473 0.3112139
Moved 1292.44 333.3689 511 -0.06164616 0.3163579
Moved 1292.471 322.755 513.415 -0.08621534 0.3225693
Moved 1292.501 314.4702 514 -0.1053929 0.324074
Moved 1292.532 309.2963 515 -0.1173697 0.326646
Moved 1292.563 304.2642 516.3679 -0.1290181 0.3301643
Moved 1292.594 300.877 516 -0.1368588 0.329218
Moved 1292.624 298.1183 517 -0.1432447 0.33179
Moved 1292.655 296.8764 517 -0.1461193 0.33179
Moved 1292.686 295.5 517 -0.1493056 0.33179
Moved 1292.716 296 518.8221 -0.1481481 0.3364766
Ended 1292.747 296 519.5 -0.1481481 0.3382201
Began 1293.3 379 549 0.04398147 0.4140946
Stationary 1293.331 379 549 0.04398147 0.4140946
Stationary 1293.362 379 549 0.04398147 0.4140946
Stationary 1293.393 379 549 0.04398147 0.4140946
Stationary 1293.423 379 549 0.04398147 0.4140946
Stationary 1293.454 379 549 0.04398147 0.4140946
Moved 1293.485 367.9301 542 0.01835664 0.3960905
Moved 1293.516 363.4056 540 0.00788341 0.3909464
Moved 1293.546 358.6675 539 -0.003084441 0.3883744
Moved 1293.577 354.016 538 -0.01385187 0.3858024
Moved 1293.608 347.75 537 -0.02835641 0.3832304
Moved 1293.638 340.5 534.5 -0.0451389 0.3768003
Moved 1293.669 330.1139 531.0455 -0.06918088 0.3679154
Moved 1293.7 318.0579 527.2645 -0.09708813 0.3581904
Moved 1293.731 306.0734 523.5183 -0.1248301 0.3485552
Moved 1293.761 294.0027 518.7507 -0.1527716 0.3362929
Moved 1293.792 286.9044 517 -0.1692027 0.33179
Moved 1293.823 281.0669 516 -0.1827155 0.329218
Moved 1293.854 274.5482 516 -0.1978051 0.329218
Moved 1293.884 268.8257 516 -0.2110516 0.329218
Moved 1293.915 263.2136 516 -0.2240425 0.329218
Moved 1293.946 257.6927 516 -0.2368224 0.329218
Moved 1293.976 249.2504 516 -0.2563649 0.329218
Moved 1294.007 239.8963 516 -0.2780178 0.329218
Moved 1294.038 223.3904 516 -0.3162259 0.329218
Moved 1294.069 215.2227 512.1113 -0.3351327 0.3192163
Moved 1294.099 209.7014 507.7014 -0.3479133 0.3078739
Moved 1294.13 204.8584 501.7876 -0.3591241 0.2926635
Moved 1294.161 198.334 488.8349 -0.3742269 0.259349
Moved 1294.192 191.2249 469.8582 -0.3906831 0.2105405
Moved 1294.222 185.3041 451.9122 -0.4043887 0.1643832
Moved 1294.253 181.3612 437.2643 -0.4135157 0.1267086
Moved 1294.284 177.4297 424.1487 -0.4226163 0.09297492
Moved 1294.314 174.6698 414.0093 -0.4290051 0.06689633
Moved 1294.345 173.1761 409.3523 -0.4324626 0.05491841
Moved 1294.376 173 406.4772 -0.4328704 0.04752375
Moved 1294.407 173 404.5 -0.4328704 0.04243823
Moved 1294.438 173 402.9816 -0.4328704 0.03853299
Moved 1294.468 173 401.8105 -0.4328704 0.03552087
Moved 1294.499 183.8431 398.5904 -0.4077706 0.02723863
Moved 1294.53 196.7959 393.068 -0.3777871 0.01303496
Moved 1294.56 218.8985 387.1573 -0.3266239 -0.002167313
Moved 1294.591 229.3981 385.8253 -0.3023192 -0.005593476
Moved 1294.622 249.5163 385 -0.2557492 -0.007716127
Moved 1294.653 264.5087 385 -0.2210447 -0.007716127
Moved 1294.683 280.7179 385 -0.1835233 -0.007716127
Moved 1294.714 297.1682 392.8812 -0.1454439 0.01255436
Moved 1294.745 313.2106 394 -0.1083088 0.01543206
Moved 1294.776 328.0199 396.404 -0.07402807 0.02161516
Moved 1294.806 338.5994 401.6995 -0.04953851 0.03523536
Moved 1294.837 356.0767 414.8075 -0.009081811 0.06894927
Moved 1294.868 375.8083 436.2094 0.03659318 0.1239953
Moved 1294.898 394.9716 460.2955 0.08095284 0.1859451
Moved 1294.929 408.994 476.994 0.1134119 0.2288938
Moved 1294.96 422.8871 490.5096 0.1455719 0.2636564
Moved 1294.991 436.7834 501.6529 0.1777395 0.2923171
Moved 1295.021 447.5864 510.6898 0.2027462 0.31556
Moved 1295.052 454.9234 514.3078 0.2197301 0.3248656
Moved 1295.083 465.2695 519.1348 0.2436794 0.3372806
Moved 1295.114 473.6646 521 0.2631124 0.3420781
Moved 1295.144 480 522 0.2777778 0.3446501
Moved 1295.175 483.056 522 0.2848518 0.3446501
Moved 1295.206 486.8137 511.4216 0.2935503 0.3174423
Moved 1295.236 487 478.2551 0.2939814 0.2321376
Moved 1295.267 472.9529 442.8116 0.2614651 0.1409764
Moved 1295.298 462.6712 402.4611 0.2376648 0.03719424
Moved 1295.329 454.399 371.6633 0.2185162 -0.04201834
Moved 1295.359 448.4073 347.3329 0.2046466 -0.1045963
Moved 1295.39 442.67 328.7867 0.1913658 -0.1522975
Moved 1295.421 435.9236 309.7707 0.175749 -0.2012071
Moved 1295.452 429.0904 294.4839 0.1599314 -0.2405249
Moved 1295.482 424.8563 280.6407 0.1501303 -0.2761298
Moved 1295.513 420 271 0.1388889 -0.300926
Moved 1295.544 416.7287 261.186 0.1313164 -0.3261677
Moved 1295.575 412.9326 251.8651 0.1225292 -0.3501412
Moved 1295.605 410.5 245.5 0.1168981 -0.3665124
Moved 1295.636 408.7955 239.5909 0.1129526 -0.3817105
Moved 1295.667 407 237.0317 0.1087963 -0.3882928
Moved 1295.698 404.2725 235 0.1024825 -0.3935186
Moved 1295.728 400.7219 235 0.09426355 -0.3935186
Moved 1295.759 387.2673 254.5189 0.06311873 -0.3433156
Moved 1295.79 375.1788 283.7584 0.03513604 -0.2681113
Moved 1295.82 367.0559 316.6644 0.01633316 -0.1834765
Moved 1295.851 363.1103 339.8967 0.007199844 -0.1237225
Moved 1295.882 360.3455 362.9271 0.0007996957 -0.06448808
Moved 1295.913 357.5955 381.8315 -0.005565981 -0.01586537
Moved 1295.943 357 391.5148 -0.006944438 0.009040008
Moved 1295.974 356 400.2915 -0.009259283 0.03161395
Moved 1296.005 355 406.8217 -0.01157408 0.04840972
Moved 1296.036 354 411.1717 -0.01388888 0.05959785
Moved 1296.066 354 414.7081 -0.01388888 0.06869351
Moved 1296.097 353 417.3822 -0.01620372 0.07557146
Moved 1296.128 353 419.1409 -0.01620372 0.08009471
Moved 1296.158 353 420 -0.01620372 0.08230445
Ended 1296.189 353 420 -0.01620372 0.08230445
PhraseEnd 1297.142
