this is a non profit organization
Moved 724.9564 209.4821 383.4821 -0.3484211 -0.01162023
Moved 724.9871 229.5652 405.5652 -0.3019325 0.04517791
Moved 725.0178 245.0718 423.8861 -0.2660376 0.09229957
Moved 725.0485 254.0617 434.3745 -0.2452275 0.1192758
Moved 725.0793 260 442.5 -0.2314815 0.1401748
Moved 725.11 263.0771 446.1543 -0.2243584 0.1495737
Moved 725.1407 265 449.9478 -0.2199074 0.1593307
Moved 725.1714 266.8169 452.8169 -0.2157016 0.16671
Moved 725.2022 268.3001 454 -0.2122682 0.169753
Moved 725.2329 268 456.5 -0.212963 0.1761831
Moved 725.2636 269 458.1414 -0.2106481 0.1804047
Moved 725.2943 270.0094 459.0095 -0.2083115 0.1826375
Stationary 725.325 270.0094 459.0095 -0.2083115 0.1826375
Moved 725.3558 271.2066 461.2067 -0.2055402 0.1882887
Moved 725.3865 271 462.2833 -0.2060186 0.1910577
Moved 725.4172 272.5 462 -0.2025463 0.1903292
Moved 725.4478 272 463 -0.2037037 0.1929011
Moved 725.4786 273 464 -0.2013889 0.1954732
Stationary 725.5093 273 464 -0.2013889 0.1954732
Moved 725.54 273 465 -0.2013889 0.1980452
Stationary 725.5709 273 465 -0.2013889 0.1980452
Moved 725.6016 274 466 -0.199074 0.2006171
Stationary 725.6323 274 466 -0.199074 0.2006171
Moved 725.663 274 467.0656 -0.199074 0.2033578
Stationary 725.6937 274 467 -0.199074 0.2031892
Moved 725.7244 275.3746 467 -0.1958921 0.2031892
Moved 725.7552 275 468.286 -0.1967592 0.2064969
Stationary 725.7859 275 468 -0.1967592 0.2057612
Stationary 725.8166 275 468 -0.1967592 0.2057612
Moved 725.8473 276.0056 469.0056 -0.1944315 0.2083477
Stationary 725.8781 276.0056 469.0056 -0.1944315 0.2083477
Stationary 725.9088 276.0056 469.0056 -0.1944315 0.2083477
Stationary 725.9395 276.0056 469.0056 -0.1944315 0.2083477
Moved 725.9703 277.0753 470.0753 -0.1919554 0.2110988
Stationary 726.001 277 470 -0.1921296 0.2109053
Stationary 726.0317 277 470 -0.1921296 0.2109053
Moved 726.0624 278 471 -0.1898148 0.2134772
Stationary 726.0931 278 471 -0.1898148 0.2134772
Stationary 726.1238 278 471 -0.1898148 0.2134772
Stationary 726.1546 278 471 -0.1898148 0.2134772
Moved 726.1853 279.0171 472.0171 -0.1874604 0.2160933
Stationary 726.2161 279.0171 472.0171 -0.1874604 0.2160933
Stationary 726.2468 279.0171 472.0171 -0.1874604 0.2160933
Stationary 726.2775 279 472 -0.1875 0.2160493
Stationary 726.3082 279 472 -0.1875 0.2160493
Stationary 726.3389 279 472 -0.1875 0.2160493
Ended 726.3697 281.1729 473 -0.1824701 0.2186213
Backspace 726.9534
Began 727.9058 348 499 -0.0277778 0.2854938
Stationary 727.9365 348 499 -0.0277778 0.2854938
Stationary 727.9673 348 499 -0.0277778 0.2854938
Stationary 727.9979 348 499 -0.0277778 0.2854938
Stationary 728.0287 348 499 -0.0277778 0.2854938
Stationary 728.0594 348 499 -0.0277778 0.2854938
Moved 728.0901 337.5 488.5 -0.05208333 0.2584876
Moved 728.1208 335.5153 485.5153 -0.05667756 0.250811
Moved 728.1516 333.8151 479.4452 -0.06061326 0.2351984
Moved 728.1823 334 471.9232 -0.06018519 0.2158516
Moved 728.2131 334 464.7007 -0.06018519 0.1972755
Moved 728.2438 334 457.327 -0.06018519 0.17831
Moved 728.2745 334 449.705 -0.06018519 0.1587061
Moved 728.3052 334 442.0714 -0.06018519 0.1390725
Moved 728.3359 343.6603 434.6793 -0.03782327 0.1200599
Moved 728.3666 350.1051 420.7898 -0.02290487 0.08433581
Moved 728.3973 361.8995 401.5206 0.004397035 0.0347752
Moved 728.4281 379.0408 382.9592 0.04407585 -0.01296502
Moved 728.4588 394.0355 367.9645 0.07878592 -0.05153177
Moved 728.4896 406.5092 358.3681 0.1076601 -0.07621372
Moved 728.5203 415.2623 352.2459 0.1279221 -0.09196018
Moved 728.551 422.6518 348.7827 0.1450273 -0.1008675
Moved 728.5817 428.3275 346.8362 0.1581654 -0.1058739
Moved 728.6124 434.0727 346 0.1714645 -0.1080248
Moved 728.6431 436.9062 345 0.1780236 -0.1105968
Moved 728.6739 439.4162 344 0.1838338 -0.1131688
Moved 728.7046 441.2906 344 0.1881727 -0.1131688
Moved 728.7354 442 344 0.1898148 -0.1131688
Moved 728.7661 443.7833 344 0.1939429 -0.1131688
Moved 728.7968 444.5773 359.0413 0.1957809 -0.0744822
Moved 728.8275 445 384.0223 0.1967593 -0.01023069
Moved 728.8582 448.6389 414.8334 0.2051826 0.06901579
Moved 728.8889 456.2106 444.9474 0.2227097 0.1464697
Moved 728.9197 469.022 476.5623 0.2523656 0.2277836
Moved 728.9504 482.8493 506.6986 0.2843734 0.3052947
Moved 728.9811 496.3382 536.3455 0.3155977 0.381547
Moved 729.0118 499.7732 544.6598 0.323549 0.4029315
Moved 729.0426 501 553 0.3263889 0.4243826
Moved 729.0732 502 557.2628 0.3287037 0.4353465
Moved 729.104 502 560.1353 0.3287037 0.4427347
Moved 729.1347 502 563 0.3287037 0.4501028
Moved 729.1655 502 564.9101 0.3287037 0.4550156
Moved 729.1962 496.6921 566.7582 0.316417 0.459769
Moved 729.2269 487.8661 567 0.2959862 0.4603909
Moved 729.2576 463.4642 558.9249 0.2395004 0.4396217
Moved 729.2883 432 544 0.1666667 0.4012345
Moved 729.3191 394.0524 523.1578 0.07882495 0.3476279
Moved 729.3498 336.1548 487.8791 -0.05519733 0.2568906
Moved 729.3805 298.7784 460.0773 -0.1417167 0.185384
Moved 729.4113 271.4394 440.0795 -0.2050014 0.1339494
Moved 729.442 249.3898 422.081 -0.2560421 0.0876568
Moved 729.4727 229.7259 405.4383 -0.3015603 0.04485158
Moved 729.5034 214.6576 392.2432 -0.3364409 0.01091337
Moved 729.5341 201.7247 382.1797 -0.3663782 -0.01496978
Moved 729.5649 192.8959 374.9219 -0.386815 -0.03363707
Moved 729.5956 184.2124 367.2124 -0.4069157 -0.05346604
Moved 729.6263 179.4684 363.2342 -0.4178972 -0.06369814
Moved 729.657 176.7729 360.7729 -0.4241368 -0.07002857
Moved 729.6877 175 358.8261 -0.4282407 -0.0750358
Moved 729.7184 173.5 359 -0.4317129 -0.07458848
Moved 729.7492 174 359 -0.4305556 -0.07458848
Ended 729.78 174 359 -0.4305556 -0.07458848
Began 731.1624 446 512 0.199074 0.31893
Stationary 731.1932 446 512 0.199074 0.31893
Stationary 731.2239 446 512 0.199074 0.31893
Stationary 731.2546 446 512 0.199074 0.31893
Moved 731.2853 425 512 0.150463 0.31893
Moved 731.316 417.2256 512 0.1324667 0.31893
Moved 731.3468 389.3509 490.6755 0.06794184 0.2640829
Moved 731.3775 364.6419 477.8209 0.01074513 0.2310209
Moved 731.4083 341.7942 465.3971 -0.04214302 0.1990665
Moved 731.4389 323.8791 454.9194 -0.08361319 0.1721176
Moved 731.4697 308.6794 445.8397 -0.1187978 0.1487645
Moved 731.5004 295.2626 438.1313 -0.1498552 0.1289385
Moved 731.5311 282.6677 431.3338 -0.17901 0.1114552
Moved 731.5619 267.7455 422.1637 -0.2135521 0.08786951
Moved 731.5926 253.5 412.5 -0.2465278 0.06301432
Moved 731.6233 242.5717 404.6788 -0.2718247 0.042898
Moved 731.654 231.056 396.056 -0.2984816 0.02072008
Moved 731.6848 222.4417 390.2944 -0.3184221 0.005901203
Moved 731.7155 218.7381 386.738 -0.3269953 -0.003245828
Moved 731.7463 213.7686 384 -0.3384987 -0.01028807
Moved 731.7769 210.899 380.899 -0.3451411 -0.01826384
Moved 731.8076 208.0265 380 -0.3517905 -0.02057613
Moved 731.8384 206 378.4843 -0.3564815 -0.02447466
Moved 731.8691 203.1804 377 -0.3630083 -0.02829226
Moved 731.8998 203 375.7412 -0.3634259 -0.03152988
Stationary 731.9305 203 376 -0.3634259 -0.03086435
Ended 731.9613 203 376 -0.3634259 -0.03086435
Began 732.8522 280 348 -0.1851852 -0.1028807
Stationary 732.8829 280 348 -0.1851852 -0.1028807
Stationary 732.9137 280 348 -0.1851852 -0.1028807
Stationary 732.9444 280 348 -0.1851852 -0.1028807
Stationary 732.9751 280 348 -0.1851852 -0.1028807
Stationary 733.0059 280 348 -0.1851852 -0.1028807
Moved 733.0366 267.1824 357.8176 -0.2148555 -0.07762972
Moved 733.0673 260.084 362.958 -0.2312871 -0.06440849
Moved 733.098 250.7527 370.6237 -0.2528872 -0.04469224
Moved 733.1288 241.2468 379.0649 -0.2748916 -0.02298135
Moved 733.1594 232.3144 385.6856 -0.2955684 -0.005952654
Moved 733.1902 229.5 388.5 -0.3020833 0.00128589
Moved 733.2209 216.5562 401.4438 -0.3320457 0.0345776
Moved 733.2516 210.6273 406.3727 -0.3457702 0.04725499
Moved 733.2823 206.5 410.5 -0.3553241 0.05787029
Moved 733.3131 202.8937 413.1063 -0.3636719 0.06457368
Moved 733.3438 196.1294 416.9568 -0.37933 0.07447749
Moved 733.3746 179.8964 422.2759 -0.4169065 0.08815808
Moved 733.4053 163.0976 427.2256 -0.4557926 0.1008887
Moved 733.436 157.4282 428.6429 -0.4689162 0.1045343
Moved 733.4667 152.8369 430.0544 -0.4795443 0.1081645
Moved 733.4974 145.3537 432.8821 -0.4968664 0.1154374
Moved 733.5281 139 436 -0.511574 0.1234567
Moved 733.5588 132 440 -0.5277778 0.1337448
Moved 733.5895 126 441 -0.5416667 0.1363167
Moved 733.6203 121.2862 441 -0.5525783 0.1363167
Moved 733.6511 118 441 -0.5601852 0.1363167
Moved 733.6818 113 442 -0.5717592 0.1388888
Moved 733.7125 109.8136 442 -0.5791352 0.1388888
Moved 733.7432 107.3805 442 -0.5847673 0.1388888
Moved 733.7739 104.5 442 -0.5914351 0.1388888
Moved 733.8046 101.6446 442 -0.5980448 0.1388888
Moved 733.8353 99 442 -0.6041667 0.1388888
Moved 733.8661 97.31642 443 -0.6080638 0.1414608
Moved 733.8968 96 443 -0.6111112 0.1414608
Moved 733.9275 96 436 -0.6111112 0.1234567
Moved 733.9583 103.8691 426.0981 -0.5928954 0.09798897
Moved 733.989 115.5453 414.4547 -0.5658673 0.06804172
Moved 734.0197 125.8608 404.8544 -0.5419888 0.0433496
Moved 734.0504 134.5 399 -0.5219908 0.02829214
Moved 734.0812 141.2862 395.3569 -0.506282 0.01892192
Moved 734.1119 150.6598 391.6701 -0.4845837 0.00943957
Moved 734.1426 163.0537 387.9785 -0.4558943 -5.533665E-05
Moved 734.1733 179.9606 382.6798 -0.4167579 -0.01368362
Moved 734.2041 196.4811 378.173 -0.3785159 -0.02527527
Moved 734.2348 211.4724 373.411 -0.3438138 -0.03752312
Moved 734.2654 229.829 368.8342 -0.3013217 -0.04929491
Moved 734.2962 240.6607 366.3348 -0.2762484 -0.05572323
Moved 734.327 249.0738 364.4631 -0.2567735 -0.06053744
Moved 734.3576 257.2271 362.5909 -0.2379001 -0.0653526
Moved 734.388 262.5639 363 -0.2255464 -0.06430049
Moved 734.4191 266.655 363 -0.2160765 -0.06430049
Moved 734.4498 269.698 363 -0.2090324 -0.06430049
Moved 734.4805 272.574 363 -0.202375 -0.06430049
Moved 734.5113 275.068 363 -0.1966019 -0.06430049
Ended 734.5419 275.068 363 -0.1966019 -0.06430049
Began 736.1088 435 180 0.1736111 -0.5349795
Stationary 736.1396 435 180 0.1736111 -0.5349795
Stationary 736.1703 435 180 0.1736111 -0.5349795
Stationary 736.201 435 180 0.1736111 -0.5349795
Moved 736.2317 435 193.0339 0.1736111 -0.501456
Moved 736.2625 435 214.7975 0.1736111 -0.4454798
Moved 736.2932 435 249.4381 0.1736111 -0.3563835
Moved 736.3239 435 281.1483 0.1736111 -0.2748244
Moved 736.3546 448.7545 311.3861 0.2054502 -0.1970523
Moved 736.3854 461.5239 352.8765 0.235009 -0.0903383
Moved 736.416 470.6056 383.4224 0.2560315 -0.01177368
Moved 736.4468 478.3549 409.0648 0.2739698 0.05417886
Moved 736.4775 487.6553 441.5178 0.2954984 0.1376486
Moved 736.5082 493.8378 462.9322 0.3098096 0.1927268
Moved 736.5389 498.9246 480.6984 0.3215847 0.2384218
Moved 736.5697 502.9632 494.2107 0.3309334 0.2731756
Moved 736.6004 513.7748 517.7329 0.3559603 0.3336752
Moved 736.6312 520.4573 533.8292 0.3714289 0.3750749
Moved 736.6618 529.9163 549.8605 0.3933248 0.4163077
Moved 736.6926 538.6765 563.5148 0.4136031 0.4514268
Moved 736.7233 543.7155 571.431 0.4252674 0.4717876
Moved 736.754 546.2179 576.4358 0.4310599 0.4846598
Moved 736.7847 547 579.1396 0.4328704 0.4916141
Moved 736.8154 548 583 0.4351853 0.5015431
Moved 736.8462 548 584.5 0.4351853 0.5054011
Moved 736.8769 548 585 0.4351853 0.5066872
Moved 736.9077 528.303 573.303 0.3895904 0.4766023
Moved 736.9384 497.1573 543.9731 0.3174938 0.4011652
Moved 736.9691 475.8489 514.3582 0.2681687 0.3249953
Moved 736.9998 449.6618 474.9908 0.2075504 0.2237418
Moved 737.0305 428.7468 435.4091 0.1591361 0.121937
Moved 737.0613 415.723 401.7433 0.1289884 0.03534784
Moved 737.0919 409.1263 372.5053 0.1137183 -0.03985268
Moved 737.1227 406 345.5155 0.1064815 -0.1092708
Moved 737.1534 406 316.3552 0.1064815 -0.1842718
Moved 737.1841 406 296.5 0.1064815 -0.2353395
Moved 737.2148 406 281.5905 0.1064815 -0.2736871
Moved 737.2456 412.667 262.3806 0.1219143 -0.3230952
Moved 737.2763 418.6613 244.0162 0.1357899 -0.3703287
Moved 737.307 424.9054 229.1892 0.1502439 -0.408464
Moved 737.3378 432.5025 210.4926 0.1678299 -0.4565521
Moved 737.3685 436.1263 201.6212 0.1762183 -0.4793694
Moved 737.3992 437.9942 196.0115 0.1805422 -0.4937977
Moved 737.4299 439.5 193.5 0.1840278 -0.5002573
Moved 737.4606 440.4012 189.5988 0.1861139 -0.5102913
Moved 737.4913 440 187.7208 0.1851852 -0.5151214
Moved 737.5221 440 186.1616 0.1851852 -0.5191317
Ended 737.5528 440 185.5 0.1851852 -0.5208334
Began 739.089 592 578 0.5370371 0.488683
Stationary 739.1197 592 578 0.5370371 0.488683
Stationary 739.1504 592 578 0.5370371 0.488683
Stationary 739.1812 592 578 0.5370371 0.488683
Stationary 739.2119 592 578 0.5370371 0.488683
Moved 739.2426 578.9911 578 0.506924 0.488683
Moved 739.2733 571.9777 578 0.4906891 0.488683
Moved 739.304 554.3519 578 0.4498887 0.488683
Moved 739.3347 528.4091 585 0.3898357 0.5066872
Moved 739.3654 510.5927 586.7725 0.3485943 0.511246
Moved 739.3962 487.1409 588 0.2943076 0.5144032
Moved 739.4269 454.7272 588 0.219276 0.5144032
Moved 739.4576 434 588 0.1712963 0.5144032
Moved 739.4883 407.7498 588 0.1105319 0.5144032
Moved 739.519 388.0978 580 0.06504118 0.4938271
Moved 739.5498 372.4684 579 0.02886196 0.4912551
Moved 739.5805 356 578 -0.009259283 0.488683
Moved 739.6112 339.2159 577 -0.04811148 0.4861111
Moved 739.6419 326.028 574.2056 -0.07863884 0.4789239
Moved 739.6727 313.4861 571.743 -0.107671 0.47259
Moved 739.7034 303 569 -0.1319445 0.4655349
Moved 739.7341 291.0136 566.0034 -0.1596907 0.4578276
Moved 739.7648 280.5236 561.1746 -0.1839732 0.4454077
Moved 739.7956 272.9575 557.3192 -0.2014873 0.4354915
Moved 739.8263 268 554 -0.212963 0.4269547
Moved 739.857 263.9342 550.9342 -0.2223746 0.4190694
Moved 739.8877 260.0867 548.0867 -0.2312809 0.4117454
Moved 739.9185 257 545.5 -0.2384259 0.4050925
Moved 739.9492 254.7123 541.7123 -0.2437216 0.3953504
Moved 739.9798 253 536.7442 -0.2476852 0.3825724
Moved 740.0104 251 533.0046 -0.2523148 0.3729542
Moved 740.0413 251 529.2714 -0.2523148 0.3633523
Moved 740.0721 251 526.6321 -0.2523148 0.3565639
Moved 740.1028 251 523.7614 -0.2523148 0.3491804
Moved 740.1335 251 521.8895 -0.2523148 0.3443658
Moved 740.1642 251 519.3467 -0.2523148 0.3378259
Moved 740.1949 259.5191 517 -0.2325947 0.33179
Moved 740.2257 263 515 -0.2245371 0.326646
Moved 740.2564 268.8692 514 -0.2109509 0.324074
Moved 740.2871 278.1328 513 -0.1895074 0.321502
Moved 740.3179 289.7561 512 -0.1626015 0.31893
Moved 740.3486 309.6873 511.4733 -0.1164645 0.3175752
Moved 740.3793 327.6768 511 -0.07482216 0.3163579
Moved 740.41 363.7232 511 0.008618434 0.3163579
Moved 740.4407 372.9612 511 0.0300028 0.3163579
Moved 740.4714 387.5 511 0.06365737 0.3163579
Moved 740.5022 404.5761 511 0.1031854 0.3163579
Moved 740.533 424.9056 511 0.1502445 0.3163579
Moved 740.5637 443.0747 511 0.1923027 0.3163579
Moved 740.5943 456.1392 511 0.2225444 0.3163579
Moved 740.6251 471.4909 511 0.2580808 0.3163579
Moved 740.6558 484.5022 511 0.2881995 0.3163579
Moved 740.6865 493.7481 511 0.3096022 0.3163579
Moved 740.7172 500.598 511 0.3254583 0.3163579
Moved 740.748 507.3474 511 0.341082 0.3163579
Moved 740.7787 512.0739 511 0.3520228 0.3163579
Moved 740.8094 517.0853 511 0.3636234 0.3163579
Moved 740.8401 519.9299 511 0.370208 0.3163579
Moved 740.8708 522.5 511 0.3761573 0.3163579
Moved 740.9016 524 511 0.3796296 0.3163579
Moved 740.9323 525.5 511 0.3831019 0.3163579
Moved 740.963 526 511 0.3842592 0.3163579
Moved 740.9936 527.2765 511 0.3872141 0.3163579
Moved 741.0245 528 511 0.3888889 0.3163579
Stationary 741.0552 528 511 0.3888889 0.3163579
Stationary 741.0859 528 511 0.3888889 0.3163579
Moved 741.1166 528 509.5 0.3888889 0.3124999
Moved 741.1474 528 507.7114 0.3888889 0.3078996
Moved 741.1782 516.4636 500.9758 0.3621843 0.2905754
Moved 741.2088 507.8087 494.2057 0.3421496 0.2731628
Moved 741.2396 498.2183 486.2183 0.3199498 0.2526191
Moved 741.2703 488.5618 478.5618 0.2975968 0.2329263
Moved 741.301 480.6314 469.947 0.2792393 0.210769
Moved 741.3317 471.7834 459.7834 0.2587578 0.184628
Moved 741.3624 452.4635 443.9708 0.2140358 0.1439576
Moved 741.3932 445.2868 438.2295 0.1974232 0.129191
Moved 741.4239 431.8975 427.718 0.1664295 0.1021553
Moved 741.4547 416.235 417.6175 0.1301735 0.0761766
Moved 741.4854 403.7292 411.4917 0.101225 0.06042096
Moved 741.5161 393.6062 405.7375 0.07779211 0.04562107
Moved 741.5468 381.9925 399.9963 0.05090853 0.03085454
Moved 741.5775 370.7264 396.3453 0.02482961 0.02146415
Moved 741.6082 357.9256 392.5851 -0.00480185 0.01179299
Moved 741.639 342.299 388.7165 -0.04097467 0.001842828
Moved 741.6697 325.0449 384.8408 -0.08091469 -0.008125541
Moved 741.7004 309.4001 383 -0.1171294 -0.01286016
Moved 741.7311 290.3389 382 -0.1612525 -0.01543218
Moved 741.7619 277.3664 381 -0.1912814 -0.01800419
Moved 741.7926 268.166 378.722 -0.2125787 -0.02386321
Moved 741.8233 262.3531 378.1765 -0.2260346 -0.02526625
Moved 741.854 257.3019 378 -0.2377271 -0.02572024
Moved 741.8848 255.8683 378 -0.2410457 -0.02572024
Moved 741.9155 253.9957 378 -0.2453802 -0.02572024
Moved 741.9462 253 378 -0.2476852 -0.02572024
Stationary 741.9769 253 378 -0.2476852 -0.02572024
Stationary 742.0076 253 378 -0.2476852 -0.02572024
Moved 742.0384 275.9513 398.3937 -0.1945573 0.02673282
Moved 742.0691 284.7778 405.0833 -0.1741255 0.04393848
Moved 742.0999 312.5 423 -0.1099537 0.09002049
Moved 742.1306 335.5 438 -0.05671298 0.1286007
Moved 742.1613 361.7244 455.8163 0.003991724 0.1744245
Moved 742.192 388.5555 474.037 0.06610055 0.2212884
Moved 742.2227 412.4941 490.3459 0.1215141 0.2632352
Moved 742.2534 431.8935 505.3373 0.1664202 0.3017934
Moved 742.2842 460.1385 526.282 0.231802 0.3556636
Moved 742.3149 476.0371 536.8784 0.2686045 0.3829175
Moved 742.3456 483.7969 541.4781 0.286567 0.3947483
Moved 742.3763 496.8433 548.4216 0.316767 0.412607
Moved 742.407 508.7361 554.5787 0.3442964 0.428443
Moved 742.4377 517.3484 558.4495 0.3642325 0.4383988
Moved 742.4685 521.9557 560.9778 0.3748974 0.4449018
Moved 742.4992 525.8436 562.8436 0.3838972 0.4497004
Moved 742.5299 527.7139 564 0.3882265 0.4526748
Moved 742.5607 528.5 564 0.3900464 0.4526748
Moved 742.5914 528 565 0.3888889 0.4552468
Moved 742.6221 520 565 0.3703704 0.4552468
Moved 742.6528 499.0223 565 0.321811 0.4552468
Moved 742.6835 468 553.5 0.25 0.4256686
Moved 742.7143 441.0121 545.4321 0.1875281 0.4049177
Moved 742.745 416 540 0.1296297 0.3909464
Moved 742.7758 387.824 534.9805 0.06440739 0.3780361
Moved 742.8064 367.7426 531.4742 0.01792262 0.369018
Moved 742.8372 350 529 -0.02314816 0.3626543
Moved 742.8679 335 527 -0.05787035 0.3575102
Moved 742.8986 323 526 -0.08564815 0.3549381
Moved 742.9294 314.1791 525 -0.1060669 0.3523662
Moved 742.9601 307 524 -0.1226852 0.3497942
Moved 742.9908 300.3125 524 -0.1381656 0.3497942
Moved 743.0215 298.1472 523.1472 -0.1431778 0.3476007
Moved 743.0522 297 523 -0.1458333 0.3472221
Stationary 743.0829 297 523 -0.1458333 0.3472221
Ended 743.1136 306 523 -0.125 0.3472221
Began 744.0661 531 467 0.3958333 0.2031892
Stationary 744.0968 531 467 0.3958333 0.2031892
Stationary 744.1276 531 467 0.3958333 0.2031892
