the postal service is very slow
Moved 404.2654 264.2112 491.6334 -0.2217335 0.2665468
Moved 404.2961 269.3088 499.4631 -0.2099334 0.2866849
Moved 404.3268 278.1239 510.1652 -0.189528 0.3142108
Moved 404.3575 295.3721 524.5515 -0.1496017 0.3512126
Moved 404.3882 321.9246 534.7908 -0.08813758 0.3775482
Moved 404.419 342.1241 538.3035 -0.04137938 0.3865829
Moved 404.4497 359.0778 538 -0.00213484 0.3858024
Moved 404.4804 365.441 538 0.01259496 0.3858024
Moved 404.5111 369.6352 538 0.02230376 0.3858024
Moved 404.5419 371 522.8973 0.025463 0.3469581
Moved 404.5726 371 480.7735 0.025463 0.2386149
Moved 404.6033 363 421.3432 0.006944438 0.08575918
Moved 404.634 363 363.4137 0.006944438 -0.06323638
Moved 404.6648 372.3469 332.9391 0.02858073 -0.1416176
Moved 404.6954 375.5 310.5 0.03587961 -0.1993313
Moved 404.7262 376 299.7766 0.03703703 -0.2269122
Moved 404.7569 376 291.2374 0.03703703 -0.2488751
Moved 404.7877 376 287.2028 0.03703703 -0.2592523
Moved 404.8184 376 284.7408 0.03703703 -0.2655843
Moved 404.8491 376 283 0.03703703 -0.2700618
Stationary 404.8798 376 283 0.03703703 -0.2700618
Moved 404.9105 379.8747 324.4046 0.04600614 -0.1635684
Moved 404.9413 395.494 378.9796 0.08216212 -0.02320074
Moved 404.972 414.9048 442.7144 0.1270945 0.1407263
Moved 405.0027 435.6641 492.3281 0.1751482 0.2683335
Moved 405.0334 445.5514 510.1028 0.1980356 0.3140503
Moved 405.0642 450.6815 520.0446 0.209911 0.3396209
Moved 405.0948 453 523.5522 0.2152778 0.3486425
Moved 405.1256 454.4273 525 0.2185818 0.3523662
Moved 405.1563 447.1827 525 0.2018118 0.3523662
Moved 405.187 389.8983 449.8136 0.06920914 0.1589856
Moved 405.2178 360.5252 403.9281 0.001215736 0.0409673
Moved 405.2485 338 363.5 -0.05092591 -0.06301456
Moved 405.2792 323.5905 335.2834 -0.08428121 -0.135588
Moved 405.3099 314.0722 315.1443 -0.1063144 -0.187386
Moved 405.3407 307.3049 300.7621 -0.1219795 -0.2243773
Moved 405.3714 303.7035 289.8139 -0.1303161 -0.2525363
Moved 405.4021 298.464 281.1959 -0.1424445 -0.2747019
Moved 405.4328 297 276.8584 -0.1458333 -0.285858
Moved 405.4636 294.9819 276 -0.1505048 -0.288066
Moved 405.4943 289.9219 292.3124 -0.1622178 -0.2461102
Moved 405.525 280.7711 334.1446 -0.1834003 -0.1385171
Moved 405.5557 277.7238 393.4199 -0.1904543 0.01394009
Moved 405.5865 276.1069 420.0375 -0.1941969 0.08240099
Moved 405.6172 274.2725 436.6375 -0.1984432 0.1250963
Moved 405.6479 274 449.9949 -0.199074 0.1594519
Moved 405.6786 274 471.3738 -0.199074 0.2144387
Ended 405.7094 274 491 -0.199074 0.2649176
Began 406.1088 482 532 0.2824074 0.3703703
Stationary 406.1395 482 532 0.2824074 0.3703703
Stationary 406.1702 482 532 0.2824074 0.3703703
Stationary 406.2009 482 532 0.2824074 0.3703703
Moved 406.2316 471.5955 532 0.2583228 0.3703703
Moved 406.2624 438.5029 507.2874 0.1817198 0.3068091
Moved 406.2931 375.3658 468.8066 0.03556887 0.2078357
Moved 406.3239 324.5 437.5 -0.08217593 0.1273147
Moved 406.3546 291.9972 418.0891 -0.157414 0.07738957
Moved 406.3853 272.0135 406.4363 -0.2036725 0.04741833
Moved 406.416 258.9418 397.9709 -0.2339309 0.02564544
Moved 406.4467 252.3986 393.9324 -0.2490773 0.01525824
Moved 406.4775 243.7756 389.1838 -0.2690379 0.003044576
Moved 406.5082 235.1613 383.4409 -0.2889785 -0.01172619
Moved 406.5389 228.6872 378.8436 -0.3039648 -0.0235505
Moved 406.5696 220.804 372.536 -0.3222129 -0.03977371
Ended 406.6003 214.1405 364.9686 -0.3376376 -0.05923714
Began 407.1841 386 285 0.06018519 -0.2649178
Stationary 407.2148 386 285 0.06018519 -0.2649178
Stationary 407.2455 386 285 0.06018519 -0.2649178
Stationary 407.2763 386 285 0.06018519 -0.2649178
Moved 407.307 368.7544 308.1798 0.02026478 -0.2052989
Moved 407.3377 349.7862 340.0807 -0.02364298 -0.1232491
Moved 407.3684 321.4514 381.8229 -0.08923292 -0.01588759
Moved 407.3992 298.9451 416.7399 -0.1413309 0.07391949
Moved 407.4298 281.8478 443.874 -0.1809078 0.1437087
Moved 407.4606 274.4095 460.7713 -0.198126 0.1871689
Moved 407.4913 267.6304 474.7393 -0.2138186 0.2230947
Moved 407.522 264.5647 487.8707 -0.2209151 0.256869
Moved 407.5528 262.4098 497.7707 -0.2259033 0.2823319
Moved 407.5835 262 503.9255 -0.2268519 0.2981622
Moved 407.6142 261 508.9796 -0.2291666 0.3111614
Moved 407.645 261 515.5921 -0.2291666 0.328169
Moved 407.6757 269.1366 527.9587 -0.210332 0.3599761
Moved 407.7064 292.564 544.4728 -0.1561019 0.4024506
Moved 407.7371 314.5113 553.3778 -0.1052979 0.4253543
Moved 407.7679 328.2611 558.0653 -0.07346958 0.4374107
Moved 407.7986 335.8758 559.9379 -0.05584299 0.4422271
Moved 407.8293 342 560 -0.04166668 0.4423867
Moved 407.86 347.7001 561 -0.028472 0.4449587
Moved 407.8907 353.4521 562 -0.01515721 0.4475308
Moved 407.9215 360.3102 562 0.0007180373 0.4475308
Moved 407.9522 368.8208 562 0.02041857 0.4475308
Moved 407.9829 377.4544 562 0.0404038 0.4475308
Moved 408.0136 381.7061 562 0.05024552 0.4475308
Moved 408.0443 385.4639 562 0.05894433 0.4475308
Moved 408.0751 388.567 562 0.06612718 0.4475308
Ended 408.1058 389 562 0.06712963 0.4475308
Began 408.5052 201 367 -0.3680556 -0.05401234
Stationary 408.5359 201 367 -0.3680556 -0.05401234
Stationary 408.5666 201 367 -0.3680556 -0.05401234
Stationary 408.5973 201 367 -0.3680556 -0.05401234
Stationary 408.6281 201 367 -0.3680556 -0.05401234
Stationary 408.6587 201 367 -0.3680556 -0.05401234
Stationary 408.6896 201 367 -0.3680556 -0.05401234
Stationary 408.7203 201 367 -0.3680556 -0.05401234
Moved 408.751 252.3312 384.403 -0.2492334 -0.009251701
Moved 408.7817 308.3407 390.3037 -0.1195818 0.005925182
Moved 408.8124 363.4248 394.0223 0.007927815 0.01548944
Moved 408.8432 404.3787 394 0.1027284 0.01543206
Moved 408.8739 434.9813 394 0.1735678 0.01543206
Moved 408.9046 467.2008 394 0.24815 0.01543206
Moved 408.9353 493.8308 395.8701 0.3097934 0.02024207
Moved 408.966 513.8738 397 0.3561893 0.02314815
Moved 408.9968 528.7256 398 0.3905685 0.02572008
Moved 409.0275 538.3129 399.4376 0.4127613 0.02941775
Moved 409.0582 543.0021 404.0021 0.4236161 0.04115772
Moved 409.089 545.8675 418.0724 0.4302488 0.07734671
Moved 409.1197 546 443.4514 0.4305556 0.1426217
Moved 409.1504 527 478 0.3865741 0.2314814
Moved 409.1811 508.342 500.7896 0.3433842 0.2900967
Moved 409.2118 496.9822 514.0178 0.3170886 0.3241197
Moved 409.2426 471.207 521.3103 0.2574237 0.3428762
Moved 409.2733 461.9084 521 0.2358991 0.3420781
Moved 409.304 422.9933 522 0.1458179 0.3446501
Moved 409.3347 386.5694 509.3923 0.06150315 0.312223
Moved 409.3654 345.8075 502.682 -0.03285294 0.2949639
Moved 409.3961 310.713 496.1426 -0.1140904 0.2781444
Moved 409.4269 281.0207 488.5062 -0.1828224 0.2585036
Moved 409.4576 257.73 485.6367 -0.236736 0.2511231
Moved 409.4883 247.3698 484.0925 -0.260718 0.2471514
Moved 409.5191 237.0047 481.5023 -0.2847114 0.2404894
Ended 409.5498 236 481 -0.287037 0.2391974
PhraseEnd 410.3794
