what goes up must come down
Stationary 1213.7 320 357 -0.09259259 -0.07973259
Stationary 1213.73 320 357 -0.09259259 -0.07973259
Stationary 1213.761 320 357 -0.09259259 -0.07973259
Stationary 1213.792 320 357 -0.09259259 -0.07973259
Moved 1213.823 333.5 357 -0.06134262 -0.07973259
Moved 1213.853 330.1016 357 -0.06920934 -0.07973259
Moved 1213.884 333.0263 357 -0.06243905 -0.07973259
Moved 1213.915 334.5 364 -0.05902777 -0.06172839
Moved 1213.946 337.842 366.842 -0.05129158 -0.05441869
Moved 1213.976 341.7932 369.3966 -0.04214525 -0.04784831
Moved 1214.007 344.9342 371.9342 -0.03487448 -0.04132149
Moved 1214.038 348.9602 374.4801 -0.02555514 -0.03477348
Moved 1214.068 351.4462 377.4462 -0.01980056 -0.02714463
Moved 1214.099 354.2614 380.2614 -0.01328389 -0.01990401
Moved 1214.13 355.8039 382.8039 -0.009713124 -0.01336463
Moved 1214.161 357.3466 384 -0.00614201 -0.01028807
Moved 1214.191 358.5 386.5 -0.003472219 -0.003858064
Moved 1214.222 359 388.1594 -0.002314796 0.0004099229
Moved 1214.253 360.7079 389.7078 0.001638532 0.004392553
Moved 1214.284 363.245 392.2449 0.007511477 0.010918
Moved 1214.314 370 398.5 0.02314816 0.02700609
Moved 1214.345 383.3431 411.2941 0.05403499 0.0599128
Moved 1214.376 403.6869 427.101 0.101127 0.1005684
Moved 1214.406 425.1942 447.0449 0.1509124 0.1518643
Moved 1214.437 441.5504 461.186 0.1887741 0.1882356
Moved 1214.468 454.6418 472.6418 0.2190782 0.2177
Moved 1214.499 468.321 485.321 0.2507431 0.2503113
Moved 1214.529 480.0032 496.0038 0.2777852 0.2777876
Moved 1214.56 490.3496 505.3495 0.3017351 0.3018248
Moved 1214.591 496.6308 511.6308 0.316275 0.3179803
Moved 1214.622 501.7235 515.3618 0.3280637 0.3275764
Moved 1214.652 504.9075 518.9075 0.335434 0.3366961
Moved 1214.683 508.1392 522.1392 0.3429149 0.3450082
Moved 1214.714 509.6825 524.6824 0.3464872 0.3515494
Moved 1214.745 510 526.2299 0.3472221 0.3555296
Moved 1214.775 510 527.3314 0.3472221 0.3583626
Moved 1214.806 501.6133 528 0.3278086 0.3600822
Moved 1214.837 489.993 528 0.3009098 0.3600822
Moved 1214.868 474.9605 528 0.2661122 0.3600822
Moved 1214.898 452.62 523.0377 0.2143981 0.3473191
Moved 1214.929 427.71 518.1014 0.1567362 0.3346229
Moved 1214.96 397 513 0.0856481 0.321502
Moved 1214.991 374.4838 510.957 0.03352742 0.3162472
Moved 1215.021 348.5606 508.3956 -0.02648001 0.3096594
Moved 1215.052 332.259 507.1799 -0.06421536 0.3065325
Moved 1215.083 315.4946 507 -0.1030217 0.3060699
Moved 1215.114 300.4044 507 -0.1379529 0.3060699
Moved 1215.144 285.6285 507 -0.1721561 0.3060699
Moved 1215.175 275.3293 507 -0.195997 0.3060699
Moved 1215.206 265.8945 507 -0.2178367 0.3060699
Moved 1215.236 259.5519 514 -0.2325187 0.324074
Moved 1215.267 252.921 516.3597 -0.247868 0.3301431
Moved 1215.298 249.7819 517 -0.2551346 0.33179
Moved 1215.329 244.6722 517 -0.2669626 0.33179
Moved 1215.359 242.2919 517 -0.2724724 0.33179
Moved 1215.39 240.8737 517 -0.2757554 0.33179
Moved 1215.421 239.767 517 -0.2783171 0.33179
Moved 1215.452 234.8363 505.6727 -0.2897307 0.302656
Moved 1215.482 228.7744 486.8719 -0.303763 0.2543002
Moved 1215.513 224.65 462.4248 -0.3133103 0.1914218
Moved 1215.544 224 445.106 -0.3148148 0.1468775
Moved 1215.574 224 422.2772 -0.3148148 0.0881613
Moved 1215.605 224 406 -0.3148148 0.04629618
Moved 1215.636 224 391.7449 -0.3148148 0.009631953
Moved 1215.667 224 380.9964 -0.3148148 -0.01801338
Moved 1215.697 229.6939 370.7463 -0.3016344 -0.0443767
Moved 1215.728 232 362.9125 -0.2962963 -0.06452552
Moved 1215.759 233 358.1904 -0.2939815 -0.07667086
Moved 1215.79 234.1254 355.8746 -0.2913764 -0.0826272
Moved 1215.82 234 354.2927 -0.2916667 -0.08669582
Moved 1215.851 235 352.7492 -0.2893518 -0.0906657
Ended 1215.882 235 353 -0.2893518 -0.09002065
Began 1216.343 428 537 0.1574074 0.3832304
Stationary 1216.374 428 537 0.1574074 0.3832304
Stationary 1216.404 428 537 0.1574074 0.3832304
Stationary 1216.435 428 537 0.1574074 0.3832304
Stationary 1216.466 428 537 0.1574074 0.3832304
Stationary 1216.497 428 537 0.1574074 0.3832304
Stationary 1216.527 428 537 0.1574074 0.3832304
Stationary 1216.558 428 537 0.1574074 0.3832304
Stationary 1216.589 428 537 0.1574074 0.3832304
Moved 1216.62 418.1441 537 0.1345928 0.3832304
Moved 1216.65 415.5838 537 0.1286663 0.3832304
Moved 1216.681 413.0381 537 0.1227733 0.3832304
Moved 1216.712 410.8383 537 0.1176813 0.3832304
Moved 1216.742 409.5161 537 0.1146206 0.3832304
Moved 1216.773 407.8509 537 0.110766 0.3832304
Stationary 1216.804 408 537 0.1111111 0.3832304
Stationary 1216.835 408 537 0.1111111 0.3832304
Stationary 1216.865 408 537 0.1111111 0.3832304
Stationary 1216.896 408 537 0.1111111 0.3832304
Moved 1216.927 426.0039 537 0.1527868 0.3832304
Moved 1216.958 439.8789 537 0.1849048 0.3832304
Moved 1216.988 457.5 537 0.2256945 0.3832304
Moved 1217.019 480.58 530 0.2791205 0.3652262
Moved 1217.05 498.2429 530 0.3200068 0.3652262
Moved 1217.081 514.1082 530 0.3567318 0.3652262
Moved 1217.111 529.3311 530 0.3919701 0.3652262
Moved 1217.142 541.7182 530 0.420644 0.3652262
Moved 1217.173 551.8959 530 0.4442034 0.3652262
Moved 1217.203 557.6023 530 0.4574127 0.3652262
Moved 1217.234 562.5863 530 0.4689498 0.3652262
Moved 1217.265 564.8365 530 0.4741587 0.3652262
Moved 1217.296 567.3764 530 0.480038 0.3652262
Stationary 1217.326 567 530 0.4791667 0.3652262
Ended 1217.357 568 530 0.4814814 0.3652262
Began 1217.788 423 237 0.1458333 -0.3883744
Stationary 1217.818 423 237 0.1458333 -0.3883744
Stationary 1217.849 423 237 0.1458333 -0.3883744
Stationary 1217.88 423 237 0.1458333 -0.3883744
Stationary 1217.911 423 237 0.1458333 -0.3883744
Stationary 1217.941 423 237 0.1458333 -0.3883744
Stationary 1217.972 423 237 0.1458333 -0.3883744
Stationary 1218.003 423 237 0.1458333 -0.3883744
Moved 1218.033 432.438 237 0.1676806 -0.3883744
Moved 1218.064 434.0956 237 0.1715177 -0.3883744
Moved 1218.095 435.4604 237 0.174677 -0.3883744
Moved 1218.126 437.0163 237 0.1782785 -0.3883744
Moved 1218.156 439.5 237 0.1840278 -0.3883744
Moved 1218.187 443.1818 237 0.1925505 -0.3883744
Moved 1218.218 445.6514 237 0.1982671 -0.3883744
Moved 1218.249 450.4133 237 0.2092901 -0.3883744
Moved 1218.279 454.9657 237 0.2198279 -0.3883744
Moved 1218.31 458.0298 245 0.2269209 -0.3677984
Moved 1218.341 460.5767 246.5767 0.2328164 -0.3637432
Moved 1218.371 462 247 0.2361111 -0.3626543
Moved 1218.402 464.3727 248 0.2416036 -0.3600824
Moved 1218.433 465.5 249.5 0.244213 -0.3562243
Moved 1218.464 466.1576 250.1576 0.245735 -0.354533
Moved 1218.494 467 252.0194 0.2476852 -0.3497443
Moved 1218.525 468.2349 254.2349 0.2505437 -0.3440463
Moved 1218.556 469.7841 260.3524 0.2541299 -0.3283119
Moved 1218.587 471 267.9906 0.2569444 -0.3086661
Moved 1218.617 472 276.6689 0.2592593 -0.2863455
Moved 1218.648 472 283.4363 0.2592593 -0.2689395
Moved 1218.679 472 292.457 0.2592593 -0.2457381
Moved 1218.71 472 305.2089 0.2592593 -0.2129401
Moved 1218.74 459.8539 322.2922 0.2311433 -0.1690017
Moved 1218.771 451.8772 341.3069 0.2126788 -0.1200953
Moved 1218.802 441.127 361.5969 0.1877939 -0.0679093
Moved 1218.833 428.3896 385.2208 0.1583093 -0.007148318
Moved 1218.863 418.3268 405.3464 0.1350158 0.04461512
Moved 1218.894 408.3117 428.1895 0.1118327 0.1033679
Moved 1218.925 399.5278 447.4352 0.09149949 0.1528682
Moved 1218.955 391.9091 465.212 0.07386377 0.1985904
Moved 1218.986 386.2982 484.538 0.06087561 0.2482974
Moved 1219.017 382.1852 498.074 0.05135457 0.2831121
Moved 1219.048 377.2593 510.4813 0.0399522 0.3150239
Moved 1219.078 375.0829 517.7512 0.03491411 0.3337223
Moved 1219.109 372.5347 521.4653 0.02901554 0.3432748
Moved 1219.14 371.3052 523.6948 0.02616942 0.3490091
Moved 1219.171 369.7596 526.2404 0.02259165 0.3555565
Moved 1219.201 369 526.7836 0.02083332 0.3569537
Moved 1219.232 367.8373 527 0.01814186 0.3575102
Moved 1219.263 366.4138 527 0.01484672 0.3575102
Moved 1219.294 359.4928 515.7321 -0.001174063 0.3285288
Moved 1219.324 343.2482 497.8906 -0.03877724 0.2826402
Moved 1219.355 321.8839 470.1786 -0.08823161 0.2113646
Moved 1219.386 304.9032 449.215 -0.1275389 0.1574459
Moved 1219.417 281.884 424.8674 -0.1808241 0.09482355
Moved 1219.447 267 407.5 -0.2152778 0.05015428
Moved 1219.478 258.6931 397.5908 -0.2345066 0.02466771
Moved 1219.509 251.0908 388.7878 -0.2521046 0.002026106
Moved 1219.539 243.2476 381.2476 -0.2702603 -0.01736747
Moved 1219.57 237.0423 376.0423 -0.2846242 -0.03075548
Moved 1219.601 230.962 370.962 -0.2986991 -0.043822
Moved 1219.632 226.5822 367.7911 -0.3088374 -0.0519776
Moved 1219.662 223.1864 364.3729 -0.316698 -0.06076946
Moved 1219.693 220.6516 362.6516 -0.3225657 -0.06519663
Moved 1219.724 219.5 361.5 -0.3252315 -0.06815843
Moved 1219.755 217.8531 361 -0.3290437 -0.06944452
Moved 1219.785 217.3699 360 -0.3301622 -0.07201654
Moved 1219.816 217 360 -0.3310185 -0.07201654
Stationary 1219.847 217 360 -0.3310185 -0.07201654
Stationary 1219.878 217 360 -0.3310185 -0.07201654
Moved 1219.908 231 382.5 -0.2986111 -0.01414617
Moved 1219.939 240.1928 397.3214 -0.2773314 0.02397474
Moved 1219.97 250.4755 410.0944 -0.2535289 0.05682706
Moved 1220 261.4371 423.3246 -0.2281547 0.09085533
Moved 1220.031 277.0081 441.4098 -0.1921108 0.1373708
Moved 1220.062 291.8112 456.764 -0.1578443 0.1768621
Moved 1220.093 303.9503 467.9503 -0.1297447 0.2056335
Moved 1220.123 315.1479 480.9775 -0.1038243 0.2391395
Moved 1220.154 327.3024 495.628 -0.07568891 0.2768208
Moved 1220.185 335.6223 504.6223 -0.05642995 0.2999543
Moved 1220.216 341.848 511.272 -0.04201854 0.3170576
Moved 1220.246 347.5048 516.2572 -0.0289241 0.3298796
Moved 1220.277 352.459 520.459 -0.01745611 0.3406866
Moved 1220.308 356.5535 523.5535 -0.007977933 0.3486459
Moved 1220.339 359.3304 525 -0.001549969 0.3523662
Moved 1220.369 361.6553 527 0.003831784 0.3575102
Moved 1220.4 363.5 528.5 0.008101861 0.3613682
Moved 1220.431 364.5 529 0.01041671 0.3626543
Moved 1220.462 364 530 0.009259283 0.3652262
Stationary 1220.492 364 530 0.009259283 0.3652262
Ended 1220.523 364 530 0.009259283 0.3652262
Began 1221.599 309 291 -0.1180555 -0.2494857
Stationary 1221.63 309 291 -0.1180555 -0.2494857
Stationary 1221.66 309 291 -0.1180555 -0.2494857
Stationary 1221.691 309 291 -0.1180555 -0.2494857
Stationary 1221.722 309 291 -0.1180555 -0.2494857
Stationary 1221.752 309 291 -0.1180555 -0.2494857
Stationary 1221.783 309 291 -0.1180555 -0.2494857
Stationary 1221.814 309 291 -0.1180555 -0.2494857
Stationary 1221.845 309 291 -0.1180555 -0.2494857
Stationary 1221.875 309 291 -0.1180555 -0.2494857
Stationary 1221.906 309 291 -0.1180555 -0.2494857
Stationary 1221.937 309 291 -0.1180555 -0.2494857
Stationary 1221.968 309 291 -0.1180555 -0.2494857
Stationary 1221.998 309 291 -0.1180555 -0.2494857
Stationary 1222.029 309 291 -0.1180555 -0.2494857
Stationary 1222.06 309 291 -0.1180555 -0.2494857
Stationary 1222.091 309 291 -0.1180555 -0.2494857
Stationary 1222.121 309 291 -0.1180555 -0.2494857
Moved 1222.152 309 280.2128 -0.1180555 -0.2772304
Moved 1222.183 309 277.6709 -0.1180555 -0.2837683
Moved 1222.213 302 274.418 -0.1342593 -0.2921348
Moved 1222.244 302 271.8755 -0.1342593 -0.2986741
Moved 1222.275 300.609 269.218 -0.1374792 -0.3055093
Moved 1222.306 301 266.7957 -0.1365741 -0.3117394
Moved 1222.336 300 264.6712 -0.1388889 -0.3172037
Moved 1222.367 300 263.669 -0.1388889 -0.3197814
Moved 1222.398 300 262.8277 -0.1388889 -0.3219453
Stationary 1222.429 300 263 -0.1388889 -0.3215021
Moved 1222.459 300 278.1713 -0.1388889 -0.2824813
Moved 1222.49 328.6918 311.0972 -0.07247269 -0.1977953
Moved 1222.521 351.8907 344.62 -0.01877144 -0.1115742
Moved 1222.552 373.8366 374.7753 0.03202916 -0.0340143
Moved 1222.582 390.2278 397.5786 0.06997167 0.02463611
Moved 1222.613 412.9053 427.2071 0.1224661 0.1008412
Moved 1222.644 428.8683 446.1797 0.1594175 0.1496392
Moved 1222.674 442.311 461.311 0.1905347 0.1885569
Moved 1222.705 452.2782 470.2225 0.2136068 0.2114777
Moved 1222.736 461.8851 477.8851 0.2358453 0.2311859
Moved 1222.767 469.4997 484.4997 0.2534716 0.2481988
Moved 1222.797 478.1395 490.4263 0.2734711 0.2634421
Moved 1222.828 483.9549 493.9775 0.2869326 0.2725757
Moved 1222.859 489 498 0.2986111 0.2829217
Moved 1222.89 493.0742 500.0742 0.3080421 0.2882565
Moved 1222.92 497.2689 501.6344 0.317752 0.2922695
Moved 1222.951 499.8993 503 0.323841 0.2957818
Moved 1222.982 501.2133 503 0.3268826 0.2957818
Moved 1223.013 502.5 503 0.3298611 0.2957818
Moved 1223.043 503.1369 503 0.3313354 0.2957818
Stationary 1223.074 503.1369 503 0.3313354 0.2957818
Stationary 1223.105 503 503 0.3310186 0.2957818
Moved 1223.135 503 478.4152 0.3310186 0.2325491
Moved 1223.166 503 449.8516 0.3310186 0.1590833
Moved 1223.197 495.8842 425.303 0.3145468 0.09594376
Moved 1223.228 488.136 390.68 0.2966112 0.006892985
Moved 1223.258 481.297 363.3365 0.2807801 -0.0634348
Moved 1223.289 476.2 335.2 0.2689815 -0.1358026
Moved 1223.32 471.5846 315.0462 0.2582977 -0.1876384
Moved 1223.351 467.831 295.817 0.2496087 -0.2370961
Moved 1223.381 464.0052 269.0363 0.2407528 -0.3059765
Moved 1223.412 462.7226 262.6131 0.2377839 -0.3224972
Moved 1223.443 461.5 252.5 0.2349537 -0.3485083
Moved 1223.474 461 244.8005 0.2337964 -0.3683114
Moved 1223.504 460.3462 238.0385 0.2322828 -0.3857036
Moved 1223.535 460 231.3657 0.2314815 -0.402866
Moved 1223.566 460 227 0.2314815 -0.4140947
Moved 1223.597 458.989 224.989 0.2291411 -0.4192669
Moved 1223.627 456.8571 224 0.2242064 -0.4218107
Moved 1223.658 444.2993 234.0511 0.1951373 -0.395959
Moved 1223.689 425 257.5 0.150463 -0.3356482
Moved 1223.719 400.5252 293.3434 0.09380838 -0.2434583
Moved 1223.75 382.676 318.7485 0.05249083 -0.1781159
Moved 1223.781 366.9348 340.0913 0.01605272 -0.1232219
Moved 1223.812 350.5 359 -0.02199074 -0.07458848
Moved 1223.842 338.7329 375.7174 -0.04922936 -0.03159111
Moved 1223.873 324.1953 395.5266 -0.08288115 0.01935833
Moved 1223.904 312.4643 410.5357 -0.1100364 0.05796216
Moved 1223.935 299.7482 429.603 -0.1394718 0.1070035
Moved 1223.965 286.5684 444.8043 -0.1699806 0.1461015
Moved 1223.996 275.054 459.1824 -0.1966341 0.1830823
Moved 1224.027 266.6432 468.1424 -0.2161037 0.2061275
Moved 1224.057 258.6693 477.6635 -0.2345619 0.2306158
Moved 1224.088 253.2374 484.3502 -0.2471357 0.2478141
Moved 1224.119 247.7361 492.3959 -0.2598702 0.2685078
Moved 1224.15 242.3271 500.3459 -0.2723911 0.2889554
Moved 1224.181 237.55 507.45 -0.2834492 0.3072273
Moved 1224.211 234.0877 514.3684 -0.2914636 0.3250215
Moved 1224.242 232 518.0135 -0.2962963 0.3343968
Moved 1224.273 230.439 521.561 -0.2999098 0.3435211
Moved 1224.303 228.8811 524.1189 -0.3035159 0.3501
Moved 1224.334 229 525.1806 -0.3032407 0.3528307
Ended 1224.365 229 527 -0.3032407 0.3575102
Began 1224.795 331 317 -0.06712963 -0.1826131
Stationary 1224.826 331 317 -0.06712963 -0.1826131
Stationary 1224.857 331 317 -0.06712963 -0.1826131
Stationary 1224.887 331 317 -0.06712963 -0.1826131
Stationary 1224.918 331 317 -0.06712963 -0.1826131
Stationary 1224.949 331 317 -0.06712963 -0.1826131
Stationary 1224.98 331 317 -0.06712963 -0.1826131
Stationary 1225.01 331 317 -0.06712963 -0.1826131
Stationary 1225.041 331 317 -0.06712963 -0.1826131
Stationary 1225.072 331 317 -0.06712963 -0.1826131
Stationary 1225.103 331 317 -0.06712963 -0.1826131
Stationary 1225.133 331 317 -0.06712963 -0.1826131
Moved 1225.164 321.2611 322.1725 -0.08967345 -0.1693095
Moved 1225.195 318.7911 325.2089 -0.09539098 -0.1614997
Moved 1225.226 315.2505 326.7495 -0.1035867 -0.1575375
Moved 1225.256 310.3982 329.3009 -0.1148189 -0.150975
Moved 1225.287 305.3997 333.6002 -0.1263895 -0.1399171
Moved 1225.318 300.3307 337.6693 -0.1381234 -0.1294514
Moved 1225.349 297.7675 340.2324 -0.1440566 -0.1228591
Moved 1225.379 292.6417 345.3583 -0.1559219 -0.1096753
Moved 1225.41 287 352.5 -0.1689815 -0.09130666
Moved 1225.441 281.9872 358.0128 -0.1805853 -0.07712761
Moved 1225.471 279.5 363 -0.1863426 -0.06430049
Moved 1225.502 276.8902 366.1098 -0.1923839 -0.05630203
Moved 1225.533 275.5 370 -0.1956018 -0.04629637
Moved 1225.564 274.0929 373.8141 -0.198859 -0.03648632
Moved 1225.594 274 376.4534 -0.199074 -0.02969805
Moved 1225.625 273 381.0464 -0.2013889 -0.01788473
Moved 1225.656 273 384.5 -0.2013889 -0.009002057
Moved 1225.687 273 389.776 -0.2013889 0.004567825
Moved 1225.717 273 394.6658 -0.2013889 0.01714459
Moved 1225.748 273 399.1366 -0.2013889 0.02864339
Moved 1225.779 273 400.4111 -0.2013889 0.0319214
Moved 1225.809 280.6612 402.6612 -0.1836546 0.03770883
Moved 1225.84 284.4033 406.4033 -0.1749924 0.04733352
Moved 1225.871 296.5379 414.0253 -0.146903 0.06693737
Moved 1225.902 321.3011 426.5005 -0.08958081 0.09902381
Moved 1225.932 351.5 443 -0.01967594 0.1414608
Moved 1225.963 380.0194 456.5097 0.04634122 0.176208
Moved 1225.994 412.2334 468.1667 0.1209107 0.20619
Moved 1226.025 445.3628 478.727 0.197599 0.2333512
Moved 1226.055 475.1309 487.8864 0.2665067 0.2569095
Moved 1226.086 496.1025 495.0385 0.3150521 0.2753046
Moved 1226.117 513.4225 502.7112 0.3551447 0.2950392
Moved 1226.148 526.5055 508.2527 0.3854294 0.309292
Moved 1226.178 535.5467 511.3867 0.4063581 0.3173524
Moved 1226.209 538.9331 513 0.4141971 0.321502
Moved 1226.24 540.2202 514.2202 0.4171764 0.3246404
Moved 1226.271 541.3297 515.3297 0.4197448 0.327494
Moved 1226.301 541 516 0.4189815 0.329218
Moved 1226.332 528.9958 518.8008 0.3911941 0.3364219
Moved 1226.363 510.7334 520.363 0.3489198 0.3404396
Moved 1226.393 481.2425 521 0.2806539 0.3420781
Moved 1226.424 436.0237 521 0.1759808 0.3420781
Moved 1226.455 385.0801 522 0.05805572 0.3446501
Moved 1226.486 343.1318 522 -0.03904676 0.3446501
Moved 1226.516 314.1446 522 -0.1061468 0.3446501
Moved 1226.547 291.3761 522 -0.1588515 0.3446501
Moved 1226.578 273.3905 522 -0.2004849 0.3446501
Moved 1226.609 256.0128 522 -0.2407112 0.3446501
Moved 1226.639 240.5882 522 -0.2764162 0.3446501
Moved 1226.67 228.205 522 -0.305081 0.3446501
Moved 1226.701 215.5 524.5 -0.3344907 0.3510802
Moved 1226.732 207.8615 526 -0.3521726 0.3549381
Moved 1226.762 200.832 527.584 -0.3684446 0.3590124
Moved 1226.793 196.343 528 -0.3788355 0.3600822
Moved 1226.824 193.6401 528 -0.3850923 0.3600822
Moved 1226.854 192 528 -0.3888888 0.3600822
Moved 1226.885 190.794 528 -0.3916806 0.3600822
Moved 1226.916 191 523.0786 -0.3912037 0.3474243
Moved 1226.947 210.1429 505.0952 -0.3468915 0.3011707
Moved 1226.977 229.2436 488.7564 -0.3026769 0.259147
Moved 1227.008 255.7778 464.5657 -0.2412552 0.196928
Moved 1227.039 282.2146 444.9589 -0.1800587 0.1464991
Moved 1227.07 313.8531 422.7171 -0.1068216 0.08929284
Moved 1227.1 334.6566 406.7575 -0.05866517 0.04824454
Moved 1227.131 353.8043 388.1957 -0.01434192 0.0005033673
Moved 1227.162 371.0843 372.3012 0.02565811 -0.04037755
Moved 1227.193 389.344 352.5987 0.06792585 -0.09105282
Moved 1227.223 400.9893 339.4128 0.09488276 -0.1249672
Moved 1227.254 408.3109 328.3782 0.1118307 -0.1533482
Moved 1227.285 412.3427 320.9718 0.1211637 -0.1723977
Moved 1227.315 415.9931 313.0207 0.1296137 -0.192848
