I can still feel your presence
Moved 1139.869 200 400.5 -0.3703704 0.03215016
Moved 1139.9 200 401.4522 -0.3703704 0.03459923
Stationary 1139.931 200 401 -0.3703704 0.03343609
Moved 1139.962 225 390.5 -0.3125 0.006429962
Moved 1139.992 259.0353 384.4911 -0.2337146 -0.009024859
Moved 1140.023 286.3439 375.6625 -0.1705003 -0.0317324
Moved 1140.054 307.9406 367.4708 -0.1205078 -0.05280145
Moved 1140.084 329.0845 358.2374 -0.07156372 -0.0765499
Moved 1140.115 347.1975 349.9012 -0.02963538 -0.0979907
Moved 1140.146 365.8892 337.6506 0.01363248 -0.1294996
Moved 1140.177 379.1246 329.5253 0.04426986 -0.150398
Moved 1140.207 391.9744 320.8154 0.07401477 -0.1728
Moved 1140.238 403.1419 309.858 0.09986559 -0.2009825
Moved 1140.269 411.5493 301.4507 0.1193271 -0.2226063
Moved 1140.3 418.4725 294.5275 0.1353529 -0.2404128
Moved 1140.33 423.5881 288.1179 0.1471947 -0.2568985
Moved 1140.361 427 285 0.1550926 -0.2649178
Moved 1140.392 429.0776 282.9224 0.1599018 -0.2702613
Moved 1140.422 431.5 279.5 0.1655093 -0.2790638
Moved 1140.453 432.3327 278.6674 0.1674367 -0.2812054
Moved 1140.484 433.2338 277.7662 0.1695227 -0.2835233
Moved 1140.515 434.2021 276.7979 0.1717642 -0.2860137
Moved 1140.546 434 275.8582 0.1712963 -0.2884308
Moved 1140.576 435 274.5 0.1736111 -0.2919239
Moved 1140.607 435 274 0.1736111 -0.2932099
Stationary 1140.638 435 274 0.1736111 -0.2932099
Moved 1140.668 436.3297 272.6702 0.1766892 -0.2966301
Moved 1140.699 436 272 0.1759259 -0.2983539
Ended 1140.73 436 272 0.1759259 -0.2983539
Began 1141.406 323 499 -0.08564815 0.2854938
Stationary 1141.437 323 499 -0.08564815 0.2854938
Stationary 1141.468 323 499 -0.08564815 0.2854938
Stationary 1141.498 323 499 -0.08564815 0.2854938
Stationary 1141.529 323 499 -0.08564815 0.2854938
Stationary 1141.56 323 499 -0.08564815 0.2854938
Stationary 1141.591 323 499 -0.08564815 0.2854938
Stationary 1141.621 323 499 -0.08564815 0.2854938
Stationary 1141.652 323 499 -0.08564815 0.2854938
Stationary 1141.683 323 499 -0.08564815 0.2854938
Stationary 1141.714 323 499 -0.08564815 0.2854938
Stationary 1141.744 323 499 -0.08564815 0.2854938
Stationary 1141.775 323 499 -0.08564815 0.2854938
Stationary 1141.806 323 499 -0.08564815 0.2854938
Stationary 1141.837 323 499 -0.08564815 0.2854938
Stationary 1141.867 323 499 -0.08564815 0.2854938
Stationary 1141.898 323 499 -0.08564815 0.2854938
Stationary 1141.929 323 499 -0.08564815 0.2854938
Stationary 1141.959 323 499 -0.08564815 0.2854938
Stationary 1141.99 323 499 -0.08564815 0.2854938
Stationary 1142.021 323 499 -0.08564815 0.2854938
Stationary 1142.052 323 499 -0.08564815 0.2854938
Stationary 1142.082 323 499 -0.08564815 0.2854938
Stationary 1142.113 323 499 -0.08564815 0.2854938
Stationary 1142.144 323 499 -0.08564815 0.2854938
Stationary 1142.175 323 499 -0.08564815 0.2854938
Stationary 1142.205 323 499 -0.08564815 0.2854938
Stationary 1142.236 323 499 -0.08564815 0.2854938
Stationary 1142.267 323 499 -0.08564815 0.2854938
Stationary 1142.298 323 499 -0.08564815 0.2854938
Stationary 1142.328 323 499 -0.08564815 0.2854938
Stationary 1142.359 323 499 -0.08564815 0.2854938
Stationary 1142.39 323 499 -0.08564815 0.2854938
Stationary 1142.421 323 499 -0.08564815 0.2854938
Stationary 1142.451 323 499 -0.08564815 0.2854938
Stationary 1142.482 323 499 -0.08564815 0.2854938
Stationary 1142.513 323 499 -0.08564815 0.2854938
Stationary 1142.543 323 499 -0.08564815 0.2854938
Stationary 1142.574 323 499 -0.08564815 0.2854938
Stationary 1142.605 323 499 -0.08564815 0.2854938
Stationary 1142.636 323 499 -0.08564815 0.2854938
Stationary 1142.667 323 499 -0.08564815 0.2854938
Ended 1142.697 323 499 -0.08564815 0.2854938
Backspace 1143.804
Began 1145.033 481 464 0.2800926 0.1954732
Stationary 1145.064 481 464 0.2800926 0.1954732
Stationary 1145.095 481 464 0.2800926 0.1954732
Stationary 1145.125 481 464 0.2800926 0.1954732
Stationary 1145.156 481 464 0.2800926 0.1954732
Stationary 1145.187 481 464 0.2800926 0.1954732
Stationary 1145.218 481 464 0.2800926 0.1954732
Stationary 1145.248 481 464 0.2800926 0.1954732
Moved 1145.279 470.6056 464 0.2560316 0.1954732
Stationary 1145.31 470.8341 464 0.2565604 0.1954732
Moved 1145.341 469.9229 464 0.2544512 0.1954732
Moved 1145.371 468.8002 464 0.2518523 0.1954732
Moved 1145.402 466.984 464 0.2476483 0.1954732
Moved 1145.433 465.4257 464 0.244041 0.1954732
Moved 1145.464 463.9391 464 0.2405997 0.1954732
Moved 1145.494 462.8261 464 0.2380233 0.1954732
Stationary 1145.525 462.8261 464 0.2380233 0.1954732
Moved 1145.556 461.7786 464 0.2355986 0.1954732
Moved 1145.587 461 472.0213 0.2337964 0.216104
Moved 1145.617 461 474.2797 0.2337964 0.2219127
Moved 1145.648 461 477.6402 0.2337964 0.230556
Moved 1145.679 461 481.7612 0.2337964 0.2411552
Moved 1145.709 461 485.9385 0.2337964 0.2518995
Moved 1145.74 461 495.5 0.2337964 0.2764916
Moved 1145.771 469.5514 499.327 0.2535911 0.2863348
Moved 1145.802 473.6457 505.9685 0.2630688 0.3034169
Moved 1145.833 476.8713 510.8713 0.2705354 0.316027
Moved 1145.863 478 514.1275 0.2731481 0.3244019
Moved 1145.894 479.4001 516.8002 0.2763891 0.331276
Moved 1145.925 481.2238 519.2238 0.2806105 0.3375096
Moved 1145.955 482 521.7712 0.2824074 0.3440616
Moved 1145.986 482 522.5 0.2824074 0.3459361
Moved 1146.017 483 524.5409 0.2847222 0.3511853
Moved 1146.048 484 525 0.287037 0.3523662
Moved 1146.078 484 526.3618 0.287037 0.3558688
Stationary 1146.109 484 526 0.287037 0.3549381
Ended 1146.14 484 526 0.287037 0.3549381
Began 1146.939 278 238 -0.1898148 -0.3858025
Stationary 1146.97 278 238 -0.1898148 -0.3858025
Stationary 1147 278 238 -0.1898148 -0.3858025
Stationary 1147.031 278 238 -0.1898148 -0.3858025
Stationary 1147.062 278 238 -0.1898148 -0.3858025
Stationary 1147.093 278 238 -0.1898148 -0.3858025
Stationary 1147.124 278 238 -0.1898148 -0.3858025
Stationary 1147.154 278 238 -0.1898148 -0.3858025
Stationary 1147.185 278 238 -0.1898148 -0.3858025
Stationary 1147.216 278 238 -0.1898148 -0.3858025
Stationary 1147.246 278 238 -0.1898148 -0.3858025
Stationary 1147.277 278 238 -0.1898148 -0.3858025
Stationary 1147.308 278 238 -0.1898148 -0.3858025
Stationary 1147.339 278 238 -0.1898148 -0.3858025
Stationary 1147.369 278 238 -0.1898148 -0.3858025
Stationary 1147.4 278 238 -0.1898148 -0.3858025
Stationary 1147.431 278 238 -0.1898148 -0.3858025
Stationary 1147.462 278 238 -0.1898148 -0.3858025
Stationary 1147.492 278 238 -0.1898148 -0.3858025
Stationary 1147.523 278 238 -0.1898148 -0.3858025
Moved 1147.554 289.735 244.9399 -0.1626505 -0.3679529
Moved 1147.585 293.8338 251.8337 -0.1531626 -0.3502219
Moved 1147.615 296.9667 255.9335 -0.1459103 -0.3396774
Moved 1147.646 299.2003 259.4005 -0.1407401 -0.3307601
Moved 1147.677 301.7353 263.4706 -0.1348719 -0.3202915
Moved 1147.708 304.292 268.584 -0.1289537 -0.3071398
Moved 1147.738 305.8263 273.6525 -0.1254022 -0.2941036
Moved 1147.769 306 278.2081 -0.125 -0.2823866
Moved 1147.8 306 283.2914 -0.125 -0.2693122
Moved 1147.83 306 288.3683 -0.125 -0.2562543
Moved 1147.861 306 293.1885 -0.125 -0.2438568
Moved 1147.892 294.0751 298.9249 -0.1526038 -0.2291028
Moved 1147.923 285.3766 306.6234 -0.1727394 -0.209302
Moved 1147.953 275.6094 313.293 -0.1953487 -0.1921478
Moved 1147.984 265.45 319.275 -0.2188656 -0.1767619
Moved 1148.015 255.7456 325.5526 -0.2413296 -0.1606158
Moved 1148.046 236.6389 338.0167 -0.2855581 -0.128558
Moved 1148.076 226.0611 345.7042 -0.3100438 -0.1087857
Moved 1148.107 222.4861 348.0092 -0.3183191 -0.1028569
Moved 1148.138 215.4721 352.5279 -0.3345553 -0.09123491
Moved 1148.169 209.3765 356.6235 -0.3486654 -0.08070102
Moved 1148.199 204.2673 361.7327 -0.3604925 -0.06755994
Moved 1148.23 199.1641 366.8359 -0.3723053 -0.05443455
Moved 1148.261 195.7029 371.2971 -0.3803175 -0.04296016
Moved 1148.292 192.8055 377.5837 -0.3870244 -0.02679095
Moved 1148.322 191.2577 384.2269 -0.3906072 -0.009704479
Moved 1148.353 190 389.5772 -0.3935185 0.004056569
Moved 1148.384 189 392.5637 -0.3958333 0.01173789
Moved 1148.414 189 397.2203 -0.3958333 0.02371462
Moved 1148.445 189 399.6553 -0.3958333 0.02997747
Moved 1148.476 189 402.1966 -0.3958333 0.03651379
Moved 1148.507 198.3532 402 -0.3741824 0.03600815
Moved 1148.537 222.9587 394.033 -0.3172253 0.01551691
Moved 1148.568 248.4484 382.2758 -0.2582212 -0.01472285
Moved 1148.599 272.808 368.4614 -0.2018333 -0.05025377
Moved 1148.63 288.9669 354.2789 -0.1644284 -0.08673114
Moved 1148.66 311.2421 334.6316 -0.1128656 -0.1372645
Moved 1148.691 330.0473 320.3881 -0.06933501 -0.1738991
Moved 1148.722 349.1793 302.0565 -0.02504786 -0.2210481
Moved 1148.753 362 290.5 0.004629592 -0.2507717
Moved 1148.783 372.2509 281.8119 0.0283585 -0.2731176
Moved 1148.814 380.5 274.5 0.04745374 -0.2919239
Moved 1148.845 383.7066 273.0978 0.05487631 -0.2955306
Moved 1148.875 388.2029 269.8986 0.06528447 -0.3037589
Moved 1148.906 392.3934 267.3033 0.07498463 -0.3104338
Moved 1148.937 395.2538 264.7462 0.081606 -0.3170108
Moved 1148.968 398.8038 261.1962 0.0898237 -0.3261416
Moved 1148.998 402.0628 257.9373 0.09736756 -0.3345236
Moved 1149.029 404.6258 253.3741 0.1033004 -0.34626
Moved 1149.06 407.1759 249.8241 0.1092035 -0.3553908
Moved 1149.091 409.5 247.5 0.1145834 -0.3613684
Moved 1149.121 410.9726 246.0273 0.1179922 -0.3651561
Moved 1149.152 411 244.7471 0.1180555 -0.3684489
Moved 1149.183 413.0238 243.9762 0.1227404 -0.3704316
Stationary 1149.214 413.0238 243.9762 0.1227404 -0.3704316
Moved 1149.244 414 242.142 0.125 -0.3751493
Moved 1149.275 415.3668 242 0.1281639 -0.3755144
Moved 1149.306 415 241 0.1273148 -0.3780865
Ended 1149.337 415 241 0.1273148 -0.3780865
Began 1149.675 215 426 -0.3356481 0.09773654
Stationary 1149.705 215 426 -0.3356481 0.09773654
Stationary 1149.736 215 426 -0.3356481 0.09773654
Stationary 1149.767 215 426 -0.3356481 0.09773654
Stationary 1149.798 215 426 -0.3356481 0.09773654
Stationary 1149.828 215 426 -0.3356481 0.09773654
Stationary 1149.859 215 426 -0.3356481 0.09773654
Stationary 1149.89 215 426 -0.3356481 0.09773654
Stationary 1149.921 215 426 -0.3356481 0.09773654
Stationary 1149.951 215 426 -0.3356481 0.09773654
Stationary 1149.982 215 426 -0.3356481 0.09773654
Moved 1150.013 224.0153 426 -0.3147794 0.09773654
Stationary 1150.044 224.0153 426 -0.3147794 0.09773654
Moved 1150.074 225.156 426 -0.3121388 0.09773654
Moved 1150.105 226.1504 426 -0.3098371 0.09773654
Moved 1150.136 227.0066 426 -0.3078551 0.09773654
Stationary 1150.167 227.0066 426 -0.3078551 0.09773654
Moved 1150.197 229.8142 426 -0.3013559 0.09773654
Moved 1150.228 231.1791 426 -0.2981964 0.09773654
Moved 1150.259 236.1797 413.6405 -0.286621 0.06594776
Moved 1150.29 237.0959 410.7122 -0.2845002 0.05841608
Moved 1150.32 239.6719 405.3281 -0.2785373 0.04456818
Moved 1150.351 241.2149 400.5703 -0.2749656 0.03233081
Moved 1150.382 241.7621 398.2379 -0.2736988 0.02633181
Moved 1150.412 242 395.9881 -0.2731481 0.02054544
Moved 1150.443 243 394.5 -0.2708333 0.01671807
Moved 1150.474 244.0345 395 -0.2684386 0.01800408
Moved 1150.505 244.6475 395 -0.2670197 0.01800408
Moved 1150.535 247.819 395 -0.2596781 0.01800408
Moved 1150.566 253.8577 408.7155 -0.2456997 0.05328041
Moved 1150.597 265.8806 425.8089 -0.2178691 0.09724502
Moved 1150.628 278.0942 443.6649 -0.1895968 0.1431708
Moved 1150.658 288.2502 457.1002 -0.1660875 0.1777268
Moved 1150.689 300.7543 471.7543 -0.1371429 0.2154172
Moved 1150.72 313.4515 488.2322 -0.1077511 0.2577988
Moved 1150.751 322.7548 501.1935 -0.08621584 0.2911354
Moved 1150.781 331.2923 510.0565 -0.06645292 0.3139312
Moved 1150.812 338.7502 516.7502 -0.04918948 0.3311475
Moved 1150.843 342.8004 520.8004 -0.03981392 0.3415647
Moved 1150.874 346.3432 524.3432 -0.03161296 0.3506769
Moved 1150.904 350.3307 526.6653 -0.02238274 0.3566495
Moved 1150.935 355.1977 529.0988 -0.01111651 0.3629084
Moved 1150.966 358.6406 530 -0.003146827 0.3652262
Moved 1150.996 362.3668 531 0.00547866 0.3677982
Moved 1151.027 364.5 532 0.01041671 0.3703703
Moved 1151.058 368.0002 532 0.01851886 0.3703703
Moved 1151.089 374.5 532 0.03356477 0.3703703
Moved 1151.119 386.5138 532 0.0613746 0.3703703
Moved 1151.15 399.5 532 0.09143522 0.3703703
Moved 1151.181 416.0922 524.1297 0.1298431 0.3501278
Moved 1151.212 434.0739 519.1218 0.1714674 0.3372473
Moved 1151.242 447.7955 514.1022 0.2032304 0.324337
Moved 1151.273 460 509 0.2314815 0.3112139
Moved 1151.304 467.601 506.1995 0.2490764 0.3040111
Moved 1151.335 475.0658 505 0.2663561 0.3009258
Moved 1151.365 479.8141 502.093 0.2773474 0.2934489
Moved 1151.396 484.8817 499.5591 0.289078 0.2869319
Moved 1151.427 489.3762 497.3119 0.2994819 0.2811519
Moved 1151.458 494.4739 493.7631 0.3112822 0.2720242
Moved 1151.488 500.5582 489.4418 0.3253663 0.2609098
Moved 1151.519 505.6589 484.3411 0.3371733 0.2477907
Moved 1151.55 509 479.5 0.3449074 0.2353394
Moved 1151.58 517.2905 467.6126 0.3640984 0.2047649
Moved 1151.611 521.286 457.785 0.3733472 0.1794882
Moved 1151.642 526.352 447.296 0.385074 0.1525101
Moved 1151.673 531.9003 434.7493 0.3979173 0.1202398
Moved 1151.703 537.0105 422.9789 0.4097466 0.08996633
Moved 1151.734 539.559 413.323 0.4156458 0.06513109
Moved 1151.765 542.1194 405.7613 0.4215726 0.04568225
Moved 1151.796 544.3508 398.9474 0.4267381 0.02815698
Moved 1151.826 545 394.1934 0.4282407 0.01592934
Moved 1151.857 546 389.09 0.4305556 0.002803567
Moved 1151.888 547 386.9888 0.4328704 -0.00260098
Moved 1151.919 548 383 0.4351853 -0.01286016
Moved 1151.949 548 382.1512 0.4351853 -0.01504309
Moved 1151.98 548 380.8755 0.4351853 -0.01832428
Moved 1152.011 549.5 380 0.4386574 -0.02057613
Ended 1152.042 549.5 380 0.4386574 -0.02057613
Began 1152.349 289 388 -0.1643519 -3.924585E-08
Stationary 1152.38 289 388 -0.1643519 -3.924585E-08
Stationary 1152.41 289 388 -0.1643519 -3.924585E-08
Stationary 1152.441 289 388 -0.1643519 -3.924585E-08
Stationary 1152.472 289 388 -0.1643519 -3.924585E-08
Stationary 1152.503 289 388 -0.1643519 -3.924585E-08
Stationary 1152.533 289 388 -0.1643519 -3.924585E-08
Stationary 1152.564 289 388 -0.1643519 -3.924585E-08
Stationary 1152.595 289 388 -0.1643519 -3.924585E-08
Stationary 1152.626 289 388 -0.1643519 -3.924585E-08
Moved 1152.656 300.9941 388 -0.1365876 -3.924585E-08
Moved 1152.687 300.5 388 -0.1377315 -3.924585E-08
Moved 1152.718 301.818 388 -0.1346806 -3.924585E-08
Moved 1152.749 303.1845 388 -0.1315174 -3.924585E-08
Moved 1152.779 304.3322 388 -0.1288605 -3.924585E-08
Moved 1152.81 305.1013 388 -0.1270803 -3.924585E-08
Moved 1152.841 307.7608 388 -0.1209241 -3.924585E-08
Moved 1152.871 310.3055 388 -0.1150335 -3.924585E-08
Moved 1152.902 312.8488 388 -0.1091463 -3.924585E-08
Moved 1152.933 314.1184 388 -0.1062073 -3.924585E-08
Moved 1152.964 316.6323 388 -0.1003881 -3.924585E-08
Moved 1152.995 318.0952 388 -0.09700195 -3.924585E-08
Moved 1153.025 319.331 388 -0.09414122 -3.924585E-08
Moved 1153.056 320.0921 388 -0.0923794 -3.924585E-08
Stationary 1153.087 320 388 -0.09259259 -3.924585E-08
Moved 1153.117 321.331 388 -0.08951157 -3.924585E-08
Moved 1153.148 322.1017 388 -0.08772746 -3.924585E-08
Stationary 1153.179 322 388 -0.08796295 -3.924585E-08
Moved 1153.21 323.0553 388 -0.08552004 -3.924585E-08
Stationary 1153.24 323.0553 388 -0.08552004 -3.924585E-08
Stationary 1153.271 323.0553 388 -0.08552004 -3.924585E-08
Stationary 1153.302 323 388 -0.08564815 -3.924585E-08
Moved 1153.333 311.2718 403.2125 -0.1127967 0.03912674
Moved 1153.363 305.4633 417.9189 -0.1262423 0.07695182
Moved 1153.394 297.826 433.348 -0.1439213 0.1166357
Moved 1153.425 290.1153 447.6541 -0.1617701 0.1534311
Moved 1153.456 283.3204 459.1326 -0.177499 0.1829542
Moved 1153.486 279.2255 469.0981 -0.186978 0.2085855
Moved 1153.517 274.3591 480.6022 -0.1982428 0.2381742
Moved 1153.548 271.1337 489.5989 -0.205709 0.2613139
Moved 1153.578 268.885 497.345 -0.2109143 0.281237
Moved 1153.609 267 503.3222 -0.2152778 0.2966106
Moved 1153.64 266 507.1989 -0.2175926 0.3065814
Moved 1153.671 264.2479 510.7521 -0.2216484 0.3157203
Moved 1153.701 263.027 512.973 -0.2244745 0.3214326
Moved 1153.732 263 514.2602 -0.2245371 0.3247432
Moved 1153.763 262 516 -0.2268519 0.329218
Moved 1153.794 262 517.6138 -0.2268519 0.3333688
Moved 1153.824 260.5 518 -0.2303241 0.3343621
Moved 1153.855 261 519 -0.2291666 0.3369341
Moved 1153.886 260.0436 520 -0.2313805 0.3395061
Stationary 1153.917 260 520 -0.2314815 0.3395061
Moved 1153.947 260 521 -0.2314815 0.3420781
Stationary 1153.978 260 521 -0.2314815 0.3420781
Stationary 1154.009 260 521 -0.2314815 0.3420781
Stationary 1154.04 260 521 -0.2314815 0.3420781
Stationary 1154.07 260 521 -0.2314815 0.3420781
Moved 1154.101 281.0885 507.1292 -0.1826654 0.3064022
Moved 1154.132 304.2918 493.4772 -0.1289542 0.2712889
Moved 1154.162 331.0059 481.7977 -0.06711598 0.2412491
Moved 1154.193 348.9682 469.8799 -0.02553667 0.2105963
Moved 1154.224 378.2813 453.3011 0.04231791 0.1679554
Moved 1154.255 395.9819 444.009 0.08329133 0.144056
Moved 1154.285 419.0911 434.1636 0.136785 0.1187334
Moved 1154.316 436.3393 428.3316 0.1767114 0.1037335
Moved 1154.347 453.9356 420.0215 0.2174435 0.0823597
Moved 1154.378 469 412.5 0.2523148 0.06301432
Moved 1154.408 486.9496 403.5251 0.2938649 0.03993093
Moved 1154.439 497.157 398.4215 0.317493 0.02680425
Moved 1154.47 508.6888 392.1556 0.3441871 0.01068814
Moved 1154.501 517.8384 388.0807 0.3653668 0.0002076106
Moved 1154.531 525.0085 384.9971 0.3819642 -0.007723506
Moved 1154.562 531.5908 381.803 0.397201 -0.01593868
Moved 1154.593 537.6241 378.1879 0.4111668 -0.02523681
Moved 1154.624 541.3711 375.6289 0.4198405 -0.03181873
Moved 1154.654 543.9258 375 0.4257541 -0.03343629
Moved 1154.685 546.166 373.834 0.4309397 -0.03643515
Moved 1154.716 547.5 372.5 0.4340278 -0.03986633
Ended 1154.746 547 373 0.4328704 -0.03858032
Began 1155.177 360 519 0 0.3369341
Stationary 1155.208 360 519 0 0.3369341
Stationary 1155.238 360 519 0 0.3369341
Stationary 1155.269 360 519 0 0.3369341
Stationary 1155.3 360 519 0 0.3369341
Stationary 1155.331 360 519 0 0.3369341
Stationary 1155.361 360 519 0 0.3369341
Stationary 1155.392 360 519 0 0.3369341
Stationary 1155.423 360 519 0 0.3369341
Stationary 1155.453 360 519 0 0.3369341
Stationary 1155.484 360 519 0 0.3369341
Stationary 1155.515 360 519 0 0.3369341
Stationary 1155.546 360 519 0 0.3369341
Stationary 1155.576 360 519 0 0.3369341
Stationary 1155.607 360 519 0 0.3369341
Stationary 1155.638 360 519 0 0.3369341
Stationary 1155.669 360 519 0 0.3369341
Stationary 1155.699 360 519 0 0.3369341
Stationary 1155.73 360 519 0 0.3369341
Moved 1155.761 372.5446 519 0.02903849 0.3369341
Moved 1155.792 381.1627 509.2872 0.04898767 0.3119525
Moved 1155.822 393.7312 505.1344 0.07808149 0.3012715
Moved 1155.853 405.4059 500.0376 0.1051063 0.2881625
Moved 1155.884 418.3797 496.5401 0.1351382 0.2791669
Moved 1155.915 432.4055 492.4378 0.1676055 0.2686157
Moved 1155.945 444.3143 491 0.195172 0.2649176
Moved 1155.976 455.514 488.6215 0.2210973 0.2588001
Moved 1156.007 464.9698 489 0.2429858 0.2597736
Moved 1156.037 475.577 489 0.2675392 0.2597736
Moved 1156.068 484.7557 489 0.2887863 0.2597736
Moved 1156.099 492.6959 489 0.3071664 0.2597736
Moved 1156.13 499.167 489 0.3221459 0.2597736
