electric cars need big fuel cells
Basic
0.6 0.6
432 388.8
Moved 1427.862 250.9818 409 -0.252357 0.05401234
Moved 1427.893 243.3987 409 -0.2699104 0.05401234
Moved 1427.924 237.5365 409 -0.2834804 0.05401234
Moved 1427.955 231.8127 409 -0.29673 0.05401234
Moved 1427.985 227.5296 409 -0.3066444 0.05401234
Moved 1428.016 223.9662 409 -0.3148932 0.05401234
Moved 1428.047 221.1104 409 -0.3215036 0.05401234
Moved 1428.078 218.5 409 -0.3275463 0.05401234
Moved 1428.108 217.9046 409 -0.3289245 0.05401234
Moved 1428.139 217 400.837 -0.3310185 0.03301687
Moved 1428.17 216 401 -0.3333333 0.03343609
Moved 1428.2 214.5342 401 -0.3367263 0.03343609
Moved 1428.231 215 400 -0.3356481 0.03086416
Stationary 1428.262 215 400 -0.3356481 0.03086416
Stationary 1428.293 215 400 -0.3356481 0.03086416
Ended 1428.323 215 400 -0.3356481 0.03086416
PhraseEnd 1429.921
