in sharp contrast to your words
Moved 1337.264 412.8871 452.1229 0.1224238 0.1649251
Moved 1337.294 437.8577 479.0721 0.1802263 0.234239
Moved 1337.325 464.8211 504.8569 0.2426415 0.3005577
Moved 1337.356 486.5777 520.0444 0.293004 0.3396204
Moved 1337.386 510.469 536.3126 0.3483078 0.3814624
Moved 1337.417 532.5452 546.7726 0.3994102 0.4083656
Moved 1337.448 544.3848 553.3848 0.4268167 0.4253724
Moved 1337.479 548.6337 554 0.436652 0.4269547
Moved 1337.509 552.5142 554 0.4456347 0.4269547
Moved 1337.54 541.7906 514.9765 0.4208115 0.3265856
Moved 1337.571 474.4796 397.449 0.2649991 0.02430304
Moved 1337.601 440.5582 322.4187 0.1864772 -0.1686762
Moved 1337.632 434.6376 286.8254 0.1727722 -0.2602226
Moved 1337.663 433.4409 261.0859 0.170002 -0.3264251
Moved 1337.694 431.9184 244.4291 0.1664779 -0.3692667
Moved 1337.724 429.0555 229.2775 0.1598506 -0.408237
Moved 1337.755 428 221.3604 0.1574074 -0.4286
Moved 1337.786 425.5 217 0.1516204 -0.4398148
Moved 1337.816 421.4709 215 0.1422938 -0.4449589
Moved 1337.847 392.0631 235.6819 0.07422011 -0.3917648
Moved 1337.878 354.6853 285.4459 -0.0123026 -0.2637709
Moved 1337.909 332.533 324.934 -0.06358097 -0.162207
Moved 1337.939 316.6984 368.9421 -0.1002353 -0.04901737
Moved 1337.97 310.7005 401.9952 -0.1141193 0.03599591
Moved 1338.001 308 432.6195 -0.1203704 0.1147621
Moved 1338.031 307 454.8007 -0.1226852 0.1718123
Moved 1338.062 307 472.771 -0.1226852 0.2180323
Moved 1338.093 307 488.1487 -0.1226852 0.257584
Moved 1338.124 313.8922 498.9384 -0.106731 0.2853354
Moved 1338.154 316.8547 505.5642 -0.09987329 0.302377
Moved 1338.185 318.7246 508.7245 -0.09554495 0.3105055
Moved 1338.216 320 511 -0.09259259 0.3163579
Moved 1338.246 321 512 -0.09027779 0.31893
Moved 1338.277 322.5 513 -0.08680557 0.321502
Moved 1338.308 322 513 -0.08796295 0.321502
Stationary 1338.339 322 513 -0.08796295 0.321502
Moved 1338.369 308.77 513 -0.1185879 0.321502
Moved 1338.4 292.9249 503.6416 -0.1552665 0.297432
Moved 1338.431 278.794 497.897 -0.1879767 0.2826569
Moved 1338.461 270.2333 494.8222 -0.2077933 0.2747484
Moved 1338.492 265.0658 493 -0.2197552 0.2700616
Moved 1338.523 260.6643 490 -0.2299436 0.2623456
Moved 1338.554 257.7866 487.7866 -0.236605 0.2566528
Moved 1338.584 251.8363 483.8362 -0.2503791 0.2464923
Moved 1338.615 241.6288 474.036 -0.2740073 0.221286
Moved 1338.646 223.8095 454.3537 -0.3152558 0.1706628
Moved 1338.677 210.9195 433.8551 -0.3450938 0.11794
Moved 1338.707 194.6991 408.0486 -0.382641 0.05156521
Moved 1338.738 186.7393 393.2322 -0.4010664 0.01345721
Moved 1338.769 180.3715 377.4859 -0.4158068 -0.02704251
Moved 1338.799 175.8534 362.267 -0.4262652 -0.06618562
Moved 1338.83 175 351.9451 -0.4282407 -0.09273379
Moved 1338.861 175 347.1031 -0.4282407 -0.1051874
Moved 1338.891 175 344.5 -0.4282407 -0.1118828
Moved 1338.922 185.6268 339.6716 -0.4036416 -0.1243014
Moved 1338.953 194.7547 334.6227 -0.3825122 -0.1372873
Moved 1338.984 206.2529 334 -0.355896 -0.1388889
Moved 1339.014 218.0025 334 -0.3286978 -0.1388889
Moved 1339.045 233.342 348.342 -0.2931898 -0.1020009
Moved 1339.076 259.0982 374.0983 -0.2335689 -0.03575549
Moved 1339.106 282.5959 403.0519 -0.1791761 0.0387136
Moved 1339.137 296.3074 424.179 -0.1474366 0.09305283
Moved 1339.168 312.9803 450.1724 -0.1088419 0.1599084
Moved 1339.199 324.79 464.79 -0.08150467 0.197505
Moved 1339.229 332.002 476.0026 -0.06481032 0.2263441
Moved 1339.26 336.875 484.6249 -0.05353018 0.2485207
Moved 1339.291 339.7442 490.4884 -0.04688844 0.2636018
Moved 1339.321 341.6205 493.6205 -0.0425452 0.2716575
Moved 1339.352 342 495.1409 -0.04166668 0.275568
Moved 1339.383 342 496.374 -0.04166668 0.2787396
Ended 1339.414 342 496 -0.04166668 0.2777777
Began 1339.721 336 477 -0.05555556 0.2289094
Stationary 1339.752 336 477 -0.05555556 0.2289094
Stationary 1339.782 336 477 -0.05555556 0.2289094
Moved 1339.813 330.1856 477 -0.06901488 0.2289094
Moved 1339.844 325.5 477 -0.07986113 0.2289094
Moved 1339.874 324 487.579 -0.08333336 0.2561187
Moved 1339.905 322 491.3226 -0.08796295 0.2657472
Moved 1339.936 320.2971 498.5147 -0.09190496 0.2842456
Moved 1339.966 320 508.3232 -0.09259259 0.3094731
Moved 1339.997 320 516.3032 -0.09259259 0.3299979
Moved 1340.028 320 520.6069 -0.09259259 0.3410671
Moved 1340.059 320 522.8103 -0.09259259 0.3467342
Moved 1340.089 320 524.2432 -0.09259259 0.3504196
Moved 1340.12 320 526.5501 -0.09259259 0.3563531
Moved 1340.151 320 528.0428 -0.09259259 0.3601924
Moved 1340.182 326.8092 529 -0.07683063 0.3626543
Moved 1340.212 337.2298 531.8459 -0.05270879 0.369974
Moved 1340.243 357.0474 532 -0.006834716 0.3703703
Moved 1340.274 373.4544 532 0.03114452 0.3703703
Moved 1340.304 392.7617 532 0.07583738 0.3703703
Moved 1340.335 414.906 523.0134 0.1270973 0.3472567
Moved 1340.366 427.6397 522 0.1565735 0.3446501
Moved 1340.396 435.2877 522 0.174277 0.3446501
Moved 1340.427 440.6144 521 0.1866075 0.3420781
Moved 1340.458 445.1743 520 0.1971628 0.3395061
Moved 1340.489 447.7169 519.2831 0.2030484 0.3376622
Moved 1340.519 450.5888 519 0.2096963 0.3369341
Moved 1340.55 456.3612 517.5463 0.2230584 0.333195
Moved 1340.581 470.9817 517 0.2569021 0.33179
Moved 1340.611 485.1777 517 0.2897633 0.33179
Moved 1340.642 500.5225 517 0.3252836 0.33179
Moved 1340.673 512.764 517 0.3536204 0.33179
Ended 1340.704 521.0522 517 0.3728061 0.33179
Began 1341.011 324 448 -0.08333336 0.1543209
Stationary 1341.042 324 448 -0.08333336 0.1543209
Moved 1341.072 309.7065 448 -0.1164202 0.1543209
Moved 1341.103 290.0295 448 -0.1619688 0.1543209
Moved 1341.134 278.2776 448 -0.1891722 0.1543209
Moved 1341.164 268.3733 448 -0.2120988 0.1543209
Moved 1341.195 263.3159 448 -0.2238059 0.1543209
Moved 1341.226 261.8812 448 -0.2271269 0.1543209
Moved 1341.256 260.7021 448 -0.2298562 0.1543209
Stationary 1341.287 260.7021 448 -0.2298562 0.1543209
Moved 1341.318 275.3475 460.478 -0.1959548 0.1864146
Moved 1341.349 295.3658 470.1829 -0.1496161 0.2113757
Moved 1341.379 339.4874 483.0731 -0.0474828 0.2445294
Moved 1341.41 376.7512 491.2919 0.03877581 0.2656684
Moved 1341.441 406.1043 495.0174 0.106723 0.2752504
Moved 1341.472 432.6531 498.517 0.1681784 0.2842515
Moved 1341.502 457.493 501 0.2256783 0.2906378
Moved 1341.533 484.294 503 0.2877176 0.2957818
Moved 1341.564 499.2718 504 0.3223883 0.2983539
Moved 1341.594 511.7114 504 0.3511838 0.2983539
Moved 1341.625 521.6492 504 0.3741879 0.2983539
Moved 1341.656 529.8421 504 0.393153 0.2983539
Moved 1341.687 534.9438 504 0.4049625 0.2983539
Moved 1341.717 536 504 0.4074074 0.2983539
Stationary 1341.748 536 504 0.4074074 0.2983539
Moved 1341.779 519.6115 504 0.3694709 0.2983539
Moved 1341.809 483.3186 511.388 0.2854598 0.3173559
Moved 1341.84 454.9729 519.0068 0.2198446 0.3369515
Moved 1341.871 438.5663 522.8867 0.1818663 0.3469308
Moved 1341.901 427.4282 525.3144 0.1560837 0.3531749
Moved 1341.932 418.1359 527 0.1345739 0.3575102
Moved 1341.963 409.5708 528 0.1147472 0.3600822
Moved 1341.994 401.9651 529 0.09714147 0.3626543
Moved 1342.024 391.4302 529 0.07275502 0.3626543
Moved 1342.055 379.0132 529 0.04401197 0.3626543
Moved 1342.086 352.5942 520.1288 -0.01714309 0.3398373
Moved 1342.117 335.9772 519.1396 -0.05560831 0.3372931
Moved 1342.147 320.2148 514.6328 -0.09209543 0.3257016
Moved 1342.178 305.2133 512.4427 -0.1268211 0.3200686
Moved 1342.209 293.2905 511 -0.1544202 0.3163579
Moved 1342.239 288.1076 510 -0.1664177 0.3137859
Moved 1342.27 282.3687 510 -0.179702 0.3137859
Moved 1342.301 280.5573 510 -0.1838952 0.3137859
Moved 1342.332 278.8802 510 -0.1877773 0.3137859
Moved 1342.362 275.5 510 -0.1956018 0.3137859
Moved 1342.393 273.9961 510 -0.1990832 0.3137859
Stationary 1342.424 274 510 -0.199074 0.3137859
Ended 1342.454 274 510 -0.199074 0.3137859
Began 1342.854 362 421 0.004629592 0.08487643
Stationary 1342.884 362 421 0.004629592 0.08487643
Moved 1342.915 345.896 421 -0.03264815 0.08487643
Moved 1342.946 327.5706 421 -0.07506808 0.08487643
Moved 1342.977 311.4785 432.3663 -0.1123182 0.1141109
Moved 1343.007 294.6999 437.3201 -0.1511577 0.1268519
Moved 1343.038 283.4028 443.0648 -0.1773083 0.1416275
Moved 1343.069 276.1895 446.4053 -0.1940058 0.1502192
Moved 1343.099 274 449 -0.199074 0.156893
Moved 1343.13 272 452.6527 -0.2037037 0.1662878
Moved 1343.161 271.3019 456.3961 -0.2053196 0.1759158
Moved 1343.192 271 460.316 -0.2060186 0.1859978
Moved 1343.222 271 467.1688 -0.2060186 0.2036233
Moved 1343.253 281.9572 473.8715 -0.1806547 0.2208629
Moved 1343.284 284 479.6671 -0.1759259 0.2357691
Moved 1343.314 284 483.8016 -0.1759259 0.2464031
Moved 1343.345 273.1756 489.2748 -0.2009825 0.2604804
Moved 1343.376 260.4316 495.1421 -0.2304824 0.2755712
Moved 1343.406 250 498.5 -0.2546296 0.2842077
Moved 1343.437 238.4255 499.8582 -0.2814225 0.287701
Moved 1343.468 235.4274 500 -0.2883625 0.2880658
Moved 1343.499 232 500 -0.2962963 0.2880658
Moved 1343.529 231.3411 501.6589 -0.2978215 0.2923324
Moved 1343.56 231 506.6239 -0.2986111 0.3051026
Moved 1343.591 231 518.2183 -0.2986111 0.3349234
Moved 1343.622 243.709 530.6484 -0.2691922 0.366894
Moved 1343.652 265.6992 545.8663 -0.218289 0.4060346
Moved 1343.683 300.8903 559.3509 -0.136828 0.4407172
Moved 1343.714 350.4729 566.4182 -0.02205342 0.4588945
Moved 1343.744 400.8328 567 0.09452025 0.4603909
Moved 1343.775 478.4466 567 0.274182 0.4603909
Moved 1343.806 518.6265 554.0623 0.367191 0.4271148
Moved 1343.837 542.0927 550 0.4215109 0.4166666
Moved 1343.867 556.5443 547.576 0.4549635 0.410432
Moved 1343.898 564.5868 546 0.4735805 0.4063785
Moved 1343.929 567.0833 545 0.4793594 0.4038065
Moved 1343.959 567 544 0.4791667 0.4012345
Moved 1343.99 546.9295 539.847 0.4327072 0.390553
Moved 1344.021 502.715 532.6341 0.3303588 0.3720012
Moved 1344.052 454.5039 525.0366 0.2187591 0.3524602
Moved 1344.082 417.2701 517.545 0.1325696 0.3331917
Moved 1344.113 386.755 512.3061 0.061933 0.3197173
Moved 1344.144 363.6175 510 0.008373857 0.3137859
Moved 1344.174 345.3723 510 -0.0338603 0.3137859
Moved 1344.205 335.0542 510 -0.05774498 0.3137859
Moved 1344.236 327.4181 510 -0.07542113 0.3137859
Moved 1344.267 320.7996 510 -0.09074161 0.3137859
Moved 1344.297 313.4422 519.1859 -0.1077726 0.3374122
Moved 1344.328 306.76 523.12 -0.1232407 0.3475308
Moved 1344.359 303.0055 525.9946 -0.1319318 0.3549242
Moved 1344.389 300.1375 528.8625 -0.1385706 0.3623005
Moved 1344.42 297.5726 531.4274 -0.1445079 0.3688976
Moved 1344.451 297 533.2997 -0.1458333 0.3737132
Moved 1344.482 293.831 533 -0.153169 0.3729423
Moved 1344.512 289.426 533 -0.1633657 0.3729423
Moved 1344.543 277.464 517.8747 -0.1910555 0.3340397
Moved 1344.574 265.1618 496.3236 -0.2195328 0.2786101
Moved 1344.604 256.3151 463.5753 -0.2400114 0.1943807
Moved 1344.635 253.1595 443.4352 -0.2473161 0.1425803
Moved 1344.666 251 425.4669 -0.2523148 0.09636545
Moved 1344.697 249.4271 414.2812 -0.2559558 0.06759561
Moved 1344.727 247.5544 406.6631 -0.2602908 0.04800184
Moved 1344.758 247 397.0221 -0.2615741 0.0232049
Moved 1344.789 245 388.2748 -0.2662037 0.0007066609
Moved 1344.819 243.2647 381.5294 -0.2702206 -0.01664244
Moved 1344.85 241.8137 375.6274 -0.2735794 -0.03182266
Moved 1344.881 239.8767 368.7534 -0.2780631 -0.04950252
Moved 1344.912 238.0021 364.0021 -0.2824026 -0.06172313
Moved 1344.942 237 359 -0.2847222 -0.07458848
Moved 1344.973 234.5551 358 -0.2903816 -0.07716057
Moved 1345.004 231.6842 356 -0.2970273 -0.0823046
Moved 1345.034 225.6218 355 -0.3110606 -0.08487654
Moved 1345.065 221.4045 355 -0.320823 -0.08487654
Moved 1345.096 214.8027 355 -0.3361048 -0.08487654
Moved 1345.127 209.0927 355 -0.3493224 -0.08487654
Moved 1345.157 206.6683 363.3317 -0.3549345 -0.06344736
Moved 1345.188 204.1642 364.8358 -0.3607311 -0.05957866
Moved 1345.219 202 365.7073 -0.3657407 -0.05733725
Moved 1345.25 199.5 367.5 -0.3715278 -0.05272634
Moved 1345.28 198.994 367 -0.372699 -0.05401234
Stationary 1345.311 199 367 -0.3726852 -0.05401234
Ended 1345.342 199 367 -0.3726852 -0.05401234
PhraseEnd 1346.232
