in sharp contrast to your words
Basic
0.6 0.6
432 388.8
Moved 576.8051 329.5993 510.5992 -0.07037207 0.3153272
Moved 576.8358 335.4773 515.4773 -0.05676553 0.3278736
Moved 576.8665 339.2901 519.2901 -0.04793952 0.3376802
Moved 576.8972 342.1629 521.1628 -0.04128963 0.3424969
Moved 576.928 344.035 522 -0.03695607 0.3446501
Moved 576.9587 345.3745 523.3745 -0.03385529 0.3481854
Moved 576.9894 346.127 523 -0.03211354 0.3472221
Ended 577.0201 346.127 523 -0.03211354 0.3472221
Began 577.5118 265 487 -0.2199074 0.2546296
Stationary 577.5425 265 487 -0.2199074 0.2546296
Stationary 577.5732 265 487 -0.2199074 0.2546296
Moved 577.6039 271.8401 487 -0.2040739 0.2546296
Moved 577.6346 283.0063 487 -0.1782262 0.2546296
Moved 577.6653 298.0305 487 -0.1434479 0.2546296
Moved 577.6961 310.3187 487 -0.115003 0.2546296
Moved 577.7268 322.7738 487 -0.08617182 0.2546296
Moved 577.7575 334.4566 487 -0.0591283 0.2546296
Moved 577.7883 347.8197 487 -0.02819518 0.2546296
Moved 577.8187 359.8793 487 -0.0002793968 0.2546296
Moved 577.8497 373.0067 487 0.0301081 0.2546296
Moved 577.8804 389.9915 496.1966 0.06942471 0.2782833
Moved 577.9111 404.8224 500.9408 0.1037557 0.2904854
Moved 577.9419 415.3508 503.3377 0.1281268 0.2966504
Moved 577.9726 425.5499 506.8875 0.1517359 0.3057804
Moved 578.0033 438.0858 509.7715 0.1807543 0.3131982
Moved 578.0341 449.9231 513.6411 0.2081554 0.3231508
Moved 578.0648 459.5 515 0.2303241 0.326646
Moved 578.0955 466.1069 517 0.2456178 0.33179
Moved 578.1262 472.8009 518.9005 0.2611133 0.336678
Moved 578.1569 479.5544 520 0.2767463 0.3395061
Moved 578.1877 484.5339 521 0.2882729 0.3420781
Moved 578.2184 488.2179 521 0.2968006 0.3420781
Moved 578.2491 491.0829 522 0.3034326 0.3446501
Ended 578.2798 492.5 522 0.306713 0.3446501
Began 578.6486 263 506 -0.2245371 0.3034978
Stationary 578.6793 263 506 -0.2245371 0.3034978
Stationary 578.71 263 506 -0.2245371 0.3034978
Moved 578.7407 282.5 506 -0.1793981 0.3034978
Moved 578.7714 299.3659 514.1707 -0.1403568 0.3245131
Moved 578.8021 319.3107 516.0444 -0.09418826 0.3293322
Moved 578.8329 335.5065 518.8355 -0.05669782 0.3365111
Moved 578.8636 350.1508 520.3073 -0.02279903 0.3402963
Moved 578.8943 365.5091 521 0.01275251 0.3420781
Moved 578.925 381.164 522.1663 0.04899075 0.3450778
Moved 578.9558 394.2327 523.0465 0.07924229 0.3473417
Moved 578.9865 414.1272 525.5896 0.1252943 0.3538826
Moved 579.0172 437.6882 528.461 0.1798339 0.3612679
Moved 579.048 457.2715 530.3245 0.2251656 0.3660609
Moved 579.0787 473.2067 532 0.2620526 0.3703703
Moved 579.1094 488.3675 532 0.2971469 0.3703703
Moved 579.1401 498.1987 532 0.3199043 0.3703703
Moved 579.1708 507.3895 532 0.3411795 0.3703703
Moved 579.2015 509.041 532 0.3450024 0.3703703
Moved 579.2323 511.9065 532 0.3516354 0.3703703
Moved 579.2631 513 532 0.3541666 0.3703703
Stationary 579.2937 513 532 0.3541666 0.3703703
Moved 579.3244 513 524.7711 0.3541666 0.3517773
Moved 579.3552 513 520.8908 0.3541666 0.3417972
Moved 579.3859 497.3094 517.0773 0.3178459 0.3319889
Moved 579.4166 484.1516 514.692 0.287388 0.3258537
Moved 579.4473 465.478 511.6956 0.2441621 0.3181472
Moved 579.4781 449.1423 512 0.206348 0.31893
Moved 579.5088 433.7253 512 0.1706605 0.31893
Moved 579.5396 423.6471 512 0.1473313 0.31893
Moved 579.5703 416.5396 512 0.1308788 0.31893
Moved 579.601 412.6663 512 0.1219128 0.31893
Moved 579.6317 410.1093 512 0.1159938 0.31893
Moved 579.6624 407.5 512 0.1099537 0.31893
Moved 579.6931 405.5 512 0.1053241 0.31893
Moved 579.7239 402.0739 512 0.09739319 0.31893
Moved 579.7546 392.7969 512 0.07591873 0.31893
Moved 579.7853 372.6021 512 0.02917141 0.31893
Moved 579.816 353.4612 512 -0.015136 0.31893
Moved 579.8468 337.5 512 -0.05208333 0.31893
Moved 579.8775 325.2209 512 -0.08050705 0.31893
Moved 579.9083 318.8622 512 -0.09522627 0.31893
Moved 579.9389 313.12 512 -0.1085185 0.31893
Moved 579.9697 309.6739 512 -0.1164957 0.31893
Moved 580.0004 305.6829 512 -0.1257341 0.31893
Moved 580.0311 302.8112 512 -0.1323814 0.31893
Moved 580.0618 300.97 512 -0.1366436 0.31893
Moved 580.0926 300 512 -0.1388889 0.31893
Ended 580.1233 300 512 -0.1388889 0.31893
Began 580.7684 148 492 -0.4907407 0.2674896
Stationary 580.7992 148 492 -0.4907407 0.2674896
Stationary 580.83 148 492 -0.4907407 0.2674896
Stationary 580.8607 148 492 -0.4907407 0.2674896
Moved 580.8914 167.7028 492 -0.4451324 0.2674896
Moved 580.9221 194.1812 502.7271 -0.3838399 0.2950798
Moved 580.9529 242.4353 515.1969 -0.2721404 0.3271525
Moved 580.9836 313.818 531.5636 -0.1069028 0.3692479
Moved 581.0143 349.9038 539.9808 -0.02337073 0.3908969
Moved 581.045 377.6584 541.8658 0.04087587 0.3957454
Moved 581.0757 404.5417 542.7269 0.1031058 0.39796
Moved 581.1065 425.5042 543 0.1516301 0.3986624
Moved 581.1372 445.0677 543 0.196916 0.3986624
Moved 581.1679 461.0587 543 0.233932 0.3986624
Moved 581.1987 472.583 537.834 0.2606088 0.3853755
Moved 581.2294 480.7664 533.6168 0.2795518 0.3745288
Moved 581.2601 490.6964 532 0.3025379 0.3703703
Moved 581.2908 493.5 531 0.3090277 0.3677982
Moved 581.3215 494.674 531 0.3117452 0.3677982
Moved 581.3523 495 529.7319 0.3125 0.3645366
Stationary 581.383 495 529.7319 0.3125 0.3645366
Moved 581.4137 485.9171 527.7025 0.2914748 0.3593169
Moved 581.4444 464.7515 522.3892 0.2424802 0.3456512
Moved 581.4752 432.5442 515.6444 0.1679264 0.3283035
Moved 581.5059 404.1879 509.4554 0.1022868 0.3123854
Moved 581.5366 384.3634 505.9091 0.05639672 0.3032639
Moved 581.5674 357.0552 501.0079 -0.006816735 0.2906581
Moved 581.5981 334.8174 497 -0.05829314 0.2803498
Moved 581.6288 322.495 495 -0.0868172 0.2752057
Moved 581.6595 314.5987 494 -0.1050955 0.2726337
Moved 581.6902 311.7334 492.8667 -0.1117283 0.2697188
Moved 581.7209 305.9828 493 -0.1250399 0.2700616
Moved 581.7516 303.3615 493 -0.1311076 0.2700616
Moved 581.7824 300.6318 493 -0.1374263 0.2700616
Moved 581.8132 297.7587 493 -0.1440771 0.2700616
Moved 581.8439 294.8935 493 -0.1507096 0.2700616
Moved 581.8746 293.3453 493 -0.1542933 0.2700616
Moved 581.9053 291.9145 493 -0.1576054 0.2700616
Moved 581.936 289.6132 492 -0.1629324 0.2674896
Moved 581.9667 287.7586 484.0346 -0.1672254 0.2470025
Moved 581.9975 279.6885 457.5246 -0.1859061 0.1788184
Moved 582.0282 271.7166 422.9414 -0.2043597 0.08986975
Moved 582.0589 268.4881 403.4404 -0.2118331 0.03971296
Moved 582.0897 268 391.7783 -0.212963 0.009717706
Moved 582.1204 267 382.1595 -0.2152778 -0.01502182
Moved 582.1511 267 376.1859 -0.2152778 -0.0303861
Moved 582.1818 266 372.3159 -0.2175926 -0.04033979
Ended 582.2126 266 370.5 -0.2175926 -0.04501037
PhraseEnd 582.9192
