the facts get in the way
Moved 519.1009 351.5 421.5 -0.01967594 0.08616251
Moved 519.1316 334.2224 430.3888 -0.05967041 0.1090246
Moved 519.1624 315.8882 444.2599 -0.1021108 0.1447012
Moved 519.1931 301.1258 454.7245 -0.1362829 0.1716166
Moved 519.2238 288.2263 464.8491 -0.1661428 0.1976572
Moved 519.2545 272.6432 482.6995 -0.2022148 0.2435685
Moved 519.2852 260.3951 500.4074 -0.230567 0.2891136
Moved 519.3159 254.0045 513.9895 -0.24536 0.3240469
Moved 519.3466 247.0518 525.5803 -0.261454 0.3538586
Moved 519.3773 242.8686 534.2627 -0.2711374 0.3761899
Moved 519.4081 242 540.7271 -0.2731481 0.3928164
Moved 519.4388 242 545.0952 -0.2731481 0.4040512
Moved 519.4695 242 547 -0.2731481 0.4089505
Moved 519.5002 242 550.6723 -0.2731481 0.4183957
Moved 519.5309 242 554 -0.2731481 0.4269547
Moved 519.5615 256.3893 556.2778 -0.2398396 0.4328133
Moved 519.5923 278.1292 556 -0.1895159 0.4320986
Moved 519.623 305.6472 543.1978 -0.1258168 0.3991713
Moved 519.6538 322.9151 538.5424 -0.0858446 0.3871974
Moved 519.6845 333.6659 532.6671 -0.06095866 0.3720859
Moved 519.7152 341.8435 526.4376 -0.04202887 0.3560637
Moved 519.7459 347.0001 519.9999 -0.03009245 0.3395059
Moved 519.7766 349.7197 515.5607 -0.02379705 0.3280881
Moved 519.8074 352.0701 511.8598 -0.01835625 0.3185694
Moved 519.8381 353.8217 506.3565 -0.01430149 0.3044148
Moved 519.8688 355 500.9136 -0.01157408 0.2904155
Moved 519.8995 356 497.733 -0.009259283 0.2822349
Ended 519.9302 357.5 495 -0.005787015 0.2752057
Began 520.2988 532 586 0.3981481 0.5092591
Stationary 520.3295 532 586 0.3981481 0.5092591
Stationary 520.3602 532 586 0.3981481 0.5092591
Stationary 520.3909 532 586 0.3981481 0.5092591
Stationary 520.4217 532 586 0.3981481 0.5092591
Stationary 520.4524 532 586 0.3981481 0.5092591
Stationary 520.4831 532 586 0.3981481 0.5092591
Stationary 520.5137 532 586 0.3981481 0.5092591
Moved 520.5445 522.3821 586 0.3758845 0.5092591
Moved 520.5752 520.133 586 0.3706782 0.5092591
Moved 520.6059 513.6882 572.1102 0.3557598 0.4735344
Moved 520.6367 496.1078 551.1213 0.3150645 0.4195507
Moved 520.6674 456.4323 501.3187 0.2232229 0.2914576
Moved 520.6981 418.8843 448.3264 0.1363062 0.1551605
Moved 520.7288 396.9691 409.2327 0.08557657 0.05461084
Moved 520.7595 386.455 388.9101 0.0612385 0.002340741
Moved 520.7902 378.4981 363.9925 0.04281978 -0.0617477
Moved 520.8209 375.029 346.2032 0.03478944 -0.1075022
Moved 520.8517 372.3065 325.0646 0.02848715 -0.1618709
Moved 520.8824 372 305.1378 0.02777775 -0.2131231
Moved 520.9131 372 286.5105 0.02777775 -0.2610327
Moved 520.9438 380.1183 257.9676 0.0465702 -0.3344455
Moved 520.9745 385.5632 239.3103 0.0591741 -0.3824324
Moved 521.0052 388.6683 230.3269 0.06636173 -0.4055378
Moved 521.0359 391 222.797 0.07175922 -0.4249048
Moved 521.0665 393 217.766 0.07638891 -0.4378446
Moved 521.0974 394.6547 212.6907 0.0802192 -0.4508985
Moved 521.1281 396 205.1511 0.08333336 -0.4702904
Moved 521.1588 398 200.9941 0.08796295 -0.4809822
Moved 521.1895 398 198.2734 0.08796295 -0.4879799
Moved 521.2202 399.0815 198 0.09046634 -0.4886832
Moved 521.251 400.5 197 0.09374996 -0.4912551
Moved 521.2817 402 197 0.09722222 -0.4912551
Moved 521.3124 405.305 197 0.1048728 -0.4912551
Moved 521.3431 411.3471 208.0206 0.118859 -0.4629099
Moved 521.3738 416.8047 217.207 0.1314923 -0.4392823
Moved 521.4045 422.2513 235.8794 0.1441001 -0.3912567
Moved 521.4352 423 261.6392 0.1458333 -0.3250021
Moved 521.4659 423 279.8782 0.1458333 -0.278091
Moved 521.4966 423 292.9622 0.1458333 -0.2444389
Moved 521.5274 423 302.4283 0.1458333 -0.2200917
Moved 521.5582 416 306.8806 0.1296297 -0.2086405
Moved 521.5888 414 309.8319 0.125 -0.2010496
Moved 521.6195 412.5 312.5 0.1215278 -0.1941873
Moved 521.6503 411.6453 313.3547 0.1195493 -0.1919889
Moved 521.681 412 314.321 0.1203704 -0.1895037
Moved 521.7117 412 315.3106 0.1203704 -0.1869584
Moved 521.7424 411 316.5 0.1180555 -0.1838992
Moved 521.7731 411 316 0.1180555 -0.1851853
Stationary 521.8039 411 316 0.1180555 -0.1851853
Ended 521.8346 410 316 0.1157407 -0.1851853
Began 522.2338 331 431 -0.06712963 0.1105966
Stationary 522.2646 331 431 -0.06712963 0.1105966
Moved 522.2953 321.135 431 -0.08996531 0.1105966
Moved 522.326 320.5 431 -0.09143516 0.1105966
Moved 522.3568 318.6292 431 -0.09576584 0.1105966
Stationary 522.3875 318.6292 431 -0.09576584 0.1105966
Stationary 522.4182 318.6292 431 -0.09576584 0.1105966
Moved 522.4489 317.9763 431 -0.09727696 0.1105966
Stationary 522.4796 317.9763 431 -0.09727696 0.1105966
Stationary 522.5103 318 431 -0.09722222 0.1105966
Stationary 522.541 318 431 -0.09722222 0.1105966
Moved 522.5717 326.5793 431 -0.07736275 0.1105966
Moved 522.6025 333.5538 431 -0.06121815 0.1105966
Moved 522.6332 341.7386 431 -0.04227186 0.1105966
Moved 522.6639 346.927 431 -0.03026148 0.1105966
Moved 522.6946 350.4012 431 -0.02221942 0.1105966
Moved 522.7253 352.5 431 -0.0173611 0.1105966
Moved 522.756 353 431 -0.01620372 0.1105966
Stationary 522.7868 353 431 -0.01620372 0.1105966
Stationary 522.8174 353 431 -0.01620372 0.1105966
Moved 522.8482 353 449.8452 -0.01620372 0.1590668
Moved 522.8789 342.14 462.1501 -0.04134263 0.1907151
Moved 522.9096 337.287 474.1389 -0.05257626 0.2215506
Moved 522.9403 332.466 485.136 -0.06373619 0.2498354
Moved 522.9711 329.742 495.774 -0.07004166 0.2771964
Moved 523.0018 329 504.9506 -0.07175927 0.3007987
Moved 523.0325 328 509.6145 -0.07407407 0.3127944
Moved 523.0632 328 515.2622 -0.07407407 0.3273205
Moved 523.0939 328 518.8491 -0.07407407 0.336546
Moved 523.1246 328 521.5655 -0.07407407 0.3435325
Stationary 523.1553 328 522 -0.07407407 0.3446501
Stationary 523.1861 328 522 -0.07407407 0.3446501
Moved 523.2167 354.0022 492.8719 -0.01388371 0.2697322
Moved 523.2475 375.6815 455.929 0.03629982 0.1747145
Moved 523.2783 391.1377 426.7245 0.07207811 0.09960009
Moved 523.3089 398.5378 407.3868 0.08920778 0.04986307
Moved 523.3397 403.9871 395.0518 0.1018219 0.0181372
Moved 523.3704 408.5 383 0.1122685 -0.01286016
Moved 523.4011 411 370.5443 0.1180555 -0.04489655
Moved 523.4318 412 363.4866 0.1203704 -0.06304902
Moved 523.4625 412 356.3236 0.1203704 -0.0814722
Moved 523.4932 412 351.1035 0.1203704 -0.0948986
Moved 523.5239 404.1763 344.696 0.10226 -0.1113786
Moved 523.5547 383.3728 344 0.05410374 -0.1131688
Moved 523.5854 360.177 360.5143 0.0004096826 -0.07069364
Moved 523.6161 336.4612 377.7524 -0.05448793 -0.02635705
Moved 523.6468 318.2456 398.0051 -0.09665374 0.02573312
Moved 523.6776 303.1738 415.7683 -0.1315422 0.07142051
Moved 523.7083 288.1496 432.5433 -0.1663203 0.1145661
Moved 523.739 276.6251 449.6561 -0.1929974 0.1585804
Moved 523.7696 270.0726 460.8548 -0.2081653 0.1873837
Moved 523.8004 264.5834 474.6665 -0.2208718 0.2229076
Moved 523.8311 259.8667 490.7999 -0.23179 0.2644029
Moved 523.8618 258.4192 503.9041 -0.2351408 0.298107
Moved 523.8926 255.7025 517.4875 -0.2414293 0.3330438
Moved 523.9232 256 529.0387 -0.2407407 0.3627537
Moved 523.954 256 537 -0.2407407 0.3832304
Moved 523.9847 256 542.1475 -0.2407407 0.3964697
Moved 524.0154 256 545 -0.2407407 0.4038065
Moved 524.0461 256 546 -0.2407407 0.4063785
Ended 524.0768 256 546 -0.2407407 0.4063785
Began 524.476 264 480 -0.2222222 0.2366254
Stationary 524.5068 264 480 -0.2222222 0.2366254
Stationary 524.5376 264 480 -0.2222222 0.2366254
Moved 524.5682 249.2466 480 -0.2563735 0.2366254
Moved 524.599 242.5976 480 -0.2717648 0.2366254
Moved 524.6297 234.5 480 -0.2905093 0.2366254
Moved 524.6605 227.2763 480 -0.3072307 0.2366254
Moved 524.6911 222.5303 480 -0.318217 0.2366254
Moved 524.7219 218.6257 480 -0.3272553 0.2366254
Moved 524.7524 214.9052 480 -0.3358677 0.2366254
Moved 524.7833 213.5464 480 -0.3390129 0.2366254
Moved 524.814 210.9309 480 -0.3450673 0.2366254
Moved 524.8447 208.1748 480 -0.3514473 0.2366254
Moved 524.8754 205.5 480 -0.3576389 0.2366254
Moved 524.9062 203.7351 480 -0.3617242 0.2366254
Moved 524.9369 204 490.5 -0.3611111 0.2636316
Moved 524.9676 203 491.4309 -0.3634259 0.2660259
Moved 524.9983 203 494.1552 -0.3634259 0.2730328
Moved 525.0291 203 496.8749 -0.3634259 0.280028
Moved 525.0597 203 499 -0.3634259 0.2854938
Moved 525.0905 210 502.1318 -0.3472222 0.2935489
Moved 525.1212 211.8564 503 -0.3429249 0.2957818
Moved 525.1519 212 503 -0.3425926 0.2957818
Moved 525.1826 213 496.3411 -0.3402778 0.2786549
Moved 525.2133 213 476.2456 -0.3402778 0.2269691
Moved 525.244 213 454.1761 -0.3402778 0.170206
Moved 525.2748 206.9773 435.1169 -0.3542192 0.1211855
Moved 525.3055 203.4551 416.2755 -0.3623725 0.07272504
Moved 525.3362 201.7383 401.6915 -0.3663465 0.03521476
Moved 525.3669 201.0052 389.0262 -0.3680434 0.002639519
Moved 525.3976 201 382.1386 -0.3680556 -0.01507575
Moved 525.4283 199.8969 374.6906 -0.3706091 -0.03423196
Moved 525.459 200 372.1726 -0.3703704 -0.04070831
Moved 525.4897 200 370.8129 -0.3703704 -0.04420551
Stationary 525.5204 200 370.8129 -0.3703704 -0.04420551
Moved 525.5512 212.2432 388.9504 -0.3420297 0.00244435
Moved 525.5819 228.579 408.4387 -0.3042152 0.05256864
Moved 525.6126 251.2131 428.0615 -0.2518215 0.1030387
Moved 525.6433 275.5 449.5 -0.1956018 0.158179
Moved 525.6741 297.9626 466.1215 -0.1436052 0.2009296
Moved 525.7048 318.0347 481.027 -0.09714181 0.2392669
Moved 525.7355 337 493.5 -0.05324075 0.2713476
Moved 525.7662 358.7267 511.5191 -0.00294735 0.3176931
Moved 525.7969 373.134 519.6536 0.03040284 0.3386152
Moved 525.8276 383.1081 526.1081 0.05349099 0.3552162
Moved 525.8583 388.942 529.9421 0.06699552 0.3650773
Moved 525.8891 393 532.5 0.07638891 0.3716563
Moved 525.9197 394.4119 533 0.07965714 0.3729423
Moved 525.9505 394 534.5 0.07870366 0.3768003
Moved 525.9812 395.1197 535.1197 0.08129567 0.3783942
Moved 526.012 396.0817 536.0817 0.0835224 0.3808686
Moved 526.0427 397.3552 536 0.08647034 0.3806583
Stationary 526.0734 397 536 0.0856481 0.3806583
Ended 526.1041 397 536 0.0856481 0.3806583
PhraseEnd 527.1484
