learn to walk before you run
Moved 65.84251 406.9533 529.714 0.1086883 0.3644906
Stationary 65.85268 406.9533 529.714 0.1086883 0.3644906
Moved 65.86955 390.917 533.7708 0.07156709 0.3749247
Moved 65.88347 379.3483 535.2753 0.04478772 0.3787943
Moved 65.89735 360.6714 538.0469 0.001554092 0.3859231
Moved 65.91557 348.2461 539.4171 -0.02720818 0.3894472
Moved 65.92918 332.0356 539 -0.06473253 0.3883744
Moved 65.94325 312.2798 539 -0.1104634 0.3883744
Moved 65.96004 298.5 539 -0.1423611 0.3883744
Moved 65.97444 284.9086 528.4213 -0.1738226 0.3611659
Moved 65.9894 270.712 522.8848 -0.2066851 0.3469259
Moved 66.00417 255.5638 515.9835 -0.2417505 0.3291756
Moved 66.01915 244.4324 509.6139 -0.2675176 0.3127928
Moved 66.03459 233.5496 503.0934 -0.2927094 0.2960222
Moved 66.05064 224.5983 497.2991 -0.3134299 0.281119
Moved 66.06926 216.3122 492.2081 -0.3326106 0.268025
Moved 66.08067 210.9948 487.9958 -0.3449195 0.2571908
Moved 66.09654 201.3678 481.1198 -0.3672043 0.2395056
Moved 66.11375 193.5951 475.9115 -0.3851966 0.2261097
Moved 66.12819 185.1006 469.2505 -0.4048596 0.2089777
Moved 66.14388 178.5 464 -0.4201389 0.1954732
Moved 66.15996 170.5417 458.4333 -0.438561 0.1811556
Moved 66.17516 164.8956 452.8956 -0.4516305 0.1669125
Moved 66.18929 160 449.5 -0.462963 0.158179
Moved 66.20549 155.7395 445.7395 -0.4728252 0.1485069
Moved 66.22145 151.5701 442.7134 -0.4824767 0.1407237
Moved 66.23631 147.8546 439.2819 -0.4910773 0.1318977
Moved 66.25096 145.1051 436.105 -0.497442 0.1237269
Moved 66.26717 142.3432 433.3433 -0.5038351 0.1166236
Moved 66.28206 141.2971 432.2971 -0.5062567 0.1139329
Moved 66.29732 141 430.9086 -0.5069445 0.1103615
Moved 66.31346 139.8893 429.8893 -0.5095155 0.1077399
Stationary 66.32991 140 430 -0.5092592 0.1080246
Stationary 66.34334 140 430 -0.5092592 0.1080246
Moved 66.35921 140 428.6394 -0.5092592 0.1045251
Stationary 66.37498 140 428.6394 -0.5092592 0.1045251
Moved 66.38982 148.6157 429 -0.4893154 0.1054526
Moved 66.40584 154.8471 429 -0.474891 0.1054526
Moved 66.42308 161 429 -0.4606481 0.1054526
Moved 66.43709 172.9133 443.3962 -0.4330711 0.1424799
Moved 66.45155 189.0796 452.7964 -0.3956491 0.1666573
Moved 66.47078 201.7349 460.8232 -0.3663544 0.1873025
Moved 66.48961 225.3965 475.1228 -0.3115821 0.2240812
Stationary 66.4995 225.3965 475.1228 -0.3115821 0.2240812
Moved 66.51244 235.6306 483.0219 -0.2878922 0.2443977
Moved 66.53078 246.134 490.8505 -0.2635788 0.264533
Moved 66.54552 254.2478 496.9359 -0.2447966 0.2801847
Moved 66.56163 265.5505 506.9588 -0.218633 0.3059639
Moved 66.575 275.7215 513.8259 -0.1950891 0.3236263
Moved 66.59218 285.4647 523.4647 -0.1725354 0.3484173
Moved 66.60719 292.6974 527.9579 -0.1557931 0.3599739
Moved 66.6223 300.7424 534.6187 -0.1371705 0.3771055
Moved 66.63707 309.5804 541.0689 -0.116712 0.3936957
Moved 66.65376 316.5 547 -0.1006944 0.4089505
Moved 66.66881 323.6734 552.7278 -0.08408934 0.4236826
Moved 66.68419 329.3314 556.9986 -0.07099206 0.4346671
Moved 66.69896 334.1705 561.1705 -0.05979051 0.4453974
Moved 66.7144 338.303 564.202 -0.05022446 0.4531945
Moved 66.7303 340.9546 566.9546 -0.04408652 0.460274
Moved 66.74541 342.8662 567.8663 -0.03966147 0.4626189
Moved 66.76064 344.2567 568 -0.03644288 0.4629629
Moved 66.77635 344 569.27 -0.03703703 0.4662294
Moved 66.79158 345.5 569 -0.03356482 0.4655349
Moved 66.80708 346.062 569 -0.03226394 0.4655349
Moved 66.82191 346.51 569 -0.03122682 0.4655349
Moved 66.83757 347.8955 569 -0.02801965 0.4655349
Moved 66.85323 349.2729 569 -0.02483119 0.4655349
Moved 66.86815 350.6508 553.4448 -0.02164175 0.4255265
Moved 66.88435 352.5554 541.6677 -0.01723289 0.3952358
Moved 66.89934 354.0941 525.8702 -0.01367097 0.3546044
Moved 66.91505 355.4691 509.3703 -0.01048808 0.3121664
Moved 66.93034 355.8479 487.2811 -0.00961125 0.2553526
Moved 66.94609 356 469.0888 -0.009259283 0.2085617
Moved 66.96086 356.5994 448.6088 -0.007871836 0.1558868
Moved 66.97731 357.9867 428.1998 -0.004660437 0.1033944
Moved 66.99159 358 407.5568 -0.004629641 0.05030047
Moved 67.00734 359.2841 393.7388 -0.001657208 0.01476033
Moved 67.02928 362.1507 346.1915 0.004978478 -0.1075322
Stationary 67.04057 362.1507 346.1915 0.004978478 -0.1075322
Moved 67.05241 365.0647 324.015 0.01172374 -0.1645706
Moved 67.06874 367.832 307.8401 0.01812965 -0.2061727
Moved 67.08443 370.584 287.6199 0.02449999 -0.2581794
Moved 67.0992 374.0041 271.3116 0.03241688 -0.3001246
Moved 67.11613 376.5999 258.8007 0.03842562 -0.3323027
Moved 67.13066 380.4005 246.7985 0.04722337 -0.3631727
Moved 67.14488 383.5344 235.8853 0.05447785 -0.3912417
Moved 67.16264 386.7977 223.8092 0.06203175 -0.4223015
Moved 67.17622 389.5514 214.0702 0.06840597 -0.4473503
Moved 67.19151 393.0043 203.3234 0.07639875 -0.4749914
Moved 67.20757 395.0642 196.7432 0.08116712 -0.4919158
Moved 67.22359 396.4431 191.2278 0.08435895 -0.5061014
Moved 67.23875 397.9845 189.0155 0.08792698 -0.5117915
Ended 67.25432 400 187 0.09259263 -0.5169753
Candidates 67.31322 12 learn own owen pattern listen open pen pten penn poem operation porn
Began 67.86787 418 297 0.1342593 -0.2340535
Stationary 67.88631 418 297 0.1342593 -0.2340535
Stationary 67.89992 418 297 0.1342593 -0.2340535
Moved 67.91841 411.9897 316.2123 0.1203467 -0.1846393
Moved 67.93123 404.0529 330.8676 0.1019744 -0.1469455
Moved 67.94691 399.8776 348.8638 0.09230921 -0.1006592
Moved 67.96367 395.4921 371.0632 0.08215765 -0.04356172
Ended 67.97838 393.866 392.0098 0.07839362 0.01031326
Accept 68.00533 0 learn
Began 68.49925 355 503 -0.01157408 0.2957818
Stationary 68.52702 355 503 -0.01157408 0.2957818
Stationary 68.53926 355 503 -0.01157408 0.2957818
Stationary 68.54927 355 503 -0.01157408 0.2957818
Stationary 68.5627 355 503 -0.01157408 0.2957818
Stationary 68.57829 355 503 -0.01157408 0.2957818
Stationary 68.59254 355 503 -0.01157408 0.2957818
Stationary 68.60835 355 503 -0.01157408 0.2957818
Moved 68.6244 364.7557 503 0.01100868 0.2957818
Moved 68.64156 372.7073 495.0097 0.02941509 0.2752306
Moved 68.65517 381 494.5 0.04861106 0.2739197
Moved 68.67216 389.2647 492.105 0.06774246 0.2677597
Moved 68.6866 398.8853 490.7307 0.09001235 0.2642249
Moved 68.70174 408.6413 489.337 0.1125956 0.2606403
Moved 68.71736 418.3229 487.9539 0.1350067 0.2570829
Moved 68.73213 426.6412 486.5598 0.1542621 0.2534975
Moved 68.74754 432.0627 487 0.166812 0.2546296
Moved 68.76469 442.9236 485.1537 0.1919528 0.2498809
Moved 68.77885 452.5845 485 0.2143161 0.2494856
Moved 68.79396 460.6123 484 0.2328989 0.2469135
Moved 68.80952 468.8669 483.0222 0.2520066 0.2443987
Moved 68.826 475.7623 481.6475 0.2679684 0.2408629
Moved 68.84044 483.3909 482 0.2856271 0.2417695
Moved 68.8564 490.9257 481.1534 0.3030687 0.2395921
Moved 68.87193 500.2625 479.8196 0.3246817 0.2361616
Moved 68.88622 508.35 479.4417 0.3434028 0.2351893
Moved 68.9016 517.5395 479 0.3646747 0.2340534
Moved 68.91771 527.2122 479 0.3870653 0.2340534
Moved 68.93324 536.8444 478 0.4093622 0.2314814
Moved 68.94914 544.3736 478 0.4267907 0.2314814
Moved 68.97374 555.8403 478 0.453334 0.2314814
Moved 68.98564 564.3746 478 0.4730893 0.2314814
Ended 68.99724 565 478 0.474537 0.2314814
Candidates 69.08357 12 to top too tip took till tool tp up ttp yup toll
Began 69.51744 417 326 0.1319444 -0.1594652
Stationary 69.53419 417 326 0.1319444 -0.1594652
Stationary 69.54884 417 326 0.1319444 -0.1594652
Stationary 69.56425 417 326 0.1319444 -0.1594652
Moved 69.57838 417 339.7016 0.1319444 -0.1242244
Moved 69.59496 417 348.9275 0.1319444 -0.1004951
Moved 69.61137 417 375.3058 0.1319444 -0.03264957
Moved 69.62624 417 394.1716 0.1319444 0.0158735
Ended 69.64314 417 421 0.1319444 0.08487643
Accept 69.68452 0 to
Began 70.31618 381 506 0.04861106 0.3034978
Stationary 70.33458 381 506 0.04861106 0.3034978
Stationary 70.34975 381 506 0.04861106 0.3034978
Stationary 70.36739 381 506 0.04861106 0.3034978
Stationary 70.38066 381 506 0.04861106 0.3034978
Stationary 70.39525 381 506 0.04861106 0.3034978
Stationary 70.4113 381 506 0.04861106 0.3034978
Stationary 70.42851 381 506 0.04861106 0.3034978
Stationary 70.44075 381 506 0.04861106 0.3034978
Stationary 70.45714 381 506 0.04861106 0.3034978
Moved 70.4735 368.9631 497.5742 0.02074798 0.2818264
Moved 70.49373 361.8022 492.0015 0.004171729 0.2674935
Moved 70.50496 349.1053 482.0842 -0.02521917 0.2419861
Moved 70.52086 339.3522 475.1088 -0.04779577 0.2240451
Moved 70.53468 325.2273 463.7324 -0.08049239 0.1947848
Moved 70.5504 314.6059 456.1241 -0.1050789 0.1752164
Moved 70.56697 297.738 444.434 -0.1441249 0.1451491
Moved 70.58098 285.3803 434.5043 -0.1727307 0.1196097
Moved 70.59746 272.558 424.434 -0.2024122 0.0937087
Moved 70.61281 261.3921 416.0441 -0.2282591 0.07212976
Moved 70.6263 249.9828 408.1331 -0.2546694 0.05178247
Moved 70.64259 240.3195 401.514 -0.2770381 0.03475813
Moved 70.65889 232.2004 397.6002 -0.2958323 0.02469184
Moved 70.67384 225.7162 392.8108 -0.3108421 0.01237332
Moved 70.68925 219.2508 388.188 -0.3258084 0.0004836659
Moved 70.70485 215.1416 385.4277 -0.3353204 -0.006615909
Moved 70.72099 210.6512 382.3256 -0.3457147 -0.01459459
Moved 70.73592 207.8719 379.8719 -0.3521484 -0.02090572
Moved 70.75194 203.6708 377.1139 -0.361873 -0.0279994
Moved 70.76808 202.1744 375.3488 -0.365337 -0.03253929
Moved 70.78069 201.0997 374.0997 -0.3678248 -0.03575195
Moved 70.79689 199.7502 372.7502 -0.3709485 -0.0392227
Moved 70.81233 198.3694 371.3694 -0.374145 -0.04277422
Moved 70.83324 196.9914 371 -0.3773348 -0.04372435
Moved 70.84401 197 369.6115 -0.3773148 -0.04729557
Moved 70.85933 197 368.2318 -0.3773148 -0.05084442
Moved 70.87492 197 366.8551 -0.3773148 -0.0543851
Moved 70.88963 197 365.5 -0.3773148 -0.05787045
Moved 70.90504 197 363.7729 -0.3773148 -0.06231237
Moved 70.9207 205.8822 361.0262 -0.3567541 -0.06937709
Moved 70.93599 212.8328 358.2669 -0.3406649 -0.076474
Moved 70.95137 223.2293 355.2529 -0.3165988 -0.08422608
Moved 70.96669 236.2281 352.7544 -0.286509 -0.09065227
Moved 70.98125 251.6158 350.4871 -0.2508894 -0.09648374
Moved 70.99675 266.7016 349.1082 -0.2159685 -0.1000304
Moved 71.01262 276.6857 349 -0.1928572 -0.1003086
Moved 71.02773 297.1175 347.6588 -0.1455614 -0.1037583
Moved 71.04314 313.7365 347 -0.1070915 -0.1054527
Moved 71.05888 330.3212 347 -0.06870091 -0.1054527
Moved 71.07521 349.9731 347 -0.02321054 -0.1054527
Moved 71.08928 366.5549 347 0.01517336 -0.1054527
Moved 71.10475 383.1627 347 0.05361735 -0.1054527
Moved 71.12239 393.5 347 0.07754634 -0.1054527
Moved 71.13573 409.1594 355.3599 0.113795 -0.08395089
Moved 71.15105 426.902 358.1388 0.1548658 -0.07680359
Moved 71.16685 447.8472 360.913 0.20335 -0.0696683
Moved 71.18828 473.0012 367.4447 0.2615769 -0.05286864
Stationary 71.1996 473.0012 367.4447 0.2615769 -0.05286864
Moved 71.21242 486.0159 369.2032 0.2917034 -0.04834579
Moved 71.22841 499.7601 370.976 0.3235187 -0.04378605
Moved 71.24364 509.3035 373.0674 0.3456099 -0.03840686
Moved 71.25987 526.2759 375.8793 0.3848979 -0.03117463
Moved 71.27397 533.7026 377.8146 0.4020892 -0.026197
Moved 71.28893 544.4777 381.5541 0.4270317 -0.01657886
Moved 71.30562 550.2877 383.1439 0.4404807 -0.01249015
Moved 71.32253 555.8265 385.9133 0.4533021 -0.005367145
Moved 71.33659 560.0317 387.3439 0.4630364 -0.001687493
Moved 71.35173 563.5 388.5 0.4710648 0.00128589
Moved 71.36623 564.7779 389.7779 0.4740229 0.004572731
Moved 71.38264 566.1622 390 0.4772273 0.005143954
Moved 71.39818 567.5 391.5 0.4803241 0.009002057
Moved 71.4131 568 391.9346 0.4814814 0.01011978
Moved 71.42845 568 392.5 0.4814814 0.01157403
Moved 71.44359 568 393.3546 0.4814814 0.01377208
Moved 71.4601 568 394.0454 0.4814814 0.01554882
Stationary 71.47508 568 394 0.4814814 0.01543206
Moved 71.49361 562.7995 396.5778 0.4694433 0.02206229
Moved 71.50523 555.151 397 0.4517384 0.02314815
Moved 71.52104 548.2534 398.3493 0.4357716 0.02661854
Moved 71.53581 541.3264 399 0.4197371 0.02829214
Moved 71.55293 532.1931 400.1153 0.3985951 0.03116066
Moved 71.56691 524 400 0.3796296 0.03086416
Moved 71.58318 516.6199 400.676 0.3625461 0.03260295
Moved 71.59813 510.2036 401 0.3476936 0.03343609
Moved 71.61327 503.2484 401 0.3315935 0.03343609
Moved 71.6292 497.33 401 0.3178935 0.03343609
Moved 71.64513 491.5147 401 0.3044323 0.03343609
Moved 71.65959 487.5 401 0.2951388 0.03343609
Moved 71.67436 481.4365 401 0.281103 0.03343609
Moved 71.69023 477.1557 401 0.2711937 0.03343609
Moved 71.70622 473.1725 401 0.2619734 0.03343609
Moved 71.72105 468.3459 401 0.2508008 0.03343609
Moved 71.73622 463.8588 393.6705 0.2404139 0.01458447
Moved 71.75215 459.6965 394 0.2307791 0.01543206
Moved 71.76891 457.3581 393 0.225366 0.01285996
Moved 71.7831 454.5947 393 0.2189693 0.01285996
Moved 71.80226 452 393 0.2129629 0.01285996
Stationary 71.81493 452 393 0.2129629 0.01285996
Stationary 71.82805 452 393 0.2129629 0.01285996
Ended 71.8434 452 393 0.2129629 0.01285996
Candidates 71.91835 12 talk tall fall tank walk real gal rank hall all task ethanol
Began 73.10426 383 357 0.05324075 -0.07973259
Stationary 73.12587 383 357 0.05324075 -0.07973259
Stationary 73.13857 383 357 0.05324075 -0.07973259
Stationary 73.15425 383 357 0.05324075 -0.07973259
Stationary 73.17216 383 357 0.05324075 -0.07973259
Ended 73.18529 383 357 0.05324075 -0.07973259
NextCandidatePanel 73.24248
Began 73.88945 422 374 0.1435185 -0.03600823
Stationary 73.90852 422 374 0.1435185 -0.03600823
Moved 73.9243 422 385.8231 0.1435185 -0.005599167
Moved 73.94032 422 400.5071 0.1435185 0.03216845
Ended 73.96385 422 430 0.1435185 0.1080246
Accept 73.99861 4 walk
Began 75.12291 408 205 0.1111111 -0.470679
Stationary 75.14211 408 205 0.1111111 -0.470679
Stationary 75.15547 408 205 0.1111111 -0.470679
Stationary 75.17104 408 205 0.1111111 -0.470679
Stationary 75.18901 408 205 0.1111111 -0.470679
Stationary 75.20296 408 205 0.1111111 -0.470679
Stationary 75.21761 408 205 0.1111111 -0.470679
Stationary 75.23241 408 205 0.1111111 -0.470679
Moved 75.24825 395.6232 214.9015 0.08246104 -0.4452123
Moved 75.2672 393.1379 220.7241 0.0767082 -0.4302363
Moved 75.27977 389.0829 226.2228 0.06732155 -0.4160938
Moved 75.29539 385.6282 233.4296 0.0593245 -0.3975578
Moved 75.31105 380.7242 240.3447 0.0479727 -0.3797718
Moved 75.32664 376.6466 248.7068 0.0385338 -0.3582645
Moved 75.34129 373.53 253.1166 0.03131956 -0.3469225
Moved 75.36684 366.2057 264.3239 0.01436502 -0.3180971
Moved 75.3795 362.0635 273.5186 0.004776518 -0.2944481
Stationary 75.39043 362.0635 273.5186 0.004776518 -0.2944481
Moved 75.40355 356.9001 282.1498 -0.007175654 -0.2722484
Moved 75.42134 351.3708 293.2584 -0.01997496 -0.243677
Moved 75.4359 348.6588 298.6824 -0.02625282 -0.2297263
Moved 75.45097 344.5082 304.6557 -0.03586064 -0.214363
Moved 75.46605 339 316 -0.04861111 -0.1851853
Moved 75.48137 334.6673 322.6653 -0.05864044 -0.1680419
Moved 75.49641 329.1082 332.8107 -0.07150883 -0.1419478
Moved 75.51274 324.9454 341.1091 -0.08114482 -0.1206042
Moved 75.52644 320.088 350.824 -0.09238894 -0.09561718
Moved 75.54134 313.4867 365.1293 -0.1076697 -0.05882389
Moved 75.55745 308.0743 377.3327 -0.1201983 -0.02743654
Moved 75.57298 301.5531 391.6174 -0.1352938 0.009303818
Moved 75.58876 296.2885 402.4229 -0.1474802 0.03709589
Moved 75.6028 288.0996 421.4343 -0.1664361 0.08599336
Moved 75.62309 281.2322 436.9194 -0.1823328 0.1258215
Moved 75.63533 275.7202 450.6995 -0.1950922 0.1612642
Moved 75.65013 270.2529 464.3678 -0.207748 0.1964191
Moved 75.66505 266.5259 475.4224 -0.2163753 0.2248517
Moved 75.68129 264.7907 483.0464 -0.2203918 0.244461
Moved 75.69633 263.5 491 -0.2233796 0.2649176
Moved 75.71159 262.3684 495.5264 -0.2259991 0.2765597
Moved 75.72676 260.9927 501.029 -0.2291835 0.2907123
Moved 75.74196 259.6292 506.483 -0.2323397 0.3047403
Moved 75.75752 260 508.527 -0.2314815 0.3099973
Moved 75.77391 258.848 511.304 -0.2341481 0.3171397
Moved 75.78905 259 512.5 -0.2337963 0.3202159
Moved 75.80357 259 513.9235 -0.2337963 0.3238773
Moved 75.81874 259 515.0164 -0.2337963 0.3266881
Stationary 75.83452 259 515.0164 -0.2337963 0.3266881
Moved 75.8503 259 516 -0.2337963 0.329218
Stationary 75.87059 259 516 -0.2337963 0.329218
Stationary 75.88026 259 516 -0.2337963 0.329218
Stationary 75.89595 259 516 -0.2337963 0.329218
Stationary 75.91176 259 516 -0.2337963 0.329218
Stationary 75.92601 259 516 -0.2337963 0.329218
Moved 75.9417 270.1566 509.6867 -0.2079707 0.3129801
Moved 75.95772 273.3207 503.3585 -0.2006464 0.296704
Moved 75.97429 278.6449 496.8068 -0.1883219 0.2798527
Moved 75.98961 282.7726 489.4547 -0.1787671 0.2609431
Moved 76.00349 286.8966 481.2068 -0.1692208 0.2397293
Moved 76.02061 291.0206 471.2853 -0.1596746 0.2142111
Moved 76.03487 295.3121 460.1677 -0.1497405 0.1856165
Moved 76.04994 298.2921 453.3185 -0.1428425 0.1680004
Moved 76.06822 302.5 439 -0.1331019 0.1311728
Moved 76.08104 306.65 423.4 -0.1234954 0.0910494
Moved 76.09871 310.8196 410.5411 -0.1138434 0.05797597
Moved 76.12029 315.0501 389.8247 -0.1040507 0.004693137
Stationary 76.13188 315.0501 389.8247 -0.1040507 0.004693137
Moved 76.14314 316.3972 377.4253 -0.1009324 -0.02719832
Moved 76.15865 319 370.5 -0.09490739 -0.04501037
Moved 76.17461 319.8628 359.9608 -0.09291029 -0.07211748
Moved 76.19029 322.4941 352.7647 -0.08681918 -0.09062582
Moved 76.20464 323.6241 346.5035 -0.08420344 -0.1067296
Moved 76.22285 325.0142 340.9431 -0.08098558 -0.1210312
Moved 76.23549 326.3864 338.2272 -0.07780929 -0.1280164
Moved 76.25032 327.7641 335.4719 -0.07462019 -0.1351033
Moved 76.26591 328 333.848 -0.07407407 -0.1392798
Moved 76.28178 329.1385 332.8615 -0.07143855 -0.1418173
Moved 76.29771 329.5758 332 -0.07042631 -0.144033
Moved 76.31413 330.962 331.038 -0.0672176 -0.1465073
Moved 76.32756 332.3347 331 -0.06403992 -0.146605
Moved 76.34703 334.4411 331 -0.05916406 -0.146605
Moved 76.35985 339.4315 331 -0.04761224 -0.146605
Moved 76.37566 346.3938 348.7451 -0.03149584 -0.1009643
Moved 76.38905 351.5 352 -0.01967594 -0.09259266
Moved 76.40425 364.5924 370.3886 0.01063059 -0.04529686
Moved 76.42055 375.7732 384.4665 0.03651202 -0.00908832
Moved 76.43581 385.1813 397.4019 0.05829016 0.02418184
Moved 76.45052 394.8024 408.9171 0.08056115 0.05379893
Moved 76.46953 405.5033 420.5042 0.1053317 0.08360133
Moved 76.4821 418.7129 434.7129 0.1359095 0.1201463
Moved 76.49757 428.9124 444.9124 0.1595194 0.1463794
Moved 76.51305 435.8662 453.1328 0.1756161 0.1675224
Moved 76.52843 447.8059 463.8059 0.2032544 0.194974
Moved 76.54369 457.7072 472.6062 0.2261742 0.2176084
Moved 76.5598 467.9711 481.4747 0.2499331 0.2404184
Moved 76.58067 486.6136 497.0757 0.2930871 0.2805445
Stationary 76.59178 486.6136 497.0757 0.2930871 0.2805445
Moved 76.60381 492.6284 501.9713 0.3070102 0.2931361
Moved 76.62083 496.3134 505.3134 0.3155403 0.3017319
Moved 76.63673 501.2976 509.2232 0.3270779 0.311788
Moved 76.65257 506.8481 513.3861 0.3399262 0.3224951
Moved 76.66753 509.6996 515.6995 0.3465267 0.3284452
Moved 76.68279 512.4735 517.2368 0.3529479 0.332399
Moved 76.69856 513.6262 518.6262 0.3556161 0.3359726
Moved 76.71318 515.0087 519 0.3588164 0.3369341
Moved 76.72847 516.381 520.381 0.361993 0.340486
Moved 76.74431 516.4597 521 0.3621753 0.3420781
Moved 76.75981 517.5 521 0.3645833 0.3420781
Moved 76.77565 517 522.1189 0.3634259 0.344956
Stationary 76.7961 517 522.1189 0.3634259 0.344956
Stationary 76.80666 517 522.1189 0.3634259 0.344956
Moved 76.82024 517 523 0.3634259 0.3472221
Moved 76.83574 517 524.5 0.3634259 0.3510802
Stationary 76.85133 517 524.5 0.3634259 0.3510802
Moved 76.86708 504.4297 527.1901 0.334328 0.357999
Moved 76.88307 497.6729 527.5818 0.3186873 0.3590066
Moved 76.90068 490.1465 528.9756 0.301265 0.3625915
Moved 76.91454 483.1844 530.3632 0.285149 0.3661603
Moved 76.92824 473.7613 530.7484 0.2633363 0.3671512
Moved 76.94344 464.0349 531 0.2408216 0.3677982
Moved 76.95906 456 531 0.2222222 0.3677982
Moved 76.97523 445.7437 531.584 0.1984809 0.3693004
Moved 76.98994 434.2521 532.9685 0.1718798 0.3728614
Moved 77.0125 411.3363 533 0.1188341 0.3729423
Stationary 77.02385 411.3363 533 0.1188341 0.3729423
Moved 77.0359 401.0937 533 0.09512424 0.3729423
Moved 77.05156 391.5 533 0.07291664 0.3729423
Moved 77.0699 381.7072 533 0.0502482 0.3729423
Moved 77.08354 374.2385 533.9659 0.03295958 0.3754267
Moved 77.09911 364.5895 534 0.01062383 0.3755144
Moved 77.11525 352.866 534 -0.01651391 0.3755144
Moved 77.12914 343.1748 534 -0.03894727 0.3755144
Moved 77.1443 333.9751 534 -0.06024291 0.3755144
Moved 77.15971 324.8032 534.8853 -0.08147404 0.3777912
Moved 77.17488 317.6467 535 -0.09804 0.3780863
Moved 77.19032 311.5 535 -0.1122685 0.3780863
Moved 77.20598 302.8605 535 -0.1322673 0.3780863
Moved 77.22539 293.4387 535 -0.154077 0.3780863
Moved 77.23833 286.6716 535 -0.1697417 0.3780863
Moved 77.25206 279.7418 535 -0.185783 0.3780863
Moved 77.2682 272.8288 535 -0.2017851 0.3780863
Moved 77.28377 266.887 535 -0.2155394 0.3780863
Moved 77.29884 260.9834 535 -0.2292051 0.3780863
Moved 77.3134 256.7744 535 -0.2389482 0.3780863
Moved 77.32854 252.6314 535 -0.2485384 0.3780863
Moved 77.34523 246.6371 535 -0.2624141 0.3780863
Moved 77.3618 243.5398 535 -0.2695837 0.3780863
Moved 77.37434 239.1853 530.7657 -0.2796637 0.3671956
Moved 77.39088 235.0692 527.0231 -0.2891917 0.3575696
Ended 77.40578 235 527 -0.2893518 0.3575102
Candidates 77.54201 12 before below major newshour vector credit venture messier cheaper chapter needle therefore
Began 78.09578 356 389 -0.009259283 0.002572016
Stationary 78.11574 356 389 -0.009259283 0.002572016
Stationary 78.1302 356 389 -0.009259283 0.002572016
Stationary 78.14543 356 389 -0.009259283 0.002572016
Stationary 78.16023 356 389 -0.009259283 0.002572016
Stationary 78.1769 356 389 -0.009259283 0.002572016
Stationary 78.192 356 389 -0.009259283 0.002572016
Stationary 78.20763 356 389 -0.009259283 0.002572016
Moved 78.22191 356 400.7761 -0.009259283 0.03286016
Moved 78.2379 356 416.6476 -0.009259283 0.07368213
Moved 78.25368 356 433.0223 -0.009259283 0.1157982
Moved 78.27641 356 473.958 -0.009259283 0.2210853
Stationary 78.28731 356 473.958 -0.009259283 0.2210853
Moved 78.30022 356 493.4432 -0.009259283 0.2712016
Moved 78.31438 356 507.0469 -0.009259283 0.3061906
Ended 78.33195 356 519 -0.009259283 0.3369341
Accept 78.34581 0 before
Began 79.22249 320 491 -0.09259259 0.2649176
Stationary 79.23915 320 491 -0.09259259 0.2649176
Stationary 79.25356 320 491 -0.09259259 0.2649176
Stationary 79.26958 320 491 -0.09259259 0.2649176
Stationary 79.28423 320 491 -0.09259259 0.2649176
Stationary 79.3008 320 491 -0.09259259 0.2649176
Moved 79.32671 340.9981 491 -0.04398579 0.2649176
Moved 79.33879 351.3811 491 -0.01995106 0.2649176
Stationary 79.34972 351.3811 491 -0.01995106 0.2649176
