I listen to the tape everyday
Moved 1293.913 388.8653 192.8652 0.0668177 -0.5018899
Moved 1293.944 389 191.6409 0.06712963 -0.505039
Ended 1293.974 389 192 0.06712963 -0.5041152
Backspace 1295.88
Began 1296.341 445 549 0.1967593 0.4140946
Stationary 1296.372 445 549 0.1967593 0.4140946
Stationary 1296.403 445 549 0.1967593 0.4140946
Stationary 1296.434 445 549 0.1967593 0.4140946
Ended 1296.464 445 549 0.1967593 0.4140946
Began 1297.079 526 319 0.3842592 -0.1774692
Stationary 1297.11 526 319 0.3842592 -0.1774692
Stationary 1297.141 526 319 0.3842592 -0.1774692
Stationary 1297.172 526 319 0.3842592 -0.1774692
Stationary 1297.202 526 319 0.3842592 -0.1774692
Stationary 1297.233 526 319 0.3842592 -0.1774692
Stationary 1297.264 526 319 0.3842592 -0.1774692
Moved 1297.294 516.3542 332.756 0.361931 -0.1420886
Moved 1297.325 510.4801 343.1998 0.3483336 -0.1152268
Moved 1297.356 502.1883 357.6234 0.3291395 -0.07812916
Moved 1297.387 492.9234 376.871 0.307693 -0.02862396
Moved 1297.417 481.7836 395.7463 0.2819064 0.01992347
Moved 1297.448 468.7328 420.9898 0.2516963 0.0848502
Moved 1297.479 455.4688 447.0624 0.2209927 0.1519093
Moved 1297.51 444.7587 468.4825 0.1962008 0.2070024
Moved 1297.54 437.0031 486.6584 0.1782479 0.2537511
Moved 1297.571 426.3658 508.4798 0.1536246 0.309876
Moved 1297.602 419.1285 519.8287 0.1368715 0.3390655
Moved 1297.633 412.5822 530.8356 0.121718 0.3673756
Moved 1297.663 406.6793 538.481 0.108054 0.3870395
Moved 1297.694 402.1617 542.8383 0.09759654 0.3982464
Moved 1297.725 396.6373 545 0.08480847 0.4038065
Moved 1297.755 392.0968 545 0.07429818 0.4038065
Moved 1297.786 382.6261 545 0.05237529 0.4038065
Moved 1297.817 363.0023 521.0023 0.006949902 0.3420841
Moved 1297.848 344.3016 497.5306 -0.03633886 0.2817145
Moved 1297.878 328.6006 475.081 -0.07268389 0.2239737
Moved 1297.909 313.9782 452.7695 -0.1065318 0.1665882
Moved 1297.94 303.8951 435.7902 -0.1298724 0.1229172
Moved 1297.971 294.6464 419.2928 -0.1512814 0.0804856
Moved 1298.001 287.3273 408.2122 -0.1682238 0.05198608
Moved 1298.032 280.3501 396.7001 -0.1843749 0.02237681
Moved 1298.063 275.8265 390.8265 -0.194846 0.007269823
Moved 1298.094 270.3289 382.4934 -0.2075719 -0.01416312
Moved 1298.124 265.5286 376.2928 -0.2186839 -0.03011107
Moved 1298.155 260.0296 370.0296 -0.2314129 -0.04622024
Moved 1298.186 252.8825 359.765 -0.2479571 -0.07262092
Moved 1298.217 250.0182 355.5273 -0.2545875 -0.08352052
Moved 1298.247 246.0685 351.137 -0.2637303 -0.09481225
Moved 1298.278 242.3155 347.6309 -0.2724179 -0.10383
Moved 1298.309 239.5653 344.5653 -0.278784 -0.1117147
Moved 1298.34 238 342.1116 -0.2824074 -0.1180258
Moved 1298.37 236 340.3955 -0.287037 -0.1224396
Moved 1298.401 234.5 338.5 -0.2905093 -0.127315
Moved 1298.432 233.6424 337.6423 -0.2924945 -0.1295208
Moved 1298.463 232.8425 336.8425 -0.294346 -0.1315778
Moved 1298.493 232 335.6859 -0.2962963 -0.1345529
Moved 1298.524 230.9797 336 -0.298658 -0.1337449
Stationary 1298.555 230.9797 336 -0.298658 -0.1337449
Moved 1298.586 229.9575 336 -0.3010242 -0.1337449
Stationary 1298.616 229.9575 336 -0.3010242 -0.1337449
Stationary 1298.647 229.9575 336 -0.3010242 -0.1337449
Moved 1298.678 228.9847 336 -0.3032762 -0.1337449
Stationary 1298.708 228.9847 336 -0.3032762 -0.1337449
Stationary 1298.739 228.9847 336 -0.3032762 -0.1337449
Stationary 1298.77 228.9847 336 -0.3032762 -0.1337449
Stationary 1298.801 229 336 -0.3032407 -0.1337449
Stationary 1298.832 229 336 -0.3032407 -0.1337449
Stationary 1298.862 229 336 -0.3032407 -0.1337449
Moved 1298.893 228 336 -0.3055556 -0.1337449
Stationary 1298.924 228 336 -0.3055556 -0.1337449
Stationary 1298.954 228 336 -0.3055556 -0.1337449
Stationary 1298.985 228 336 -0.3055556 -0.1337449
Stationary 1299.016 228 336 -0.3055556 -0.1337449
Moved 1299.047 228 346.5 -0.3055556 -0.1067387
Moved 1299.077 228 344.9377 -0.3055556 -0.1107569
Moved 1299.108 228 346.6866 -0.3055556 -0.1062589
Moved 1299.139 226.5687 348 -0.3088688 -0.1028807
Moved 1299.17 227 351.7339 -0.3078704 -0.09327704
Moved 1299.2 227 361.0039 -0.3078704 -0.06943447
Moved 1299.231 227 365.1205 -0.3078704 -0.05884665
Moved 1299.262 227 373.5036 -0.3078704 -0.03728497
Moved 1299.292 227 385.6519 -0.3078704 -0.006039348
Moved 1299.323 227 395.8726 -0.3078704 0.02024843
Moved 1299.354 227 405.2099 -0.3078704 0.04426403
Moved 1299.385 235.4904 412.9617 -0.2882166 0.06420171
Moved 1299.416 239.2386 421.4771 -0.2795404 0.08610364
Moved 1299.446 241.9893 428.9893 -0.2731729 0.1054252
Moved 1299.477 245.4831 437.2246 -0.2650855 0.1266065
Moved 1299.508 250.451 446.7516 -0.2535856 0.1511101
Moved 1299.538 259.58 456.58 -0.2324536 0.1763888
Moved 1299.569 269.949 466.949 -0.2084513 0.2030582
Moved 1299.6 281.5805 477.5805 -0.1815266 0.2304024
Moved 1299.631 297.2772 491.2772 -0.1451917 0.2656305
Moved 1299.661 310.4269 502.4269 -0.1147524 0.2943079
Moved 1299.692 321.4557 511.0918 -0.08922289 0.316594
Moved 1299.723 327.5265 515.8422 -0.07517025 0.3288121
Moved 1299.754 332.1055 519.5527 -0.06457061 0.3383557
Moved 1299.784 334 522.3058 -0.06018519 0.3454366
Moved 1299.815 336 523.0491 -0.05555556 0.3473485
Stationary 1299.846 336 523.0491 -0.05555556 0.3473485
Moved 1299.877 336 524 -0.05555556 0.3497942
Moved 1299.907 336 524.9586 -0.05555556 0.3522596
Moved 1299.938 323.8746 525 -0.08362368 0.3523662
Moved 1299.969 316.5699 525 -0.1005326 0.3523662
Moved 1300 305.533 525 -0.1260811 0.3523662
Moved 1300.03 293.4033 525 -0.1541591 0.3523662
Moved 1300.061 282.808 515.2188 -0.1786851 0.3272086
Moved 1300.092 270.9213 516.1843 -0.2062008 0.3296919
Moved 1300.123 262.3052 515 -0.2261453 0.326646
Moved 1300.153 255.3778 514 -0.2421809 0.324074
Moved 1300.184 248.3734 512.1866 -0.258395 0.31941
Moved 1300.215 243 512 -0.2708333 0.31893
Moved 1300.245 239.7432 511 -0.2783722 0.3163579
Moved 1300.276 238.0042 511 -0.2823977 0.3163579
Moved 1300.307 237 511 -0.2847222 0.3163579
Moved 1300.338 236 511 -0.287037 0.3163579
Moved 1300.369 243.5578 506.2211 -0.269542 0.3040665
Moved 1300.399 263.3188 486.6812 -0.223799 0.2538095
Moved 1300.43 289.3777 457.3043 -0.1634775 0.1782517
Moved 1300.461 312.8326 430.5566 -0.1091838 0.1094561
Moved 1300.491 334.0602 401.6747 -0.06004572 0.03517158
Moved 1300.522 356.9852 369.4207 -0.006978612 -0.04778646
Moved 1300.553 371.0551 348.4174 0.02559036 -0.1018071
Moved 1300.584 386.6155 327.7819 0.06161004 -0.154882
Moved 1300.614 400.8198 309.8163 0.09449016 -0.2010899
Moved 1300.645 410.5253 297.6329 0.1169566 -0.2324256
Moved 1300.676 422.1767 283.2792 0.1439274 -0.2693438
Moved 1300.707 431.9702 270.7064 0.1665978 -0.3016812
Moved 1300.737 437.1605 264.8395 0.1786123 -0.3167707
Moved 1300.768 439.5456 261.4544 0.1841334 -0.3254774
Moved 1300.799 442.3062 259 0.1905235 -0.3317901
Moved 1300.83 443.5 256.5 0.193287 -0.3382202
Ended 1300.86 444.2202 255.7798 0.1949542 -0.3400726
Began 1301.352 253 548 -0.2476852 0.4115225
Stationary 1301.383 253 548 -0.2476852 0.4115225
Stationary 1301.414 253 548 -0.2476852 0.4115225
Stationary 1301.444 253 548 -0.2476852 0.4115225
Moved 1301.475 266.9079 548 -0.215491 0.4115225
Moved 1301.506 287.1313 548 -0.1686776 0.4115225
Moved 1301.537 313.8031 548 -0.1069372 0.4115225
Moved 1301.567 336.1175 548 -0.05528351 0.4115225
Moved 1301.598 368.8944 548 0.02058883 0.4115225
Moved 1301.629 394.485 539.1683 0.07982631 0.3888073
Moved 1301.66 416.1363 536 0.1299451 0.3806583
Moved 1301.69 434.0864 532.9784 0.1714963 0.3728867
Moved 1301.721 449.8608 531 0.2080112 0.3677982
Moved 1301.752 460.5 528.5 0.2326389 0.3613682
Moved 1301.783 468.5541 528 0.2512828 0.3600822
Moved 1301.813 474.4943 527 0.265033 0.3575102
Moved 1301.844 480.0284 526 0.2778435 0.3549381
Moved 1301.875 484.5576 526 0.2883278 0.3549381
Moved 1301.906 486.7977 525 0.2935132 0.3523662
Ended 1301.936 487 525 0.2939814 0.3523662
Began 1302.643 204 508 -0.3611111 0.3086419
Stationary 1302.674 204 508 -0.3611111 0.3086419
Stationary 1302.705 204 508 -0.3611111 0.3086419
Stationary 1302.735 204 508 -0.3611111 0.3086419
Stationary 1302.766 204 508 -0.3611111 0.3086419
Stationary 1302.797 204 508 -0.3611111 0.3086419
Stationary 1302.828 204 508 -0.3611111 0.3086419
Stationary 1302.859 204 508 -0.3611111 0.3086419
Stationary 1302.889 204 508 -0.3611111 0.3086419
Moved 1302.92 213.9796 508 -0.3380101 0.3086419
Moved 1302.951 216.7325 508 -0.3316379 0.3086419
Moved 1302.981 220.1093 508 -0.323821 0.3086419
Moved 1303.012 232.418 499.873 -0.2953288 0.2877392
Moved 1303.043 251.882 483.118 -0.2502732 0.2446449
Moved 1303.074 282.4359 452.9822 -0.1795465 0.1671353
Moved 1303.104 304.8058 429.3028 -0.1277644 0.1062313
Moved 1303.135 331.9171 402.0829 -0.06500681 0.03622149
Moved 1303.166 353.7163 380.6966 -0.01454552 -0.01878448
Moved 1303.197 370.1788 360.6528 0.02356211 -0.0703376
Moved 1303.227 391.8632 339.7448 0.07375728 -0.1241133
Moved 1303.258 415.2081 316.7919 0.1277964 -0.1831484
Moved 1303.289 436.2466 300.0027 0.1764966 -0.2263304
Moved 1303.32 448.6142 290.0394 0.2051254 -0.2519564
Moved 1303.35 458.8438 281.1562 0.2288051 -0.2748041
Moved 1303.381 464.095 277.9525 0.2409606 -0.283044
Moved 1303.412 466.8137 278 0.2472539 -0.2829219
Moved 1303.443 469.1972 278 0.2527714 -0.2829219
Moved 1303.473 470.3596 278 0.255462 -0.2829219
Stationary 1303.504 470.3596 278 0.255462 -0.2829219
Moved 1303.535 471.1785 278 0.2573576 -0.2829219
Moved 1303.566 471 286.6667 0.2569444 -0.260631
Moved 1303.596 472.2783 286 0.2599035 -0.2623458
Moved 1303.627 472 287.3581 0.2592593 -0.2588527
Moved 1303.658 472 289.0738 0.2592593 -0.2544399
Moved 1303.688 473.1782 289 0.2619866 -0.2546296
Moved 1303.719 473 290.2377 0.2615741 -0.2514464
Stationary 1303.75 473 290.2377 0.2615741 -0.2514464
Moved 1303.781 473 291.0917 0.2615741 -0.2492499
Moved 1303.811 473 292.0621 0.2615741 -0.2467539
Moved 1303.842 463.813 301.1247 0.2403077 -0.2234448
Moved 1303.873 443.0645 326.5226 0.1922789 -0.1581208
Moved 1303.904 415.075 359.0731 0.1274886 -0.07440057
Moved 1303.934 385.5067 394.4427 0.05904327 0.01657062
Moved 1303.965 363.3753 415.2185 0.007813175 0.07000641
Moved 1303.996 342.6741 435.801 -0.04010618 0.1229448
Moved 1304.027 319.8956 454.2836 -0.09283434 0.1704824
Moved 1304.057 299.0103 469.9932 -0.1411799 0.2108877
Moved 1304.088 279.1219 484.0558 -0.1872178 0.247057
Moved 1304.119 262.0379 496.6414 -0.2267641 0.2794275
Moved 1304.15 246.1453 504.7128 -0.2635525 0.300187
Moved 1304.18 234.7485 509.3129 -0.289934 0.3120186
Moved 1304.211 228.9424 513.0576 -0.303374 0.32165
Moved 1304.242 226.3762 515.6238 -0.3093144 0.3282506
Ended 1304.273 226 518 -0.3101852 0.3343621
Began 1305.594 424 497 0.1481481 0.2803498
Stationary 1305.625 424 497 0.1481481 0.2803498
Stationary 1305.656 424 497 0.1481481 0.2803498
Stationary 1305.687 424 497 0.1481481 0.2803498
Stationary 1305.717 424 497 0.1481481 0.2803498
Stationary 1305.748 424 497 0.1481481 0.2803498
Moved 1305.779 418.1095 497 0.1345127 0.2803498
Moved 1305.81 403.001 485.8006 0.09953935 0.2515447
Moved 1305.84 381.9529 468.7576 0.05081683 0.2077097
Moved 1305.871 354.9011 447.6007 -0.01180311 0.153294
Moved 1305.902 329.1926 426.5046 -0.07131338 0.09903436
Moved 1305.933 299.3528 401.4822 -0.1403871 0.03467646
Moved 1305.963 269 376 -0.2106481 -0.03086435
Moved 1305.994 248.0361 357.0361 -0.2591758 -0.07963981
Moved 1306.025 233.049 345.0392 -0.2938681 -0.110496
Moved 1306.056 222 335.5 -0.3194444 -0.1350309
Moved 1306.086 212.48 327.6533 -0.3414815 -0.1552127
Moved 1306.117 206.1482 323.0741 -0.3561383 -0.1669906
Moved 1306.148 203.3173 321 -0.3626914 -0.1723252
Moved 1306.179 201.8877 320 -0.3660006 -0.1748972
Stationary 1306.209 202 320 -0.3657407 -0.1748972
Moved 1306.24 215.5244 339.1769 -0.3344342 -0.1255739
Moved 1306.271 259.7881 376.5584 -0.2319719 -0.02942795
Moved 1306.302 346.1087 426.3977 -0.03215586 0.09875945
Moved 1306.332 410.8844 460.4422 0.1177879 0.1863224
Moved 1306.363 457.791 479.1716 0.2263679 0.2344949
Moved 1306.394 491.5107 492.5811 0.304423 0.2689841
Moved 1306.424 513.683 502.5784 0.3557476 0.2946975
Moved 1306.455 537.9768 512.1907 0.4119833 0.3194205
Moved 1306.486 556.267 518.089 0.4543217 0.3345909
Moved 1306.517 568.5 522 0.4826389 0.3446501
Moved 1306.547 579.923 525.2307 0.5090809 0.3529596
Moved 1306.578 586.9959 527.9979 0.5254535 0.3600769
Moved 1306.609 590.7673 529.7673 0.5341837 0.3646278
Moved 1306.64 592.1383 530 0.5373572 0.3652262
Moved 1306.67 594 531 0.5416667 0.3677982
Moved 1306.701 595.3412 531 0.5447714 0.3677982
Stationary 1306.732 595.3412 531 0.5447714 0.3677982
Moved 1306.763 581.7125 531 0.5132233 0.3677982
Moved 1306.793 557.1741 531 0.4564215 0.3677982
Moved 1306.824 509.8207 521.2081 0.3468072 0.3426133
Moved 1306.855 465.1081 511.6847 0.2433057 0.318119
Moved 1306.886 435.8045 508.4146 0.1754735 0.3097083
Moved 1306.916 400.7206 505.6434 0.09426077 0.3025806
Moved 1306.947 370.9147 504 0.02526552 0.2983539
Moved 1306.978 347.2936 504 -0.02941301 0.2983539
Moved 1307.009 323.7006 504 -0.0840264 0.2983539
Moved 1307.039 300.8683 504 -0.136879 0.2983539
Moved 1307.07 286.1729 504 -0.170896 0.2983539
Moved 1307.101 274.2402 504 -0.1985181 0.2983539
Moved 1307.131 262.215 503 -0.2263541 0.2957818
Moved 1307.162 253.6143 503 -0.2462632 0.2957818
Moved 1307.193 246.1207 503 -0.2636094 0.2957818
Moved 1307.224 240.3094 503 -0.2770614 0.2957818
Moved 1307.254 237.5 503 -0.2835648 0.2957818
Ended 1307.285 237.5 503 -0.2835648 0.2957818
Began 1308.576 316 542 -0.1018519 0.3960905
Stationary 1308.607 316 542 -0.1018519 0.3960905
Stationary 1308.638 316 542 -0.1018519 0.3960905
Stationary 1308.669 316 542 -0.1018519 0.3960905
Stationary 1308.699 316 542 -0.1018519 0.3960905
Stationary 1308.73 316 542 -0.1018519 0.3960905
Moved 1308.761 316 526.0992 -0.1018519 0.3551934
Moved 1308.792 316 516.4931 -0.1018519 0.3304863
Moved 1308.822 316 495.894 -0.1018519 0.277505
Moved 1308.853 332.7673 464.7758 -0.06303871 0.1974685
Moved 1308.884 342.0497 440.5342 -0.04155164 0.1351187
Moved 1308.914 349.2701 418.1896 -0.02483765 0.07764812
Moved 1308.945 357.5644 397.0165 -0.005638053 0.02319061
Moved 1308.976 364.6122 376.9391 0.01067638 -0.02844877
Moved 1309.007 370.7177 360.2059 0.02480934 -0.07148703
Moved 1309.037 376.3679 339.475 0.03788859 -0.1248072
Moved 1309.068 382.0751 318.237 0.05109986 -0.1794316
Moved 1309.099 388.9393 299.1214 0.06698916 -0.2285973
Moved 1309.13 396.1966 277.2094 0.08378843 -0.2849553
Moved 1309.16 403.4803 258.0526 0.1006489 -0.334227
Moved 1309.191 408.5135 244.7164 0.1122997 -0.3685278
Moved 1309.222 413.0207 233.9587 0.122733 -0.3961967
Moved 1309.253 416.7405 225.8892 0.1313438 -0.4169518
Moved 1309.283 420.6268 214.1196 0.1403398 -0.4472232
Moved 1309.314 421 210.9911 0.1412037 -0.4552698
Moved 1309.345 423 206.2517 0.1458333 -0.4674596
Moved 1309.376 424.1776 202.8224 0.1485593 -0.4762799
Moved 1309.406 425.5 199 0.1516204 -0.4861111
Moved 1309.437 425 197.3237 0.150463 -0.4904226
Moved 1309.468 426.2127 195.7874 0.1532701 -0.4943742
Moved 1309.499 426 194.6959 0.1527777 -0.4971813
Moved 1309.529 426 193.9031 0.1527777 -0.4992205
Moved 1309.56 426 192.6418 0.1527777 -0.5024644
Moved 1309.591 427.2311 191.7689 0.1556276 -0.5047097
Moved 1309.621 427 190.9613 0.1550926 -0.5067868
Moved 1309.652 427 189.9369 0.1550926 -0.5094215
Stationary 1309.683 427 189.9369 0.1550926 -0.5094215
Stationary 1309.714 427 189.9369 0.1550926 -0.5094215
Stationary 1309.745 427 189.9369 0.1550926 -0.5094215
Moved 1309.775 410.5411 204.4589 0.1169932 -0.4720709
Moved 1309.806 403.9485 214.402 0.1017326 -0.4464971
Moved 1309.837 385.5999 239.8667 0.05925914 -0.3810013
Moved 1309.867 371.5683 261.1882 0.02677838 -0.3261619
Moved 1309.898 354.222 288.1432 -0.01337503 -0.2568334
Moved 1309.929 339.8613 310.4219 -0.04661729 -0.1995323
Moved 1309.96 325.7201 331.8479 -0.07935171 -0.1444242
Moved 1309.99 311.5352 354.3133 -0.1121869 -0.08664284
Moved 1310.021 298.1898 377.2582 -0.1430791 -0.02762806
Moved 1310.052 288.5388 395.9224 -0.1654195 0.02037653
Moved 1310.083 278.5 414 -0.1886574 0.06687239
Moved 1310.113 270.2303 434.0526 -0.2078003 0.118448
Moved 1310.144 264.9823 448.0443 -0.2199484 0.1544349
Moved 1310.175 261.308 459.7302 -0.2284538 0.184491
Moved 1310.206 258.7994 475.0031 -0.2342607 0.2237734
Moved 1310.236 257 485.8161 -0.2384259 0.2515846
Moved 1310.267 256 496.1154 -0.2407407 0.2780745
Moved 1310.298 254.8869 503.3394 -0.2433174 0.2966546
Moved 1310.328 255 508.8669 -0.2430556 0.3108717
Moved 1310.359 254.3844 514.2311 -0.2444805 0.3246685
Moved 1310.39 254 518.3685 -0.2453704 0.3353098
Moved 1310.421 254 521.8423 -0.2453704 0.3442445
Moved 1310.452 254 523.5927 -0.2453704 0.3487466
Moved 1310.482 254 526.3413 -0.2453704 0.3558161
Moved 1310.513 254 527.5 -0.2453704 0.3587962
Moved 1310.544 254 530.5 -0.2453704 0.3665122
Moved 1310.574 254 532.2789 -0.2453704 0.3710877
Moved 1310.605 254 533.5 -0.2453704 0.3742283
Moved 1310.636 261.8679 534.124 -0.2271577 0.3758332
Moved 1310.667 269.526 535.1754 -0.2094305 0.3785374
Moved 1310.697 279.7326 535 -0.1858042 0.3780863
Moved 1310.728 295.2638 535 -0.1498522 0.3780863
Moved 1310.759 300.5369 535 -0.1376461 0.3780863
Moved 1310.79 310.6458 535 -0.114246 0.3780863
Moved 1310.82 319.2696 535 -0.09428337 0.3780863
Moved 1310.851 327.1798 535 -0.07597258 0.3780863
Moved 1310.882 331.7955 535 -0.0652881 0.3780863
Moved 1310.913 336.0861 535 -0.05535628 0.3780863
Moved 1310.943 338.5 535 -0.04976853 0.3780863
Moved 1310.974 340.5 524.5 -0.0451389 0.3510802
Moved 1311.005 341.0501 528 -0.04386554 0.3600822
Moved 1311.036 342.2385 528 -0.04111454 0.3600822
Moved 1311.066 343.5 527 -0.03819446 0.3575102
Moved 1311.097 345.3179 523.3643 -0.03398642 0.348159
Moved 1311.128 352.5161 513.312 -0.01732394 0.3223043
Moved 1311.159 358.8704 504.1944 -0.002614757 0.2988539
Moved 1311.189 365.3984 495.9024 0.01249621 0.2775267
Moved 1311.22 371.335 488.665 0.02623846 0.2589119
Moved 1311.251 378.7293 480.4061 0.04335483 0.2376699
Moved 1311.281 385.8216 473.1784 0.05977223 0.2190802
Moved 1311.312 391.7061 465.9408 0.07339388 0.2004649
Moved 1311.343 394.7924 463.2076 0.0805379 0.1934351
Moved 1311.374 397.5527 459.8945 0.08692761 0.1849138
Moved 1311.404 400.3093 458 0.09330858 0.180041
Moved 1311.435 401.7981 456 0.09675492 0.174897
Moved 1311.466 403.4922 455 0.1006763 0.172325
Moved 1311.497 404 452.7514 0.1018518 0.1665416
Moved 1311.527 405 452 0.1041667 0.164609
Moved 1311.558 406 451 0.1064815 0.162037
Moved 1311.589 407 449.7626 0.1087963 0.1588545
Moved 1311.62 408 448.5 0.1111111 0.1556069
Moved 1311.65 409.1911 449 0.1138683 0.156893
Moved 1311.681 410 446.7938 0.1157407 0.1512184
Moved 1311.712 412.9659 445.0341 0.1226064 0.1466925
Moved 1311.743 415.7215 442.2784 0.128985 0.139605
Moved 1311.773 419.9734 439.5133 0.1388274 0.132493
