just in time for the party
Basic
0.6 0.6
432 388.8
Began 850.4523 477 540 0.2708333 0.3909464
Stationary 850.483 477 540 0.2708333 0.3909464
Stationary 850.5137 477 540 0.2708333 0.3909464
Moved 850.5445 477 528.8578 0.2708333 0.3622886
Moved 850.5753 477 514.7894 0.2708333 0.3261042
Moved 850.606 477 497.2438 0.2708333 0.2809769
Moved 850.6367 477 479.4078 0.2708333 0.2351024
Moved 850.6674 477 461.5378 0.2708333 0.1891405
Moved 850.6982 477 446.7258 0.2708333 0.1510438
Moved 850.7289 477 423.8472 0.2708333 0.09219962
Moved 850.7596 477 414.7827 0.2708333 0.06888531
Moved 850.7904 477 395.1678 0.2708333 0.01843554
Moved 850.8211 477 377.46 0.2708333 -0.02710923
Moved 850.8519 477 359.4542 0.2708333 -0.0734202
Moved 850.8826 477 345.0944 0.2708333 -0.110354
Moved 850.9133 477 332.8156 0.2708333 -0.1419354
Moved 850.944 477 324.0516 0.2708333 -0.1644764
Moved 850.9749 477 316.4123 0.2708333 -0.1841248
Moved 851.0056 477 306.3452 0.2708333 -0.2100178
Moved 851.0364 466.0827 293.248 0.2455617 -0.2437036
Moved 851.067 463.7931 285.1724 0.2402618 -0.2644745
Moved 851.0978 461.4954 278.743 0.2349429 -0.2810107
Moved 851.1285 458.7009 271.1028 0.2284743 -0.3006615
Moved 851.1593 456.1528 263.3056 0.2225759 -0.3207161
Moved 851.19 453.9371 259.9371 0.2174471 -0.3293799
Moved 851.2207 452.3851 254.7701 0.2138543 -0.3426695
Moved 851.2515 449.8366 250.8367 0.2079552 -0.3527863
Moved 851.2822 448.287 246.574 0.204368 -0.3637501
Moved 851.3129 447.028 243.056 0.2014537 -0.3727984
Moved 851.3437 444.5 239 0.1956019 -0.3832304
Moved 851.3745 440.8615 235.8615 0.1871794 -0.3913029
Ended 851.4052 439.657 236 0.1843911 -0.3909465
Began 851.7433 394 319 0.07870366 -0.1774692
Stationary 851.774 394 319 0.07870366 -0.1774692
Stationary 851.8048 394 319 0.07870366 -0.1774692
Moved 851.8355 394 333.6523 0.07870366 -0.1397831
Moved 851.8663 394 350.9492 0.07870366 -0.09529529
Moved 851.897 385.0792 368.9208 0.05805373 -0.04907208
Moved 851.9277 387 380.067 0.06250004 -0.02040384
Moved 851.9585 387 388.1266 0.06250004 0.0003255444
Moved 851.9892 387 392.8773 0.06250004 0.01254447
Moved 852.02 387 398.3547 0.06250004 0.02663247
Moved 852.0507 387 403.7226 0.06250004 0.04043873
Moved 852.0814 387 407.2668 0.06250004 0.04955456
Moved 852.1122 387 410.4827 0.06250004 0.05782579
Moved 852.1429 387 413.0236 0.06250004 0.06436092
Moved 852.1736 387 414.3051 0.06250004 0.06765711
Moved 852.2043 387 416.5 0.06250004 0.07330243
Moved 852.235 387 417 0.06250004 0.0745884
Moved 852.2658 387 418.5 0.06250004 0.07844638
Moved 852.2966 387 419 0.06250004 0.07973251
Moved 852.3273 387 420.0004 0.06250004 0.08230554
Stationary 852.358 387 420.0004 0.06250004 0.08230554
Moved 852.3887 387 421.5 0.06250004 0.08616251
Ended 852.4195 387 421.5 0.06250004 0.08616251
