watch out for low flying objects
Basic
0.6 0.6
432 388.8
Moved 868.1204 382.7748 365.0081 0.05271951 -0.05913557
Moved 868.1511 364.1903 336.9426 0.009699861 -0.1313205
Moved 868.1818 350.4036 311.9067 -0.02221381 -0.1957133
Moved 868.2126 342.0659 294.1097 -0.04151424 -0.2414874
Moved 868.2433 338.1613 280.8065 -0.05055258 -0.2757035
Moved 868.2741 335.5 270 -0.05671298 -0.303498
Moved 868.3049 334 260.3715 -0.06018519 -0.3282627
Moved 868.3356 331.924 251.7721 -0.06499062 -0.3503805
Moved 868.3663 332 246.1135 -0.06481484 -0.3649344
Moved 868.397 332 242.2546 -0.06481484 -0.3748595
Stationary 868.4278 332 241.6277 -0.06481484 -0.376472
Moved 868.4586 341.9514 242 -0.04177918 -0.3755144
Moved 868.4893 354.5446 257.4357 -0.01262819 -0.3358136
Moved 868.52 376.5672 277.5671 0.03834993 -0.2840352
Moved 868.5508 396.4758 298.9724 0.08443474 -0.2289806
Moved 868.5815 411.7732 318.4825 0.1198455 -0.1788003
Moved 868.6122 421.8369 335.7281 0.143141 -0.1344443
Moved 868.643 431.3683 349.1577 0.1652044 -0.09990308
Moved 868.6737 439.9579 361.6105 0.1850876 -0.0678743
Moved 868.7045 448.5 372.5 0.2048611 -0.03986633
Moved 868.7352 453.1123 380.1685 0.2155378 -0.02014294
Moved 868.7659 457.8459 387.8458 0.2264951 -0.0003965794
Moved 868.7967 459.7953 394.386 0.2310077 0.01642498
Moved 868.8274 460 401.5 0.2314815 0.03472222
Moved 868.8582 460 409.4854 0.2314815 0.05526071
Moved 868.8889 449.9478 419.0784 0.2082124 0.07993399
Moved 868.9196 440.4177 429.5823 0.186152 0.1069504
Moved 868.9504 431.9995 439.334 0.1666655 0.1320319
Moved 868.9811 418.442 453.558 0.1352824 0.1686161
Moved 869.0119 406.1402 464.5159 0.1068061 0.1968
Moved 869.0426 395.8332 474.1251 0.08294711 0.2215152
Moved 869.0734 386.334 480.1107 0.06095836 0.2369101
Moved 869.1041 377.7362 485.8425 0.04105607 0.2516525
Moved 869.1348 372.3891 489.3054 0.02867847 0.2605591
Moved 869.1655 366.2096 491.8952 0.01437416 0.2672201
Moved 869.1963 360.5348 494 0.001237988 0.2726337
Moved 869.2271 355.7975 495.6013 -0.009728124 0.2767522
Moved 869.2578 350.0527 496 -0.02302617 0.2777777
Moved 869.2886 345.9883 497 -0.03243461 0.2803498
Moved 869.3193 342.125 497 -0.04137725 0.2803498
Moved 869.35 337.2581 497 -0.05264316 0.2803498
Moved 869.3807 332 497 -0.06481484 0.2803498
Moved 869.4115 327.7772 497 -0.07458989 0.2803498
Moved 869.4422 323.031 497 -0.08557642 0.2803498
Moved 869.473 320.1432 497 -0.09226109 0.2803498
Moved 869.5037 316.4083 497 -0.1009067 0.2803498
Moved 869.5345 312.7365 497 -0.1094062 0.2803498
Moved 869.5652 306.7423 497 -0.1232818 0.2803498
Moved 869.5959 301.9999 497 -0.1342595 0.2803498
Moved 869.6266 295.108 497 -0.1502129 0.2803498
Moved 869.6573 293.6165 497 -0.1536655 0.2803498
Moved 869.6882 288.5049 497 -0.1654978 0.2803498
Moved 869.7189 283.2943 497 -0.1775594 0.2803498
Moved 869.7496 274.241 488.6205 -0.1985163 0.2587975
Moved 869.7804 262.7603 477.6404 -0.2250919 0.2305566
Moved 869.8111 251.2863 459.001 -0.2516521 0.1826156
Moved 869.8419 243.1229 440.2766 -0.2705488 0.1344562
Moved 869.8726 234.5137 417.1985 -0.2904776 0.0750991
Moved 869.9033 228.6059 395.7264 -0.3041531 0.01987237
Moved 869.9341 223 374 -0.3171296 -0.03600823
Moved 869.9648 220.9277 356.4937 -0.3219267 -0.08103492
Moved 869.9955 219.054 338.3777 -0.326264 -0.1276295
Moved 870.0263 218 324.5259 -0.3287037 -0.1632566
Moved 870.0571 218 312.9025 -0.3287037 -0.1931519
Moved 870.0878 218 302.1103 -0.3287037 -0.2209098
Moved 870.1185 218 292.7192 -0.3287037 -0.2450638
Moved 870.1492 224.7435 284.1099 -0.3130938 -0.2672071
Moved 870.1799 227.9601 279.0399 -0.305648 -0.2802472
Moved 870.2108 232.692 274.308 -0.2946944 -0.2924178
Moved 870.2415 236.2197 273 -0.2865286 -0.295782
Moved 870.2722 241.6728 271 -0.2739056 -0.300926
Moved 870.3029 246.9462 271 -0.2616987 -0.300926
Moved 870.3337 254.5729 275.7188 -0.2440441 -0.2887891
Moved 870.3644 265.5445 291.3167 -0.2186471 -0.248671
Moved 870.3951 280.5998 311.3997 -0.1837968 -0.1970174
Moved 870.426 293.3801 334.7602 -0.1542128 -0.1369337
Moved 870.4567 304.6534 355.6435 -0.1281171 -0.08322154
Moved 870.4874 316 375.5 -0.1018519 -0.03215028
Moved 870.5182 331.1752 398.2803 -0.06672412 0.02644095
Moved 870.5489 341.7183 415.5306 -0.0423187 0.07080902
Moved 870.5796 353.8689 434.4165 -0.01419231 0.1193839
Moved 870.6104 369.2377 457.7295 0.02138356 0.1793454
Moved 870.6411 374.7288 463.7288 0.03409445 0.1947757
Moved 870.6718 383.147 473.147 0.053581 0.2189994
Moved 870.7025 388.8432 479.8432 0.06676663 0.2362222
Moved 870.7333 392.4379 484.8759 0.07508774 0.2491663
Moved 870.764 395.3024 488.3024 0.08171847 0.2579793
Moved 870.7948 398.1721 491 0.0883613 0.2649176
Moved 870.8256 400 494 0.09259263 0.2726337
Moved 870.8563 402 496.6082 0.09722222 0.279342
Moved 870.887 403 498.4768 0.09953707 0.284148
Moved 870.9178 405.1683 500.1683 0.1045563 0.2884988
Moved 870.9485 406 501.8755 0.1064815 0.2928897
Moved 870.9792 407.7457 503 0.1105224 0.2957818
Moved 871.01 409 504.6103 0.113426 0.2999235
Moved 871.0407 410.4823 505 0.1168572 0.3009258
Moved 871.0715 410.9806 506.9806 0.1180106 0.30602
Moved 871.1022 412 508 0.1203704 0.3086419
Stationary 871.1329 412 508 0.1203704 0.3086419
Moved 871.1637 413.1963 509 0.1231395 0.3112139
Moved 871.1945 413 510.1317 0.1226852 0.3141245
Stationary 871.2252 413 510 0.1226852 0.3137859
Moved 871.2559 413 510.8611 0.1226852 0.3160008
Moved 871.2862 413 511 0.1226852 0.3163579
Stationary 871.3174 413 511 0.1226852 0.3163579
Stationary 871.3481 413 511 0.1226852 0.3163579
Stationary 871.3788 413 511 0.1226852 0.3163579
Stationary 871.4096 413 511 0.1226852 0.3163579
Stationary 871.4403 413 511 0.1226852 0.3163579
Stationary 871.4711 413 511 0.1226852 0.3163579
Stationary 871.5018 413 511 0.1226852 0.3163579
Stationary 871.5326 413 511 0.1226852 0.3163579
Stationary 871.5634 413 511 0.1226852 0.3163579
Moved 871.5941 401.5085 511 0.09608457 0.3163579
Moved 871.6248 396.2807 511 0.08398314 0.3163579
Moved 871.6556 381.1981 496.5991 0.04906962 0.2793185
Moved 871.6863 359.9883 484.6602 -2.712011E-05 0.2486114
Moved 871.717 338.4987 474.166 -0.04977161 0.2216202
Moved 871.7477 312.2402 457.5779 -0.110555 0.1789554
Moved 871.7785 291.3185 444.2275 -0.1589849 0.144618
Moved 871.8092 270.2704 430.726 -0.2077073 0.1098917
Moved 871.84 254.9449 419.6299 -0.243183 0.08135266
Moved 871.8707 240.9647 409.3788 -0.2755446 0.0549867
Moved 871.9014 230.7021 402.8511 -0.2993006 0.03819709
Moved 871.9321 222.8275 396.5516 -0.317529 0.02199487
Moved 871.963 215.9817 390.9817 -0.3333758 0.007668876
Moved 871.9937 211.2422 387.6211 -0.3443469 -0.0009746708
Moved 872.0244 207.7535 383.7535 -0.3524225 -0.0109222
Moved 872.0552 204.2222 381.2222 -0.3605967 -0.01743254
Moved 872.0859 202 379.3468 -0.3657407 -0.02225625
Moved 872.1166 200.4738 378 -0.3692735 -0.02572024
Ended 872.1473 200 377 -0.3703704 -0.02829226
PhraseEnd 873.4077
