I just cannot figure this out
Moved 872.3923 389.6474 413.9023 0.06862819 0.06662121
Moved 872.423 428.3382 471.0576 0.1581902 0.2136255
Moved 872.4537 444.4797 494.1756 0.1955548 0.2730854
Moved 872.4844 450.5663 503.1325 0.2096441 0.2961226
Moved 872.5151 453.4436 507.4437 0.2163047 0.307211
Moved 872.5459 454 509.0094 0.2175926 0.3112381
Stationary 872.5767 454 509 0.2175926 0.3112139
Moved 872.6074 440.1528 509 0.1855388 0.3112139
Moved 872.6381 386.6513 468.194 0.06169289 0.2062602
Moved 872.6688 330.7235 423.2581 -0.06776964 0.09068422
Moved 872.6995 303.5832 396.6353 -0.1305945 0.02220993
Moved 872.7302 286.3058 381.3058 -0.1705884 -0.01721771
Moved 872.761 280 375 -0.1851852 -0.03343629
Moved 872.7917 275.6974 372.6974 -0.195145 -0.03935865
Moved 872.8224 273.8222 370.8223 -0.1994856 -0.04418149
Moved 872.8532 273 368.9479 -0.2013889 -0.0490023
Moved 872.884 271.5151 369 -0.2048261 -0.04886839
Moved 872.9147 271 368 -0.2060186 -0.05144041
Moved 872.9454 269.8273 368 -0.208733 -0.05144041
Moved 872.9761 270 366.5 -0.2083333 -0.05529835
Moved 873.0068 270 367 -0.2083333 -0.05401234
Moved 873.0376 268.8262 367 -0.2110505 -0.05401234
Stationary 873.0684 269 367 -0.2106481 -0.05401234
Stationary 873.099 269 367 -0.2106481 -0.05401234
Stationary 873.1298 269 367 -0.2106481 -0.05401234
Moved 873.1605 285.3216 384.1351 -0.1728667 -0.00994074
Moved 873.1913 334.3231 435.6923 -0.05943731 0.1226654
Moved 873.222 379.0696 478.6174 0.0441426 0.2330695
Moved 873.2527 401.5682 502.663 0.09622276 0.294915
Moved 873.2834 413.8985 513.8986 0.1247651 0.3238131
Moved 873.3142 418.6108 518.6108 0.1356732 0.3359329
Moved 873.3449 420.3405 520 0.1396771 0.3395061
Moved 873.3757 420 522.2113 0.1388889 0.3451936
Stationary 873.4064 420 522.2113 0.1388889 0.3451936
Moved 873.4371 420 523.1275 0.1388889 0.3475501
Stationary 873.4678 420 523 0.1388889 0.3472221
Moved 873.4986 399.4509 523 0.09132157 0.3472221
Moved 873.5293 375.3211 523 0.03546546 0.3472221
Moved 873.5601 333.2199 523 -0.06199097 0.3472221
Moved 873.5908 292.6112 523.6389 -0.1559925 0.3488653
Moved 873.6215 275.4721 524 -0.1956665 0.3497942
Moved 873.6522 267.8849 524 -0.2132294 0.3497942
Moved 873.683 262.0506 524 -0.2267348 0.3497942
Moved 873.7137 260 524 -0.2314815 0.3497942
Ended 873.7444 260 524 -0.2314815 0.3497942
Began 874.021 363 526 0.006944438 0.3549381
Stationary 874.0516 363 526 0.006944438 0.3549381
Stationary 874.0825 363 526 0.006944438 0.3549381
Moved 874.1132 363 510.8855 0.006944438 0.3160635
Moved 874.1439 375.0522 484.2521 0.03484299 0.247562
Moved 874.1746 403.0013 424.9974 0.09954005 0.09515777
Moved 874.2054 437.1334 382.8666 0.1785496 -0.01320325
Moved 874.2361 458.3513 363.374 0.2276649 -0.06333865
Moved 874.2668 467.5 356 0.2488426 -0.0823046
Moved 874.2976 470.3826 354.6174 0.2555152 -0.0858606
Moved 874.3283 472.1276 364.021 0.2595547 -0.06167439
Moved 874.359 476.3381 401.5872 0.2693011 0.03494651
Moved 874.3898 485.6067 453.4266 0.2907561 0.1682783
Moved 874.4205 492.5208 488.6455 0.3067611 0.2588618
Moved 874.4512 493 504.5737 0.3078704 0.2998293
Moved 874.4819 493 510.9239 0.3078704 0.3161622
Moved 874.5127 474.0238 512 0.2639439 0.31893
Moved 874.5434 369.0901 439.2115 0.02104193 0.1317169
Moved 874.5742 306.0285 378.8394 -0.124934 -0.02356141
Moved 874.6049 270.6764 346.544 -0.2067677 -0.1066256
Moved 874.6356 250.9886 330.9905 -0.2523412 -0.1466294
Moved 874.6663 239.3612 321.3612 -0.2792564 -0.1713962
Moved 874.6971 234.2268 319 -0.2911416 -0.1774692
Ended 874.7278 234.2268 319 -0.2911416 -0.1774692
Began 875.1888 505 480 0.3356481 0.2366254
Stationary 875.2195 505 480 0.3356481 0.2366254
Stationary 875.2502 505 480 0.3356481 0.2366254
Moved 875.2809 490.2974 480 0.3016143 0.2366254
Moved 875.3116 454.375 480 0.2184608 0.2366254
Moved 875.3424 396.4427 471.6549 0.08435816 0.2151617
Moved 875.3732 356.3458 470 -0.008458893 0.2109053
Moved 875.4039 335.1395 470 -0.05754744 0.2109053
Moved 875.4346 319.5482 469.387 -0.09363845 0.2093287
Moved 875.4653 310.5461 469 -0.1144766 0.2083333
Moved 875.496 305.2982 469 -0.1266246 0.2083333
Moved 875.5266 304 469 -0.1296296 0.2083333
Moved 875.5575 300.5633 469 -0.1375849 0.2083333
Ended 875.5883 300 469 -0.1388889 0.2083333
PhraseEnd 876.4488
