he is still on our team
Moved 634.5992 444.5 404 0.1956019 0.04115226
Moved 634.63 438.6892 382.9123 0.182151 -0.01308575
Moved 634.6607 432.929 360.7515 0.1688171 -0.07008352
Moved 634.6914 428.1783 342.6242 0.1578203 -0.1167074
Moved 634.7221 424.6879 327.4395 0.1497405 -0.1557626
Moved 634.7528 419.3904 309.476 0.1374777 -0.2019652
Moved 634.7836 416.8277 296.1387 0.1315457 -0.2362688
Moved 634.8143 412.9537 285.861 0.1225779 -0.2627032
Moved 634.845 411.3905 279.1714 0.1189595 -0.2799088
Moved 634.8758 410 273.0621 0.1157407 -0.2956223
Moved 634.9066 407.6534 267.3067 0.1103087 -0.3104251
Moved 634.9373 407 263.1821 0.1087963 -0.3210336
Moved 634.968 405.2448 257.4895 0.1047332 -0.3356751
Ended 634.9987 403 253 0.09953707 -0.3472223
Began 635.5825 338 540 -0.05092591 0.3909464
Stationary 635.6132 338 540 -0.05092591 0.3909464
Stationary 635.644 338 540 -0.05092591 0.3909464
Stationary 635.6747 338 540 -0.05092591 0.3909464
Moved 635.7054 345.9247 533.8364 -0.03258184 0.3750934
Moved 635.7361 356.2493 529.3753 -0.008682112 0.3636195
Moved 635.7668 375.722 522.426 0.03639361 0.3457457
Moved 635.7975 388.6294 518.8427 0.06627182 0.3365294
Moved 635.8283 405.2425 517 0.1047279 0.33179
Moved 635.8589 421.918 516 0.1433288 0.329218
Moved 635.8898 446.4338 516 0.2000782 0.329218
Moved 635.9205 467.0555 516 0.2478136 0.329218
Moved 635.9512 487.278 523 0.2946251 0.3472221
Moved 635.9816 501.9542 523 0.3285976 0.3472221
Moved 636.0127 511.8217 524.6072 0.3514391 0.351356
Moved 636.0434 519.9715 525 0.3703044 0.3523662
Moved 636.0742 526.0192 526.0096 0.3843037 0.354963
Moved 636.1049 529.8722 526 0.3932227 0.3549381
Moved 636.1356 532.7524 526 0.3998898 0.3549381
Moved 636.1663 535.5 526 0.40625 0.3549381
Moved 636.197 536 526 0.4074074 0.3549381
Stationary 636.2277 536 526 0.4074074 0.3549381
Stationary 636.2585 536 526 0.4074074 0.3549381
Moved 636.2892 518.1653 526 0.3661235 0.3549381
Moved 636.3199 490.502 519 0.3020879 0.3369341
Moved 636.3506 458.1946 518 0.2273023 0.3343621
Moved 636.3813 431.8107 518 0.1662285 0.3343621
Moved 636.4121 407.5 518 0.1099537 0.3343621
Moved 636.4429 385.1841 516.5977 0.05829653 0.3307554
Moved 636.4736 367.0573 514.7225 0.01633624 0.3259322
Moved 636.5043 350.8179 513.1168 -0.02125477 0.3218025
Moved 636.535 330.6804 510 -0.06786953 0.3137859
Moved 636.5657 317.0465 508.4093 -0.09942929 0.3096946
Moved 636.5964 306.1472 507 -0.1246592 0.3060699
Moved 636.6272 301.0031 506 -0.1365668 0.3034978
Moved 636.6579 294.2621 505 -0.1521711 0.3009258
Moved 636.6887 290.259 505 -0.1614375 0.3009258
Moved 636.7194 285 505 -0.1736111 0.3009258
Moved 636.7501 283.5 505 -0.1770833 0.3009258
Moved 636.7808 282 505 -0.1805555 0.3009258
Ended 636.8115 282 505 -0.1805555 0.3009258
Began 637.3339 393 531 0.07638891 0.3677982
Stationary 637.3647 393 531 0.07638891 0.3677982
Stationary 637.3953 393 531 0.07638891 0.3677982
Stationary 637.4261 393 531 0.07638891 0.3677982
Stationary 637.4568 393 531 0.07638891 0.3677982
Moved 637.4875 377.051 531 0.0394699 0.3677982
Moved 637.5182 363.0825 531 0.007135471 0.3677982
Moved 637.549 345.7147 531 -0.03306791 0.3677982
Moved 637.5797 340.3276 531 -0.0455379 0.3677982
Moved 637.6104 330.7051 531 -0.06781215 0.3677982
Moved 637.6411 323.3977 531 -0.0847276 0.3677982
Moved 637.6718 314.2933 531 -0.1058025 0.3677982
Moved 637.7026 301.2892 531 -0.1359046 0.3677982
Moved 637.7333 287.9531 531 -0.1667752 0.3677982
Moved 637.764 278.5636 531 -0.1885103 0.3677982
Moved 637.7948 271.9748 531 -0.2037621 0.3677982
Moved 637.8255 267.2534 531 -0.2146912 0.3677982
Moved 637.8562 261.77 525.0534 -0.2273842 0.3525035
Moved 637.887 252 511.5 -0.25 0.317644
Moved 637.9177 234.1669 480.5718 -0.2912804 0.2380961
Moved 637.9484 221.0609 456.0974 -0.3216183 0.1751476
Moved 637.9791 209.4424 433.1797 -0.3485129 0.116203
Moved 638.0098 202.1055 418.2109 -0.3654966 0.07770298
Moved 638.0406 191.9436 401.4155 -0.3890193 0.03450476
Moved 638.0714 186.8673 390.602 -0.40077 0.00669236
Moved 638.1021 181.9684 383.9684 -0.4121101 -0.0103693
Moved 638.1328 180.4703 380.4703 -0.4155779 -0.01936642
Moved 638.1635 178.6015 378 -0.4199039 -0.02572024
Moved 638.1943 179 375.7288 -0.4189815 -0.03156168
Moved 638.225 187.8052 375 -0.398599 -0.03343629
Moved 638.2557 228.4554 370.1673 -0.3045014 -0.04586608
Moved 638.2864 271.1669 357.4999 -0.2056321 -0.07844681
Moved 638.3171 308.3447 339.8276 -0.1195725 -0.1239001
Moved 638.3479 333.8323 328.0671 -0.06057343 -0.1541485
Moved 638.3785 363.6691 311.7394 0.008493364 -0.1961436
Moved 638.4094 386.164 297.3115 0.06056477 -0.2332524
Moved 638.4401 404 286 0.1018518 -0.2623458
Moved 638.4708 417.5199 273.4801 0.1331479 -0.2945471
Moved 638.5015 430.8891 259.1386 0.1640952 -0.3314337
Moved 638.5322 439.5386 246.6152 0.1841172 -0.363644
Moved 638.563 445.8777 236.8298 0.1987908 -0.3888121
Moved 638.5937 452.5567 226.1649 0.2142516 -0.4162425
Moved 638.6244 457.1489 218.7021 0.2248817 -0.4354368
Moved 638.6551 461.0212 211.9788 0.2338453 -0.4527296
Moved 638.6859 462 209.4622 0.2361111 -0.4592022
Moved 638.7166 463.5 207.5 0.2395834 -0.464249
Ended 638.7473 463.5 207.5 0.2395834 -0.464249
PhraseEnd 639.3311
