a subject one can really enjoy
Basic
0.6 0.6
432 388.8
Began 1163.42 141 423 -0.5069445 0.09002049
Stationary 1163.45 141 423 -0.5069445 0.09002049
Stationary 1163.481 141 423 -0.5069445 0.09002049
Stationary 1163.512 141 423 -0.5069445 0.09002049
Ended 1163.542 141 423 -0.5069445 0.09002049
Began 1164.557 356 302 -0.009259283 -0.2211935
Stationary 1164.588 356 302 -0.009259283 -0.2211935
Stationary 1164.618 356 302 -0.009259283 -0.2211935
Stationary 1164.649 356 302 -0.009259283 -0.2211935
Stationary 1164.68 356 302 -0.009259283 -0.2211935
Stationary 1164.71 356 302 -0.009259283 -0.2211935
Stationary 1164.741 356 302 -0.009259283 -0.2211935
Stationary 1164.772 356 302 -0.009259283 -0.2211935
Stationary 1164.803 356 302 -0.009259283 -0.2211935
Moved 1164.833 367.6591 332.3183 0.0177295 -0.1432142
Moved 1164.864 382.851 364.1274 0.05289575 -0.06140084
Moved 1164.895 398.6013 396.2026 0.08935491 0.0210972
Moved 1164.926 420.2008 439.6456 0.1393537 0.1328333
Moved 1164.956 441.1481 480.8464 0.1878429 0.2388025
Moved 1164.987 455.8163 508.6325 0.2217969 0.3102687
Moved 1165.018 466.58 530.515 0.246713 0.3665507
Moved 1165.049 477.6452 550.8792 0.272327 0.4189277
Moved 1165.079 484.4877 563.8129 0.288166 0.4521935
Moved 1165.11 489.3691 571.3691 0.2994655 0.4716284
Moved 1165.141 493.3374 577.6748 0.3086514 0.4878466
Moved 1165.172 494 580 0.3101851 0.4938271
Moved 1165.202 495 582.8554 0.3125 0.5011712
Moved 1165.233 495 584.1309 0.3125 0.5044517
Moved 1165.264 495 585.3577 0.3125 0.507607
Stationary 1165.295 495 585.3577 0.3125 0.507607
Moved 1165.325 462.1322 543.6116 0.2364173 0.4002354
Moved 1165.356 435.8406 499.7344 0.175557 0.2873826
Moved 1165.387 407.1106 443.4558 0.1090524 0.1426332
Moved 1165.418 389.9181 402.2748 0.06925483 0.03671493
Moved 1165.448 378.184 368.2801 0.0420926 -0.05071993
Moved 1165.479 372.5188 342.594 0.02897868 -0.1167851
Moved 1165.51 369 314.4931 0.02083332 -0.189061
Moved 1165.541 366.7372 293.1603 0.01559536 -0.2439292
Moved 1165.571 365.2303 280.382 0.01210729 -0.2767953
Moved 1165.602 365 264.7693 0.01157403 -0.3169512
Moved 1165.633 364 253.1802 0.009259283 -0.3467589
Moved 1165.663 364 246.0801 0.009259283 -0.3650204
Moved 1165.694 364 241.4515 0.009259283 -0.3769251
Moved 1165.725 364 237.8694 0.009259283 -0.3861385
Moved 1165.756 364 235.105 0.009259283 -0.3932486
Moved 1165.786 364 233.7346 0.009259283 -0.3967731
Moved 1165.817 364 231.9569 0.009259283 -0.4013454
Stationary 1165.848 364 231.9569 0.009259283 -0.4013454
Moved 1165.879 364 231 0.009259283 -0.4038066
Moved 1165.909 373.5605 244.658 0.03139019 -0.3686781
Moved 1165.94 377.5702 261.4956 0.04067172 -0.3253714
Moved 1165.971 386.1679 287.4197 0.06057382 -0.2586942
Moved 1166.002 397.4865 312.973 0.08677423 -0.1929708
Moved 1166.032 404.4413 330.8826 0.1028734 -0.1469068
Moved 1166.063 411.5589 345.5981 0.1193493 -0.1090583
Moved 1166.094 418.7981 360.3302 0.1361068 -0.07116725
Moved 1166.125 425.0559 373.1397 0.1505923 -0.03822099
Moved 1166.155 428.9366 383.3414 0.1595753 -0.01198215
Moved 1166.186 432.2444 392.7332 0.1672323 0.01217387
Moved 1166.217 435 399.0054 0.1736111 0.02830611
Moved 1166.248 436 402.7549 0.1759259 0.0379498
Moved 1166.278 437 405.1577 0.1782407 0.04412973
Moved 1166.309 437 406.5 0.1782407 0.04758226
Moved 1166.34 437 408.2825 0.1782407 0.05216701
Moved 1166.37 438 410.4207 0.1805556 0.05766641
Stationary 1166.401 438 410.4207 0.1805556 0.05766641
Moved 1166.432 438 411.5983 0.1805556 0.06069509
Moved 1166.463 438 412.5 0.1805556 0.06301432
Moved 1166.493 438 413.2383 0.1805556 0.06491327
Moved 1166.524 428.9491 415 0.1596044 0.06944436
Moved 1166.555 423.4242 417.2879 0.1468153 0.07532889
Moved 1166.586 414.8736 421.0421 0.1270222 0.08498474
Moved 1166.616 406.9869 425.0065 0.1087661 0.09518132
Moved 1166.647 397.209 430.5273 0.08613179 0.1093809
Moved 1166.678 385.9148 438.0852 0.0599879 0.1288199
Moved 1166.709 377.6762 444.3238 0.0409172 0.1448657
Moved 1166.739 369.4007 451.5993 0.02176096 0.1635784
Moved 1166.77 359.1531 458.9235 -0.001960496 0.1824162
Moved 1166.801 347.8432 467.4379 -0.02814065 0.2043154
Moved 1166.832 336.0867 474.435 -0.05535493 0.2223122
Moved 1166.862 325.5497 482.4503 -0.07974595 0.2429276
Moved 1166.893 306.111 495.9112 -0.1247431 0.2775493
Moved 1166.924 292.4017 505.159 -0.1564775 0.3013348
Moved 1166.955 286.8346 509.3323 -0.1693643 0.3120685
Moved 1166.985 276.4022 516.0652 -0.1935134 0.3293857
Moved 1167.016 270.4528 520.2736 -0.2072852 0.3402098
Moved 1167.047 263.9177 523.0412 -0.2224128 0.3473281
Moved 1167.078 259.5365 525.4635 -0.2325544 0.3535583
Moved 1167.108 255.7728 527 -0.2412667 0.3575102
Moved 1167.139 252.0103 528.9897 -0.2499761 0.3626277
Moved 1167.17 249.252 530.748 -0.2563611 0.3671501
Moved 1167.2 246.7828 532.2172 -0.2620769 0.370929
Moved 1167.231 244.0274 532.9727 -0.2684552 0.3728719
Moved 1167.262 242.268 533 -0.2725278 0.3729423
Moved 1167.293 240.8882 533 -0.2757217 0.3729423
Moved 1167.323 238.5 533 -0.28125 0.3729423
Moved 1167.354 235.6149 523.9969 -0.2879284 0.3497861
Moved 1167.385 233 500.6276 -0.2939815 0.2896801
Moved 1167.416 233 470.4056 -0.2939815 0.2119484
Moved 1167.446 245.4546 433.0226 -0.2651515 0.1157989
Moved 1167.477 256.8415 397.2121 -0.2387928 0.02369366
Moved 1167.508 266.5423 359.2375 -0.2163373 -0.07397773
