sharp cheese keeps the mind sharp
Moved 752.2614 274 509.8248 -0.199074 0.3133352
Moved 752.2922 274 504.1035 -0.199074 0.29862
Moved 752.3229 272.3649 496.0947 -0.202859 0.2780214
Moved 752.3536 265.8497 483.0829 -0.2179405 0.2445547
Moved 752.3843 259.472 469.6799 -0.2327038 0.2100819
Moved 752.415 250.6072 455.3453 -0.2532241 0.1732131
Moved 752.4457 243.0083 443.3444 -0.2708141 0.1423467
Moved 752.4765 234.8866 431.3582 -0.2896144 0.111518
Moved 752.5072 228.1898 420.3796 -0.3051162 0.08328088
Moved 752.5379 222.4459 411.1689 -0.3184122 0.05959086
Moved 752.5686 220.2208 406.4417 -0.3235629 0.04743215
Moved 752.5994 217.3511 401.3511 -0.3302057 0.03433922
Moved 752.6301 216 398.4809 -0.3333333 0.02695704
Moved 752.6608 215 395.9583 -0.3356481 0.02046871
Moved 752.6915 213.0741 393.0741 -0.3401062 0.01305066
Moved 752.7223 212.1984 390 -0.3421334 0.005143954
Moved 752.7529 211 386.3242 -0.3449074 -0.004310372
Moved 752.7837 209.8032 385 -0.3476777 -0.007716127
Moved 752.8144 210 382.5 -0.3472222 -0.01414617
Moved 752.8452 209 382 -0.349537 -0.01543218
Stationary 752.8759 209 382 -0.349537 -0.01543218
Moved 752.9066 224.0571 413.7948 -0.3146826 0.06634453
Moved 752.9373 238.413 457.7679 -0.2814514 0.1794442
Moved 752.968 252.3292 496.0973 -0.249238 0.278028
Moved 752.9988 257.273 510.5461 -0.2377939 0.3151904
Moved 753.0295 261.5083 521.0166 -0.22799 0.3421209
Moved 753.0602 263.3845 526.769 -0.223647 0.356916
Moved 753.0909 264 530.25 -0.2222222 0.3658693
Moved 753.1217 265 531.7635 -0.2199074 0.3697621
Ended 753.1524 266.1867 532 -0.2171604 0.3703703
Began 753.5825 438 352 0.1805556 -0.09259266
Stationary 753.6132 438 352 0.1805556 -0.09259266
Moved 753.644 424.9115 355.6033 0.1502581 -0.083325
Moved 753.6747 403.9207 371.3094 0.1016684 -0.04292853
Moved 753.7054 384.6382 386.4327 0.05703291 -0.004031217
Moved 753.7361 364.3914 402.2049 0.01016527 0.03653518
Moved 753.7669 348.5775 413.738 -0.02644102 0.06619857
Moved 753.7976 334.5 424 -0.05902777 0.09259254
Moved 753.8283 321.6559 432.2753 -0.08875946 0.1138767
Moved 753.859 308.2519 439.8741 -0.1197874 0.1334209
Moved 753.8897 298.5673 447.4327 -0.1422054 0.1528619
Moved 753.9205 291.1385 453.8615 -0.1594015 0.1693967
Moved 753.9512 281.0116 461.7413 -0.1828436 0.1896638
Moved 753.9819 272.7598 470.2402 -0.201945 0.2115232
Moved 754.0126 264.0509 475.9661 -0.2221044 0.2262501
Moved 754.0434 256.9728 482.0272 -0.2384888 0.2418393
Moved 754.0741 251.2509 488.7491 -0.2517342 0.2591284
Moved 754.1049 247.748 494.504 -0.2598426 0.27393
Moved 754.1356 246 497.814 -0.2638889 0.2824433
Moved 754.1663 245 502.6161 -0.2662037 0.2947946
Moved 754.197 245 506.963 -0.2662037 0.3059748
Moved 754.2277 265.4352 515.0306 -0.2188999 0.3267247
Moved 754.2585 331.1515 527.3759 -0.066779 0.3584771
Moved 754.2892 401.7749 532 0.09670119 0.3703703
Moved 754.3199 447.23 532 0.2019213 0.3703703
Moved 754.3506 481 532 0.2800926 0.3703703
Moved 754.3813 507.1885 532 0.3407141 0.3703703
Moved 754.4121 524.3406 524.1099 0.380418 0.3500769
Moved 754.4428 536.0534 524 0.4075311 0.3497942
Moved 754.4735 543.7943 524 0.4254496 0.3497942
Moved 754.5042 548.1996 524 0.4356472 0.3497942
Moved 754.535 551.0848 524 0.4423259 0.3497942
Moved 754.5657 552.5 524 0.4456018 0.3497942
Moved 754.5964 553 524 0.4467593 0.3497942
Stationary 754.6271 553 524 0.4467593 0.3497942
Moved 754.6579 539.5362 521.5521 0.4155931 0.343498
Moved 754.6886 515.913 506.1478 0.3609096 0.3038779
Moved 754.7193 479.6832 491.1708 0.2770445 0.2653568
Moved 754.7501 435.4723 477.6476 0.1747044 0.230575
Moved 754.7808 397.5389 466.6274 0.08689562 0.2022309
Moved 754.8115 370.0291 455.5145 0.02321541 0.1736484
Moved 754.8422 341.0378 443.9056 -0.0438941 0.1437901
Moved 754.8729 320.8715 436.0768 -0.09057532 0.1236542
Moved 754.9037 306.0013 429.0007 -0.1249969 0.1054543
Moved 754.9344 290.8355 421.9452 -0.1601029 0.08730751
Moved 754.9651 276.3909 415.1954 -0.1935395 0.06994703
Moved 754.9958 263.9161 408.4581 -0.2224164 0.05261841
Moved 755.0266 253.9436 404.7359 -0.2455009 0.04304493
Moved 755.0573 242.1639 398.582 -0.2727687 0.02721696
Moved 755.088 233.7232 394.9077 -0.2923075 0.01776668
Moved 755.1187 225.1482 390.0988 -0.312157 0.005398071
Moved 755.1494 217.5344 386.5115 -0.3297815 -0.003828629
Moved 755.1802 211.2494 381.6247 -0.3443301 -0.01639747
Moved 755.2109 208.7666 380 -0.3500772 -0.02057613
Moved 755.2416 207 378.1964 -0.3541667 -0.02521523
Moved 755.2723 205.8298 378 -0.3568754 -0.02572024
Ended 755.303 204.9835 378 -0.3588344 -0.02572024
Began 755.7639 304 574 -0.1296296 0.478395
Stationary 755.7946 304 574 -0.1296296 0.478395
Stationary 755.8254 304 574 -0.1296296 0.478395
Moved 755.8561 315.4792 554.5347 -0.1030574 0.4283299
Moved 755.8868 329.0995 531.8209 -0.0715289 0.3699096
Moved 755.9175 341.6291 503.9272 -0.04252518 0.2981666
Moved 755.9483 350.3228 480.0316 -0.02240096 0.2367068
Moved 755.979 356.3084 461.0748 -0.008545369 0.1879496
Moved 756.0097 362.4962 444.6768 0.005778273 0.1457735
Moved 756.0405 369.0621 426.8138 0.02097706 0.09982961
Moved 756.0712 374.7192 407.6552 0.0340722 0.05055353
Moved 756.1019 381.5 388 0.04976849 -3.924585E-08
Moved 756.1326 386.3519 367.537 0.06099969 -0.0526312
Moved 756.1633 390.2203 352.8984 0.0699545 -0.09028202
Moved 756.1941 392 344.7001 0.07407407 -0.111368
Moved 756.2248 393 340.369 0.07638891 -0.1225077
Stationary 756.2555 393 340 0.07638891 -0.1234569
Moved 756.2862 368.5458 356.6057 0.01978189 -0.08074685
Moved 756.317 334.6621 395.1171 -0.05865246 0.01830529
Moved 756.3477 315.7319 417.7733 -0.1024725 0.07657718
Moved 756.3784 297.9171 441.9327 -0.1437105 0.1387157
Moved 756.4091 285.0248 462.4567 -0.1735537 0.1915037
Moved 756.4399 275.9352 480.1729 -0.1945945 0.23707
Moved 756.4705 268.3055 495.4909 -0.2122559 0.2764683
Moved 756.5013 263.4652 507.0695 -0.2234601 0.3062487
Moved 756.532 258.7416 516.8875 -0.2343944 0.3315007
Moved 756.5627 255.8638 523.4087 -0.2410561 0.3482733
Moved 756.5934 252.9891 528.0218 -0.2477104 0.3601382
Moved 756.6242 251.5565 529.4435 -0.2510266 0.3637949
Moved 756.6549 251 531.3066 -0.2523148 0.368587
Ended 756.6857 251 532 -0.2523148 0.3703703
Began 757.0543 433 217 0.1689814 -0.4398148
Moved 757.085 433 231.6857 0.1689814 -0.4020431
Moved 757.1158 433 269.7192 0.1689814 -0.3042201
Moved 757.1465 433 314.6959 0.1689814 -0.1885395
Moved 757.1772 433 366.909 0.1689814 -0.05424649
Moved 757.2079 441 394.3195 0.1875 0.01625371
Moved 757.2386 443.4833 415.3831 0.1932484 0.07042963
Moved 757.2693 446.9994 435.9957 0.2013875 0.1234457
Moved 757.3001 449.8701 452.3503 0.2080325 0.1655099
Moved 757.3307 451.7321 468.1248 0.2123428 0.2060823
Moved 757.3615 454.5 486.5 0.21875 0.2533436
Moved 757.3922 458.0884 506.398 0.2270565 0.3045215
Moved 757.423 460.9097 528.3676 0.2335872 0.3610275
Moved 757.4537 462.7787 542.8936 0.2379137 0.3983888
Moved 757.4844 463 551.6473 0.2384259 0.4209035
Moved 757.5152 463 557.1638 0.2384259 0.435092
Moved 757.5459 463 559.0347 0.2384259 0.4399038
Moved 757.5766 456.6435 548.1031 0.2237117 0.4117877
Moved 757.6073 419.9705 464.107 0.1388205 0.1957483
Moved 757.6381 408.5597 410.1588 0.1124068 0.05699263
Moved 757.6688 403.7724 364.5862 0.1013251 -0.06022057
Moved 757.6995 401.1871 337.3095 0.09534041 -0.1303768
Moved 757.7302 400 309.5985 0.09259263 -0.20165
Moved 757.761 399 293.5295 0.09027779 -0.2429796
Moved 757.7917 399 284.2461 0.09027779 -0.2668568
Moved 757.8224 398 277.276 0.08796295 -0.284784
Moved 757.8531 397 271.5376 0.0856481 -0.2995433
Moved 757.8839 396.3974 265.7947 0.08425315 -0.3143139
Moved 757.9146 396 261.0447 0.08333336 -0.3265311
Moved 757.9453 396 256.9789 0.08333336 -0.3369885
Moved 757.976 395 254.1055 0.08101851 -0.344379
Moved 758.0068 395 252.6798 0.08101851 -0.3480457
Moved 758.0375 393.8824 250.8823 0.07843136 -0.3526689
Moved 758.0682 384.2615 261.3293 0.05616089 -0.3257992
Moved 758.0989 353.8089 302.2432 -0.01433124 -0.2205678
Moved 758.1296 338.5282 332.9435 -0.04970317 -0.1416062
Moved 758.1603 328.1125 356.2468 -0.07381354 -0.08166992
Moved 758.191 317.0135 379.3018 -0.09950573 -0.02237186
Moved 758.2218 305.1662 398.0423 -0.1269302 0.02582891
Moved 758.2525 298.5914 408.4086 -0.1421495 0.05249114
Moved 758.2831 292.3926 416.2147 -0.1564985 0.07256865
Moved 758.314 287.049 420.4755 -0.168868 0.08352734
Moved 758.3447 283.3114 424.3443 -0.1775198 0.09347805
Moved 758.3754 281.164 425.8359 -0.1824907 0.09731465
Moved 758.4061 278.2982 427.7018 -0.1891246 0.1021137
Moved 758.4369 276.429 428.571 -0.1934513 0.1043492
Moved 758.4676 274.7787 429 -0.1972716 0.1054526
Ended 758.4983 275 430 -0.1967592 0.1080246
Began 759.1743 198 395 -0.375 0.01800408
Stationary 759.2049 198 395 -0.375 0.01800408
Moved 759.2357 220.6463 395 -0.3225781 0.01800408
Moved 759.2664 246.5036 395 -0.2627233 0.01800408
Moved 759.2971 277.5021 395 -0.1909673 0.01800408
Moved 759.3278 298.099 387.9011 -0.1432894 -0.0002545094
Moved 759.3585 317.1868 383.1161 -0.09910464 -0.01256142
Moved 759.3893 334.1682 382 -0.05979592 -0.01543218
Moved 759.42 349.5746 381 -0.02413283 -0.01800419
Moved 759.4507 364.9532 381 0.01146585 -0.01800419
Moved 759.4814 378.7737 381 0.04345755 -0.01800419
Moved 759.5121 394.6061 381 0.08010676 -0.01800419
Moved 759.5429 405.3772 381 0.1050398 -0.01800419
Moved 759.5736 410.3387 390.3707 0.1165247 0.006097354
Moved 759.6044 412 388 0.1203704 -3.924585E-08
Moved 759.6351 412 389.6983 0.1203704 0.004368024
Moved 759.6658 381.7162 396.7137 0.05026906 0.02241185
Moved 759.6965 336.4211 402.4386 -0.05458082 0.03713619
Moved 759.7272 302.176 404 -0.1338519 0.04115226
Moved 759.758 272.2773 405 -0.2030618 0.04372424
Moved 759.7887 243.4595 406.4534 -0.2697697 0.04746249
Moved 759.8194 223.7646 408 -0.3153596 0.05144025
Moved 759.8501 203.4802 409 -0.3623144 0.05401234
Moved 759.8809 190.1246 410 -0.3932302 0.05658428
Moved 759.9116 180.4694 410.8436 -0.4155801 0.05875403
Moved 759.9423 175.1781 411 -0.4278285 0.05915629
Moved 759.973 173.5 411 -0.4317129 0.05915629
Moved 760.0038 181.9918 420.8502 -0.412056 0.08449107
Moved 760.0345 213.0718 445.8039 -0.3401115 0.1486725
Moved 760.0652 241.8901 464.7167 -0.2734026 0.1973166
Moved 760.0959 267.6649 480.4433 -0.2137385 0.2377656
Moved 760.1266 292.2526 499.971 -0.1568227 0.2879912
Moved 760.1573 305.8928 510.1142 -0.1252482 0.3140797
Moved 760.188 314.3016 518.3016 -0.1057833 0.3351377
Moved 760.2188 319.5199 521.5199 -0.09370402 0.3434153
Moved 760.2495 323.391 524.3909 -0.08474315 0.3507997
Moved 760.2802 325.9399 525.9399 -0.07884289 0.3547835
Moved 760.311 333.2332 527.8083 -0.06196027 0.3595892
Moved 760.3417 361.1483 530 0.00265797 0.3652262
Moved 760.3724 395.1587 530 0.08138597 0.3652262
Moved 760.4031 429.751 530 0.1614606 0.3652262
Moved 760.4339 462.045 522.5877 0.2362152 0.3461617
Moved 760.4646 494.9731 515.4054 0.3124378 0.3276887
Moved 760.4954 516.5573 511.6346 0.3624012 0.3179902
Moved 760.5261 533.4395 510 0.4014804 0.3137859
Moved 760.5568 543.4763 507.8809 0.4247137 0.3083357
Moved 760.5875 550.4668 508 0.4408953 0.3086419
Moved 760.6181 556.5179 507 0.4549026 0.3060699
Moved 760.649 560.757 507 0.4647152 0.3060699
Ended 760.6797 562 507 0.4675925 0.3060699
PhraseEnd 761.6628
