my watch fell in the water
Moved 1242.021 410.6017 426.3983 0.1171335 0.09876101
Moved 1242.052 442.4374 404.0853 0.1908272 0.04137161
Moved 1242.082 463.3412 388.9941 0.2392158 0.002556671
Moved 1242.113 482.3705 375.5037 0.2832649 -0.03214087
Moved 1242.144 497.4078 366.0369 0.3180737 -0.05648954
Moved 1242.174 505.0893 361.9702 0.3358549 -0.06694903
Moved 1242.205 511.1745 362 0.3499408 -0.06687243
Ended 1242.236 513 362 0.3541666 -0.06687243
Began 1242.635 452 575 0.2129629 0.480967
Stationary 1242.666 452 575 0.2129629 0.480967
Moved 1242.697 443.0634 556.0422 0.1922763 0.4322073
Moved 1242.728 433.8549 537.7098 0.1709604 0.3850561
Moved 1242.758 426.5545 520.2938 0.1540613 0.3402617
Moved 1242.789 420.268 500.0722 0.1395093 0.2882515
Moved 1242.82 413.272 480.8159 0.1233148 0.238724
Moved 1242.851 408.0821 463.7873 0.1113011 0.1949261
Moved 1242.881 405.7628 451.6699 0.1059326 0.16376
Moved 1242.912 402.829 432.6317 0.0991412 0.1147935
Moved 1242.943 403 414.959 0.09953707 0.06933891
Moved 1242.974 403 397.121 0.09953707 0.02345925
Moved 1243.004 403 379.043 0.09953707 -0.02303771
Moved 1243.035 412.0372 355.6278 0.1204565 -0.0832618
Moved 1243.066 413.5854 335.9023 0.1240402 -0.1339962
Moved 1243.096 414 320.3455 0.125 -0.1740087
Moved 1243.127 415 308.7681 0.1273148 -0.2037857
Moved 1243.158 415 298.1586 0.1273148 -0.2310735
Ended 1243.189 415 298 0.1273148 -0.2314816
Began 1243.68 308 590 -0.1203704 0.5195472
Stationary 1243.711 308 590 -0.1203704 0.5195472
Stationary 1243.742 308 590 -0.1203704 0.5195472
Stationary 1243.773 308 590 -0.1203704 0.5195472
Moved 1243.803 308 566.42 -0.1203704 0.4588991
Moved 1243.834 319.7976 553.6265 -0.09306107 0.4259939
Moved 1243.865 322.0454 535.8789 -0.08785784 0.3803469
Moved 1243.896 329.1557 518.3773 -0.07139891 0.3353325
Moved 1243.926 336.4343 503.8486 -0.05455022 0.2979644
Moved 1243.957 346.6077 486.1865 -0.03100072 0.2525373
Moved 1243.988 356.6755 467.5678 -0.007695506 0.2046497
Moved 1244.018 367.6352 449.1385 0.01767397 0.1572491
Moved 1244.049 381.3065 428.3669 0.04932046 0.1038243
Moved 1244.08 399.7235 407.061 0.09195258 0.04902525
Moved 1244.111 413.0316 392.2104 0.1227585 0.01082934
Moved 1244.141 423.2241 379.1638 0.1463521 -0.0227268
Moved 1244.172 426.5214 372.4358 0.1539847 -0.04003148
Moved 1244.203 428 366.8529 0.1574074 -0.05439075
Moved 1244.234 421.7587 360.1276 0.14296 -0.07168821
Moved 1244.264 399.4683 358 0.0913618 -0.07716057
Moved 1244.295 370.7206 371.2918 0.02481629 -0.04297374
Moved 1244.326 329.3668 394.7249 -0.07091021 0.01729659
Moved 1244.356 303.5 412 -0.130787 0.06172835
Moved 1244.387 285.5332 425.3334 -0.1723768 0.09602197
Moved 1244.418 273.8614 438.1386 -0.199395 0.1289573
Moved 1244.449 266.4767 448.3645 -0.2164892 0.1552584
Ended 1244.479 261.2066 456.1901 -0.2286884 0.175386
Began 1244.91 346 582 -0.03240739 0.4989711
Stationary 1244.94 346 582 -0.03240739 0.4989711
Moved 1244.971 331.9584 572.3002 -0.0649111 0.474023
Moved 1245.002 316.8401 555.4802 -0.09990712 0.4307616
Moved 1245.033 299.2538 533.0615 -0.1406162 0.3731003
Moved 1245.063 285.2441 510.6772 -0.173046 0.3155279
Moved 1245.094 272.8091 488.4273 -0.2018308 0.2583006
Moved 1245.125 265.164 465.7706 -0.2195278 0.2000273
Moved 1245.156 262.1754 453.114 -0.2264458 0.167474
Moved 1245.186 258.9196 429.1959 -0.2339824 0.1059564
Moved 1245.217 258 411.8093 -0.2361111 0.06123789
Moved 1245.248 258 397.8093 -0.2361111 0.02522971
Moved 1245.278 258 388.7321 -0.2361111 0.001882898
Moved 1245.309 258 373.1552 -0.2361111 -0.03818111
Moved 1245.34 258 361.8896 -0.2361111 -0.06715633
Moved 1245.371 258 354.8327 -0.2361111 -0.08530691
Moved 1245.401 265 350.4633 -0.2199074 -0.09654496
Moved 1245.432 266 348.097 -0.2175926 -0.1026313
Moved 1245.463 266 347.5 -0.2175926 -0.1041667
Moved 1245.494 267.9858 348 -0.2129958 -0.1028807
Moved 1245.524 274.6715 356.1752 -0.1975197 -0.08185406
Moved 1245.555 302.789 378.4771 -0.1324329 -0.02449326
Moved 1245.586 333.8338 404.1949 -0.06056985 0.04165339
Moved 1245.617 357.6646 427.5311 -0.005405992 0.1016744
Moved 1245.647 370.7414 442.865 0.02486438 0.1411136
Moved 1245.678 382.1234 459.539 0.05121152 0.1839994
Moved 1245.709 388.4958 472.2396 0.06596257 0.2166656
Moved 1245.74 389 479.6119 0.06712963 0.2356272
Moved 1245.77 389 486.1456 0.06712963 0.2524319
Moved 1245.801 376.5359 493.2321 0.0382775 0.2706584
Moved 1245.832 361.8969 496.1576 0.004391074 0.2781831
Moved 1245.863 340.2891 498 -0.04562711 0.2829217
Moved 1245.893 320.46 498 -0.0915278 0.2829217
Moved 1245.924 297.6488 498 -0.1443315 0.2829217
Moved 1245.955 280.7493 489.9642 -0.1834507 0.2622535
Moved 1245.985 269.6526 487.4131 -0.2091374 0.2556922
Moved 1246.016 263.3348 486.1116 -0.2237619 0.2523446
Moved 1246.047 261.8687 486 -0.2271557 0.2520575
Moved 1246.078 273.5743 486 -0.2000595 0.2520575
Moved 1246.108 314 486 -0.1064815 0.2520575
Moved 1246.139 361.7106 486 0.003959636 0.2520575
Ended 1246.17 402.7479 498.2493 0.09895345 0.2835629
PhraseEnd 1246.815
