watch out for low flying objects
Moved 256.7634 426.4921 404 0.1539169 0.04115226
Moved 256.7942 455.0134 404 0.2199384 0.04115226
Moved 256.8249 473.6404 395.7657 0.2630566 0.01997343
Moved 256.8557 490.4138 391.9172 0.3018837 0.01007512
Moved 256.8863 498.5497 392 0.3207169 0.01028803
Moved 256.9172 503.6142 392 0.3324402 0.01028803
Moved 256.9479 505.5 392 0.3368056 0.01028803
Moved 256.9786 505 397.9268 0.3356481 0.02553171
Moved 257.0094 493.0934 409.2933 0.3080866 0.05476665
Moved 257.0402 460.9901 434.5074 0.2337735 0.1196176
Moved 257.071 428.2325 459.3257 0.1579455 0.1834507
Moved 257.1017 398.1406 482.2734 0.08828838 0.2424728
Moved 257.1325 381.2948 499.0462 0.04929364 0.2856126
Moved 257.1632 376.2042 506.3875 0.0375096 0.3044946
Moved 257.1939 375 511.9792 0.03472219 0.3188766
Moved 257.2247 387.6285 515.2629 0.06395489 0.3273221
Moved 257.2555 418.2629 515 0.1348678 0.326646
Moved 257.2862 444.2298 515 0.1949764 0.326646
Moved 257.317 471.2873 503.5425 0.2576096 0.2971773
Moved 257.3477 484.9943 498.0019 0.2893385 0.2829266
Moved 257.3785 489.76 490.96 0.3003704 0.2648146
Moved 257.4093 490 466.0145 0.300926 0.2006546
Moved 257.44 452.7776 406.348 0.2147631 0.04719122
Moved 257.4708 426.2038 364.1067 0.1532496 -0.06145406
Moved 257.5015 419.0703 352.6053 0.1367367 -0.09103563
Moved 257.5323 413.1248 344.1873 0.1229742 -0.1126872
Moved 257.563 406.5803 331.1606 0.1078247 -0.146192
Moved 257.5938 401.5393 320.6179 0.0961558 -0.173308
Moved 257.6246 400.0717 317.0717 0.09275863 -0.1824287
Moved 257.6552 400 314.3318 0.09259263 -0.1894759
Moved 257.686 400 309.1521 0.09259263 -0.2027981
Moved 257.7167 400 307 0.09259263 -0.2083334
Moved 257.7476 399.4381 306 0.09129196 -0.2109054
Moved 257.7783 396.6787 306 0.08490442 -0.2109054
Moved 257.8091 387.7359 334.0562 0.06420354 -0.1387444
Moved 257.8398 383.2964 351.9627 0.0539268 -0.09268858
Moved 257.8706 380.7071 363.1715 0.04793316 -0.06385937
Moved 257.9013 377.9468 373.2128 0.04154354 -0.03803308
Moved 257.9321 375.1884 383.4348 0.0351583 -0.01174181
Moved 257.9628 372.5 391 0.02893518 0.007715971
Moved 257.9936 372 396.9855 0.02777775 0.02311094
Ended 258.0243 372 399.7387 0.02777775 0.03019207
Began 258.3934 465 484 0.2430555 0.2469135
Stationary 258.4242 465 484 0.2430555 0.2469135
Moved 258.4549 416.081 424.8107 0.129817 0.0946776
Moved 258.4857 380 379.5 0.04629632 -0.02186214
Moved 258.5164 357.7054 346.845 -0.00531147 -0.1058514
Moved 258.5471 343.8235 319.6029 -0.03744557 -0.1759185
Moved 258.5779 336.4081 304.8162 -0.05461092 -0.2139502
Moved 258.6087 334.8336 299.6671 -0.05825565 -0.2271937
Moved 258.6395 334 296.0252 -0.06018519 -0.2365607
Moved 258.6702 334 294.6372 -0.06018519 -0.2401306
Moved 258.7009 334 293.9009 -0.06018519 -0.2420246
Moved 258.7317 351.9653 301.9653 -0.01859883 -0.2212827
Moved 258.7625 379.3967 319.757 0.04489968 -0.1755221
Moved 258.7932 406.5424 345.5425 0.1077372 -0.1092015
Moved 258.824 423.5747 366.0057 0.1471637 -0.05656968
Moved 258.8548 428.5925 380.3699 0.1587788 -0.01962489
Moved 258.8855 429 391.4384 0.1597223 0.008843582
Moved 258.9163 419.1549 400.3756 0.1369327 0.03183015
Moved 258.947 396.2353 416.5294 0.08387794 0.07337809
Moved 258.9778 366.9811 434.9211 0.01616001 0.1206817
Moved 259.0085 339.6235 449.1674 -0.04716788 0.1573234
Moved 259.0393 320.5344 459.3424 -0.09135548 0.1834938
Moved 259.07 304.8387 466.5806 -0.1276882 0.2021106
Moved 259.1008 288.9249 471.015 -0.1645257 0.2135159
Moved 259.1315 281.4384 473 -0.1818555 0.2186213
Moved 259.1623 280 473 -0.1851852 0.2186213
Moved 259.1931 289.9787 426.0618 -0.1620863 0.09789549
Moved 259.2238 307.4676 362.8527 -0.1216029 -0.06467929
Moved 259.2545 316.4573 317.2276 -0.1007932 -0.1820278
Moved 259.2853 320.2525 296.4852 -0.09200817 -0.2353777
Moved 259.316 321 289.041 -0.09027779 -0.2545244
Moved 259.3468 322 283.5956 -0.08796295 -0.2685297
Moved 259.3775 322 279.8519 -0.08796295 -0.2781588
Moved 259.4083 322 284.7297 -0.08796295 -0.265613
Moved 259.4391 322 320.6429 -0.08796295 -0.1732437
Moved 259.4698 322 366.8814 -0.08796295 -0.05431744
Moved 259.5006 333.434 402.3019 -0.0614954 0.03678475
Moved 259.5313 342.8352 431.5056 -0.0397334 0.1118969
Moved 259.5621 348.0464 451.2318 -0.02767046 0.1626332
Moved 259.5928 348 461.6251 -0.0277778 0.189365
Moved 259.6236 348 467.1374 -0.0277778 0.2035425
Moved 259.6543 332.7918 470.0416 -0.06298195 0.2110123
Moved 259.6851 319.3936 470 -0.09399627 0.2109053
Moved 259.7158 289.3469 437.2162 -0.1635488 0.126585
Moved 259.7466 267.1547 408.8472 -0.2149197 0.05361918
Moved 259.7774 256.7425 389.485 -0.239022 0.003819328
Moved 259.8081 250.006 376.515 -0.2546157 -0.02953965
Moved 259.8389 246.7392 368.2177 -0.2621777 -0.05088052
Moved 259.8696 245 364.5164 -0.2662037 -0.06040031
Moved 259.9004 244 362.5905 -0.2685185 -0.06535361
Moved 259.9311 244 362 -0.2685185 -0.06687243
Ended 259.9619 254.5 362 -0.244213 -0.06687243
PhraseEnd 260.3618
