I will meet you at noon
Moved 412.9023 354 374.5 -0.01388888 -0.03472222
Moved 412.933 346.1948 392.8787 -0.03195643 0.01254812
Moved 412.9637 338.7223 406.5554 -0.0492539 0.04772465
Moved 412.9944 330.9861 423.0232 -0.06716181 0.09008015
Moved 413.0252 323.4526 437.579 -0.08460044 0.1275178
Moved 413.0559 314.8225 450.9625 -0.1045774 0.1619404
Moved 413.0866 305.2305 464.2825 -0.1267813 0.1961998
Moved 413.1174 295.4745 476.6569 -0.1493647 0.2280269
Moved 413.1481 285.2688 486.7313 -0.172989 0.2539383
Moved 413.1788 276.8922 493.1078 -0.1923791 0.2703389
Moved 413.2096 271.1504 498.8495 -0.2056703 0.2851068
Moved 413.2403 266.0822 504.9178 -0.2174023 0.3007144
Moved 413.271 261.1876 509.6249 -0.2287325 0.3128211
Moved 413.3017 253.9409 515.0591 -0.2455073 0.3267981
Moved 413.3325 246.8908 521.5546 -0.2618268 0.3435047
Moved 413.3632 242.8803 525.1197 -0.2711104 0.3526741
Moved 413.3939 241.0089 528 -0.2754425 0.3600822
Moved 413.4247 240 530.861 -0.2777777 0.3674408
Moved 413.4554 240 532.3654 -0.2777777 0.3713099
Stationary 413.4861 240 532 -0.2777777 0.3703703
Moved 413.5168 240 533.3533 -0.2777777 0.3738511
Moved 413.5475 240 535.1474 -0.2777777 0.3784654
Stationary 413.5783 240 535.1474 -0.2777777 0.3784654
Moved 413.609 249.7667 535 -0.2551697 0.3780863
Moved 413.6397 255.502 536 -0.2418936 0.3806583
Moved 413.6704 266.3708 536 -0.2167342 0.3806583
Moved 413.7012 277.6928 536 -0.1905258 0.3806583
Moved 413.7319 293.2511 536 -0.1545113 0.3806583
Moved 413.7626 311.8529 536 -0.1114515 0.3806583
Moved 413.7934 323.7496 529.3506 -0.08391296 0.3635559
Moved 413.8241 334.2237 527 -0.05966743 0.3575102
Moved 413.8548 342.3451 525 -0.04086793 0.3523662
Moved 413.8855 349.0925 524 -0.02524892 0.3497942
Moved 413.9163 353.1138 523 -0.01594022 0.3472221
Moved 413.947 355.5 522 -0.01041666 0.3446501
Moved 413.9777 356 521.1324 -0.009259283 0.3424188
Stationary 414.0084 356 521 -0.009259283 0.3420781
Ended 414.0392 356 518.7133 -0.009259283 0.3361966
Began 414.8995 391 534 0.07175922 0.3755144
Stationary 414.9302 391 534 0.07175922 0.3755144
Stationary 414.961 391 534 0.07175922 0.3755144
Stationary 414.9917 391 534 0.07175922 0.3755144
Stationary 415.0224 391 534 0.07175922 0.3755144
Moved 415.0532 405.3886 534 0.1050663 0.3755144
Moved 415.0839 416.2325 534 0.1301679 0.3755144
Moved 415.1146 430.5029 534 0.1632012 0.3755144
Moved 415.1454 441.8992 534 0.1895815 0.3755144
Moved 415.1761 450.0187 534 0.2083765 0.3755144
Moved 415.2068 457.6093 534 0.2259476 0.3755144
Moved 415.2375 470.6196 534 0.2560639 0.3755144
Moved 415.2683 482.7682 534 0.2841856 0.3755144
Moved 415.299 491.9188 534 0.3053676 0.3755144
Moved 415.3297 501.3127 534 0.3271128 0.3755144
Moved 415.3604 507.7039 534 0.3419072 0.3755144
Moved 415.3912 515.3192 534 0.3595352 0.3755144
Moved 415.4219 520.2909 529.4819 0.3710438 0.3638937
Moved 415.4526 524.1371 525.8629 0.3799469 0.3545856
Moved 415.4834 528.0543 523.9457 0.3890147 0.3496545
Moved 415.5141 529.374 522.626 0.3920693 0.3462603
Moved 415.5448 530.1759 521.8241 0.3939257 0.3441977
Moved 415.5755 531.5 520.5 0.3969907 0.3407921
Moved 415.6063 532.1705 520 0.3985429 0.3395061
Moved 415.637 532 519 0.3981481 0.3369341
Moved 415.6677 532 518 0.3981481 0.3343621
Moved 415.6985 533.4506 516.5494 0.401506 0.330631
Moved 415.7292 533 517 0.4004629 0.33179
Moved 415.7599 534.5 517 0.4039352 0.33179
Moved 415.7906 535.7184 517 0.4067557 0.33179
Moved 415.8214 540 517 0.4166667 0.33179
Ended 415.8521 540 517 0.4166667 0.33179
Began 416.4973 116 372 -0.5648147 -0.04115226
Stationary 416.5281 116 372 -0.5648147 -0.04115226
Stationary 416.5588 116 372 -0.5648147 -0.04115226
Stationary 416.5896 116 372 -0.5648147 -0.04115226
Moved 416.6202 116 382.0643 -0.5648147 -0.01526679
Moved 416.651 116 386.4048 -0.5648147 -0.00410284
Moved 416.6817 116 390.2612 -0.5648147 0.005815686
Moved 416.7124 123.8449 393 -0.5466552 0.01285996
Moved 416.7432 125.6636 395.6636 -0.5424453 0.01971076
Moved 416.7739 127.5355 399.071 -0.5381123 0.02847463
Moved 416.8046 129.2023 401.2023 -0.534254 0.03395646
Moved 416.8353 132.8169 404.8169 -0.5258868 0.04325329
Moved 416.866 142.1126 409.5563 -0.5043689 0.0554432
Moved 416.8968 155.5966 415.2983 -0.4731559 0.07021174
Moved 416.9275 166 418.5 -0.4490741 0.07844638
Moved 416.9583 174.2686 421.0671 -0.4299339 0.0850491
Moved 416.989 183.7521 422 -0.4079812 0.08744851
Moved 417.0197 198.0264 423.8053 -0.374939 0.09209177
Moved 417.0504 208.9659 425 -0.3496161 0.09516452
Moved 417.0811 221.9697 427.1939 -0.3195146 0.1008073
Moved 417.1119 237.4307 433.2153 -0.2837252 0.1162945
Moved 417.1426 253.6485 438.8828 -0.2461841 0.1308714
Moved 417.1733 266.5757 444.0303 -0.2162599 0.1441107
Moved 417.2041 280.9115 452.1469 -0.1830752 0.1649868
Moved 417.2348 295.2287 460.7372 -0.1499337 0.1870812
Moved 417.2655 311.0547 469.5273 -0.1132992 0.2096896
Moved 417.2963 326.6373 479.3187 -0.0772285 0.234873
Moved 417.327 337.5891 488.5891 -0.05187715 0.2587167
Moved 417.3577 349.6202 499.6202 -0.02402728 0.2870888
Moved 417.3884 358.6904 508.5872 -0.003031393 0.3101523
Moved 417.4191 367.3372 516.3372 0.01698435 0.3300853
Moved 417.4499 373.2963 523.2963 0.03077835 0.3479842
Moved 417.4805 380 531.5 0.04629632 0.3690843
Moved 417.5113 384.0634 535.0634 0.05570232 0.3782494
Moved 417.542 387.9379 539.9379 0.06467094 0.3907866
Moved 417.5727 390.8066 542.8066 0.07131169 0.3981651
Moved 417.6035 392.2412 545.2412 0.07463247 0.4044269
Moved 417.6342 393 547 0.07638891 0.4089505
Moved 417.6649 393 549 0.07638891 0.4140946
Moved 417.6957 393 551 0.07638891 0.4192385
Moved 417.7264 393 552.5 0.07638891 0.4230966
Moved 417.7571 383.25 552 0.05381942 0.4218106
Moved 417.7878 380.7465 552 0.04802436 0.4218106
Ended 417.8186 380 552 0.04629632 0.4218106
Began 419.1705 417 170 0.1319444 -0.5606995
Stationary 419.2013 417 170 0.1319444 -0.5606995
Moved 419.232 417 179.9119 0.1319444 -0.5352061
Moved 419.2627 417 186 0.1319444 -0.5195474
Moved 419.2934 417 195.0851 0.1319444 -0.4961804
Moved 419.3242 417 205.9281 0.1319444 -0.4682919
Moved 419.3549 417 215.2963 0.1319444 -0.4441969
Moved 419.3856 417 222.9547 0.1319444 -0.4244992
Moved 419.4164 417 230.5715 0.1319444 -0.4049087
Moved 419.4471 417 236.7902 0.1319444 -0.3889142
Moved 419.4778 417 242.5262 0.1319444 -0.3741609
Moved 419.5085 417 246.7825 0.1319444 -0.3632139
Moved 419.5393 417 251.6589 0.1319444 -0.3506715
Moved 419.57 417 255.0481 0.1319444 -0.3419545
Moved 419.6007 417 260.1434 0.1319444 -0.3288493
Moved 419.6314 417 273.8516 0.1319444 -0.2935918
Moved 419.6621 417 290.2145 0.1319444 -0.2515061
Moved 419.6929 417 311.9355 0.1319444 -0.1956392
Moved 419.7236 425.6656 327.1897 0.1520037 -0.1564051
Moved 419.7543 429.2434 342.6084 0.1602856 -0.116748
Moved 419.7851 433.9786 352.9572 0.1712467 -0.09013085
Moved 419.8158 439 360.5 0.1828703 -0.07073053
Moved 419.8465 445.7295 371.459 0.1984479 -0.04254392
Moved 419.8772 453.6859 386.3718 0.2168654 -0.004187925
Moved 419.9079 458.1093 395.2187 0.2271049 0.01856655
Moved 419.9387 463.9659 402.9659 0.2406619 0.03849257
Moved 419.9694 471.5662 412.0883 0.2582551 0.06195547
Moved 420.0001 479.1872 419.7914 0.2758962 0.08176807
Moved 420.0309 491.037 438.8148 0.3033265 0.1306965
Moved 420.0616 499.3535 451.1379 0.3225774 0.1623917
Moved 420.0923 508.1636 468.3273 0.3429714 0.2066029
Moved 420.1231 509.5142 473.0284 0.3460978 0.2186945
Moved 420.1538 512.0641 481.1922 0.3520002 0.2396918
Moved 420.1845 514 488.9159 0.3564815 0.2595573
Moved 420.2152 515 495.6633 0.3587963 0.2769116
Moved 420.2459 515 502.4063 0.3587963 0.2942546
Moved 420.2767 516 510.9295 0.3611111 0.3161766
Moved 420.3074 516 522.4338 0.3611111 0.345766
Moved 420.3381 516 533.9471 0.3611111 0.3753783
Moved 420.3688 516 541.5 0.3611111 0.3948044
Moved 420.3996 506.4772 550.0812 0.3390677 0.4168754
Moved 420.4303 504.773 554.227 0.3351228 0.4275385
Moved 420.4611 501.9052 558.0948 0.3284844 0.4374865
Moved 420.4918 498.7224 558.6389 0.3211165 0.4388858
Moved 420.5225 493 559 0.3078704 0.4398148
Moved 420.5532 487.2531 559 0.2945674 0.4398148
Moved 420.5839 482.5095 549.5095 0.2835868 0.4154049
Moved 420.6147 474.712 540.1867 0.2655371 0.3914266
Moved 420.6454 462.8534 519.0775 0.2380866 0.3371333
Moved 420.6761 451.0219 493.5492 0.2106988 0.2714742
Moved 420.7067 440.7871 466.4145 0.1870071 0.2016833
Moved 420.7375 431.1847 434.6771 0.1647793 0.120054
Moved 420.7683 424.3787 408.5148 0.1490247 0.0527644
Moved 420.799 418.6277 385.1968 0.1357121 -0.007210013
Moved 420.8298 415.7864 367.5047 0.1291351 -0.05271433
Moved 420.8605 414 351.6583 0.125 -0.09347162
Moved 420.8912 413 343.1258 0.1226852 -0.1154172
Moved 420.9219 413 338 0.1226852 -0.1286009
Moved 420.9526 413 333.3361 0.1226852 -0.1405965
Moved 420.9834 413 329.7992 0.1226852 -0.1496935
Moved 421.0141 413 325.9313 0.1226852 -0.1596418
Moved 421.0448 413 316.8572 0.1226852 -0.1829806
Moved 421.0756 423.4247 314.0215 0.1468165 -0.190274
Moved 421.1063 422.36 306.2799 0.1443519 -0.2101855
Moved 421.137 424.2229 297.5541 0.1486642 -0.2326283
Moved 421.1677 425 288.7723 0.150463 -0.2552153
Moved 421.1985 427 279.5659 0.1550926 -0.2788942
Moved 421.2292 428.4837 270.5488 0.1585272 -0.3020864
Moved 421.2599 429.0419 260.8743 0.1598192 -0.3269695
Moved 421.2906 429 252.2222 0.1597223 -0.3492228
Moved 421.3214 430 247.4139 0.162037 -0.3615897
Moved 421.3521 430 242.6865 0.162037 -0.3737486
Moved 421.3828 431.1913 238.8086 0.1647948 -0.3837228
Moved 421.4136 431 235.9363 0.1643519 -0.3911105
Moved 421.4443 431 232.1301 0.1643519 -0.4008999
Moved 421.4749 431 229.5 0.1643519 -0.4076646
Moved 421.5057 431 226.6888 0.1643519 -0.4148949
Moved 421.5364 432.1785 220.6431 0.1670798 -0.4304447
Moved 421.5671 432 216.9529 0.1666667 -0.439936
Moved 421.5979 432 213.4008 0.1666667 -0.4490721
Moved 421.6286 432 210.5454 0.1666667 -0.4564161
Moved 421.6593 432 210 0.1666667 -0.457819
Moved 421.6901 433.2117 210 0.1694715 -0.457819
Ended 421.7208 437 210 0.1782407 -0.457819
PhraseEnd 422.7655
