I will meet you at noon
Moved 1319.042 302.6369 497.1136 -0.1327849 0.2806419
Moved 1319.073 321.1504 496 -0.0899296 0.2777777
Moved 1319.104 332.9367 496 -0.06264642 0.2777777
Moved 1319.134 343 496 -0.03935183 0.2777777
Moved 1319.165 351.6787 496 -0.01926233 0.2777777
Moved 1319.196 362.1677 496 0.005017718 0.2777777
Moved 1319.227 366.8401 496 0.01583358 0.2777777
Moved 1319.257 369.2461 494.877 0.02140304 0.2748891
Ended 1319.288 370.334 495 0.02392123 0.2752057
Began 1319.78 235 555 -0.2893518 0.4295266
Stationary 1319.811 235 555 -0.2893518 0.4295266
Stationary 1319.841 235 555 -0.2893518 0.4295266
Moved 1319.872 245.8511 555 -0.2642336 0.4295266
Moved 1319.903 259 542.5 -0.2337963 0.3973764
Moved 1319.933 268.8059 536.7165 -0.2110975 0.3825012
Moved 1319.964 285 524.5 -0.1736111 0.3510802
Moved 1319.995 290.3585 517.6415 -0.1612072 0.3334399
Moved 1320.026 300.5303 508.4697 -0.1376614 0.3098501
Moved 1320.056 310.6974 499.977 -0.1141265 0.2880066
Moved 1320.087 324.3586 491.0942 -0.08250316 0.26516
Moved 1320.118 343.1927 483.6777 -0.03890584 0.2460847
Moved 1320.149 363.5272 476.3682 0.008164843 0.2272844
Moved 1320.179 383.7492 468.8502 0.05497506 0.2079479
Moved 1320.21 408.0728 463.8808 0.1112795 0.1951666
Moved 1320.241 427.0044 460.3328 0.1551028 0.1860412
Moved 1320.271 447.9457 456.7838 0.203578 0.1769131
Moved 1320.302 466.1119 454.5554 0.2456294 0.1711816
Moved 1320.333 485.9653 454 0.2915863 0.169753
Moved 1320.364 503.7701 453 0.3328011 0.167181
Moved 1320.395 516.3853 453 0.3620031 0.167181
Moved 1320.425 524.4512 453 0.380674 0.167181
Moved 1320.455 529.8336 453 0.3931334 0.167181
Moved 1320.487 532.474 453 0.3992453 0.167181
Moved 1320.517 534.0172 453 0.4028176 0.167181
Moved 1320.548 534 462.5264 0.4027778 0.1916829
Moved 1320.579 519.3875 473.2072 0.3689526 0.2191541
Moved 1320.61 498.7465 485.8075 0.3211725 0.2515624
Moved 1320.64 471.9988 495.6671 0.2592565 0.2769214
Moved 1320.671 447.5131 502.829 0.2025767 0.2953419
Moved 1320.702 424.3044 506.744 0.1488528 0.3054114
Moved 1320.733 401.2496 509.3056 0.09548514 0.312
Moved 1320.763 384.9867 511.8356 0.05783956 0.318507
Moved 1320.794 369.4102 514.0842 0.02178291 0.3242907
Moved 1320.825 356.8441 514 -0.007305444 0.324074
Moved 1320.855 347.4236 514 -0.02911195 0.324074
Moved 1320.886 345.2476 515 -0.03414904 0.326646
Moved 1320.917 344.5 515 -0.03587961 0.326646
Ended 1320.948 345 516.2849 -0.03472224 0.3299508
Began 1321.624 142 369 -0.5046296 -0.04886839
Stationary 1321.655 142 369 -0.5046296 -0.04886839
Stationary 1321.685 142 369 -0.5046296 -0.04886839
Moved 1321.716 168.8975 376.6496 -0.4423668 -0.0291935
Moved 1321.747 179.1964 379.4589 -0.418527 -0.02196787
Moved 1321.778 198.8593 386.0723 -0.3730109 -0.004958204
Moved 1321.808 216.2251 393.6125 -0.3328123 0.01443557
Moved 1321.839 228.2325 399.3395 -0.3050175 0.02916528
Moved 1321.87 240.1065 405.0532 -0.2775312 0.04386113
Moved 1321.901 252.1871 411.4749 -0.249567 0.06037759
Moved 1321.931 264.1545 416.5773 -0.2218645 0.07350112
Moved 1321.962 277.0289 423.0145 -0.1920628 0.09005766
Moved 1321.993 287.6736 429.4491 -0.1674222 0.1066076
Moved 1322.024 301.9794 439.6529 -0.134307 0.132852
Moved 1322.054 317.3428 451.619 -0.0987436 0.1636289
Moved 1322.085 333.9617 465.6814 -0.06027391 0.1997977
Moved 1322.116 344.0087 477.4105 -0.03701682 0.2299651
Moved 1322.146 356.3385 495.5924 -0.008475631 0.2767294
Moved 1322.177 365.9327 508.577 0.01373311 0.3101258
Moved 1322.208 372.3702 517.5554 0.02863477 0.3332184
Moved 1322.239 375.3141 522.6281 0.03544917 0.3462656
Moved 1322.269 377 525.9795 0.03935188 0.3548854
Ended 1322.3 377 528.5 0.03935188 0.3613682
Began 1322.761 355 237 -0.01157408 -0.3883744
Stationary 1322.792 355 237 -0.01157408 -0.3883744
Stationary 1322.823 355 237 -0.01157408 -0.3883744
Stationary 1322.853 355 237 -0.01157408 -0.3883744
Stationary 1322.884 355 237 -0.01157408 -0.3883744
Moved 1322.915 365.9995 254.9991 0.01388778 -0.3420804
Moved 1322.946 372 266 0.02777775 -0.3137861
Moved 1322.976 378.209 277.5225 0.04215042 -0.28415
Moved 1323.007 383 287 0.05324075 -0.2597736
Moved 1323.038 389.6521 298.4202 0.06863912 -0.2304008
Moved 1323.068 399.7569 313.1961 0.09202977 -0.1923969
Moved 1323.099 410.9257 335.8513 0.1178835 -0.1341273
Moved 1323.13 418.5 354.5 0.1354167 -0.08616254
Moved 1323.161 425.1548 370.0279 0.1508213 -0.04622463
Moved 1323.191 433.8256 390.2017 0.1708927 0.005662627
Moved 1323.222 443.2629 407.5258 0.1927382 0.05022068
Moved 1323.253 452.058 430.5266 0.2130971 0.1093791
Moved 1323.284 458.895 445.0532 0.2289235 0.1467417
Moved 1323.314 465.3522 460.0566 0.2438708 0.1853308
Moved 1323.345 473.9781 478.2749 0.2638382 0.2321885
Moved 1323.376 481.5897 496.376 0.2814577 0.2787449
Moved 1323.407 489.2521 511.5042 0.2991946 0.3176548
Moved 1323.437 497.9455 526.8364 0.3193182 0.3570895
Moved 1323.468 503 537 0.3310186 0.3832304
Moved 1323.499 507.1759 544.2639 0.340685 0.4019131
Moved 1323.53 508.3582 548.3583 0.3434219 0.4124441
Moved 1323.56 508 551.5 0.3425926 0.4205247
Moved 1323.591 508 553.4695 0.3425926 0.4255902
Moved 1323.622 508 554 0.3425926 0.4269547
Stationary 1323.652 508 554 0.3425926 0.4269547
Moved 1323.683 491.664 548.1619 0.3047777 0.411939
Moved 1323.714 474.3429 534.7225 0.2646826 0.3773725
Moved 1323.745 455.3847 511.4397 0.220798 0.3174888
Moved 1323.775 439.4567 487.5748 0.1839274 0.2561078
Moved 1323.806 424.1559 460.0807 0.148509 0.1853926
Moved 1323.837 414.0725 437.5266 0.1251678 0.1273832
Moved 1323.868 406.2877 415.0068 0.1071474 0.0694619
Moved 1323.898 402.8901 399.2308 0.09928267 0.02888566
Moved 1323.929 403 381.4026 0.09953707 -0.01696873
Moved 1323.96 403 362.9407 0.09953707 -0.064453
Moved 1323.991 403 341.7031 0.09953707 -0.1190766
Moved 1324.021 411.9558 330.1106 0.120268 -0.1488926
Moved 1324.052 416 314 0.1296297 -0.1903292
Moved 1324.083 418.0733 299.5604 0.1344288 -0.227468
Moved 1324.114 419.6231 288.5074 0.1380166 -0.2558967
Moved 1324.144 420.8838 277.581 0.1409347 -0.2839996
Moved 1324.175 424.4256 264.8719 0.1491334 -0.3166875
Moved 1324.206 425.9626 261.0374 0.1526913 -0.32655
Ended 1324.236 426 258.5491 0.1527777 -0.33295
PhraseEnd 1325.281
