the bathroom is good for reading
Moved 1037.58 363.5985 273.2676 0.008329947 -0.2950936
Moved 1037.61 356.5631 278.5776 -0.007955681 -0.2814361
Moved 1037.641 348.1969 284.4016 -0.02732197 -0.266457
Moved 1037.672 336.0381 292.9714 -0.05546748 -0.2444151
Moved 1037.703 322.4202 301.8639 -0.08699035 -0.2215436
Moved 1037.733 306.3343 310.3329 -0.1242262 -0.1997612
Moved 1037.764 293.2823 318.084 -0.1544391 -0.1798251
Moved 1037.795 278.2998 328.6201 -0.1891209 -0.1527261
Moved 1037.825 261.1321 339.0673 -0.2288608 -0.1258557
Moved 1037.856 245.0548 348.9726 -0.2660768 -0.1003792
Moved 1037.887 229.1297 358.6402 -0.3029405 -0.07551389
Moved 1037.918 213.3379 367.2648 -0.3394956 -0.05333127
Moved 1037.948 200.7092 373.5745 -0.3687288 -0.03710256
Moved 1037.979 188 379 -0.3981482 -0.02314815
Moved 1038.01 177.1082 383.9567 -0.4233606 -0.01039944
Moved 1038.041 167.8888 389.4075 -0.4447019 0.003619959
Moved 1038.071 159.7126 393.4291 -0.4636283 0.01396375
Moved 1038.102 154.2082 397.8959 -0.4763699 0.02545235
Moved 1038.133 148.406 402.1879 -0.4898009 0.0364915
Moved 1038.163 143.3586 405.3207 -0.5014849 0.04454919
Moved 1038.194 141.9593 409.0407 -0.5047239 0.05411705
Moved 1038.225 141 412.6785 -0.5069445 0.0634733
Moved 1038.256 141 419.3552 -0.5069445 0.08064611
Moved 1038.286 141 429.7079 -0.5069445 0.1072733
Moved 1038.317 155.1466 438.1467 -0.4741976 0.128978
Moved 1038.348 169.0446 450.0319 -0.4420263 0.1595468
Moved 1038.378 187.1423 460.9384 -0.4001336 0.1875987
Moved 1038.409 202.333 469.3998 -0.3649699 0.2093616
Moved 1038.44 222.4315 475.5368 -0.3184457 0.225146
Moved 1038.471 237.9822 479.5964 -0.2824486 0.2355875
Moved 1038.501 251.602 483.3204 -0.2509213 0.2451656
Moved 1038.532 264.1992 488.0996 -0.221761 0.2574577
Moved 1038.563 275 494 -0.1967592 0.2726337
Moved 1038.594 288.8161 500.4897 -0.1647775 0.2893253
Moved 1038.624 299.5501 506.7751 -0.1399302 0.3054914
Moved 1038.655 309.4531 512.2266 -0.1170067 0.3195127
Moved 1038.686 318.1186 517.0791 -0.09694765 0.3319935
Moved 1038.716 327.3282 523.5521 -0.07562926 0.3486422
Moved 1038.747 334 527.5 -0.06018519 0.3587962
Moved 1038.778 340.6646 532.4431 -0.04475798 0.3715098
Moved 1038.809 345.2756 536.2756 -0.03408427 0.3813671
Moved 1038.839 350.7238 540.7238 -0.02147277 0.3928079
Moved 1038.87 353.0847 542.0847 -0.01600762 0.3963084
Moved 1038.901 356.8095 544 -0.007385414 0.4012345
Moved 1038.931 358.5 545.5 -0.003472219 0.4050925
Moved 1038.962 360.9137 545 0.002115071 0.4038065
Moved 1038.993 363.6486 545 0.00844578 0.4038065
Moved 1039.024 367.7208 545 0.01787215 0.4038065
Moved 1039.054 370.5621 539.5325 0.02444943 0.3897441
Moved 1039.085 374.5 531.5 0.03356477 0.3690843
Moved 1039.116 379.4689 523.0621 0.04506697 0.3473819
Moved 1039.146 382.7214 514.8358 0.05259583 0.3262235
Moved 1039.177 385.356 506.9321 0.05869438 0.3058951
Moved 1039.208 388.0817 498.7549 0.06500383 0.2848635
Moved 1039.239 389.7962 490.6113 0.0689728 0.2639178
Moved 1039.269 390 484.4483 0.06944448 0.2480666
Moved 1039.3 391 474.1509 0.07175922 0.2215814
Moved 1039.331 391 464.9313 0.07175922 0.1978684
Moved 1039.361 391 456.7179 0.07175922 0.1767435
Moved 1039.392 391 450.5248 0.07175922 0.1608147
Moved 1039.423 391 442.8928 0.07175922 0.1411852
Moved 1039.454 392 435.1567 0.07407407 0.1212877
Moved 1039.484 392 425.0111 0.07407407 0.0951931
Moved 1039.515 392 415.4614 0.07407407 0.07063115
Moved 1039.546 392 404.5966 0.07407407 0.04268677
Moved 1039.577 392 394.6978 0.07407407 0.01722677
Moved 1039.607 392 385 0.07407407 -0.007716127
Moved 1039.638 392 376.1573 0.07407407 -0.03045957
Moved 1039.669 392 368.6283 0.07407407 -0.04982434
Moved 1039.699 392 361.8007 0.07407407 -0.06738506
Moved 1039.73 392 358.3071 0.07407407 -0.07637071
Moved 1039.761 392 356.8452 0.07407407 -0.08013078
Moved 1039.792 377.0023 357 0.03935724 -0.07973259
Moved 1039.822 364.1865 368.8757 0.00969102 -0.04918824
Moved 1039.853 351.108 380.892 -0.02058327 -0.01828213
Moved 1039.884 338.4657 393.4007 -0.04984791 0.0138906
Moved 1039.914 328.419 403.581 -0.07310415 0.04007453
Moved 1039.945 318.6571 411.7571 -0.09570117 0.06110364
Moved 1039.976 311.0299 418.97 -0.1133566 0.07965535
Moved 1040.007 302.8527 427.1473 -0.1322854 0.1006874
Moved 1040.037 294.6736 436.3264 -0.1512186 0.1242962
Moved 1040.068 286.4974 446.5026 -0.1701449 0.1504695
Moved 1040.099 281.349 455.7516 -0.1820625 0.1742583
Moved 1040.13 275.4622 466.0756 -0.1956893 0.2008115
Moved 1040.16 271.0084 476.9749 -0.2059992 0.2288449
Moved 1040.191 270 486.5 -0.2083333 0.2533436
Moved 1040.222 269 494.2669 -0.2106481 0.2733201
Moved 1040.252 269 503.5615 -0.2106481 0.297226
Moved 1040.283 280.7325 512.7325 -0.1834897 0.3208139
Moved 1040.314 289.9289 521.9289 -0.1622017 0.3444673
Moved 1040.345 318.3811 538.2178 -0.09634003 0.3863625
Moved 1040.375 327.9948 543.7113 -0.07408623 0.400492
Moved 1040.406 346.0081 549.288 -0.03238866 0.4148353
Moved 1040.437 367.9035 556.7711 0.01829505 0.4340819
Moved 1040.468 390.1851 561.3121 0.06987294 0.4457616
Moved 1040.498 411.2412 565.0345 0.1186139 0.4553355
Moved 1040.529 429.5741 566 0.161051 0.4578188
Moved 1040.56 443.0179 566 0.1921711 0.4578188
Moved 1040.59 456.4365 566 0.2232326 0.4578188
Moved 1040.621 467.4482 566 0.2487227 0.4578188
Moved 1040.652 478.011 566 0.2731737 0.4578188
Moved 1040.682 485.1367 561.0142 0.2896684 0.4449953
Moved 1040.713 489.9001 555.0999 0.3006948 0.4297835
Moved 1040.744 492.166 551.834 0.3059398 0.4213837
Moved 1040.775 493 545.9664 0.3078704 0.4062921
Moved 1040.805 494 534.5068 0.3101851 0.3768177
Moved 1040.836 494 517.8446 0.3101851 0.3339624
Moved 1040.867 494 503.2068 0.3101851 0.2963137
Moved 1040.898 486.2794 490.4852 0.2923133 0.2635936
Moved 1040.928 482.2589 470.9064 0.2830068 0.2132365
Moved 1040.959 477.8059 456.4176 0.2726988 0.1759712
Moved 1040.99 472.3834 444.7668 0.2601468 0.1460052
Moved 1041.021 465.9873 428.4683 0.245341 0.1040849
Moved 1041.051 457.0712 408.1423 0.2247018 0.05180629
Moved 1041.082 447.1656 385.1227 0.2017722 -0.007400552
Moved 1041.113 437.1884 362.4396 0.1786768 -0.06574167
Moved 1041.143 429.6438 345.2877 0.1612126 -0.1098569
Moved 1041.174 421.8124 326.4998 0.1430843 -0.1581797
Moved 1041.205 413.6169 305.4395 0.1241132 -0.2123471
Moved 1041.235 409.5 290 0.1145834 -0.2520577
Moved 1041.266 406.2214 278.6642 0.106994 -0.2812134
Moved 1041.297 402.3954 267.5815 0.09813736 -0.3097185
Moved 1041.328 399.6699 259.0095 0.0918284 -0.3317657
Moved 1041.358 399 251.5896 0.09027779 -0.3508498
Moved 1041.389 399 244.6267 0.09027779 -0.3687585
Moved 1041.42 398 239.8064 0.08796295 -0.3811564
Moved 1041.451 398 235.0864 0.08796295 -0.3932962
Moved 1041.481 398 231.7697 0.08796295 -0.4018271
Moved 1041.512 398 228.9717 0.08796295 -0.4090235
Moved 1041.543 405.7536 227 0.1059112 -0.4140947
Ended 1041.573 408.1999 225.9 0.1115739 -0.4169239
Began 1042.342 434 557 0.1712963 0.4346707
Stationary 1042.372 434 557 0.1712963 0.4346707
Stationary 1042.403 434 557 0.1712963 0.4346707
Stationary 1042.434 434 557 0.1712963 0.4346707
Stationary 1042.464 434 557 0.1712963 0.4346707
Moved 1042.495 422.5571 557 0.1448082 0.4346707
Moved 1042.526 418.551 557 0.1355346 0.4346707
Moved 1042.557 412.6455 547.8228 0.1218646 0.4110667
Moved 1042.587 408 545.5 0.1111111 0.4050925
Moved 1042.618 402.4806 541.7403 0.09833474 0.3954225
Moved 1042.649 399.017 538.017 0.09031723 0.3858462
Moved 1042.679 394 534.5 0.07870366 0.3768003
Moved 1042.71 390.874 527.6219 0.07146746 0.3591097
Moved 1042.741 388.1507 522.3013 0.06516357 0.3454251
Moved 1042.772 387 515.2563 0.06250004 0.3273053
Moved 1042.802 386 509.0563 0.06018519 0.3113587
Moved 1042.833 385.2968 501.8906 0.05855749 0.2929283
Moved 1042.864 383.5808 494.7423 0.05458514 0.2745429
Moved 1042.894 380.7117 486.4233 0.04794369 0.2531464
Moved 1042.925 376.8302 477.6603 0.03895869 0.2306078
Moved 1042.956 370.3801 468.0702 0.02402802 0.2059418
Moved 1042.987 363.945 457.89 0.009131929 0.179758
Moved 1043.017 356.4968 448.7451 -0.008109362 0.1562374
Moved 1043.048 349.5393 440.3857 -0.02421464 0.1347367
Moved 1043.079 342.3485 432.3485 -0.04085988 0.1140651
Moved 1043.109 331.5968 421.1976 -0.06574814 0.08538477
Moved 1043.14 321.7091 412.0318 -0.08863633 0.06181007
Moved 1043.171 311.2021 402.2021 -0.1129582 0.03652788
Moved 1043.202 299.3124 393.7343 -0.1404805 0.01474867
Moved 1043.232 291.5762 387.7175 -0.1583884 -0.0007267155
Moved 1043.263 283.0222 383.6815 -0.1781893 -0.01110744
Moved 1043.294 273.8806 380.7202 -0.1993505 -0.01872396
Moved 1043.324 264.9904 378.9976 -0.2199297 -0.02315435
Moved 1043.355 257.8006 378.2668 -0.2365727 -0.02503391
Moved 1043.386 250.7381 378 -0.252921 -0.02572024
Moved 1043.417 243.3115 378 -0.2701123 -0.02572024
Moved 1043.447 236.2963 378 -0.286351 -0.02572024
Moved 1043.478 229.1227 378 -0.3029566 -0.02572024
Moved 1043.509 223.5348 378 -0.3158916 -0.02572024
Moved 1043.54 220.5459 388.1785 -0.3228104 0.0004589803
Moved 1043.57 218 390.3521 -0.3287037 0.006049552
Moved 1043.601 216 397.8066 -0.3333333 0.02522264
Moved 1043.632 216 402.608 -0.3333333 0.03757183
Ended 1043.662 216 407 -0.3333333 0.04886827
Began 1044.83 363 413 0.006944438 0.06430033
Stationary 1044.861 363 413 0.006944438 0.06430033
Stationary 1044.891 363 413 0.006944438 0.06430033
Moved 1044.922 350.4777 413 -0.0220424 0.06430033
Moved 1044.953 346.7217 413 -0.03073673 0.06430033
Moved 1044.984 342.6414 413 -0.04018202 0.06430033
Moved 1045.014 339.9147 413 -0.04649366 0.06430033
Moved 1045.045 337.5 413 -0.05208333 0.06430033
Moved 1045.076 336.6934 413 -0.0539505 0.06430033
Moved 1045.106 335.7083 413 -0.05623077 0.06430033
Stationary 1045.137 335.7083 413 -0.05623077 0.06430033
Stationary 1045.168 335.7083 413 -0.05623077 0.06430033
Stationary 1045.198 335.7083 413 -0.05623077 0.06430033
Stationary 1045.229 335.7083 413 -0.05623077 0.06430033
Stationary 1045.26 335.7083 413 -0.05623077 0.06430033
Stationary 1045.291 335.7083 413 -0.05623077 0.06430033
Moved 1045.321 334.6093 413 -0.0587748 0.06430033
Stationary 1045.352 334.6093 413 -0.0587748 0.06430033
Stationary 1045.383 334.6093 413 -0.0587748 0.06430033
Moved 1045.414 333.9699 413 -0.06025479 0.06430033
Stationary 1045.444 333.9699 413 -0.06025479 0.06430033
Stationary 1045.475 333.9699 413 -0.06025479 0.06430033
Moved 1045.506 334 404.5582 -0.06018519 0.04258787
Moved 1045.536 342.6253 397.3747 -0.04021928 0.02411175
Moved 1045.567 348.0771 391.9229 -0.02759928 0.01008972
Moved 1045.598 353.5076 385.2386 -0.01502872 -0.007102283
Moved 1045.629 359.9652 379.0522 -8.046628E-05 -0.02301393
Moved 1045.659 365.8107 372.784 0.01345058 -0.03913589
Moved 1045.69 373.2727 366.7273 0.03072391 -0.05471382
Moved 1045.721 379.5846 362.2769 0.04533469 -0.06616019
Moved 1045.751 386.5 359 0.06134262 -0.07458848
Moved 1045.782 391.955 359 0.07396976 -0.07458848
Moved 1045.813 399.1181 359 0.09055127 -0.07458848
Moved 1045.844 410.1147 373.2295 0.1160063 -0.03799007
Moved 1045.874 422.4752 384.3702 0.1446186 -0.009335883
Moved 1045.905 434.9611 399.5533 0.1735211 0.02971531
Moved 1045.936 447.5992 413.5991 0.2027758 0.06584132
Moved 1045.967 458.165 430.2475 0.2272338 0.1086612
Moved 1045.997 467.0252 446.0504 0.2477435 0.1493066
Moved 1046.028 479.7316 465.2803 0.2771565 0.1987662
Moved 1046.059 488.6977 480.3954 0.2979114 0.2376424
Moved 1046.089 496.2505 496.1263 0.3153947 0.2781025
Moved 1046.12 502.0117 509.0349 0.3287306 0.3113037
Moved 1046.151 507.4507 517.9014 0.3413211 0.3341085
Moved 1046.182 511.4512 528.8048 0.3505815 0.3621522
Moved 1046.212 516.183 538.549 0.3615347 0.3872144
Moved 1046.243 518.5974 545.7923 0.3671237 0.4058443
Moved 1046.274 521.3268 552.9803 0.3734416 0.4243321
Moved 1046.304 523.0609 559.1217 0.3774556 0.4401277
Moved 1046.335 524.5 563 0.3807871 0.4501028
Moved 1046.366 524 566.1724 0.3796296 0.4582621
Moved 1046.397 524 567.5 0.3796296 0.4616768
Moved 1046.427 524 569 0.3796296 0.4655349
Stationary 1046.458 524 569 0.3796296 0.4655349
Moved 1046.489 506.8303 563.453 0.3398849 0.4512679
Moved 1046.52 493.5 553 0.3090277 0.4243826
Moved 1046.55 481.0323 543.0323 0.2801675 0.3987457
Moved 1046.581 465.12 529.12 0.2433333 0.3629628
Moved 1046.612 447.6995 510.316 0.203008 0.3145988
Moved 1046.642 433.3645 498.4704 0.1698253 0.2841316
Moved 1046.673 420.6771 486.6771 0.1404562 0.2537989
Moved 1046.704 406.3527 472.3527 0.1072979 0.2169564
Moved 1046.735 394.2559 459.2559 0.07929604 0.1832713
Moved 1046.765 384.331 448.9982 0.05632182 0.1568884
Moved 1046.796 374.4363 439.4363 0.03341735 0.1322948
Moved 1046.827 366.5696 433.3798 0.01520743 0.1167174
Moved 1046.858 357.4006 425.9338 -0.006017039 0.09756618
Moved 1046.888 349.2216 419.2216 -0.02495011 0.08030232
Moved 1046.919 339.7687 412.7687 -0.04683177 0.06370536
Moved 1046.95 328.0737 407.2295 -0.0739034 0.04945857
Moved 1046.98 318.5294 401.7647 -0.0959967 0.03540302
Moved 1047.011 307.6197 395.3099 -0.1212507 0.01880104
Moved 1047.042 298.1185 390.5593 -0.1432443 0.006582472
Moved 1047.073 286.9799 387.995 -0.1690279 -1.295113E-05
Moved 1047.103 278.8006 387 -0.1879615 -0.002572055
Moved 1047.134 272.0829 387 -0.2035118 -0.002572055
Moved 1047.165 267.1344 387 -0.2149666 -0.002572055
Moved 1047.195 264 387 -0.2222222 -0.002572055
Ended 1047.226 264 387 -0.2222222 -0.002572055
Began 1048.639 326 421 -0.07870371 0.08487643
Stationary 1048.67 326 421 -0.07870371 0.08487643
Stationary 1048.701 326 421 -0.07870371 0.08487643
Stationary 1048.732 326 421 -0.07870371 0.08487643
Stationary 1048.762 326 421 -0.07870371 0.08487643
Stationary 1048.793 326 421 -0.07870371 0.08487643
Stationary 1048.824 326 421 -0.07870371 0.08487643
Stationary 1048.854 326 421 -0.07870371 0.08487643
Stationary 1048.885 326 421 -0.07870371 0.08487643
Stationary 1048.916 326 421 -0.07870371 0.08487643
Stationary 1048.947 326 421 -0.07870371 0.08487643
Stationary 1048.977 326 421 -0.07870371 0.08487643
Moved 1049.008 320.2035 428.4527 -0.0921216 0.1040449
Moved 1049.039 317.4498 430 -0.09849593 0.1080246
Moved 1049.069 315.5 430 -0.1030092 0.1080246
Moved 1049.1 313.2841 430 -0.1081388 0.1080246
Moved 1049.131 311.9164 430 -0.1113047 0.1080246
Moved 1049.162 308.8282 430 -0.1184532 0.1080246
Moved 1049.192 308 430 -0.1203704 0.1080246
Moved 1049.223 306.8494 430 -0.1230339 0.1080246
Stationary 1049.254 306.8494 430 -0.1230339 0.1080246
Stationary 1049.285 307 430 -0.1226852 0.1080246
Moved 1049.315 307 434.0992 -0.1226852 0.1185679
Moved 1049.346 312.9935 443.5686 -0.1088114 0.1429233
Moved 1049.377 320.7381 453.3174 -0.09088411 0.1679974
Moved 1049.407 326.6332 461.9498 -0.07723804 0.1901999
Moved 1049.438 334.1693 469.8925 -0.05979325 0.2106287
Moved 1049.469 343.8021 477.3516 -0.03749524 0.2298136
Moved 1049.5 354.6984 482.3492 -0.01227215 0.2426676
Moved 1049.53 370.5207 489.7124 0.02435357 0.2616059
Moved 1049.561 384.7873 494.5958 0.05737791 0.274166
Moved 1049.592 399.1087 498.0217 0.09052952 0.2829776
Moved 1049.622 411.722 501.7444 0.1197268 0.2925523
Moved 1049.653 423.8902 505.4725 0.1478939 0.3021412
Moved 1049.684 433.642 507.9105 0.1704676 0.3084118
Moved 1049.715 443.5505 509.6376 0.193404 0.3128539
Moved 1049.745 452.0958 511 0.2131848 0.3163579
Moved 1049.776 458.6541 512.827 0.2283659 0.3210571
Moved 1049.807 466.5 514.5 0.2465278 0.32536
Moved 1049.838 473.4362 516.2181 0.2625839 0.3297791
Moved 1049.868 480.8431 517 0.2797294 0.33179
Moved 1049.899 486.7148 518 0.2933214 0.3343621
Moved 1049.93 492.0952 520.0476 0.305776 0.3396285
Moved 1049.96 496.5546 520 0.3160986 0.3395061
Moved 1049.991 498 521 0.3194444 0.3420781
Moved 1050.022 499 522.5 0.3217593 0.3459361
Moved 1050.053 499 522 0.3217593 0.3446501
Stationary 1050.083 499 522 0.3217593 0.3446501
Moved 1050.114 499 523.5 0.3217593 0.3485081
Moved 1050.145 485.1037 524.4741 0.2895918 0.3510135
Moved 1050.175 471.0096 525 0.2569667 0.3523662
Moved 1050.206 458.3685 526 0.2277047 0.3549381
Moved 1050.237 445.5 526 0.1979166 0.3549381
Moved 1050.268 428.3712 526 0.1582668 0.3549381
Moved 1050.298 412.9398 526 0.1225459 0.3549381
Moved 1050.329 398.2967 526 0.08864979 0.3549381
Moved 1050.36 386.1744 526 0.06058902 0.3549381
Moved 1050.391 369.6014 526 0.02222548 0.3549381
Moved 1050.421 355.9744 519 -0.009318442 0.3369341
Moved 1050.452 343.3319 519 -0.03858348 0.3369341
Moved 1050.483 333.4613 518 -0.06143207 0.3343621
Moved 1050.513 322.0619 516.7655 -0.08781964 0.331187
Moved 1050.544 312.1117 517 -0.1108526 0.33179
Moved 1050.575 302.9412 516 -0.1320805 0.329218
Moved 1050.606 297.7908 516 -0.1440028 0.329218
Moved 1050.636 291.6234 516 -0.158279 0.329218
Ended 1050.667 291.6234 516 -0.158279 0.329218
Began 1052.203 406 486 0.1064815 0.2520575
Stationary 1052.234 406 486 0.1064815 0.2520575
Stationary 1052.265 406 486 0.1064815 0.2520575
Moved 1052.295 394.9073 486 0.08080383 0.2520575
Moved 1052.326 387.0162 486 0.06253749 0.2520575
Moved 1052.357 378.8268 486 0.04358063 0.2520575
Moved 1052.387 370.44 486 0.0241667 0.2520575
Moved 1052.418 363.479 486 0.008053283 0.2520575
Moved 1052.449 354.2121 493 -0.01339783 0.2700616
Moved 1052.479 346.9822 494 -0.03013373 0.2726337
Moved 1052.51 341.199 494 -0.04352073 0.2726337
Moved 1052.541 336.3937 495 -0.05464419 0.2752057
Moved 1052.572 332.1107 495 -0.06455868 0.2752057
Moved 1052.602 330.7537 495 -0.0676998 0.2752057
Moved 1052.633 327.0284 495 -0.07632311 0.2752057
Moved 1052.664 322.2826 485.2826 -0.08730873 0.2502123
Moved 1052.695 314.7613 475.6817 -0.1047193 0.2255186
Moved 1052.725 306.5861 466.7814 -0.1236434 0.202627
Moved 1052.756 298.5 458.5 -0.1423611 0.181327
Moved 1052.787 290.1823 449.1823 -0.1616151 0.1573617
Moved 1052.818 283.6517 441.6517 -0.1767321 0.137993
Moved 1052.848 275.4168 434.8126 -0.1957945 0.1204026
Moved 1052.879 269.6429 429.4822 -0.2091599 0.1066928
Moved 1052.91 261.5 424 -0.2280093 0.09259254
Moved 1052.94 253.2802 419.5201 -0.2470366 0.08107028
Moved 1052.971 244.104 416.0347 -0.2682777 0.07210555
Moved 1053.002 234.7484 412.6871 -0.2899343 0.06349552
Moved 1053.033 224.4729 408.7365 -0.3137202 0.05333445
Moved 1053.063 215.4276 406.1425 -0.3346584 0.04666277
Moved 1053.094 207.2482 402.4161 -0.353592 0.03707831
Moved 1053.125 201.0224 399.0074 -0.3680038 0.02831129
Moved 1053.155 192.8503 394.5668 -0.3869207 0.01688996
Moved 1053.186 184.6738 388.6738 -0.4058477 0.00173294
Moved 1053.217 177.4524 385.8174 -0.422564 -0.005613609
Moved 1053.248 172.3485 382.899 -0.4343784 -0.01311997
Moved 1053.278 167.4585 381 -0.4456978 -0.01800419
Moved 1053.309 160.9844 377.9922 -0.4606843 -0.02574033
Moved 1053.34 156.8885 377 -0.4701654 -0.02829226
Moved 1053.37 152.8582 376 -0.4794949 -0.03086435
Moved 1053.401 150.1317 375 -0.4858062 -0.03343629
Moved 1053.432 147.5 375 -0.4918982 -0.03343629
Moved 1053.463 146.6453 375 -0.4938767 -0.03343629
Moved 1053.493 145.8504 375 -0.4957166 -0.03343629
Stationary 1053.524 146 375 -0.4953704 -0.03343629
Stationary 1053.555 146 375 -0.4953704 -0.03343629
