do you prefer a window seat
do you prefer a window seat
FixStart
0.6 0.6
432 388.8
Began 547.514 442 423 0.1898148 0.09002049
Stationary 547.5303 442 423 0.1898148 0.09002049
Stationary 547.5449 442 423 0.1898148 0.09002049
Stationary 547.5595 442 423 0.1898148 0.09002049
Stationary 547.575 442 423 0.1898148 0.09002049
Stationary 547.5908 442 423 0.1898148 0.09002049
Stationary 547.606 442 423 0.1898148 0.09002049
Stationary 547.6215 442 423 0.1898148 0.09002049
Stationary 547.6353 442 423 0.1898148 0.09002049
Stationary 547.6516 442 423 0.1898148 0.09002049
Stationary 547.6676 442 423 0.1898148 0.09002049
Stationary 547.683 442 423 0.1898148 0.09002049
Stationary 547.6992 442 423 0.1898148 0.09002049
Stationary 547.7136 442 423 0.1898148 0.09002049
Stationary 547.729 442 423 0.1898148 0.09002049
Stationary 547.7448 442 423 0.1898148 0.09002049
Stationary 547.7607 442 423 0.1898148 0.09002049
Stationary 547.7759 442 423 0.1898148 0.09002049
Stationary 547.7917 442 423 0.1898148 0.09002049
Moved 547.8066 432.7334 423 0.1683644 0.09002049
Stationary 547.8218 432.7334 423 0.1683644 0.09002049
Moved 547.837 431.3047 423 0.1650572 0.09002049
Moved 547.8528 428.7303 423 0.1590978 0.09002049
Moved 547.8688 425.8495 423 0.1524294 0.09002049
Moved 547.8845 420.9506 423 0.1410893 0.09002049
Moved 547.8994 416.6341 423 0.1310975 0.09002049
Moved 547.9141 413.2931 423 0.1233636 0.09002049
Moved 547.9305 403.3286 423 0.1002978 0.09002049
Moved 547.947 399.658 423 0.09180099 0.09002049
Moved 547.9626 395.1594 423 0.08138745 0.09002049
Moved 547.9777 381.0396 423 0.04870275 0.09002049
Moved 547.9917 375.6841 415.684 0.03630569 0.07120368
Moved 548.0117 363.2338 413.462 0.007485748 0.06548858
Moved 548.0228 353.1629 412.0233 -0.01582662 0.06178809
Moved 548.0383 344.5066 410.5844 -0.03586431 0.0580874
Moved 548.0539 336.1919 407.7306 -0.05511145 0.05074736
Moved 548.0684 327.3818 406.0546 -0.07550513 0.04643664
Moved 548.0832 320.4676 403.6169 -0.09151012 0.04016676
Moved 548.1 315.5327 402.1776 -0.1029337 0.03646481
Moved 548.1151 312.4767 400.7383 -0.1100077 0.03276315
Moved 548.1302 310.2976 401 -0.1150518 0.03343609
Stationary 548.1456 310 401 -0.1157407 0.03343609
Stationary 548.1602 310 401 -0.1157407 0.03343609
Stationary 548.1755 310 401 -0.1157407 0.03343609
Stationary 548.191 310 401 -0.1157407 0.03343609
Stationary 548.2106 310 401 -0.1157407 0.03343609
Moved 548.2224 324.1688 414.1013 -0.0829426 0.06713279
Moved 548.2378 335.7114 422.298 -0.05622367 0.08821487
Moved 548.2535 352.8087 434.1752 -0.01664663 0.1187634
Moved 548.2698 374.2646 448.5097 0.03301978 0.1556319
Moved 548.2844 395.8876 461.1326 0.08307308 0.1880982
Moved 548.3 447.2822 487.6954 0.202042 0.2564182
Moved 548.3157 473.9398 504.9598 0.2637496 0.3008226
Moved 548.338 515.0617 528.4288 0.3589391 0.361185
Stationary 548.3489 515.0617 528.4288 0.3589391 0.361185
Moved 548.3614 531.1091 538.8777 0.3960858 0.3880598
Moved 548.377 547.0032 546.456 0.4328777 0.4075513
Moved 548.3923 559.3655 553.7965 0.4614941 0.4264313
Moved 548.4082 573.1688 561.3821 0.4934462 0.4459416
Moved 548.4232 582.1841 565.0613 0.5143149 0.4554046
Moved 548.4395 590.8687 569.4343 0.5344182 0.466652
Moved 548.4548 594.8344 570.9172 0.543598 0.4704659
Moved 548.4696 599.0669 572.3557 0.5533956 0.4741656
Moved 548.4843 600.7961 573.7961 0.5573983 0.4778705
Moved 548.5003 601.923 574 0.560007 0.478395
Moved 548.517 604.7101 575.355 0.5664585 0.4818801
Moved 548.5317 605.7888 575 0.5689554 0.480967
Moved 548.5453 608.4549 576.2275 0.5751271 0.4841241
Ended 548.5613 610 576 0.5787036 0.483539
Candidates 548.6189 12 so do gao sp ago gap stop ap di dip ship hsp
Began 549.3609 455 425 0.2199073 0.09516452
Stationary 549.3798 455 425 0.2199073 0.09516452
Stationary 549.3948 455 425 0.2199073 0.09516452
Moved 549.4099 444.2791 425 0.1950906 0.09516452
Moved 549.4262 430.1874 425 0.1624708 0.09516452
Moved 549.4414 416.664 425 0.1311668 0.09516452
Moved 549.4583 396.3268 425 0.08408974 0.09516452
Moved 549.4711 375.9555 425 0.03693402 0.09516452
Moved 549.4879 366.3364 425 0.01466761 0.09516452
Ended 549.5037 345 425 -0.03472224 0.09516452
Accept 549.546 1 do
Began 549.9604 450 389 0.2083333 0.002572016
Stationary 549.9789 450 389 0.2083333 0.002572016
Stationary 549.9944 450 389 0.2083333 0.002572016
Stationary 550.0093 450 389 0.2083333 0.002572016
Stationary 550.025 450 389 0.2083333 0.002572016
Stationary 550.041 450 389 0.2083333 0.002572016
Stationary 550.058 450 389 0.2083333 0.002572016
Stationary 550.0714 450 389 0.2083333 0.002572016
Stationary 550.0884 450 389 0.2083333 0.002572016
Moved 550.1044 450 403.7345 0.2083333 0.04046938
Moved 550.1193 450 410.2717 0.2083333 0.05728321
Moved 550.1347 450 421.6711 0.2083333 0.08660265
Moved 550.1501 450 434.748 0.2083333 0.1202367
Moved 550.1652 450 444.3061 0.2083333 0.1448202
Moved 550.1804 450 452 0.2083333 0.164609
Moved 550.1965 450 460.2982 0.2083333 0.185952
Moved 550.2121 450 467.9543 0.2083333 0.2056437
Moved 550.227 450 478.4185 0.2083333 0.2325578
Moved 550.2427 450 489.5751 0.2083333 0.2612528
Moved 550.2573 450 498 0.2083333 0.2829217
Moved 550.2736 450 506.7889 0.2083333 0.3055268
Moved 550.2895 450 512.5389 0.2083333 0.320316
Moved 550.3051 450 517.6788 0.2083333 0.3335358
Moved 550.3201 456.3013 524.6007 0.2229196 0.3513392
