where can my little dog be
Moved 394.1929 344.1751 485.8249 -0.03663167 0.2516071
Moved 394.2237 344 486 -0.03703703 0.2520575
Moved 394.2544 359.0619 486 -0.002171546 0.2520575
Moved 394.2851 390.216 462.624 0.06994436 0.1919341
Moved 394.3159 422 442.5 0.1435185 0.1401748
Moved 394.3466 445.8352 423.1318 0.1986926 0.09035958
Moved 394.3774 471.9417 400.801 0.2591242 0.03292437
Moved 394.4082 494.0252 381.4779 0.3102436 -0.01677509
Moved 394.4389 513.8834 363.1166 0.3562116 -0.06400065
Moved 394.4697 519.69 358.31 0.3696529 -0.07636318
Moved 394.5003 521 357 0.3726852 -0.07973259
Stationary 394.5312 521 357 0.3726852 -0.07973259
Moved 394.5619 493.2314 376.8457 0.3084061 -0.02868911
Moved 394.5927 451.7992 396.1503 0.2124981 0.0209627
Moved 394.6235 394.0044 414.457 0.0787139 0.0680478
Moved 394.6542 345.2715 427.9042 -0.03409386 0.1026341
Moved 394.685 302 445.5 -0.1342593 0.1478908
Moved 394.7157 275.4624 457.6833 -0.1956889 0.1792266
Moved 394.7465 257.4122 464.9175 -0.2374718 0.1978331
Moved 394.7773 245.6508 469 -0.2646972 0.2083333
Ended 394.808 245 471.1113 -0.2662037 0.2137637
Began 395.177 293 376 -0.1550926 -0.03086435
Stationary 395.2078 293 376 -0.1550926 -0.03086435
Moved 395.2386 312.0155 390.2617 -0.1110751 0.005816942
Moved 395.2693 343.4783 418.3439 -0.03824467 0.07804497
Moved 395.3 374.6731 445.089 0.0339656 0.1468338
Moved 395.3309 398.7255 465.0441 0.08964241 0.1981587
Moved 395.3616 422.9599 480.5333 0.1457404 0.237997
Moved 395.3924 440.5607 492.6061 0.1864831 0.2690485
Moved 395.4231 464.6905 505.1957 0.2423391 0.3014293
Moved 395.4539 485.3568 515.1783 0.2901777 0.3271047
Moved 395.4846 497.4752 521.8251 0.3182297 0.3442002
Moved 395.5154 502.4592 524 0.3297666 0.3497942
Moved 395.5461 503 525 0.3310186 0.3523662
Stationary 395.5769 503 525 0.3310186 0.3523662
Moved 395.6076 481.3524 506.9567 0.2809083 0.3059585
Moved 395.6384 438.0803 467.1221 0.1807414 0.2035033
Moved 395.6691 397.3251 428.5188 0.08640061 0.1042149
Moved 395.6999 375.0298 405.597 0.03479133 0.04525973
Moved 395.7305 359.3568 387.6995 -0.001488924 -0.0007730648
Moved 395.7614 348.7761 376.7761 -0.02598132 -0.02886823
Moved 395.7921 340.5 368.5 -0.0451389 -0.0501544
Moved 395.8229 338.7325 365.7325 -0.04923036 -0.05727242
Moved 395.8537 339 364.5 -0.04861111 -0.06044246
Ended 395.8844 339 365 -0.04861111 -0.05915646
Began 396.1612 359 251 -0.002314796 -0.3523664
Stationary 396.192 359 251 -0.002314796 -0.3523664
Moved 396.2227 359 263.452 -0.002314796 -0.3203394
Moved 396.2535 341.1845 290.631 -0.04355446 -0.2504346
Moved 396.2842 321.1436 321.6109 -0.08994525 -0.1707539
Moved 396.315 304.4619 349.7686 -0.1285604 -0.0983319
Moved 396.3457 291.7068 367.4104 -0.158086 -0.05295686
Moved 396.3766 280.4502 383.8248 -0.1841431 -0.01073884
Moved 396.4073 267.5251 401.0649 -0.2140623 0.03360301
Moved 396.438 257.836 416.2734 -0.2364908 0.07271955
Moved 396.4688 246.5655 432.0576 -0.2625799 0.1133167
Moved 396.4995 237.2588 445.9265 -0.2841232 0.1489879
Moved 396.5303 228.0217 459.9637 -0.3055053 0.1850919
Moved 396.561 222.2465 473.0141 -0.3188739 0.2186576
Moved 396.5918 219.4897 481.5308 -0.3252552 0.2405626
Moved 396.6225 219 486.9243 -0.3263889 0.2544347
Moved 396.6533 219 490.6758 -0.3263889 0.2640837
Ended 396.6841 219 494.1576 -0.3263889 0.273039
PhraseEnd 396.9916
